group,AHR,CDX2,CLOCK,DUX4,EBF1,ELF1,ESRRA,ETS2,ETV5,ETV6,ETV7,FOXK1,FOXM1,GATA2,GATA4,GTF2I,HNF1B,HOXA1,HOXA4,HOXA6,HSF1,HSF2,JUND,LHX2,MAF,MAX,MECOM,MEF2C,MITF,MXI1,MYOD1,NFYA,PAX5,PAX6,PBX1,RFX5,RXRG,SOX17,SP1,SREBF1,STAT2,THAP1,VDR,YY1,ZBTB7B,ZEB1,ZNF143,ZNF76
healthy,-0.132779697027751,-0.248708876450635,0.0085741149650207,0.0562080869929135,-0.321707938583381,0.051087434999915,0.256151684579993,0.377439685856015,-0.262046388618445,0.303011604562433,-0.282528996590439,-0.17755563073397,-0.144866817429829,0.0921121934089377,-0.230012542429687,0.282231284265265,0.320278919422544,0.251150117517065,0.393754321275569,-0.145283614685073,0.0245314955943648,0.301523042936561,0.369341910611274,0.299498599125376,0.270560961118431,0.21095895361853,-0.0573989362936108,-0.0622218759614349,-0.139627080506761,-0.171958639020693,0.155346291275965,-0.0093481670104739,-0.356242568303603,0.306167355209281,-0.138853028461307,0.210482613898251,-0.037749922832105,0.0017267314860111,0.280325925384149,0.20006268251715,0.258116585926144,-0.0847884702096491,-0.221617054859771,-0.195239742849326,0.134685055908867,-0.111999376730583,-0.0652585416782131,0.177138833478726
healthy,0.714698267712787,-0.394853900268592,-0.23438929223888,0.408925936591847,-0.320154324191403,-0.521812183925092,-0.647778605990525,0.524198850878595,-0.201037946239272,-0.23851171697675,-0.42182013727571,-0.427306371701296,-0.651095143185654,-0.247686436694114,0.130150838152745,0.0029755847731992,-0.674000946804343,-0.464501181366286,0.634698431258337,0.266004880454122,-0.561362664868865,0.265849902080518,-0.224532667677658,0.615388125907263,0.164989976538952,-0.268763495504275,0.213870155573694,0.676387613757847,0.466794861295627,-0.382517621729703,-0.491529409722846,0.375016668447264,-0.610645787674977,0.689157831742827,-0.408337018772151,0.543323182181344,-0.489266725468225,0.611575657916601,0.567654786837192,-0.619665529018737,0.127981140922287,-0.642819298035193,0.585911239247758,-0.0065710830408149,-0.468933562851364,-0.642106397516614,-0.374582729001172,0.375698573291122
healthy,0.0052965149475247,-0.189136440093344,-0.371748367628378,0.175405194081845,-0.0002976963904931,0.0381919660970229,0.0405983452535096,0.0464034248681269,-0.0663366790149005,0.159366801044024,-0.188466623214734,-0.0170183103231944,-0.0594276419522042,-0.0658033063152668,-0.159825749646034,0.111784994630195,0.0868281138938488,-0.103511515777738,0.122874185176067,0.0481027750971922,-0.0538458346304568,0.0011535735131611,0.0266314229328705,0.201503244315082,0.188801531654039,0.135389837593051,0.345377429037189,-0.0521712924339326,0.121249259044625,-0.20485232870813,0.0487353799269903,-0.0478174827229696,0.0985995253346005,0.19989072219991,-0.0458576481522227,0.0917152963044454,0.307098634826273,-0.129795626255033,0.166821614822625,0.0253786172895449,0.0218930887175204,-0.0462421726566097,0.0941836955422848,0.0530271695566005,0.0693756630011852,-0.0511789711322886,-0.159987001857552,-0.28967099196615
healthy,0.0849967842721142,0.102786856403299,0.352503730849297,-0.442671833895275,0.24494602129034,0.0640315918823025,-0.0896613914474323,-0.0872851592332865,0.104570562957856,0.0719939108320244,-0.180352551627392,0.179224709682243,0.200451430639046,0.166599826749133,-0.136050021017482,0.144145147442629,0.068320251742571,0.3138587986925,0.167987154069343,-0.049208234432923,0.165825457007807,-0.153331338358192,-0.0795149003249487,0.0456306053641617,0.237472025211797,0.182914714307133,0.218118911254454,-0.0859121342565831,0.250803852552555,0.0830966157775693,0.123018542890378,0.0967553538270665,-0.127405275963268,0.158188005574895,-0.185203089268306,0.179326869278724,0.16372301251223,-0.0426761498339339,-0.116707123019788,0.218858546732976,0.266372975056245,-0.135966250148368,0.139895308229024,0.204987316722798,0.272478032541944,-0.326945443001704,-0.0011891377030377,0.212965981207957
healthy,0.133904513706576,0.0729833574531111,0.0990790145231625,-0.207732694590013,-0.0732180306282015,-0.166688356266704,-0.184453115621046,0.0294280161563348,0.114802117254219,0.127098991628955,0.0501965921518343,-0.215993190353195,0.143291440710192,0.0859607840356097,0.117430456815231,-0.0920388192704508,-0.0041771825166089,0.0192432003574119,-0.04395428569443,0.123461557415054,0.129351854109823,0.0832151078870521,0.0591611074402872,-0.0408096651482187,0.0588090976776516,0.0413728807684357,-0.0426870505489419,0.168307601174827,0.0946671588314631,0.056039954211585,0.14479334903077,-0.050619003866997,-0.024100935081783,-0.0574010586271093,0.0910531919350712,-0.0925785675731587,0.0583397513274708,-0.139583604543764,-0.028301584915901,-0.122992211064873,-0.105344788298076,0.181120756534763,-0.0145497368556042,0.0055148196146241,0.187057987864549,0.0208624452655356,0.0685010998088847,-0.0388618777949685
healthy,-0.422796573108102,-0.377667288908828,0.466702841475417,-0.299149672497084,0.394300304223466,0.492508475529745,0.294135307586053,0.617500693555918,0.452148953075109,0.565767123864067,-0.633766804120968,-0.545709664219945,-0.226135627329153,-0.38647300289893,-0.661040057173645,-0.419861335111401,0.629241645542721,-0.64110489911272,0.626917915461999,-0.377178082576045,-0.477587682379849,0.415580779699546,0.304775545324093,0.470738793720881,0.645630057690966,-0.318840227391618,0.4465230802481,-0.291811577505332,0.628630137626741,0.133308725683492,-0.323243084386669,-0.379012606323983,-0.365804035338829,0.505717046514898,-0.531155775819638,0.506817760763661,-0.335962449039039,0.181495549462662,0.66177386667282,0.316149592561309,0.62777402654437,-0.455695698987789,0.676327755073128,-0.254876499380181,-0.612486328644887,-0.437472763091606,-0.226257928912348,0.445544667582533
healthy,0.105690150123143,-0.0202935317199317,0.0870314258639977,-0.0443468161662535,-0.158859446776099,-0.140730436666259,-0.16802289269224,-0.104505904122685,-0.0418595951318724,0.211830861706614,-0.187190020761351,0.124598509785984,0.157063289603168,0.0395824331566986,0.0393601967607257,0.0213133836740537,0.331741096837828,0.153495329930837,0.11901520087894,0.195409723078155,0.0304342089115148,0.0951567538208681,0.19768992938752,0.0242176784926578,0.166031898131059,-0.100931855781971,0.0509834647035249,0.152655093694008,0.0612246049234244,-0.25246663449354,-0.362050488047495,-0.0118363713361978,0.0528587745654328,-0.0225828710318712,-0.104198426369353,-0.132051039886553,0.106993125157066,-0.155897309607858,0.0935797887097183,-0.0025663737233577,0.132054084220744,0.0924777397324282,0.0124208835009483,0.17485133428357,-0.0355943553659529,0.0001065516966993,-0.0173466162226479,0.022290614949496
healthy,-0.0070070630422676,-0.10155012259764,-0.0356105218789872,0.0265836990605435,0.0407285539331808,0.156802644888954,-0.0889740131822271,0.0850913681755974,-0.119028561566879,0.164633299296265,-0.100700385474977,0.048879493871341,-0.0573507193403512,-0.0974060200148066,-0.0004706236371672,-0.0340025577853324,-0.0353098456663525,-0.0448465107583941,0.123858990287248,0.0590698029038926,-0.0422450078751641,0.0004444778795468,-0.0587495173730427,0.0750513972493632,0.0283812198969461,0.0865686034811501,0.136422026823851,0.0666063175379734,0.143095731456459,0.0729205180033004,0.0829474160507245,-0.0866535771934164,-0.0507489155411998,0.0878889642409804,-0.0532000803181124,0.163979655355755,0.165156214448673,0.0294597323987877,-0.120041709674669,0.0427090950729262,-0.0889282581063914,0.177444720530261,-0.0726655968665015,0.105145164270446,0.0492455344780267,0.0057716759947036,0.0351006796053893,-0.0182039837432047
healthy,-0.0752636437777173,-0.0563606831962256,0.140040444157204,0.0684790478224289,0.0473497268263713,0.0690356379260703,-0.12088029146621,0.102597229815314,-0.0402103376533588,0.119917469722944,-0.183250037487531,0.0454042993314159,-0.086333455957487,0.0474776634141751,-0.158384176767264,0.0105013516710743,0.0134926937446735,-0.115189091709781,-0.0660680366625791,-0.14800152914673,0.129293770781681,-0.165899462100319,0.203477207699488,0.156118248335852,-0.0692216076052491,0.105405240077524,0.180978833320539,-0.140152553538269,-0.0957546007686505,-0.0258669315464845,-0.0339190229747574,-0.0670018418601577,-0.0887642511257601,0.0516388998525373,-0.0254435537662264,-0.120538687587434,-0.0412364682235793,-0.0264222027162311,0.0189728640779206,0.0995715954604477,0.0607078893137665,0.0391327686612378,0.103487510194361,-0.0113164528181132,0.239848128784836,0.182312275488268,-0.0053364065387046,-0.243348579341861
healthy,0.0258212380379043,-0.131135001749643,0.113429009952223,0.123019755509159,-0.0025821238037904,-0.0557000991960508,-0.0263745502815737,0.102362765078835,0.16359598671158,0.149578743205289,-0.124126379996497,-0.0311699230600417,0.219664960736743,0.0182593040410895,-0.0189970536993153,-0.0505358515884699,0.127077378629401,-0.144783370426821,0.102731639907948,0.157140677202104,-0.101993890249722,0.10678926302819,0.123204192923715,0.0741438406516967,0.0350431087657273,-0.136668124186337,0.0590199726580671,0.200299032208315,-0.0780170263573824,-0.036518608082179,-0.0071930591677019,-0.0699017801168982,0.066213031825769,0.125601879312949,-0.139250247990127,0.0400229189587517,0.136668124186337,0.0590199726580671,0.086685584841536,-0.0029509986329033,-0.114166759610448,-0.113797884781336,0.0837345862086326,-0.0108818074588311,-0.120068756876255,-0.0370719203258484,-0.0302477359872594,-0.0555156617814943
