group,ARID3A,ARNT,CDX2,DUX4,E2F4,ETV5,FOXA1,FOXH1,GLIS1,GRHL2,GTF2I,HNF4A,HSF2,JUN,JUNB,MEF2A,PPARG,RUNX2,RUNX3,RXRA,SOX17,TBP,TCF12,TCF7L2,TFDP1,TP73,YY1,ZBTB7A,ZEB1,ZNF76
healthy,0.0307595572538507,0.0461710467645429,-0.108768331320317,0.0788332570444049,0.0116696052262031,-0.330427408850643,0.0539719241711895,-0.165594235030524,0.0534645500309198,-0.0497226657464308,0.13477125600914,0.106485147689104,0.0743303115495113,-0.0332330061876655,0.0273982035745639,0.110797827881396,0.0844777943549054,0.0074837685689781,-0.0807359100704163,-0.0364040945643511,-0.0864438691484505,0.007927720941714,0.0405265094540424,0.0098303739677254,-0.132234385307791,-0.0754719033651182,-0.0667196994454658,-0.0026002924688822,0.123989555528408,-0.0603775226920945
healthy,0.251331227894801,0.149904658597118,-0.147742748341134,0.164708247468601,0.117659217490918,-0.343707088154722,0.0202633283315097,0.0639778865584375,0.183542516478358,0.257010822635098,0.023011519334879,0.445353512732675,0.145434267898304,-0.44916433759068,0.241547667922807,-0.151919998666255,0.158332444340784,-0.214175685529248,-0.197356756588628,-0.070207119499408,0.28192775439898,0.197906394789302,-0.180574470194719,-0.200544658152536,-0.220258348283372,-0.225351662276283,-0.0291674671824263,-0.207470099481027,-0.227403644892132,0.227403644892132
healthy,0.130594101714272,-0.122660408507064,-0.334810555749918,-0.0784666915009122,-0.234022193598377,0.152495156088834,0.0809468771287599,-0.156106654459208,-0.145373687414721,-0.234747394074356,-0.0727956237787575,-0.198603402351569,0.242028406853183,0.143502670186696,-0.277316662014314,0.26716385535061,-0.100019649647004,0.119280974289002,0.306527737186743,0.179603149880923,0.0509235774232353,-0.011284119406231,-0.185970410060018,-0.0037565384655704,0.0605107277156757,0.122239792230996,0.204506534226037,-0.120470303069608,0.0556518845266174,0.0104573908636151
healthy,0.069371482990937,-0.127957095794173,0.0988189298885853,-0.0555147204332444,-0.118924629655951,0.0383581488657673,0.153975663661728,0.0541947968293306,-0.0159925061012948,0.0028736344144248,0.0216521047276705,-0.104921750094135,0.0231790274207589,-0.027262997686005,-0.0284806393870325,0.0025619181389617,-0.0464919954286308,0.0519153715650072,0.0092516416444067,0.0742371792282427,-0.145413207220102,-0.0204856039780861,0.0641599765105394,0.0766408039460709,-0.0087256204295628,-0.0402089642513291,-0.0858827044568694,-0.0065557829183318,0.04663324186595,-0.0184375306369579
healthy,0.19773751228173,0.179808582349896,-0.207658551253156,0.10224409584602,0.194567152720613,-0.200525242240643,-0.107026965873567,0.0983631384522385,0.135642193981234,0.0883327767373256,0.0703491854337488,-0.35554489250491,-0.172565950593897,-0.112055812073959,0.11303971676534,-0.114952864776359,0.0557272684923908,-0.12317940122374,-0.101533498013355,-0.0551806547749568,0.17133606972967,0.142474865449158,0.363880751695778,-0.140835024296856,0.146191838727709,-0.0223291703571767,-0.134931596148569,0.117740594735272,0.0094564173116072,-0.0880321391927369
healthy,-0.183772003133821,-0.0126786322636835,-0.0895684021208607,0.0925676484628073,0.0824792744035323,0.048669588367043,-0.0669377251770816,0.164549560669526,0.0606665737348295,-0.0963848710798303,-0.325009239963671,-0.0608029031140089,0.273885722771399,0.113971360993972,0.173547299695366,0.10988147961859,0.0985661411467006,0.140964578071492,0.0200404187393707,0.100474752455212,-0.0629841731808792,-0.0091340684050192,0.189225178300996,-0.0813886393700971,-0.0261752408024433,-0.117106936715098,0.142327871863285,0.11438034913151,-0.129103922082884,-0.0505781996755545
healthy,-0.0880889537713575,-0.123054650795408,0.0469651190624744,0.0154214380158311,-0.0681421046481492,-0.0661850693669524,-0.192810843589763,-0.0849912464976916,-0.0159395864045671,-0.0779869240341318,0.0853751981814312,0.108505491362053,0.168595793710421,-0.0441395328850512,-0.119513348858004,-0.103189810769697,0.135173358793829,0.129518458752732,0.146647177071017,0.171917162159081,-0.18923972016236,-0.138953232651226,-0.149946179402177,0.225267807767632,0.0579692488721755,0.169553809076645,0.0879361186351116,-0.104304388958417,0.067083441753178,0.0598517304283744
healthy,-0.0705363282067416,-0.161853589367605,-0.011716998040987,0.0272085433080348,0.0677493565298497,0.0789056125217323,-0.0955855961615088,0.0032054358926414,0.0335440915344827,-0.0067958588637724,-0.056710270518377,-0.0844795558755161,0.0409592774375645,0.0552205379103086,-0.0275935303865243,0.0869736026013833,0.000820189862869,-0.0488096661250257,0.14854642730677,0.0634893908135194,-0.0536303738904604,-0.0232917182486191,0.122944786587213,-0.054885766537709,0.0048123384811196,0.201289657059841,0.0757420230506658,-0.0261456442000309,-0.0018663504022429,-0.117647029615824
healthy,0.255647287191309,0.138916078047175,0.164870088156858,0.297717575630958,0.177306384667748,-0.113407864875324,-0.266537674966167,0.227094712350453,0.232841178684579,0.198776540415619,-0.0078503402697673,0.197508176224754,-0.273572638256092,-0.275224963035349,-0.432279224233756,0.274012682975372,0.384816230900971,0.203148226515655,-0.138023046116872,-0.241184771695238,-0.181177627753701,-0.130673148861187,-0.124682213238573,-0.27467418810893,-0.106443366262669,-0.288091237883052,0.202716810124204,-0.128247150686595,0.242152582466726,-0.340892290032722
healthy,0.0313698350514704,0.0065837925416666,0.220557050145832,0.0182022499681372,-0.0774563828431368,-0.0100693297696078,0.135935951889705,-0.195964648593136,0.0507339307622546,-0.0362108589791665,-0.18124793585294,-0.314666555300243,0.0207195824105391,0.286588616519606,-0.157623739085783,0.0005809228713235,-0.10592160353799,0.145230717830882,0.089462122183823,0.0071647154129901,-0.101855143438725,0.008520202112745,-0.0114248164693627,0.0271097339950979,-0.320669424970587,-0.0180086090110293,0.0995314519534308,-0.0079392792414215,0.100112374824754,-0.361334025963233
mild,-0.0292528669214443,0.0,-0.370536314338295,0.331532491776369,0.195019112809629,0.087758600764333,-0.360785358697814,0.438793003821665,-0.341283447416851,0.351034403057332,0.370536314338295,0.468045870743109,-0.399789181259739,-0.399789181259739,0.302279624854925,-0.351034403057332,0.380287269978776,-0.360785358697814,-0.380287269978776,-0.214521024090592,-0.409540136900221,0.448543959462147,0.146264334607222,-0.526551604585998,0.351034403057332,-0.477796826383591,-0.243773891012036,0.526551604585998,0.195019112809629,-0.175517201528666
mild,0.0448032682919289,-0.184208742754257,0.192464744070962,0.113848680577495,0.0374938148968841,0.0865039628406373,-0.0642075006859685,0.16880104602945,0.279547152863725,0.12809948539805,-0.0730945339504473,-0.138669270523259,-0.0860306888798071,-0.0684669663334406,0.0741462538634034,-0.131254645136918,0.0994927037656449,-0.606263943823531,0.166434676225299,-0.482055822103418,0.201246605344145,0.0023137838085033,0.114952986486099,-0.161754522612645,-0.347014985279858,-0.052007549695678,-0.0245050739718766,0.14413821407063,-0.214182760273505,-0.237110254375948
mild,-0.37930094013175,0.313229860544636,-0.247861090061881,-0.039275286066911,0.110910814711648,0.126955876557415,-0.0762815734889661,0.182978533574453,-0.106750983862746,-0.296320418262733,0.109182053839377,0.215608895038572,-0.255046252437259,0.104806127881441,-0.216797418138259,-0.101564701245932,0.205884615132047,-0.197402882102466,-0.108047554516949,-0.111937266479559,-0.342780866705021,0.15618274005425,0.13208813539697,-0.191892456822102,-0.189947600840797,-0.166501281510619,0.105832579649352,0.17530715720375,-0.0950278241976568,-0.276493692008873
mild,0.17818408371049,0.178515434865694,0.151261802350235,0.0260939034722475,0.012757019475321,-0.0404248409347835,-0.117381146730714,-0.0145794508289383,-0.279494699413852,-0.0424129478660024,0.146705723966192,0.282808210965883,0.177604219188885,0.038685247369967,-0.206845958635562,-0.0601402346693705,0.0152421531393446,-0.137262216042902,-0.0999023732937478,0.278666321525844,0.263589843964101,-0.0186385024801768,0.159959770174317,-0.0159876932385517,-0.0385195717923654,-0.120363307127542,-0.177355705822483,0.0577379387941477,-0.0900446764264542,-0.121688711748354
