group,AHR,ARNT,ARNTL,BARX2,BATF,EBF1,EGR1,EGR2,ESR1,ETV1,ETV5,FOS,FOSL2,FOXG1,FOXP1,GATA2,HNF4G,IRF4,JUN,JUNB,MEF2A,MEF2C,MXI1,MYB,MYOD1,NKX2-1,POU2F1,POU2F2,PRDM1,RBPJ,RELA,REST,RUNX2,SP1,STAT2,TCF3,TEAD4,VDR,ZBTB33,ZNF384
healthy,-0.0455798932905691,0.0755774158915326,-0.120398616976241,-0.0946030819769686,-0.043420538550811,-0.080246291004523,-0.114037274634791,-0.255387468680576,-0.127226846828989,-0.0126059628050742,-0.359795188394825,-0.207589859711337,-0.0257371740603597,-0.0199010801691217,-0.0458133370462186,-0.0301142444787883,0.0250952037323236,0.2682268752413,-0.0545674778830756,-0.0584776607902051,0.0726010080070012,0.0379346102930472,-0.0821138410497192,-0.0370008352704492,0.113220221490018,0.0918017569091743,0.0106216908820532,-0.0642553937425308,-0.203037706476171,-0.0983965430062733,-0.1829031825514,-0.103590666569475,0.0346080367750416,0.0940778335267571,0.0543923950663385,0.0793708769208373,0.145085294136178,-0.0936693069543705,-0.0633799796588451,0.0577189685843442
healthy,0.270479124247065,0.0501677689569742,-0.326276075664069,-0.179051303632505,-0.137667533679095,-0.206949779341008,-0.117099366998215,-0.162225615400326,0.137914970270745,0.339111848855897,-0.0839119341432003,0.158761503117231,0.113851761732813,0.47467617150597,-0.266581997928582,-0.133646689064788,0.163431868784619,-0.235343128232809,-0.174937670296329,0.146977335439914,-0.142678124660001,0.334255905744772,-0.0743237662167749,-0.171535417161146,-0.301965430534488,0.144039025914074,0.171287980569496,-0.233765719961042,-0.202805216430875,-0.0596940777354871,0.205279582347372,-0.210568539493884,-0.322997540824711,0.34569984810857,0.0962219045777723,-0.183876317169674,-0.0980776790151449,0.170391022924766,0.121243929908347,-0.13052280209521
healthy,0.0277145451327827,-0.0294016237513641,-0.118437809107366,-0.0470670484169445,-0.0998188182660655,0.202424983815005,-0.207327291974795,0.216985205805805,0.1152592551883,-0.18017510638154,-0.291363367511958,-0.242474763195241,-0.437307893226629,0.393566101217323,-0.286412158522643,-0.0673242170473022,0.245482164210973,-0.12194644362572,-0.179967277856062,-0.221178451937496,0.222510999542028,-0.0648180495341922,-0.442344678667611,-0.235457494158533,0.131115349161488,-0.453396266140058,0.132765752157927,-0.17576180651699,-0.173903574995074,-0.151005761570415,-0.0983762437951046,-0.339481783763671,-0.155284584153774,0.28792808423789,0.162839762315247,-0.215726009445559,0.203158496257866,0.180920844031782,-0.193965140307336,0.155895844522825
healthy,0.213927135526682,0.385941301393212,-0.0662404053283641,-0.405578718504018,0.513337187416086,0.481895335576809,0.585918481549277,0.496242232622208,0.464039067006685,-0.369542521228949,0.402203696469218,-0.368201061928024,-0.504867062755771,0.533224983121754,-0.528490181401039,0.485117687736694,-0.444452539854185,0.230220064577671,-0.524036292250169,0.521078567873472,-0.321496293793855,-0.462858419974005,0.344537231316112,-0.27027656855885,0.427200843988726,0.30800027685132,0.157425032619599,-0.457905809231744,-0.404634200877874,-0.377401966389602,-0.424147446490415,-0.485309033979921,-0.449987331719457,-0.380947978684307,0.577175586712446,0.372363860517389,-0.370356760561832,0.413633581104563,0.49791345885295,-0.405405692645781
healthy,0.023283868727747,-0.0592953283969509,-0.0413935444048835,-0.0968313270899954,-0.113208572058222,-0.11574947043129,0.0777745892919882,0.0543290270314097,-0.0872452105006948,0.0215976361710748,-0.0127275909414569,0.0128430863220509,-0.0529892806165194,0.0557842688268938,-0.0102559897967457,-0.0102790888728645,0.0167930283383651,-0.0450431984316534,-0.106463641831534,0.0456668734868609,0.0953529862183924,0.0579093838298231,-0.0456668734868609,-0.0176476941547606,0.0838958444634693,-0.0566158355671705,-0.0244619216098056,0.0499633016449571,-0.107849586398661,0.0482077718599285,0.069620615422053,0.0278343867231499,0.040769869349676,-0.0170009200234343,0.14185142644553,0.061790028617781,0.0391760330974791,0.190243990914409,0.0677033921041929,0.0687890486817763
healthy,-0.290460155943195,0.532470409432933,0.241890624100964,0.0582595123329226,-0.609392106414595,0.508066014123044,0.556994434131597,0.313309369199023,0.148938589023591,-0.391427360068424,0.458300188393073,0.45399353039721,0.304696053207297,-0.584389564160835,-0.478996072650969,-0.4232487774823,0.224544362728739,0.485097171478442,-0.384847743685856,0.441910962131039,-0.234114713830656,-0.29512570210538,-0.0547902600584775,-0.403629557723369,-0.447294284625868,0.291297561664613,0.336876358787495,-0.423129148093526,-0.470980903603113,-0.702583400269516,0.431144317141382,-0.701028218215455,-0.291656449830935,0.633317984169388,0.646716475712073,-0.395853647453061,0.412123244326321,0.642649076493758,-0.319769356192817,0.216768452458431
healthy,0.0499676926516948,0.251466331651753,-0.222452149452583,0.227490069294237,-0.347041571314408,-0.438940491092613,-0.396688531531739,0.182145764941669,0.186690483021047,-0.247593336217929,0.21436121992911,0.176445199787509,0.301612545186726,0.353631715107274,-0.221459694372665,-0.201698340327115,0.364049467668724,0.122111309939715,-0.330251530953245,0.280295941412281,0.185546739056996,-0.17338008699496,-0.574068696623195,-0.4270491847997,-0.553614439488313,-0.290308239764252,0.269282110647344,-0.144387085239568,-0.405895973020119,0.302913629590276,0.465827551580863,-0.202772491404465,-0.173767386538342,-0.231668668274011,0.434553113452734,-0.181849238728767,0.291603272612437,0.374194900238734,0.25474324888209,0.28054405518226
healthy,-0.183298070781207,-0.497032970957281,0.276733955998986,-0.119657986631297,-0.28959799155908,0.179371492345907,0.229724086398583,-0.122096058208771,-0.407664815687183,-0.262734292362016,-0.228075180094871,0.352378334679039,-0.333483279953615,-0.314774288585418,-0.704788749247256,0.0771264695600439,0.343312557997537,-0.38417592083157,0.434438691194551,0.282668735496785,0.388487457936998,0.58633055047119,0.201897990526201,-0.400100377819178,0.31094394981765,0.194583775793778,0.306574668911703,-0.365184626438614,-0.691571834906212,0.289379848312674,0.289771222960637,0.118336295197192,-0.284946407628373,0.217084610062731,-0.281173812661123,0.171210368539204,0.277895247987204,-0.356574384183429,0.196328921765023,0.262734292362016
healthy,-0.343201436039138,0.287789330951336,-0.395061517016735,0.323948301630916,0.511151609547828,0.30162185969026,-0.212123018390745,0.336404189603376,0.259370493226719,-0.340859427588217,0.053304165239825,-0.248883690846254,-0.387249973301551,0.216818937085957,-0.391278069146557,0.271261707224846,0.310155445536559,-0.383502230811483,-0.302903286109765,-0.425655738085093,0.415434742423224,-0.257605060543501,-0.312386370582693,0.323904661721893,-0.249573994861714,0.421467629240334,0.273610327783195,-0.26359959713753,0.320517940297382,0.345625434622164,0.365964277070028,0.396096973039926,0.331199138636225,0.136444804036783,-0.265663897076484,-0.163393109069461,0.249636148671535,0.441539342548116,-0.312099405120327,-0.296115296624402
healthy,0.0031336917157267,0.572359575137155,-0.437242161747289,-0.679089428278673,-0.515584454640458,-0.596323100022125,0.611622888987144,-0.32258591191305,0.364982917478766,0.331065313026194,0.473187449074743,0.607383188430572,0.404983570555984,-0.579732967409454,-0.459546673370991,0.252170015712602,0.564617513251242,-0.507289388334123,-0.635217744258498,0.632637056963194,-0.453463624746345,-0.419361685486966,-0.56258983037636,-0.661393286825157,-0.526644543048906,0.227469151600402,0.575308932046074,-0.598719452510622,-0.229681169282092,0.167929009001594,0.582313654704758,-0.527934886696558,-0.626738343145355,0.633374396190424,0.291986333983012,-0.619364950873057,0.543787680081999,-0.025806872953044,-0.544340684502422,0.527013212662521
