group,HSF1,TFAP2C,DUX4,NR2F2,MAFF,TP63,SIX5,ZNF76,ARNT,HEY1,ETS2,FOXO3,ARID3A,PGR,ELF3,MEF2A,ESR2,SRF,TFDP1,ESRRA,ZNF263,MZF1,NFYB,SMAD3,GFI1B,HOXA4,NFAT5,STAT5A,KLF3,ZNF250,GATA2,PBX3,E2F4,MBD2,RXRA,ELF2,RUNX2,BHLHE40,SP4,TEAD4,IKZF1,CDX2,SPDEF,GATA6,TCF7L2,BARX2,NFE2,ETV6,POU2F1,PRDM14,BCL6,ASCL1,HNF4G,CTCF,HSF2,PBX1,IRF3,GMEB2,TCF12,KLF9,VEZF1,ZEB1,TCF3,MEF2C,FOXP2,CTCFL,GTF2I,USF1,THAP1,EGR1,RBPJ,NRF1,TP53,ESR1,MAF,ZNF143,MYB,ETV7
healthy,0.059487182963675,0.158974368264994,0.134017101849199,-0.0280341896725365,-0.0801709448562172,-0.0394871817948533,0.0391453014329931,-0.0717948759906423,0.107863254166894,-0.0283760700343967,0.163418812969176,0.198119669697987,0.134017101849199,-0.0083760688655749,0.0023931625330214,-0.238974372940281,-0.0909401762548136,0.13504274293478,-0.0574359007925138,0.0123076930269673,0.1022222281962,0.0357264978143911,-0.0059829063325535,-0.0805128252180774,-0.1022222281962,0.173504283644052,-0.0728205170762229,0.0370940192618319,0.132649580401758,0.0658119696580888,0.0524786355455409,0.131282058954317,0.173846164005912,0.0345299165478803,0.210256422544024,0.0494017122887991,0.0200000011688218,0.103247869281781,0.188547019565901,0.0878632529980718,-0.0664957303818092,0.0070085474181341,-0.0063247866944137,-0.22085471376169,-0.131965819678038,-0.250256424881667,0.0283760700343967,0.2890598459528,0.119658126651071,0.081538466303658,-0.0608547044111159,-0.198119669697987,-0.06786325182925,0.0170940180930101,0.244615398910974,0.0384615407092727,-0.0030769232567418,-0.11863248556549,0.362564123752744,0.192478643727293,0.0374358996236921,-0.128888896421296,0.0511111140981001,-0.177094027443584,-0.0398290621567135,0.324786343767191,0.0564102597069332,0.229914543350985,-0.023760685149284,0.230940184436566,-0.218803431590529,-0.141025649267333,0.0885470137217922,-0.28940172631466,-0.0381196603474125,0.194188045536594,-0.0003418803618602,0.0811965859417978
healthy,-0.165364069433421,0.110042271659331,0.135097433694698,0.198637324616389,-0.138304494435225,-0.0521147370335631,-0.0172379514803324,-0.0595310649960317,0.186610846839413,0.100020206845185,-0.189817907579939,-0.214672628319023,-0.155542445915558,-0.111846243325878,-0.0076167692587515,0.160753919618914,0.0717579840692908,0.247745442205708,0.120264777769761,-0.0016035303702634,0.229505284243961,0.07716989906893,0.037081639812343,-0.0553217977740901,0.0711566601804419,-0.0434957612933969,-0.152535826471314,-0.14070978999062,0.0599319475885976,-0.124674486287986,0.0032070607405269,-0.188414818505959,-0.0226498664799717,0.132892579435586,0.187212170728261,-0.123872721102854,0.246743235724293,-0.0811787249945887,-0.0062136801847709,-0.0507116479595826,0.258970154797552,0.205452328690008,-0.164361862952007,-0.13589919887983,0.109641389066765,0.127079781843381,-0.0507116479595826,0.0603328301811635,0.0535178261075437,-0.0970135874009406,-0.109440947770483,0.0483063524041873,-0.0150330972212201,0.129885959991342,0.0461014981450751,0.0164361862952007,0.0749650448098177,0.182802462210037,-0.139507142212923,0.0362798746272112,0.0026057368516781,0.175787016840134,-0.086390198697945,0.227901753873697,0.10723609351137,0.0330728138866843,-0.104229474067126,-0.180597607950924,0.0334736964792502,-0.224093369244321,-0.0851875509202474,-0.0823813727722863,-0.0699540124027443,0.394468471084816,0.0388856114788894,0.0290639879610256,0.13589919887983,0.113449773696141
healthy,0.0945215850191628,-0.394207199362128,-0.414271290415275,0.102118105042175,0.237463736597222,0.225981973509005,0.373621209986789,0.20928122719887,-0.230505092301333,-0.384001187728157,0.133895913993403,-0.0351991423967066,-0.360921684146791,-0.182316480552299,0.406906725202126,0.242682719819139,-0.218327464783526,-0.174430017016958,-0.0296902156624609,0.256542019708452,-0.267269929664614,0.232128775970373,0.309601682464607,-0.237927646216948,0.0686006350169752,-0.13447580101806,-0.345148757076109,-0.159816863995591,0.0091622149895875,-0.366604576988434,0.356630520164326,-0.17454599442189,-0.220125114559964,0.384697052157746,-0.073181742511769,0.262920776979683,0.38231951535665,-0.370315853946242,-0.185273904378052,-0.207251622612569,0.311805253158306,-0.0351991423967066,0.0180344864668464,-0.370373842648707,0.290987308973104,-0.423027584487603,-0.192232548673941,0.393163402717745,-0.318184010429538,-0.249641364115028,-0.0924919804328618,0.275388348009818,0.19716158838353,0.0452891766257461,0.164745903705179,0.124791687706281,0.433407562228971,-0.286290224073378,0.412415651936372,0.078168770923823,-0.185505859187915,-0.246336008074481,0.230041182681607,0.377564441754459,-0.184925972163258,0.217747577758869,-0.384001187728157,-0.188405294311202,0.266284121722697,0.18040285337093,0.200003034804351,-0.205453972836131,0.285188438726529,-0.285304416131461,-0.159178988268467,0.355586723519942,0.243436572951194,0.393395357527608
healthy,-0.136310840219296,-0.111699160735256,0.0984467179361579,-0.354976146404415,0.208252672557257,-0.222451718413434,0.148616679961315,0.2063594664431,0.0615291987100987,0.193107023644002,0.165655534988727,0.0056796183424706,0.267888665153199,0.0993933209932363,0.16376232887457,0.283980917123532,-0.177014771673669,-0.211092481728492,0.0927670995936872,-0.208252672557257,-0.3644421769752,-0.212039084785571,-0.325631451634984,-0.135364237162217,-0.0085194275137059,-0.223398321470512,0.267888665153199,0.283980917123532,-0.193107023644002,-0.0851942751370597,0.0331311069977454,-0.107912748506942,-0.222451718413434,0.0956069087649226,0.283980917123532,0.162815725817492,0.141043855504688,-0.268835268210277,-0.238543970383767,-0.135364237162217,-0.0520631681393143,0.149563283018394,-0.164708931931649,-0.238543970383767,0.221505115356355,0.177961374730747,-0.16376232887457,0.12116519130604,-0.179854580844904,-0.208252672557257,-0.164708931931649,0.135364237162217,0.0927670995936872,0.12116519130604,-0.149563283018394,0.178907977787825,0.2063594664431,-0.153349695246707,-0.16376232887457,0.0624758017671771,-0.0804612598516675,-0.265995459039042,-0.238543970383767,0.251796413182865,0.237597367326689,0.177014771673669,-0.223398321470512,-0.134417634105139,0.193107023644002,-0.0331311069977454,-0.383374238116769,0.0946603057078441,-0.208252672557257,0.0549029773105496,0.106966145449864,0.135364237162217,0.0217718703128042,0.177961374730747
healthy,0.094367220530993,0.226709505627999,-0.158745548872517,0.44168422735577,-0.380239594989303,0.429623477236092,0.167546636797687,0.107242886199298,-0.0464501862717323,0.26615141818154,-0.0171132265211645,-0.392789294438157,-0.109850615954904,-0.0086381048154449,-0.0030966790847821,0.026403263775511,-0.0562291728552549,0.399960551266074,-0.0469391356009084,-0.413814115592731,0.104961122663142,-0.381869426086557,-0.0748092473639478,-0.457330605889406,-0.370949557734957,-0.236814458430972,-0.292554681957051,0.103005325346438,-0.372905355051661,-0.13853564326657,-0.0365082165784843,0.509974150330703,0.14733673119174,0.30282261786975,-0.40256828102168,-0.459938335645013,0.347805956153953,-0.172925079418624,-0.0780689095584553,0.411858318276026,-0.0436794734064009,-0.47379189997167,-0.46319799783952,-0.0422126254188725,0.505899572587569,-0.215463671056948,0.101212511139459,-0.143914085887507,-0.45439690991435,0.156463785336361,0.289132036652818,0.357747925847201,-0.395560007303489,0.444291957111376,0.458308504547759,0.43923948070989,0.281308847386,0.191994103256494,0.334441341156473,0.079209791326533,-0.374209219929464,0.350576669019285,0.525620528864339,0.43500191985703,-0.362148469809787,0.362148469809787,0.0852401663863719,0.374535186148915,-0.0247734326782572,-0.118814686989799,-0.300051905004418,0.122074349184307,0.0749722304736732,-0.20764048179013,0.39833072016882,0.138209677047119,0.362800402248688,-0.2273614380669
healthy,-0.0011394000545042,-0.0273456013081029,-0.127365110440458,0.149335715839269,0.0063905481317849,0.0831762039788131,0.0503565284958091,0.0754976383941103,-0.124813845101024,-0.0727977556562631,0.0973443959609099,0.0894924434113912,-0.086321938911901,0.14945956367128,0.126820179979608,0.0600661985254978,-0.151936520311507,0.154710711748561,0.112478601032695,0.0185524052352981,0.0634843986890107,0.023085235886913,0.03616356694731,-0.045898006543401,-0.091424469590768,0.0254135751287261,-0.0284354622298027,0.0475327979259507,-0.0644999509115037,-0.0329682928814176,0.205215857642783,0.0580350940805119,0.0028732697026629,0.109209018267596,-0.0116416962090656,-0.211259631844936,0.0148865094077626,0.0444861412584718,-0.127018336510826,0.0069354785926348,-0.135316141255585,0.132690567216945,0.18190769565825,0.0846623779629491,0.0958582219767738,-0.127662345237285,-0.115401409868163,0.0868420998063486,-0.0446595282232877,-0.183492947907995,0.0011889391873088,0.0831266648460085,0.056647998361985,-0.0270483665112757,0.0791387646552435,-0.0975920916249326,-0.0258841968903692,0.042554115079095,-0.0470621761643076,-0.177300556307428,-0.183790182704822,0.0050034524132579,0.157088590123178,0.103090935366236,-0.0998213526011366,0.0330178320142221,-0.16464330787587,-0.157608751017626,0.0291785492218707,-0.127563266971676,0.0899135260402297,-0.112577679298304,-0.050529915460625,-0.0700731033520137,-0.124392762472186,0.0075051786198869,0.0120132397050996,-0.185598361052188
healthy,-0.128345209454426,0.0509306386723912,-0.073602987500746,0.0153777670314059,-0.101664126485405,0.0047316206250479,-0.157326385782844,-0.0953552989853414,0.0955524498447184,-0.0918723004696811,-0.0124862210938765,-0.0011829051562619,-0.100546938282269,0.0309526849221887,-0.06611125484442,-0.110141613438616,0.0607224646881154,0.120722042891849,0.0548736558599311,0.0982468449228707,-0.0969982228134831,0.0595395595318534,0.0544793541411771,0.106987199688584,0.162452308126646,-0.0214894436720928,0.138991355860784,-0.0261553473440151,0.0863520764071252,0.0117633346094942,-0.0124205041407509,-0.0857606238289942,0.0854320390633658,0.131565340157583,-0.109878745626114,-0.14996608703277,-0.126636568673158,0.0745887417976309,0.125453663516896,0.0290468932815444,-0.0601310121099844,-0.120984910704351,-0.127556606016918,0.101729843438531,-0.0850377373446119,-0.10902442523548,0.0158377857032855,0.118290515626199,0.148520314064005,-0.0679513295319387,0.142934373048324,0.0211608589064645,0.0521792607817788,-0.0351585699222313,-0.0879292832821412,-0.108367255704223,0.0187293316408148,-0.0897693579696598,0.116844742657434,-0.0521135438286532,-0.120064873360592,0.0595395595318534,-0.0250381591408788,-0.0610510494537437,-0.0186636146876892,-0.176778603908042,0.0473162062504795,0.156143480626582,-0.0755087791413903,0.0508649217192655,0.100349787422892,-0.0860892085946225,-0.072617233203861,-0.0976553923447397,0.149768936173393,-0.0023658103125239,-0.0847091525789835,-0.0789917776570506
healthy,0.0242819621444898,-0.0554778277469304,-0.0826128163183457,0.0126407813222173,0.0178886839469269,0.0033320016664823,0.0378390439249897,0.0027905513956789,0.0463981232057661,0.0524790262470964,0.057081353548925,-0.0961698980988456,0.007934328968311,-0.00506047753097,-0.0537285268720272,0.0932752216510891,0.0682435591316408,-0.021616360811304,0.0039359269685322,0.0236363868216089,-0.13765331884655,-0.0019992009998893,0.0352567426334659,-0.0080384540203885,-0.135258442648766,-0.0119535559785053,-0.0450028475079267,-0.0169099084573977,0.0191798345926888,-0.0241570120819967,-0.0759279879749656,0.120743410389153,0.0088922794474246,0.047647623830697,-0.0423164211643253,-0.012265931134738,-0.0578518789342991,-0.0175971338011097,0.0081009290516351,-0.0101001300515245,-0.0626624563402829,-0.0807385653809494,0.0135779067909154,-0.0422747711434943,-0.064245157131862,-0.0019367259686428,-0.036839443425045,0.0578310539238836,0.0245943373007225,0.0025614762811082,-0.0061642030829922,0.0118702559368432,0.0056019278017733,0.0949828725051613,0.0118286059160122,-0.0161810330928547,-0.0187216843635475,0.0039359269685322,0.0443989222058768,0.0112455056243778,0.0932752216510891,0.0311958656024406,0.070805035412749,-0.0352567426334659,0.0169099084573977,-0.0561650530906424,-0.0213872856967333,0.0778647139436084,-0.0435867467996717,-0.0193256096655974,0.119264834649651,-0.0831334415787336,-0.0984398242341367,0.0403380451748514,-0.0846744923494817,-0.0661402330796738,-0.0167433083740736,0.0020200260103049
mild,-0.349823231892294,0.364279303558818,-0.0170595348102588,-0.049191750978979,0.0863253568711889,0.320911088559245,-0.0064401456713426,0.039120459344007,-0.174569055006182,-0.0084955113111328,-0.38777898404042,-0.0067827066113077,0.124829206523259,0.0550837991463777,-0.0030145362716923,-0.141546180393553,-0.0184982907581119,0.0406277274798532,-0.0824886743435805,-0.0470678731511958,0.236367048575874,0.160112983339657,0.0947523559943287,0.0335709721165734,0.20642722242293,-0.0953689656862658,-0.190874955748518,-0.320020430115336,-0.117292865844028,0.0135654132226154,0.0907786490907343,-0.139764863505734,0.241985047991301,0.0139079741625804,0.101055477289685,0.0432997028115804,0.15881125176779,-0.133667278774357,0.0319266796047413,-0.14490327760521,-0.158605715203811,-0.0369280693282308,0.193478418892252,0.0213758026538182,-0.269869508504455,0.0460401903313007,-0.0268567776932588,0.0643329445254336,0.0563170185302518,0.113730232068392,-0.068649212368993,0.268773313496567,-0.0175391201262098,0.144355180101266,0.0250069486174476,-0.0953004534982728,-0.129625059682769,-0.170047250598643,0.0502879459868672,0.19388949202021,0.129213986554811,-0.268704801308574,0.0255550461213916,-0.16518288525114,0.0786519918159721,0.113798744256385,-0.0652921151573357,0.0755004311682938,0.0513841409947553,-0.361675840415084,-0.0042477556555664,0.139490814753762,-0.16175727585149,-0.0733765533405105,-0.0760485286722378,0.162236861167441,0.100438867597748,0.138394619745874
mild,-0.0720027686460877,0.148053804844025,-0.108014223286425,0.140339941797465,0.090189761677533,-0.0374615803305519,-0.0501501801199324,0.0903307461196372,-0.187428745460277,-0.103261033524054,-0.127993732796052,-0.199452704308309,-0.161044514152201,-0.122857870976541,-0.01734108637882,0.149282383553791,-0.0508551023304535,0.039938878384669,-0.146100163289152,-0.106382831884933,0.0910960902339173,-0.144448631253074,0.0695657518611432,-0.0506536959845903,-0.0948623889015588,-0.0503515864657956,0.033735562932083,0.0228999015246438,-0.0124469121743447,0.08227449228511,-0.062214420237137,0.0103120049081949,0.0511572118492483,0.145697350597426,0.128013873430639,-0.156955965331178,0.0887597766219044,-0.065819593828088,-0.0188113527036212,0.134982532997505,-0.267810018094273,0.0397777533079785,-0.196008655794049,-0.157781731349217,0.132223266059179,-0.0131719750194521,0.389016357034737,-0.178949538299437,-0.0928080441737544,0.0680753449017556,0.0236249643697513,0.0034440485142604,-0.0567563082642448,0.182413727448284,0.0709755962821854,0.0246319960990672,0.0156291324389829,-0.102596392582705,-0.0967354679180864,-0.0878937293346927,-0.370285566869461,0.0722444562611235,-0.0568771520717627,0.14277695858241,0.168798658467933,0.0967757491872591,-0.0588307936266355,-0.0820126640354878,-0.139937129105739,0.132444813039629,0.0856984001647841,-0.227448186383292,0.0234235580238881,0.076453848889664,0.0071499252781429,-0.0101105985623318,0.0666856411152996,-0.0564944800146226
