group,VDR,ATF1,DUX4,TP63,MITF,E2F6,MYBL2,GATA1,FOXD2,MZF1,FOXH1,AR,NFAT5,STAT4,ELF2,EHF,BACH1,JUN,STAT5B,SP2,PRDM14,BCL6,HSF2,NFATC1,STAT2,RFX2,TBP,NR5A2,AHR,GTF2I,RARA,POU2F2,BACH2
mild,-0.386874947718123,-0.0890699458480658,-0.272640931803226,0.317900050628463,-0.343788266596498,-0.0338538208812771,0.110794322884179,-0.0242588876903269,-0.184476168331665,0.280606536716468,0.0200950487584051,0.348133142003721,0.0791129397065138,-0.16257075482025,0.29436530883934,0.0593799638987106,0.259063196155655,0.0740439183980872,-0.0591989274234096,0.201674633485255,-0.0515953954607698,0.0041638389319217,0.156234478184717,0.332382968652538,-0.0718714806944759,0.298891220721863,-0.03059516432586,0.19497628389912,-0.213442004379816,-0.240416439199657,-0.573342517278099,0.0423625352204216,0.0195519393325023
moderate,-0.401771712606432,-0.24334343459583,-0.300953717508776,-0.0435077657415479,0.0387069088321357,0.223539899844505,0.206736900661562,0.10531879845023,0.0009001606705147,0.0249044452175757,0.291952110803629,-0.233741720777006,-0.572802240004242,-0.197735293956414,0.273348790279656,-0.556599347934975,0.359764214649076,-0.141325225270821,-0.582403953823066,0.28655114678054,0.0993177273134646,-0.344761536807163,-0.382568284968784,-0.164729402704206,-0.15872833156744,0.108319334018612,0.096317191745082,0.185733151682884,-0.393970320128638,0.321957466487455,0.220539364276122,-0.249944612846272,-0.0117020887166922
moderate,-0.185563354855767,0.0837834544014722,0.176565131829356,-0.0429915100150753,0.171966040060301,0.0971808086852399,-0.024195221915461,0.0047990522807525,-0.26514763851158,-0.0661869293720461,0.0591883114626152,0.130174293115414,-0.0919818353810912,0.0731855472814769,-0.0699861790943086,-0.0179964460528222,-0.0089982230264111,-0.0613878770912935,0.040591983874699,0.0647872057901599,0.0945813220331656,0.0097980650732032,0.142771805352389,0.0873827436120367,-0.0751851523984572,-0.0141971963305597,0.0565888248105409,0.0697862185826105,0.0793843231441157,-0.0175965250294262,0.137772792559939,-0.193161854300292,-0.187163038949351
moderate,0.0550004365562887,0.316136963063037,0.132185923152089,-0.562483456210112,-0.213068918087807,0.156681915904049,-0.0244959927519605,-0.322607602657895,0.0702526584584527,0.0365128948566958,0.107689930400128,0.160379424243968,-0.297649421363444,-0.166387875296335,0.161303801328947,0.178866965943561,0.399793089253695,-0.223237066022583,0.0707148470009425,-0.59298790001444,0.591139145844481,0.0868914459880863,-0.281010633833811,0.0697904699159629,0.0942864626679234,-0.110000873112577,-0.101681479347761,0.0781098636807797,-0.116471512707435,-0.554164062445295,0.389162752776429,0.184413228453438,0.140043128374416
moderate,0.0313062758454467,-0.0695401228661527,0.0007403511179666,-0.018561660171878,0.147858694702481,-0.0752514029190382,0.0914862452915925,-0.0870441385837926,0.061713553904791,-0.230672255469322,0.0624010228000457,-0.134109316797386,0.0342147980946013,-0.113749661053304,-0.142623354654003,-0.022950884656966,-0.0217874757573041,-0.114437129948558,-0.101639632052278,-0.0195135401806923,0.0199365979623875,0.0126388512281449,-0.0145426112457734,0.125330867827211,-0.101322338716006,-0.0135907312369591,0.0046007533759355,-0.103384745401771,0.188736652858782,0.0184030135037423,-0.0103120334288211,-0.0437335981827439,0.0575887405332625
moderate,0.0273637303151669,0.0732549863645613,-0.372260747829249,0.298720722607238,0.502238466826292,-0.0022803108595972,0.286749090594353,-0.555825772026827,0.319813598058513,0.318958481486164,-0.057007771489931,0.141379273295029,0.380526874695289,0.172448508757041,-0.153920983022814,-0.0384802457557034,-0.40504021643596,0.180429596765632,0.210073637940396,-0.0510219554834882,-0.0456062171919448,-0.459197599351394,0.0464613337642938,-0.0456062171919448,-0.0381952068982538,0.255394816274891,-0.164467420748451,-0.287319168309252,-0.100333677822279,-0.108029726973419,0.174443780759189,0.0450361394770455,0.213779143087241
moderate,0.213274645808075,-0.142093923137449,0.0637000091939657,0.101410731700146,0.161573502866075,0.0588846095255465,-0.0762438280833047,0.267611377869003,-0.176871809631588,-0.105017327336575,0.0159225252410488,0.121464988755456,-0.0123753789832421,0.157154432388473,0.179527215210058,-0.291628926832477,-0.0082535553987515,0.315269963064675,0.319173805594216,-0.188424805543886,-0.13727852346903,-0.0525037095534024,-0.157154432388473,-0.0438439167340641,-0.0721814538774366,-0.33278771329876,-0.159136078342554,0.0356795354032463,0.0280898313991123,0.0672471554517725,-0.151744538933829,0.0962980851386145,0.0281889136968164
moderate,0.0974643594592183,-0.369399493318633,-0.357874452449683,0.425947963741371,0.135189925763809,-0.213392711729246,-0.378771066343558,-0.222724405720022,0.106716295381697,-0.0976238755958128,-0.123505368758265,0.231936462608353,-0.0440264537000724,-0.304037756349051,-0.128370610924396,0.208407832460669,0.287687352348118,-0.0833073023364595,-0.381283445494921,-0.199514807845528,-0.136984482300497,0.0644046401500154,-0.243660898648046,-0.0779635117605449,-0.179655048839517,-0.143405006798424,-0.342879935609803,-0.225236784871385,0.391253204032075,-0.165777144955798,0.0503672201297024,-0.0527599621786194,0.346030379307544
moderate,0.250673560228117,-0.276587613025496,-0.0926234956421188,0.0913406217412584,0.182168093922173,0.256318205391902,-0.0692751906464601,-0.0972418416852161,-0.202180926775595,0.0053880703836135,0.0849262522369566,0.0100064164267109,0.0874920000386773,0.1644644340903,-0.20038490331439,-0.284284856430658,-0.136497783051544,-0.0741501114697295,-0.093393219982635,-0.0595253489999212,-0.25734450451259,0.1249519179438,0.0461834604309734,-0.113919202396401,0.0223220058749705,-0.326363120378878,0.0541372786163077,-0.157023765465309,0.0302758240603048,0.0166773607111848,-0.128287390086037,-0.0366901935646066,0.273252140883259
moderate,0.0786669463718621,0.427557075761194,0.568446465591026,0.0235556393090887,0.588890982727217,0.635557815320694,-0.356001265784529,-0.0191111790620908,-0.649780088111087,-0.2075562935348,0.216889660053496,0.681335755864772,0.236445285140286,-0.0226667472596891,0.292445484252459,-0.195111804843206,-0.583113184406119,0.122667102817141,0.218222998127595,0.149778310323828,0.305334418968753,0.0275556535313867,-0.263112046622273,0.268889844943371,0.0426668183711795,0.615113298184504,-0.137333821632234,-0.137778267656934,-0.151556094422627,-0.206222955460701,-0.35289014361163,0.0173333949632917,-0.659113454629783
severe,0.248091266328728,0.604634660407046,0.0574852469885138,0.147056589803461,0.0713648716279692,-0.0156216018209256,-0.138065739834583,-0.337381645082148,0.0947972743593576,0.268938799694064,-0.27483904498614,0.228423782021807,0.614693173809729,0.184761966860443,-0.022701896171417,0.474997842418287,-0.568334103657702,0.24033665823057,0.0857502315781741,-0.0128681540179567,-0.0731630416217448,0.628966148135323,0.362218868121173,0.0482696257704138,0.567491211473119,-0.125759513939681,0.235054533873855,0.56411964273479,0.407735046088618,-0.207070513345722,-0.438641092856636,-0.526920000988557,-0.052090737007187
severe,0.221550800931222,-0.327312417288079,0.230544135655444,-0.0112866350788993,-0.0779272453853881,-0.196369463703399,-0.0606600427148809,-0.0402451728908958,0.0366478390012068,0.0768480452184814,0.0784668454688415,0.226856868418513,-0.0148839689685883,0.328211750760501,0.224788401431942,-0.200776197718268,0.210399065873186,-0.0476197073647582,0.154820257277491,0.172447193336967,-0.0620090429235143,0.255545606188783,0.172267326642482,0.364634756393602,-0.190703662827139,0.219482333944651,-0.146636322678448,0.217593733652564,0.345928620167219,0.27605040936001,-0.166331725724496,0.147355789456386,-0.117857651560936
