group,RXRG,NR2F2,ETS2,E2F3,SPI1,MYBL2,REST,CLOCK,E2F1,TFDP1,CEBPA,KLF3,GATA2,E2F4,TFAP4,RUNX2,MEIS1,STAT5B,POU2F1,NR3C1,CTCF,NFATC1,FOSL2,NANOG,STAT2,HIF1A,PAX6,MEF2C,GLIS1,RBPJ,ESR1,ZNF143,ASCL2
mild,-0.358246364106187,0.149508915999372,0.217420465920625,-0.377625019756875,-0.243095747072056,0.291111110479546,0.424404059435909,0.389269464176057,0.352898545187748,0.314169985600988,-0.261956871859669,-0.401287680885237,0.372823483416126,-0.39453102795065,0.360546501275408,0.51114798243016,0.365405541045388,-0.40436411434907,-0.338235170733964,0.0815398626488882,0.322076707120185,-0.411753305005193,-0.358763894969262,-0.442316377641219,0.154827983203196,0.227656076323659,-0.343151713933174,-0.0896765978850079,-0.210807571559114,0.268368504218873,-0.348183263990845,0.352381014324673,0.322134210549416
mild,0.297044262893002,0.111391598584876,0.148522131446501,-0.259913730031377,0.129956865015689,-0.129956865015689,0.204217930738939,-0.241348463600564,0.0,0.129956865015689,-0.167087397877314,0.185652664308126,-0.241348463600564,0.0928263321540632,0.222783197169752,0.0,-0.148522131446501,-0.167087397877314,0.0742610657232506,-0.185652664308126,0.185652664308126,-0.0371305328616253,0.185652664308126,-0.241348463600564,0.204217930738939,-0.185652664308126,-0.148522131446501,-0.259913730031377,0.204217930738939,0.0556957992924379,-0.0185652664308126,0.204217930738939,-0.27847899646219
mild,0.350663358649298,-0.186609714683233,0.428147638612901,0.375307954432869,0.430236163679305,0.353796146248904,0.0813480513364511,0.302836134628637,0.344188930943444,0.171467907951801,-0.38971877739106,-0.013784265438269,-0.402145501536166,-0.273283504939015,0.467411909861303,0.408097797975418,0.425850261039856,-0.507511591136268,-0.433160098772271,-0.435039771332035,0.456551579516,-0.0711142785110696,-0.301478593335474,0.220234968252343,-0.471275681234151,-0.0573300130728006,-0.413945668161351,-0.24707251535564,0.058478701859323,0.360792705221359,-0.312547776187417,0.487775029258746,0.233914807437292
moderate,-0.0596616339643577,0.0298308169821788,0.162526520109802,0.0334310879972694,-0.0169727062139983,0.206758421152343,0.154811653648894,0.209330043305979,0.156868951371802,0.212415989890342,-0.307051685144151,-0.261276810809428,-0.067376500425266,0.263334108532337,0.163555168971256,0.182585172908164,0.275163570439063,-0.0576043362414488,-0.257162215363611,0.0761200157476287,0.201615176845071,0.0041145954458177,-0.160469222386893,0.223731127366341,-0.0745770424554471,-0.144010840603622,-0.121894890082351,-0.140924894019259,-0.211387341028888,-0.260248161947974,0.223731127366341,-0.0010286488614544,-0.197500581399253
moderate,-0.211571902758491,0.339611606104712,0.253176743392402,0.314777708982145,0.0664387377564773,0.3131651182599,0.198993695124983,0.0099980624779164,0.241243572047792,0.0767593183788428,-0.314455190837696,-0.14029539283528,0.191898295947107,-0.414435815616861,0.285751075981742,0.407340416438985,0.126104594479527,-0.0374121047560746,-0.123524449323936,0.0751467276565982,0.344771896415895,-0.0983680340569203,0.198026140691636,-0.154808709335481,-0.291878920726272,-0.159968999646664,-0.182545269758088,0.176417425013559,-0.360252767349443,0.139972874690831,-0.348319596004833,-0.0454750583672976,0.0506353486784803
moderate,0.13116823676674,0.0971079763908462,0.130443550375764,0.0572502248871407,0.0572502248871407,-0.197839384736575,-0.0471046154134702,-0.0326108875939409,-0.0543514793232348,-0.0021740591729293,0.195665325563645,-0.157981633232869,-0.0724686390976464,0.34422603571382,0.0586995976690936,-0.240595881804186,-0.0666711479698347,-0.252915550450786,0.107253585864517,0.0384083787217526,-0.0456552426315172,0.186969088871928,0.0681205207517876,0.0768167574435052,0.181171597744116,-0.0971079763908462,0.070294579924717,-0.422492165939278,-0.21523185812001,-0.133342295939669,-0.305817656992068,0.0181171597744116,-0.325384189548432
moderate,-0.236160336321701,0.326610569907079,0.372591729685664,0.312108290813983,-0.253549324997309,0.343655902680007,0.411768502591185,0.357745794689888,0.166879306341412,-0.190316638904188,-0.305991215746279,-0.343449709138399,0.372041880241376,-0.254786486246957,-0.154782618567075,0.336095472821047,0.371560761977624,-0.387918782945192,-0.283584850891542,-0.398159728845057,0.326335645184935,0.143854360861851,-0.246126357499421,0.318431559423295,0.367918009409216,0.302554656719478,-0.0506548800550331,0.247775905832285,-0.405788889884553,0.397197492317552,-0.298843172970534,0.269288765340054,0.351903644344328
moderate,-0.187279040091083,0.327289568465886,-0.0277228823989995,0.067013586230675,0.0945370234325594,0.245317592451578,0.213206915716046,0.261273208220787,0.228165305499679,0.0781825172691209,-0.11567821432676,-0.0372962518605245,0.0061828011105682,-0.133827727264235,0.198447971129529,0.222780285177572,0.260475427432326,0.151777795004594,-0.213007470518931,-0.396696497061942,0.150980014216134,0.0452740597451287,-0.199245751917989,0.106902625653696,-0.112686536370034,-0.180497903389169,-0.256685968687139,0.0977281465864011,-0.0925425714614084,-0.270447687288081,-0.393305928710986,-0.0907475646873725,0.172918985898795
moderate,0.035614505884083,0.172243744705561,0.154494358759786,-0.0575724006492474,-0.0436106726409229,-0.211561738350707,0.100088860997129,-0.0145088341548451,-0.12276220226159,0.218463692814505,-0.0431266941266932,0.0216527778757586,-0.0821185283383362,-0.0006733614111023,0.0292280937506596,0.121594341064209,0.184406335193596,0.0055762741856909,-0.0272185307894011,-0.0674097900145702,0.0994154995860268,0.0418746627529248,0.0452625123525333,-0.138933397400094,0.006533709942102,0.0337522407315032,-0.254414879404139,0.0549105188209836,-0.0633170151877139,0.0179387688426474,-0.0240305853587136,0.0410855673492893,0.0835599426089771
moderate,-0.141690208330034,0.167412185355891,0.103286698444916,0.0258017350941548,0.229344325388693,-0.311614772837288,0.303080659529484,0.358073847620426,0.0877737541611045,0.14815061186211,-0.209364929280236,-0.0615732287254636,0.272054770961861,-0.261566584980775,0.232335252949839,0.41011598718437,0.0276760496991397,-0.316998442447351,-0.25853577838548,-0.261367189810031,0.0972250852543266,-0.123106578416779,-0.248566019848326,-0.16657472563877,-0.184121500664162,-0.358073847620426,-0.298215417363353,0.152058757208674,-0.0603768577010051,0.299252272251217,0.0812734715948801,0.265115819020001,0.138140974290807
moderate,-0.499137323797415,0.548427842719521,0.612448861549382,0.534830458189285,0.285261796290577,0.341351007477801,0.353531997786138,0.365996266938854,0.442764833765812,0.318688699927408,-0.409054651284602,-0.433133353056894,0.459195006739847,-0.34446707476598,0.261749652207044,0.239087344656651,0.476758295091402,-0.316705748016748,-0.369962170760173,-0.396590382131885,0.55041079463018,0.374211353425872,0.259200142607625,-0.429450728079955,-0.383559555290409,0.193196171867104,-0.334552315212683,-0.0342767401699701,-0.458345170206707,0.559192438805958,-0.051840028521525,0.433133353056894,-0.313589680728569
moderate,-0.294901573200284,0.0121192427342583,-0.0008079495156172,0.206835075998008,-0.0290861825622198,0.269047188700533,-0.0153510407967271,0.282782330466026,0.32237185673127,0.412862202480398,-0.101801638967769,-0.294901573200284,0.180172741982639,0.0145430912811099,0.269855138216151,0.294093623684667,0.320755957700035,-0.0896823962335111,-0.0525167185151191,-0.149470660389185,0.30782876545016,-0.361961382996513,0.332875200434294,-0.037165677718392,-0.198755580841836,-0.294901573200284,-0.177748893435788,-0.0024238485468516,0.357921635418427,0.025854384499751,0.0282782330466026,0.230265611950907,-0.256119996450658
severe,-0.0732178724437476,0.346886111841276,0.0940871582420852,-0.302078527627198,0.0877737608577142,0.11697322376043,0.144506651242271,0.122672818621321,0.365475559695258,-0.0269196249583599,-0.403969746524964,-0.147049547410976,0.0420016298210241,-0.327244431089899,-0.143103674045744,-0.289451732858456,0.203607065645966,0.0118376200956957,-0.365124815396126,-0.300061747907191,0.31321465912463,-0.174758347042382,-0.11337809469433,-0.0791805255289869,-0.0703242319759109,0.264636573694887,-0.024201356640089,0.0341975691653432,-0.11846388703174,-0.0405109665497142,0.0864584697359702,0.164323704143213,-0.0771637458089795
severe,0.121765854156778,-0.12351636959894,0.0784230918088508,0.0328396696949563,0.092777318434578,-0.0553162879723144,-0.161187461914263,-0.0225466388950446,-0.0700906383041604,0.120785565509168,0.0305990099289891,0.0037110927373831,-0.0441830097601651,0.0612680404756647,0.0948079163474857,-0.0683401228619986,-0.0798235041625803,-0.0651191744484208,0.150404286790546,0.0525854838825419,-0.161747626855755,0.0316493191942862,-0.10783175123717,-0.0406819788758414,0.0955781431420369,-0.0662395043314043,0.0542659787070173,-0.0314392573412268,-0.138360740548472,0.188915626518107,-0.0500647416458289,0.0299688243698108,-0.0181353399807967
