group,HSF1,RXRG,FOXK1,MAFF,KLF5,SIX5,ARNT,TFAP2A,FOXO3,HOXA6,ARID3A,MITF,STAT1,KLF10,E2F3,KMT2A,SPI1,MEF2A,E2F6,MYBL2,GATA1,ELK3,ESR2,RUNX3,SRF,CLOCK,XBP1,FOXP3,IRF4,FOS,SMAD3,AR,KLF1,HOXA4,KLF3,PPARG,GATA2,E2F4,MBD2,RXRA,ELF2,PRDM1,ZFX,BHLHE40,OTX2,NFIC,TEAD4,CDX2,MAX,BARX2,NFE2,PAX5,E2F2,GATA3,USF2,SP1,PRDM14,HINFP,BCL6,ASCL1,JUNB,NFE2L2,KLF4,NFATC1,FOSL2,NANOG,PBX1,TAL1,ZNF217,RFX2,KLF9,IRF2,VEZF1,MAFK,TBP,TP73,ZEB1,NR5A2,TCF3,MEF2C,E2F8,FOSL1,GTF2B,YY1,TCF4,CTCFL,ETV4,EGR2,USF1,ATF2,NRF1,POU2F2,TP53,BACH2,ESR1,MAF,CEBPB,MECOM,SREBF1,ASCL2,ETV7
healthy,-0.12680764703022,-0.104836696421776,0.210622754906879,-0.0248190367984281,-0.163154651740487,0.0827301226614272,-0.187159949627491,-0.0203434727855968,-0.22120136075539,0.0889687876490102,-0.357502628418889,0.102124233383696,-0.346110283658954,-0.282638648567892,0.0988692777380007,0.355332657988425,0.368623726875015,0.0929018590542256,-0.0551986228249194,-0.0584535784706149,0.18132815409562,-0.0481462189259125,-0.227033156287261,0.208452784476416,0.135351905600171,0.216047680983039,-0.157594102512424,-0.23245808236342,0.0111210984561263,0.122467706169293,-0.255107148731384,0.213199594793055,-0.122738952473101,-0.17929380681706,-0.227575648894877,-0.300405281467313,-0.350450224519882,0.192042383096034,-0.271517550111766,0.332412345316652,0.0683540685596054,0.336481039873772,0.265143261972279,-0.0101717363927984,0.253344047756633,0.154339146866728,-0.168308331512838,-0.083543861572851,-0.241544833540987,-0.0366182510140743,-0.0973774230670569,-0.0272602535326998,-0.0733721251800526,0.187973688538915,0.132775065713995,-0.109041014130799,-0.136165644511595,0.057775462711095,0.161662797069543,0.071066531597685,-0.175631981715653,0.260125205351832,0.217268289350174,0.143218048410602,-0.176174474323269,-0.164917752715238,0.214284580008287,0.138471238093963,0.245206658642394,-0.0210215885451167,-0.0674047064962776,0.0542492607615916,0.0688965611672213,-0.0318714406974351,-0.208995277084032,-0.0817807605980993,0.167630215753318,-0.394663372040579,0.120568982042637,-0.0641497508505821,0.102666725991312,-0.0139691846461098,-0.313425104050095,-0.0994117703456166,-0.117720895852654,-0.0332276722164748,-0.183091255070372,-0.328614897063341,-0.297421572125426,-0.147557989271529,0.0824588763576192,-0.058046709014903,-0.398732066597698,0.122332083017389,0.130469472131628,-0.150134829157705,-0.174546996500421,-0.211572116970207,-0.0858494551552187,0.179158183665156,0.0169528939879974
healthy,-0.118345267082788,-0.331366747831806,-0.378704854664921,-0.0591726335413939,0.0828416869579514,-0.331366747831806,0.402373908081478,0.0187960130072663,-0.224159858827398,0.153848847207624,-0.254790398542943,-0.103029997225015,-0.208844588969625,-0.236690534165575,-0.107903037634306,0.230425196496487,-0.402373908081478,0.118345267082788,-0.314659180714236,0.188656278702562,0.342505125910186,-0.295167019077071,-0.295863167706969,0.109295334894104,-0.319532221123527,0.124610604751876,-0.151064252688029,0.252005804023348,0.187263981442764,-0.233209791016082,-0.213021480749018,0.118345267082788,0.226944453346993,-0.165683373915903,-0.390539381373199,0.119737564342585,0.329974450572008,-0.331366747831806,0.114864523933294,-0.294470870447172,-0.199794656780942,0.295167019077071,-0.364781882066946,-0.295863167706969,0.0508188499826088,0.162202630766409,-0.284028640998691,0.130179793791066,-0.143406617759143,-0.330670599201907,-0.114864523933294,0.176821751994283,0.0946762136662302,0.175429454734485,-0.208148440339727,-0.0689187143599764,0.107903037634306,-0.258271141692437,-0.105118443114711,0.197706210891245,-0.185175535553068,-0.22833675060679,0.118345267082788,0.223463710197499,-0.224856007457297,0.390539381373199,0.327886004682312,-0.0417689177939251,0.0403766205341276,-0.0696148629898751,-0.0911954705167364,0.272194114290412,-0.355035801248363,0.0710071602496726,-0.210933034859322,0.295863167706969,-0.366870327956642,-0.220679115677904,-0.390539381373199,0.306305397155451,-0.124610604751876,-0.208148440339727,0.201186954040739,-0.190744724592258,0.284028640998691,0.145495063648839,-0.223463710197499,-0.103726145854914,-0.318836072493628,0.126002902011674,0.0229729047866588,0.355035801248363,-0.236690534165575,-0.0529072958723051,-0.290293978667779,0.307001545785349,0.0438573636836213,-0.0348074314949376,0.0459458095733176,-0.295863167706969,0.0403766205341276
healthy,-0.033779522488786,0.114429072840631,-0.0703426581893427,-0.0319739355406103,-0.135419021113173,0.101489033045373,-0.205235049775965,-0.232544552367121,0.193047337875779,0.127444345425397,-0.213284958253248,0.264969884644775,0.0862920095648942,0.110441734996743,-0.0718473139794891,-0.0738033665066794,-0.158289789123398,0.138804496641002,-0.0276104337491859,-0.189436163979428,-0.0371649980166153,-0.176646589763184,-0.0847873537747478,-0.157612694017832,-0.171455527287179,0.172734484708803,0.158816418649949,0.28084400323082,-0.0830569996160795,0.396777731861597,0.0061690887396001,0.0643240350287572,0.0876461997760259,-0.110742666154773,0.088849924408143,0.174841002815008,0.0093288658989074,-0.218325555150238,0.0052662952655122,0.0636469399231914,-0.0034607083173366,0.0985549542545871,0.04040000796543,-0.109538941522656,0.0629698448176255,0.161374333493198,0.0409266374919812,-0.390683875911504,-0.0798972224567722,-0.0400990768074007,0.271364671752898,0.159719212124037,0.104272646257143,0.212457397568667,0.186050688451598,0.17311064865634,-0.108711380838075,-0.0454406048624203,0.0560484281829522,-0.042055129334591,0.204633187459906,0.107281957837436,-0.0715463828214598,0.0696655630837768,0.143694627958978,-0.0920849343569577,-0.047246191810596,0.0274599681701712,-0.150992208541188,0.157913625175861,-0.004739665738961,0.0069214166346732,-0.0663553203454548,-0.224645109468853,-0.183342308029335,-0.0475471229686252,-0.0340052208573079,-0.121500955054319,-0.0677847433460939,0.0415284998080398,-0.0524372542866009,0.0993825149391676,-0.0353594110684397,0.146026844433705,-0.165361671337086,0.121877119001856,-0.125638758477222,-0.226601161996043,0.0911821408828699,-0.160847703966647,-0.21433821730635,-0.268881989699156,0.097576927990992,-0.0984797214650798,-0.001655121369161,-0.158966884228964,0.0843359570377039,0.130604122584705,0.181311022712637,0.0432588539667081,-0.0054167608445269
healthy,-0.163299316185545,-0.285773803324704,0.285773803324704,0.163299316185545,-0.102062072615966,0.244948974278318,0.0204124145231932,0.224536559755125,-0.306186217847897,0.142886901662352,0.142886901662352,0.224536559755125,-0.306186217847897,-0.122474487139159,0.265361388801511,-0.244948974278318,-0.224536559755125,0.163299316185545,-0.204124145231932,0.265361388801511,0.244948974278318,-0.142886901662352,-0.265361388801511,0.142886901662352,-0.306186217847897,0.265361388801511,-0.285773803324704,-0.0204124145231932,-0.306186217847897,-0.183711730708738,-0.224536559755125,0.204124145231932,0.0,-0.244948974278318,-0.285773803324704,-0.244948974278318,-0.244948974278318,-0.142886901662352,0.0,0.163299316185545,0.306186217847897,0.163299316185545,0.204124145231932,-0.163299316185545,0.142886901662352,0.265361388801511,-0.285773803324704,0.306186217847897,0.265361388801511,0.265361388801511,-0.244948974278318,-0.163299316185545,-0.244948974278318,0.183711730708738,-0.306186217847897,-0.204124145231932,-0.142886901662352,0.204124145231932,-0.224536559755125,0.224536559755125,-0.244948974278318,-0.142886901662352,0.306186217847897,-0.224536559755125,-0.163299316185545,-0.306186217847897,0.285773803324704,-0.183711730708738,-0.142886901662352,0.224536559755125,0.306186217847897,0.0816496580927726,-0.306186217847897,0.163299316185545,-0.163299316185545,0.142886901662352,-0.265361388801511,0.306186217847897,-0.265361388801511,0.142886901662352,0.244948974278318,-0.244948974278318,0.142886901662352,-0.142886901662352,0.265361388801511,0.285773803324704,-0.285773803324704,0.163299316185545,-0.163299316185545,-0.306186217847897,0.285773803324704,0.183711730708738,-0.224536559755125,-0.163299316185545,-0.244948974278318,0.306186217847897,-0.142886901662352,0.142886901662352,-0.142886901662352,0.244948974278318,0.204124145231932
healthy,0.038740557907397,-0.221268186509556,-0.0968513947684925,-0.181410112508676,0.0677959763379447,-0.0432106222813274,0.0242128486921231,-0.206367971929788,-0.355742623091963,-0.0379955471784086,-0.167254908657897,0.115104157628708,-0.206367971929788,-0.0365055257204318,-0.0584833422255897,-0.233560863537865,0.137826984862855,-0.104301502058377,-0.0540132778516593,-0.105046512787365,0.130004372208476,-0.0324079667109956,0.127396834657017,0.0785986319082766,-0.0938713518525389,0.0126651823928029,0.0,0.0186252682247101,0.0439556330103158,0.0201152896826869,0.146767113610716,0.0137826984862855,0.0242128486921231,0.184017650060136,0.0677959763379447,-0.363565235746341,-0.167627414022391,-0.268948873164814,0.0361330203559376,0.152354694078129,0.0052150751029188,-0.125161802470052,-0.250696110304598,0.155334736994082,0.126279318563534,-0.0309179452530188,0.0808336640952418,0.125534307834546,0.184762660789124,0.133729425853418,-0.0469356759262694,-0.003725053644942,0.208230498752259,-0.303964377427269,0.286084119931547,-0.0670509656089563,0.253676153220551,0.0100576448413435,-0.208230498752259,-0.0286829130660535,0.046190665197281,0.185880176882607,0.0853037284691722,-0.299866818417833,-0.252186131762575,-0.324079667109956,-0.160549812097001,-0.0160177306732507,-0.157942274545542,-0.036878031084926,0.374740396681167,-0.250696110304598,-0.150492167255658,-0.22424822942551,0.0912638143010795,0.119201716638145,0.0175077521312275,-0.0759910943568172,0.0975964054974809,-0.409010890214634,0.400815772195761,-0.127769340021511,0.227973283070452,-0.0558758046741303,-0.0603458690480607,-0.17023495157385,-0.139317006320831,0.0059600858319072,-0.0376230418139144,-0.0230953325986405,0.083068696282207,-0.083068696282207,0.1799200910507,0.0022350321869652,0.294279237950419,-0.195192810994962,0.0651884387864853,0.374367891316673,0.188115209069572,-0.0674234709734505,-0.184017650060136
healthy,0.220424048682909,-0.220424048682909,0.025526945940219,0.216301333962475,-0.216075431786013,0.215962480697782,-0.183093714022544,-0.220424048682909,0.11583134098095,0.212178619242042,0.204272043065868,0.224546763403343,-0.216301333962475,-0.224546763403343,-0.207491149080453,0.183206665110776,-0.220424048682909,0.28458026679815,-0.220424048682909,0.224546763403343,-0.23657605429995,-0.187216428742978,-0.183093714022544,0.194558249477997,0.191000290198718,0.220424048682909,-0.216301333962475,-0.191565045639874,0.183997322728393,-0.203707287624712,-0.216301333962475,-0.239456307049842,-0.187103477654747,-0.216414285050706,-0.216414285050706,-0.224546763403343,0.224546763403343,-0.216301333962475,0.203933189801175,0.232453339579517,-0.183093714022544,0.0042356658086646,0.224546763403343,-0.192129801081029,0.204046140889406,-0.192016849992798,-0.212291570330273,0.224546763403343,-0.224546763403343,-0.0673188485857104,-0.199810475080741,0.2109361572715,-0.0051392745145131,0.220424048682909,-0.134863599347883,-0.14412558858283,-0.19969752399251,0.228330624859083,-0.224546763403343,0.224546763403343,-0.224546763403343,0.224546763403343,0.240359915755691,-0.187103477654747,0.224207910138649,0.224546763403343,-0.22432086122688,0.208394757786301,-0.0622925251594283,0.183319616199007,-0.195800711448538,0.224546763403343,0.223304301432801,0.207942953433377,0.0611065387330022,0.224546763403343,0.216301333962475,0.0674317996739414,-0.0716109899384905,0.224546763403343,0.178970999302111,-0.19969752399251,-0.051901025042171,0.195574809272076,0.195687760360307,-0.212404521418504,-0.216301333962475,-0.228556527035545,-0.212178619242042,0.207039344727529,-0.195348907095614,0.212404521418504,0.203142532183557,0.200036377257203,-0.0561931663949512,-0.199810475080741,-0.224546763403343,-0.204272043065868,-0.199810475080741,-0.224546763403343,-0.0266564568225296
healthy,0.0275098334977459,-0.205650956392117,-0.0245943891868435,-0.0073259882684214,0.209986745367305,0.370560447413931,0.100844471164291,0.0065784384451131,-0.0171936459360912,0.263885087627834,-0.0359571465011298,-0.0606262906703041,-0.163264881410535,-0.0217536998582719,0.178440142823694,0.0299767479146633,-0.385735708827089,0.29498316027746,-0.361888869463554,0.305075082892122,-0.0505343680556419,-0.0618223703875974,-0.0420123000699272,0.0184644806357153,-0.351497926919569,0.361664604516562,0.311354501407912,0.047394658797747,0.0159228112364671,-0.204230611727831,-0.231441425296254,0.052702262543236,-0.0031397092578949,-0.176945043177078,-0.213275964589862,-0.201987962257906,0.292516245860543,-0.280032163811294,0.0572623164654167,0.382969774480849,0.294684140348137,-0.0383493059357164,0.26171719314024,-0.381474674834232,0.0261642438157909,0.245345852009788,-0.0690736036736881,0.354712391159794,-0.198399723106026,0.236076234200765,-0.242206142751893,0.212079884872568,-0.161470761834596,0.138371472294369,-0.0782684665003803,-0.394930571653781,0.392388902254533,0.42176761031055,0.0719890479845905,0.258652238864676,-0.173132539078205,0.0121103071375947,0.216938958724072,-0.137324902541737,0.219854403034975,-0.219929158017306,0.262315232998887,-0.11243149342557,-0.168049200279709,0.337144970312049,-0.0989755966060206,0.0365551863597765,0.294160855471821,0.352170721760546,-0.271435340843248,-0.0886594090443659,-0.34439620359814,-0.310008911725957,-0.0216041898936102,0.30305669836919,0.0186887455827078,0.257680424094375,-0.0197353153353395,-0.370261427484607,0.126261165156774,-0.0187635005650386,-0.0421618100345888,-0.0494877983030103,-0.117365322259405,-0.373700156671825,0.390445272713932,0.196605603530086,0.10607731992745,0.0331912121548891,0.37863398550566,0.0698211534969964,-0.287283397097385,0.0149509964661663,-0.137399657524068,-0.359272445081975,0.279882653846632
healthy,0.0612374322946986,-0.134251293876839,0.2088615158735,0.196692538943143,-0.141840548306524,-0.007301386158214,-0.29038057638546,-0.21846584820348,0.107819752587247,0.220768794375247,-0.0062807622866357,-0.127656493475872,-0.229483352047954,-0.151628069536531,-0.057652163822744,0.327908131048108,0.256124252080434,-0.301398080229933,0.244007614835799,-0.0727521631535308,-0.26667069875341,-0.239663420920876,-0.302444873944372,0.0388883864914197,-0.118732577060277,0.25468491072308,-0.214226333660001,0.266775378124854,0.258244009352173,-0.301214891329906,-0.225898083575999,0.265152847867473,-0.0198890805743465,-0.302497213630094,-0.227494443990519,-0.134617671676893,0.260651634895384,-0.404873638902257,0.0404585770630786,-0.0825920240692602,0.0786927174829738,0.0283419398184438,0.206375380801706,-0.131267931790687,-0.00586204480086,-0.231603109319693,-0.262509693738514,0.310191147431223,-0.27441697224026,-0.228227199590627,-0.204726680701465,0.152360825136639,0.360672774310058,0.252879191565672,0.246493749907592,-0.286638288856339,-0.250497735865323,-0.155867584080011,-0.263949035095868,0.244086124364382,-0.144012645263986,-0.212813162145508,0.0567885590083316,0.0481263410213465,0.0605308465374521,-0.169502072210582,0.368602236696936,-0.224406402532923,0.0711819725818719,0.264786470067419,0.273186989625794,-0.133754066862481,-0.305218877287637,-0.063566548309326,-0.308961164816757,0.302314024730068,0.194677461042847,0.288758046128079,-0.281378150441282,0.267037076553463,-0.0758402046111267,0.196142972243062,-0.232492883976967,0.243248689392831,0.163509178195417,0.263896695410146,-0.183162730184015,-0.316576589089303,-0.261646088924101,0.0748195807395484,0.284099814098824,0.0351460989622992,0.30105787227274,0.313671736531734,-0.16489617986705,-0.25976186023811,-0.209358742887858,0.209855969902217,0.250680924765349,0.102428764957885,0.259918879295276
mild,-0.2003436200752,-0.231413735258772,-0.051441558629404,-0.0301907723010178,-0.0423550155096802,0.108745403142501,0.0540795872770658,0.237422578289557,-0.0822185595187911,-0.166928590538152,-0.100977874346608,0.0505622157468501,0.149634847181258,0.282122508152714,0.0902792026088686,-0.0565710587776352,0.0810461023420525,-0.0842703595780835,-0.0338547009783257,0.0713733306339595,-0.167221704832336,0.186860362542707,0.0480707442462807,-0.201369520104847,0.0685887448392054,-0.0745975878699905,-0.253250750175528,-0.0435274726864188,-0.0685887448392054,-0.176015133657875,0.0130435860912164,-0.112409331819809,0.0438205869806034,0.0090865431197237,-0.0540795872770658,0.0335615866841411,-0.0814857737833295,0.0924775598152534,-0.0976070599634846,-0.0083537573842621,0.055545158747989,-0.0832444595484373,0.0866152739315606,-0.0920378883739765,0.0680025162508361,-0.120616532056979,-0.0552520444538043,0.0010259000296462,-0.0533468015416042,0.108745403142501,-0.0429412440980495,-0.0049829430011388,0.109917860319239,0.0042501572656772,-0.112995560408178,0.202395420134493,0.0057157287366004,-0.151393532946366,0.0149488290034166,0.0159747290330628,-0.0754769307525444,-0.162971547566659,-0.0505622157468501,-0.0120176860615702,0.0602349874549432,0.003224257236031,0.154471233035304,-0.210602620371663,-0.0772356165176522,0.0208111148871093,0.0556917158950813,-0.11314211755527,0.120323417762794,0.0983398456989462,-0.0763562736350983,0.0033708143831233,-0.0763562736350983,0.0171471862098013,-0.139522404031888,-0.059209087425297,-0.0385445296852799,0.0373720725085414,-0.0715198877810518,0.110650646054701,0.0684421876921131,-0.102590002964623,-0.0678559591037438,-0.0773821736647445,-0.0095262145610007,-0.0850031453135451,0.0913051026385149,0.139229289737703,-0.0493897585701116,-0.0379583010969107,-0.0143626004150473,-0.122668332116271,-0.0886670739908531,0.0356133867434336,0.0939431312861766,-0.0446999298631574,0.130289303765072
mild,0.0499141042093715,0.221514560581702,0.152343865325793,-0.0854176469070952,-0.188561559744447,-0.0237965555581725,0.0170121142093259,0.351541184628394,-0.197131380395622,-0.3771486249075,-0.175604807093267,-0.230339435418924,-0.16397433620953,0.0092074561162918,0.211720479837503,-0.0529237436047245,-0.205293114349122,0.360264037791197,0.0310911052791129,0.0165020058372322,0.356540246674913,-0.140152275232752,-0.319659411372536,-0.381841621930762,-0.120564113744353,0.0230313930000319,-0.158720219976964,-0.12892989104669,-0.0942935325815261,-0.0486898441163466,-0.199579900581672,0.352153314674907,-0.34786840434932,-0.347256274302807,-0.0606263800233399,-0.275586048023638,-0.186470115418863,-0.158975274163011,0.233196042302649,0.217790769465418,0.0091564452790824,-0.357203387558635,-0.342257212256289,0.0853156252326764,-0.440759138907588,-0.0024230147674452,-0.0754195228140581,0.308998146395777,-0.350316924535369,-0.214628097558437,-0.0878661670931451,-0.0268572057907349,0.251355900349186,0.396073645512177,0.0361411781628408,-0.107964436953638,-0.001708863046514,0.302978867605071,-0.126685414209478,0.226156546767755,0.0305299860698098,0.095517792674551,0.0123191171860636,0.111433173883875,-0.355111943233051,-0.0045654699302388,0.146936716581599,-0.350827032907463,-0.340267789605123,0.0396099150930782,-0.392961984442405,-0.107250285232707,-0.158465165790917,0.317261902023696,0.0344578205349315,0.105107830069913,0.335421760070232,-0.101231006442001,-0.296398469605062,-0.181164988349088,0.167902170674651,-0.120207037883888,-0.378423895837734,-0.0401710343023813,0.0788882597442954,0.357713495930729,0.0261940649070131,0.169687549976979,-0.0338967013256284,-0.0423134894651749,0.0223682521163101,0.269872834256188,0.044915042162853,0.378576928349362,-0.153670147093236,-0.352153314674907,0.0791943247675517,-0.0158388649535103,-0.0746543602559175,-0.0889884055117513,0.372404617047028
