group,VDR,TFAP2C,ATF1,EPAS1,TP63,FOXO3,MITF,STAT1,SPI1,MEF2A,MYBL2,GATA1,SRF,NFAT5,ZNF384,PBX3,E2F4,STAT4,ELF2,RELA,PRDM1,NFIC,MXI1,TEAD4,BATF,MNT,CDX2,STAT5B,USF2,FOXP1,HNF4G,KLF4,NFYA,NANOG,PBX1,ARNTL,GMEB2,STAT2,FOXA1,KLF9,VEZF1,ZEB1,NR5A2,TCF3,TCF4,CTCFL,ETV4,ATF2,EGR1,JUND,RARA,NRF1,NR2C2,MAF
healthy,0.196620652577134,0.0077506066368579,-0.324709625417839,-0.188462119275178,-0.533568077947906,-0.278817875594338,0.131148422828939,-0.222116069145745,0.379167835208393,0.210286195857909,0.0752624697105418,0.158071582725393,0.091987462979551,-0.241288622405341,-0.215385279171632,-0.332868158719794,0.121970072864238,-0.355304125300173,0.0770981397034818,-0.177244135984989,0.338987058696261,0.291871528877467,-0.128904826170901,-0.0885200863262199,0.0216201132501827,-0.0059149366439179,0.0040792666509778,-0.111363979571696,0.0165210299364604,0.214773389173985,-0.129924642833645,0.207226745869676,0.121358182866592,-0.25434227568847,0.229050822452408,0.327769075406072,0.31349164212765,-0.119930439538749,0.153380426076768,-0.0246795632384161,0.0081585333019557,0.208654489197518,-0.478905904824802,-0.107080749588169,-0.088316122993671,-0.086276489668182,-0.254138312355922,-0.146445672770106,0.181935292633613,-0.329604745399012,-0.239860879077499,-0.121562146199141,0.322466028759801,-0.147873416097948
healthy,-0.0142313320360884,0.180597607950924,-0.0527160609224119,-0.0551213564778071,-0.0220485425911229,-0.321708280534111,0.0873924051793597,0.0837844618462669,-0.159350830544933,-0.0248547207390839,0.179996284062076,0.204450122208594,-0.105031239252258,0.0094207409252979,0.145520381101411,0.0110242712955614,0.0388856114788894,-0.20284659183833,0.133293462028152,0.0755663686986665,0.0497094414781679,-0.187212170728261,-0.0699540124027443,-0.234315875354751,0.203247474430896,-0.234115434058468,-0.0773703403652129,-0.033874579071816,-0.131289049065322,0.277009871463016,-0.0316697248127037,0.207857624245404,0.074163279624686,-0.0114251538881273,0.268591337019133,0.302065033498383,0.0978153525860723,-0.0120264777769761,0.219082336837248,0.10583300443739,-0.0787734294391935,-0.342754616643819,0.171577749618192,0.0364803159234942,0.239326907761824,-0.12768110573223,-0.25335779850163,-0.101022413326599,0.0126278016658249,-0.276007664981602,0.0641412148105392,0.244137498872615,0.0094207409252979,-0.0667469516622174
healthy,0.0712046041281096,0.0486840781713121,0.0725293409490976,0.217323075483095,0.0877638143904606,0.170427392020117,0.261701758986196,0.26011207480101,-0.250971390736193,-0.138368760952205,-0.0465644992577312,-0.0780932355972476,-0.0043053946682112,0.018347604970685,-0.113066287671333,-0.289918653273242,0.143270287189861,0.2056653914584,-0.0555727096404502,-0.298794389973862,-0.0096043419521636,0.277731074520152,-0.260774443211505,0.185794339143579,0.0111940261373493,-0.0200697628379695,-0.124459024331831,-0.187251549646666,-0.0138434997793255,-0.121809550689854,-0.105780235155899,0.196259760029385,0.113993603446025,-0.084054551291694,-0.0443124466620514,0.218382864939886,-0.0057626051712981,-0.175858812986168,0.0125187629583374,-0.139428550408996,-0.139031129362699,-0.0600768148318096,0.0590170253750192,-0.142078024050972,-0.169632549927524,-0.162743918458386,0.0798153934645321,-0.0073522893564838,-0.269385232547927,0.0077497104027803,-0.177580970853453,-0.205930338822598,-0.037688762557111,0.165260918418264
healthy,0.510537685099536,0.534459302897048,-0.455769770668389,-0.277616669702707,-0.264082070159378,-0.506445829423645,0.45514025441056,-0.475284774661097,-0.504872038779072,0.461435416988853,0.460491142602109,0.456084528797304,-0.539810191088596,0.11551623331167,0.458287835699706,0.512111475744109,-0.194520523669244,0.525016559029609,0.545790595537974,-0.453251705637072,0.303741594402621,0.464897756406914,0.493540746138145,-0.464268240149084,-0.586079636039048,-0.518721396451316,0.48913413233334,-0.451677914992499,-0.513055750130853,0.457028803184048,0.509278652583877,0.50266873187667,0.503927764392328,-0.513055750130853,0.451992673121414,0.479691388465901,0.530682205350072,-0.471192918985206,0.50676058755256,0.526275591545267,-0.492281713622487,-0.475599532790011,0.581987780363157,-0.573174552753548,0.495429294911633,0.455769770668389,-0.475284774661097,-0.578840199074011,-0.526590349674182,-0.48913413233334,-0.460176384473194,0.455769770668389,0.524072284642865,0.499835908716438
healthy,-0.0118459800409667,0.0825834037141679,0.0301226349613153,0.153997740532567,0.0480608333090649,-0.308333937637733,0.0463685504460697,-0.0636298356486211,-0.153320827387369,0.0094767840327733,0.0443378110104754,-0.114059864965879,-0.125228931861648,-0.105259994078304,-0.0023691960081933,0.193597159526656,-0.128275041015039,-0.219658315616783,-0.0064306748793819,0.353348661793407,-0.252827059731489,0.176674330896703,0.0409532452844849,0.251134776868494,-0.19562789896225,0.136397998757417,-0.186489571502076,-0.269411431788843,0.199689377833439,-0.0274149823805229,-0.244365645416513,0.0084614143149762,0.164151437710539,-0.0118459800409667,-0.182089636058288,0.121167452990459,-0.25959619118347,-0.0609221830678288,-0.235565774528938,0.264334583199857,-0.0307995481065134,0.131321150168431,-0.349964096067416,0.0453531807282725,0.165843720573534,0.0,0.0027076525807923,-0.0328302875421077,0.0392609624214896,-0.055845334478843,0.186151114929477,-0.100521602061917,0.288364999854389,0.0409532452844849
healthy,0.137732670965833,-0.0999328077944948,-0.181755116035155,0.208317182047446,-0.0665909137441011,0.155843170519668,0.211382035818095,-0.21101053839135,-0.217697492072766,0.256797596237712,0.163923239551379,-0.0681697778077688,0.0090088125985743,0.113585338227386,0.0664051650307284,0.197915254098577,-0.158257903793512,-0.113028092087268,-0.0387286067382011,0.103369158991889,-0.0814508108139145,0.0327846479102757,0.0278623070059,-0.139683032456246,-0.117300312494839,0.0597182113493124,0.121758281615783,-0.0187606200506394,-0.0899023772723708,0.160394013997298,0.113771086940759,0.172467680366521,0.0823795543807778,0.20060861044248,-0.0143026509296954,0.181662241678468,0.201258730939285,0.224105822684123,0.153056939819078,-0.0265620660122914,0.182312362175273,0.220762345843415,-0.0352922555408067,-0.124173014889628,0.187327577436335,-0.214632638302117,-0.197172259245086,0.0521025141010331,-0.16085838578073,0.0354780042541794,0.0433723245725177,-0.0355708786108657,-0.0776429621897748,-0.110984856240169
healthy,0.24259383463537,-0.183193928908259,0.190997384731579,0.168273721374071,-0.082560562610725,0.0794703941046903,-0.0694507568275475,0.230701367960631,0.216249367775842,-0.243936029036981,-0.145113064490458,0.15722402792825,0.22136843479594,0.187501436522732,-0.119143163510449,-0.124855293173119,0.166525747269648,0.210849376346105,-0.251926767800061,0.0276866612611392,0.032025382698905,-0.0895524590284196,0.0420762337993411,0.0284982206667644,-0.0947963813416907,0.153665652072816,-0.182913004498619,0.344725464450982,0.0174173133976501,-0.0673594306668977,-0.116646057646986,-0.0511282425543923,-0.0496299790363148,0.177263302482536,-0.0078346696466132,0.0501918278555939,-0.182163872739581,0.242094413462678,-0.0894900313818331,-0.0873050637513035,-0.177981220418281,0.13028649842615,0.259979934209727,-0.0818738584982728,-0.217310637767814,-0.164184710522652,0.0502854693254737,0.139088796594855,0.109560519759412,0.145456416546684,0.259667795976794,-0.0978241222011388,-0.167399734321859,0.116333919414054
healthy,-0.0301214891329906,0.0231864807748303,-0.0682509501814419,-0.0446195820779748,-0.0363760815767654,0.0617869989947792,-0.11881108658886,-0.0543547636222602,-0.0077462734868507,-0.0742700140394678,-0.153747826808271,-0.10763656368722,-0.0545379525222871,0.165471916409991,-0.068041591438554,0.0494610030072566,0.019156324974239,-0.0446457519208358,0.109416113001767,-0.0759972236682926,0.193552157799825,-0.183084220655432,-0.0092641243727877,-0.0467393393497144,0.0269025984610898,-0.0604523370088691,0.144038815106847,0.0794254730830813,0.0919608278134918,-0.0326076242047839,-0.0533603095935429,-0.03543396723377,0.0263792016038702,-0.100256668000423,0.11962235171755,0.126662039447154,-0.0467916790354364,0.001360831828771,0.175494966225747,0.0866221798698514,-0.0400921992630249,-0.0474720949498219,0.14867087729324,-0.142913511863824,0.141448000663609,0.0941329247709534,-0.0174552851882752,-0.0120119578731909,-0.209725120687912,-0.138333789363152,-0.0287344874613586,-0.0254370872608748,0.102114726843553,-0.0899457499131962
mild,-0.24953340676271,0.0490208830550382,0.0312042582075192,0.0264732900276695,0.0026171313335338,-0.0691526625437602,-0.163470049448423,0.0133876333600002,0.179575473039401,-0.269161891764214,-0.16367136724331,-0.0466050695163915,0.217121241785867,-0.0636164231843616,-0.0824396370063167,-0.0558656880812037,0.253257785968123,-0.071266499390076,-0.132869744625565,0.16477861511519,-0.0090593007699249,0.0340227073359402,-0.0535505334400006,0.129749318804814,-0.0647236710562413,-0.123609126060753,-0.179072178552182,-0.136996759420753,-0.0207357328733837,-0.13578885265143,0.0683473913642113,-0.0343246840282711,-0.0358345674899252,-0.0883785119554897,-0.19155388183519,-0.0423773958237599,-0.26795398499489,0.226079883658348,-0.254667010532334,0.253358444865567,0.267551349405116,-0.1031753698797,0.251143949121807,-0.0038250381028571,0.0406661945672185,-0.093210139032783,0.0110724787187971,0.0206350739759401,-0.258693366430078,0.0874725818784972,-0.11877749898346,-0.119582770163009,-0.223261434529927,0.157329856704363
mild,-0.175976865712658,0.215906919690072,0.149101394152809,-0.000246312875803,0.192808245559204,-0.0103451407837302,0.0663950040775909,0.177372638675543,0.215414293938466,-0.353376872485513,0.009797778837501,-0.175018982306757,0.31459627859518,0.112893401409754,-0.140699388278192,-0.164099111479487,0.18615779791252,-0.133036321030985,0.0689676052248677,0.150716111894185,0.0810916723338424,0.0372753485382023,-0.186623055566815,0.188073564724322,-0.0787653840623687,0.0542162007739932,-0.224637342732426,0.0539698878981901,0.151427682424283,0.0287638702743397,-0.182900994332457,-0.146446688713598,-0.204685999792375,0.135964707443311,-0.194915589052186,-0.216071128273941,-0.0207450177620832,-0.207805962885881,-0.185528331674356,0.161280197456407,-0.0942557271406525,0.0238923489529006,0.105777696108775,0.137442584698129,-0.141629903586782,0.0213471159029352,0.0136019443637933,-0.0325132996060091,-0.114672327734998,0.229864649318914,0.105887168498021,-0.0888915800676072,-0.209612257308437,0.174663197041709
