group,HSF1,TFAP2C,LHX2,RUNX1,ATF1,EPAS1,TP63,SIX5,ARNT,FOXO3,RFX5,EBF1,E2F3,E2F6,GATA1,FOXD2,SRF,IRF1,FOS,SMAD3,GMEB1,STAT3,GFI1B,HOXA4,NFAT5,RXRA,TFAP4,RELA,ELF1,SP4,BACH1,TEAD4,IKZF1,CDX2,GATA6,MAX,TCF7L2,MEIS1,SP2,E2F2,PRDM14,BCL6,ASCL1,JUNB,ATF3,FOSL2,PBX1,IRF3,ELK1,TAL1,FOXA1,RFX2,KLF9,MAFK,TP73,HOXA1,AHR,FOXP2,E2F8,ZKSCAN1,GTF2I,RARG,EGR1,GLIS1,MYC,TP53,MAF,SPIB,ZNF143,MECOM
healthy,-0.157146864808681,-0.113536730077085,-0.158149396641591,0.153638003393495,-0.350886141518585,-0.337602594732525,-0.235845613692135,-0.128324074612511,-0.170681044552969,-0.0561417826429737,-0.0729341908442203,0.0807038125492747,0.0318303856949003,-0.0162911422847915,0.141607621398572,-0.0914810297530598,-0.204767126871917,-0.375448171424886,0.344119051646441,-0.21479244520102,-0.151883572685902,0.0220557003240254,-0.205769658704828,-0.0533848201024705,-0.316048160324955,0.396250706957774,0.291736763376881,-0.366926650845149,-0.114789894868223,-0.118549389241636,0.189979782336491,-0.208275988287103,-0.220557003240254,0.188726617545353,0.134339265609973,-0.351387407435041,0.14486584985553,-0.342364620938848,0.181458261756754,-0.112534198244175,-0.142108887315027,0.204767126871917,0.094237992293563,-0.0741873556353581,-0.250632958227561,0.0511291234784225,0.294493725917384,0.122559516573277,-0.36792918267806,0.204265860955462,0.235594980733907,-0.0293240561126246,-0.370435512260335,0.180956995840299,0.0892253331290117,0.384220324962851,0.327076010486967,0.302513980580666,0.106519007246713,-0.253640553726292,-0.300759549873073,0.356650699557819,0.352891205184406,-0.0185468389088395,0.126569643904918,-0.231584853402266,-0.0631595054733454,0.11103040049481,0.364420321262874,-0.23634687960859
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.152343292621666,0.0729031449366451,-0.201899999171255,0.195798796606105,-0.368375669163219,-0.198164569029327,-0.0380391302786423,0.244234874113116,-0.106895559228198,0.0996737276204687,0.354305548961953,-0.265277797245982,0.15246780695973,-0.24348778808473,0.264032653865339,0.0268328398528557,-0.223690008332507,0.0989266415920829,0.0880938941804892,-0.155829694087466,0.227923495826693,-0.357044864399368,0.0692922291327805,-0.368375669163219,-0.352313319552925,-0.165666326794545,-0.0882184085185535,-0.107020073566262,-0.354181034623889,-0.221075207233157,-0.278600831418862,-0.23825818588603,0.190942737421597,0.120716650753335,-0.174008787444853,0.25506762152471,0.205137371960927,0.325542736869101,-0.0539769655508722,-0.0492454207044289,-0.0925764103508038,0.25419602115826,0.149479462846187,-0.380329045617391,-0.271378999811132,0.0499925067328147,-0.167035984513253,0.266149397612432,-0.248717390283431,-0.105774930185619,0.260919795413732,-0.357293893075496,0.101416928353369,0.227923495826693,0.220328121204771,0.238133671547965,0.223067436642186,-0.38667927685867,0.233153098025394,-0.100047270634662,-0.172888158402275,-0.170771414655181,0.161308324962295,0.0889654945469392,-0.184841534856447,0.259052080342767,-0.33189296811038,-0.0795024048540528,0.285698148688526,0.278476317080797
healthy,0.0612372435695795,-0.122474487139159,0.102062072615966,0.0408248290463863,0.183711730708738,0.0816496580927726,0.0,-0.0408248290463863,0.0612372435695795,0.244948974278318,0.0204124145231932,0.0408248290463863,0.0408248290463863,0.122474487139159,-0.183711730708738,0.0612372435695795,0.285773803324704,0.122474487139159,-0.0204124145231932,0.0816496580927726,-0.0408248290463863,-0.0816496580927726,0.0,0.244948974278318,0.0408248290463863,-0.163299316185545,0.102062072615966,0.183711730708738,0.0408248290463863,0.204124145231932,0.0204124145231932,0.224536559755125,0.0204124145231932,-0.244948974278318,0.0612372435695795,0.0408248290463863,-0.0204124145231932,-0.0816496580927726,-0.0612372435695795,-0.0204124145231932,0.0816496580927726,-0.0204124145231932,-0.0612372435695795,0.0204124145231932,0.0612372435695795,-0.0408248290463863,-0.163299316185545,0.0,0.0,-0.0204124145231932,-0.224536559755125,-0.0816496580927726,-0.163299316185545,-0.0612372435695795,-0.0408248290463863,-0.0612372435695795,0.0204124145231932,-0.0408248290463863,-0.0204124145231932,0.0816496580927726,0.0204124145231932,-0.0408248290463863,0.204124145231932,0.0816496580927726,0.0816496580927726,0.0408248290463863,-0.142886901662352,0.142886901662352,0.0408248290463863,-0.0612372435695795
healthy,0.177223519592422,0.138963855966765,-0.0781052200440875,0.149866868917082,0.0172465841214102,0.436516991210865,0.188324769141835,0.384579002247537,0.140351512160441,-0.354447039184844,0.0553080111479706,-0.253148137046446,-0.367332418126127,-0.0368720074319804,-0.360394137157744,-0.092774728377241,-0.100109482543818,-0.0618498189181606,0.0721581220711874,-0.0868276304043409,-0.247795748870836,0.134206177588445,-0.111012495494134,0.0239866284906969,-0.232531530740392,0.134999123984831,0.0146695083331535,0.242245124096129,-0.0392508466211404,0.129250262611028,-0.065219841102804,0.403807952359914,0.367332418126127,-0.290614854275716,-0.30112139402784,0.123699637836321,-0.0132818521394768,0.266429989185923,-0.0342949316437237,0.0561009575443572,0.183368854164419,-0.193478920718349,0.0880170499989209,-0.0344931682428204,-0.221232044591882,-0.0808805324314408,-0.0844487912151809,0.250571061258189,-0.0636339483100306,-0.0796911128368608,-0.365151815536064,0.199624255290345,0.255725212834703,0.0923782551790476,0.197245416101185,-0.236496262722326,-0.362178266549614,-0.229954454952136,0.29874255483868,0.133016757993865,0.0654180777019007,0.111805441890521,-0.0785016932422808,-0.385768421842117,-0.153236891101725,0.304887889410677,0.0396473198193337,-0.065219841102804,0.0574886137380339,0.138963855966765
healthy,-0.0687270239478868,0.0370568683178471,-0.0102161792354967,-0.0120736663692234,-0.0769928416929705,-0.136989676112342,0.0950104668901192,0.0481089167635207,-0.0293482967128814,-0.0442081937826947,-0.116464443284662,0.0623186933365298,-0.0665909137441011,-0.0969608283805322,-0.0362209991076701,-0.0031577281273353,0.111170604953541,-0.0327846479102757,-0.0427222040757134,0.007244199821534,0.0078943203183383,0.0129095355794004,-0.106805510189283,-0.0426293297190271,0.004736592191003,0.0230328404582107,-0.100954425718044,0.123337145679451,-0.0802434441769921,-0.0764355955528525,0.0199679866875617,0.0208038558977387,0.0237758353117014,0.0905524977691751,0.1393115350295,-0.0809864390304828,0.0232185891715834,0.0499664038972474,-0.0511737705341698,-0.114699830507622,-0.129745476290808,-0.0370568683178471,0.0240544583817604,-0.0534027550946417,-0.0644548035403154,0.0690985213746321,-0.0976109488773365,0.0722562495019675,-0.129652601934122,0.0397502246617507,0.0324131504835304,-0.0248903275919374,-0.0744852340624395,0.0686341495912004,0.0420720835789091,-0.0098446818087513,-0.0463443039864804,-0.0318559043434124,0.0671481598842191,0.154821552596118,-0.1393115350295,0.113863961297445,-0.149341965551624,0.0936173515398242,0.13373907362832,0.159093773003689,-0.032877522266962,-0.0372426170312197,0.0425364553623407,-0.0349207581140614
healthy,0.143519069652401,0.193132827231798,0.0571009246322879,0.157861955934445,0.0893949704748772,0.189344140289372,0.0042397211022393,0.218210326517384,0.0191238483760585,0.112668333121213,0.0431188656780941,0.0138918521222312,0.1129389536171,-0.132964870312784,0.0554772016569621,0.146225274611277,-0.135761282103623,-0.207565920345805,-0.171483187560789,-0.109871921330374,0.0810959419343235,-0.0473585867803335,0.198545237149551,-0.200800407948614,-0.11257812628925,0.165890363979111,0.0801938736146981,-0.0456446569730453,-0.124124600780455,0.203055578747678,0.0367141806087538,0.0575519587921006,0.0691886401152682,0.132153008825121,0.0898460046346899,-0.0947171735606671,0.0344590098096903,0.164266641003785,0.0009020683196254,-0.130980320009608,0.262772501506879,0.195658618526749,0.189434347121334,-0.0165078502491448,-0.0294976340517506,0.134317972792222,0.116547226895602,-0.0050515825899022,0.0430286588461316,-0.0007216546557003,-0.0259795676052115,0.0988666878309439,-0.0567400973044377,0.117449295215227,-0.0038788937743892,-0.0973331716875807,-0.0455544501410827,0.0780289096475971,-0.152990787008468,-0.0064948919013028,0.0141624726181188,0.053943685513599,-0.277656628780698,-0.184743591859282,-0.109781714498411,0.115735365407939,-0.0558380289848123,-0.149111893234079,0.175271874503215,0.140903071525488
healthy,-0.0831104008623359,-0.195288360605799,-0.121751404903971,-0.086409023158573,-0.167299674430584,-0.15900351534719,0.121069358940463,0.0417040104595696,-0.17846042656071,0.121863012425272,0.0763023420629592,0.0543404620380119,-0.227084103340957,0.0951764139985717,-0.0819819248136232,-0.104055412359872,0.0161706897529821,-0.176798714576891,-0.106361967800098,-0.0856029688380639,0.0340898973396839,0.132626937812993,-0.0816347014140193,-0.214571660119516,-0.10394380483857,0.0957840549478786,0.185169278674485,-0.214832077669219,-0.124864014664706,-0.0234747819803643,0.0737353690730303,-0.136173576823233,0.0795017576735952,0.135417125845525,0.0836932401402424,-0.165960384174969,0.125967689042018,0.162909778592734,-0.162078922600825,0.153237126746626,-0.117460715751723,-0.0817215072639202,0.139968232547476,-0.162872576085634,-0.145821426997942,0.099020673065615,0.0637154938273175,0.15006251280739,-0.190104811283141,-0.121887814096673,0.137860090478452,0.173958923201559,0.124417584579501,0.0085193741259959,0.171900384475336,0.0983386271021074,0.245685356891167,-0.1954123689628,0.0534103993605014,-0.161124058251914,-0.160665227331009,0.119754870356249,-0.0496901486504595,0.112487980635967,-0.189410364483933,0.0745290225578392,-0.138839756498763,-0.0590279779326647,0.0390254299483395,0.138046103013954
mild,0.014791453028734,0.239005228522627,-0.350002757292418,-0.0102923860658274,-0.193583141513556,-0.0993492595096633,0.0615077921778188,0.137560513167226,-0.0231732764116832,0.0106005413372594,-0.161041944850341,0.203012692819374,0.0840031269923518,0.0493048434291133,-0.0928779988095921,-0.408798783081636,-0.0789493805408676,-0.0987329489667993,-0.148654102938777,-0.186865356596339,0.0658835970321526,-0.176881125801944,-0.11136731509551,-0.228219794022508,-0.095219978872475,0.0016640384657325,0.338416119086576,-0.10606704442688,-0.0029582906057468,-0.153707849390261,0.251639594651337,-0.214414437862356,-0.152845014630251,0.174908932064779,-0.208004808216572,0.171642486187601,0.0734025856550924,0.228774473511086,-0.0692733050179042,0.175340349444784,-0.120365449021323,-0.0202149858059364,0.289727586200327,0.0515851924377098,-0.23894359746834,0.064527713837852,0.224460299711038,0.0044374359086202,-0.225754551851052,-0.291576517828919,0.207511759782281,0.187913084519208,0.0562691525634755,0.181133668547705,0.1403955416644,-0.1105044803355,0.0702594018864864,0.0610763747978141,0.053988803554879,-0.335889245860834,-0.153707849390261,-0.142306104347278,-0.159316275330322,0.12554245758138,-0.0731560614379468,-0.213551603102347,-0.210654943550886,0.108778810815481,0.164185128618947,-0.160302372198905
mild,0.117076105127578,0.126813293239206,0.000438800322627,-0.030820498851183,-0.15669350568476,0.0130595334115182,-0.103535980886516,-0.0048268035488971,0.0370472843817948,-0.169606772322069,0.0798825539715746,0.0590708815269791,0.131619201534645,-0.0862765015298539,-0.0554351074252125,-0.130783391396308,-0.139057911765846,-0.0932137256780523,-0.156860667712427,-0.020498243642719,-0.101947941623676,0.231080607996768,-0.141231018125522,-0.0165281454856174,-0.0865690350782719,0.18715878522715,0.138096730106758,0.0003970098157101,-0.0477038636455937,-0.111768710749137,0.231331351038269,-0.0358353596812059,0.0519247048441964,0.0690170221731914,-0.159577050662023,-0.188161757393154,0.130407276834056,0.0337876248422799,-0.190919930849667,0.117368638675996,0.0551843643837113,-0.135756461719414,0.0276026298185849,-0.12250887102677,-0.201158605044297,-0.0376741419855477,0.149171214439726,0.155397999970337,-0.0569813561811362,0.0275190488047512,-0.132204268631481,-0.0978942624527405,-0.203749616473142,0.0253041519381577,-0.125643159045534,-0.125392416004033,0.236304421361375,0.102533008720512,0.0024029541477193,-0.114276141164149,0.0180743942415412,0.219713590115382,0.0097998738720032,0.0432740699124067,-0.0795064394093228,0.168520219142231,-0.0676797259518519,0.125726740059368,0.0784198862294845,0.181642438314124
