group,VDR,RXRG,LHX2,MAFF,KLF5,ETV5,TP63,SIX5,ZNF76,ARID3A,MITF,STAT1,KLF10,PGR,ELF3,SPI1,MEF2A,E2F6,FOS,NFYB,AR,STAT3,HNF1B,CEBPA,STAT5A,ZNF384,RXRA,ZBTB33,STAT4,TFAP4,ELF2,RUNX2,PRDM1,ZFX,BACH1,NFIC,MXI1,TEAD4,SPDEF,MAX,TCF7L2,TBX21,GATA3,ASCL1,NR3C1,CTCF,NFE2L2,NFATC1,FOSL2,PBX1,ARNTL,GMEB2,ELK1,TCF12,MAFK,HIF1A,ZEB1,HOXA1,TCF3,MEF2C,FOXP2,YY1,TCF4,EGR2,HOXC6,EGR1,GLIS1,RARA,POU2F2,BACH2,MAF,HES1,CEBPB,SPIB,SREBF1,ASCL2,ETV7
healthy,-0.679134983381566,0.516356970453809,0.619567112234908,-0.198916875628558,0.628754958684264,0.101525703265384,0.158030958928924,-0.28130123212445,-0.33780648778799,0.324177848888112,-0.591697311338528,0.629061220232576,0.588328434307098,0.552955225477077,-0.644374297648169,-0.729668138853024,-0.485730815622622,0.403958982223353,-0.151446335640219,-0.170434551635554,-0.50425963929549,0.371342127328139,0.220814576332857,0.624467297007898,-0.477002361495734,0.205960891239731,-0.0679900637252346,0.651265182485186,0.744828085494462,-0.374557873585414,-0.141645966094239,-0.145167973899825,-0.67898185260741,-0.495071792846134,-0.570105872182541,-0.565205687409552,-0.366288811780994,0.460157976338581,0.380529973777495,0.0082690618044204,-0.69368240692638,0.605019688690094,-0.603488380948535,-0.656318498032332,-0.70271712260158,0.0912659413969365,-0.632430097264006,-0.500737631489903,0.023122746897546,-0.318512010244342,-0.684188298928712,-0.524932293806541,0.12541410403371,0.416056313381672,-0.428919298410771,0.609154219592305,-0.487262123364181,-0.460311107112737,-0.129242373387608,-0.51252870109991,-0.496296839039381,0.184216321309588,0.103363272555255,0.735333977496794,-0.321574625727461,-0.450970129889225,-0.139655266030212,0.199070006402714,-0.538101540383951,-0.594453665273335,-0.301973886635501,0.26813198554704,0.394924266548153,-0.137970827514496,0.1935572985331,-0.559692979539938,-0.0748809485622516
healthy,0.536075882440485,0.497331896193144,0.394484223609292,-0.676822217935372,-0.161597644457092,0.467463804977012,-0.599475132663407,-0.095098875334383,0.0018315338953288,0.0177517900624182,-0.0394484223609292,0.448866691578288,0.282337994326079,0.348414101780636,-0.397442855286362,0.476057925562785,-0.0594544079868291,0.030995188997873,0.724864760882075,-0.596798275431772,-0.335734251736051,-0.293327197698052,0.279661137094445,0.348695876226071,0.307415919969813,-0.219784067439463,0.678794639053418,0.0898860480938316,0.40519165253583,-0.39758374250908,0.118908815973658,-0.324322386695925,-0.60398352379037,0.142436982167498,0.0545233551917129,0.605251508794829,-0.0116936394855612,0.651885179514356,-0.137083267704229,-0.227955526357084,-0.190197750668766,0.645827028937499,-0.531849265758957,-0.260077813136698,-0.0517056107373608,-0.503108272324565,0.4857791439303,0.152017313312295,0.642163961146841,-0.459151458836673,-0.485638256707583,-0.134969959363465,0.28938235546196,0.434073533192939,-0.388003411364283,0.0312769634433082,0.354190477912058,-0.531849265758957,-0.156948366107411,-0.0239508278619928,0.535089671881462,-0.32756279281843,-0.671186729026668,0.195410577909317,-0.511561505687622,0.117922605414635,0.441399668774255,0.293608972143488,-0.165965148361338,-0.59045835040948,-0.475494376671915,0.413222224230734,0.207949540731184,-0.189634201777896,-0.449148466023723,0.50634867844707,-0.017470015616983
healthy,-0.475308261098502,0.584891704818403,0.258871033715128,-0.356940275015185,-0.451386512967618,0.210977907270516,-0.406371937127966,-0.440170091644838,-0.496798130270022,0.53114221679818,-0.213608306961256,0.31713686837417,0.493919579665061,0.597299250529442,-0.35842918050051,-0.422700267283694,-0.491487700705697,0.358975112511795,-0.0488857301014957,-0.496401088807269,-0.469848940985644,-0.0343440865281574,0.291329173295208,0.27619196752774,-0.123579155281954,-0.35723805611225,0.534169657951673,0.472082299213632,-0.30448117174891,0.0131023682708577,-0.522655455531829,-0.394411063062524,0.66554075194016,-0.3427956729046,0.645043486425522,-0.308253065645066,-0.299567783647338,0.463843688861501,-0.319270966236469,-0.654175440068848,-0.588564338348871,0.341554918333496,-0.599880020037339,-0.497095911367087,0.221300985302101,0.142835666225487,0.29207362603787,-0.306913050708274,-0.40701712950494,0.256091743475856,-0.530050352775608,0.0407463801150538,0.617647625495547,-0.027644011844196,-0.0715170934784318,0.476151974206853,0.43590189592024,-0.31212421990691,-0.256885826401362,-0.296192931213935,0.430839617270136,-0.524144361017153,-0.37813236308964,-0.396842942021888,-0.520273206755309,-0.358230659769133,-0.418283181010564,0.424586214231772,0.411086804498161,-0.509404196712438,0.296689233042377,0.420566169421396,0.34984315886847,0.467268171477748,0.335102994563755,-0.173656009771709,-0.386519863990303
healthy,-0.806266035360106,0.492125759121123,0.479822615143095,-0.837023895305176,0.78330016660112,-0.370119581339011,0.69533268715822,-0.729576437897064,-0.679543652386417,-0.806881192559007,-0.813852974146557,0.46013758477825,0.651451473636586,-0.193569465254308,-0.829436956518726,0.840509786098951,-0.875778798835965,0.842970414894556,0.419742262050391,0.807906454557176,-0.828411694520557,-0.868601964848781,0.63709780566222,0.601418688125939,-0.826361170524219,-0.886236471217288,-0.883160685222781,0.804010458964134,-0.853017982476613,0.869832279246584,-0.903255820386894,-0.699228682751262,-0.78596584779636,-0.869217122047683,-0.640173591656727,-0.881520266025711,-0.844200729292359,0.626435080881262,0.653091892833657,-0.259596337936392,-0.668470822806192,0.682209333581656,-0.867166598051345,-0.62089866609115,0.426508991238306,-0.605929840917882,0.576812400169883,0.616182460899572,0.491920706721489,-0.710506564731121,-0.872908065241091,-0.481668086739799,-0.598342902131432,0.810572135752416,-0.766895974630416,0.599368164129601,0.752952411455318,-0.698408473152727,0.650426211638417,-0.824310646527881,-0.687950800771403,0.59608732573546,-0.508529951091827,-0.659038412423037,-0.680979019183854,0.391855135700194,0.801549830168529,0.787811319393064,-0.844815886491261,0.608185417313854,-0.866756493252077,0.621923928089319,0.652476735634755,0.409694694468335,0.521243199869122,-0.357816437360983,-0.69697310635529
healthy,0.0100186966951331,0.0479842841714271,0.4076027655441,-0.16082644694819,-0.356191032503286,-0.0922774695604367,0.0326925892156976,-0.37886492502385,0.0205646932163259,-0.655433683792131,0.110469313559494,0.197473784859335,-0.429749358238605,0.0653851784313952,-0.565265413535932,0.139207154079745,-0.126815608167343,0.222256876684138,0.0432385857368904,0.0166099445208786,-0.14632570173155,-0.105987265037987,-0.55445576710171,0.0529936325189937,-0.417885112152263,0.0060639479996858,-0.426849209195277,-0.0490388838235464,-0.155026148861534,0.0411293864326518,-0.114160412341912,0.519653978581774,0.324025743113648,-0.284214606246145,0.0355927382590256,0.353027233546928,-0.202746783119931,0.0229375424335943,-0.343799486590884,-0.263386263116789,-0.155289798774564,0.351445334068749,0.208547081206587,0.111523913211614,0.0793586238219756,0.0018455493912087,0.105459965211928,-0.265231812507998,-0.068548977387753,0.327453191983035,-0.6127223978813,-0.093332069212556,-0.377546675458701,-0.119697060515538,-0.387301722240804,0.221202277032018,-0.195891885381156,-0.0730310259092599,0.609294949011912,-0.0348017885199361,-0.178490991121188,-0.462441947454303,-0.252312966769537,-0.109678363820405,0.0324289393026678,0.369373528154777,-0.389147271632013,0.0147643951296699,-0.074349275474409,0.14527110207943,-0.0316379895635783,0.225947975466555,0.169526894078174,-0.148698550948818,0.299242651288845,-0.203274082945991,-0.561310664840485
healthy,0.395921262058124,0.724205839951225,0.6397248951904,-0.737739667828775,0.836403544921709,-0.516557324937873,-0.705868639109939,-0.664196133127266,-0.639432798185849,-0.694866318605168,-0.807421031025659,0.436003462127129,0.58445365088472,-0.51376617578327,-0.698696034887065,0.838285947839929,-0.408351612362925,0.658516469149877,0.349997121898091,0.807291210134748,0.45755373001848,-0.798333568661837,-0.811640209980291,0.581694956952846,-0.572120666248104,-0.704667795869005,-0.867365827404162,-0.553166816174988,0.616843963167203,-0.392870471121698,0.652447342499752,-0.710315004623667,-0.186292978458368,-0.776134196315927,0.0924973847746254,0.67263449103653,-0.282912176519442,0.477805789000714,-0.688310363614124,0.853215350294781,-0.749553368901745,0.623594649494615,-0.650532484358804,-0.624016567390078,0.426201984863291,0.195283075154007,-0.857596805363053,0.798528299998204,-0.875252446527051,0.760685510297428,-0.562092002425171,-0.435419268118026,0.820273299225923,0.579877464480081,-0.699767057237087,0.661729536199943,-0.559463129384208,-0.530350794597247,0.0208687082140646,-0.712229862764615,-0.70554408688266,-0.690939236655087,-0.743581607919804,0.8302370526034,-0.726769802546732,0.821441687244129,0.608502970926123,-0.81228931443485,-0.46732275205959,-0.620543858558188,0.392351187558051,0.598961135444109,0.669518789654648,0.709179071828189,0.587147434371139,0.820046112666828,0.268534512850965
healthy,0.151269503746606,0.679239925185216,0.513569302843414,-0.289004266353608,-0.303328373619418,-0.300132403449896,0.263494263494469,-0.615782589771087,0.502287143088353,0.578047038371908,-0.515436827581026,0.493931413849964,0.364898931463589,0.690040764131614,-0.4525185714726,0.626833715537989,-0.616629714394334,0.516553491857124,0.660025598503389,0.350324537377273,0.474466800347632,-0.454886669851222,0.291468628893962,0.738403878986071,-0.563280115962128,-0.457678330541467,-0.398475871075919,-0.417151118452043,0.357525096674871,-0.461721425334236,-0.214245518352072,-0.508505807936279,-0.155216334377642,-0.662547719540784,0.31626627695628,-0.729143266627395,0.147900258085965,0.450920586387839,-0.475063638150374,0.279012046365764,-0.467227735385341,0.666475297339474,-0.576449053287147,-0.657118420819065,0.606733758568223,-0.387347733979631,0.389465545537748,0.656021009375313,-0.635285708938112,0.340062777736578,0.361548938635294,-0.677911479753306,0.471829162316159,0.612105298792902,-0.480550695369133,-0.675427864380605,0.170503083260779,-0.374236555151651,-0.429492183986162,-0.715993582134722,0.228261580300338,0.530839093458242,-0.581762835014787,-0.521251182949675,-0.567169188096125,0.427066327110501,0.656290549028165,0.337944966178461,-0.631127097151263,-0.65426900163178,0.0540041947319879,0.405811200199943,0.64298684187672,0.152366915190357,0.536653448826891,0.626949232532069,-0.64077276615687
healthy,0.450593117155365,0.310652326246335,0.412767744378794,-0.160489522832634,0.164599269217355,-0.134849417203117,-0.257029297780726,-0.451352242283753,-0.587353435543735,0.106748699088482,-0.211363994798908,0.508443687284238,0.475892925313535,-0.268049700506634,-0.483353292954589,-0.510904299769358,0.536295726477506,-0.54396550794708,0.591070530999979,0.528115498800912,-0.192425131682057,-0.253220583774504,0.0986339132333003,0.382232590507604,-0.457163476025205,-0.451679451390817,-0.237357486264053,-0.646591372286558,0.453917561683133,-0.421746362276624,0.399155845524942,-0.430214533967434,-0.594957775191897,-0.483837562433043,-0.318178135708802,0.385426151392546,-0.263717451929109,0.405111051273502,0.224386917260045,0.521571316659636,-0.505433363499251,0.477581324305984,-0.382952450543144,-0.269790452956213,0.501467589121639,-0.500590668714708,0.32668557249246,0.314434863523993,-0.681812160570902,-0.287590628380481,-0.475906013677818,0.347234304416064,0.309945554575078,-0.0564762918792053,0.0806897658019236,-0.323073183950476,-0.472882601528549,-0.480081201883951,0.528966242479277,-0.471547588371728,0.510721062669402,-0.585089148522854,-0.405948706587585,0.42259710595499,-0.396210963561368,0.164560004124507,-0.294880847285862,0.500341989793339,-0.262526410779397,-0.546936566639219,0.460972190031428,0.462974709766658,0.413330544042944,0.598491633548185,-0.242396506512835,0.404273395959419,-0.571948430783173
mild,-0.310772038453417,0.0477640643534754,0.298765532331657,-0.480172924825889,-0.41149570980942,0.248774806842873,-0.169400886372472,-0.250521207733311,-0.299245792576527,-0.398048422953049,0.328061407268752,0.404684746336713,0.190445017102248,0.0014844407568721,-0.248993106954178,0.437386103010162,-0.267461296370558,0.324088345243006,-0.203368383691489,-0.0916860467479876,-0.398659663264702,0.293962929882953,0.236942940810156,0.409007088540546,-0.120719961551517,-0.486634608120509,-0.429614619047713,-0.120894601640561,0.151849557423572,-0.0863158640098911,-0.288854707278422,-0.0764486989789172,-0.412237930187856,-0.413154790655336,-0.304528655270102,0.0843948230304095,-0.361243024187071,0.353384220180101,-0.189877436812856,-0.461923035520814,-0.236593660632069,0.184638234141543,-0.431448339982673,-0.338103212388769,0.324262985332049,-0.102601052313224,-0.294705150261389,0.382549115050413,-0.480391224937194,-0.062783112011241,0.197561600730783,-0.13194058727258,0.115262458768899,0.123776163109783,-0.203281063646967,-0.0128360465447183,-0.0502963456446103,-0.432976440761806,-0.134429208541454,0.0201272702622963,0.470436739861698,0.215069269657422,-0.3727256100417,-0.439263483967382,-0.297935991908699,0.150103156533134,0.150321456644439,-0.253664729336099,0.464891917034558,-0.345481756150869,-0.367573727414908,0.342993134881995,0.307104596583497,-0.354563040781146,0.217470570881774,0.206686545383321,-0.362727464943943
mild,-0.401665726942503,-0.654705638059039,0.494529590453141,-0.0145276248609788,0.537265448038883,0.220737762905331,0.6445799348653,-0.375600703892461,-0.291296845489838,0.173125140790286,0.42203263564778,0.558415205787022,0.0758721892032743,-0.340757504689672,-0.439884160543205,0.621774643895372,-0.51188060530477,0.483531203080475,0.168312544215315,0.754191634456837,-0.577100914088775,-0.583004365887406,0.170314584390503,0.245673429959114,-0.647069651493418,-0.56421598885872,-0.641397204330386,-0.501934572383163,-0.47275098675254,-0.366707025421915,0.343786232134187,-0.624341362068689,0.305272625943553,0.164847474681336,-0.133148505240861,0.451395891550536,-0.686994952679377,0.461598596289474,0.0325716536194029,0.615280846916877,-0.519786097278588,0.559621563328481,-0.436637262053958,-0.582503855843609,0.126552039535434,-0.442117205353992,-0.311625253422515,-0.207185490950213,0.159329030608703,-0.434648055469637,-0.462509781241002,-0.404219611524954,0.449368184193615,0.546133459327696,-0.493733907819413,-0.367271703420045,-0.231787484641464,0.553294603031252,0.212280426524249,0.495440775404669,-0.354014604054858,-0.384763887771205,-0.578820615264898,-0.0444298915801312,-0.641718044102051,-0.314461477004031,-0.575522382412185,0.0438267128094015,-0.613099136469557,-0.513433469799627,0.543849080153443,0.497737988169789,0.436277921509694,-0.631784844771311,0.455374304719178,0.487548117021717,-0.408390528556596
