group,VDR,HSF1,MAFF,KLF5,TP63,ZNF76,E2F1,FOS,HOXA4,ZNF384,KLF3,PPARG,GATA2,PRDM1,JUN,SP1,ASCL1,JUNB,KLF4,GMEB2,ELK1,FOXA1,TCF12,MAFK,HIF1A,TP73,HOXA1,ZKSCAN1,USF1,MYC,NRF1,BACH2,ELK4
mild,-0.478522413645844,-0.309823885814261,-0.0310221849090431,-0.416591747620949,-0.652223908377847,-0.459079065010121,-0.51581725781261,0.63467562296198,0.637783526642544,-0.614587952831506,0.6015120166145,0.557357043591854,-0.34313909721933,-0.377136531383547,-0.0828711146043038,0.125244728200284,-0.407078530257272,0.608296342941584,-0.579756690850552,-0.610305109954631,0.44672325281666,-0.683037636332706,0.347952557797764,0.568954830497373,-0.574450513834956,-0.644908964349202,-0.533668753343654,0.546365676916689,-0.0738885149421862,-0.450248070405592,-0.523094300576857,-0.639754392391194,-0.530712454720679
mild,0.48254971939376,-0.255747945846658,0.0177082465832573,-0.442706164581432,0.412738362671304,-0.0241785674502166,-0.337478314692461,0.252342513811416,0.14915792314359,-0.142347059073106,0.097395356207915,0.304105080747091,-0.0098757529022011,0.0950115537832457,0.156309330417598,-0.0766222207929401,-0.121573923658132,0.243828933723312,-0.450879201466012,-0.179806811460766,0.450198115058964,0.0875196033057138,-0.087860146509238,-0.0691302703154082,0.0510814805286267,0.43112769566161,-0.353143302054573,0.377662412708314,-0.345310808373517,-0.196493428433451,0.161076935266936,-0.229526119175296,-0.108292738720689
mild,0.37435898999253,0.195171098973779,-0.799746937492856,-0.552887023802129,-0.614766966527099,-0.744098979520993,-0.729875390790372,0.715725119527435,0.44657669566089,-0.747911487840541,-0.423261740937501,0.623345110246082,0.472677714156256,0.414243692412416,-0.504937399937046,0.192091765331067,-0.687497894469243,0.646880017372522,-0.665502654164159,0.656851192977493,0.715871754462802,-0.662789907859866,0.656557923106759,-0.801433239249579,-0.255584692345077,-0.804952477698392,-0.620192459135686,0.769686775742574,0.578034915217609,-0.581994058472524,0.554353373155801,-0.463879618034222,0.627304253500997
moderate,0.260854501163834,-0.149611515475013,0.117165644649106,0.044548695657792,-0.0079827142508182,-0.465314988749307,-0.247464141775365,0.100685202324836,0.394758095048527,-0.0311583362693227,0.259309459695934,-0.122315782875441,0.136221156086543,0.128495948747042,0.243859045016931,-0.100170188502203,-0.164031902508749,0.290725302876573,0.0744194973705312,-0.0574240412236279,0.362312224222621,-0.0280682533335221,-0.168152013089816,-0.10429029908327,0.244889072662198,-0.45964983670034,-0.277849957310738,0.243344031194297,-0.0079827142508182,0.0903849258721676,-0.282485081714438,-0.263944584099635,0.0950200502758685
moderate,-0.0205351254155357,-0.14709855144598,-0.502796259536509,0.340505906124954,-0.512749509100162,-0.56146804643804,-0.355383394946414,0.387129022502063,0.556753349276309,-0.318084901844726,0.466126392723053,0.474088992373975,-0.39069123813537,0.121429644676561,-0.529617647834352,0.440876570145787,-0.503110572680624,0.501748549056125,-0.489804649579742,-0.484042241937627,0.502481946392394,-0.516416495781507,-0.485089952418012,-0.368165462807104,0.551410025826349,-0.515997411589354,-0.404730558572522,0.404730558572522,0.0402320824467638,-0.149193972406749,-0.535589597572543,0.345220603286684,0.453658638006477
moderate,-0.387252748297099,-0.594076003812198,-0.643402052198644,-0.683209038615776,0.059710479625698,-0.495856591674274,-0.694458839124965,0.537394316631282,0.0082210080644076,-0.68926662350534,0.583258887937977,0.720852601858064,-0.63388299022933,-0.157497207128653,0.546480693965627,0.600133588701761,-0.668497761026836,0.727775556017565,-0.224996010183789,-0.657247960517646,0.402829395155977,-0.333599853560965,0.594508688447167,-0.617008289465546,-0.382060532677473,-0.695756893029872,-0.619604397275359,0.535230893456438,0.103411627757549,-0.353503346769531,-0.372541470708159,-0.47552041383074,-0.489799006784711
moderate,0.759378303888592,-0.343307832776802,-0.696606797057545,0.750694912110297,-0.805201503875256,-0.751950342246918,-0.421039882069248,-0.019720715062754,0.343726309489009,-0.757599777861712,0.737303657319674,0.711985816231151,-0.516243334096336,-0.771514128542594,-0.793274917577357,-0.417378210837437,-0.502747460127661,0.343098594420698,0.627244282009238,-0.682378588842507,0.829787010717416,-0.772874177857267,-0.437674331379476,0.319036183468797,-0.593033810786317,-0.705708665548046,-0.765027739503386,0.581525701200625,0.12141055612905,-0.773711131281681,0.776745087445181,-0.693782079250148,0.769735602515714
moderate,0.299493789174057,-0.198318562961702,-0.485590687201016,-0.0432168151816161,-0.366397954950845,-0.162535543977507,-0.584119985953272,0.401298998115007,-0.239645429957533,-0.421962431612923,0.576308200118695,0.238259467954624,-0.450311654399697,0.31423538502318,-0.0611083246737138,0.302643702817032,-0.397519101743437,0.249095170886458,-0.154093775414334,-0.450689644036854,0.052540559564822,-0.19479065968157,0.16215755434035,-0.598861581802395,-0.15837765796878,-0.271270562933002,-0.549470935880548,0.336284780524004,0.212934162265106,0.0947494023806861,-0.282358258956273,-0.431790162179004,-0.234731564674492
moderate,-0.144025448616293,-0.117303282605024,-0.106288038600379,-0.0804044817005744,-0.0547022456897354,0.0007592812225424,-0.117711254605196,-0.0802458259227297,0.127638573276049,-0.0178941052297684,0.0555408548012002,0.0725170230305815,-0.16591994595886,-0.0629523461376591,0.0445029456854342,0.0817190581455732,0.0206365836753694,0.0795205423668683,0.0233110667876084,-0.0533423390224953,-0.0159675707845115,-0.011615869449343,-0.0997151563753847,-0.0501465583544809,-0.120680384162004,-3.3997666681004e-05,0.105154783044345,0.0379527285715608,-0.0257815638997614,0.073786269253339,0.0243309967880385,0.0771180405880774,0.103432234599174
moderate,-0.161773828240352,-0.241589108628146,0.242746473059119,0.0177033892589468,-0.0318489545263862,0.102319588767811,-0.0906602137594977,0.140384018942012,0.0643837546414967,-0.0737284007878658,0.160016348919246,0.0522099954416398,-0.0395647173995349,0.0828587201877585,0.264479205151821,0.240260282799993,-0.0742856503287043,-0.100433513398819,0.0453086742051012,-0.198295105839923,0.22632904427903,-0.0107163373238177,-0.278153251577012,-0.049552343785333,-0.0873167165144666,-0.0376357766812478,-0.145527860857444,0.135497369122351,0.0885169462947342,-0.176819565842992,-0.0466803653825499,-0.135840291916713,0.170003975305044
moderate,0.226775314392463,-0.363083911236592,0.337323209154442,-0.24462524969348,-0.0432049570354157,-0.298377895770406,-0.251521815605237,0.127180789019745,-0.146856285885638,-0.490670380604087,0.358012906889712,0.241176966737602,-0.445031341482169,0.522719128076367,0.0898581970267095,0.40872295035851,-0.55294231398377,0.471400564085943,-0.162272139100153,-0.327181200460683,0.230223597348342,-0.314199429332671,0.368560595931222,0.0182556156487672,-0.0411765552966637,-0.358621427411337,-0.325761319243557,0.363083911236592,0.335903327937316,-0.412576913662138,-0.0419879159921645,0.230426437522217,0.0249493413866485
moderate,0.151783140408719,-0.203135488786701,-0.0310766979113982,-0.279500789142149,-0.112937268019472,-0.227958948703732,-0.360603391008481,0.274573995570829,0.0956934905198543,-0.171111330573126,0.227011488401555,0.174711679721397,0.0324031423344457,-0.0739019035697885,-0.132833934365184,-0.216968409198482,-0.310766979113982,0.221705710709365,-0.291438788949576,-0.238191519967241,0.257898694252518,-0.417640501199523,0.305271709361357,0.502722436334997,0.19214494928145,-0.153488568952638,-0.296934058702201,0.195366314308851,-0.145529902414353,-0.165995044941371,-0.0479414912901448,-0.0915246651902765,0.0161068251370052
severe,0.676390235143939,0.292830340391765,-0.225838714938474,-0.316474443492927,0.198910708628818,0.01838985796757,-0.723021660704563,0.642894422417294,0.725461131659445,-0.256707405098324,0.635576009552649,0.612870164511057,-0.409924946226088,-0.0172639482960861,-0.138580715398474,0.0567646126039788,-0.5516957390271,0.208762418254302,-0.206792076329206,-0.521952958538734,0.155375534664775,-0.117469909058151,0.644677112730477,0.383090765722389,-0.704068847901252,-0.1053663800897,0.0561078319622799,-0.0790951544217424,-0.134452379936366,-0.503187797347336,0.239724934220109,-0.795079879679532,0.294894508122819
severe,-0.260022284290906,0.395032352899145,-0.0137079936596738,-0.16266038060553,-0.155474423815274,0.0389369506515519,-0.429868621686692,0.419167794727289,0.217961004600112,-0.451035950927556,0.281384884096722,0.364452982427565,-0.338286726723915,0.281814479339618,-0.0477241260744197,0.446466619707665,-0.437679444284797,0.33945835011363,0.133135471184695,-0.437054578476949,0.374958538822016,0.142000754833543,-0.137782910630567,-0.0664310461968805,-0.471187873230666,-0.284079617893068,-0.197340432941115,0.455995823277352,0.327898332668435,-0.439085392352456,0.265255535431636,0.0985725811880813,0.318798724341643
