group,VDR,HSF1,RXRG,ATF1,EPAS1,FOXK1,NR2F2,KLF5,ZNF76,TFAP2A,RFX5,ELF3,MEF2A,MYBL2,GATA1,ZNF281,FOXM1,CLOCK,E2F1,ESRRA,IRF4,FOS,FOXH1,STAT3,HNF1B,KLF1,HOXA4,NFAT5,STAT5A,PPARG,PBX3,MBD2,RXRA,ELF2,ELF1,PRDM1,ZFX,OTX2,BACH1,TEAD4,IKZF1,MAX,TCF7L2,MEIS1,GATA3,USF2,HINFP,ONECUT1,NR3C1,JUNB,ATF3,KLF4,NFATC1,ELK1,STAT2,TAL1,FOXA1,RFX2,MAFK,ZEB1,HOXA1,PAX6,TCF3,FOXP2,FOSL1,TCF4,USF1,THAP1,JUND,TP53,ESR1,SETDB1,MAF,ZNF143,MYB,ELK4
healthy,0.0248682365650997,0.0497364731301994,-0.0870388279778489,0.111907064542949,0.0248682365650997,0.149209419390598,0.0,0.186511774238248,-0.0248682365650997,0.174077655955698,-0.223814129085897,0.0124341182825498,-0.136775301108048,-0.111907064542949,0.0497364731301994,-0.186511774238248,0.111907064542949,0.0373023548476495,0.0870388279778489,0.0124341182825498,-0.248682365650997,-0.0746047096952991,0.124341182825498,-0.0248682365650997,0.198945892520798,0.0621705914127492,0.0124341182825498,-0.136775301108048,-0.0248682365650997,0.0,0.0994729462603988,0.0746047096952991,-0.186511774238248,0.0124341182825498,0.0124341182825498,-0.0497364731301994,0.0124341182825498,-0.186511774238248,0.0621705914127492,0.161643537673148,0.0248682365650997,0.124341182825498,-0.186511774238248,0.186511774238248,-0.0994729462603988,-0.111907064542949,-0.0746047096952991,-0.174077655955698,-0.0248682365650997,0.124341182825498,0.198945892520798,0.0994729462603988,-0.0373023548476495,0.149209419390598,0.0124341182825498,-0.174077655955698,0.0746047096952991,-0.0746047096952991,0.0870388279778489,-0.149209419390598,-0.198945892520798,-0.0248682365650997,-0.0994729462603988,-0.124341182825498,0.111907064542949,0.111907064542949,-0.0124341182825498,-0.0497364731301994,0.186511774238248,-0.0124341182825498,0.0621705914127492,0.261116483933547,0.111907064542949,0.0497364731301994,-0.211380010803347,0.0621705914127492
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.358685206365731,0.361821050288702,-0.383587496342267,-0.404985019581364,-0.364587971397206,-0.430256232372367,0.42269331467579,0.377869192718025,0.362374434510403,-0.411994553056241,0.443168530878719,0.350015520225752,0.418266240902183,0.356287208071695,0.382111805084398,-0.0218586767571814,0.361821050288702,0.370859659243149,0.424169005933659,0.422508853268556,0.148768124933897,0.073876793597056,0.428780541114499,-0.385432110414603,-0.393363950925648,-0.381373959455464,-0.393917335147349,-0.412363475870708,-0.132166598282873,-0.363665664361038,-0.112613689116112,0.326404460099852,-0.377500269903558,0.368830583763579,-0.386354417450771,-0.414392551350278,0.368461660949112,-0.213883001687357,-0.382849650713333,-0.397237640477553,0.366432585469542,0.395577487812451,0.366063662655075,0.407936402097102,0.39244164388948,-0.467332975226321,0.392257182482246,0.386723340265238,-0.387461185894173,-0.418450702309417,-0.386907801672472,0.384878726192902,0.41144116883454,-0.407198556468168,-0.359607513401899,-0.101914927496563,0.358685206365731,-0.481352042176074,0.372888734722718,-0.369015045170813,0.376946885681858,-0.384325341971201,0.381558420862697,-0.453867292498268,-0.457003136421239,0.381373959455464,-0.46677959100462,0.406091788024766,-0.406091788024766,0.354811516813826,-0.398713331735422,0.450178064353596,-0.440770532584682,0.377131347089091,0.415868242608147,-0.397422101884787
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,-0.0426860912230218,0.166263504487461,-0.200695379175644,-0.0160367635534004,-0.0485819601764778,-0.0386769003346717,-0.217911316519735,0.223807185473192,-0.149283401901507,-0.235598923380104,0.202346222482612,0.181356929008308,-0.0346677094463216,-0.138435003027148,0.15022674093406,-0.212251282324418,0.0511761425159985,0.0797121482507258,-0.0186309458929211,0.0106125641162209,-0.0900888776088084,0.130416621250448,-0.20258205724075,-0.0603736980833899,0.0091975555673914,-0.222392176924362,0.238900609994039,-0.0702787579251961,0.110606501566835,0.0200459544417506,-0.178055242394373,0.165320165454908,0.0457519430788189,-0.154471766580548,0.0294793447672802,-0.0452802735625424,-0.235363088621965,0.190790319333838,0.143387532948051,-0.182536102798999,-0.239136444752177,0.145981715287572,0.0407994131579158,0.0089617208092531,-0.152349253757304,0.253050695482334,0.170272695375811,-0.0823063305902464,-0.178055242394373,-0.104238963097103,-0.0002358347581382,0.129237447459757,0.0195742849254741,0.0337243704137686,-0.180413589975755,0.255880712579992,0.129709116976033,0.271445806617116,0.0485819601764778,0.0752312878460992,-0.0235834758138242,0.164140991664216,-0.183243607073414,0.0297151795254185,0.142444193915498,0.199752040143091,-0.106361475920347,-0.103767293580826,0.122634074231886,-0.218382986036012,-0.0367902222695657,0.0778254701856198,0.270502467584563,0.0587228547764222,-0.030186849041695,0.177583572878096
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0042055535316279,0.0297289128959904,-0.0890054648288492,-0.0933197826759503,-0.0860325735392502,-0.0330280971320088,0.0039517701288572,-0.0370886315763392,0.132873738736347,-0.109453156137799,0.0997368772888653,0.0484001203855453,-0.0642072009009743,-0.109453156137799,-0.0208102390271933,0.0365448099989735,0.0790716573489695,0.138892030859194,0.05191683325251,0.0718569577559182,-0.0047493751089935,-0.0998456416043384,-0.0001450190872975,0.0804130839064715,-0.093102254045004,-0.0317591801181556,-0.0597116091947514,0.012544151051235,0.0997006225170409,-0.0501403494331155,-0.110178251574286,0.0252695759615918,-0.0449559170622294,0.0428893950682398,-0.0351308738978228,0.055361036575826,0.0861413378547233,0.0163871568646191,0.0981416673285926,-0.0168947236701604,0.0697541809901042,-0.0559773676968404,0.109344391822326,0.0163871568646191,0.0328105685010626,0.247620091560505,-0.0116377817556255,-0.0534395336691339,-0.107857946177526,-0.0066346232438612,-0.113694964441251,0.0090636929560946,-0.0238556398604411,-0.0681589710298316,-0.0513730116751443,-0.184174240867843,0.105392621693468,0.101477106336435,0.0560498772404892,0.141103571940481,0.0756637087974779,-0.0562674058714354,-0.0841473254043825,-0.0044955917062229,0.0942261519715597,0.0847274017535726,-0.0106589029163673,-0.0017764838193945,-0.0484726299291941,-0.0319041992054531,-0.0348045809514034,0.0342970141458621,-0.140342221732169,-0.0325930398701163,0.0528232025481195,-0.0589140042146151
mild,0.0517386732860156,0.0227489108222559,0.0509334021064667,0.0143942223344363,-0.0528459211578953,0.015501470206316,0.0479136351831584,-0.131561178958798,0.0336200717461658,0.172730668013235,-0.282146889534439,0.0394582877978952,0.117770910009024,0.11404653080361,-0.0646230121587977,-0.0396596055927824,-0.0156021291037596,-0.0507320843115795,-0.0435853025930832,0.0281844912842109,0.0542551457221059,-0.110825446085415,0.137198077215641,0.0038250381028571,-0.0300970103356394,0.116361685444813,-0.127635481958498,0.0047309681798496,-0.0620058808252639,-0.0352306141052636,-0.185514347988574,-0.24480243858286,-0.0739842896210535,0.10649711349534,0.165181250704964,-0.0168100358730829,-0.0706625460054143,0.148773850421656,-0.0161054235909776,-0.0437866203879704,0.148975168216543,0.0235541820018048,-0.0161054235909776,-0.0075494173082707,0.0246614298736845,0.0685487091590985,-0.123105831573535,-0.0984444016998507,-0.0050329448721805,-0.135990170446317,-0.126729551881505,-0.11988474685534,-0.148069238139551,-0.0093612774622557,-0.141123774215941,-0.0510340610039104,0.0723737472619557,0.0647236710562413,0.0983437428024072,0.215108063836995,0.0721724294670685,0.166389157474288,-0.0208363917708273,0.177864271782859,0.0425787136186471,-0.0718704527747377,0.0874725818784972,0.136594123830979,-0.0675421201846624,-0.116965638829475,0.130655248881806,-0.0012079067693233,-0.106899749085114,0.135990170446317,0.0139915867446618,-0.0726757239542866
mild,-0.113794007927551,-0.163209425331154,0.112131433136401,-0.0041564369778732,0.180989739069834,0.0613305367401734,-0.0893172123911863,-0.0909797871823356,-0.223200665711791,0.0769402667237417,-0.0888092034272241,0.0682579317032954,0.0842371227515635,0.0722758207819062,0.0270630229892633,-0.0949053109947714,0.099292661138082,-0.0117303888042199,-0.0200894453930538,0.101832705957893,-0.0851607754133131,-0.138686447161702,-0.0484455821087665,0.0544031417770514,0.191657927313042,-0.0374541154339463,-0.0101139966461581,0.0481684863102416,0.018473053234992,0.0737998476737931,-0.015101721019606,0.0160253736813556,0.108575370388665,-0.0498310611013909,0.127833528386145,0.0004618263308748,-0.0071121254954719,-0.181174469602184,-0.0701052370267947,0.0101601792792456,0.170321550826626,-0.0269706577230883,0.0907950566499857,0.0766631709252168,0.0027247753521613,0.241812266846045,0.104372750777705,-0.0169028437100177,0.109868484115115,0.208237492591447,-0.062254189401923,-0.0918110745779102,0.0566199081652505,-0.0429960314044439,0.0545878723094014,-0.0586981266541871,-0.197569304348239,-0.252018628758378,-0.0883935597294367,0.062438919934273,0.0228604033783026,0.132082330630193,-0.0091903439844085,0.107928813525441,0.0784642936156285,-0.245368329593781,0.0015702095249743,-0.199139513873214,0.033482408988423,-0.0718139944510314,0.0556500728704134,-0.0207360022562785,0.0408716302824198,-0.0199047148607039,0.101278514360844,-0.0209207327886284
