group,RXRG,TFAP2C,LHX2,ATF1,EPAS1,FOXK1,DUX4,ETV5,SIX5,ETS2,FOXO3,HOXA6,MITF,STAT1,EBF1,MEF2A,ELK3,XBP1,TFDP1,ZNF263,FOS,NFYB,SMAD3,CEBPD,HOXA4,CEBPA,NFAT5,PPARG,PBX3,STAT4,ELF2,RELA,PRDM1,BACH1,MNT,IKZF1,CDX2,SPDEF,BARX2,NFE2,STAT5B,ETV6,E2F2,USF2,HINFP,BCL6,ASCL1,NR3C1,CTCF,JUNB,NFE2L2,KLF4,NFATC1,NFYA,IRF3,GMEB2,STAT2,TAL1,TCF12,VEZF1,TP73,ZEB1,ZBTB7B,HOXA1,PAX6,E2F8,FOSL1,ZKSCAN1,GTF2B,CTCFL,ATF2,RARG,RBPJ,RARA,NRF1,NR2C2,ETV1,BACH2,ESR1,SETDB1,CEBPB,SPIB,ZNF143,CUX1,MYB,MECOM,SREBF1
healthy,-0.164916486513735,0.0200506366582049,-0.297751954374343,-0.351638040393268,-0.0771949511340888,-0.114789894868223,0.278703849549048,0.151131673811219,-0.197248138125091,-0.332840568526201,-0.184465857255485,0.167422816096011,0.228326624945308,-0.16441522059728,0.177698767383341,0.383217793129941,0.173438007093472,-0.268929164178173,0.210281051952924,-0.115792426701133,0.117546857408726,0.249881059352878,-0.285972205337647,0.1027595128733,-0.212286115618744,-0.0794506477581369,-0.0248126628645285,-0.285220306462964,-0.259906377681981,-0.241610171731369,0.192987377835222,0.0057645580392339,0.366676017886922,0.367678549719832,0.132334201944152,0.219805104365571,-0.0431088688151405,0.0671696328049864,0.14286078618971,0.0020050636658204,-0.175944336675748,-0.227324093112398,-0.16441522059728,-0.269931696011083,-0.0807038125492747,0.278202583632593,0.163663321722597,0.299506385081936,-0.335346898108477,-0.0476202620632366,0.258151946974388,0.109275969787217,0.397002605832457,0.103260778789755,-0.128574707570739,0.208025355328876,-0.127572175737829,0.29900511916548,-0.277951950674365,0.02055190257466,0.280458280256641,0.174189905968155,-0.376701336216024,0.120303819949229,-0.197749404041546,-0.179954464007389,0.136845595192248,-0.176445602592203,-0.38021019763121,-0.0797012807163644,0.120303819949229,0.359908928014778,0.135592430401111,-0.266422834595897,-0.0230582321569356,0.164916486513735,0.25489371851743,0.323316516113554,0.242612703564279,-0.206772190537738,-0.0453645654391885,-0.15413926930995,-0.100503816249252,0.240106373982004,0.275946887008545,-0.368681081552742,-0.01027595128733
healthy,0.002784594519595,0.0327189856052413,-0.12809134790137,-0.0654379712104826,-0.0793609438084577,0.17821404925408,-0.0918916191466352,-0.352251206728768,0.242259723204765,0.0577803362815964,-0.210236886229423,0.15036810405813,-0.0215806075268613,0.0013922972597975,0.0208844588969625,-0.002784594519595,0.0132268239680763,-0.0904993218868377,-0.353643503988566,0.222071412937702,-0.258967290322335,0.151760401317928,-0.233209791016082,0.0013922972597975,0.0041768917793925,-0.0466419582032163,0.126699050641573,-0.268713371140918,0.233209791016082,-0.352251206728768,0.0891070246270402,-0.0180998643773675,-0.166379522545802,-0.0327189856052413,-0.16150648213651,0.306305397155451,-0.0904993218868377,0.013922972597975,0.212325332119119,-0.307001545785349,-0.290990127297678,0.0508188499826088,-0.277763303329602,-0.221375264307803,-0.0626533766908876,0.0633495253207864,0.116256821193091,-0.0946762136662302,0.18378323829327,-0.141318171869447,-0.245740466354259,0.116256821193091,-0.0939800650363314,-0.0389843232743301,-0.013922972597975,-0.164291076656105,-0.0584764849114951,0.0076576349288862,-0.138533577349851,0.0633495253207864,0.0549957417620014,-0.0389843232743301,0.0654379712104826,0.352947355358667,-0.113472226673496,0.277763303329602,-0.232513642386183,-0.256878844432639,0.23390593964598,0.0201883102670638,0.0591726335413939,0.0452496609434188,0.0473381068331151,0.013922972597975,-0.0417689177939251,0.254094249913044,0.281940195108994,0.2227675615676,0.15593729309732,0.176821751994283,-0.117649118452889,-0.13922972597975,-0.013922972597975,0.02227675615676,0.0466419582032163,-0.123914456121978,-0.013922972597975
healthy,-0.114191457954829,-0.412967350456854,-0.211107246501551,-0.234189261229395,-0.152613693650867,0.100715002150995,-0.45970484611696,-0.220856171976665,0.361212025508087,0.146448931953368,-0.100858368702099,0.275048728294211,-0.0644432647215261,-0.149029529873251,-0.155624391224064,0.204082285497425,-0.188168598324812,-0.321499490852108,0.0716115922767571,-0.151896860895344,0.11734552207913,0.357484495179367,-0.225587268163118,0.108743529012853,-0.0146950714882234,-0.4050821901461,-0.289242016853568,-0.20580268411068,0.0265944952299068,0.0594254354328645,0.150749928486507,-0.134692874762789,-0.160355487410516,-0.0961272725156469,-0.36192885826361,0.146162198851159,-0.264439603512469,0.122219984816687,-0.415404581825633,-0.181143637320686,-0.0743355567477448,0.364222723081284,0.0291750931497899,-0.0496765099577504,0.192326228306846,-0.150319828833193,0.129675045474128,-0.0595688019839691,0.187021665915975,-0.138707138193719,-0.396910296733137,0.18716503246708,-0.0446586806690887,-0.006953277728574,0.424580041096329,-0.355907463117216,-0.160212120859411,-0.202505253435274,0.372824716147561,-0.0816472508540804,0.146592298504473,-0.24150095533573,0.169530946681212,0.200068022066496,-0.186734932813766,0.285371119973744,-0.0278847941898484,-0.355907463117216,0.197200691044403,0.476622099147305,-0.212397545461493,0.114908290710352,0.0740488236455356,-0.349886067970822,-0.157344789837319,0.140140803704765,0.0264511286788022,0.0476693782422857,-0.129244945820814,0.228167866083001,-0.310316899865947,-0.165516683250282,0.307879668497169,0.146305565402263,0.227164300225268,0.332538715287163,0.0749090229521633
healthy,-0.355991443802451,0.173116970903048,-0.371099833990353,-0.0176264552192195,-0.33081079348928,0.374247415279499,0.307518691949597,0.041233314887817,0.338050230454316,0.361657090122914,-0.329866519102536,0.327977970329048,0.351270071868731,-0.419887343972121,-0.357879992575938,0.156749548199487,-0.282338041636426,-0.434366217902194,0.381486852244536,0.460805900731023,-0.413906939522743,-0.0456399286926219,-0.392818144885463,-0.351270071868731,-0.144159223042902,-0.309721998851999,0.153916725039256,-0.414851213909487,0.395650968045694,0.128106558468256,0.217497867080012,-0.399742823721585,0.264711586417207,0.100093084994853,-0.383060642889109,-0.384634433533682,0.302482561886963,-0.383060642889109,0.295557883050841,-0.395965726174609,-0.389355805467402,0.401316614366158,-0.39533620991678,-0.365119429540975,0.402575646881816,-0.375191689666243,0.366063703927719,-0.389355805467402,0.394077177401121,-0.339309262969975,-0.357879992575938,0.260304972612402,-0.339938779227804,0.374876931537329,0.272580539640073,0.376135964052987,-0.397854274948097,-0.370785075861438,-0.335846923551914,-0.355361927544621,0.190113909864439,-0.0110165345120122,0.320738533364012,0.36480467141206,-0.382116368502365,0.414851213909487,-0.406352744428792,-0.328292728457963,0.262823037643719,0.22347827152939,-0.363545638896402,-0.303112078144792,0.480006146594816,-0.400372339979414,0.365748945798804,0.366378462056633,0.429015329710645,-0.358509508833768,-0.473081467758694,0.359768541349426,-0.317590952074865,-0.391244354240889,0.42933008783956,-0.320738533364012,0.331440309747109,0.224422545916134,-0.204278025665597
healthy,0.172103096529952,-0.23621993641366,0.254319905567433,0.0016872852600975,0.113815060272036,-0.0228550457958671,-0.0725532661841954,0.145106532368391,-0.0604354902253129,0.0388075609822441,-0.0470905977136321,0.0754676679970912,-0.248030933234342,0.0961752598255614,-0.0477041559900312,-0.130227744165712,-0.0067491410403902,0.151702283839681,-0.196185258878617,-0.0036813496583946,0.264903785835318,-0.136976885206103,0.208609813975699,0.149708219441384,0.2084564244066,0.161979384969367,0.168575136440657,0.176551394033846,-0.15246923168518,-0.182840366366936,-0.129767575458413,-0.0185601378610732,-0.0220880979503682,0.0088965950077871,0.0619693859163107,0.0110440489751841,-0.379792573091053,-0.0228550457958671,0.106298971386147,0.189742896976426,-0.0420287419333394,0.0256160580396631,0.0911134040452687,-0.0177931900155744,-0.289599506460383,-0.141425182709996,-0.0573676988433173,-0.0403414566732418,-0.0098169324223858,0.350034996685695,0.178238679293943,0.208916593113899,-0.0667244625584038,0.197872544138715,0.0616626067781111,-0.0559871927214193,0.017333021308275,-0.137130274775202,0.0222414875194679,0.168575136440657,-0.0058288036257916,-0.160752268416568,-0.0883523918014726,-0.0047550766420931,0.185754768179832,-0.06242955462361,0.11120743759734,0.0039881287965942,-0.00690253060949,-0.176244614895646,0.0351262113238494,-0.0328253677873527,-0.105532023540648,-0.033285536494652,-0.0144186194953792,-0.199866608537012,-0.0845176525739782,-0.0361999383075478,0.206155580870103,0.0917269623216678,0.368134965839469,-0.110593879320941,-0.31199438354895,0.190049676114626,-0.359084981262582,0.0007669478454988,0.14602686978299
healthy,0.0813561088039434,-0.0519511654425182,0.0978462259247427,0.0205031987209938,-0.194525009929429,-0.0996703539248312,0.0090476748804385,0.0321046528015562,-0.121340994565882,-0.0687331430433316,-0.0078072678403784,-0.0491055257623802,-0.0199194777609655,0.220427627530684,-0.13162907648638,0.141187507206844,-0.042684595202069,0.0941979699245659,-0.162493322247876,-0.0547238400026525,0.138560762886716,-0.0805534924839045,0.153664542727448,0.0373581414418108,0.0245892454411919,0.0562561075227268,0.0137174425606649,0.146951751687123,-0.108790993925273,0.180223846408736,0.105872389125132,0.31214478337513,0.115795645445613,0.195838382089493,-0.0474273280022989,0.0739136665635827,-0.0518052352025111,-0.0923738419244775,0.0006566860800318,0.146149135367084,0.0945627955245836,0.156291287047576,0.0402037811219487,0.139947100166783,-0.119079075845772,0.134766576646532,-0.130096808966306,0.195108730889457,-0.0080991283203925,0.145419484167049,-0.0110906982405376,-0.0564750028827374,-0.0078802329603819,-0.207220940810044,-0.0612907008029709,-0.144325007366996,0.0043049420802086,0.0117473843205694,0.148921809927218,0.219770941450653,0.0283834316813758,-0.108207272965245,-0.0279456409613546,-0.158115415047664,0.180442741768746,-0.164025589767951,0.223419197450829,0.0879229696042618,-0.0191898265609302,0.0346584320016799,-0.0003648256000176,0.0143011635206932,-0.121486924805889,-0.0518782003225146,0.0424656998420584,-0.0085369190404138,-0.10047297024487,-0.0256837222412449,0.214079662090377,0.0142281984006897,0.0341476761616552,0.0429034905620796,0.0191898265609302,-0.109374714885302,-0.119297971205783,0.149651461127254,0.151329658887335
healthy,0.0495013824969766,-0.0298308823914457,0.165289099027261,-0.0711226760014032,0.0258480125353671,-0.0238972191364715,0.0099165331110527,-0.0585238019668689,-0.194551000010695,-0.277866134755196,0.192559565082656,-0.10485514519064,-0.162769324220354,0.11062624232904,-0.178456954469806,-0.0730328278711551,0.064945163571567,0.0020320764571829,0.0269453338222459,-0.268234092348149,0.259008465232539,0.0205646137466914,0.158583246718557,0.277378436405472,0.132247535833466,0.091037025281796,0.108797373517575,0.248319743067756,-0.161103021525464,0.0403163969105097,0.100100086280832,-0.144968334455431,-0.0678307121407668,0.250798876345519,0.142854974939961,0.0761215840860732,-0.138425048263302,0.0169881591820494,-0.166305137255852,0.193900735544397,0.0035764545646419,0.219789389608908,0.170978913107373,0.161468795287757,-0.185325372895085,0.110016619391885,-0.211457876134458,0.227389355558772,-0.19849322833763,0.318751513073717,0.215643953636254,-0.266608431182403,0.107212353880972,0.0758777349112113,-0.0208897459798407,-0.145334108217724,-0.0109732128687879,0.0871354384840048,0.199793757270227,-0.0828680779239206,0.0067464938378473,0.0782349436015435,-0.100912916863705,-0.223853542523273,0.135905273456396,-0.212636480479624,0.179879407989835,0.0807547184084503,-0.203370211834869,0.0833151347445008,0.10229472885459,-0.0820552473410474,0.0555976118685254,0.125988740345343,-0.255757142901046,-0.143871013168553,-0.207271798632661,-0.0575890467965647,-0.103595257787187,0.169475176529058,0.0816894735787545,0.257951785474803,-0.0375527729287409,-0.0351142811801213,-0.165411023614692,0.0775440376061013,0.213855726353933
healthy,0.0463698531633801,0.0233118182830754,0.0565936988178549,0.0315416514872093,0.0314691419435605,-0.129103242466612,0.138348209281828,0.0066346232438612,-0.0837485229143144,0.016858468898336,-0.0441945668539174,-0.0570650108515718,-0.0532220050381877,0.0706968050575381,-0.116377817556255,0.0927397063267602,-0.0145381635015758,0.105827678955361,-0.0351308738978228,0.05862396604002,0.0629745386589455,0.0844736183508019,0.0756999635693023,0.0230942896521291,0.0646060033910425,0.0110939601782598,-0.13330879599824,0.0288950531440297,0.152777608467931,-0.0218616274101002,0.0010513883829069,-0.0767150971803849,-0.0779115046505894,-0.0041330439879791,0.10002691546346,-0.109054353647731,-0.064460984303745,0.167315771969507,0.128559420889246,0.0187074622613793,0.0999906606916359,-0.0788541287180232,-0.107930455721175,0.103471118786776,0.0997006225170409,-0.0043868273907498,-0.123737536236604,0.0324117660109944,-0.0192150290669206,0.0573913037979912,0.0957488523881836,0.0217528630946271,0.0894767768625662,0.0317591801181556,-0.112426047427398,0.016568430723741,0.0160971186900241,-0.0180911311403649,0.102383475632045,0.107459143687458,-0.118299320462947,-0.0100063170235285,-0.0348408357232277,-0.0589865137582638,0.102528494719342,-0.0063083302974418,-0.056992501307923,0.0132692464877225,0.0629020291152967,-0.125622784371472,-0.008338597519607,-0.0530044764072414,0.0637721436390818,0.0885704075669567,-0.0900568532117562,-0.079687988469984,-0.0966552216837931,-0.0834584847397193,0.084002306317085,-0.124353867357618,0.117537970254635,0.0472399676871652,-0.175436840858168,0.0273360979555814,-0.0552885270321772,-0.0693553785000361,0.0173660357038773
mild,0.179981517857629,0.0138394619745874,0.100849940725706,0.114004280820364,0.0119211207107832,0.0533709944465525,-0.18820298041679,-0.284325580170979,-0.0849551131113287,-0.125925401531147,0.163538592739308,0.357907670075469,0.210880514642476,-0.234174658560098,0.161483227099518,-0.0013702437598601,-0.210674978078497,-0.0384353374640769,0.0079474138071888,-0.142779399777427,-0.178816810661748,-0.224103366925126,-0.0708416023847693,-0.0722118461446294,-0.0130858279066643,-0.0221294367217413,0.31008616285635,0.0183612663821259,-0.0349412158764336,-0.0751578702283287,-0.165525446191105,-0.0997537457178182,0.0183612663821259,-0.0785834796279791,-0.173541372186287,-0.0892713809548882,0.12393854807935,0.0380927765241119,-0.139490814753762,0.0170595348102588,0.17223964061442,0.143190472905385,-0.0559744575902867,0.0463142390832728,0.158742739579797,0.122842353071462,0.109002891096874,0.058783457298,-0.265005143156951,0.172650713742378,-0.0063031212953566,0.0654976517213147,-0.0354893133803776,-0.0522747994386644,0.296794798385706,0.0298713139649511,0.0710471389487483,0.0953689656862658,0.0309675089728392,-0.0763225774242098,0.101466550417643,-0.258907558425574,-0.116607743964098,0.198959393931692,0.0137024375986014,0.0171280469982518,-0.242601657683238,-0.0868049421871399,0.117566914596,0.0123321938387413,0.20026112550356,0.0108934378908881,-0.0352837768163986,0.235613414507951,-0.0788575283799511,0.0310360211608322,-0.140861058513622,-0.108043720464972,0.0611813838777553,-0.0846125521713637,0.0660457492252588,0.04830109253507,0.0226775342256853,-0.227803025076748,-0.102836794177504,0.0154837544864196,-0.196081882035986
mild,0.18065203077839,-0.0634755806098489,-0.0898456856078111,-0.0817521287914967,0.0111196344390314,0.0848022229032828,0.0989719514541004,-0.188505422704012,-0.0609058162794464,-0.0450549334937861,-0.109106909841295,-0.282962274213106,-0.0874440367008929,-0.173399051079496,0.139415719046603,0.152504705589308,-0.0195734385913836,-0.186295905709647,-0.190498791296754,0.129713057462654,-0.228685008916754,-0.0922713510037985,-0.100701138667082,0.203996058153635,-0.233656422154075,0.0731302092156602,-0.201090062976264,-0.0729140608140376,0.139775966382641,0.214347164942452,-0.120394659703811,-0.0966183355253205,-0.163552290561132,0.149478627966591,-0.000792544139283,-0.0058840398219496,0.215668071841257,-0.117536697504578,-0.186872301447308,0.165209428306905,-0.117104400701333,-0.0281713416781509,0.190354692362339,-0.0123684918706289,0.0924154499382136,-0.164584999591107,0.0682788784236854,-0.0414284436443395,0.105936733284163,-0.176929474972666,0.292376737928226,0.0804312218926916,0.095105296713962,0.194413479015031,0.0034823909150314,0.106441079554616,0.116071691671358,-0.165761807555496,-0.16624213733688,-0.299053321889458,-0.175872749453622,0.108218299745736,0.052812259463132,-0.169148132514251,-0.108914777928742,0.0718573352949935,-0.0384984319778993,-0.120826956507056,-0.249195090581836,0.119434000141044,0.0780776059639118,-0.0568710461158238,0.143282373786742,-0.201474326801371,-0.0180363832909559,0.155867014058993,-0.18768886207566,0.218189803193522,0.195686352935698,-0.0546855456105282,0.0843459096109684,0.201714491692062,0.147509275862918,0.0086219195758364,0.194677660394792,0.0451990324282012,-0.100605072710805
