group,HSF1,RXRG,RUNX1,ARNT,HEY1,MEF2A,E2F6,REST,BCL11A,FOXM1,TFDP1,FOXP3,IRF4,FOS,NFYB,SMAD3,FOXH1,GMEB1,STAT3,KLF1,GATA2,E2F4,EHF,PRDM1,E2F7,TEAD4,SPDEF,STAT5B,PAX5,TBX21,GATA3,HINFP,ATF3,NFATC1,ZNF217,ZBTB7B,MEF2C,GTF2B,USF1,MYC,ETV1,SETDB1,CEBPB,MECOM
mild,0.400303752146545,-0.329023767466873,0.37354298828802,0.111878278864517,0.268363691703462,-0.102348493048932,-0.3905981400244,0.27926492271022,0.0010022099473954,0.267449394909347,0.223141165656073,-0.436805293388529,0.222121373078021,-0.350474576867268,0.313762044057412,-0.288337560128748,0.117575051197081,-0.419468819561652,0.369041834840069,-0.436734962865904,0.451187885265187,-0.274376951387835,-0.222226868861958,0.277787981735111,-0.288829873787117,-0.113953029281933,0.286086983404772,-0.273919802990778,0.193778172460451,-0.287106775982823,-0.237699583839291,0.0802647089449194,0.303142135141151,-0.168459184315722,0.273005506196662,0.293084870405884,0.0704184357775251,0.411521470505113,0.232284133597225,0.278209964870856,0.35680432390345,-0.278420956438729,-0.328812775899001,-0.316188447087949
mild,0.141863630978161,0.182197408413128,-0.498435085801944,-0.348748092821311,0.0241654959631916,0.34005546837412,0.344227928108772,0.053372714105754,0.502781398025539,-0.105354608299957,0.135257236398295,0.155771830093666,0.699060858043117,-0.383344738121132,0.372739736295559,-0.116133462614475,-0.50052131566927,0.335187598683693,0.474269589838752,0.357093012290615,0.339707763396232,0.465229260413673,-0.183762080813622,-0.542593617993675,0.190194622904544,0.220618808469713,-0.208970691710477,-0.0752781277126759,0.266342013061939,-0.0514603367273719,-0.260778733415736,0.440194502005763,-0.136474203820902,0.490437871310528,0.126738464440048,-0.492697953666798,0.13456182644252,-0.33188440139376,0.294679968759782,0.269297505373984,-0.356919159801671,-0.0469401720148325,0.142211335956048,0.259735618482073
mild,0.292418660993257,0.0828289650596467,0.226624462269774,0.0984843980892385,-0.0888290649432348,-0.253866295074571,-0.321591560427254,0.70021855308126,0.470007824214398,0.248211028517626,-0.654355720637742,-0.279108094584838,-0.180968529822242,-0.110967364513715,0.201658529420822,-0.304349894095105,-0.218417429095671,-0.0543457322789356,0.0603458321625236,0.0886911316125776,-0.418006958556635,-0.415662091935463,-0.138347130649168,0.122760664284905,0.0866910983180482,0.0549664322668929,-0.381178759271163,-0.18848589634306,0.118553697699861,-0.135450530705367,0.0285521994460397,-0.778288818233233,-0.151933563718902,0.771668018361688,-0.348419593240079,0.258487061651587,-0.242417828630023,0.0068276998675312,0.278142561270237,0.527112223106478,-0.627803554486231,0.331453793569244,-0.0549664322668929,0.0142071330576913
moderate,0.256802272278502,-0.478199396901776,0.0508086859208137,0.424631868306529,0.353131862327465,-0.172887474264488,-0.115641488769997,0.22024760684226,-0.0287379445253471,-0.140011265727491,-0.0259791018509138,-0.0712701024228608,0.105525732297075,-0.125987148799122,0.0078167209108944,-0.0563263712696803,0.251514490485838,0.224615774410113,-0.284620602579038,-0.0666720312988053,-0.015403538265586,0.0358649547676332,-0.228754038421763,-0.322324785796293,0.375202603722932,0.422102929188298,0.245536998024566,-0.203924454351863,-0.205763682801485,-0.582575611417837,0.22024760684226,-0.0701205846418469,0.0721897166476719,-0.296115780389177,-0.0459807112405554,-0.34853379120341,-0.146678468857372,-0.0767877877717275,0.407159198035118,-0.112192935426955,-0.218408378392638,0.174496799157908,-0.212660789487569,-0.340717070292515
moderate,0.0535544595958841,-0.25027360762398,0.652743485799109,-0.0512260048308457,0.160945615728869,0.212101061324411,-0.312083497750455,0.328664918046941,0.054612848125447,0.480155596245048,0.0503792940071953,-0.390192571232199,0.186417499673683,-0.408255735470073,0.178514865319614,-0.118045600663918,-0.233480509621582,0.391815433644195,0.334380216106581,-0.162850715082082,0.202928360734865,-0.346163608402381,0.262409796096302,-0.360698810875045,-0.235032812798274,-0.298959479983875,-0.33049945816485,-0.503016788483607,0.304392541102298,-0.449603447358331,0.535826832900058,-0.0678779843626357,-0.331981202106238,-0.263820980802385,0.387229083349423,-0.0263185947684648,0.290562930982675,0.463926972125083,-0.145775380138467,0.083894930776688,0.424061004178213,-0.287599443099899,-0.267983975685333,-0.0722526569514958
moderate,0.433865528329128,0.0029352424749539,0.480462502619022,-0.340488127094656,-0.660429556864635,-0.19372600334696,-0.236837377197845,0.212254721470106,0.252430852846038,0.425977064177689,-0.145111049855535,-0.255366095320992,0.205833878556145,-0.545404742377378,-0.346358612044564,-0.154283682589766,-0.438818750005613,0.225830217916768,0.419372768609043,0.182718844065882,0.114107551213834,-0.526142213635492,0.0099064433529695,0.0834709578815025,-0.372225436355096,-0.376261394758157,0.569987398105117,0.295358774042239,0.0845716738096102,-0.308200459870163,0.242891314802438,-0.0631077132115095,-0.136672227740042,-0.312786776237278,0.281966730250262,0.277196961228462,0.268758139112969,0.264722180709908,-0.350027665138256,0.284351614761162,-0.376261394758157,0.179783601590928,-0.375894489448788,-0.267840875839546
moderate,0.510262656419868,-0.2037085730595,-0.109711548130075,-0.606919062198634,0.105795005424682,0.705557915519636,-0.591736415167852,0.353214129171528,0.705219448866083,0.438265963971353,-0.155066079706104,-0.499286666368953,0.391799327676508,0.145782422922951,-0.18170824057859,-0.574184501562203,0.0777506255589072,-0.356502090948895,0.554891902309713,-0.30331447396208,0.569010797000759,-0.57974502515628,0.455044239511739,0.117592985919939,-0.428257021502016,-0.63535026109704,-0.623407223464546,-0.681188316463859,0.59275181512851,-0.593525453193772,0.127408518872961,0.0376665033024805,-0.314773987803785,0.548896207303927,-0.481928162279619,0.641152546586511,0.600681605297453,0.535357541161829,-0.493194266605008,0.233445286193037,-0.511858284929472,0.373086956972965,-0.34102932964364,-0.187462173688982
moderate,0.73170200745308,-0.260058381582363,-0.483761910194219,-0.702375759390204,0.677412093683789,0.602521096564544,-0.673534242700268,0.152932748162601,-0.552593765151714,-0.688318549574941,-0.594765394597502,-0.672564779954388,-0.684440698591421,-0.68250177309966,-0.662143055436176,-0.446195228791362,0.653660256409724,0.635240464238001,0.182258996225477,-0.692681131931402,0.654387353469134,-0.544353331811732,0.684440698591421,0.0724673402545449,-0.714251678027237,-0.175472757004316,0.765633203558887,-0.495880194517722,0.688560915261412,-0.666263272106167,0.503393530798293,0.0676200265251439,-0.755453844727145,-0.539506018082331,0.770238151601818,0.736064589809541,0.549685376914073,0.0455647490563694,-0.268056449235875,0.261270210014714,0.68153231035378,-0.665051443673817,0.366699283629185,-0.705526513314315
moderate,0.0833941408084384,-0.310320413250009,0.193815699165553,-0.164483618104974,0.0529205649676697,0.299411190983636,-0.401943430986526,0.101499114980313,0.135267131452516,0.117465592601958,-0.380789654300473,-0.242755481703573,0.233594624860022,-0.406523859408301,-0.163082035906513,-0.361875519271755,0.24782718635986,0.386121446375032,0.235920962323448,0.242350901275151,0.342860239135932,-0.291319582415201,0.119604089152187,-0.25019687172633,-0.322082144276271,-0.300957266192248,-0.302301051186649,-0.194913846042698,0.174496983708413,-0.0315933966694361,0.258649712820142,-0.0934508543149225,-0.315045334681935,0.164989343640501,0.0840877072571614,0.0151211935122638,0.408879095473756,0.134761405916989,0.213365603438934,-0.221529458512444,-0.109157244518296,-0.18170718491493,-0.193309973630026,-0.199855506989849
moderate,0.597949419002051,-0.653656869446343,0.485235816814764,-0.561654135338346,0.474094326725906,0.484347231715653,-0.574982911825017,0.543540669856459,-0.474436090225564,0.586397812713602,0.292002734107997,-0.696103896103896,0.364524948735475,-0.594395078605605,-0.136295283663705,-0.661244019138756,-0.632399179767601,-0.707587149692413,0.687628161312372,-0.549487354750513,0.321667805878332,-0.669788106630212,0.595762132604238,-0.670471633629528,-0.534996582365003,-0.659876965140123,-0.619958988380041,-0.535338345864662,0.385919343814081,-0.645044429254956,0.660765550239234,-0.672590567327409,-0.547026657552973,-0.265755297334245,0.442652084757348,0.531032125768968,0.657963089542037,0.669036226930964,-0.65768967874231,0.64107997265892,-0.440533151059467,-0.426589200273411,-0.539234449760766,0.0768284347231716
moderate,0.355619407472857,-0.128945968358479,-0.0927829261045595,-0.185953659632754,-0.0120220301326702,-0.245288195448836,-0.162200454935139,0.18546890035321,-0.260218781258765,0.0365508496775538,-0.0479911686747722,0.0838633553609655,0.270786533552805,0.19254638583454,-0.297933053207222,-0.192837241402266,0.184887189217759,-0.165593769891941,0.274858511500968,0.318002087380309,0.0190025637580916,-0.0787249069978081,0.0507058206402138,-0.0053323520749746,-0.20321108998449,-0.140483239211606,-0.0277282307898684,-0.235399106146155,-0.131563668468012,-0.0459551797006909,0.126231316393037,0.185856707776845,-0.176840185177342,0.0858993443350468,-0.0323819198734826,0.247518088134734,-0.332157058342969,0.0363569459657365,0.351450477668786,0.123031905148052,0.3886799903377,-0.133211850018459,-0.272337763247343,0.106550089643585
moderate,0.209666101666252,0.0841446046488109,-0.136300351331958,-0.169158471742341,0.0272948407641804,0.525382221588237,0.0161682814717756,-0.175417161344319,0.155076420137891,0.355702192379064,0.0259040208526298,-0.237656352386208,0.12413067710589,-0.001912377378382,0.103268378432632,0.192976262727645,0.107093133189396,-0.0516341892163158,0.198365689884903,-0.160118142317262,0.383866295587964,0.219054136069218,0.197670279929128,0.0999651811426989,-0.347878830376592,-0.0737134553121814,-0.20184273966378,0.231919220251061,-0.0582405837961811,-0.231919220251061,-0.0538942715725855,-0.28320570448949,-0.103963788388407,-0.279902507199557,0.059283698729844,-0.495131888512011,0.277468572354343,-0.188282245526162,-0.111613297901935,-0.0436369747248999,-0.103268378432632,-0.0683240281549229,-0.0740611602900691,-0.243741189499241
severe,-0.0829023660214334,0.331609464085734,-0.371907944565563,-0.100146795883511,0.201215753791733,0.140260843958399,0.230448289975041,0.0799514475423613,0.297489469171462,0.0540386946480089,-0.0220396723905702,0.130947007508827,0.257652069703988,-0.001383243037065,-0.258666447931169,-0.153724409519165,-0.186461161396372,0.0295091847907216,0.177885054566569,-0.0298780496006056,0.374582214437222,0.19549834923853,-0.220120075298289,0.161839435336614,-0.207302023154819,-0.0825335012115494,0.132238034343421,-0.267150338558501,0.0664878819815946,0.0145701599904188,0.219843426690876,-0.104480957399649,-0.0610471260358053,-0.123661927513618,0.0097749174619265,0.125875116372922,0.154462139138933,-0.0857610682980346,0.245387314775344,0.0405751290872422,0.0037808643013112,-0.0248061584647003,-0.144410573069594,-0.221411102132883
severe,-0.0885508798420211,0.0648723118937024,0.161954440481809,-0.0577687415092068,-0.200815149055814,0.0209973183424061,-0.0189080329352015,0.0109687483878241,-0.0209276754954993,0.0570723130401386,0.0382687443752973,0.223449074300531,0.205620505492385,-0.0219723181991016,0.0019848211368443,-0.0347169591830495,0.138206229686583,-0.0992062354187645,0.228115145043287,0.0127098195604946,0.0303991026748267,-0.0378508872938564,-0.165018725745709,-0.112577662024874,-0.171634796201857,-0.238770500620031,0.027613388798554,-0.244132999831856,-0.15645265557617,-0.0247580320753743,0.0706526681869684,-0.0883419513013006,0.167665153928168,-0.0103419627656627,-0.0655687403627706,0.119611589562463,-0.181106223381184,0.0586740985189955,0.176300866944614,0.0153562477429537,0.0645937405060751,-0.35221869823124,0.105683020181099,-0.129849088057765
