group,VDR,RXRG,DUX4,KLF5,ARNT,ETS2,MEF2A,E2F6,SRF,IRF1,MZF1,AR,STAT3,HOXA4,GATA2,RXRA,ZBTB33,STAT4,RUNX2,EHF,PRDM1,NFIC,GATA6,BARX2,GATA3,SP1,ATF3,TP73,ZEB1,ZBTB7B,YY1,TCF4,MYC,RBPJ,JUND,POU2F2,CEBPB,CUX1
healthy,0.0304742982964323,-0.163715938293242,-0.238010942899143,-0.0487143892475816,-0.221327932882848,-0.0834150500814753,0.180843828576638,-0.275380885335644,0.191076074719966,0.0095649257426758,0.0600588360586622,0.230447978358422,-0.0057834434723156,-0.299626859892659,-0.0789662474104633,-0.294955617088097,-0.182400909511493,-0.193078035921921,0.0471573083127273,-0.0858618915505319,0.262256917456158,0.122786953719932,0.0024468414690566,0.129905037993551,0.282498969609263,-0.264481318791664,-0.0549427129869984,0.139247523602676,0.0411514247068611,-0.167052540296501,-0.18529263124765,0.0278050166938251,0.102544901566827,0.169721821899108,-0.237343622498491,0.191743395120618,0.114556668778559,-0.135243601198765
healthy,-0.174006589344875,-0.126666561361343,-0.0754881527304973,0.0153535225892537,0.271672052482072,0.116004392896583,0.174006589344875,-0.275083946390795,0.324556408067279,-0.161638473925754,0.354410479768606,-0.217508236681094,-0.158226580017031,0.0200448767137479,0.208552015170696,-0.0093827082489883,-0.148417385029452,-0.0452075942905803,0.0349719125644112,-0.124107640929801,-0.240538520564974,-0.118136826589535,-0.389382392333017,0.510078139354095,0.076341126207678,-0.0366778595187727,-0.0012794602157711,0.0277216380083747,-0.0089562215103979,-0.178271456730779,0.226037971452901,-0.10150384378451,0.0038383806473134,0.350145612382702,0.249921228813963,0.164197394357296,-0.228170405145853,0.142873057427777
healthy,0.165504682730692,-0.289427001237102,0.0729925137292336,0.0501050306107451,-0.271900550200422,-0.220558358340029,0.329016161225839,-0.204750186816748,-0.312795602619343,0.0838520402539218,0.314101495049527,0.227156551671485,0.117873974619243,-0.188529628210252,-0.0497613747080651,-0.213272853203213,-0.212379347856245,0.131482748365371,0.220489627159493,-0.09264963136253,-0.152858145512067,0.10708317927509,-0.239184508265285,-0.0142273543709523,0.265027432146822,-0.0984917817080901,-0.287639990543166,0.208874057648908,-0.250937540136941,0.0998664053188101,0.0334720849210327,0.048455482277881,0.0773225781030016,0.048661675819489,-0.176639133977524,-0.139386834127011,-0.0723052019238735,0.147153457527579
healthy,0.52247445961806,-0.507250038278196,0.544619072476044,-0.503097923367324,0.329401116262512,0.395142935684652,0.516938306403564,-0.503789942519136,-0.52247445961806,-0.505865999974572,-0.5363148426543,0.55707541720866,0.509326095733632,-0.50517398082276,-0.454656582740484,0.516938306403564,-0.53285474689524,0.50863407658182,0.50863407658182,0.382686590952036,0.534930804350676,0.54323503417242,-0.500329846760076,0.42905187412344,0.50517398082276,-0.503789942519136,-0.424899759212568,0.510018114885444,-0.516246287251752,0.424207740060756,-0.525242536225308,-0.067125857725764,-0.33562928862882,-0.202761611480916,-0.506558019126384,0.547387149083292,-0.40483120381002,-0.507250038278196
healthy,-0.0175060031449298,-0.285754556385925,0.305559327620593,0.17276126335956,0.23305971863654,-0.154901603585439,0.0590606570748137,0.124487133475056,-0.111048181565817,-0.0728532656132432,-0.196809914144514,0.0364266328066216,0.157200371675178,0.141816308305391,-0.0288230152790258,0.130852952800485,0.170992980213607,-0.189736781560704,0.269486351443162,-0.183370962235275,-0.281510676835639,0.158084513248154,-0.271077806274519,0.0065426476400242,-0.206889128076443,-0.154371118641654,-0.116353031003675,0.305912984249783,0.167102757292512,0.164450332573583,0.108572585161484,0.17647465796606,-0.112462808082579,-0.235181658411683,-0.121127395497747,-0.242431619310088,-0.098139714600364,-0.0735605788716242
healthy,-0.113659470695566,-0.208427824082348,-0.0882628030552799,-0.13549059632724,-0.194353316153618,-0.110969675846964,0.0741257417579778,-0.182155409282052,0.0542337705520395,-0.20555036912803,-0.173335384313381,0.037594574511852,0.161512797653248,-0.242894730165593,0.186721805187818,0.153881286687448,0.16451535934471,-0.182718389599201,0.201984827119418,-0.20085886648512,-0.190850327513578,-0.131862500950057,0.212493793039536,-0.0970828280239507,0.211180172299522,-0.272857793711645,-0.211305279036666,0.204799728705164,0.220875944428202,0.119664594078491,0.192601821833598,0.149627657624543,-0.168643881670471,0.195854596999349,0.0299005101774797,0.235263219199793,-0.137304644015832,0.0794427780866091
healthy,-0.192709096033017,-0.236959175489507,-0.140051501479793,0.209634751425124,0.257701400234737,0.185020644727451,0.305989299441633,-0.258420464025905,-0.320813076059557,-0.191049718053398,-0.217046639734086,-0.0232866043139782,0.101443307154005,-0.224790403638972,0.28950614484409,0.217489140528651,0.02074222474523,-0.214336322367376,0.268210794105654,0.198793481958284,-0.0406547605006508,0.284804573901838,-0.04148444949046,0.191492218847963,0.207311622253659,-0.312848061757389,-0.0934782928518364,0.0559763505124606,-0.287293640871265,0.178825633603543,-0.317273069703038,0.165827172763199,0.0807010824087748,-0.248464196148195,-0.287017077874662,0.254769832470745,-0.291773961416235,0.210575065613575
healthy,-0.238146098633867,-0.101067670968624,0.0035812796514879,0.0157828253987683,-0.221355475946238,0.0285872498813495,-0.232747184586398,0.170209763536546,0.0025554859824687,-0.177669263112133,0.0953538202683855,0.141847468407175,-0.0039142126844151,-0.200803609805539,0.166835442256878,0.10863514882516,0.220662615310146,-0.137285386037063,0.177012395236357,0.0407887956286299,0.241664390954801,-0.172252352684505,0.0833952256532412,-0.235023726676414,0.170614682090106,-0.112306410377439,-0.1198198990935,0.0658217604287289,0.0298469964924257,0.242771168334533,0.285278618268274,0.0896579659483055,-0.181619468556865,-0.208344093091837,-0.0979093062508543,0.0726243921285401,-0.109759922585049,0.0964605976481167
mild,-0.198698519019327,-0.165109594433243,-0.0641579275121337,0.129425214001422,-0.13152066984716,-0.107731082892613,-0.326336432446444,-0.0822158264180464,0.0128808903458558,-0.079319166866586,0.15235196619596,-0.0861602138923755,0.0814762537666097,0.11494191624412,-0.116729216818426,0.252009380977055,0.0213859758373779,0.0051153775057705,0.127083233938539,0.20905253613944,0.0960211825781981,0.0421556411318919,0.109395121358345,0.160117479036045,0.01793463679734,0.042340534294751,0.0435731553804789,-0.254474623148511,-0.248619672991304,0.196603063173589,0.0921384261581554,0.0655754417607207,-0.114633760972688,0.0648975001635704,-0.027857236537449,-0.260206311197145,0.0146065598658748,0.222488105973874
mild,0.0261539565963396,0.229573619012314,0.0663095263200124,-0.305513757449069,-0.0858109154441885,0.104087463625836,0.265190072301911,-0.148085671600578,-0.214683395789421,-0.0245928848068427,-0.272971414760326,0.211128955407182,0.189946412048163,-0.168763868689144,-0.239540461976025,0.286588764062553,0.172846671830905,0.271650507861521,0.241053500787383,-0.277702663106955,-0.159973833689824,-0.192780357758327,-0.232455597700616,-0.210072229888138,0.206349674082415,-0.0833612335591319,-0.277390448749056,-0.0736585719751822,0.23233551525527,0.282650059855207,0.139127521177773,0.149382562010314,0.0544693972089055,0.210288378289761,-0.225610898315899,0.167250829877786,-0.0060041222672955,-0.0564627658016477
mild,0.041965347224958,-0.0748773220614954,0.0500127893479985,-0.0135929551244947,-0.151534366900202,-0.192906473199423,-0.0235490854433845,-0.0313901828966035,-0.133633966793182,-0.169692697844498,-0.116558945365449,0.0797264218023018,0.0444414832628166,-0.0611554015183622,0.127598385200902,-0.0625482280396577,-0.0833890396916344,-0.0752384252336831,0.136729136840505,-0.0702861531579659,0.0729170476981907,0.110884466945356,-0.0184936410327565,-0.0428423120716996,0.0777145612715417,0.107840883065488,-0.0459374821190228,0.0657981565893471,-0.153958916770605,0.0611554015183622,0.0278307373421817,-0.0695639468135904,-0.0493421691710784,-0.0205055015635166,-0.0990196484306169,0.0159659188274425,-0.162315875898378,-0.0074542011973035
mild,0.138616227928093,0.340330165343167,0.143584551509745,0.0447149122348687,0.0422307504440426,-0.0571357211889989,-0.245435184933612,-0.361197124386106,-0.112284112945337,-0.266302143976551,0.206682260996726,-0.349273147790141,-0.376598927489227,-0.0998633039912067,-0.346788985999315,0.0630977094869813,-0.138119395569928,0.0158986354612866,0.207179093354891,0.2156252434437,0.193764619684431,0.224071393532509,-0.448639619423182,-0.206185428638561,0.180846978372135,-0.350763644864636,0.0034778265071564,-0.0963854774840502,0.292634258959307,0.194261452042596,0.10781262172185,-0.224568225890674,-0.0387529239368862,0.026332114982756,-0.0939013156932242,0.0139113060286258,-0.156999025180206,-0.081480506739094
mild,-0.430915209050993,0.218817952485986,-0.230480336584155,0.247875078967865,-0.388219023200069,0.211504253983744,-0.233643017017557,-0.125914214754808,0.175331096526711,-0.190749163639545,0.297291960739767,0.356196883811876,0.028464123900616,-0.15141332574911,-0.10179877645012,0.187784150733231,0.263293146080698,-0.31033801752755,0.346906510038758,0.293338610198015,-0.117612178617129,-0.163471044901455,-0.0816366886871835,0.371614950924709,0.253607437253405,0.120379523996355,-0.292745607616752,0.204981225589853,-0.183435465137303,0.181458789866427,-0.123344536902669,0.3781379793186,0.200039537412663,0.40877644601718,-0.179284447068463,0.147459975207358,-0.376951974156075,0.255979447578457
moderate,-0.182360470452592,-0.311085508419128,-0.0536354324860565,0.225268816441437,0.0965437784749017,-0.0321812594916339,-0.182360470452592,0.289631335424705,0.0536354324860565,-0.0965437784749017,-0.24672298943586,0.0107270864972113,-0.311085508419128,-0.0965437784749017,-0.160906297458169,0.0536354324860565,0.268177162430282,-0.311085508419128,0.0750896054804791,-0.117997951469324,-0.0750896054804791,-0.160906297458169,-0.225268816441437,0.117997951469324,-0.0107270864972113,0.289631335424705,0.289631335424705,-0.225268816441437,0.203814643447015,-0.139452124463747,-0.0107270864972113,0.225268816441437,-0.0750896054804791,-0.139452124463747,-0.182360470452592,-0.160906297458169,-0.203814643447015,-0.203814643447015
moderate,0.0990130703458182,0.0538605301229695,-0.154486191191032,0.0103205806223654,0.0586983022897033,-0.0506353486784803,-0.101270697356961,0.0932077437457376,0.154163673046583,0.145778201290911,-0.0445075039339508,-0.106108469523694,0.0490227579562357,0.0467651309450933,-0.118041640868304,0.0219312338225265,0.0267690059892603,0.219957374514163,-0.0799844998233319,-0.0541830482674184,0.0812745724011276,0.0464426128006444,0.0545055664118673,0.153196118613237,-0.0535380119785206,0.104173360657001,0.0522479394007249,-0.0348319596004833,0.075791763945496,0.150615973457645,-0.0180610160891395,0.0325743325893408,-0.0445075039339508,-0.106108469523694,0.112558832412673,0.181577715324741,0.0577307478563565,0.0612784474452946
moderate,0.114661428266739,0.0778832342943886,0.0289898705429113,0.128074651950772,0.0852388730888587,0.209419363324912,-0.140622506364868,-0.100382835312768,-0.039806986417132,-0.14754546052437,0.117690220711521,-0.161824053478341,0.216342317484413,-0.190813924021252,0.198602247450691,-0.205957886245161,0.229755541168446,-0.175669961797343,0.289033336159176,0.0999501506777987,0.179131438877094,-0.19167929329119,-0.0406723556870696,0.133266867570398,0.214178894309569,-0.198169562815722,-0.160525999573434,0.0212015471134725,-0.262639573426077,0.176535331067281,0.128074651950772,0.0908637733434534,0.228024802628571,-0.170045061542749,0.238841918502792,0.173506538622499,-0.135430290745242,-0.0077883234294388
