group,LHX2,RUNX1,EPAS1,ZNF76,TFAP2A,HEY1,HOXA6,RFX5,EBF1,KLF10,PGR,FOXD2,BCL11A,RUNX3,CLOCK,ESRRA,MZF1,NFYB,GFI1B,HOXA4,NFAT5,E2F4,ELF2,ELF1,PRDM1,SP4,NFIC,MXI1,BATF,TCF7L2,STAT5B,SP2,POU2F1,GATA3,NR3C1,HNF4G,HSF2,NFE2L2,IRF3,STAT2,TCF12,IRF2,HIF1A,TBP,ZEB1,ZKSCAN1,YY1,CTCFL,EGR2,GTF2I,THAP1,JUND,TP53,SETDB1,CEBPB,MYB,ELK4,MECOM,ETV7
healthy,-0.0596273477912152,0.121951409804144,0.0542339193477887,0.182178027422406,0.132138996863949,0.029364221525322,-0.0674178555428312,0.142925853750802,0.0275664120441799,-0.0512375702125517,0.105171854646817,-0.300533818264265,0.0464434115961726,0.192964884309259,0.0767065378620657,-0.0572302684830256,-0.156109789945845,0.141427679183184,-0.145622567972515,-0.122550679631191,-0.312519214805213,0.0434470624609357,0.101875870598056,0.114160902052528,0.130341187382807,-0.0719123792456866,0.18008058302774,-0.10217550551158,0.0278660469577036,-0.0167795551573269,-0.0659196809752128,-0.083298505959587,0.0859952201813003,0.0973813468952007,-0.0518368400395991,-0.242704279954192,0.0239707930818955,0.0356565547093196,-0.0044945237028554,-0.0422485228068409,0.0506383003855043,-0.243902819608287,-0.0746090934673999,0.0671182206293075,-0.010786856886853,-0.0299634913523694,-0.178282773546598,0.237310851510766,-0.117456886101288,-0.148019647280705,0.0518368400395991,-0.0746090934673999,-0.281956453625796,-0.23761048642429,0.0275664120441799,0.145622567972515,-0.0605262525317862,-0.0868941249218714,-0.075507998207971
healthy,-0.0556918903919001,-0.0090499321886837,-0.18935242733246,0.24504431772436,0.0424650664238238,0.126002902011674,0.118345267082788,0.0703110116197739,0.16150648213651,-0.0591726335413939,-0.148975806798333,-0.0856262814775464,0.142014320499345,-0.0090499321886837,0.0417689177939251,-0.187263981442764,0.0946762136662302,0.0661341198403814,-0.0918916191466352,-0.0473381068331151,-0.187960130072663,-0.18935242733246,-0.0459458095733176,-0.177517900624182,0.0584764849114951,-0.188656278702562,0.114864523933294,-0.165683373915903,-0.0445535123135201,0.118345267082788,-0.0361997287547351,-0.0403766205341276,-0.247132763614057,0.0807532410682551,-0.148279658168434,0.103726145854914,0.0348074314949376,-0.0153152698577725,0.0703110116197739,0.0445535123135201,-0.165683373915903,0.165683373915903,-0.0814493896981539,-0.187263981442764,-0.130179793791066,-0.153152698577725,0.0341112828650388,0.0508188499826088,0.132964388310661,-0.0675264171001789,0.224856007457297,-0.106510740374509,-0.0828416869579514,-0.0918916191466352,0.221375264307803,-0.0278459451959501,-0.130179793791066,-0.0939800650363314,0.0995492540755214
healthy,-0.3243668218742,0.231608663309512,-0.360781925854773,0.235766293291546,-0.236196392944859,-0.332825448389373,0.49540311734201,0.104442532479715,-0.0260210290254883,-0.190605829693591,-0.260568706632645,0.30357867196403,0.199064456208763,0.0654468305792585,0.260568706632645,0.316481661563446,0.345728437988788,0.203365452741902,0.434902432775861,-0.0222934986967682,-0.351893199686287,-0.395189898119882,0.353040132095124,-0.250389681504217,-0.0541208730419936,-0.311607198825889,-0.0478127447933904,0.209100114786086,0.0214332993901405,0.28307725515607,0.0721850584811756,-0.383720574031512,-0.220569438874456,0.270030899005549,-0.259565140774912,0.307162835741646,0.199064456208763,-0.332251982184954,0.106019564541866,-0.0853747811828005,0.22845459918521,-0.283794087911593,-0.216698541994631,-0.319348992585538,-0.156484590530691,-0.228741332287419,0.242647887744567,0.329814750816176,0.333255548042686,-0.430314703140513,0.305012337475076,-0.171538078396676,0.298847575777578,0.169530946681212,-0.208096548928354,0.303722038515135,0.106019564541866,0.289385383404673,0.386301171951395
healthy,-0.0094660305707844,-0.112645763792335,-0.0246116794840395,0.111699160735256,0.0227184733698826,0.141990458561766,0.110752557678178,-0.0946603057078441,-0.124951603534354,-0.0179854580844904,0.0615291987100987,0.182694390016139,-0.196893435872316,0.0511165650822358,0.0388107253402161,-0.0681554201096478,0.049223358968079,-0.006626221399549,-0.109805954621099,-0.0075728244566275,0.0653156109384124,-0.109805954621099,0.0085194275137059,-0.126844809648511,0.0378641222831377,-0.006626221399549,0.023665076426961,-0.0170388550274119,-0.0795146567945891,0.124951603534354,-0.113592366849413,-0.168495344159963,-0.0369175192260592,0.126844809648511,-0.0388107253402161,0.0094660305707844,-0.152403092189629,-0.141043855504688,0.141043855504688,-0.12779141270559,-0.040703931454373,-0.0766748476233537,-0.0653156109384124,0.0056796183424706,-0.0037864122283137,-0.0833010690229028,-0.0653156109384124,0.0975001148790794,0.151456489132551,-0.169441947217041,0.139150649390531,0.0217718703128042,-0.0397573283972945,0.096553511822001,-0.155242901360864,-0.0056796183424706,0.108859351564021,0.0823544659658244,0.0246116794840395
healthy,-0.447006437393042,-0.113986641535226,-0.0618358905060375,-0.112496620077249,-0.0819511801887244,0.186625187611595,-0.28720163602503,0.0715210299828868,-0.453339028589444,0.469729264627189,0.0968513947684925,0.28720163602503,-0.219405659687085,0.143787070694762,0.425773631616873,0.50884232789908,0.129631866843982,0.1285143507505,-0.0856762338336664,-0.275653969725709,-0.259263733687965,-0.15868728527453,-0.0108026555703319,-0.468611748533706,-0.520762499562894,-0.212328057761695,-0.467121727075729,0.414598470682047,-0.353880096269492,0.042465611552339,-0.183645144695642,0.227973283070452,0.0670509656089563,-0.439928835467652,-0.0469356759262694,0.0629534065995201,-0.459671619785845,-0.219405659687085,0.0383680525429028,-0.271928916080767,0.001862526822471,0.110261587890284,-0.467494232440223,-0.271183905351779,0.250323604940104,0.470101769991683,0.50884232789908,0.159804801368013,0.116966684451179,0.0450731491037984,-0.125534307834546,-0.357605149914434,-0.335627333409276,0.100576448413435,-0.237658422547301,-0.007450107289884,0.236540906453818,0.180665101779688,0.129631866843982
healthy,0.0698415162281228,0.147298729704525,-0.0171817559869717,-0.0396573503050644,-0.0009287435668633,-0.113863961297445,-0.122687025182647,0.0333418940503937,-0.0822866800240915,0.0976109488773365,-0.117486061208212,-0.0919456131194702,0.0049223409043756,-0.0870232722150945,-0.0771785904063431,0.0662194163173558,0.0711417572217315,0.166616595895282,0.013095284292773,0.0223827199614064,-0.0562818601519181,0.0998399334378085,0.026190568585546,-0.0689127726612594,0.153056939819078,0.0803363185336785,0.0983539437308272,-0.0434651989292041,0.0529383833112101,-0.242494945308017,0.140983273449854,0.0595324626359398,0.135968058188792,0.0126309125093414,0.123801517462883,-0.195129023397987,-0.300262795166916,-0.0446725655661264,0.0683555265211414,-0.13578230947542,0.0925957336162745,-0.16643084718191,0.0670552855275328,0.235436494199855,-0.171910434226403,0.214725512658803,-0.0904596234124888,0.027583683935841,-0.0611113266996074,-0.0794075749668151,-0.0595324626359398,-0.129373978864063,-0.111727851093659,0.0071513254648476,0.129559727577435,0.0340848889038844,0.001671738420354,-0.0751353545592438,-0.188349195359884
healthy,-0.000488102010938,0.068613196966155,0.0946220612632849,-0.0139457717410884,0.114634243711747,0.0272639837538278,0.268804750309479,-0.218216463318681,0.113797497407281,0.0543187809315394,-0.135796952328848,0.0531333903335468,-0.110276190042657,-0.0519479997355543,0.276614382484489,-0.0075655811695404,-0.221946957259422,0.0950404344155175,-0.010494193235169,-0.10609245852033,-0.147441671732657,-0.192242463450904,0.241854546419826,-0.172648654154675,-0.107382442406381,0.0512158467191472,0.155355897195725,-0.135866681187554,0.145210348254083,-0.0124814657082741,-0.185827408450003,0.0275777636180023,-0.130427830208529,0.0732850304994196,-0.143467126786447,0.0152008911977864,0.18540903529777,0.0321798682925615,0.0009762040218761,-0.38797136983708,-0.010877701958049,-0.0572473929971679,0.136110732193023,-0.0993636236552549,-0.0883813284091478,-0.0707747915860237,-0.30443619710796,0.0016734926089306,-0.0812689848211927,0.0173624858176551,0.181748270215735,-0.27009473419553,0.10685947596609,0.0689967056890349,-0.241645359843709,0.022243505927036,0.197995094294103,0.0870564800937444,0.229617131717021
healthy,-0.112326769771865,-0.112512782307367,-0.116679463102614,0.165972785010669,-0.0518106915551834,-0.0118055955865329,0.123028690981085,0.167002054373781,0.0733261414949257,-0.0232763686091621,-0.153373535939327,-0.146751489675453,-0.126290110770222,-0.0491569127153535,0.183470364183566,0.0486732801230481,0.235913498359457,-0.0824159540631281,0.110615454445246,-0.117473116587423,0.0951888148342719,-0.204316168995501,0.0028273905396318,-0.170598296726821,-0.0534972052104024,-0.0265377883982988,-0.096714117625389,0.148413201659271,-0.123785141958794,0.17584385022798,-0.0233631744590631,-0.117163095694919,-0.135826353423629,0.120573325512458,-0.209214499097056,0.182193078106452,0.0978921970169023,-0.0931302761080487,0.153137920061024,-0.186235750544697,0.0838420501686441,-0.181014998714938,-0.0041170774524463,-0.173648902309055,0.15630013316456,-0.181014998714938,0.171069528483426,0.204316168995501,-0.11808075753673,0.0828375824769328,0.136967230308042,0.0250992914570826,0.105506310136788,0.131138837528977,-0.0624506085859032,0.120697333869459,-0.239509740712497,0.16694005019528,0.127554996011636
mild,-0.146989721099669,-0.157375821153418,-0.0656612766109897,0.0973476835546309,-0.233071126629894,0.219340350287649,0.108085854796643,0.0325665849142979,0.159312212688863,-0.363513501881217,-0.129210126092403,-0.0755192698823448,-0.0529867138335333,0.0746390919116881,0.243633262277774,0.0681257749288285,-0.121112488762362,-0.117063670097341,-0.216875851969811,-0.123224915891938,0.176563700913734,-0.26141285728504,0.0105621356478804,-0.296091869328914,-0.0434807917504409,-0.212474962116527,-0.161952746600833,0.0499941087333005,0.110902424302744,0.211770819740002,-0.064781098640333,0.139596226146152,-0.106325498855329,0.133434980351556,-0.189414299285322,0.144173151593567,0.285705769275164,0.116007456532553,0.283241270957326,-0.0774556614177895,-0.0403121510560768,-0.0735828783469,0.145757471940749,-0.116183492126684,0.0313343357553785,-0.137835870204839,-0.133082909163293,0.221100706228963,0.233951304600551,-0.179380270419835,0.123929058268463,-0.12744977015109,0.0042248542591521,0.0512263578922199,-0.0709423444349299,-0.18782997893814,0.0135547407481132,-0.0945311140485295,0.122344737921281
mild,-0.0844056973502121,-0.227460019945387,-0.149368224341329,0.184425195047412,0.270859546749276,0.218570410988707,-0.142210949437746,0.0813513188881736,0.132819875360434,-0.195229489010145,0.0172549589236053,-0.231380565433973,0.0566427647624297,-0.205441142375766,-0.0012080750633435,-0.17649292859376,-0.0858189172356329,0.021175504412192,-0.13163459416621,-0.114220078158767,-0.110253944931941,-0.0255975150214119,-0.139566860619862,-0.133959568816418,-0.112943621488064,-0.121149414371152,-0.0076359461550961,0.084633636041409,0.0867306720004205,0.0479355067587081,-0.0178931872589567,-0.0501693059324377,-0.0936600082128063,0.199377973189929,-0.154018173641745,0.0501693059324377,-0.0462031727056117,0.0219049082240221,0.0341224220721759,-0.0182123014266323,-0.0714587796902282,-0.100589344425192,-0.0070888932962235,-0.0595147922715106,0.0844056973502121,-0.0695440946841742,0.0648029699072787,0.126893469389314,0.018896117500223,-0.0977629046543505,0.07647343089656,-0.185336949812199,0.0989025981103349,-0.174715006802424,0.0195343458355743,0.0243666460889486,-0.0856365662826754,0.168788600831305,0.0371768005342144
