group,HSF1,RXRG,TFAP2C,ATF1,EPAS1,FOXK1,DUX4,TP63,ZNF76,ARNT,FOXO3,HOXA6,RFX5,PGR,MEF2A,E2F6,ESR2,IRF1,FOS,GFI1B,NFAT5,ZNF384,GATA2,RXRA,ELF2,RELA,EHF,BACH1,TEAD4,BATF,MNT,CDX2,BARX2,ETV6,PAX5,E2F2,HINFP,NFATC1,IRF3,GMEB2,STAT2,TAL1,RFX2,TCF12,KLF9,VEZF1,TBP,ZEB1,AHR,PAX6,MEF2C,E2F8,FOSL1,TCF4,RARA,NRF1,ETV1,BACH2,ESR1,MAF,HES1,SPIB,ELK4,ASCL2
mild,-0.223531394891035,0.266080904410797,0.0784163292913674,0.171534576028676,0.181567765020427,-0.453196217359145,0.0099416452965707,-0.114447927714298,-0.503984659445125,0.0089895908666965,0.152163930128544,-0.177686312344786,0.375603781324399,-0.263297976077318,0.0934661127789938,0.198558274845874,0.316686259106416,0.241437341668284,0.185998479867149,0.221810373421647,0.15033305622494,-0.202036935262722,-0.307055862373458,0.0538460015049992,-0.222066695768152,0.293434160530643,-0.0683831402996164,-0.343014225840245,-0.079990880848467,-0.382524484680023,0.293580630442932,-0.0746813465280148,0.143924997562325,0.165712397015215,-0.129973738416861,-0.342428346191091,0.261064309914921,0.502922752581034,-0.469600847535438,-0.271024263950528,0.069078872382986,-0.164430785282692,-0.295850914083401,0.403103507356534,0.267838543358257,0.552429582934492,0.554992806399538,0.171095166291811,0.355134611082104,0.312804806430776,0.0277377396396035,-0.14945423675121,0.139421047759459,0.355024758647888,0.173987947059506,-0.357404894722574,-0.270987646472456,-0.30866703140863,0.105220323240133,0.206833824890165,0.218807740219737,-0.08654540942337,-0.254033754125081,-0.240045877501545
mild,0.0343183649369264,0.0138733815702469,0.171956913673323,-0.114820486943227,0.327667367349909,-0.157718443114385,0.0286594856122205,0.0136908370759015,0.0266514961744216,0.0078494132568501,0.0784941325685019,0.0452710345976476,0.0823275669497543,0.0773988656024298,0.11865392132448,-0.250451046241825,0.196600420409946,-0.377319469811845,0.0602396831339666,-0.242966721973665,-0.0741130647042134,-0.103867817282506,-0.113177586494119,0.0419852336994313,0.0094923137059583,0.0295722080839472,-0.097113670991728,-0.0967485820030373,-0.097113670991728,0.147130862442355,-0.17286963614505,-0.0523902698771164,-0.107883796158104,0.102772550316434,0.0438106786428848,-0.106971073686377,-0.0224529728044785,0.153337375250097,0.143114883566757,-0.118106287841444,0.106605984697686,-0.107336162675068,0.235117308716815,0.0027381674151803,-0.232379141301635,0.0125955701098294,-0.116828476381026,0.246252522871882,0.014968648536319,-0.0058414238190513,0.0308500195443647,-0.311785996341863,0.234387130739434,-0.111534686045011,-0.0876213572857696,0.0719225307720692,0.233474408267707,0.197695687376018,0.0401597887559777,-0.033588186959545,0.103502728293815,0.134717836826871,0.0073017797738141,-0.0363263543747253
mild,0.0182548903804077,-0.23818701467642,0.405800099078345,0.181762808046069,0.166826988643917,-0.36798015872085,0.363001552253466,-0.286924951672915,-0.276531018872587,0.0360730608952554,0.148222722371062,-0.245960628283388,0.364835775688818,0.26613708607226,0.151454449376205,0.265875054152924,0.157830559413381,0.2220283796507,0.231374184773684,0.251201266670108,-0.10096963291747,-0.402393684126977,0.296008724876563,-0.264302862636908,-0.341427590894802,-0.26176988741666,0.0016595354891279,-0.398725237256273,0.166564956724581,-0.248406259530524,0.197572067179341,-0.221067595946468,-0.0689143947853669,-0.0491746568620552,-0.310769856332491,0.193990964281749,0.0784348878545747,-0.119835931109662,-0.0979125938585504,0.364573743769482,0.298978419962371,0.14158458041455,-0.335575544696298,0.152764608972885,-0.176085449793789,0.0863831894077666,0.241768117574012,0.228491833660988,0.117477643835638,0.260285039873756,0.280112121770179,-0.189536421653037,0.246659380068284,-0.0909250760095905,-0.0003493758924479,0.0788716077201347,-0.0380819722768314,0.0102192448541038,0.163420573692549,0.21635102139842,0.321251133105931,-0.22290181938182,0.188138918083245,-0.0486505930233832
moderate,0.0231041238765461,-0.516992278432325,0.168330045386265,0.00690123180728,0.0429076586278714,0.0765136569937567,0.0327058376953705,0.246343970164213,0.128722975883614,0.37116624980893,-0.305754574418189,0.234941935004359,-0.248144291505242,0.180932294773472,-0.296752967713041,0.058510443583461,-0.210337543343621,-0.145525975066557,-0.118521154951113,0.0981175130861116,-0.52479367091012,-0.0063011246936034,0.255945683983037,-0.0381068017184592,0.2313412923223,-0.0423075515141949,-0.312955859782307,0.479185530270704,0.422775461585111,-0.163529188476853,-0.0357063732637531,-0.168330045386265,0.0663118360612558,-0.182132509000825,0.137124475475086,0.123322011860526,0.347762072375545,-0.304554360190836,-0.0879156921536107,0.345961751034516,-0.369966035581577,0.284150718325834,-0.28655114678054,0.387969248991872,0.0657117289475793,-0.224140006958181,0.119721369178466,0.123322011860526,-0.126922654542585,0.0771137641074332,-0.281150182757451,-0.0783139783347863,0.300953717508776,0.239142684800095,0.0747133356527271,0.108919441132289,-0.0063011246936034,-0.0705125858569915,0.578803311141007,-0.283550611212157,-0.0063011246936034,-0.0603107649244906,0.503189814817765,0.0291051950133114
moderate,-0.258521526669232,0.228198368147241,-0.248118691263877,0.110225787912053,0.0677290985965624,0.0130588784875725,-0.186365689602306,-0.168658735720851,-0.0480301124034446,0.233953128158714,0.223107618906323,-0.0181496277284906,0.0914121494130074,0.244577300487586,-0.139442261816452,0.405489243885302,0.123727340246661,0.247454680493323,0.20163793732506,-0.0911908124894893,-0.0918548232600438,0.384683573074593,-0.298362172902504,0.0163789323403452,0.250332060499059,0.0270031046692177,-0.117308569464634,-0.0633023601261989,0.115980547923525,0.0112881830994271,0.106020386365207,0.114431189458898,0.132138143340352,0.242585268175923,-0.059760969349908,0.0774679232313622,0.0385126246921629,0.307658323690267,-0.120407286393889,-0.144754347980888,0.0613103278145353,-0.0692784570611897,0.191677775766742,-0.149845097221806,-0.150730444915879,0.200531252707469,0.0792386186195077,0.0617530016615716,-0.294378108279177,0.320274528330803,-0.31097837754304,-0.320053191407285,0.0880920955602348,-0.235281149699823,0.145197021827925,-0.114873863305934,-0.27335110054495,-0.157591889544943,0.14453301105737,0.088313432483753,0.318725169866176,-0.306551639072676,-0.120185949470371,-0.0951748771128165
moderate,-0.378814614201261,-0.0421346790192378,0.626057730710374,0.233330722493327,0.318792571447441,-0.517541057387242,-0.166153734245674,-0.372852159623067,-0.211865886011828,-0.0961942671948638,0.0612145336694588,-0.515156075555965,0.533838433234306,0.584718045634895,-0.0282222850034518,0.539005893868741,0.332307468491348,0.42929672962997,0.223790795168216,0.108516673323131,-0.572793136478507,-0.30965014109421,-0.56961316070347,0.209083407208671,0.0914243035323085,0.0878468307853921,0.114081630929446,0.123224061282677,0.242075655874678,-0.20987840115243,-0.557290754575202,-0.333499959406986,0.0111299152126289,0.257578037777982,-0.358144771663522,0.116466612760723,-0.402266935542158,0.161781267554998,-0.298122728909702,-0.533838433234306,0.416576826529823,-0.57994808197234,-0.418564311389221,0.500846184568299,-0.0091424303532308,0.358542268635401,0.285402825809554,0.455929026745904,-0.44002914787072,0.502038675483938,-0.330717480603829,-0.296930237994063,0.374839644482465,0.199145982911681,0.183246104036497,-0.391137020329529,0.409024384064111,-0.0687669761351712,-0.223393298196336,0.442016632730118,0.145086394736055,-0.5398008878125,-0.263540492356176,-0.223393298196336
moderate,0.0298195344942683,-0.0505526451779935,0.135442936137266,0.1602423469793,0.254118659276071,0.360344475757336,0.52816720945151,-0.315163362887233,-0.335394461205735,0.0325806025029968,0.157581681443616,-0.0476911746962203,0.0812256006931416,0.0078313928974846,0.145332579732166,-0.0107932658523025,0.173947284549898,0.416720464371921,0.162551603859328,-0.398246409331701,0.184891154111768,-0.156326650530558,-0.0932738974585025,0.115864453893554,-0.35934045102689,-0.0232933737463645,-0.0098896435949004,0.099749856969884,-0.105824206589087,0.243626600842902,0.190965503730971,-0.0320283889012511,0.0229419650907081,0.425304875817241,0.0898602133749836,0.0823802291331553,0.135493137373788,0.0709343472060624,-0.1503527033844,-0.0638559728564129,-0.172491448690751,0.122993029479726,0.172742454873362,0.131175831032867,0.294229447257418,0.12715973211108,-0.0829826439714234,0.286347853123411,-0.463357413101172,0.485496158407523,-0.140513261026022,-0.0718379694634645,-0.116768076150956,-0.152360752845293,0.292020592850435,0.178013584708208,0.0674202606494988,-0.313054910953295,0.124900676467575,-0.251407792503865,0.142169901831259,0.124097456683218,0.260594618787452,-0.191015704967493
moderate,-0.299560769567517,0.194385446485024,0.22022225818084,0.257515014685176,0.31162607314245,0.0426551136487514,-0.020718198057965,-0.0057279724042609,-0.191338652652971,0.292126592617306,-0.0865289448303243,-0.139908772767905,0.0087747662363145,-0.0864070730770422,-0.613380534269045,0.318694634832814,0.0513080081317839,-0.088722636389403,0.314916610481068,-0.136008876662876,0.28042690430222,-0.33490357801934,-0.273480214365138,-0.138811926988365,0.133083954584104,-0.619839737192999,-0.309432381583371,-0.142346207833548,-0.0403395503363906,-0.191948011419381,-0.434960287463982,0.465550097537801,-0.300048256580646,0.19243549843251,-0.219734771167711,0.309554253336653,-0.206938237073086,0.333928603993083,-0.146002360432012,0.0385114740371584,0.252640144553891,-0.013284021107754,0.328566246848668,0.301023230606903,0.503208469301985,0.0446050617012658,0.220953488700532,-0.537210688467704,-0.179760836091167,0.0296148360475617,-0.240331097472394,0.0031686655853358,0.518929925475382,0.303582537425828,0.0252274529294044,-0.512348850798146,-0.142833694846676,-0.180248323104295,-0.144296155886062,0.258489988711434,0.188779345834046,-0.511495748525171,-0.0750730000218025,-0.252883888060455
moderate,-0.262872894436918,0.067040123954247,0.112405245715859,-0.0706373582789563,-0.0041384848596771,0.0512855699210293,-0.102979159476111,-0.10824178006226,0.113004784769977,0.126427798037179,-0.252830615280437,-0.370623385552053,-0.0173616517755068,-0.113770862450239,-0.0691385106436608,0.13453822913039,0.126727567564239,0.343810666742877,0.236626406956631,0.158702983783877,-0.18819697447397,-0.260408122769987,0.0163291122934143,-0.113138015670892,0.135420883848953,-0.005104408891312,0.0606117329850905,-0.0433583313165773,0.0825282161856343,0.0046047930128802,0.0933199191597623,-0.0353478233990534,0.177588463988601,0.238674832058202,0.13438834436686,-0.0569145754846948,-0.0590462698993374,-0.251947960561875,-0.114903325108018,-0.143498007216934,0.174657384168467,0.0909717245311326,-0.258592851745018,0.121165177451031,0.141982505719024,-0.0414264832533075,-0.04658918066377,0.159968677342571,-0.164098835270941,0.23749240781258,-0.110823128767491,-0.185682241219197,0.0013239820778444,0.0547329194822091,-0.118916905998087,0.112588438204617,0.150609206553281,-0.21710807997256,0.0759166327277195,-0.0899558389116545,0.223619740254789,0.0566148059576357,0.202086295894376,-0.101463657978201
moderate,-0.0718120261032741,0.16490987327716,-0.144581545887925,0.0587753813645259,-0.0701179988208379,-0.326578998709659,-0.125210712180068,0.191204122834974,0.0547980999188061,0.0254104092365431,-0.159827791429851,0.117108842568416,0.148779787413963,-0.0125210712180068,0.154377442782013,0.039772814457198,0.0928768870935678,-0.031229024684911,0.131471247789071,0.249022010518123,-0.255945426368079,-0.002798827684025,-0.0562711671209245,0.0204756341094464,0.17249616936807,0.140972531242735,-0.0710754925022149,-0.0573759675225134,-0.000883840321271,0.413637270354859,-0.0121528044174772,-0.0859534712436111,-0.188994522031796,0.155629549903814,0.0188552601871161,0.116593269047675,0.187005881308936,0.189804708992961,0.191056816114762,-0.123222071457208,0.152609762139471,-0.111142920399837,0.0654778371341648,-0.300873976032692,-0.151210348297458,0.0145833653009726,-0.0488321777502264,-0.132281434750236,0.0591436481650555,0.0299032642030044,-0.0989164626222534,-0.0828600301191624,0.0411722282992105,-0.0818288830776795,-0.101420676865855,0.0486848710300145,0.0918457400520849,-0.0602484485666443,-0.223685254641686,0.057744234323043,0.0064814956893211,0.0368266800529611,0.0500106315119211,-0.255061586046808
moderate,-0.115365167459652,0.0650277390934638,-0.317331257598278,-0.520530101084646,0.0651304685391091,-0.126357218143697,-0.37629795939867,0.0357498470845583,-0.363970425921236,0.522995607780133,-0.210492634127184,-0.012738451260015,0.123891711448211,-0.36715503873624,0.441736616274715,0.368695980420919,0.259700038591274,-0.500292400292526,0.16005247631535,-0.250557117928844,0.157278781282927,-0.0057528489561358,-0.4398874862531,-0.502038800868495,-0.0717051530604072,0.337774417281689,-0.279013174372587,-0.0809508031684826,0.314968480348436,0.0169503585314716,0.169400855869071,-0.516831841041416,0.553814441473718,0.205664350181855,0.344554560694277,0.0463309799860224,-0.0271205736503546,0.0207513480203471,0.0643086329739468,0.0059583078474263,0.167962643630037,-0.0958465727870485,-0.603124575383453,0.0824917448531618,0.215629106409448,0.244085162853191,0.140533881642746,-0.0008218355651622,0.0433518260623092,0.266069264221282,0.415643337080813,-0.0668768691150789,0.266788370340799,-0.524228361127876,-0.113926955220618,0.0285587858893885,-0.510462615411409,0.267918394242897,0.11628973247046,-0.0034928011519396,-0.0153066874011471,0.0925592305263995,-0.0014382122390339,0.270178442047093
moderate,-0.520257402512654,0.121233642414242,0.0793432476708142,0.499667208486224,-0.203061913502039,0.123541164158583,0.395296224972938,0.361570907171026,-0.298380311710601,0.108986027001969,0.553450215296641,-0.0017750167264164,0.367073459022917,0.320390519118165,-0.299977826764376,0.392101194865388,-0.0230752174434135,-0.33938319809082,0.222232094147336,-0.191346803107691,-0.0752607092000564,-0.263412482200197,-0.209984478735063,-0.316840485665332,-0.0763257192359063,-0.180341699403909,-0.255957411949248,-0.504992258665473,0.0262702475509631,-0.372043505856883,-0.395118723300296,0.497182185069241,0.25932994372944,-0.0351453311830452,-0.12212115077745,-0.500909720194715,-0.0530730001198511,0.0420678964160693,-0.315065468938915,-0.0722431807651485,0.441091656514482,-0.0642556054962746,0.471266940863561,0.0770357259264729,-0.362458415534234,-0.071000669056657,-0.121943649104808,-0.0781007359623227,-0.536587556395685,-0.103128471804794,-0.62569339606179,0.10046594671517,0.0440204148151273,-0.304060365235134,-0.527534971090962,0.172176622462393,-0.054138010155701,-0.368138469058767,-0.0530730001198511,0.527889974436245,-0.131528739427457,-0.0475704482679602,-0.100998451733095,-0.0166851572283144
severe,0.115257309754716,-0.250975062717652,-0.100533439408614,-0.0468008736001106,0.266081371254562,0.207711742382514,0.121519735129194,0.0537803705823539,-0.118125596185775,0.115544138397822,0.0531589085222912,-0.112197804228253,0.178837658976521,0.171714747672725,0.138681648941697,0.0518681796283147,0.339605113437371,0.0402994243563772,0.241987765233667,0.173579133852913,0.121758758998449,-0.025432139688722,-0.223965365491847,-0.091928580115437,0.200349807209462,0.199345906958592,0.0313121268723927,-0.0709900891687072,0.173961572043721,0.124101192917147,0.226499018505949,-0.0760573951969112,0.176638639379376,0.32492904786512,-0.162488426319485,-0.157086486874324,-0.0810290916774132,0.31570272651188,0.103019287648865,-0.0884388316243153,0.194565429573494,0.168750851693964,-0.158138191899046,0.170424018778748,-0.181323507216772,0.167412318026136,0.241318498399753,-0.13347092859194,-0.205847356202325,0.154313809990967,-0.105170502472159,-0.200015173792506,0.183570331587768,-0.2021663886158,0.0135287509998277,-0.136817262761508,-0.170854261743407,-0.235581925537636,0.268567219494813,-0.133901171556599,0.205369308463815,-0.133901171556599,0.255803344876601,0.155174295920285
