group,HSF1,RXRG,RUNX1,FOXK1,ETV5,TFAP2A,HOXA6,RFX5,ELF3,KMT2A,MEF2A,MYBL2,BCL11A,FOXM1,XBP1,TFDP1,FOXP3,IRF4,IRF1,MZF1,NFYB,AR,STAT3,GFI1B,HOXA4,PBX3,RXRA,ZBTB33,STAT4,ELF1,RUNX2,SP4,BACH1,CDX2,ZBTB7A,MAX,JUN,SP2,E2F2,SP1,PRDM14,FOXP1,BCL6,ONECUT1,HSF2,NFATC1,NFYA,PBX1,ARNTL,GMEB2,ELK1,STAT2,TAL1,ZNF217,RFX2,TCF12,KLF9,IRF2,MAFK,TBP,ZEB1,AHR,MEF2C,TCF4,ATF2,THAP1,GLIS1,NRF1,ETV1,BACH2,ESR1,CEBPB,SPIB,MYB,MECOM,SREBF1
healthy,0.276406073561,-0.0173788249843743,-0.0194477327206093,0.147720012367181,-0.199856487320304,0.0479986594806527,0.145651104630946,0.0136547910591512,0.0409643731774536,-0.0769633677879432,-0.001655126188988,0.0413781547247006,0.0678601737485091,0.0943421927723175,0.0107583202284222,0.0765495862406962,-0.225924724796866,0.0409643731774536,-0.110893454662198,0.067032610654015,0.0682739552957561,-0.0186201696261153,0.203580521245527,0.225924724796866,0.001241344641741,-0.12992740583556,0.347162718140238,0.109652110020457,-0.137375473686006,-0.0343438684215015,0.0856527802801303,-0.0074480678504461,-0.0198615142678563,0.136961692138759,-0.0173788249843743,-0.111721017756692,-0.0107583202284222,0.107996983831469,0.0686877368430031,0.0459297517444177,-0.225510943249619,-0.066205047559521,0.138616818327747,-0.143995978441958,0.0115858833229162,0.112134799303939,0.0401368100829596,-0.0376541207994776,-0.002896470830729,0.0868941249218713,-0.189925730186376,-0.0066205047559521,-0.0194477327206093,0.0260682374765614,-0.103445386811752,0.18247766233593,-0.0517226934058758,0.0546191642366049,-0.002068907736235,0.0095169755866811,0.118341522512644,-0.0285509267600434,-0.101790260622764,-0.103031605264505,-0.138616818327747,0.0839976540911423,-0.1382030367805,-0.0831700909966483,0.173788249843743,-0.100548915981023,-0.0471710963861587,-0.26813044261606,0.0951697558668115,0.0583431981618279,0.0107583202284222,-0.136547910591512
healthy,-0.203770683243397,-0.22075157351368,0.203770683243397,0.0169808902702831,-0.22075157351368,-0.237732463783964,0.203770683243397,0.135847122162265,0.22075157351368,0.27169424432453,0.22075157351368,0.22075157351368,0.186789792973114,0.152828012432548,-0.186789792973114,-0.254713354054247,-0.237732463783964,0.169808902702831,-0.118866231891982,0.27169424432453,0.237732463783964,0.0,-0.0509426708108493,-0.0169808902702831,-0.186789792973114,0.203770683243397,-0.22075157351368,-0.0849044513514156,-0.22075157351368,-0.203770683243397,0.135847122162265,-0.22075157351368,0.0679235610811324,0.101885341621699,-0.186789792973114,0.237732463783964,0.0679235610811324,-0.27169424432453,-0.135847122162265,-0.203770683243397,-0.152828012432548,0.203770683243397,-0.186789792973114,0.203770683243397,0.0509426708108493,-0.27169424432453,0.203770683243397,0.0339617805405662,0.186789792973114,0.0339617805405662,-0.203770683243397,-0.27169424432453,0.186789792973114,-0.203770683243397,0.0169808902702831,-0.203770683243397,-0.186789792973114,0.203770683243397,0.186789792973114,-0.22075157351368,-0.0849044513514156,0.22075157351368,0.152828012432548,0.22075157351368,0.288675134594813,0.22075157351368,-0.152828012432548,0.135847122162265,0.237732463783964,0.237732463783964,0.0509426708108493,-0.27169424432453,0.0679235610811324,0.27169424432453,-0.135847122162265,0.237732463783964
healthy,0.141517500723627,-0.203238100844956,0.278773668254022,-0.158356639954947,-0.0841269649760658,-0.137049973988787,-0.151758446623491,0.260628636592518,0.266058399854862,-0.0756730297701376,0.3520411067054,0.0966360398336181,-0.18255001550362,0.153476726136891,0.0711367718547615,0.251006271317477,0.119592254132643,-0.0680438687306414,-0.0914124701128819,0.168735048215884,0.195196552722244,0.207499434038188,-0.140005414751835,-0.048043095194665,-0.350529020733607,-0.129695737671435,-0.112031824273682,-0.138012210516291,0.0328535042962087,-0.154920080928147,0.188804552932396,-0.139730490029691,-0.200145197720836,-0.224338573269509,-0.223170143200397,0.0996602117772021,0.0325098483935287,-0.0213753971466965,0.273687560894358,-0.0427507942933929,-0.100003867679882,0.162892897870323,0.179319650018428,0.235541755696877,-0.0534041272764731,0.375134783365496,0.0090725158307521,-0.199182961193332,0.0538852455402251,-0.19526528390278,-0.199114230012796,-0.316025968104535,-0.168322661132668,-0.125228210936595,-0.227637669935237,-0.0384207299196248,0.116293157466914,-0.173546230853404,0.118011436980315,-0.19870184292958,-0.215609713341437,0.153339263775819,0.168047736410524,0.125022017394987,-0.229493411809709,0.20763689639926,0.0100347523582562,-0.297331086998742,-0.357058482884528,0.17670786515806,-0.159868725926739,-0.0819962983794497,0.001787010693936,0.227431476393629,0.214647476813933,0.0274924722144006
healthy,-0.183711730708738,-0.244948974278318,-0.224536559755125,0.163299316185545,0.224536559755125,0.204124145231932,0.183711730708738,-0.285773803324704,0.163299316185545,-0.163299316185545,0.306186217847897,0.183711730708738,0.102062072615966,0.0612372435695795,0.102062072615966,0.163299316185545,-0.224536559755125,-0.122474487139159,-0.306186217847897,-0.285773803324704,-0.285773803324704,0.285773803324704,0.244948974278318,-0.183711730708738,-0.224536559755125,0.122474487139159,0.306186217847897,-0.265361388801511,0.244948974278318,-0.163299316185545,0.285773803324704,-0.244948974278318,0.244948974278318,0.163299316185545,-0.183711730708738,-0.0204124145231932,0.204124145231932,-0.183711730708738,-0.142886901662352,-0.244948974278318,-0.204124145231932,0.163299316185545,-0.183711730708738,0.224536559755125,-0.163299316185545,-0.163299316185545,0.163299316185545,0.183711730708738,0.224536559755125,0.0612372435695795,0.183711730708738,-0.224536559755125,-0.224536559755125,-0.163299316185545,0.244948974278318,-0.163299316185545,0.122474487139159,-0.204124145231932,0.183711730708738,-0.224536559755125,-0.224536559755125,-0.163299316185545,0.224536559755125,-0.265361388801511,-0.142886901662352,0.183711730708738,-0.183711730708738,0.204124145231932,-0.122474487139159,-0.224536559755125,-0.0408248290463863,-0.204124145231932,-0.244948974278318,0.163299316185545,0.265361388801511,-0.204124145231932
healthy,-0.205120844930491,-0.282748475037805,0.482741298845034,-0.354894427392668,0.0698471842651239,0.0686093860629572,0.0765666602197435,-0.0440302503342174,-0.0679020728045762,-0.311925146946022,0.004951192808667,0.150480895720558,0.0440302503342174,-0.25799251099447,-0.15154186560813,0.153133320439487,-0.0878836723538395,-0.0694935276359334,-0.0555240907829087,-0.215376887177015,0.150480895720558,-0.0355424912336453,-0.135450488979962,0.153133320439487,0.234651173467897,0.0613594251645519,0.0940726633646733,0.0534021510077656,-0.336681110989357,-0.134212690777795,-0.0236949941557636,0.246321842231184,0.12696272987939,-0.010609698875715,-0.0199815995492633,0.28964477930702,0.125724931677223,0.158791826506535,0.242254790995493,-0.0728532656132432,0.0836397928035535,-0.180895365830941,-0.232529233692754,-0.233767031894921,0.122188365385318,-0.263474188746923,0.0074267892130005,-0.174883203134703,0.110340868307436,-0.0328900665147166,-0.386723524019813,0.014853578426001,0.170639323584417,-0.236065799984659,0.0295303285374068,-0.174529546505512,0.401577102445814,-0.376821138402479,-0.173999061561726,-0.0270547321330733,-0.149950410776772,-0.0185669730325013,-0.215023230547825,0.194864802683966,-0.350296891213191,0.0417314822444791,-0.0387254008963599,-0.0012377982021667,-0.0173291748303345,0.242431619310088,0.443485413004888,0.0530484943785751,-0.274260715937234,0.118828627408008,0.0767434885343387,0.294595972115687
healthy,0.0319144703241744,-0.121785294752275,-0.159855855798879,0.236320982666951,-0.0001620023874323,-0.142602601537332,0.0507472478631859,-0.226884343599016,0.143858120039933,-0.108622600773396,0.0831072247527993,0.173909562908635,-0.0637884400514907,0.0488437198108557,-0.133570968437979,0.124458334144908,-0.137540026930071,-0.13332796485683,-0.0398525873083599,0.155562792531921,0.0461706804182218,-0.173828561714919,0.0959054133599555,-0.0769916346272278,-0.0171317524709718,0.114738190898967,0.0656919681038209,0.120651278040248,-0.156291803275367,0.202583985484163,0.112875163443495,-0.0505447448788955,-0.246608134268906,0.0959864145536717,-0.112308155087482,-0.0185492733610049,-0.0323599768896134,0.0220728252876587,-0.194605367903119,0.0251913712457316,-0.104815544668735,0.120124770281093,-0.150378716134086,0.049410728166869,0.141306582437874,-0.0965534229096849,0.189826297473865,-0.0717670576325343,0.130816927851628,0.116196212385858,0.0389210735806238,-0.0040500596858089,-0.0117451730888459,-0.0827427193810765,-0.0919363548678627,-0.211089110824361,-0.118342744019337,0.0908428387526943,0.128589395024434,-0.177959622594444,0.131262434417067,-0.0483982132454167,0.0232068419996852,0.0192377835075924,0.0867927790668854,0.104734543475019,-0.17233003963117,-0.133935473809701,0.114697690302109,-0.0529747806903808,0.0355595240414024,-0.0492082251825785,-0.113604174186941,0.0775181423863829,-0.0955814085850908,-0.118383244616195
healthy,0.0618491576534197,-0.135012185609294,-0.0042741287809273,-0.0225020309348824,0.0042741287809273,0.0574493192024651,0.152108700733004,-0.152108700733004,0.13476076626924,0.0133252250228912,0.172222247937368,0.147834571952076,-0.0237591276351551,-0.0119424186525912,0.0793228017872111,-0.109241703253703,0.0133252250228912,-0.0221249019248006,-0.168199538496495,-0.134257927589131,0.0446269328596829,-0.0042741287809273,-0.0089253865719365,-0.0165936764436004,-0.0697688668651381,0.161662635655077,0.132246572868694,0.0042741287809273,-0.0952879298806751,-0.0868653819888476,0.134383637259158,0.110247380613921,0.0147080313931913,0.181021924839277,0.0089253865719365,0.0170965151237095,0.0089253865719365,0.0017599353803818,-0.0403528040787556,-0.136520701649622,0.114647219064876,-0.0661232864343471,-0.0042741287809273,-0.031427417506819,0.148337410632186,-0.109618832263785,0.0485239326305285,0.0001257096700272,0.0177250634738459,0.220620470897869,0.0442498038496011,-0.216094922776887,0.0020113547204364,-0.203649665444187,0.134383637259158,-0.0015085160403273,-0.0266504500457825,0.0221249019248006,0.139034895050167,-0.130486637488312,-0.0490267713106376,-0.0272789983959189,0.134635056599212,0.034193030247419,-0.193718601512032,0.130360927818285,-0.147331733271967,0.198118439962987,-0.0001257096700272,-0.0354501269476918,0.206918116864896,-0.143183314161067,-0.132246572868694,0.0745458343261746,0.0497810293308012,-0.0584549965626833
healthy,-0.0948972569278646,-0.108293366355085,-0.0677302077609832,0.03604889787471,-0.0021837939942184,-0.097227723653038,0.0576097893250904,0.0853309354755794,0.0915726750262186,0.0853635294157916,-0.088443656765846,0.142076985385046,-0.123873269776524,-0.0206156671842261,-0.0856242809374893,-0.049836134584477,-0.0021349030839001,0.0751453291592622,-0.104447281410044,0.0038623819151475,-0.0488420194080045,0.0870747112769329,0.0717392624070857,-0.0327569099132763,-0.120418312114029,0.0004400181928649,0.0705006926790215,0.0124345881909601,-0.119016772684904,-0.0356414736220573,0.0922082568603568,0.13176100330788,0.136747876160349,0.0625640682373471,-0.136943439801622,-0.086634693084068,0.168119543614606,-0.074966062488095,0.167255804198982,-0.12778454260199,-0.016655503448442,0.168641046658001,-0.0578379469065759,-0.0662471834813274,0.0509932194620107,-0.0429751101698057,0.0364237281871505,0.175713931684052,0.061944783373315,-0.0656930864977198,-0.141408809610696,-0.122488027317505,-0.0668012804649351,0.0731082078959987,0.0854124203261099,-0.0047913092111956,0.0687243229374558,-0.161682240422694,-0.0619773773135272,-0.116425554438033,0.100307851003092,0.111911293718641,0.0309642432016044,0.0827723111689205,0.0095826184223912,0.0729452381949376,-0.0345006857146298,0.163181561672455,0.0682191168641664,0.116262584736972,-0.0468863829952716,-0.0815174444707502,-0.0146183821851785,0.0644545167696556,0.041948401053121,0.107804457251902
mild,-0.170937909042553,-0.0563170185302518,0.0395315324719651,-0.028843631145056,0.148123350440881,0.132022986262525,-0.116059646460154,0.141066595077601,0.0454920928273567,-0.0222664610977273,-0.0792000893199161,0.0103453403869441,0.0439848246915105,0.000479585315951,0.0178816810661748,-0.0113045110188462,-0.0617294813816993,-0.149836155140706,-0.0204166320219161,-0.0164429251183217,0.22054073314949,0.0470678731511958,-0.000411073127958,0.0746782849123777,-0.0275418995731888,0.0615239448177203,0.0317896552287553,-0.0128117791546923,-0.159222324895748,0.130447205938685,-0.0545357016424336,0.0618665057576854,0.165045860875154,0.110715695796699,0.0700879683168462,-0.0044532922195454,-0.0325432892966783,-0.0949578925583077,-0.130447205938685,0.187586370724853,-0.0410388006078112,0.0541931407024686,-0.121609133687587,-0.0132228522826504,0.0357633621323497,0.010002779446979,0.137503961301965,-0.0148671447944825,0.0935191366104546,-0.147849301688909,-0.0142505351025455,0.0152782179224406,-0.0770076993041399,-0.0402851665398881,-0.0119896328987762,0.104481086689336,0.0817350402756574,0.0648810420293777,0.0481640681590839,0.0924229416025665,-0.107153062021063,0.0250069486174476,-0.0629627007655735,0.150247228268664,0.0136339254106084,0.14627352136507,0.0624831154496224,0.0813924793356924,0.0755689433562867,0.0010961950078881,-0.0561114819662728,-0.029528753024986,-0.058303871982049,0.125445816215196,-0.120033353363748,0.112702549248497
mild,0.0359824169605014,0.190081452238014,-0.138533279375271,0.132961556987234,-0.25113661994468,0.27673537245475,-0.180613420487714,0.0467751938939707,0.183457726322167,-0.0709712750336257,0.149676724151344,0.267033562142714,0.13970217218395,-0.0197348069198635,-0.250435284259472,-0.173483174354773,-0.130039324965537,0.15006635508757,-0.0058249824965836,-0.0916996408408663,-0.082504350745925,0.203523719537822,0.171690872048131,-0.174496214788961,-0.169781680460622,0.10315479036592,0.188133297556883,0.0988688500674307,0.224875494843025,-0.132143332021159,0.184821434598959,-0.0938036478964885,0.100154632156978,0.218173842739932,-0.235512419402004,-0.242330960785965,0.180145863364243,-0.131948516553046,0.179405564585413,-0.103622347489392,-0.0915048253727531,0.149559834870476,-0.11854521234686,0.107362804477165,-0.0392553168248026,0.119636178968294,0.213887902441443,0.224018306783327,0.134364228357649,0.165807444911114,-0.149092277747004,0.102024860650864,-0.229628992264986,-0.185055213160695,-0.0629838408409859,-0.229434176796873,-0.233174633784646,-0.250084616416869,0.164365810447076,-0.0311120302576723,0.0168515379917887,0.13007828805916,-0.0250727507461642,-0.0155657559022418,0.118428323065992,0.0232025222522778,0.0995312226590155,0.0057470563093383,-0.0164229439619397,0.264033403933771,0.196861030528352,0.0378916085480104,0.0991805548164118,0.130467918995386,0.144572558886779,-0.0745948427405305
