group,HSF1,RUNX1,ATF1,TP63,ARNT,TFAP2A,FOXO3,ARID3A,KMT2A,E2F6,FOXD2,ELK3,FOXM1,PPARG,ZNF250,GATA2,E2F4,ZBTB33,RELA,RUNX2,BATF,SPDEF,BARX2,ETV6,SP2,POU2F1,CTCF,KLF4,ELK1,STAT2,ZNF217,IRF2,ZEB1,AHR,TCF3,MEF2C,THAP1,EGR1,GLIS1,MYC,JUND,NR2C2,HES1,ELK4
healthy,-0.429835523360267,-0.0716810260530825,-0.336850695857842,-0.449134261143789,0.213539280409882,0.303265879455349,-0.0466177302303264,-0.250632958227561,0.212787381535199,0.0032582284569582,-0.210281051952924,0.468934264843767,0.0350886141518586,-0.0774455840923164,0.180455729923844,-0.416802609532434,0.191984846002312,-0.132083568985925,-0.090227864961922,-0.0115291160784678,0.124564580239098,0.008521520579737,-0.201007632498504,-0.0844633069226881,0.407779823036242,0.465926669345036,-0.478959583172869,0.0571443144758839,-0.0350886141518586,-0.0939873593353354,0.02055190257466,0.135341797442883,-0.0017544307075929,0.109526602745444,-0.379458298756527,0.10175698104039,0.226572194237715,-0.0819569773404125,0.49424819362475,-0.43058742223495,-0.314043096659134,0.0436101347315956,-0.0922329286277425,-0.0867190035467361
healthy,-0.0200196881696399,0.492668418059759,-0.527645344517061,0.032445701516313,0.404075545125146,-0.344246591974498,-0.0092044543308689,-0.514068774379029,0.246449264709015,-0.424325344653057,-0.36058449841179,-0.135765701380317,0.215384231342333,0.0662720711822563,-0.242077148901853,0.245298707917657,-0.235403919511973,-0.481162850146173,0.474949843472836,-0.175344855003053,-0.0179486859451944,-0.42340489921997,0.0844508684857224,-0.141288373978838,-0.241847037543581,0.276363741284339,-0.181097638959846,0.0740958573634948,0.334121692210542,-0.25243216002408,-0.376922404849082,0.0411899331306384,-0.18155786167639,0.0918144319504175,-0.404305656483418,0.353451046305367,-0.062360178091637,-0.147731492010446,-0.162688730298108,0.034056481024215,0.0421103785637253,-0.10815233838771,-0.248060044216918,0.203878663428747
healthy,0.310700156387652,0.32540785609831,-0.339549875050866,0.057982277705479,-0.339549875050866,-0.324842175340208,0.189220213585197,-0.24805101242783,-0.262193031380386,-0.339267034671815,0.077215423480955,-0.339549875050866,0.267425578392831,-0.191200096238555,-0.276335050332941,0.332054605006012,-0.32540785609831,-0.311265837145754,-0.228676446462828,0.325690696477361,-0.108752125745155,0.220898336038922,-0.282133278103489,-0.105782301765118,-0.240555742382975,-0.25441492095648,-0.14933972013899,0.296840977814147,-0.339267034671815,-0.339267034671815,-0.317912586053456,-0.240272902003924,-0.339549875050866,0.339549875050866,0.164047419849648,0.289062867390242,0.283547479998745,0.196998324009103,0.311548677524806,-0.32540785609831,-0.339549875050866,0.297123818193199,-0.267991259150934,-0.339267034671815
healthy,0.183711730708738,0.183711730708738,-0.0204124145231932,0.204124145231932,-0.122474487139159,0.0204124145231932,0.102062072615966,-0.122474487139159,0.285773803324704,0.163299316185545,-0.142886901662352,0.204124145231932,-0.204124145231932,0.163299316185545,0.285773803324704,-0.0816496580927726,0.142886901662352,0.224536559755125,0.0,-0.142886901662352,-0.142886901662352,0.244948974278318,-0.0408248290463863,-0.204124145231932,0.102062072615966,0.0204124145231932,-0.204124145231932,-0.142886901662352,-0.183711730708738,0.306186217847897,0.0816496580927726,0.0,0.0408248290463863,0.0612372435695795,-0.0204124145231932,-0.265361388801511,-0.183711730708738,-0.0204124145231932,0.285773803324704,0.244948974278318,-0.0408248290463863,-0.183711730708738,0.183711730708738,-0.0816496580927726
healthy,0.20748548802327,0.0294279237950419,0.0398580740008796,0.0253303647856057,0.143414565330268,-0.249578594211115,-0.0040975590094362,0.125534307834546,0.162039833554978,-0.0070776019253898,-0.0886562767496201,0.0987139215909635,0.152354694078129,0.0245853540566173,0.101693964506917,-0.0089401287478608,-0.0100576448413435,0.264851314155378,0.149374651162175,-0.17284248912531,-0.287574141389524,0.163902360377449,0.0160177306732507,0.489099543580887,-0.0234678379631347,0.260008744416953,-0.182155123237665,-0.073756062169852,-0.0249578594211115,-0.255166174678528,0.373622880587685,0.237285917182807,0.0476806866552578,-0.0730110514408636,-0.210465530939224,-0.04432813837481,-0.0968513947684925,-0.0193702789536985,-0.153472210171611,0.038740557907397,-0.0048425697384246,0.275653969725709,-0.417206008233506,0.143414565330268
healthy,0.215247104010433,-0.200362219529712,-0.159720647687742,0.189125591049167,-0.192627916809337,-0.191825300489298,0.115430819845595,0.232831697931286,0.120538378245843,-0.202551173129818,0.103829365765033,-0.167965706248142,0.208534312970108,-0.215320069130437,-0.296895073294391,0.222251755530773,-0.257712803852492,0.272816583693224,0.026778199041298,0.263768908812785,-0.179786055688715,0.178691578888661,0.0237136640011494,0.0935412838445341,-0.0340747110416516,-0.289744491534044,-0.223492162570833,0.394814264339137,-0.0747162828836216,0.266687513612927,-0.0264133734412803,0.294414259214271,0.230423848971169,0.154831984647505,-0.0430494208020867,0.235677337611424,0.212474429450299,-0.189490416649185,-0.180661637128757,-0.096240993284665,0.0979191910447463,0.0272889548813227,-0.243922396171823,0.136882565126635
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.158536925192215,0.199148974696635,-0.0906437477301705,-0.0080018123220988,-0.0587831711727301,-0.0797736686693967,-0.089502959822743,-0.262479000528969,-0.0954676508815783,-0.0757646140232942,-0.127719354721565,0.0922082568603568,0.0709896017822047,0.170417416399567,0.0996885661390602,-0.0023630606653856,0.157347246374469,0.0038786788852536,-0.0157754670627122,-0.115594408962621,-0.0700443775160505,0.200925344438201,0.0912467356240965,0.134205548823796,0.103127226831449,0.0457618920579502,-0.0363748372768322,0.0689524805189413,0.0546437407657788,0.021055685377091,0.0078551395911438,-0.0168021761793969,0.0107722972401371,-0.138573136812233,0.0635255894736074,-0.117843390837264,-0.162187446495983,0.141995500534516,0.0246084248602225,0.0592557833058072,0.163148967732243,-0.0030964243201604,-0.0558660135237369,0.0609180742566302
mild,-0.190027906017974,-0.031196679393959,-0.216176160115816,0.0916483361449087,0.164138545525062,0.41643036352849,-0.144721525155378,-0.0507431465661076,0.0271838285175576,0.0608399971583433,-0.156889524587047,-0.0775386346762716,0.180448842635597,-0.182002204265172,0.238052669732326,0.211386628424627,0.031196679393959,0.0135919142587788,-0.0821987195649957,0.133589100143426,0.15611284377226,0.260446966558695,-0.171517013265542,0.0085434889626609,0.0799981239230982,-0.0166986375179283,0.108346973662837,0.267048753484388,-0.214493351683776,-0.128929015254702,0.259411392138979,-0.0019417020369684,-0.144850971957843,0.246466711892523,-0.24297164822598,-0.101097952724822,-0.0147569354809599,-0.322710878544149,-0.0721018689727601,-0.267825434299175,-0.279863986928379,-0.049448678541462,-0.0701601669357916,-0.068865698911146
mild,0.0460882914186686,-0.0162979624883947,-0.0778170321628986,-0.196927337046785,-0.153976212116493,0.0648092686745085,-0.213250804953784,-0.0947016192792011,0.0292037043023661,-0.100312811372232,-0.165045563790926,-0.100159778860604,0.277473449000385,-0.120309059558306,0.0275203466744568,-0.0947526301164104,-0.21197553402355,0.0780210755117361,-0.153517114581608,0.22901315365148,0.17937960904676,-0.253753409698026,-0.0038003073720982,-0.0725629159303332,-0.126685414209478,-0.169126430767676,0.113626639883878,0.024408685604685,-0.161270761837433,0.201620334070047,-0.166881953930464,-0.199477878907253,0.186929212953748,0.115769095046672,-0.159485382535105,-0.0589940332326399,0.0545050795582151,0.0887843621629138,0.0640951169535772,0.0159918974651385,-0.24941748853523,0.110157902953641,-0.256303951558495,-0.27461684211666
