group,VDR,RXRG,FOXK1,DUX4,TP63,ARNT,HEY1,FOXO3,ARID3A,MITF,ELF3,KMT2A,SPI1,MEF2A,ESR2,SRF,TFDP1,FOS,GMEB1,NFAT5,STAT5A,ZNF384,KLF3,PPARG,ZNF250,ZBTB33,STAT4,ELF2,RELA,RUNX2,ZFX,NFIC,MXI1,TEAD4,MNT,GATA6,NFE2,STAT5B,ETV6,GATA3,USF2,PRDM14,FOXP1,BCL6,FOSL2,NFYA,NANOG,ARNTL,STAT2,TAL1,ZNF217,TCF12,KLF9,VEZF1,TBP,TP73,NR5A2,HOXA1,PAX6,TCF3,FOXP2,YY1,CTCFL,ETV4,USF1,HOXC6,RARA,NRF1,NR2C2,TP53,SETDB1,MAF,SPIB,ZNF143,CUX1
healthy,0.0219304220040913,0.0732393338627201,-0.0380679023467246,0.128686061193819,-0.259441030123873,0.203580521245527,-0.137375473686006,0.15475429867038,0.0099307571339281,-0.0471710963861587,-0.005379160114211,0.0935146296778235,-0.003724033925223,0.112548580851186,-0.10096269752827,-0.146892449272687,0.0815149648076603,0.0211028589095973,0.0074480678504461,-0.170477997465767,-0.145237323083699,-0.170477997465767,0.0099307571339281,0.0339300868742545,0.207718336717997,-0.06496370291778,0.0579294166145809,0.0297922714017845,-0.0562742904255929,0.0132410095119042,-0.0351714315159955,0.0322749606852665,-0.16178858497358,0.176270939127225,-0.0066205047559521,-0.0198615142678563,0.225924724796866,-0.00413781547247,0.119996648701632,-0.0202752958151033,-0.258199685482132,0.216821530757431,-0.0368265577049836,0.158064551048356,0.0566880719728399,-0.164685055804309,-0.0566880719728399,0.063308576728792,0.117100177870903,-0.0252406743820674,0.185374133166659,0.000413781547247,0.0132410095119042,0.145651104630946,-0.003310252377976,-0.107996983831469,-0.0455159701971707,0.004551597019717,0.0413781547247006,-0.10510051300074,0.0554467273310989,-0.158064551048356,0.065791266012274,0.17006421591852,-0.0984800082447875,-0.0388954654412186,-0.0583431981618279,-0.204408084340021,-0.115031270134668,-0.151857827839651,-0.0852389987328833,-0.180822536146942,0.0484124410278998,0.003724033925223,-0.0678601737485091
healthy,-0.199506547621584,-0.279815411658415,-0.399473317959711,-0.0798486413202879,0.176035189077868,0.431688908117753,-0.131623696931426,-0.161998396223293,-0.49013719311877,-0.11620623592722,0.170512516479347,0.272912070910264,-0.40591643599132,0.214233674550974,-0.316403117623619,-0.239545923960864,-0.167290957463543,-0.171432961912434,0.008284008897782,-0.3686383959513,-0.209401336027268,0.385666636463408,-0.439972917015535,0.0690334074815169,-0.317553674414978,-0.405686324633048,0.0690334074815169,-0.122649353958828,0.360354387053518,-0.214693897267518,-0.329749576403379,0.0759367482296686,-0.0713345210642342,-0.304207215635218,-0.187540756991454,0.0347468150990302,-0.0671925166153431,0.0552267259852135,-0.395101202152549,0.0743259687217666,-0.098027438623754,0.0844508684857224,0.239315812602592,-0.0819196435447334,-0.116666458643764,0.270610957327546,0.476100400264195,0.157856391774402,-0.203878663428747,-0.0066732293898799,-0.173964186853423,0.0529256124024963,-0.0218605790358137,-0.338954030734248,-0.33113024455301,0.258645166697417,-0.197205434038867,-0.0690334074815169,0.0002301113582717,-0.448026814555045,-0.123569799391915,-0.0713345210642342,0.102399554430917,-0.15486494411687,-0.400853986109342,0.0971069931906672,-0.251971937307537,0.0904337638007872,-0.233793140004071,-0.27245184819372,0.0025312249409889,0.240696480752222,0.420413451562438,0.0975672159072106,0.259565612130504
healthy,0.0546765349180676,-0.286594180844194,-0.196501258679343,-0.155115817402203,0.163392905657631,-0.181698004684059,-0.301397434839479,0.337052584247476,-0.417754194737899,0.131080426506634,0.194750336163772,-0.473306190913753,0.100359695097064,0.33052641850762,-0.313017193351907,-0.248233060275768,-0.0701164880099237,0.189497568617058,0.465984151303182,-0.405656911903043,0.116436347285492,0.147475428243347,-0.132353824699776,-0.0258659007982125,-0.36856918952776,-0.412978951513614,0.235180728796055,0.403587639839186,-0.407885358741043,0.276566170073195,0.235976602666769,0.187746646101487,0.229927961249341,-0.249347283694768,0.0156787152530703,-0.497978280905894,-0.0731408087186377,0.0881032374880653,0.0836463438120656,0.359814576949903,0.0089933747390708,-0.44688317840604,0.301397434839479,-0.248392235049911,0.437810216279898,0.0519705637576392,-0.384327492167902,0.0908092086484937,-0.239637622472055,-0.051174689886925,-0.459457985563325,0.142222660696633,0.429373953250327,-0.296303842066908,-0.434308371248755,0.4088404073859,-0.235021554021912,0.175012664170059,-0.331003942830048,0.18344892719963,-0.264468887238339,0.477285560267324,0.418072544286185,-0.394196328164758,-0.245367914341197,0.430169827121041,-0.307127726708621,-0.0134502684150705,0.309196998772478,0.212418736093628,0.130762076958348,-0.260489517884768,-0.303625881677479,0.279749665556052,0.0395549313744972
healthy,0.424730322336943,-0.412550266839769,0.409407026711466,0.405870881567125,-0.391333395973724,0.198024128083089,0.413336076871845,-0.433767137705814,0.394476636102027,0.411764456807693,0.410978646775618,-0.350078369289747,-0.465199538988845,0.407442501631277,-0.409407026711466,-0.424730322336943,0.42158708220864,-0.352435799385974,0.368544905043527,0.278176751354816,0.420408367160527,0.409407026711466,-0.410192836743542,-0.411764456807693,-0.489559649983193,-0.369330715075603,0.425516132369019,0.371295240155792,-0.398012781246368,0.368544905043527,0.453805293523746,0.464413728956769,0.396441161182216,-0.385046915717118,-0.509990710817162,-0.344970604081255,-0.410978646775618,-0.458913058732239,0.400370211342595,0.441625238026572,-0.42158708220864,-0.319038873022755,0.409407026711466,-0.412550266839769,-0.378367530444474,0.40862121667939,-0.395655351150141,0.471878924261488,-0.484844789790738,-0.427873562465246,-0.317467252958603,-0.42158708220864,0.333969263632194,-0.410192836743542,-0.343398984017103,0.344970604081255,0.40862121667939,0.414907696935997,-0.423944512304868,-0.376795910380323,0.380724960540701,-0.383868200669004,0.40862121667939,-0.409407026711466,-0.0357543564594467,0.380724960540701,-0.484058979758663,0.423158702272792,0.407835406647315,-0.401156021374671,0.366973284979376,0.445161383170913,-0.412550266839769,0.423158702272792,-0.424730322336943
healthy,0.024397267163531,-0.12969073597456,0.0008560444618782,0.0282494672419833,0.211014959852996,0.060779156793358,0.299187539426459,-0.247824871713763,0.0029961556165739,-0.104865446580089,-0.0368099118607661,-0.0102725335425394,0.0192610003922613,0.0950209352684892,0.0346698007060704,-0.0029961556165739,-0.0038522000784522,-0.0924528018828544,-0.14424349182649,-0.208446826467362,0.0312456228585573,-0.173777025761291,-0.182337470380074,-0.140819313978977,0.0753319126452888,-0.0141247336209916,-0.0312456228585573,-0.192181981691674,0.149807780828699,0.0736198237215322,0.170780870144717,0.027393422780105,0.0808962016474976,0.426738164246323,0.267941916567902,0.0051362667712696,-0.195178137308248,-0.295335339348007,-0.118134135739203,-0.181481425918196,-0.0723357570287148,0.183621537072891,0.0684835569502625,-0.0025681333856348,0.0218291337778962,0.145527558519308,0.0475104676342446,0.0239692449325919,-0.0907407129590978,0.106577535503846,0.0338137562441921,0.135683047207708,0.211014959852996,-0.200314404079518,-0.110429735582298,0.0860324684187673,-0.304751828428668,-0.0564989344839666,-0.0804681794165585,0.0470824454033055,-0.43315849771041,0.210586937622057,0.245684760559067,0.152375914214334,0.101441268732576,0.152803936445273,-0.0410901341701575,0.0868885128806456,0.110429735582298,0.132686891591134,0.106149513272907,0.14424349182649,0.0342417784751313,-0.0038522000784522,-0.0898846684972196
healthy,-0.164480485691497,-0.144605373360621,-0.278901693129059,0.0641761804702564,0.107641379399461,-0.0760640981261071,0.154078557742627,0.248067406709197,0.225591812391104,0.203116218073011,0.0569319806487224,0.141261896519913,-0.166523721538596,0.10234754106834,-0.0498735295405611,-0.111077730596855,0.166616595895282,-0.138847163246069,0.0818223082406598,0.114328333080877,0.122872773896019,0.110056112673305,-0.232371640429206,-0.15324268853245,-0.170424444519422,0.179897628901428,-0.0740208622790078,-0.0880448901386442,-0.0708631341516724,0.164108988264751,0.118600553488448,-0.117950432991644,0.0708631341516724,-0.173675047003444,0.100397179577927,0.119622171411998,-0.126123376380041,0.0836797953743865,-0.134946440265243,0.156864788443217,0.0419792092222227,-0.0805220672470511,0.130302722430926,-0.193364410620946,0.116743066354721,0.0825653030941505,0.15705053715659,0.245374050365293,0.235622242913228,0.131602963424535,0.206273946200347,-0.135875183832106,-0.152128196252214,0.101883169284908,0.1950361490413,0.134853565908556,-0.0971465770939048,0.14767022713127,-0.186491708226158,-0.244631055511802,0.157607783296708,0.0867446491450355,-0.248624652849315,-0.14971346297837,-0.13652530432891,0.0641761804702564,0.120086543195429,-0.0822866800240915,-0.0459728065597351,-0.0882306388520168,0.114885579220995,-0.109870363959933,-0.128352360940513,-0.326639112465835,-0.0590680908525081
healthy,-0.119724450397244,-0.252732248377875,-0.0448007917182465,-0.0111914818222235,0.0685783325368023,0.241680224273062,0.0982828263453206,-0.14235146504716,-0.0940642303936413,0.0609430225085564,0.115226939010743,0.0004532375815853,-0.320264648034095,0.195589448668765,0.0710537070208455,-0.155739405918605,-0.260576744982237,-0.212847341198362,0.0289723407921112,-0.238647018919375,0.0330166145970268,-0.0320404105751506,-0.207547947936748,-0.198936433886626,0.0096574469307037,-0.0071472080173078,-0.274731703299442,0.246979617534676,0.0144687381813792,0.152252962983333,0.224317738455407,0.196984025842874,-0.0225572857912105,-0.0300182736726928,0.112925886673463,0.0313082575587435,-0.247816363839141,-0.153856726733558,-0.170556788393511,0.20744335464869,0.0179203166872986,0.32737699162205,-0.0086463784794748,0.10173440485124,0.173067027306907,0.356209874696751,-0.248792567861017,0.0736685392222995,-0.37657070143874,0.0642900077264176,-0.305761045423363,-0.0961909605841573,0.0156541287793717,0.136215325481081,-0.0822103244137162,0.0847205633271121,-0.0962606894428628,-0.105011661210396,-0.214067596225707,0.0590254788941567,0.0230105233727959,-0.300426787732397,-0.129102981893126,-0.0583979191658077,-0.136808020780077,-0.0210232508996908,-0.0527150171813142,0.242238055142706,-0.0602457339215019,0.142490922764571,0.0810597982450764,0.0192103005733493,-0.127011116131963,0.0725528774830125,0.0684388748193914
healthy,-0.0399601707001758,-0.0077736547406133,0.0733200685073781,-0.005312812254591,0.0302797704571479,-0.079822559579715,0.0370593100212887,0.0879710446327688,-0.0664101531823885,-0.0078551395911438,0.0694250926520184,0.0991833600657709,0.0526718073829398,-0.0791054928950463,-0.11689816657111,-0.0170792246712008,-0.212284332602158,-0.140447288374435,0.0778832201370882,0.0500642921659626,0.151871464418817,0.106109572360867,0.0014341333693374,-0.0829026869297694,-0.100910838897018,0.14574380365892,-0.116914463541216,-0.0353318311900413,-0.0885251416163765,0.0947179902566974,0.0477664193810014,-0.031958358378077,0.0658071652884625,-0.102002735894127,-0.122862857629945,-0.0092077881099508,-0.150323252258737,0.0271181582565631,0.0603965712132348,0.048467189095564,0.0681865229239542,-0.048923504258535,0.133863312451568,-0.158259876700411,0.0371244979017131,0.0520036316085894,-0.0777039534659211,0.0847442445517595,-0.113410614968403,-0.147129046117939,0.0686428380869252,-0.005915800148517,0.112057966449596,-0.0990855782451342,-0.10998825124612,0.0738741654909858,0.130571324490134,0.121347239410077,-0.102540535907629,-0.0827886081390266,-0.0812078020387342,0.149166167381203,0.167109131468027,-0.0487442375873678,-0.141229542939528,0.0434477223028829,-0.0945876144958485,0.0912467356240965,-0.0726030018227094,0.0431054859306546,0.10395837230686,-0.121282051529653,-0.0831797354215732,0.110558645199834,0.0482064375738663
mild,0.0316783619032053,-0.109518383466918,-0.285105257128848,0.0466547080947984,0.0870230486523849,0.193768034676415,0.103601802255424,0.0518317166548553,0.101444715355401,0.093802464623888,0.157097557376012,0.0464081838776529,-0.0470861254748032,0.15678940210458,-0.124617991767084,-0.247017265579858,-0.0786412252694357,-0.0870230486523849,0.0447441454119203,-0.12622039917853,-0.0819693022009008,-0.0235430627374016,-0.175093825227639,-0.190624850907809,-0.0675476354978852,0.0865916312723802,0.0344517593460929,0.159994216927473,-0.180455726950555,0.0171950641459033,0.0195370442087861,-0.0671162181178805,0.0582413463006401,-0.151735655653096,-0.0443127280319156,-0.249482507751313,-0.102245919061124,-0.098671317912513,0.0218173932173826,0.241285577531223,-0.214044651536638,-0.125788981798525,0.150934451947373,0.042340534294751,0.0498595229176908,0.057440142594917,0.0395671368518634,-0.146928433418758,-0.149825092970218,0.0300143234374727,0.211394516202323,0.123755157007074,-0.120735235347041,-0.0917070087781507,-0.0642811896207064,0.222056688593869,-0.140149017447255,-0.019043995774495,0.0157775498973163,0.0704442950493456,0.0530027066862968,-0.0711838677007823,0.0458535043890754,-0.0716769161350734,-0.104464637015434,0.0701977708322,0.0730944303836604,0.215154010513793,0.0170101709830441,-0.237217927948321,0.150009986133077,-0.102615705386842,0.3405732059866,0.282886539174537,0.067670897606458
mild,0.0249187939767787,0.178971522349085,0.18187914007002,-0.0261940649070131,-0.167341051465348,-0.0690431681628864,0.0525666677442589,-0.254773626442214,-0.195039936070038,-0.224422178302637,0.101486060628048,0.128266750162969,-0.134439061465303,0.097150139465251,-0.122910612255984,-0.118268626069931,-0.261098970256176,-0.228809110302643,-0.160301555930455,-0.156169678116496,0.170299680023492,0.0889884055117513,-0.147956933325787,-0.182746324302579,0.0965890202559479,0.1110250871862,0.212536653232853,-0.15009938848858,-0.183970584395604,0.161729859372317,-0.139387112674612,-0.169687549976979,0.145406391465318,-0.131480432907159,-0.135306245697862,-0.205752211884006,0.240235537837542,-0.0755215444884768,0.059555152441943,0.0053816433255888,-0.204425930116563,0.0724098834187051,0.17534975290722,-0.103985591651307,-0.133877942256,0.265740956442229,-0.184888779465373,0.128419782674597,0.116381225093185,-0.0322133436977191,-0.0968950852792041,-0.183001378488626,-0.188000440535144,-0.0526686894186777,-0.220392322163096,-0.0852136035582577,-0.0297648235116692,-0.140713394442056,0.0086973477441981,-0.176420980488617,0.1257162083025,0.195039936070038,0.0003315704418609,-0.164025347046739,-0.243449220581733,0.110617000488525,-0.0760316528605705,-0.0199707427674695,0.127858663465294,0.134898159000187,-0.189428743977007,-0.276810308116663,0.136071408256003,0.216362466023556,-0.0146146048604854
