group,NR2F2,KLF5,SIX5,TFAP2A,HOXA6,ELF3,E2F6,MYBL2,ELK3,BCL11A,FOXP3,NFAT5,GATA2,E2F4,MBD2,STAT4,TFAP4,PRDM1,ZFX,BHLHE40,TEAD4,ETV6,ASCL1,HNF4G,NFATC1,GMEB2,STAT2,TAL1,TP73,NR5A2,TCF3,FOXP2,GTF2B,ESR1,SETDB1,CEBPB,SREBF1
mild,0.0941606594703956,0.070179667545351,-0.0597565566759689,-0.101605738662811,-0.135931472202581,-0.0492550765519298,0.0341298104031272,-0.227153284623339,-0.0702580368000081,-0.16923840543181,0.112577434314793,0.159990833382283,-0.233579563505214,0.060148402949254,-0.0540356010860073,0.296980290522733,-0.143690028413625,-0.146354583071963,0.120100882761865,0.0263712541920833,-0.0386752271732337,0.0130484809003919,-0.0994897687870722,-0.175116099531085,0.24807787561676,0.0097569722047975,0.185852687419095,-0.042201843632799,-0.0214339911486918,-0.0209637756207498,-0.0866372110233228,-0.0871857958059219,-0.0878127498431779,0.0567001557443456,-0.014224019720247,0.145179044252108,0.01414565046559
mild,-0.432497001612317,-0.234171498161897,-0.46365286617463,0.369180244598585,-0.394640951122625,-0.440202215428803,0.0271357530058851,-0.476718228733019,0.13098863488026,0.464992903360105,0.164154555220786,-0.171524759740903,0.160469452960728,0.116248225840026,0.0231156414494577,0.438192159650589,-0.251591981573083,-0.272362557947958,-0.314238719994077,0.310888627030387,0.164824573813524,0.419431639053928,-0.119598318803716,-0.315243747883184,0.345394584556389,0.0592966454573045,0.251926990869452,-0.142378950956805,0.449917485023502,0.165494592406262,-0.440872234021541,-0.326969073256097,-0.419431639053928,0.440202215428803,0.0847573519813448,0.171859769037272,-0.0596316547536734
mild,0.100608482399658,-0.102209678406019,-0.0883326463508937,0.0664496342639654,-0.086464584343473,-0.0416310961653759,-0.0058710520233222,-0.0426985601696163,-0.0160119600636061,0.0344257141367531,0.070719490280927,0.114752380455844,-0.0010674640042404,0.008005980031803,-0.0397630341579552,-0.0138770320551253,0.0544406642162608,0.0800598003180306,0.0085397120339232,0.0397630341579552,-0.0117421040466445,-0.258059423025119,0.0138770320551253,-0.124359556494008,-0.106479534422981,0.0488364781939987,-0.343990275366471,0.0317570541261521,0.192143520763273,-0.0752562122989487,-0.0245516720975294,-0.0651153042586649,-0.106746400424041,0.0683176962713861,-0.154248548612739,0.0563087262236815,0.0819278623254513
moderate,0.193900310384162,0.0406316300274505,0.343054395295057,-0.147611111618712,0.102350561714717,0.0066862175994538,0.252533295487066,0.0277735192592699,0.174870306447255,-0.174870306447255,-0.402716029259414,-0.250475997764157,0.0221159505212705,0.039602981165996,0.167669764417074,-0.223731127366341,-0.0452605499039955,0.0411459544581777,-0.122923538943806,0.0704624470096293,0.24430410459543,-0.147096787187985,-0.247390051179793,-0.296250872098879,-0.115208672482898,0.146068138326531,-0.283392761330699,-0.0303451414129061,-0.30910898286706,-0.157897600233257,0.113151374759989,-0.250475997764157,0.12960975654326,0.283392761330699,0.190814363799799,-0.263334108532337,-0.039602981165996
moderate,-0.210161887003503,0.150115633573931,-0.0660508787725296,0.0900693801443585,-0.138106382888016,-0.0660508787725296,0.138106382888016,-0.150115633573931,0.162124884259845,-0.0420323774007006,0.222171137689418,0.234180388375332,-0.186143385631674,0.198152636317589,-0.0780601294584441,-0.198152636317589,-0.246189639061247,0.162124884259845,-0.186143385631674,0.246189639061247,0.186143385631674,0.102078630830273,-0.186143385631674,-0.0060046253429572,0.0780601294584441,-0.0660508787725296,0.126097132202102,0.162124884259845,-0.246189639061247,-0.222171137689418,-0.222171137689418,0.102078630830273,-0.0780601294584441,0.0540416280866151,0.234180388375332,0.0540416280866151,-0.0900693801443585
moderate,-0.273206769398127,-0.450030248796384,-0.435536520976855,0.402200946991937,-0.471046154134702,0.0565255384961642,0.471046154134702,-0.448580876014431,0.426840284285137,-0.079715503007411,0.396403455864126,-0.323210130375503,-0.460900544661031,0.423941538721231,-0.437710580149784,0.145661964586269,-0.447131503232478,0.100006721954752,-0.429739029849043,0.425390911503184,0.40365031977389,-0.010870295864647,-0.40582437894682,-0.479017704435443,0.414520615638537,-0.471046154134702,0.410172497292679,-0.402925633382914,-0.461625231052008,-0.492062059473019,-0.439159952931737,0.370314745788973,-0.298570793082303,-0.0884117396991286,-0.424666225112208,0.436985893758808,0.450754935187361
moderate,-0.1932033484867,0.0767727286587136,-0.0072855051368161,0.176158015713772,-0.127565071074819,-0.0613082130381133,-0.0140211608293443,-0.0337470096431767,0.0530604713737931,0.0348467085317527,0.156432166899939,0.129695737671435,-0.0136775049266643,0.0419947513074969,0.224132379727901,0.122341501354083,-0.166466919258196,-0.113131523162258,-0.0736110943540576,-0.00103096770804,0.0827523413653458,-0.0159456338843523,-0.0515483854020011,-0.0991103623329141,-0.0351903644344327,-0.199801541818156,-0.0770476533808576,0.105158706220082,0.0525793531100411,-0.0248806873540325,0.0745733308815616,0.0216503218688405,-0.218496422923949,0.0063919997898481,-0.0745045997010256,0.150796210095987,0.0180763004809684
moderate,-0.0911806791197294,-0.418048601018254,-0.0227128767482359,-0.137264776869773,-0.0269921143964542,0.0151419178321572,0.0747220727804281,0.157015104476935,-0.012508540817869,0.143519047278708,0.0599093270750569,0.401919166805739,-0.179398809098385,0.0381839667071791,-0.215278570918062,0.109285146092961,-0.0395006552143232,-0.232066349384149,-0.0434507207357555,-0.108626801839389,-0.0273212865232402,0.0158002620857293,-0.0385131388339651,0.0181044669732315,0.254450054005599,-0.0184336391000175,0.119489482023328,0.0483883026375459,0.125743752432262,-0.231737177257363,0.0437798928625416,0.0651760811036333,-0.024687909508952,-0.0454257534964717,0.163927719139441,-0.201453341593048,-0.0431215486089695
moderate,0.194029142144098,-0.056970681351796,0.0497983120163965,-0.189516066669978,0.05119968264039,0.134564683146456,-0.26138320741068,-0.173273408728889,-0.0156247307368087,-0.0399335455766317,-0.142310842028687,-0.101737300419051,-0.117682029172362,-0.037141838743007,0.0723747238013616,0.0218371060227008,0.0644961519467843,-0.115243423598326,0.023723990878629,-0.169278950729789,0.0771967628776224,-0.114713771708943,0.13212607757242,-0.0323639373241948,-0.12346406229813,0.223766888850101,0.0223005514259112,-0.0358728810913594,-0.0097875255392297,0.0823387999703857,0.213637296465644,0.0788629594463076,0.171916175762344,-0.102631087982385,0.0238895070940613,-0.0764133194579096,-0.0825925915007153
moderate,0.0795305971824481,-0.0243765226204196,0.0263932852832601,-0.0699728958672476,0.0841779198402979,0.0963661811505077,-0.0387569172598038,-0.286029556790679,-0.0554171305615294,-0.0612043625505499,-0.0711128051984183,0.276384170142311,0.222633060910954,-0.106800735797378,0.106537679797877,-0.0028936159945102,-0.0274455092812638,-0.0285854186124345,0.154676927706547,0.0181508639655642,-0.11951510910659,0.251130794190222,0.120041221105591,0.094963215819836,0.0102591839805363,0.133457077080139,-0.0359509865984605,-0.0481392479086703,0.160376474362401,0.0767246665211048,-0.0719019731969211,-0.180631786323973,0.0263055999500931,0.132755594414803,-0.185191423648655,-0.045596373246828,0.0021921333291744
moderate,0.108278761564924,-0.0747520808051423,0.118957630251373,-0.0072020277187678,-0.133361685688908,-0.0337750265431872,0.0342717181099988,-0.144288900158763,0.222269476148181,-0.256044502691368,-0.0456956241466651,-0.098593276012098,0.0248345783405788,0.144040554375357,0.377733936560204,-0.130133190504633,-0.317137565409192,-0.0792223049064465,0.0012417289170289,0.144288900158763,0.0342717181099988,-0.0913912482933301,0.118460938684561,-0.0183775879720283,0.0995866591457211,0.102070116979779,0.317634256976003,0.337998611215278,-0.170365207416371,-0.279885697898323,-0.0024834578340578,-0.358362965454553,0.0230961578567383,0.193958056839921,0.0091887939860141,0.142302133891517,0.199421664074848
moderate,-0.111391598584876,-0.241348463600564,-0.0928263321540632,0.0185652664308126,0.0742610657232506,-0.0742610657232506,-0.185652664308126,0.0742610657232506,0.259913730031377,0.27847899646219,0.129956865015689,-0.0185652664308126,-0.185652664308126,0.129956865015689,-0.222783197169752,0.0371305328616253,-0.241348463600564,-0.259913730031377,-0.0928263321540632,0.185652664308126,0.222783197169752,-0.129956865015689,-0.259913730031377,0.0371305328616253,0.241348463600564,-0.0928263321540632,-0.0742610657232506,0.129956865015689,-0.0928263321540632,0.0742610657232506,-0.0371305328616253,0.0,-0.185652664308126,0.148522131446501,-0.167087397877314,0.259913730031377,0.0
severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
severe,0.30078372996976,-0.132639774340515,0.110359498046459,-0.0448009872243795,0.0799044441193315,0.006972604451737,-0.0661195249733686,0.251414484656312,-0.0141856435397409,-0.198037995405083,-0.155080340392083,0.154118601847016,0.136807308035806,-0.185855973834232,0.0515331570398497,-0.208937698915845,0.177040037171117,-0.137608756823362,0.0944908120528504,-0.153798022331993,-0.15876700481484,-0.0406334535290883,0.144661506153855,0.175918008868538,-0.0015227526963563,0.0215589723852559,-0.0869571934498242,-0.174154821535915,0.0706076381836821,-0.0932084939927608,0.0885600910249361,0.126067894282556,0.0943305222953392,0.0800647338768427,0.0088960815418714,-0.125426735252511,0.111962395621571
