group,VDR,HSF1,TFAP2C,ATF1,EPAS1,TP63,HEY1,MITF,E2F3,SPI1,MEF2A,GATA1,ESRRA,MZF1,SMAD3,FOXH1,NFAT5,GATA2,RXRA,STAT4,ELF1,EHF,E2F7,BACH1,MNT,CDX2,GATA6,MEIS1,STAT5B,ETV6,PAX5,PRDM14,BCL6,JUNB,KLF4,PBX1,IRF3,STAT2,FOXA1,RFX2,MAFK,MEF2C,FOXP2,GTF2B,YY1,TCF4,ATF2,THAP1,RARA,POU2F2,SETDB1,MAF,CEBPB,SPIB,CUX1,ELK4,SREBF1
healthy,0.0279521343132614,0.186856494505878,-0.0324150801279838,-0.0364082421727354,-0.192024115975556,-0.292205504921825,0.0528506741217127,-0.110046848115655,0.168182589649539,0.206352520959665,-0.116154037125275,-0.0338244314378961,-0.124727590927242,0.186151818850922,-0.0688233223007192,-0.129190536741964,-0.152327387413025,-0.100181388946269,0.23489188498539,-0.118150618147651,-0.048505174249483,-0.0191436886263093,0.116741266837739,-0.0715245789780512,-0.059310200958811,0.0436898906072825,-0.152327387413025,-0.0618940116936502,0.0907857135468532,-0.0321801882429984,-0.0984196998088784,0.0972452403839514,-0.0229019587860755,0.0815074840899303,0.06623951156588,0.0840912948247696,-0.0766922004477298,0.123083347732344,-0.0589578631313329,-0.0550821470290739,-0.0759875247927736,-0.134475604154136,0.0904333757193751,-0.106171132013396,0.0366431340577208,0.106523469840874,-0.13377092849918,-0.127781185432052,-0.0178517832588896,-0.123553131502315,0.239589722685098,0.0079863240895032,-0.0916078351443021,-0.0561391605115082,-0.428912581983322,0.108285158978265,-0.107932821150787
healthy,0.349259002555536,0.512404517841133,-0.261944251916652,-0.127235273373572,0.662060906723229,-0.327020172538952,-0.192858050471689,0.072914196775686,-0.525711358752696,0.0473942279041959,-0.361472130515463,0.152755242245062,-0.294391069481832,-0.287099649804264,0.180827208003701,-0.173900359310011,0.221841443690025,0.0103902730405353,0.145646108059433,0.0370039548636606,0.522612505389729,0.176087785213282,0.0900490330179722,-0.36220127248322,0.0016405694274529,-0.210357457697854,0.0905958894937899,0.173535788326133,0.383346389548169,0.443136030904232,-0.511493090381437,-0.178275211116552,0.353269283378199,-0.0258845398553685,-0.5155033712041,0.354727567313712,-0.493993683155273,-0.0692684869369017,-0.0964290252358447,0.193769477931386,-0.4690205707596,0.156947808559664,-0.0838513262920389,-0.304416771538489,-0.506389096607139,-0.159135234462935,-0.219471732294815,-0.548679330737037,0.0397382372427489,0.120308424679882,-0.298583635796434,-0.0895021765421546,-0.0568730734850351,-0.187936342189331,0.010207987548596,0.595526702165415,-0.603000407334923
healthy,0.0504309734365389,0.18936017122623,-0.334254322863253,-0.246569501307465,-0.247654038370616,-0.050159839170751,-0.13404878100551,0.226993607317583,0.124830215968723,-0.0109538243378289,0.274604784389928,-0.0034705186020844,0.243478570677483,0.0937040022562787,-0.277478807607279,0.181388823812067,-0.212189676405566,0.288866446770368,0.0368742601471467,0.117238456526664,-0.0140989818209679,-0.088010182674734,-0.176183045908941,-0.427470283441114,-0.294777173764543,-0.0482076724570786,-0.185672745211515,0.269453233339959,0.248521668021137,0.485059201494452,-0.23908619557172,-0.130361354990795,0.431754204840562,-0.0284690979077236,0.200639356683004,0.212569264377669,0.376442814619842,-0.112791854567743,0.0761345018332265,-0.360988161469935,-0.120980109394536,0.175369643111577,-0.130090220725007,0.313973479782323,0.105091641419368,0.0360066304966256,-0.149937248980677,0.325361118945412,-0.299711817401882,-0.560542981089788,0.101838030229914,-0.269615913899432,-0.194077907450938,-0.271947668585207,-0.0467977742749818,-0.235127635291218,-0.175695004230523
healthy,0.171699492008552,-0.0326111163311437,-0.0557925122773783,-0.204703513355733,-0.102548209185885,-0.0880107235924841,0.236528819654801,0.217669378884983,-0.179557592329309,-0.318645968006717,0.260103120617074,-0.0302536862349164,-0.117871504811363,-0.113942454650984,-0.179557592329309,0.0388975965877497,0.0895823436566356,0.262853455729339,0.209811278564226,0.212168708660453,-0.192523457858559,0.128479940244385,-0.168949156896286,0.0935113938170144,-0.362258424786921,-0.0392905016037876,-0.165020106735908,0.204703513355733,-0.167377536832135,0.0514705571009617,-0.235743009622725,-0.152054241206658,-0.132801895420802,-0.0027503351122651,-0.187808597666104,0.165805916767983,0.200774463195354,-0.143803235869862,-0.0204310608339695,0.17562854216893,0.179557592329309,0.155197481334961,0.216097758820831,0.0408621216679391,-0.190166027762332,0.209418373548188,-0.0612931825019086,0.018859440769818,-0.202346083259506,0.110013404490605,0.128479940244385,0.0829029583839917,-0.205489323387809,0.0408621216679391,-0.152840051238734,0.166591726800059,-0.0483273169726587
healthy,-0.129905160836675,0.0356191570036044,0.143075269308596,-0.0419048905924758,0.173306654664596,0.539375806054581,-0.0206531246491488,0.128707878248319,-0.413062492982976,0.0191565214137032,-0.0035918477650693,-0.113741845893863,-0.64772988030084,-0.299021326442024,-0.539375806054581,-0.390314123804203,-0.274477033380716,0.0068843748830496,-0.543566295113829,0.257415756496637,0.157442660368873,-0.031727988591446,-0.495375670932482,-0.301415891618737,-0.140980024778972,-0.592954201883533,-0.32386494015042,0.0571702435940206,0.0975785309510508,0.0407076080041193,0.0377144015332282,0.0200544833549706,0.162531111369388,-0.329252711798024,0.0960819277156052,0.461253117164323,0.392110047686738,-0.0122721465306536,-0.0188572007666141,0.0957826070685161,0.021251765943327,0.400790346452322,-0.206830567138577,0.0463947002988125,-0.335239124739806,0.214313583315805,0.0984764928923181,0.0329252711798024,0.005387771647604,-0.226286409199369,0.298422685147846,0.480708959225115,-0.0077823368243169,0.221197958198854,0.153551491956715,-0.0299320647089113,-0.142177307367329
healthy,0.0141370612973021,0.118538633444192,-0.104526678884035,-0.247961553019936,0.0631789022578545,-0.328905611952276,0.19560438352506,0.115598625121302,0.284930593846067,-0.119164167129914,0.166579620507591,-0.166642173876163,0.26391266200583,-0.236451733202663,-0.0492295010662688,-0.0075689575972281,0.188598406244982,-0.0130111006630037,0.0304634904946289,-0.174899218527684,0.259846693048641,-0.159636196596084,0.0673699779521874,-0.207364416816621,-0.128046745467157,0.0083195980200937,-0.115035644804153,0.0586125063520888,0.0257719878517189,0.393710901793006,0.0935798393839112,0.0369064874575586,-0.0367188273518422,-0.117099905967033,0.076565323132291,0.2143703940967,0.0543588772891837,0.147938716673095,0.0010634072657262,0.0771908568180123,-0.099584962766836,0.0887006766352848,0.0814444858809174,-0.0875747160009864,-0.021143038577381,0.181967749176335,-0.106653493415487,0.161888117864681,-0.0088825783372429,0.0962070808639408,0.271794386445919,-0.0823827864094994,-0.173272830944809,-0.177839226850575,-0.148439143621672,0.198043964899374,-0.0805061853523354
healthy,0.550521428046199,0.113664871959787,-0.0972755725050337,0.232675041046327,0.240494194694552,-0.184523190896242,-0.527770783250517,-0.29664190253011,-0.408407206089481,0.243719043374328,-0.139375309379374,0.0151965472033295,0.271461577222267,0.160712321877072,-0.0798260488267919,-0.620584578815038,0.406110053605256,-0.0079958576854728,0.0511116427739891,0.675937118482979,0.297127838632542,0.173479188568241,0.070107326778151,-0.192209816516531,0.155852960852751,0.050449002634309,0.100412069166186,-0.0766012001470156,0.559489157936536,0.241598594927352,0.372492110518821,-0.104741318078762,0.070814142927143,-0.114636744164651,0.0083492657599688,0.0436900732095723,-0.0926812675365852,0.602030654903996,0.0417463287998441,-0.0496980104760049,0.0088793778717128,-0.165660034920016,0.504755082398962,-0.0234132849353623,0.0994401969613219,-0.332203590026273,0.185760119156978,-0.0828300174600082,0.26514440789065,-0.327034996936769,-0.0652037897445185,0.664583884089794,0.168796531581169,-0.313031201984863,-0.495036360350321,0.0636576294185983,-0.193314216749331
healthy,0.0854513158974659,0.397280131432053,0.0784339821875137,0.0674654470643001,0.0019492593638756,-0.104733178794181,0.0384056777369005,-0.0217368760414885,0.0441691635317111,-0.122139538086735,0.151357355470666,0.0758314575233122,0.0049205628266481,0.0121907734270491,-0.0613226459338164,-0.0494795782311344,0.0266258292568306,-0.126554347132486,0.0964619971690875,0.0815844067810207,-0.0732816155446209,0.0360244203518416,-0.0377418758994726,-0.166666943879916,-0.0297657173132356,0.115101131302579,-0.224786482534715,0.095587464589619,0.145109188969162,-0.159249221760086,0.0644730705273235,-0.0592469481247165,-0.01043117173101,-0.0978949662149637,0.0704788966754808,-0.144793092856101,0.0531357566055389,0.160924531159309,0.0527985874182739,0.0308193710234387,-0.0165634363243917,0.0465398843796679,0.216662812429049,0.0704788966754808,0.0454756941323628,0.119347355754697,0.12735512395224,0.0521769317292541,0.022242629822386,-0.0161314383032084,-0.14520401780308,0.096282876038353,-0.0140873501054145,-0.0377629489736767,-0.0800355358270223,0.144002852573448,-0.0090087392222359
mild,0.0302364070017842,0.215198177958011,-0.165001017896455,-0.168662457806827,-0.353978561657606,-0.24307236566278,-0.0264568561265611,-0.27590721389128,-0.0522050464640179,-0.125670066601165,0.206339855594207,-0.143032378434221,0.279922986696205,-0.0869296701301294,-0.199607530597716,0.109843197311169,-0.322915377901867,0.176457781486975,-0.0131103170984298,0.0633074771599856,0.0544491547961816,-0.0863391153058758,-0.19039487533936,0.306616064752467,0.199489419632865,0.0487798284833471,0.0446459447135719,0.0192520872706673,-0.122362959585345,0.0551578205852859,-0.184134994202271,-0.172678230611752,-0.0901186661810989,-0.263623673546806,0.0931895512672176,0.104410092928036,0.070276024086178,-0.141024492031759,0.24141881215487,0.0338978469121564,0.131929947738254,0.0592917043550611,0.026929299985964,0.220158838481741,0.0289371863884262,0.165591572720709,-0.0577562618120018,0.237993594174199,-0.169253012631081,0.0405120609437967,0.0946068828454262,0.204686302086297,-0.0157087583251457,-0.0788981245202805,0.0504333819912572,0.0680319157540143,-0.17728455824093
mild,-0.0821095433859161,-0.0803621673322204,-0.0692269277743557,0.101073712909849,0.0032035227651087,-0.0625115217640742,-0.214516107297818,-0.0772271691182369,-0.0627684888307942,-0.0799852823010311,-0.0242576910983637,-0.0688671738809478,-0.0950092901352578,0.184331042527114,0.0355642420340417,-0.302655811182762,0.0764048745047331,-0.0391960432436837,0.0223732659424174,0.0897328996986081,0.061774882839477,0.0573893115674565,-0.133143202836499,-0.0761821697135758,0.0458600558406212,0.056481361265046,0.0400183378571876,-0.0363522743719829,-0.11474436085935,-0.0332686695713434,-0.0585370977988056,-0.0604900475058772,-0.124491978256927,-0.0046596694765218,-0.0405494031284088,0.133571481281032,-0.0658520936314336,1.71311377813303e-05,-0.148287128635195,-0.36083315508816,-0.22085462827691,-0.0717965984415552,0.0478986612365995,0.0644130780578019,-0.0523527570597454,-0.215475451013572,0.0359753893407936,-0.0525069372997773,0.127335747128628,-0.0803450361944391,-0.0179534323948341,0.037448667189988,-0.0558989025804807,-0.162745808922638,-0.100679696740878,-0.0840624930929877,0.0401896492350009
