group,VDR,RXRG,FOXK1,ETV5,TFAP2A,HEY1,FOXO3,HOXA6,ARID3A,EBF1,E2F3,SPI1,MEF2A,ZNF281,ESR2,BCL11A,ZNF263,IRF1,MZF1,NFYB,GMEB1,AR,HNF1B,GFI1B,CEBPA,NFAT5,GATA2,PBX3,RXRA,ZBTB33,STAT4,TFAP4,RELA,EHF,PRDM1,SP4,BACH1,MAX,MEIS1,ETV6,GATA3,ONECUT1,NR3C1,HNF4G,HSF2,NANOG,ARNTL,ELK1,RFX2,VEZF1,NR5A2,TCF3,MEF2C,TCF4,CTCFL,USF1,RARG,GLIS1,RBPJ,RARA,NR2C2,TP53,BACH2,ESR1,SETDB1,CEBPB,SPIB,CUX1,ASCL2
healthy,0.3401089243148,-0.214040546326337,-0.233088651151632,0.159653194390956,-0.0639114043480281,0.209027887161786,-0.250131692311106,0.300759549873073,-0.190982314169402,0.180205096965616,-0.229579789736446,0.240106373982004,0.210030418994696,0.278703849549048,-0.198000036999773,0.279706381381958,-0.222812699864302,-0.361412725764143,0.109777235703672,0.282713976880689,-0.161156992140322,0.178200033299796,0.0433595017733681,-0.351638040393268,-0.299757018040163,-0.107020273163169,-0.261911441347801,-0.206270924621283,0.0601519099746147,-0.204015227997235,-0.326574744570512,0.191734213044084,-0.136594962234021,0.105265842455576,0.221810168031392,-0.149377243103626,0.213038014493427,-0.174440538926383,-0.0764430522594061,-0.110278501620127,0.211784849702289,0.171432943427652,0.18396459133903,-0.18496712317194,-0.250131692311106,-0.265921568679442,0.228326624945308,-0.242612703564279,0.183463325422575,-0.167172183137783,-0.280959546173096,-0.037093677817679,0.17469117188461,-0.156645598892226,0.183713958380802,-0.193739276709905,0.335346898108477,0.108273437954306,0.232336752276949,-0.185217756130168,0.232086119318722,-0.218802572532661,0.193989909668132,0.220306370282026,-0.333843100359111,-0.181207628798527,0.0438607676898232,0.268678531219946,0.238101310316183
healthy,-0.17678292895377,-0.158614373449549,-0.389326189376166,0.239651898793773,0.13006378622863,-0.16841962562643,-0.095745403609546,0.0738277810965174,-0.350393570438549,0.167842846086614,0.0126891498759639,-0.314344849200016,0.0816143048840407,0.0331648235394512,-0.252052658899829,0.0493146506543144,-0.190625637909367,0.10007125015817,-0.0628689698400031,0.159479542759274,0.0770000685655084,0.043546855256149,0.278007738191573,-0.0158614373449549,0.0527753278932136,-0.354431027217265,0.205045126404781,-0.0357603314686256,-0.117663026122575,-0.318959085518548,0.242824186262764,0.0490262608844061,0.236768001094691,-0.184281062971385,0.222925292139094,0.0023071181592661,-0.223213681909002,-0.236479611324782,-0.107857773945693,-0.319247475288456,0.120835313591566,0.0406629575570662,-0.103243537627161,0.248015202121113,0.0126891498759639,0.427970418543874,0.0513333790436723,0.0596966823710121,-0.10670421486606,-0.254936556598912,-0.159479542759274,-0.38038610650901,0.213408429732121,0.14679039288331,0.0764232890256919,-0.271663163253591,-0.0620038005302783,-0.0579663437515625,0.196393433307533,-0.162363440458357,-0.244554524882214,-0.16351699953799,-0.149962680352301,-0.133236073697621,-0.173033861944963,0.170438354015788,0.406052796030846,0.175340980104229,-0.194951484457991
healthy,0.0264784535673998,0.0339421787340494,-0.123151465249719,-0.0899793533979426,-0.124691599014265,-0.253233532439898,0.303939474841898,0.0363116152948906,-0.072208579191634,-0.215677962950565,0.0297956647525774,-0.228117504894981,0.105499162871452,-0.275743179767889,-0.161536337535345,0.356896381976698,-0.265317658900187,-0.0461447770223813,0.139145162035396,0.0457893615382552,0.240793990495482,0.264962243416061,0.0478033826149701,0.11284441621006,0.122322162453424,-0.123980768046013,0.250982567707099,-0.258683236529832,-0.153835668712611,-0.115687740083069,0.356540966492572,-0.0406950729324467,-0.364360107143347,-0.317445263238693,-0.119834254064541,-0.177411562492981,-0.280008165577403,0.0406950729324467,0.141040711284069,0.0794353607021995,0.230249997799738,0.12552090181056,0.0892685224296902,-0.236884420170094,0.0709053890831713,-0.0489881008953907,0.257143102765286,-0.131918380524831,-0.103011254482569,-0.280245109233487,-0.131207549556579,-0.139974464831691,0.127653394715317,-0.076355093173106,0.008352263876965,-0.0587027907948394,-0.028847890128241,0.171132555606752,0.149452211075055,-0.378695198336436,0.198973435196635,0.118175648471952,0.22859139220715,-0.0232797142102643,0.0232797142102643,0.0800277198424098,-0.125283958154476,0.0583473753107133,-0.076473565001148
healthy,0.265361388801511,-0.244948974278318,0.163299316185545,0.224536559755125,0.204124145231932,0.183711730708738,-0.183711730708738,0.183711730708738,0.265361388801511,-0.204124145231932,-0.0204124145231932,-0.285773803324704,0.306186217847897,0.265361388801511,-0.142886901662352,0.102062072615966,-0.204124145231932,-0.306186217847897,-0.285773803324704,-0.285773803324704,0.224536559755125,0.285773803324704,-0.204124145231932,-0.183711730708738,-0.183711730708738,0.265361388801511,-0.204124145231932,0.122474487139159,0.306186217847897,-0.265361388801511,0.244948974278318,-0.265361388801511,-0.183711730708738,0.163299316185545,0.285773803324704,-0.244948974278318,0.244948974278318,-0.0204124145231932,0.163299316185545,0.163299316185545,0.265361388801511,0.224536559755125,-0.183711730708738,0.163299316185545,-0.163299316185545,-0.142886901662352,0.224536559755125,0.183711730708738,0.244948974278318,-0.204124145231932,0.163299316185545,-0.244948974278318,0.224536559755125,-0.265361388801511,0.142886901662352,-0.142886901662352,-0.204124145231932,-0.183711730708738,-0.306186217847897,-0.224536559755125,0.142886901662352,-0.204124145231932,-0.224536559755125,-0.0408248290463863,0.204124145231932,-0.204124145231932,-0.244948974278318,-0.244948974278318,0.0816496580927726
healthy,0.0916363196655737,-0.410128406308116,-0.185135166153618,-0.385170546887005,-0.357977655278928,0.152354694078129,-0.281986560922111,0.0119201716638145,0.168744930115873,-0.259263733687965,-0.220150670416073,-0.229463304528428,0.255166174678528,-0.239148444005278,-0.103556491329388,0.0741285675343462,-0.119946727367133,-0.048053192019752,-0.0853037284691722,0.446633932028548,-0.358722666007916,0.226855766976969,0.258518722958976,0.265223819519872,-0.0070776019253898,-0.048053192019752,-0.0938713518525389,0.171724973031827,0.0327804720754898,0.217543132864614,-0.153844715536105,-0.25181362639808,0.227228272341463,-0.190722746621031,-0.318492086642543,-0.0771086104502998,0.204132939742823,0.321099624194002,0.176195037405757,0.245108529837185,-0.403795815111715,-0.0439556330103158,-0.154962231629588,-0.0543857832161535,-0.238775938640783,-0.0078226126543782,0.31290450617513,0.0257028701500999,0.217915638229108,-0.159059790639024,-0.289809173576489,-0.144904586788245,-0.191840262714514,0.0245853540566173,-0.0722660407118752,-0.0823236855532186,0.1542172209006,-0.369152816213754,-0.0614633851415433,0.210465530939224,0.43620378182271,-0.285711614567053,0.0428381169168332,0.0715210299828868,0.283104077015593,-0.140434522414314,0.0383680525429028,-0.182900133966653,-0.0968513947684925
healthy,-0.205675475865174,-0.0501678015948508,-0.162138331338969,0.0281490158574599,-0.110969675846964,0.0606767675149692,0.044162678211926,0.0492295010662688,-0.065305716789307,0.0162013224601825,0.13899358496728,0.0153881286687448,-0.153818733318875,0.0525448296005919,-0.0048791627486263,-0.0938926062267719,0.0669321043721825,-0.0429741642090555,-0.0466648129548113,0.0287745495431813,0.0688087054293465,0.13167484084434,-0.0740006350208336,-0.0827581066209322,-0.0611771944635462,0.0637418825750037,0.108717754578367,0.0808815055637682,-0.0688712587979186,-0.0155757887744612,-0.0368439340889864,0.0058174632772083,-0.0749389355494156,-0.0659312504750284,-0.162075777970397,0.0193289908887892,0.0935798393839112,-0.0170770696201924,-0.0659938038436005,-0.0820700195666387,0.0365937206146979,0.0834461936752257,0.0062553368572133,-0.0608018742521134,-0.0166391960401874,0.0242707070059877,0.147062969513085,-0.152692772684577,0.0225817660545401,-0.0435371445262047,-0.165265999767576,-0.0512312088605771,-0.0165140893030432,0.0933921792781948,-0.0547967508691887,-0.0259596479574353,0.0394086222004439,0.049792481383418,0.0185783504659236,-0.0507933352805721,0.0240204935316991,-0.0552346244491936,0.111657762901258,-0.0475405601148212,0.0153255753001726,-0.0567984586634969,0.0166391960401874,-0.180091148119171,-0.0322775381832207
healthy,-0.107943901405558,-0.0797386801798589,-0.0226779732621617,-0.0277175228759754,0.129890327143134,0.0006096229371548,0.0833557762736445,-0.0723825634048566,0.176343594954336,-0.0074373998332895,-0.119973794032081,-0.0516553835415905,-0.0660424848584458,0.0326351479023581,0.125785532699624,-0.157364000844247,0.031700392732054,-0.0457217202866163,0.0091849855864669,0.0940038569092832,0.0842905314439487,0.137652859209573,0.108472241284426,0.0571013484468408,0.0092662686447542,-0.0697815055396624,-0.0015850196366027,0.0625066718229475,0.0121111756848104,-0.104895786719784,-0.0672210892036119,-0.0053646818469629,-0.0774221130186703,-0.0060149463132615,-0.0430800208922785,0.122615493426419,0.130581233138576,0.010607439106495,-0.0324319402566398,-0.0130865723842582,0.0048363419680954,-0.0452746634660361,-0.0572232730342718,-0.087582495304585,-0.115584508884566,-0.0096320424070471,0.0085347211201683,-0.0403570384396533,0.0325945063732145,-0.0062181539589798,0.0802670200587264,-0.0798199632381462,-0.057670329854852,-0.0423891148968363,0.0534842523530552,0.0519805157747398,-0.0725451295214312,0.0077625320664388,0.0012192458743097,0.0322287326109216,-0.136311688747832,-0.0248319743067756,-0.075430678090631,0.0882327597708836,0.102172804267159,0.0549473474022269,0.0922562711561058,0.0645793898092741,-0.038487528099045
healthy,-0.185288324190404,-0.27084263207498,0.162176872974631,0.0802496687629571,-0.190173579449844,0.188337358215437,0.0678608427802012,0.207878379253197,-0.195863598336709,0.184902944425158,-0.143429280865319,0.172502783743424,-0.178680194686336,0.146160943318973,-0.214112463690997,-0.25509873519479,-0.108518408013637,-0.25286579949616,0.13989285478424,-0.199468032611655,0.147192400925955,0.081133775283227,-0.116747399471534,-0.116577378986866,-0.246246335293113,0.0442846689063381,0.0383339519429832,-0.134282178790219,0.163786400229482,0.21508724780309,-0.207470330089995,0.265220621381982,-0.283016098777158,0.212140226068857,0.166359376897447,0.120533188930125,0.262636310015039,-0.185923067333162,0.154922665628827,0.0609013376078204,0.190910334883402,-0.180255717844252,-0.235886420427387,0.236475824774234,0.229436976709008,-0.146432976094441,0.218612339185191,-0.254611343138744,0.217195501812964,-0.177501385992642,0.2455889227524,-0.176390585492816,0.149629361206186,0.236521163570145,0.148541230104315,-0.0487958790995099,0.19866326898423,0.0334260272855876,-0.203219817973313,-0.210950082676186,-0.240386295921581,0.0333013455968316,0.234174880881736,-0.219587123297284,0.185549022266894,-0.135404313989023,-0.210961417375164,0.269947190855733,-0.0646984617653897
mild,-0.275604061200605,0.105087888931129,0.0666361901076699,0.133574356907671,0.177260318398198,0.068951344748873,-0.177260318398198,0.26181379225083,-0.0981424250075199,0.0242587942839101,0.0321101882845116,0.272886270969627,-0.0898883954171439,0.0329154594640605,0.166691134166618,0.134278969189776,0.0974378127254147,-0.153706136396393,0.0187225549245115,-0.239467517018349,0.0328148005666169,-0.109718198213535,0.084956109442407,-0.096833859340753,0.100558238546167,0.280335029380454,-0.351903505462861,-0.309828086331432,-0.223261434529927,0.0093612774622557,0.0486182474652637,-0.0242587942839101,-0.0306003048228575,0.113039941829174,-0.318887387101357,0.158034468986468,-0.095021999186768,-0.252855150378349,-0.053449874542557,0.117166956624362,-0.203330972836093,-0.388644003029779,0.189238727193987,-0.0101665486418046,-0.0436859614905268,-0.109919516008422,-0.0556643702863164,0.0355325907975944,0.180783379808724,0.125521645112182,-0.110825446085415,-0.0198298027963912,0.0677434379795496,-0.163369390550979,-0.0401629000800005,0.191855858527521,0.179575473039401,-0.0674414612872188,0.201418453784664,-0.0250640654634589,-0.120086064650227,0.0584828194147375,-0.224670659094138,0.0484169296703765,-0.0360358852848124,-0.0604959973636097,-0.0321101882845116,-0.235944455607822,0.0816343658267678
mild,-0.0010329090400577,0.121305537941691,0.0420691597162483,-0.138182221240261,0.212516658258651,0.0589458430148182,-0.140458122514965,-0.124456785860512,-0.136361500220499,-0.097110956698306,0.0006477565166463,-0.0986515667919514,0.043784839138717,0.0199053826872136,0.0176644952782749,0.030934750403084,-0.0133227759234561,-0.104708965569239,-0.110381211823115,0.0241770743105031,-0.135030973321441,0.227082426416753,-0.0437498252729524,-0.0731264586495086,0.01185219356134,-0.0725662367972739,-0.0499122656475339,0.0088059872398139,0.160310984403531,0.0686096699658665,0.0800942179366775,0.10726497777006,-0.074982193535036,-0.215177712056766,-0.0912636411156065,0.147705992728251,-0.0071953494146392,-0.125682271162275,0.16517791174482,-0.0581405241022308,0.126627645537921,0.0032387825832317,0.0479514891647125,0.0282386827392045,0.0696250720730418,0.0370621769119008,-0.053273596760942,-0.0523982501168253,0.139302664944731,-0.248931078653905,0.280303502379048,0.0796740515475015,0.0958154436650133,0.0503324320367099,0.0769429700178574,-0.164512648295291,-0.302887445797258,0.0539388602104707,0.0829303410636156,-0.137551971656497,0.0968308457721887,0.0283787382022632,0.149736796942602,-0.177012598373278,-0.101837828576536,0.112552071500525,0.105549298347591,0.0613267858868156,-0.0344711508453154
