group,VDR,RXRG,RUNX1,DUX4,SIX5,ARNT,FOXO3,HOXA6,ARID3A,MITF,PGR,KMT2A,MYBL2,GATA1,FOXD2,BCL11A,RUNX3,SRF,CLOCK,E2F1,MZF1,FOS,NFYB,GFI1B,HOXA4,NFAT5,STAT5A,PPARG,GATA2,E2F4,RXRA,TFAP4,ZFX,E2F7,MXI1,ZBTB7A,MAX,SP2,E2F2,POU2F1,USF2,SP1,PRDM14,FOXP1,NR3C1,HNF4G,JUNB,HSF2,KLF4,NANOG,IRF3,ARNTL,TAL1,ZNF217,FOXA1,RFX2,TCF12,KLF9,IRF2,TP73,MEF2C,E2F8,FOSL1,TCF4,CTCFL,USF1,ATF2,HOXC6,GLIS1,RBPJ,JUND,NRF1,TP53,SETDB1,HES1,CEBPB,SREBF1,ASCL2,ETV7
healthy,0.0745299188855239,-0.283760700343967,0.0179487189976606,-0.413333357488983,0.396239339395973,-0.148205136866397,-0.39025643306342,0.206153858201701,-0.383247885645286,0.184444455223579,-0.282564119077456,0.28923078613373,0.0688888929148306,0.223760696837502,0.35589745669647,-0.0162393171883596,-0.156068385189182,0.394529937586672,0.183076933776138,0.403589767175968,0.109059835433404,-0.179829070338466,0.0902564155310932,0.391965834872721,-0.267008562612817,0.0531623962692613,0.0586324820590245,-0.353846174525308,-0.222393175390061,-0.0538461569929817,-0.091623936978534,-0.156752145912902,0.164273513873827,0.127008554431065,0.22068377358076,-0.157264966455693,0.133675221487339,0.219145311952389,-0.215042747610067,-0.249401723977017,0.365470106828555,-0.222222235209131,-0.193504284812874,0.282905999439317,0.156410265551042,0.126324793707344,-0.287008563781639,-0.0993162451203885,0.359829080857862,-0.0444444470418262,0.0022222223520913,0.285641042334198,0.0435897461371757,0.0290598307581171,0.151111119942209,0.295897453190004,-0.228376081722615,0.132991460763618,0.199145310783567,0.0381196603474125,-0.0540170971739118,0.229230782627265,-0.143760692162215,0.141709409991053,-0.413333357488983,-0.280683777087225,0.081538466303658,-0.0940170995115554,0.0972649629492273,0.274358990392812,-0.23692309076912,0.263589758994215,-0.330085489376024,0.218290611047739,-0.183076933776138,-0.0618803454966965,0.178803429252885,0.300341897894187,0.0767521412376152
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,-0.127693186196172,0.0130160276402493,0.0136966042488898,-0.0632085525274854,0.0576788675822814,-0.0094430004448867,-0.12607681675065,0.257343030142185,0.0039983875757628,0.0669517238750081,0.0176949918246527,-0.0577639396583615,-0.0866033734495022,-0.0700143186138903,-0.0370914251709066,0.0829452741780595,-0.0777558775371758,0.0022118739780815,-0.0378570738556272,-0.0038282434236027,-0.0359854881818658,0.129734916022093,-0.116803960457924,0.0589549487234823,0.145813538401225,-0.0017014415216012,0.157043052443793,0.101746202991753,-0.0205023703352947,0.0491716599742753,0.0553819215281198,0.0617623272341243,0.0433016867247511,-0.0380272180077873,0.0200770099548944,0.0701844627660504,0.0746082107222135,-0.114081654023362,0.0288394337911407,0.076649940548135,0.0978328874920702,-0.0145473250096904,0.0025521622824018,0.0335183979755441,-0.0162487665312917,0.253089426338182,0.0512984618762768,-0.0953657972857485,0.0313065239974625,0.0408345965184293,-0.0391331549968281,-0.138242123630099,0.114421942327682,-0.038963010844668,-0.0102937212056874,0.112295140425681,-0.0148025412379306,0.0230545326176965,0.0095280725209668,0.107190815860877,-0.0398137316054686,0.0478105067569943,-0.0711202556029311,-0.101320842611353,0.0406644523662692,0.0396435874533085,0.0917927700903859,-0.0203322261831346,-0.0271379922695395,0.0953657972857485,0.135519817195537,0.0297752266280214,0.0219485956286558,-0.171760521605643,0.0587848045713222,0.04185546143139,-0.0458538490071529,0.0050192524887236,0.0624429038427648
healthy,0.154411671302885,-0.142231615805711,-0.181522117409498,0.124550890084007,0.222777144093475,0.134766420500991,-0.181129212393461,0.179950497345347,0.191344742810445,0.279748371418967,-0.0801526232717266,-0.151268431174582,0.199988653163279,0.104119829250037,0.0043219551764166,-0.287999376755763,0.132016085388726,-0.211382898628377,0.199988653163279,0.18309373747365,-0.0774022881594615,-0.25145921026424,-0.0703299978707797,-0.179164687313271,-0.161876866607605,0.0526492721490753,0.15716200641515,-0.234171389558574,-0.0475415069405829,-0.179164687313271,0.0636506125981358,-0.0581499423736056,0.16266267663968,-0.181522117409498,0.168163346864211,-0.146553570982128,0.234171389558574,-0.0966546339453174,-0.234171389558574,-0.120621839923628,-0.203131893291582,-0.0903681536887114,-0.120621839923628,0.190951837794407,-0.199988653163279,0.202346083259506,-0.211382898628377,-0.252245020296316,0.168163346864211,-0.180343402361385,0.230242339398195,0.22749200428593,-0.231028149430271,-0.156376196383074,0.130837370340613,0.103334019217961,-0.21452613875668,0.199988653163279,-0.0098226254009468,0.166198821784021,0.0986191590255067,0.234171389558574,-0.222777144093475,0.408228311663353,0.260103120617074,0.0082510053367953,-0.26992574601802,0.180736307377423,-0.150482621142506,0.353614514434088,-0.177200162233082,0.178771782297233,-0.174842732136855,0.181522117409498,-0.180736307377423,-0.215704853804794,-0.120621839923628,0.0742590480311585,0.149696811110431
healthy,-0.19433431774018,-0.415546539298839,0.0086645874151672,0.114054262913937,0.0459753617947651,0.228639010771659,-0.425979409859958,0.0493350997720749,0.0468595033677414,0.4728389132277,-0.109279898419865,0.0511033829180274,0.114761576172318,0.133328549204819,0.320059249417403,0.0919507235895303,-0.0344815213460738,0.0187438013470966,0.228462182457064,0.131560266058866,-0.442424443117317,-0.322358017507142,0.388845463794956,0.114407919543127,0.0164450332573583,-0.0770971451635292,0.10609698875715,-0.281687505150234,-0.0258169339309066,0.111401838195008,-0.135980973923748,-0.132444407631843,-0.216791513693777,0.0615362534791472,0.132798064261033,-0.0293535002228116,0.401046617502028,-0.076213003590553,0.20812692627861,-0.31086417705845,0.4021075873896,-0.268779038184781,0.361613903347287,0.183901447179061,-0.317053168069284,-0.134566347406986,-0.0491582714574796,-0.121657880441532,0.168694212123869,-0.168340555494678,0.0275852170768591,0.234120688524112,0.409711204917195,-0.198931853919657,-0.115999374374484,0.0755056903321719,-0.0427924521320506,0.411125831433957,-0.258876652567447,0.176651486280655,-0.217675655266753,0.437296421994054,0.0380180876379789,0.23977919459116,0.0535789793223609,0.157730856618963,-0.0778044584219102,0.2010537936948,-0.26099859234259,-0.110164039992841,-0.0666642746024094,0.224571959535968,-0.270016836386947,0.0696703559505287,0.0525180094347894,-0.213962260660253,-0.198401368975871,0.079749569882458,-0.106450645386341
healthy,-0.292647097918637,-0.222712707333828,-0.13095284292773,0.11247084594715,0.19986561558899,-0.143955252863817,0.228935289231812,0.236922483906837,0.157422034583335,0.212682276811704,-0.10234754106834,0.127795114800395,0.119436422698625,-0.245374050365293,0.170610193232795,-0.216490125435843,-0.126773496876845,-0.002507607630531,0.209710297397741,0.150363583475174,-0.131695837781221,-0.212868025525076,-0.190206682493611,-0.25837646030138,-0.199958489945676,0.178968885334565,0.0606469549161758,-0.161694254990907,0.197636631028518,-0.14767022713127,0.139590158099559,0.196615013104968,0.238687096683877,0.0575821011455268,0.20720268976721,-0.125473255883237,-0.242123447881271,-0.023404337884956,0.241380453027781,-0.159093773003689,0.0821009313107188,-0.186863205652903,-0.187234703079648,0.18110499553835,-0.0190392431206984,0.129559727577435,-0.191878420913965,0.0909239951959205,0.154357180812686,0.175811157207229,0.23887284539725,0.277694326492137,0.209710297397741,0.27305060865782,0.108848746036383,0.0500592782539337,-0.0993755616543768,-0.0928743566863335,0.128352360940513,0.150920829615292,0.129559727577435,0.128816732723945,-0.189928059423552,0.212868025525076,-0.219462104849806,-0.151849573182155,-0.0776429621897748,0.105505269195675,-0.128352360940513,0.168752706099068,0.0494091577571294,-0.0648263009670608,-0.126123376380041,0.0060368331846116,-0.142747886226895,-0.241566201741153,-0.187327577436335,-0.137918419679205,0.109220243463128
healthy,-0.207019667802706,-0.0669769513479344,0.207019667802706,0.207019667802706,0.1948420402849,-0.09742102014245,0.207019667802706,0.0913322063835469,0.103509833901353,-0.207019667802706,-0.0608881375890313,0.207019667802706,0.0852433926246438,0.176575599008191,0.188753226525997,-0.127865088936966,-0.207019667802706,-0.170486785249288,0.200930854043803,0.048710510071225,-0.103509833901353,-0.0608881375890313,0.182664412767094,0.164397971490384,-0.0304440687945156,-0.164397971490384,-0.207019667802706,-0.0304440687945156,0.0791545788657406,-0.0791545788657406,0.200930854043803,0.0852433926246438,0.0791545788657406,0.207019667802706,0.048710510071225,0.207019667802706,0.0243552550356125,0.127865088936966,0.0365328825534188,-0.0608881375890313,0.200930854043803,-0.207019667802706,0.200930854043803,-0.207019667802706,-0.048710510071225,-0.207019667802706,0.0547993238301281,0.0608881375890313,-0.0060888137589031,-0.0791545788657406,-0.207019667802706,0.207019667802706,0.115687461419159,-0.152220343972578,-0.182664412767094,0.09742102014245,0.0730657651068375,-0.200930854043803,0.207019667802706,-0.207019667802706,0.0852433926246438,-0.207019667802706,0.207019667802706,-0.164397971490384,0.182664412767094,-0.0121776275178063,-0.207019667802706,-0.207019667802706,-0.109598647660256,-0.207019667802706,-0.207019667802706,0.207019667802706,0.0121776275178063,0.207019667802706,0.207019667802706,-0.09742102014245,0.0608881375890313,-0.170486785249288,0.0852433926246438
healthy,-0.0362365732805738,-0.0487214430663178,-0.0637946395149598,-0.10495410860536,-0.0169510020668231,0.0268982966928629,-0.0942962929346025,0.0967831165911125,-0.0162912325253,0.0612063128520617,0.0993206917508165,-0.0009135270574934,0.102112024426491,0.0267460421832807,-0.0445598198044031,-0.0116220942314445,0.0890688881056122,-0.13530350751542,-0.0145656814167012,0.0690727958471442,-0.0514620242387981,0.0170017535700171,0.0247667335587115,-0.170271293216142,-0.0716103710068483,0.0046183867906613,-0.0145149299135072,-0.147433116778805,-0.0959710925400072,-0.0235994489852477,-0.0147179359262835,0.0644544090564829,0.106882665726735,-0.0991176857380402,0.031313677470748,-0.0717626255164305,0.0146164329198953,-0.0511067637164396,0.0948038079665433,-0.0847042588309212,0.0087292585493819,-0.0618153308903907,-0.018169038143481,0.0134998998496255,-0.0744524551857168,0.0057349198609311,-0.0357798097518271,-0.0272535572152215,0.0083232465238292,-0.0459808618938374,-0.0195900802329153,-0.001928557121375,0.0214171343479022,-0.0320749500186592,0.0185750501690336,-0.0371501003380673,-0.0260355211385636,0.0821159321680231,-0.0642006515405125,0.104548096579807,-0.0348155311911396,0.112160822058919,-0.0297911323749256,0.0661799601650816,-0.0217216433670667,-0.0699863229046377,-0.0021315631341514,0.0535935873729495,0.0967323650879184,0.0272028057120274,-0.0650126755916178,0.0034511022171975,-0.0962248500559776,0.0367948398157087,-0.078918587466796,-0.0183720441562573,0.069529559375891,-0.119773547538031,-0.0069529559375891
mild,-0.187125836561614,-0.054923105368978,0.0019363915354447,0.0073934949535162,0.11301485143232,-0.17867612804331,-0.161072568630176,0.081856551271073,0.0374955815499754,0.0610843511635749,-0.0216523780781548,-0.0927707581072161,0.0213003068898921,-0.053338785021796,-0.147517827882063,-0.0308062289729845,-0.11424710059124,0.14980629060577,0.111782602273401,-0.0406642222443395,0.0068653881711222,-0.147869899070325,-0.0670695613640405,-0.112838815838189,-0.0237648052077309,0.001056213564788,-0.147693863476194,-0.0721745935938493,-0.0427766493739156,0.0848491563713058,-0.0668935257699091,0.120408346385836,-0.136427585451788,0.187125836561614,-0.0700621664642732,0.175331451754814,-0.0239408408018622,-0.119000061632786,0.112662780244057,-0.0195399509485787,-0.0024644983178387,0.256307825055231,-0.082384658053467,0.0584438172516048,-0.0547470697748467,0.0406642222443395,-0.0952352564250548,0.0242929119901249,-0.0225325560488115,-0.0908343665717713,-0.117591776879735,0.0322145137260352,-0.163537066948015,0.0482337527919871,-0.0496420375450378,-0.0505222155156945,-0.0878417614715386,0.0392559374912888,0.0380236883323694,-0.140828475305072,0.103508929349228,-0.13396308713395,-0.101044431031389,0.0711183800290613,0.108966032767299,0.0617884935401003,-0.23131077068858,-0.0336227984790859,0.0799201597356283,0.0771035902295268,-0.0061612457945968,0.0602041731929182,-0.0609083155694436,-0.0265813747138323,0.15631960758863,-0.133434980351556,0.0193639153544474,-0.0403121510560768,0.071998557999718
mild,-0.0834332830263394,0.167466978279408,-0.146428533854805,-0.129857156397069,0.0109034860374088,-0.0642681247491319,-0.118329241643861,-0.133603728691861,-0.23586593914844,-0.108914777928742,-0.007517161078654,0.239516445486955,-0.115543328911836,0.123156555946767,-0.0881885478620375,-0.0979392424241256,-0.217925621813761,0.0962340717002136,-0.0664536252544275,-0.0560304689984024,-0.156011112993408,-0.174431760109471,-0.0076372435239999,-0.0923914334491444,0.0573033429190691,-0.0289879023065031,0.0321580788636351,-0.0701041315929432,-0.0536288200914842,0.15538668427761,0.130745766492629,0.024232637470805,-0.0816320463461508,0.0825927059089181,0.134636437721836,-0.104111480114905,-0.0430135319229056,0.0780295729857734,0.0785579357452954,0.08047925487083,0.144291066327647,0.131682409566327,-0.0977230940225029,-0.0390267947374213,0.003170176557132,-0.0533886552007923,0.150463304018427,-0.0084538041523521,-0.0324702932215345,0.0553339908153961,-0.0720734836966162,-0.220831616991132,-0.153849628977182,-0.0752916932318866,-0.228901157318377,-0.0419808228929307,0.0559103865530565,-0.223665562701295,0.0479369121820879,-0.204956717716402,0.0233440273752452,4.80329781383647e-05,-0.0403717181252955,0.116143741138566,0.056510798779786,0.0231999284408301,-0.0367692447649182,0.0392189266499747,-0.0077092929912075,-0.080215073491069,-0.0785099027671571,-0.163504257582993,-0.0713770055136099,-0.125990501656931,0.0145539923759245,0.135861278664364,-0.0174359710642264,-0.0004563132923144,0.0115038982641383
