group,LHX2,RUNX1,ATF1,KLF5,ETS2,HOXA6,STAT1,PGR,ELF3,KMT2A,SPI1,GATA1,REST,ESR2,BCL11A,FOXM1,RUNX3,CLOCK,IRF1,MZF1,FOS,NFYB,SMAD3,CEBPD,GFI1B,HOXA4,ZNF384,KLF3,ZNF250,PBX3,E2F4,TFAP4,RELA,E2F7,MXI1,SPDEF,MEIS1,TBX21,SP2,E2F2,POU2F1,SP1,NR3C1,HNF4G,NFE2L2,PBX1,ARNTL,ZNF217,RFX2,IRF2,TP73,HOXA1,MEF2C,FOXP2,FOSL1,ZKSCAN1,EGR2,USF1,JUND,RARA,NRF1,ETV1,SETDB1,ZNF143,MYB,ETV7
healthy,-0.352136772716007,0.233846167512378,-0.366495747914136,-0.329743609014164,-0.351794892354147,0.243589757825394,-0.381880364197845,-0.20427351621147,0.359487200496002,0.195042746441245,0.396581219757834,0.22017095303797,0.353504294163448,-0.366837628275996,0.241538475654232,0.375555577503431,0.307350445312321,0.263931639356075,-0.381538483835985,0.215555568152857,0.256239331214221,0.352478653077868,-0.38991455270156,-0.369230790809018,-0.0282051298534666,-0.256239331214221,-0.366495747914136,-0.358803439772281,-0.17008548002545,-0.358119679048561,-0.0948718004162059,0.381538483835985,-0.361196602305303,-0.227179500456104,0.0232478646064937,-0.359145320134142,-0.383247885645286,-0.359145320134142,0.165128214778477,-0.111623938147356,-0.0251282065967248,-0.168376078216149,0.32273506159603,-0.337435917156019,0.352478653077868,0.352136772716007,0.298632496084886,0.366495747914136,0.0280341896725365,-0.300000017532327,0.154017103018021,0.376239338227152,0.247863262348646,0.241538475654232,0.0128205135697576,-0.366837628275996,-0.351453011992287,-0.277606853830484,-0.337094036794159,-0.365470106828555,0.17042736038731,0.366495747914136,-0.307692325674181,0.353846174525308,0.37350429533227,0.156068385189182
healthy,-0.203770683243397,0.0679235610811324,0.237732463783964,0.288675134594813,-0.118866231891982,0.288675134594813,-0.186789792973114,-0.169808902702831,0.237732463783964,0.135847122162265,-0.288675134594813,0.27169424432453,0.186789792973114,-0.288675134594813,0.288675134594813,0.27169424432453,0.0679235610811324,0.152828012432548,0.288675134594813,0.0,-0.203770683243397,0.169808902702831,-0.288675134594813,-0.186789792973114,-0.22075157351368,-0.288675134594813,0.27169424432453,-0.288675134594813,-0.288675134594813,-0.0169808902702831,-0.288675134594813,0.288675134594813,0.169808902702831,-0.27169424432453,-0.288675134594813,0.0679235610811324,-0.186789792973114,-0.237732463783964,-0.118866231891982,0.288675134594813,-0.254713354054247,-0.237732463783964,-0.152828012432548,0.22075157351368,-0.0849044513514156,0.203770683243397,0.118866231891982,0.118866231891982,-0.254713354054247,0.288675134594813,0.288675134594813,0.101885341621699,0.254713354054247,-0.237732463783964,-0.169808902702831,-0.27169424432453,0.0679235610811324,-0.27169424432453,-0.288675134594813,-0.203770683243397,0.27169424432453,-0.27169424432453,-0.22075157351368,0.203770683243397,0.186789792973114,0.118866231891982
healthy,-0.188796250303588,0.15559319700154,-0.271803883558707,0.220154689533299,-0.0032280746265879,0.0478677351771187,-0.120361068219923,-0.0019368447759527,0.17662179742617,-0.0539549616158274,0.0875269377323423,0.240445444328995,0.119623222590988,-0.250775283134076,-0.0072862255857271,0.273464036223809,0.253911127057048,0.178835334312973,0.133826750947975,0.173670414910433,0.100808159053161,0.197834859258034,-0.110400152229308,0.0925073957276494,0.0436251228107459,-0.077566021741728,0.167029804250023,-0.184738099344448,-0.11814753133312,-0.0637314161992081,-0.19045640296869,0.0072862255857271,-0.197834859258034,-0.146739049454327,0.121098913848857,0.28121141532762,0.188611788896354,-0.156884426852175,-0.224028379085205,-0.168321034100658,-0.0842066324021375,-0.054139423023061,-0.173485953503199,-0.121652298070558,-0.0982256993518909,0.0013834605542519,0.0441785070324467,-0.117040762889718,-0.359607513401899,-0.193592246891661,0.102468311718264,0.239523137292827,0.198572704886968,-0.188611788896354,-0.159097963738978,-0.307773857969258,-0.0810707884791663,-0.155224274187073,-0.222921610641803,-0.309618472041594,-0.0860512464744735,-0.0360622051141684,0.281764799549321,0.134195673762443,0.268668039635735,0.0840221709949039
healthy,0.0612372435695795,-0.102062072615966,0.0816496580927726,-0.122474487139159,0.0204124145231932,0.0612372435695795,0.285773803324704,-0.183711730708738,0.0612372435695795,0.0408248290463863,-0.102062072615966,0.102062072615966,0.0408248290463863,-0.102062072615966,0.122474487139159,0.142886901662352,0.0816496580927726,0.0816496580927726,-0.102062072615966,0.0,0.183711730708738,-0.163299316185545,-0.0204124145231932,0.0408248290463863,0.183711730708738,-0.0816496580927726,0.0612372435695795,-0.0816496580927726,0.204124145231932,-0.285773803324704,-0.102062072615966,-0.142886901662352,0.224536559755125,-0.0816496580927726,0.0408248290463863,-0.0408248290463863,0.102062072615966,-0.0816496580927726,-0.122474487139159,0.0408248290463863,-0.0408248290463863,-0.0816496580927726,0.163299316185545,-0.0408248290463863,-0.0204124145231932,0.0612372435695795,0.0204124145231932,-0.122474487139159,0.0816496580927726,-0.0408248290463863,0.122474487139159,0.0408248290463863,0.122474487139159,0.102062072615966,0.102062072615966,-0.102062072615966,0.122474487139159,-0.0408248290463863,-0.0204124145231932,-0.0204124145231932,-0.0816496580927726,-0.204124145231932,0.0204124145231932,0.0204124145231932,-0.142886901662352,0.0816496580927726
healthy,-0.0223503218696521,0.277889001912675,-0.245853540566173,0.458181598327868,-0.197427843181927,0.0122926770283087,-0.0115476662993203,-0.32445217247445,0.048053192019752,0.0268203862435825,-0.0149002145797681,-0.0137826984862855,0.195192810994962,-0.201525402191363,0.0044700643739304,-0.0059600858319072,-0.0238403433276289,0.185507671518113,-0.204505445107317,-0.206367971929788,0.0685409870669332,0.286456625296041,0.0122926770283087,0.0432106222813274,0.279379023370651,0.296886775501879,-0.236168401089324,0.048053192019752,0.0819511801887244,0.208975509481247,-0.109516577161295,-0.0998314376844461,0.281986560922111,-0.224620734790004,-0.20748548802327,0.180292596415194,0.354252601633986,-0.217543132864614,0.0607183744125549,0.112869125441743,-0.0149002145797681,-0.0942438572170331,-0.0134101931217913,-0.329294742212874,-0.0316629559820072,0.007450107289884,0.175077521312275,0.0193702789536985,-0.0279379023370651,-0.281986560922111,0.365427762568812,-0.253676153220551,-0.0674234709734505,-0.370270332307237,0.384053030793522,0.267458851706837,-0.299494313053338,0.0294279237950419,-0.130749382937465,-0.176567542770252,0.0126651823928029,0.182155123237665,-0.0853037284691722,-0.0994589323199519,0.274536453632227,0.182900133966653
healthy,-0.0740755916534453,-0.0592523732033847,-0.168806487704516,-0.0913693465118495,-0.317200674592555,0.0764651268680726,-0.122109299527139,-0.0748856035906071,0.056700835601325,0.179701148259342,-0.08796729637577,-0.0736300850880064,0.0290794285441081,-0.0644364496012201,-0.0692560206273327,0.0545543039678463,-0.0539062944181169,0.119314758343931,-0.0974444360405629,-0.253574236928497,-0.118626248197344,-0.164351422050126,-0.110971635391165,0.174436070667791,-0.106597570930491,-0.19055530821731,0.0607913958839921,-0.195415379840281,-0.0844032438522581,0.0784901567109771,-0.17783812080387,0.105666057202755,-0.0672309907844282,0.0560528260515956,0.0200882960416123,0.0995099664803254,0.192215832688492,-0.0873597874228986,0.0709975462922306,0.193025844625654,-0.127414877715549,-0.193592852981667,-0.0760196203026336,0.0620874149834509,0.0586043636536552,-0.131748441579365,0.177595117222722,0.231177406865974,0.107934090626808,0.215301172897603,0.0820137086376309,0.0681220039153062,0.102183005872959,0.170345510385124,-0.0463326828056542,-0.12146128997741,-0.0618849119991605,-0.0980924455902923,-0.0359645300099833,0.100238977223771,-0.066663982428415,0.123931826385753,0.0344255073293759,-0.244380601441711,0.0845652462396905,0.0933943763547539
healthy,0.0990544175791428,0.0405316614728852,-0.0188182713981253,-0.0008788753125498,-0.065450361511062,0.148995214751091,-0.109239031495161,-0.0693794511436376,0.112909628388752,0.0254356855161473,-0.160162101075253,0.0184046830157489,0.0833380590488404,0.0800810505376264,-0.10732618522667,-0.0500958928153389,-0.0172673149642138,0.0871637515858219,-0.169364442583127,-0.0684488772832908,-0.0221786770049333,0.0471490755909072,0.0247119058469887,-0.149460501681264,-0.0391874992301619,0.0645714861985122,-0.0919200179831503,0.0369644616748889,0.127695413058707,0.134726415559106,-0.0322598938253576,0.105568434601571,-0.0881460239939658,0.109859414068726,0.0001550956433911,0.164970066020378,0.0048596634929224,0.0198005438062692,0.0013958607905202,0.0810633229457703,-0.0111668863241622,-0.0005169854779704,-0.01085669503738,-0.0436852728885051,0.02941647369652,0.0661224426324236,-0.077444424599977,-0.0622967500954421,0.130952421569921,-0.0335006589724867,-0.109342428590755,-0.0876290385159953,0.0944532468252056,0.0656054571544532,0.213825193688588,-0.0289511867663465,-0.113943599344692,0.0463218988261545,-0.103086904307313,-0.0210413089533983,0.0871637515858219,-0.0771342333131947,0.0368610645792948,0.0703100250039845,0.0824591837362906,0.101691043516792
healthy,0.0807601350689914,0.0349890799051333,-0.0233173299891352,0.0074060655296579,0.0218256489460592,0.0124306753589666,0.059117675022959,0.0210405536602298,-0.169606751582026,-0.149953199593429,-0.0749504299538533,0.173087340682537,-0.0066994797724114,0.137129976591547,-0.0045012129720889,0.0261698428609823,0.0552445382795336,-0.0689051962529664,0.0968022487427735,-0.135428936805583,0.139040375120399,0.172328415239568,0.0906261658275817,0.0114885610159712,-0.176227721825855,0.0657648151096485,-0.113393929116636,0.0594840528230128,0.137182316277269,0.202711602801169,0.130561346033441,0.0260128238038164,-0.103684917415212,-0.0614729608804474,0.071024953524706,0.0460065837496069,-0.148225989964604,0.0172197566025264,0.028054071546973,-0.0616299799376133,-0.0241285951178257,0.0625720942806087,-0.0677537231670832,0.0048152510864207,-0.0238930665320768,-0.0290746954185513,-0.104522352386763,-0.132183876290822,-0.0926935834135993,-0.175861344025801,-0.0463991313925216,-0.117947481774447,-0.156024603137177,0.0340993052478599,-0.093190810427958,-0.0434942788349526,0.0582279003656856,0.152465504508083,0.173506058168313,0.0792946238687764,-0.104025125372405,0.0135821484448498,-0.0910972229990794,-0.0897625610131693,-0.147126856564443,-0.124568452018276
mild,-0.210480500807375,-0.07948033671324,-0.1618085030807,0.25462186044779,0.0598044227386268,0.0280899561348096,0.0014239148271101,-0.0954022934163809,0.193522969684518,0.135660248982859,-0.10303965476179,0.049448678541462,0.185885608339109,-0.0362451046900769,0.0176047651351802,0.145109865562772,0.0601927631460205,0.224460755473547,0.048283657319281,0.0718429753678309,0.148087142019457,-0.228603053152413,-0.119738292279718,0.102262973947003,-0.101356846329751,-0.154947822550079,-0.0538498698252571,-0.200513097017604,0.395589428331696,-0.0308083389865653,-0.177859906586306,0.0310672325914945,0.176177098154266,-0.0673123372815713,-0.0390929343442972,0.248149520324562,0.0324911474186046,-0.145886546377559,0.151582205686,-0.0542382102326507,-0.0475069765044936,-0.084787655614287,-0.188733437993329,0.165303566747243,0.0107440846045585,0.138637525439544,-0.051519827380895,0.198053607770777,0.262647562200593,-0.0456947212699898,0.0071195741355508,0.0160514035056055,0.124657270773372,-0.0146274886784953,-0.145886546377559,-0.169316417623645,0.158701779821551,-0.101486293132215,-0.270155476743537,-0.0485425509242101,0.213975564473918,-0.227179138325303,0.0775386346762716,0.190286799622904,-0.0982501230706012,0.142132589106087
mild,0.0575728407430394,0.0157558369131235,0.132092886029684,0.11255445688978,-0.122621513367353,0.0572154304538948,0.134594758053696,-0.0728819147947322,-0.166880820839757,0.029635269808238,0.125540364062034,-0.10236826364916,0.0292182911375694,0.124527701576124,-0.0637679524215454,0.0936117115651178,0.0603129862931478,-0.111422657640823,0.190946446975492,0.184870472060034,0.020997854487244,0.223589920050697,0.123515039090214,-0.12083446192163,0.0716309787827261,-0.0085480627487078,-0.246702452082046,0.0034847503191596,0.0806853727743888,-0.195711917497419,0.0999855283881961,-0.0354134028160754,0.131139791925299,0.0461952798719369,-0.175160825871606,-0.0143857641380693,-0.111005678970154,0.0622191745019189,0.127148710363184,-0.086940052834419,0.109218627524431,-0.0077736737888946,0.0765751544492262,0.0046165495681174,-0.111065247351678,-0.0610278068714369,0.0133135332706356,0.147818938752046,-0.0227849059329669,0.132986411752546,0.0483397416068044,0.199166883625817,0.206136384264136,-0.107788986367853,-0.0201043287643826,0.14162382707354,0.0660315509194611,-0.0622191745019189,0.0569771569277984,-0.0979006350348527,-0.0380939799846598,-0.0839020653766901,0.152405704129401,-0.0043782760420211,-0.166761684076708,0.0270142610211778
