group,RUNX1,TP63,SPI1,MYBL2,TFDP1,NFYB,FOXH1,GMEB1,KLF1,ZBTB33,OTX2,SPDEF,JUN,STAT5B,PAX5,E2F2,POU2F1,GATA3,HINFP,HSF2,NFATC1,NFYA,NANOG,STAT2,FOXA1,FOXP2,CTCFL,THAP1,GLIS1,ETV1,MAF,SREBF1
mild,0.360227215946791,0.173780832880918,-0.578604221631829,0.309189593282616,0.183126862892593,0.287276808329241,0.0145229007580984,-0.487574284499095,-0.377358311126752,-0.24720545766608,0.213259412084565,0.261036791721411,0.0961080126359053,-0.196128316904604,0.209801578570732,0.0777913745369159,-0.293836812481198,-0.223119177361152,0.217389053252514,-0.134559121309728,-0.185912888752309,0.0627349794652548,-0.10004006331735,0.139795269202103,0.227248818529101,0.0325431531273306,-0.157400581549675,0.398599288426011,-0.194883496839625,0.281862828999011,-0.182356259995224,0.307786700828433
mild,-0.418223709242499,-0.0693335798531666,0.365334632303224,-0.653335656308686,0.380001351118317,0.645780073888789,-0.421779277440097,0.239111961288485,0.370223538574922,-0.190667344596208,-0.653335656308686,0.260889816498774,-0.619113312406802,-0.168000597336519,0.237778623214386,0.449779376996184,0.567557573541627,-0.326667828154343,0.545779718331337,-0.147556080200329,0.488001735120365,0.553335300751234,-0.391556947760512,0.6231133266291,-0.672891281395476,-0.350667913488131,0.152444986472027,0.281778779659664,0.178667301929314,-0.0733335940754647,0.299556620647656,-0.484890612947467
mild,0.128564974694553,-0.167249698194194,-0.0833779253300782,0.266183820846469,-0.370385650528481,0.254002248340199,-0.0616486338324072,0.0167908161572912,-0.0474093632676456,0.21951522887988,0.154162738542188,-0.262809196030542,0.0691386547653165,-0.0716078924355064,0.204617494936401,0.329560921048009,-0.192024382818433,-0.0028807772818881,-0.572286984027674,-0.244619145193477,0.581258547562697,0.326350912076762,-0.36577640687746,0.477303641647703,0.188155910468469,0.135808071860443,-0.586855486281794,-0.0080661763892869,-0.110539539702167,-0.500267551980469,-0.367422565324254,0.026338535148692
moderate,-0.0696339295156646,-0.363548920354789,0.124315788276432,0.03972978800587,-0.03972978800587,-0.0730515456882126,-0.0491282324803769,0.0619442931274317,-0.129442212535254,-0.0944116467666373,0.170453606605829,-0.0448562122646919,-0.109790919543103,-0.133714232750939,0.12773340444898,-0.137986252966624,-0.10210128315487,-0.0004272020215684,-0.0474194243941029,-0.131151020621528,0.12773340444898,-0.163618374260733,-0.190959303641117,0.314847889895981,-0.34048001119009,0.200357748115624,0.108936515499966,0.3037406373352,-0.0602354850411577,0.129442212535254,0.273836495825405,0.0927028386803633
moderate,0.550510595316973,0.325770634149939,0.12311248252094,0.223716865744423,0.216043650074835,0.0951478743028872,-0.0202913925484652,0.41801973808876,-0.0129592086864147,-0.562872998340198,0.429444303641257,-0.218942420438902,0.373856119012688,-0.587342030530994,0.189443169086931,-0.393976995657385,-0.571654567384282,0.637303190335198,0.0063090884394387,-0.568158991357025,-0.464996869577013,0.499611598042042,-0.571313535576744,-0.0763911248883395,0.334381687290254,-0.27512741073066,0.338815100788238,0.552642044114081,-0.100774899127251,0.484520940558519,0.0028135124121821,0.605246200426699
moderate,-0.0951906196931417,0.141055190999837,-0.109036528012144,0.0553836332760097,0.314561729622336,0.226726748723665,0.141487875634806,0.176535331067281,-0.29119675933402,-0.163554792018216,-0.250957088281919,-0.101680889217674,0.194275401101003,-0.0861042423587963,-0.411483087855353,0.247928295837137,-0.204227147705286,-0.236678495327948,-0.263504942696015,0.317590522067118,-0.0294225551778802,-0.0748544418496069,0.138026398555055,0.259178096346327,-0.224563325548821,0.170910430812686,-0.242736080217511,-0.381627848042504,0.0683641723250745,-0.00735563879447,0.244466818757387,0.117690220711521
moderate,0.147882597464414,0.524936626869562,-0.449812554090741,0.498413814915207,-0.23031836434957,-0.20207515378196,-0.107596596604016,-0.399920994306334,-0.39017206883122,-0.552319638130544,0.0661636633347816,-0.457554347850391,0.489525088746721,-0.453826817521671,0.387591470911337,-0.464292575752308,-0.443647792393243,0.381570075764943,-0.383433840929303,-0.325227021180828,0.125517415492094,0.425440240402956,0.297270543715427,0.350889633828554,0.56866342495647,-0.556620634663682,0.0079568435863063,0.393756232608836,-0.40723268841267,-0.466299707467773,0.100858368702099,-0.500420946630672
moderate,-0.394630142051387,0.205217871028014,0.081067432281874,-0.264361406529256,-0.714566077629223,-0.487169380788243,0.410180813023696,0.550901638871477,-0.604181806629061,0.341349974293803,-0.326309161386159,0.582257909848428,-0.0061182967759904,-0.314582425898844,0.593474787271077,-0.561863587261793,-0.380863974305408,0.34976263236079,0.0573590322749108,0.312288064607848,-0.270224774272913,-0.214650245224333,-0.487169380788243,-0.0708702709885565,-0.0219238967806326,0.0497111613049227,0.299031754926535,-0.345173909778797,0.559059367906131,0.56160865822946,-0.321210580739501,-0.080812503249541
moderate,0.0344470866949725,-0.0185035483686524,-0.0785872028664681,0.233442283261907,-0.143586660123634,-0.16020119823313,0.222443721598553,0.34113774846156,0.0487131255633541,-0.0247759376461617,0.321591233038625,-0.232114870647364,-0.0027058795604138,-0.310913584315051,0.178434887993331,-0.437863825901477,-0.270259749625705,0.0258845459835819,-0.0611995563111401,-0.153286983076061,-0.0096346816692904,0.0884625692405932,-0.204122510127503,0.0127562893562369,0.261084556938372,-0.147160463316634,0.339912444509675,-0.074590378071032,-0.178230670668017,-0.0152798320190488,-0.128095317303367,0.0255928069474187
moderate,0.211631036779257,0.239874365746299,0.0840953053513043,-0.121083135671438,0.0449918698651003,-0.0587785635306601,-0.336240181060813,-0.462894410336236,-0.345302023188815,0.0035260086101175,0.180108519804806,-0.34396213991697,-0.298229808243745,-0.239839105660198,0.203873817836999,0.149432244896783,-0.284936755783602,0.310500318206954,-0.416351096682684,-0.425800799757799,-0.179650138685491,0.0554288553510484,-0.225135649756008,-0.271291102462447,0.146999298955802,-0.0165369803814515,-0.226475533027852,0.269140237210275,-0.261100937579207,-0.247666844774659,-0.166533386655853,-0.282256989239912
moderate,0.0119205976034778,0.220779401447746,0.0225994662899267,0.1544710772784,0.14031536762427,-0.0576162217501429,0.24114375568702,-0.251822624373469,0.172351973683617,0.210597224328109,-0.0119205976034778,-0.187749412254776,0.202898505042529,-0.202401813475717,-0.0871693699754317,-0.071523585620867,-0.19991835564166,-0.0019867662672463,0.0357617928104335,-0.0183775879720283,0.161673104997168,0.100083350712533,-0.180547384536008,-0.141805442324705,0.0091887939860141,0.270696903912309,0.0151490927877531,0.0491724651143461,-0.21109391589492,0.0183775879720283,-0.038741942211303,-0.144785591725575
moderate,-0.211390866008809,-0.390285830269829,-0.250586953683976,-0.0522614502335565,-0.121943383878299,0.197320475561313,0.250921962980345,-0.0532664781226634,0.0197655484857682,0.467672977731057,0.0445562364170706,-0.328644119737942,0.233166470272791,0.361810040078468,0.109548039912647,0.313568701401339,-0.0147404090402339,-0.142713960253174,-0.373535365451381,0.180905020039234,-0.0355109854151089,-0.0321608924514194,0.31658378506866,-0.0123953439656512,-0.303853431806639,-0.0874374263522965,-0.069681933644742,-0.0797322125358106,0.129648597694784,-0.166164610999,-0.0793972032394416,0.318928850143242
severe,-0.188753246497558,0.149531792679884,-0.0966236857070833,-0.158996692125468,0.0792600212565503,-0.12495029124207,-0.0819837333272222,-0.0287351623455878,0.114259721364683,0.0561084686558398,0.151574576732888,0.0540656846028359,-0.0005447424141343,-0.0848436310014276,0.187119019255155,-0.0079668578067151,-0.250036768087674,0.15089364871522,0.132372406634651,0.152187411948789,-0.195834897881305,-0.185893348823353,-0.18296535834738,-0.0020427840530038,0.0899505911339373,-0.0243772230325129,0.136594160344192,-0.0048345889254425,-0.211836706296502,0.0692503793968313,0.045349805976686,0.0313226888127261
severe,-0.0291985975752596,0.218254265328739,-0.0368308449030853,0.228267213657905,0.145572864170179,0.106291297648067,-0.0872456896373465,-0.186394884281394,0.0797534835448938,0.0608479167695459,-0.204460203644504,0.148093606406892,0.0098028864761063,0.072541359923187,0.0896964112563731,-0.257605852468538,-0.223715873508284,0.111332782121494,0.0581171126797734,-0.0467037519968781,-0.0079123297985715,-0.154675544469421,0.110842637797688,-0.0780729887204184,0.0209361646882557,-0.0714910506578899,-0.110002390385451,0.0937576070821886,0.0673598342143879,-0.0455134014962081,0.0810138546632504,0.12589707060028
