group,HSF1,NR2F2,TP63,SIX5,ARNT,PGR,E2F3,FOXD2,RUNX3,IRF4,MZF1,FOS,FOXH1,GMEB1,CEBPA,STAT5A,STAT4,ELF2,RELA,ELF1,RUNX2,EHF,E2F7,SP4,BACH1,CDX2,SPDEF,ZBTB7A,JUN,STAT5B,USF2,BCL6,NR3C1,HNF4G,ATF3,NFYA,NANOG,PBX1,ARNTL,FOXA1,TCF12,KLF9,MAFK,ZEB1,MEF2C,FOSL1,ZKSCAN1,GTF2B,TCF4,CTCFL,HOXC6,JUND,RARA,ESR1,SETDB1,SPIB
healthy,-0.483524945242425,-0.065065052140953,0.0018791350798831,-0.310644517893178,-0.103587321278557,0.150448252333142,-0.262256789586188,-0.49726612051407,0.357035665177793,0.211050358659373,-0.19261134568802,0.433845311568015,-0.23489188498539,-0.229489371630726,0.0157377562940211,-0.232542966135536,-0.0901984838343897,0.460388094571364,-0.415641190481647,-0.0251334316934367,0.312288761088076,-0.250629641279411,-0.17910506230136,-0.247341154889616,0.0129190536741964,0.125902050352169,0.0062246349521128,-0.077396876102686,0.138233874313902,-0.186269264793414,-0.199305764410103,0.249102844027006,0.124962482812227,-0.430909163005698,-0.147042320000854,0.247810938659586,-0.314285342110452,0.408829325817071,0.262374235528681,0.20306403456987,-0.110986415655597,-0.266954627285896,0.159843927732558,0.152679725240503,0.11157364536806,0.276350302685311,-0.294789315656664,-0.428795136040829,-0.435607000705406,0.287155329394639,0.207174642557114,-0.304772220768543,-0.408829325817071,0.163249860064846,-0.500437160961373,0.117563388435188
healthy,-0.169808902702831,-0.0169808902702831,-0.118866231891982,-0.101885341621699,0.0,0.237732463783964,0.186789792973114,0.254713354054247,-0.288675134594813,-0.135847122162265,0.0679235610811324,0.22075157351368,-0.135847122162265,0.0679235610811324,0.101885341621699,-0.203770683243397,0.135847122162265,0.0849044513514156,0.0339617805405662,-0.101885341621699,-0.22075157351368,-0.27169424432453,0.0509426708108493,0.254713354054247,-0.0339617805405662,0.0,0.0,0.237732463783964,-0.0509426708108493,0.0509426708108493,0.254713354054247,-0.0509426708108493,-0.0849044513514156,0.0509426708108493,0.0,-0.118866231891982,0.169808902702831,-0.288675134594813,-0.203770683243397,-0.0679235610811324,0.135847122162265,0.254713354054247,0.0,0.0679235610811324,-0.0849044513514156,0.288675134594813,0.203770683243397,-0.22075157351368,-0.169808902702831,-0.0849044513514156,-0.237732463783964,0.0,0.118866231891982,0.203770683243397,0.118866231891982,0.22075157351368
healthy,-0.155060444896655,-0.0934601827207094,-0.27574396928867,0.100348814189847,-0.117305445498495,0.304225810939914,0.0273558153534039,0.007219815674385,-0.169367602563327,-0.264086285263975,0.050141288674399,0.302238705708432,0.115318340267013,0.225536443773221,0.0488165518534109,-0.157974865902829,0.0754437619552714,-0.0991565510509581,-0.0824648671065083,-0.0243089206651314,-0.0215269733410564,-0.0261635522145147,0.189106181196049,0.0490814992176085,-0.0611366042886001,-0.400534177825747,0.34025865247079,-0.0559701306867466,-0.421465019597359,0.130420340026277,0.211891654517044,0.0008610789336422,0.197054602121978,-0.227920970051,-0.0388810256960003,0.484257544912194,0.0237790259367361,-0.189636075924444,-0.272697074600397,0.0413980256558776,-0.065375762115762,-0.110814235075653,-0.255210548563355,-0.0292104469027873,-0.0808751829213226,0.111344129804049,0.0105316577268553,-0.0664355515725524,-0.17453407616518,0.168837707834931,-0.159167129041718,0.0237790259367361,-0.137308971495415,0.0990240773688593,-0.120484813868866,0.057029920143537
healthy,-0.137711811210588,0.323172943896204,-0.110031045138108,0.078890183306568,0.229750358401584,0.119027294111664,0.396526973988276,0.180616998622932,0.14186392612146,-0.110031045138108,-0.076814125851132,-0.239438626526952,0.021452593706172,0.14186392612146,-0.180616998622932,-0.006228172366308,0.044289225715968,0.042905187412344,-0.274731603269364,-0.16954469219394,0.07958220245838,0.129407581388844,-0.130099600540656,-0.238054588223328,0.116951236656228,0.1557043091577,-0.089270470583748,-0.120411332415288,0.284419871394732,0.017992497947112,-0.211757860454472,-0.237362569071516,-0.298260254430972,0.274731603269364,-0.130099600540656,0.163316519827632,-0.223522186035276,0.139787868666024,-0.016608459643488,0.17992497947112,-0.067125857725764,0.343241499298752,0.090654508887372,-0.015224421339864,0.050517398082276,-0.185461132685616,-0.0692019151812,0.151552194246828,-0.30448842679728,0.197917477418232,0.098958738709116,-0.240822664830576,0.038753072501472,-0.150168155943204,0.178540941167496,-0.316944771529896
healthy,0.0274149823805229,-0.197658638397844,-0.422393802603613,-0.0670144013746116,0.0534761384706497,0.120152083272662,0.0135382629039619,0.0511069424624563,-0.171597482307718,0.166859090291331,-0.062952922503423,0.0524607687528525,0.0490762030268621,0.121167452990459,-0.195966355534849,-0.212550727592203,-0.0842756865771631,0.117782887264469,0.149936261661379,-0.148920891943581,-0.0358763966954991,-0.0324918309695087,0.248765580860301,0.0135382629039619,0.321533743969096,0.278888215821616,0.0727681631087955,-0.117105974119271,-0.114736778111077,-0.0649836619390173,0.0670144013746116,-0.305287828484342,-0.0372302229858953,0.37704062187534,0.262642300336862,0.26331921348206,-0.487715921115229,-0.240981079690523,0.0548299647610459,0.0182766549203486,-0.370609946995958,0.152305457669572,-0.229812012794754,-0.125905845006846,-0.485008268534437,-0.0879987088757526,0.0615990962130268,0.159074589121553,-0.0389225058488906,-0.290395739289984,-0.107290733513898,0.0934140140373374,0.300887893040554,0.205104682995023,0.0930755574647384,-0.17430513488851
healthy,0.217452039121654,0.216143905614675,0.222986450112719,0.194744183115891,-0.187700387309081,0.247438484127787,-0.262532332285236,0.178442827105846,0.251396426533518,0.250524337528865,-0.193838552226444,-0.278297018138572,-0.2402605207818,-0.280275989341438,-0.20658446844829,0.147684918749443,-0.178208033912286,-0.231103586232947,-0.209267819231837,0.152749743353388,0.200110884682984,-0.193000005106586,-0.241870531251928,-0.232042759007188,0.0922066412996185,0.232009217122394,0.209804489388546,-0.221108104564236,-0.201754437037907,-0.220504350637938,-0.216747659540973,-0.24150157051919,-0.241602196173573,0.182635562705137,-0.204169452743098,0.184916410871152,0.214064308757426,-0.190081861129479,0.292921279908901,0.250222460565716,-0.228151900371046,-0.228252526025429,0.201955688346673,0.190987492018926,0.202425274733793,-0.212219505093738,-0.0951583271615197,-0.159927706699375,0.24351408360685,-0.186358711917308,0.209838031273341,0.189746442281536,0.217049536504122,-0.109749047047054,-0.277089510285976,-0.157244355915828
healthy,0.030547449816628,-0.0551865451419741,-0.168828086846632,0.0310502884967371,-0.193718601512032,0.106350380843075,-0.116030025435176,0.0602149319430651,0.0955393492207297,-0.0770600277267201,0.14997163634254,0.0038969997708455,-0.195101407882332,0.0955393492207297,0.0422384491291647,-0.0399756750686737,0.243499630842833,-0.0548094161318923,0.0482725132904739,0.220369051557815,-0.154874313473604,0.160405538954804,0.0517923840512377,0.101573413382039,-0.0052798061411455,0.0529237710814831,-0.112887283684494,0.143309023831095,-0.0568207708523287,0.199626956003314,0.0199878375343369,0.10936741292373,0.224517470668715,0.0441240941795738,0.256322017185616,-0.256322017185616,0.191078698441459,0.0359529656278009,0.07152880224552,-0.167445280476331,0.139663443400304,-0.264367436067361,0.031427417506819,-0.0925223171400751,0.0015085160403273,-0.041484191109001,-0.0827169628779475,0.0471411262602285,0.0181021924839277,-0.0750486730062837,0.0571978998624105,0.220243341887787,0.0587064159027378,-0.128223863427821,-0.0916423494498841,-0.181399053849359
healthy,0.0141201707242756,-0.108562116623828,0.0137180888108541,-0.0100756997127997,0.0704352904805576,-0.107403174638083,-0.035264948994799,0.0172422185226079,-0.0213576451658642,0.0436140616676119,0.0719963143797237,-0.0018684983035473,-0.0014191126356055,-0.0144276451286569,0.032237508705507,-0.002294232094229,0.0141201707242756,0.0694892153901538,-0.0309839592107221,-0.0126537543341499,-0.0467597613432043,0.0178335154541103,0.04061027325558,-0.118306690054986,-0.0176206485587694,-0.0130321843703114,0.123557406806727,-0.0502602391776981,-0.0599338569770762,0.0057947099287228,0.145056963236152,0.0197020137576576,-0.0622753928258254,0.0075449488459697,-0.0439688398265133,-0.0758515703731189,0.0421003415229659,-0.0343898295361755,-0.0028855290257313,-0.017502389172469,0.136234813018137,-0.0054872355243416,0.123864881211108,-0.0143330376196165,-0.0113055973303246,-0.129872458035172,-0.0366840616304046,0.0220435496064069,-0.0077578157413105,-0.105203550052895,0.0035477815890139,-0.0406339251328401,0.011423856716625,0.0214522526749045,-0.0029564846575116,0.0598392494680358
mild,-0.358513357433594,-0.109223359892186,-0.0186808512188236,0.156998643222028,-0.30445812837487,-0.0468213675229239,0.279497331427165,-0.100717610613828,-0.248892532621858,-0.146028611442464,-0.0406209147779526,0.0191578091222829,-0.218605705752191,-0.140305116600952,-0.0139907651681402,-0.279179359491526,-0.257000816980667,-0.040382435826223,-0.0622430064014421,0.32568275507881,-0.181800454201913,0.235378725357177,0.344761071217183,0.201912179131115,0.0496831149436798,-0.298734633533358,0.0388720691319351,0.290944321110189,-0.222659847931595,-0.0936427350458477,-0.0492856500241304,-0.0711462205993495,0.0634354011600904,0.046741874539014,-0.116854686347535,0.0746439118913845,0.002782254436846,-0.0752798557626636,0.0949146227884059,-0.227508919950099,0.0590632870450466,0.188795836785983,0.072179629390178,-0.154534360720822,-0.168366139921142,-0.0705102767280704,-0.0744849259235648,0.0102545949243755,0.0220990495269488,-0.121147307478669,-0.102068991340296,0.178143776942058,0.0889526489951643,-0.329816390242124,-0.143643821925167,-0.059460751964596
mild,-0.0148681356836495,0.0054422165752743,-0.109736855023832,-0.0216382531032908,0.0801311968543396,-0.186341495537394,0.0216600219695919,-0.182248948672788,-0.160654233302099,-0.140909871567004,-0.0548140053461633,-0.158782110800205,-0.0766917159787662,0.0815244042976098,0.0122341028612167,0.0984388134135625,0.11069468514108,-0.0453010107725837,-0.0565990523828533,0.192589160165809,0.0998755585894349,-0.141367017759327,0.0754944283322058,0.161699138884552,-0.112240274648458,0.119968222185348,0.0670916459399822,-0.158129044811172,-0.0150422866140583,0.169078784560624,0.121970957885049,-0.0130830886469595,0.200643640697215,0.0169579468485549,-0.107081053335098,0.177721024482159,-0.0023728064268196,-0.0374424500378875,-0.0295621204368903,-0.237824864339489,-0.140300343310573,-0.146700390003095,0.0161960365280165,0.0301281109607188,0.0591677786063828,0.0534643356354952,-0.135794187986246,-0.22256488906242,-0.228268332033307,0.0070313438152544,0.0427758222816564,-0.0869666208728842,-0.004919763784048,-0.0043537732602194,-0.105491926095118,-0.018764762751546
