group,VDR,HSF1,TFAP2C,EPAS1,DUX4,TP63,ZNF76,FOXO3,PGR,E2F6,FOXD2,ESRRA,MZF1,FOXH1,AR,STAT3,NFAT5,ZNF384,GATA2,STAT4,BACH1,MXI1,MNT,CDX2,SPDEF,JUN,STAT5B,SP2,BCL6,STAT2,TAL1,RFX2,ZEB1,ZBTB7B,E2F8,ETV4,GTF2I,RARG,BACH2,MAF,CEBPB
healthy,-0.184215224297257,0.0162911422847915,-0.0566430485594288,0.0353392471100861,0.008521520579737,-0.237600044399728,0.144113950980848,-0.0375949437341342,0.139853190690979,-0.211032950827606,-0.0406025392328649,-0.0162911422847915,-0.0385974755670444,-0.192736744876994,0.21479244520102,-0.153387370435267,0.0496253257290571,0.0533848201024705,0.0170430411594742,-0.108022804996079,0.0511291234784225,-0.373192474800838,0.197248138125091,0.116293692617588,0.0651645691391659,-0.0995012844163417,-0.128825340528966,0.253139287809837,0.26717473347058,0.112534198244175,0.144364583939075,-0.201258265456732,0.0631595054733454,-0.0907291308783771,-0.0320810186531278,-0.0619063406822076,0.0797012807163644,0.208777254203558,0.0047620262063236,0.0012531647911378,0.0365924119012239
healthy,0.169808902702831,0.27169424432453,0.186789792973114,0.186789792973114,0.101885341621699,-0.27169424432453,-0.152828012432548,-0.288675134594813,-0.22075157351368,0.254713354054247,0.101885341621699,-0.152828012432548,-0.288675134594813,0.288675134594813,-0.0849044513514156,0.135847122162265,0.288675134594813,0.0509426708108493,-0.0679235610811324,-0.288675134594813,-0.203770683243397,-0.169808902702831,-0.152828012432548,-0.22075157351368,0.288675134594813,-0.0169808902702831,0.0,-0.254713354054247,0.27169424432453,-0.169808902702831,-0.27169424432453,0.186789792973114,-0.237732463783964,0.0509426708108493,0.22075157351368,-0.186789792973114,-0.169808902702831,-0.203770683243397,0.0,-0.237732463783964,0.152828012432548
healthy,-0.0466306196050787,0.110506475032062,-0.180483533024197,-0.196421368296426,0.347581774706481,-0.231783440306686,-0.347208231692288,0.0970589265211185,-0.0905841809417751,0.152716835635859,-0.246351617860209,0.0075331174528898,-0.0150039777367476,0.0772611467688955,-0.160063181581652,-0.208748287764792,0.0800004622063099,0.186211192575154,-0.0300702126425274,-0.0689186861185876,-0.180732561700325,0.013883348694169,-0.131798426841057,0.0473777056334645,-0.0593310820876369,-0.0422726177728284,0.351068176172282,-0.109261331651419,0.568096667418349,0.0655567989908517,-0.113370304807541,-0.106397501875941,-0.13217196985525,0.115113505540441,-0.0257122108102771,-0.223565493994443,-0.0836113780101745,-0.239005271914416,0.126693338980421,-0.149728491522316,-0.0626929692153729
healthy,0.291142616884066,-0.202346083259506,0.0679725677745525,-0.221205524029324,0.176414352201006,-0.212168708660453,0.226706194253854,-0.15166133619062,0.123765080051931,-0.212168708660453,0.0522563671330374,-0.216097758820831,-0.148911001078355,0.100976589121734,0.198417033099127,0.216097758820831,0.146946475998165,0.270711556050096,0.130837370340613,0.308037532573694,0.220812619013286,0.306465912509543,-0.420801272176565,0.150875526158544,-0.238100439718953,0.110013404490605,-0.283677421579346,-0.12572960513212,-0.206668038435923,-0.296643287108596,-0.289178091803876,0.23495719959065,-0.208239658500074,0.202346083259506,0.246351445055748,-0.257745690520846,-0.254995355408581,-0.212168708660453,-0.228277814318006,0.308037532573694,-0.254995355408581
healthy,0.134156824315708,0.108145385249228,-0.044106353199685,0.1774149784154,0.126098932865766,0.260962589764803,0.0156916833498879,-0.548360718146083,0.102490724582601,-0.073369222149476,0.203002317931883,-0.534224066479518,-0.183776471665354,-0.211625675448489,-0.168367521348798,0.101783891999273,-0.0154089503165566,-0.0667249958661901,-0.15493770226556,0.0060787602166232,-0.0477818826329921,0.118747873999152,-0.179959575715381,-0.175011747632083,-0.50552666359639,-0.31086497014778,0.230427422165021,-0.131470860499061,0.0356243621997456,0.341682870780893,-0.284005331981305,-0.131329493982395,0.202295485348555,-0.0108852217832556,0.467074971063331,-0.661029831928612,-0.111396815132538,0.179111376615387,0.110548616032544,0.0371793938830678,-0.0523056111662931
healthy,0.0250293688582992,0.198452924604638,0.0741565928471615,0.121299287589977,0.0691750194336165,-0.211615618583517,0.204285010552202,0.227532353148746,-0.0785306573078352,-0.178405129159883,-0.283544678603483,0.282896669053754,-0.346887612089535,-0.0918958542710046,0.184642221076029,0.207241554122843,0.205905034426526,0.116236712982716,0.0715645546482438,-0.227775356729894,-0.299015906603273,-0.263618384949303,0.034020501360795,0.151229228668105,0.257016787661435,-0.190231303442445,-0.113523172993224,-0.218986727211689,-0.0999149724489063,0.224251804803241,0.215220171703887,0.164351422050126,0.19861492699207,0.212749635295543,0.155319788950773,-0.201409468175278,-0.110485628228868,0.0140942077066151,0.166254950102457,-0.129034901589873,-0.20412300816477
healthy,0.544789525833734,0.217414267084072,-0.0606110285385629,0.130921714259331,0.0808147047180838,-0.275612210177306,-0.262600474932884,0.0278687711235078,0.0373318513012694,-0.152592167866405,-0.0655791456318877,0.149895190015743,0.0202983069812986,-0.539679462537742,-0.0048734862915472,0.225173992829837,0.261228328307108,0.110292199471811,0.0823287975465257,0.555340860231938,-0.237617943263593,-0.102343212122491,0.166077057119716,0.0978482490380547,-0.275281002371084,-0.115733470574024,0.510107336982238,-0.0838902057758563,0.038656682526156,0.531399267382201,-0.125101919950008,0.0081382489528749,-0.208471656316087,0.0534664030043529,0.148333781786413,-0.11866702542913,0.135558623546435,0.116916355596244,0.0918865085260649,0.605637131376741,0.0819029589385264
healthy,0.139113899358106,0.407742912774369,0.0856304370282004,-0.0411030312350203,-0.010757804381173,-0.0129177944870892,-0.0244236930025063,-0.154887095399846,-0.0123382849464775,-0.0450963787966898,0.0885806674167689,-0.085156292858609,-0.0765795516575563,0.079582464731635,-0.0838919084063654,0.0453703287613425,0.0229591143453241,-0.0689510987956864,-0.140367747273248,0.029554986571195,-0.147753859781771,-0.0626607861457743,-0.1063874151192,0.132096565648154,-0.140757599146023,-0.104459228829529,0.0485734360403598,-0.0056475838866882,-0.0222110202110799,0.198350310945721,0.0714693311630716,0.0680238835307077,-0.0465082747683618,0.036825197171596,0.0318203420481316,-0.0016226267137126,-0.0084819123671344,0.0584145616936561,0.0183125014833287,0.0309563460057651,-0.10425903462459
mild,0.169091879070719,0.111761030061878,-0.016323366731684,-0.27516532490553,0.114604822175412,-0.265610183404057,0.189169051392268,0.101978385191322,0.391703925718145,0.0179727661575336,-0.0803655651284651,0.197529800206057,0.112443540169126,0.263619528924583,0.210213113032418,-0.295299373069349,-0.495900468758023,0.144350887682975,0.166304962799456,0.243826735814388,0.235864117896493,0.161641143733261,0.230915919618944,0.0152996015708118,-0.0908875959485401,0.0588096209078789,0.0677960039866457,-0.0886125622577131,0.0015356477413082,-0.168636872332554,0.166930597064434,0.0979970762323746,-0.130188802957577,0.0414056131730521,0.218516986003937,-0.226081473025937,-0.189396554761351,-0.276416593435485,0.247921796457876,0.274539690640553,0.0729148297910065
mild,0.228576988737175,0.125324790637198,-0.0230856329714099,-0.0735428392127194,-0.17492480881881,-0.26652704192562,-0.12785739172267,-0.243266075032908,0.0056301670284704,-0.0655943681137023,-0.248370240297473,-0.201302823201332,-0.261267024286564,-0.0300210636362386,0.0258130495249942,0.244551857122455,0.215797094028952,0.0683607477609093,-0.159651276118738,0.374454811260313,0.0978947727268649,0.176872963499942,-0.065945035956306,0.18602929050126,-0.0491129795113286,0.110362962686107,-0.0418268810038963,-0.156261486973569,-0.161248762957266,0.0623993944366464,-0.0715946845315878,-0.208783737176878,0.107245915196297,0.0854655458612451,0.203445793350577,-0.0071497276797531,0.269293421572827,-0.172314281546094,-0.136507198506894,-0.148196126593684,-0.0680880061055508
