group,HSF1,TFAP2C,EPAS1,KLF5,SIX5,HEY1,ARID3A,KMT2A,FOXD2,ZNF281,REST,SRF,TFDP1,FOS,NFYB,FOXH1,GMEB1,STAT3,STAT5A,PBX3,ELF2,EHF,PRDM1,BACH1,TEAD4,MNT,STAT5B,POU2F1,PRDM14,BCL6,NANOG,TP73,FOSL1,MYC,RBPJ,NR2C2,TP53,SETDB1,MAF,ZNF143
healthy,0.505051645522468,-0.62633472197586,-0.608985619648752,-0.344572448996722,0.639025269048467,-0.0012851186908968,0.137668339762327,-0.116463881362528,0.657177570557385,0.317263676815164,0.479831191213617,0.600953627830647,0.197105079216307,-0.227787287961469,-0.250598144724889,-0.241923593561335,-0.14553969174407,0.21332970268888,0.703441843429672,-0.0925285457445744,-0.418145494050568,0.597098271757956,0.0520473069813231,0.355495957869346,-0.633724154448517,-0.282886751833673,-0.211402024652534,-0.47469071645003,-0.326741427160528,-0.194052922325427,0.0107628690362613,0.376861056105506,-0.649788138084728,0.345536288014895,0.217024418925208,0.542320087558477,0.406579425832496,0.229072406652366,0.659265888430092,0.42441044766869
healthy,-0.120071598810269,-0.0745468220101672,0.122916897360276,-0.616007136076382,0.34342753498577,-0.0884887849051985,0.122347837650274,-0.0734087025901646,-0.301032586590675,0.398626326855894,-0.0674335756351512,0.175554920535394,-0.275993959350619,-0.0034143582600076,-0.14283398721032,-0.110682113595248,-0.398910856710895,0.177262099665398,0.45467870829102,0.0961710909902157,-0.427363842210959,0.256930459065576,-0.157345009815353,0.609747479266368,0.177546629520398,0.199170898500447,-0.111820233015251,0.283391735580636,0.21396645096048,-0.191204062560429,0.243273026025546,-0.38809872222087,0.100154508960225,0.626819270566406,0.327209333250734,0.0281684556450632,0.0213397391250479,0.132021852720296,0.0936103222952099,0.0554833217251244
healthy,-0.163071539147857,-0.0313084510671141,0.129568820570057,0.058174848393082,-0.0747656515226638,-0.318061751610015,-0.109659856814558,-0.0599944848653587,0.426276602990707,0.122932499318224,0.142199238436448,0.332511805948683,0.201926129702942,-0.404440965323386,-0.0036927916643262,-0.540485550985957,-0.0747656515226638,0.38870646171017,0.334866629618688,0.188118300001549,-0.0082954015647909,0.30403984702953,0.0111854124325245,-0.0102220754766133,0.126464734823232,0.0736952771272069,-0.449396689932576,-0.161787089873309,-0.134599580228704,-0.479688285324006,-0.409792837300671,0.0861116201145069,0.0118276370697986,-0.0001605561593185,0.133529205833247,-0.276317150187196,-0.282846433999483,0.0681293302708311,0.303718734710893,-0.021675081508002
healthy,-0.512795705668827,-0.0101543704092837,-0.351806624804975,-0.337209717341629,0.279879834405882,0.213664877362011,0.252166865163878,-0.490159921631465,0.188702050105855,0.337632816108683,0.408713408973669,-0.143430482031132,-0.151257809221622,-0.360057050762518,-0.178759229080098,0.426483557189915,0.314362383920741,0.331920982753461,0.353499019873189,0.075100031151994,0.273956451667133,0.334459575355782,0.47746695861986,0.375288606376443,-0.223396149004241,-0.0294053643102174,-0.423733415204067,-0.320497316043017,-0.379308044663451,-0.122063994294931,-0.162893025315593,0.377192550828184,-0.26443672940843,-0.421406371985273,-0.153584852440416,0.276706593652981,-0.200548815583353,0.27416800105066,0.385019878018673,0.201606562500987
healthy,0.348389278501921,-0.258373582567322,-0.282758237950182,-0.257335937657413,0.184960205191266,0.0975386215314389,-0.0075229255968397,-0.0542169465427413,0.241511852781302,-0.0845680601575774,-0.214273673896193,-0.196374299200264,-0.307142893333042,-0.137228539335455,-0.228541291407441,0.169136120315155,0.379518625799189,0.250331834515528,0.0440999086711293,-0.367326298107759,0.141379118975091,0.357209260236147,0.280942359357841,0.452932003175246,-0.468237265596402,-0.374589812477122,0.416355020100956,0.0308699360697905,0.0861245275224407,0.0256817115202459,-0.352021035686603,-0.457341994042359,-0.400790346452322,0.688996220179526,0.429844403929772,-0.292875275821794,0.132040314785911,0.0902751071620765,-0.418689721148251,0.25577947029255
healthy,0.175178314442298,0.0139548212415238,-0.330203692234498,-0.151183271164664,0.0693029044514117,0.0926092682392034,0.151690719209811,-0.0715139280766921,0.201855583101418,0.171589931837334,-0.0872810637651671,-0.0837651737380819,-0.0038783529164754,0.10721652268163,-0.301025429638585,-0.110768658997654,0.0835114497155087,0.176410688266224,0.182210094496468,0.181811385318139,0.12983420697958,-0.143136595020201,0.349559210527937,0.0018123144469511,-0.153684265101457,0.0193192720044992,0.0463590035530103,-0.119540260920897,-0.210735923891479,-0.0171807409570968,0.0218202659412918,0.151581980342994,0.14317284130914,0.0238863044108161,0.0815179038238625,-0.199789544631894,-0.0676718214491557,0.05378949278551,0.216970285588991,0.159664902776396
healthy,0.216815260625337,-0.0234860849555278,0.0388114258726748,0.0371639517240815,0.0957833807321688,-0.0559374943475866,-0.164555848097866,-0.025746572740807,0.0894999909561386,-0.0475851835477415,-0.144479651496403,0.0026819346605007,-0.130725158023264,-0.0453246957624623,0.0193482429078981,0.0293863412086294,0.025746572740807,0.0691556008886259,0.0833315412369869,-0.0004980735798072,0.143176997518446,0.25987946860252,-0.0339839434837735,0.0612630503162952,0.0675081267400326,0.139115782175402,0.129154310579256,0.0692322275932116,0.142908804052396,-0.0421063741698614,0.0725654892426911,-0.224094797560982,0.0191566761464338,-0.0708030750372192,0.0087354443227738,0.126012615691241,0.0490410909348704,-0.0198846298399983,0.354398508709025,-0.0058619429008087
healthy,-0.166657050388333,-0.0823552127210996,0.0322188057751208,-0.0945108040514016,0.08342801935808,-0.0098975063927868,-0.0434400171312786,0.0901071058399256,-0.0404032822153099,0.137976776181962,-0.0198815294498463,0.16268593549822,0.133676897967613,-0.073989051285938,-0.0737121979602656,0.0447031604296587,0.0958518123476271,-0.0732363563067662,0.0581478500576227,-0.243155084938177,0.0289830825313251,0.0637022199039244,-0.00950818140356,0.0786176928245227,-0.0611672816407368,-0.091344294139024,-0.0672753581383833,-0.0510967419194048,-0.0679761431189914,0.0366138523201695,-0.0685385014367634,0.156249095676338,0.0364235156587697,0.0340962173898365,-0.0720510780062315,0.0499979802831426,0.343298123833725,0.132552181332069,0.0737121979602656,0.0889045242065363
mild,0.0977627770003826,-0.194530934819752,0.151182115513945,-0.290553128253363,-0.132160023677075,0.0195608438932516,0.0574807001693644,0.156445308680137,0.217904485573553,0.0058848301543257,-0.289517066606474,-0.0397018823087607,0.0154165973056983,0.110485614024171,0.0082884931751066,-0.340698511962758,0.0498552864482663,0.205471745810893,-0.0709080591130372,-0.0116867753769003,-0.215459380086897,0.0116038904451493,0.16987266762381,-0.201410384155091,0.148654125095537,0.203441064982992,-0.0283466466588646,0.113013604442579,-0.0394946699793831,0.0049316534391884,0.0854958071012248,-0.0423542001247948,0.319977279024991,-0.174679993665372,0.0170742959407196,-0.0363864850387181,0.318899774912227,0.129756360656294,-0.0159967918279558,0.0086200329021108
mild,-0.0725151230241174,0.0871750710158951,0.218206099122686,-0.0445579827693751,-0.294355237423638,-0.0923920853716545,0.356711635923876,-0.220587480345763,0.233457951117888,-0.04205271466186,-0.273790014607004,0.0224097608738161,0.221193149558569,-0.181563111747933,0.0178259461496264,0.0589976874110416,0.165265103839703,-0.118573513616125,-0.0688948729566643,-0.190193898030416,0.0838851859736089,0.172519369183991,0.101325706260541,-0.255798885944794,0.177846505214806,0.23093891780099,0.164521782533077,0.218619055404144,0.118779991756854,0.194144513123036,0.0673669347152678,0.0820819435445733,0.109281997283308,-0.115696584855297,-0.292827299182242,-0.1131775515384,-0.0884827659071805,0.256679859345239,0.174900750407068,-0.172244064996352
