group,LHX2,ATF1,ZNF76,ETS2,ELF3,MEF2A,RUNX3,CLOCK,XBP1,TFDP1,IRF4,GMEB1,AR,HOXA4,KLF3,MBD2,ZBTB33,PRDM1,NFIC,GATA3,SP1,NANOG,ARNTL,GMEB2,FOXA1,TBP,ZBTB7B,AHR,PAX6,GTF2B,EGR2,GTF2I,USF1,JUND,BACH2,ESR1,MYB,MECOM,ASCL2
mild,0.187682124865802,0.0744770336769056,-0.026811732123686,-0.15789131139504,-0.169807636783345,0.169807636783345,-0.0506443829002958,-0.13405866061843,0.11022600984182,-0.0863933590652105,0.187682124865802,0.0446862202061434,-0.0446862202061434,0.11022600984182,0.0625607082886007,-0.205556612948259,0.0506443829002958,-0.15789131139504,0.145974986006735,0.199598450254107,0.18172396217165,0.0744770336769056,0.122142335230125,-0.104267847147668,-0.175765799477497,0.0089372440412286,-0.104267847147668,-0.187682124865802,0.0744770336769056,-0.193640287559955,0.0446862202061434,0.193640287559955,0.0625607082886007,0.13405866061843,-0.187682124865802,0.116184172535973,-0.13405866061843,0.193640287559955,-0.0327698948178385
mild,-0.0742610657232506,-0.27847899646219,0.111391598584876,-0.111391598584876,-0.27847899646219,0.204217930738939,-0.222783197169752,0.0,0.204217930738939,0.148522131446501,0.185652664308126,0.0742610657232506,0.185652664308126,-0.0185652664308126,0.0185652664308126,-0.111391598584876,-0.0742610657232506,-0.185652664308126,0.0742610657232506,0.0742610657232506,-0.129956865015689,0.297044262893002,-0.185652664308126,-0.0742610657232506,-0.204217930738939,-0.0185652664308126,-0.0185652664308126,-0.241348463600564,0.0371305328616253,-0.27847899646219,0.111391598584876,0.204217930738939,-0.204217930738939,-0.185652664308126,0.129956865015689,0.27847899646219,0.167087397877314,0.241348463600564,0.0185652664308126
mild,-0.162512610417579,-0.0464321744050226,0.0812563052087896,0.0232160872025113,0.0928643488100453,-0.208944784822602,0.197336741221346,0.0812563052087896,-0.185728697620091,0.0116080436012557,-0.104472392411301,-0.139296523215068,0.116080436012557,0.034824130803767,-0.034824130803767,0.150904566816324,0.069648261607534,-0.0928643488100453,0.0928643488100453,0.150904566816324,0.0116080436012557,-0.0812563052087896,0.162512610417579,-0.162512610417579,0.220552828423858,-0.127688479613812,0.139296523215068,-0.0812563052087896,-0.0928643488100453,0.162512610417579,0.162512610417579,-0.104472392411301,-0.162512610417579,-0.104472392411301,0.034824130803767,0.232160872025113,0.162512610417579,-0.255376959227625,0.069648261607534
moderate,-0.225268816441437,-0.160906297458169,-0.0107270864972113,-0.0321812594916339,0.139452124463747,-0.182360470452592,-0.24672298943586,0.0107270864972113,0.139452124463747,0.0750896054804791,-0.311085508419128,0.289631335424705,0.0107270864972113,-0.0965437784749017,-0.160906297458169,0.0750896054804791,0.268177162430282,-0.0750896054804791,-0.160906297458169,-0.0107270864972113,0.289631335424705,0.311085508419128,0.311085508419128,0.24672298943586,-0.0321812594916339,0.311085508419128,-0.139452124463747,-0.289631335424705,-0.0536354324860565,-0.0965437784749017,0.0321812594916339,0.139452124463747,0.268177162430282,-0.182360470452592,-0.182360470452592,0.311085508419128,0.182360470452592,-0.24672298943586,-0.0750896054804791
moderate,-0.167700172960272,0.0415833956234434,0.10288473940636,-0.0333838528244546,0.18390403134875,-0.217092656963705,0.122407460356333,0.184684940186749,0.130411775945823,0.231539470466685,0.167504945750772,-0.11049860057685,0.0062472707039915,-0.259066507006147,-0.186832439491246,0.17629017017826,-0.0072234067514901,-0.0538827098219267,-0.104056102663358,0.165552673655775,-0.293426495878101,-0.130021321526823,-0.0700865682104046,0.151105860152794,0.0490020295844333,-0.141734954096807,-0.108351101272353,0.13216882083132,-0.167700172960272,0.0242081739779671,-0.259847415844146,-0.19835084485173,-0.301821265886589,-0.160086311789782,-0.121236097099335,-0.181170850415753,0.229977652790687,-0.226268335810192,0.0179609032739756
moderate,0.412533196054224,0.175454431720387,-0.377280848576661,-0.24407541345152,-0.307045255510678,0.194291563960306,-0.109793570769813,-0.343104908655665,0.215819715091642,0.207208454639108,-0.143969510690809,-0.0390197739255463,-0.0707737968442667,0.0126477887896598,0.450745664312345,-0.248111941788646,-0.328573406642014,-0.117597525554922,0.271254704254832,-0.369476893791552,0.393696063814305,0.246228228564654,-0.379164561800653,-0.36920779190241,-0.0239500681336112,0.27260021370054,-0.243806311562379,-0.279596862818225,0.432446735850709,-0.122979563337756,-0.0094185661199594,0.0503220532694976,0.0707737968442667,0.0713120006225501,-0.286324410046767,0.111408182104663,0.0726575100682585,0.217703428315634,0.0296012078055868
moderate,-0.0199764341549272,-0.0855564411017797,-0.0209314827997843,-0.0101075981580707,0.0034222576440711,0.0812587221999229,0.118346444575206,0.0147236666082133,-0.0941518789054934,-0.12805610579792,-0.0847605672310655,0.0857156158759226,0.0874665383914939,-0.213532959512628,-0.0817362465223514,0.33386908876462,-0.0075608017717851,-0.0126543945443563,-0.0790302753619231,-0.0268209494430696,0.0382815331813545,-0.152409846241775,-0.206688444224486,0.0820545960706371,0.0013529855802141,0.0783935762653517,0.0650228952373526,0.144928631857061,-0.0510155151127821,-0.0463994466626396,0.0655004195597811,0.02013560892907,-0.0253883764757839,0.113412026576778,-0.0179071620910702,-0.0486278935006395,-0.0584967294974959,-0.0640678465924955,-0.0981312482590646
moderate,-0.0728967085842872,0.115091779643875,0.0604586092794088,0.164056955388396,-0.0295995274597106,-0.348109336241596,0.245140767312603,0.0705350441593103,-0.230026114992751,-0.267655301497383,-0.0708499327493072,0.110683339383918,-0.275999849132301,0.228924004927762,0.277889180672283,-0.234749443842705,-0.0739988186492764,-0.302607934987041,0.350471000666573,0.153508187623499,-0.122806550098799,-0.097772907194044,0.259310753862464,-0.0810838119242072,-0.449031129335609,-0.0603011649844104,-0.0362121878496459,-0.476898769550337,-0.0456588455495536,-0.127372434653755,-0.107534453483949,0.0195230925798091,-0.295837830302107,-0.0447141797795628,0.151933744673514,-0.210817911002939,-0.147682748708556,0.10942378502393,0.0288123059847183
moderate,-0.0056716889821466,-0.146647366873013,-0.0280163780655065,-0.003828941783667,-0.0049875552916931,-0.214133845111941,0.250271552147992,0.0445790340230982,0.115585490443553,0.0407280234107068,0.120870974923024,-0.135679158997033,0.0505817554361094,-0.0340853059646907,-0.0782229634133027,-0.156964544301627,-0.203684254710982,0.131784010727193,0.0079447783407501,0.130161951815957,0.0153047327203062,0.076589870087704,0.155783861964876,0.131883320456453,0.0219474501663223,-0.117075136382443,-0.0590010135944321,0.204247009843452,-0.0874918714775112,-0.136286051786952,-0.0666478627474042,0.0597623881854207,0.116413071520714,-0.135977088184812,-0.163507952018383,0.136484671245471,-0.0071282316779508,-0.118277887547918,-0.0142012912840909
moderate,-0.0499819355088376,-0.20242221940825,0.0147820881357006,0.0112713422034717,0.0410202945765691,0.0899859615260773,-0.190134608645449,0.0406507423731766,0.137473419662015,-0.0085920887288759,0.0374171605934921,-0.0069291038136096,-0.0718779035598441,0.0349226832205926,0.0525688009325852,-0.0218959680510065,-0.0748343211869842,0.0695682022886408,0.0068367157627615,0.0279011913561348,0.418517870342023,-0.048134174491875,0.100333423221068,0.197618040764147,-0.053123129237674,-0.101349691780397,0.0594979047461948,0.0025868654237476,-0.0244828334747541,-0.0376943247460365,-0.0690138739835521,-0.0028640295762919,0.0766820822039467,0.140614613390852,-0.0169994013560557,-0.077605962712428,0.292685345086871,-0.0431452197460761,0.0492428311020526
moderate,-0.360779904775167,0.153127398497333,0.355555942353083,0.309519773508469,0.309519773508469,-0.329109632591284,0.368289350756913,0.258586139893151,-0.307234289948808,0.218100431122002,0.258259642241771,-0.359800411821026,0.199816562644708,0.358167923564125,-0.292215397985316,0.178920712956372,0.244873238535181,-0.254015172773828,-0.272625538902502,0.279155491930107,-0.295480374499119,-0.374166308481757,0.291562402682556,0.206673013323693,0.277849501324586,-0.396041651124233,0.322253181912299,0.151821407891812,-0.268381069434559,0.308866778205709,0.177614722350852,-0.383634740371784,-0.127660581689675,0.329762627894044,0.221691905287184,-0.136802515928321,0.339557557435451,-0.0597490702025842,-0.331395116150945
moderate,-0.103517872578006,0.162144499442573,-0.25561209312951,-0.0619767198282561,0.0060301673346411,-0.33567931496169,0.0716919894229557,-0.0753770916830142,-0.205025689377799,0.145059025327756,0.0100502788910686,-0.0368510226005847,0.0653268127919456,-0.0197655484857682,-0.0502513944553428,0.0817422683140243,-0.193970382597623,0.13433872784395,-0.245226804942073,0.151759211255135,0.149749155476922,-0.236851572532849,0.0502513944553428,0.204355670785061,0.062646738420994,0.167504648184476,0.0800672218321795,0.0874374263522965,-0.0247906879313024,0.227136302938149,0.0636517663101009,-0.0730320266084315,0.0830823054995001,0.0428811899352258,0.0087102417055927,0.103517872578006,0.0576215989754597,0.108878021319909,0.196315447672206
severe,-0.171338590125848,0.0155204352365788,-0.263321282573143,0.330664188006434,0.15555509666492,-0.169847926854538,-0.386169473344029,0.158010306758842,0.306813575665477,0.412475295778909,-0.407301817366716,-0.082951026744653,-0.322421696976838,-0.36556324577004,-0.16572668133974,-0.255604907992245,0.089352110203807,-0.316020613517684,0.0983837759064489,0.166515856012786,-0.328735094361209,-0.23482330826869,-0.0273580553322746,0.198258215084208,-0.229299085557365,0.259024664908779,-0.298132654261966,-0.139596231054427,0.223424118546909,-0.0022798379443562,0.325315337444675,0.372578131752675,-0.248414649860044,-0.159851714329284,0.305936714917647,0.201941030225091,-0.209920463030337,0.0781282926315918,0.433081523352898
severe,0.159380461475958,0.0909420519845973,-0.209855008846905,0.238265247309082,0.0076639303068071,0.035781279712673,-0.0092260052737997,-0.185740476543957,-0.32554618608979,-0.172072320582773,0.041541431153458,0.214345974377008,0.193648481064357,0.0391006890175322,0.105684134485589,0.0533546230913392,0.0166458613670143,0.0140098598602144,0.0287519423612066,0.0062971147106887,-0.0406627639845247,-0.126283998112804,-0.165531131658491,0.234164800520726,-0.0846937521166271,0.047106323223369,-0.127748443394359,-0.166214539456551,0.0308021657553843,-0.0644844072311611,-0.318907367480072,0.0420295795806432,-0.256326739114933,-0.18369025314978,-0.233481392722667,0.108808284419575,-0.0678038165360202,0.107050950081708,-0.010007042757296
