group,FOXK1,DUX4,MAFF,ARNT,TFAP2A,FOXO3,MITF,EBF1,KLF10,MEF2A,FOXD2,ZNF281,REST,ESRRA,ZNF263,CEBPD,GFI1B,CEBPA,KLF3,PPARG,PBX3,E2F4,ELF2,ZFX,E2F7,BATF,MNT,CDX2,SPDEF,GATA6,JUN,ETV6,SP1,BCL6,ASCL1,JUNB,FOSL2,IRF3,ELK1,RFX2,VEZF1,ZEB1,TCF3,E2F8,GTF2B,YY1,ETV4,GTF2I,USF1,HOXC6,EGR1,GLIS1,MYC,ESR1,SETDB1,CEBPB,ELK4,ETV7
healthy,-0.209744439466586,0.263978358814375,0.302930897572455,-0.0602266176182626,0.2984363738696,-0.214238963169441,0.19955685240678,0.103374045165675,-0.135734615826234,0.234913772202576,-0.346977229860438,0.161802853302795,-0.204950280850207,-0.153712710637655,-0.251992962273427,0.109067108522625,-0.212441153688299,0.122850314544715,-0.112962362398433,-0.0994787912898665,0.0704142046780682,-0.140828409356136,0.17438751967079,0.0458441417691252,-0.243902819608287,0.152813805897084,0.0344580150552248,0.112063457657862,0.139629869702042,0.273566676047133,0.325703151000256,0.19056780500107,-0.177383868806027,0.176484964065456,0.11026564817672,0.0365554594498907,0.381135610002139,-0.0287649516982747,-0.14352512357785,0.173488614930219,-0.133637171431568,0.0467430465096963,-0.0326602055740827,-0.350572848822722,-0.183076932162977,-0.317313373421592,-0.0874933947489187,-0.259783470025043,-0.158506869254034,0.109966013263196,-0.311919944978166,0.132738266690997,-0.0002996349135236,0.201354661887923,-0.251992962273427,0.373944372077571,-0.215437502823536,-0.296638564388457
healthy,0.0491192855416244,0.450069732637209,-0.0681577683096958,0.178961738019872,0.138219384896199,-0.0590192965810215,-0.369727335355948,0.100523189015417,-0.383054273293598,0.412754306411789,0.158019406974993,0.191146366991438,-0.0262731062199386,-0.116134744885236,0.183150204228848,-0.164873260771499,-0.427223553315524,0.072727004174033,-0.0456923586433715,-0.222369478731075,-0.190765597336076,-0.0765347007276473,-0.462635131264137,0.0932885655635502,-0.304996493944505,-0.279104157379928,-0.132888609721139,0.419608160208295,0.0190384827680715,-0.202950226307642,0.398665829163416,-0.0525462124398772,0.146977086969512,-0.443215878840704,0.0944308745296345,-0.0346500386378901,-0.251307972538543,0.420750469174379,-0.427223553315524,-0.407804300892091,-0.0399808138129501,0.312231117396372,-0.0635885324453587,-0.239504113222339,0.295858022215831,0.144692469037343,-0.209804080104148,-0.239504113222339,-0.188861749059269,-0.113088587642345,-0.279865696690651,0.266919528408362,-0.119561671783489,0.0102807806947586,0.078057779349093,-0.0281769544967458,-0.428746631936969,0.10395011591367
healthy,-0.0396408513804271,-0.0055196122175278,-0.0921130090847176,-0.101145101804309,-0.0946936070046007,0.206232783763994,0.404795457043891,0.0125445732216541,0.0508234423665874,0.153617259508599,-7.16832755523094e-05,-0.196770591391089,-0.0761993219121049,0.0522571078776335,-0.0469525454867626,-0.178993139054117,-0.0251608297188606,0.026881228332116,-0.0217200324923497,0.151036661588716,0.023870530758919,-0.15118002813982,0.0658769302325723,0.0354832213983931,0.0390673851760086,-0.224440335754281,0.271464564516596,-0.218992406812305,0.0913961763291945,-0.234332627780499,-0.285944586178162,-0.0237271642078144,0.0430816486069379,-0.0918262759825083,0.0098206087506663,0.120069486550118,0.141001003011393,0.0849446815294866,0.0169889363058973,0.133832675456162,0.0300352924564176,0.113761358301515,-0.011110907710608,0.0082435766885155,-0.108170062808435,0.238633624313638,-0.0823640836096035,-0.0316123245185684,0.0591387023306553,0.0456622465268211,-0.0017920818888077,-0.026881228332116,-0.0460923461801349,-0.0016487153377031,-0.108170062808435,0.0470959120378673,0.148742796771042,0.018996068021362
healthy,-0.204124145231932,-0.265361388801511,-0.142886901662352,-0.102062072615966,-0.142886901662352,0.224536559755125,-0.204124145231932,0.142886901662352,0.183711730708738,-0.102062072615966,-0.0612372435695795,-0.142886901662352,-0.142886901662352,0.122474487139159,-0.142886901662352,0.0204124145231932,0.0612372435695795,0.122474487139159,0.122474487139159,0.102062072615966,-0.183711730708738,0.102062072615966,-0.122474487139159,-0.183711730708738,0.142886901662352,-0.0612372435695795,0.0,-0.163299316185545,0.183711730708738,0.0816496580927726,-0.0816496580927726,-0.0612372435695795,0.183711730708738,0.0,-0.122474487139159,0.224536559755125,0.0612372435695795,-0.0408248290463863,-0.102062072615966,-0.122474487139159,0.163299316185545,0.0612372435695795,0.0,-0.0816496580927726,-0.102062072615966,0.0,0.244948974278318,0.102062072615966,-0.183711730708738,-0.102062072615966,0.0816496580927726,0.244948974278318,0.102062072615966,-0.163299316185545,-0.0204124145231932,0.102062072615966,-0.102062072615966,-0.163299316185545
healthy,0.444943889550278,0.132668251316456,-0.445432838879454,-0.0479170342592607,-0.34405734463027,-0.584131465255749,-0.0278701117630394,0.125008045159364,0.10186444357836,-0.175369826064505,0.395722990413214,-0.231110049590584,-0.246593445014495,-0.432557173211149,-0.0664971087679536,-0.508996251672351,-0.482430004787114,-0.414629031141358,-0.499054281979103,-0.410228487178773,0.374209219929464,-0.285383425129134,-0.502150961063885,0.0511766964537682,-0.0239585171296303,-0.085729115715548,-0.019069023837869,-0.208292414229031,-0.521545951121205,-0.190201289049514,-0.498402349540201,-0.0249364157879826,-0.152552190702952,0.25523154982994,0.570114917819367,-0.209433295997109,-0.448692501073962,0.620965648053684,0.302170685430848,-0.0265662468852364,-0.43956544692934,0.433046122540325,0.375839051026718,0.419355541323394,0.426363815041585,-0.0275441455435886,-0.604178387751971,0.0722015176083418,0.215463671056948,0.550556944652322,-0.150596393386248,-0.251156972086805,0.185800745086929,-0.326944118109105,0.566529289405409,-0.154345004909932,0.0110828514613256,-0.455374808572702
healthy,-0.205702531442236,0.0582803588787905,-0.0165242435181004,0.063504935873484,0.137823531108078,0.143615116458785,0.0139322053191827,-0.155076785369624,0.0964319211191106,0.0080191181779016,0.0773156394020925,0.0954194061976584,-0.161232876092054,0.119071754762783,-0.118666748794202,0.0482362108579844,0.075736116124627,0.110809633003732,0.137580527526929,0.137499526333213,-0.14053707109757,0.087076283244892,0.0312259601775869,0.020412300816477,0.152849252542429,0.0962699187316783,-0.0578348523133515,-0.143250611087062,0.0103276521988128,-0.102669013035256,0.0856182617580008,0.113158667621502,-0.0057105841569905,0.069823028983346,-0.151958239411551,0.128791898008724,-0.0022275328271949,-0.0580778558945001,-0.0326029804707619,-0.0283504178006625,0.150338215537228,-0.0882508005537766,-0.139079049610679,-0.170102506803975,-0.20412300816477,-0.104815544668735,0.202138478918724,0.0679195009310158,0.116884722532446,-0.116560717757581,0.032197974502181,0.132436951725952,-0.156413305065941,0.0754121113497623,0.0752096083654718,0.122230801317714,-0.130209418898757,-0.10724558048022
healthy,-0.114748897877826,0.180159507417303,-0.283769912927835,0.0710172332142897,0.362262644375208,0.117739097171059,-0.0912010784436141,0.0989008416236898,0.242878937592871,-0.15107981929061,0.255736794553774,-0.0456752942041379,-0.178215877876702,0.172983029113544,0.0125588370315797,-0.148014865015046,0.245046832080465,0.126485430103766,0.131344503955271,0.158331052576701,-0.0316213575259416,0.16191929172858,0.0805111159703053,-0.111758698584593,0.288105701903024,0.165582285862791,0.300888803881596,-0.231067650384599,0.0379755310240623,0.208043115826703,0.306121652644754,-0.0156985462894746,0.0295282180206783,0.287507662044377,-0.160797966993618,0.210659540208282,-0.107273399644743,-0.210809050172944,0.142632506287226,-0.105778299998126,-0.201315167416929,0.242355652716555,-0.131419258937601,-0.380203840134608,-0.228899755897005,-0.0303505228263175,0.22299411229287,0.281078733563926,0.222545582398885,-0.289526046567309,-0.102862855687224,0.0678775239563948,-0.188980595332341,0.0108394724379705,0.298646154411671,0.128952344520684,-0.145473195615798,-0.0901545086909825
healthy,0.084596125526001,0.077554566138576,-0.0490404254570863,-0.147608340755765,0.033301287774917,0.0576962553760158,-0.107140248465978,0.023810490339692,-0.0400227762810954,-0.111857814933048,-0.104788423295079,0.0969536447671737,0.0010158771448261,0.0771788307562431,0.0813119199619056,-0.0378657768639988,-0.019524323756042,-0.101267643601367,-0.110424454030074,-0.0630957119813931,-0.179225777372819,-0.0113973065974329,0.0556366688358204,0.0390625636373556,0.0151964087965772,-0.0856676671719135,-0.0800873009380055,0.0940730068359544,0.0804212879445237,-0.0261066510095045,0.0493326640877897,-0.032925552392584,-0.0938086004557942,-0.0856537510466419,0.0130254932542091,-0.0043974955858227,0.0287507148111068,0.0853893446664817,-0.0349433905569647,0.121459941370445,-0.101866036988045,0.111607324678159,-0.0682446783318817,-0.0648352276403419,-0.132620673838261,0.0843873836469271,-0.0051072179746738,-0.0282219020507863,-0.103563804271179,-0.0037016893222431,-0.0873236860792328,0.0713618903927181,-0.033231707148559,-0.0059561016162409,0.101671211234243,0.0024353219225284,-0.0572231071167817,0.113486001589824
mild,0.0205820415918651,0.0098379569873065,0.0550148910474381,-0.158831226624015,0.188086203981006,0.0388340407393681,-0.279216752916056,-0.235852074090429,0.221483479016863,-0.280252327335773,-0.179283821413416,-0.0687362521086815,-0.003236170061614,0.0652411884421384,0.221483479016863,0.202066458647179,0.178248246993699,-0.106793612033262,0.100709612317428,0.0721018689727601,-0.0916483361449087,0.188992331598258,-0.0585099547139812,0.0068606805306216,0.34432849455573,-0.0865999108487908,-0.0209703819992588,-0.179154374610951,0.0163102971105346,0.160643481858519,-0.149640503649032,0.167633609191605,0.27507445523719,-0.272485519187899,0.0864704640463262,0.0209703819992588,0.138637525439544,-0.255398541262577,0.0088023825675901,-0.104075229181506,0.39597776873909,-0.0642056140224219,-0.0682184648988232,-0.0348211898629667,-0.0088023825675901,0.238958797349578,-0.0634289332076345,0.060063316343556,-0.0227826372337626,-0.0670534436766422,-0.297468752063559,0.152617780105717,-0.0913894425399795,-0.169316417623645,-0.0033656168640785,-0.167504162389141,0.187956757178541,0.160125694648661
mild,0.164138651530888,0.0887821202211926,-0.142347712652464,0.0096418066376288,0.26693900126069,-0.264568438872242,-0.163546010933776,-0.0183946523795898,0.0262357433567632,-0.017574073091281,-0.183331089329667,0.0756984393464905,0.257547927183377,0.115405359352991,-0.0280592528863384,0.0222240223916978,-0.0446531896054727,-0.0071800687727023,-0.147544714811753,-0.183650203497342,0.166463626181096,-0.159625465445189,-0.118596501029747,-0.0334841937368246,0.163044545813143,0.215926322170823,-0.0347150626692879,0.154154936856464,-0.153516708521112,-0.115997999950102,0.095665868695339,0.0052653837666483,0.0685411644429079,-0.118277386862071,0.190032486850856,0.091836498683231,-0.270038967460968,-0.0195343458355743,-0.189576609468462,-0.0203093373856438,-0.161631325927722,0.0998143528751226,0.0409149950698436,0.0627515216865066,-0.112350980890952,-0.0005242589897528,-0.145082976946827,0.187433985771211,-0.0573265808360204,0.223174772550885,0.0168902570176903,-0.0236828300153579,0.0864571455709842,-0.161403387236525,-0.158394596512726,0.0026668826870037,-0.127896399630581,0.246789220958884
