group,HSF1,RXRG,MAFF,SIX5,FOXO3,ARID3A,MYBL2,GATA1,RUNX3,E2F1,FOXP3,IRF4,FOS,STAT3,HOXA4,ZNF384,KLF3,BHLHE40,OTX2,BACH1,TEAD4,MNT,STAT5B,SP2,POU2F1,GATA3,USF2,SP1,JUNB,NFE2L2,PBX1,ARNTL,GMEB2,STAT2,RFX2,IRF2,HIF1A,ZEB1,HOXA1,PAX6,MEF2C,E2F8,CTCFL,ETV4,EGR2,THAP1,RARA,NRF1,POU2F2,ESR1,MAF,SREBF1
healthy,0.0256032154634075,-0.11768083437768,-0.0429852149523264,0.137411752716453,-0.0260729992333783,-0.0564914983389863,0.113335334505451,-0.0906682676043605,0.0384048231951113,0.13729430677396,-0.0090433375719375,0.0297138234506518,0.0012919053674196,0.138703658083873,-0.0470958229395707,-0.0651824980834457,0.0058722971246347,0.0374652556551697,0.0394618366775455,0.0786887814701056,-0.0569612821089571,-0.0641254846010114,0.0259555532908856,0.0232542966135536,-0.106523469840874,-0.0082212159744886,-0.020787931821207,0.0465085932271072,0.0606021063262306,0.0198483642812654,-0.0010570134824342,-0.0132713915016745,0.0449817959747022,0.0092782294569229,0.146102752460913,-0.106523469840874,0.0509715390418296,-0.009982905111879,0.0325325260704765,-0.0618940116936502,-0.167947697764554,0.109107280575714,-0.0775143220451787,-0.0011744594249269,0.059662538786289,0.0128016077317038,-0.0863227677321308,0.0536727957191616,0.118737847860115,0.0785713355276129,0.136354739234019,-0.0536727957191616
healthy,-0.0576022154527919,0.264496248803801,-0.255017403222962,0.0699976289046586,0.333582450248763,-0.382070391104595,-0.0869501796550056,-0.0291656787102744,-0.305875055474003,-0.117391856808854,0.0463005149525606,-0.211633456141429,0.358555562644436,-0.496363394550482,0.341603011894089,0.110282722623225,0.116845000333037,0.484514837574433,-0.148015819454643,-0.123771849026727,0.23460142812577,0.166608939632442,-0.0275251092828215,0.0674456320175096,0.0967935962197232,-0.232778573206378,0.389908667257981,0.134891264035019,0.319364181877505,0.0639822076706645,-0.502378815784477,-0.206529462367131,-0.216737449915727,0.118667855252429,-0.0129422699276843,-0.327020172538952,0.226763151972383,0.0650759206222997,-0.231684860254742,0.366576124289761,-0.0798410454693762,-0.210904314173672,-0.0554147895495214,0.147468962978825,0.121584423123456,0.20671174785907,0.111194150082921,-0.0368216693717214,-0.036457098387843,0.075466193662835,-0.172624360866437,0.119214711728247
healthy,0.124515000306862,0.025540080008123,0.160236983035373,0.0055175673959642,0.265923995630234,-0.150680783834115,0.128496749974053,-0.0415808429530911,0.136460249308434,0.0752550687099035,0.208245507594072,0.0812845753487922,0.263534945829919,0.0429460142675564,-0.135891427927407,-0.0042661603577042,-0.0637648768131533,-0.311770998941029,-0.0526159777450195,-0.360803401985577,0.0124571882444965,0.0415808429530911,0.219394406662206,0.0572803130694428,-0.0492030494588561,0.274570080621848,-0.0503406922209105,-0.0283841869132592,0.0616033555652498,-0.102672259275416,-0.0337311078949152,0.221555927910109,-0.282988637061051,-0.141124584632858,-0.277300423250778,-0.0410120215720638,-0.0340724007235315,-0.190156987677406,0.0575078416218537,-0.0750275401574926,0.171158353551096,-0.0742311902240545,-0.0750275401574926,-0.276276544764929,-0.0859489106732156,0.0787817612722724,-0.313136170255494,-0.377981807692599,-0.267175402668493,-0.290952136395432,-0.0532985634022522,-0.240554562036419
healthy,0.0183433721093696,0.254710824147246,-0.0235843355691894,-0.0178192757633876,0.285108412214201,0.0324939734508832,0.0387831296026671,-0.170331312444146,0.0340662624888292,0.0366867442187391,-0.0089096378816937,0.23217468127002,-0.0052409634598198,-0.0707530067075683,0.0854277043950639,-0.135740953609335,0.0220120465312435,-0.0057650598058018,0.0990542093905956,0.125783123035677,0.148843362258884,-0.0183433721093696,0.247373475303498,-0.183433721093696,-0.0099578305736577,-0.0639397542098025,0.128403604765587,0.0728493920914963,0.0733734884374782,-0.0796626445892621,-0.114777099770055,-0.161421674562452,-0.358481900651679,0.230602392232074,-0.0560783090200727,-0.0361626478727571,-0.0335421661428472,0.082283126319172,-0.0057650598058018,0.0786144518972981,-0.0791385482432801,-0.0052409634598198,0.0319698771049012,0.16351805994638,0.122638544959785,0.0801867409352441,0.0744216811294422,-0.0545060199821267,-0.249993957033408,-0.252614438763318,-0.182909624747714,-0.0220120465312435
healthy,-0.480708959225115,-0.185878121842339,0.137088856366814,-0.275075674674895,0.169116165605349,0.164626355899012,0.268490620438934,0.471729339812442,-0.119428938188556,-0.106558150363724,-0.278966843087053,-0.241252441553825,-0.0416055699453867,-0.37804197727355,-0.0589661674765552,-0.0847077431262189,-0.010476222648119,-0.092789400597625,-0.0760274443606347,0.0428028525337431,0.0891975528325556,0.275973636616162,-0.180490350194735,0.164925676546101,-0.249932740319409,0.112245242658417,-0.0356191570036044,-0.063755297829981,0.489688578637789,0.278368201792875,0.0206531246491488,-0.0194558420607923,0.240653800259647,-0.142177307367329,-0.261306924908796,-0.469334774635729,-0.0930887212447141,-0.279565484381231,-0.181088991488913,-0.0676464662421395,0.0011972825883564,-0.26310284879133,-0.0706396727130306,0.241551762200914,-0.039809646062852,-0.257415756496637,-0.32057241303244,0.0877009495971101,0.450178253222026,0.474423225636244,0.0724355965955653,0.323565619503331
healthy,-0.520315477719673,0.306462372979438,-0.507158074834808,-0.343361095119364,-0.471201756207297,-0.533581619471356,-0.384464386776216,0.31345790674467,-0.125484652306897,-0.435100452424031,0.193156473756053,-0.50190236293865,0.546449052044709,-0.353981257778497,0.543984304396855,-0.292290074004281,0.516980819137283,0.533726604627112,-0.463735020685859,-0.297292061877866,0.439160036785201,-0.210554692446784,0.146797470203043,0.228097896293271,-0.012649954839719,-0.53267546224788,0.307006067313524,0.507919246902528,0.396135691814581,-0.396425662126093,0.184638595855383,-0.441588538144116,-0.49744406939915,-0.364492681570814,-0.361991687634022,-0.525099987859624,0.04599654066362,-0.519119350184686,-0.411649103480483,0.497734039710662,-0.443147128568494,-0.347783142369925,0.536155105986026,0.472289144875468,0.230236427340673,-0.399180380085459,-0.305411230600207,0.219688757259418,-0.584398916563866,0.489904841299833,0.459711682613627,0.419514548180251
healthy,-0.430002363277486,0.253894441169343,-0.37506918284558,-0.369959119549589,0.400193660717537,0.34052894019675,-0.273766909542642,0.272962547727533,-0.27187429350709,-0.505328481492468,0.226404193252946,-0.344172226065188,0.415476535204622,-0.457587241995661,0.211499841972971,-0.522362025812439,0.373129251409139,0.401944330550423,-0.334283307279428,0.482569773664951,0.533055306413309,0.35202658261273,0.144264657309975,0.312802115275909,0.309726614218136,-0.216893797674295,0.432746656529037,0.341475248214526,0.562674747369703,0.401329230338868,0.0723452479589872,-0.139864325027316,-0.391392996152219,0.020203676179521,-0.319331640598564,0.143507610895754,-0.441026851684578,0.290090722849281,-0.503388550056027,0.390210111129998,-0.256354842015561,-0.518576793741334,0.0009463080177761,0.445616445570792,-0.527850612315541,-0.305657489741699,0.329977605798546,-0.501353987817808,-0.099740865073607,-0.149280089804189,-0.254272964376453,0.528039873919096
healthy,-0.2225439863695,0.121125818513722,-0.160277598235329,-0.22347572343499,-0.196144769513945,0.126264489602183,-0.0652310060698217,0.326813834334808,-0.144438068121996,-0.22214870397808,-0.302871015197364,-0.314945951106696,0.294588907948563,-0.154188367110358,0.191984892918524,-0.268980255875848,0.16715739414314,0.219946416368739,0.172776050992611,-0.145915671347066,0.157472975553348,0.265385068411027,0.103309876443288,0.127807973225823,0.186987394112713,-0.202215177667896,0.108646188727459,0.180295827915102,0.17057376338327,0.249884351776055,-0.238872913729353,-0.28243868015515,0.1683432413174,0.155515386567268,-0.264603915113697,-0.177434736320062,-0.348526131406382,-0.267813231672608,-0.28170458428537,0.299896985776204,-0.260754617540107,-0.0918466870921064,-0.291821931208622,0.138697061960895,0.219805244086089,-0.327265585639288,0.208803217524897,-0.260020521670326,-0.16524686258461,0.264453331345537,0.11098964861945,-0.157840023488238
mild,-0.064835869109284,0.0656370728150071,-0.0376565741689853,-0.0615694232321052,0.224583561819611,0.223474202842456,-0.178606795321963,-0.0189207336659222,-0.196603063173589,-0.107422927621181,0.0606449574178093,0.0010477279228686,-0.142121211184419,0.189946909310659,0.0141751424858701,-0.0339587109118018,0.0734025856550924,-0.0787644873780085,-0.0405532337204457,-0.253611788388501,0.119256090044168,-0.225323134471048,-0.139409444795818,-0.129733369272854,0.0541736967177382,0.0032664458771787,-0.0446825143576339,-0.0524480271977193,0.28233185968596,-0.240299480662641,-0.10538910282973,-0.158206916353167,-0.253858312605647,0.0368553704632622,-0.115188440461266,-0.29361034262037,0.164370021781806,-0.406395171964466,-0.0446825143576339,0.255768875288525,-0.135033639941484,-0.0618775785035372,-0.183044231230583,0.126097137069957,-0.0686569944750402,0.0374716810061261,0.0883789318466856,-0.106806617078317,-0.175833397879075,-0.236909772676889,-0.143168939107288,0.29274750786036
mild,-0.192263385480882,-0.142858182767383,0.0987519607865628,-0.206796619402124,0.07517928914487,-0.0708933488463804,0.04143725006767,0.0071886907733757,0.0967648430118086,-0.13822157462629,0.268046602576902,0.0059029086838288,-0.0829329447757739,-0.185951364314015,-0.127896354816292,-0.16085913202104,0.139000836498743,-0.0029806766621314,0.0227739282224289,-0.0147864940297892,0.220823333106271,0.129571767842065,0.204575723065634,0.173132506512169,0.174379325508093,0.156222523879946,0.0939205371773564,0.11246696974173,0.0954400978286391,-5.84446404339492e-05,-0.0350473027135582,-0.156339413160814,-0.154936741790399,-0.226200240026195,0.161521504612624,0.0994143333781476,-0.0895956337852441,0.084413542333434,0.129260063093084,0.0549184804611009,0.149832576525834,-0.21014744545367,0.0987129976929402,0.235473456308381,0.0676983751693245,-0.242136145317852,-0.17434036241447,-0.0652826633647213,-0.0680490430119282,0.0136565643147328,0.0824264245586797,0.156456302441682
mild,-0.194230909795815,0.354047782924009,0.0830173154556457,-0.380535886593396,0.180884367448214,-0.35996945700315,-0.224818633981531,-0.292530699509551,-0.236206468749109,-0.358944551874068,0.300274427151504,0.0108184430291994,0.387937979192322,-0.37021850829397,0.386184252638115,-0.389053986999545,0.364889001622743,0.34552968251786,-0.312527737361419,-0.279730773230793,0.340336829863845,0.24588612830155,0.233928901795593,0.312026672631645,0.279799100239399,0.280277389299637,0.37158504846608,0.200539770257054,0.412968440011459,0.295673741905403,-0.259893165065672,0.0439798178723873,-0.325942606717626,-0.301458761967332,-0.333663558690044,-0.121371542952849,-0.310045189382086,0.321956864548973,-0.356758087598693,0.347556717106489,0.293555604638633,-0.360743829767345,0.301868724018965,0.352521813065154,0.0897133622989818,-0.365116758318095,0.371357291770728,-0.344368123371567,0.0387186382097662,0.300411081168715,0.285493017623188,-0.379807065168271
mild,-0.492207258941261,0.289009243363246,-0.335072413256617,-0.216199716757596,0.155277459801847,0.0118872696499022,-0.353646272084589,0.0538641906011192,-0.565016785546912,-0.420512163865289,0.562044968134437,0.029346696948196,0.387079217974939,-0.0936122484929795,0.495922030706856,-0.222143351582547,0.462489084816506,0.485149192586632,-0.172365409923581,-0.374820471148478,0.522296910242576,0.341016048081568,0.508923731886436,0.272664247594631,0.0167164729451749,-0.0791246386071613,0.141161327092588,0.135960646620756,0.355503657967387,0.281208222655498,-0.355132180790827,-0.395994670212366,-0.370362745029764,-0.242203119116757,-0.158249277214323,0.0765242983712452,-0.502608619884926,-0.225858123348141,-0.508923731886436,0.457659881521233,-0.394137284329569,-0.325042529489512,-0.497036462236534,0.530097930950325,0.216942671110714,-0.542356677776786,0.556472810486045,-0.130388488972364,-0.338415707845652,0.239231301704281,-0.212113467815442,0.188710405692197
mild,0.101397891973933,-0.262214322087072,-0.262736453353673,-0.400996812749643,0.177837909404334,-0.133456751743241,-0.264929404673397,0.212402999253327,-0.0837498551628162,-0.313487612467299,0.172721022991643,-0.0923128079350742,0.320901876453035,-0.346799587276449,0.110378549759472,-0.361732541501241,-0.349096964849494,0.150060526021156,-0.31369646497394,-0.248847761662083,0.132099210450078,-0.119254781291691,0.210001195426962,0.181179549510581,0.372801724353184,-0.10442625332022,0.147763148448111,-0.0349827948622736,0.298972363255789,0.218146443185939,-0.0793639525233669,-0.131994784196758,0.315367285027063,0.0751869023905582,-0.318813351386631,-0.287485475390565,-0.144734787101824,0.160503151353178,-0.25688858316774,0.206659555320715,-0.0340429585823916,-0.22347218210527,0.192353158615845,0.302209577108716,-0.178673319430896,-0.182328238297104,-0.135440850556325,0.211358736720125,-0.194650536188889,0.255635468127898,0.229215626037882,-0.18995135478948
moderate,0.236022206748559,-0.578574372842958,0.329377082783076,0.552977068123816,-0.258984494805436,-0.114435009332635,0.296251159028893,0.0470538689690109,-0.321472032796283,0.413321185023792,-0.45811646828229,0.0154336690218356,-0.0907198593722531,-0.286463954283339,-0.0771683451091779,-0.189721199683052,-0.175040392564721,0.125351506933445,0.0922255831792614,0.250326582915138,0.477314446821647,-0.0399016808857213,-0.348575061322433,0.178804702082242,-0.402404687422981,0.262372373371205,0.534908382439716,0.459998623041051,-0.270277423357999,-0.0105400666490584,-0.479573032532159,0.0959898926967823,0.282699644765818,-0.32636563516906,-0.514581111045104,-0.150195949749083,-0.46715081112434,0.167511773529679,0.218329952016211,-0.103518511731824,-0.344810751804912,-0.174663961612969,0.0831912403372113,-0.0771683451091779,-0.0380195261269608,0.193109078248821,0.199884835380358,0.271406716213255,-0.4148269088308,0.515333972948608,-0.112176423622122,0.0572175046663173
moderate,0.0586983022897033,0.016125907222446,0.0370895866116257,-0.0083854717556719,-0.016125907222446,0.108688614679286,-0.149970937168747,0.172869725424621,-0.134812584379648,0.10159321550141,0.0083854717556719,0.176739943158008,0.114171423134917,-0.0938527800346355,0.155776263768828,-0.257691997414686,0.0141907983557524,0.0212861975336287,-0.239953499469996,-0.0964329251902268,0.113848904990468,0.147713310157605,0.0941752981790844,-0.141262947268627,0.143843092424218,-0.109011132823735,0.323485698882266,0.161904108513357,0.234793209158813,0.164484253668949,0.103528324368103,-0.028059078567056,-0.261884733292522,0.120944304168345,0.0435399495006041,0.150938491602094,0.108366096534837,-0.231245509569875,-0.0741791732232514,-0.0348319596004833,-0.157066336346624,0.0009675544333467,-0.1641617355245,0.24769393493677,-0.0148358346446503,-0.0664387377564773,0.144165610568667,-0.0780493909566384,0.0457975765117465,0.104173360657001,0.003870217733387,-0.136102656957444
moderate,-0.0937314729195318,0.15858351904764,-0.151490326502378,-0.202155987539963,-0.0202662644150339,-0.0278661135706716,-0.287274298083105,0.0759984915563771,0.0810650576601356,-0.277647822485964,0.234582010604017,-0.0025332830518792,0.0258394871291682,-0.464097455104276,-0.0547189139205915,-0.339459928951818,0.436231341533605,0.160103488878768,-0.246235112642662,-0.13173071869772,0.164156741761775,-0.246235112642662,-0.134770658359975,-0.222422251954997,0.312100471991522,-0.347566434717831,0.183916349566433,0.488923629012693,0.45143103984488,0.0785317746082563,-0.205195927202218,-0.340473242172569,-0.366312729301738,0.464097455104276,-0.326286857082046,0.149463700060875,-0.110451141061935,0.0101331322075169,-0.203675957371091,0.435724684923229,-0.371379295405496,-0.149970356671251,-0.230528757721011,0.217355685851239,0.251808335356796,-0.477270526974048,0.196582764825829,-0.482337093077807,0.37087263879512,-0.0942381295299076,0.354659627263093,0.165170054982526
moderate,0.0505282346599375,-0.0610722273556806,-0.255366025344655,0.124810070842307,0.237595251138346,-0.240201631355271,-0.174686710448014,-0.31092931269638,0.100049458781517,-0.218284343167491,0.0196070875409605,-0.19233901282628,0.204541611114612,-0.0401027137922364,0.271122778474248,-0.21591490660665,0.252641173299687,0.176582259696687,-0.0858328394164706,0.239016913074851,0.0197255593690026,0.289604383648809,-0.0895054660857744,0.130022831276158,0.338296304974095,-0.408668570831077,0.162484112159682,-0.30405794666994,0.0944812828635408,0.225985011990224,-0.0217395804457175,-0.287471890744052,-0.271952081270543,-0.248850074802342,0.0273077563636942,0.235581230061631,-0.0438938122895823,0.364004691659221,-0.31614207313023,0.155849689789326,-0.0077599047367547,-0.0265969253954419,-0.233804152641,0.196603998635794,0.368743564780904,-0.156323577101495,0.367558846500483,0.23723983565422,-0.220179892416164,0.111304282445513,-0.294343256770492,0.104551388247116
moderate,-0.060044438209042,0.129957291031144,-0.197229300506089,-0.0369718068601972,-0.275620650390117,0.125926530132852,-0.169847924748725,0.0821441272720922,-0.168596998952704,-0.141771590215794,-0.0967382615590121,-0.0550407350249552,0.233645140345833,-0.157338666788508,-0.164844221564639,-0.0094514393477195,0.0935414511914011,-0.0728316796794862,-0.239899769325941,0.0319681036761103,0.222942775202091,0.0088954723272654,-0.168596998952704,-0.155253790461805,-0.0145941342869199,-0.105216758620937,0.148165210951016,0.146636301644767,0.13412704368455,0.000277983510227,-0.113417272172635,-0.0754725230266431,-0.0758894982919837,0.266586186307738,-0.0346089470232673,0.238092876509465,0.155253790461805,0.0154280848176011,-0.182079199198715,0.0964602780487851,-0.204317880016879,-0.107996593723208,0.106745667927186,0.167902040177136,-0.0365548315948566,-0.208487632670285,-0.0022238680818163,0.0023628598369298,-0.0251575076755477,0.0240455736346395,0.310646572678724,-0.171237842299861
moderate,0.0757035228550265,-0.145613164454229,0.164364271063987,-0.239770917358798,0.123031392551363,0.0987449745930649,-0.100698613892549,0.235633798842242,0.234427139274914,-0.0664716194986387,-0.103897219412294,0.0763738892813202,-0.0586379089742349,0.0861229324522774,-0.237970504671038,-0.117036401367651,-0.388458190710745,-0.0419362082962885,-0.168865302783388,-0.114948688782907,-0.236093478677415,-0.201943097589367,0.124065672180502,-0.24341004938725,0.195526733223412,0.291944578650915,0.0631772473465667,-0.179935925480467,-0.0265752404709296,0.111730929936698,-0.205045936476783,0.174458074111324,0.0254260408829975,-0.139273413394137,-0.0956995956850449,0.1178983010586,0.0981320681461678,-0.360800787294513,-0.258560330621488,-0.0027485023478042,0.223452283210162,-0.134695768368874,-0.234407985948448,-0.20008522492221,0.0327426115928318,0.307248086496877,-0.162448938417434,0.212075207289635,0.197001539361259,0.17181491505908,0.194396686961946,0.218280885064468
moderate,0.0769266568726809,-0.0964275045713543,0.220212026568659,0.0976238755958128,0.012163105415328,-0.0517231072907554,-0.0041474195514561,-0.143883555208208,-0.082948391029122,0.0859393185902682,-0.10807218254275,0.0955501658200847,-0.112618392435693,0.0661991966867031,-0.113894521528448,0.095310891615193,0.0181848395717691,-0.0754511326091821,0.114054037665043,0.111222626240491,-0.148868434476785,-0.159037588184682,-0.167531822458337,-0.186554121747227,-0.190063476752305,0.089807584902684,-0.0638463336719347,0.289721183089698,0.162786217394652,0.0344156064702559,0.173593435648927,0.0943139157614776,0.109348311635506,-0.0726994792529276,-0.0559901639446573,-0.0319829853871903,-0.0435877843244376,0.151620087833039,0.0956698029225306,-0.127652788309721,0.0812734715948801,0.133076336953933,-0.044066332734221,-0.0849024637024042,-0.0939948834882887,0.170762024224375,0.155328838008861,-0.140533716339724,0.231577551301015,-0.0354524613581199,-0.0695091565210383,-0.100893956395999
