group,VDR,FOXK1,DUX4,ETS2,HOXA6,RFX5,MITF,EBF1,KMT2A,E2F6,MYBL2,ESR2,FOXM1,RUNX3,CLOCK,TFDP1,ESRRA,MZF1,FOS,FOXH1,GMEB1,HNF1B,GFI1B,E2F4,RXRA,TFAP4,RELA,ELF1,SP4,MNT,CDX2,ZBTB7A,TCF7L2,ETV6,TBX21,E2F2,SP1,HINFP,BCL6,HNF4G,CTCF,JUNB,NANOG,ARNTL,RFX2,MAFK,TBP,HOXA1,AHR,E2F8,YY1,EGR2,USF1,HOXC6,GLIS1,ESR1,SETDB1,CEBPB,ASCL2
healthy,0.234614137289053,0.0224726185142771,0.0020974443946658,-0.118056155928336,-0.0257686025630377,-0.0844970456136818,0.0218733486872297,-0.0224726185142771,0.205549550677254,-0.0377539991039855,-0.007790507751616,0.0074908728380923,-0.0155810155032321,0.0110864918003767,0.109966013263196,0.125846663679952,-0.0296638564388457,-0.000898904740571,0.0380536340175092,-0.0722120141592103,-0.079403252083779,0.263379088987327,-0.114160902052528,0.0116857616274241,-0.0985798865492954,-0.0689160301104497,0.0398514434986513,0.0299634913523694,0.0383532689310329,0.370348753115286,-0.0605262525317862,0.0239707930818955,0.0194762693790401,-0.0272667771306562,0.0296638564388457,-0.177683503719551,-0.0976809818087244,0.050039030558457,0.149817456761847,-0.0248696978224666,-0.43147427547412,0.186672551125262,-0.123749219285286,0.189369265346975,0.154611615378226,0.0916882835382505,-0.142925853750802,-0.0086894124921871,-0.000898904740571,-0.114760171879575,0.0746090934673999,-0.137532425307376,-0.164199932610984,-0.0023970793081895,0.359861531141957,0.200455757147352,0.0134835711085662,0.0809014266513975,0.0461437766826489
healthy,-0.156094146324079,0.0375308329959535,0.109607091817728,-0.142446570689187,-0.100224383568739,0.0366778595187727,-0.174433076083465,0.160359013709983,0.161211987187164,0.0810324803321722,-0.0631200373113762,0.0912681620583413,0.076341126207678,-0.42606025185179,-0.520740307818854,0.506666245445372,-0.0362513727801823,0.278069353560928,0.430325119237694,-0.226890944930082,0.348866152166931,0.210257962125057,0.0567227362325206,0.0827384272865337,0.382132117776981,-0.129651968531476,0.0473400279835322,-0.0801795068549915,0.263568804448855,0.247788795121011,-0.0460605677677611,0.319438567204195,0.0328394788714593,0.170168208697562,0.255892043154228,0.423927818158838,0.199169306921708,0.464870545063514,-0.151829278938175,0.0328394788714593,-0.279348813776699,0.419662950772934,-0.0081032480332172,-0.4034564547065,-0.375308329959535,0.0554432760167494,-0.15652063306267,-0.267407185096168,-0.0017059469543615,-0.536946803885289,0.0290010982241458,-0.0221773104066998,-0.0597081434026532,-0.400044560797777,0.202581200830431,0.427766198806151,0.204287147784792,0.0678113914358704,0.449943509212851
healthy,0.0431201835231622,0.0770334461404571,0.222754496449146,-0.0851143407484844,-0.348604494443015,-0.0041729209861124,0.444515440282552,-0.213216391338032,0.115053392902815,0.0179501839243885,-0.144859971375047,0.15784239222073,-0.152013550208383,0.075046340908975,0.0077497104027803,0.346087494483137,-0.0102667103626577,-0.0877638143904606,0.075708709319469,0.0647133937052679,0.120219866504669,0.218117917575688,-0.257595074841133,0.10008386682565,-0.151616129162086,-0.447562334970824,-0.0698798673071215,0.0441799729799526,0.0832597091991011,0.0443124466620514,-0.155325392260853,0.0572948675077347,-0.0202022365200683,-0.130420340026277,0.320520073838067,0.0480217097608181,0.245539969770141,-0.0953148142700927,0.11452349817442,-0.478428702899847,-0.384504862291792,0.195597391618891,0.0767684987762595,0.129757971615783,-0.0505387097206954,-0.0857767091589785,-0.0596793937855132,-0.30793507403868,0.0710721304460107,-0.28461970598929,0.0678927620756393,-0.178375812946046,0.0783581829614452,-0.099951393143551,-0.0913406038071284,0.123531708557139,0.0228517101620445,0.207255075643586,0.1834098128658
healthy,-0.163299316185545,-0.0612372435695795,-0.285773803324704,-0.224536559755125,-0.204124145231932,0.163299316185545,-0.265361388801511,0.244948974278318,0.183711730708738,0.306186217847897,-0.163299316185545,0.0204124145231932,-0.244948974278318,-0.244948974278318,-0.285773803324704,-0.0816496580927726,0.244948974278318,0.265361388801511,0.0408248290463863,-0.265361388801511,-0.224536559755125,0.163299316185545,0.0408248290463863,0.224536559755125,-0.285773803324704,0.265361388801511,-0.0204124145231932,0.183711730708738,0.122474487139159,0.102062072615966,-0.142886901662352,0.244948974278318,-0.244948974278318,-0.224536559755125,0.244948974278318,0.102062072615966,0.142886901662352,-0.0408248290463863,0.0612372435695795,0.0,-0.224536559755125,0.0408248290463863,0.0204124145231932,-0.306186217847897,-0.265361388801511,-0.306186217847897,0.244948974278318,-0.265361388801511,0.142886901662352,-0.0612372435695795,0.204124145231932,-0.244948974278318,-0.122474487139159,-0.224536559755125,0.306186217847897,-0.142886901662352,-0.142886901662352,0.224536559755125,0.122474487139159
healthy,0.0736683655958702,-0.0260772975560602,-0.17520684295478,-0.111480447052158,-0.247245377453396,-0.429460494126367,-0.10822078485765,-0.03031485840892,-0.0893147441295063,-0.284568509580507,-0.0562291728552549,0.411858318276026,-0.0373231321271112,0.151737275154326,0.12125943363568,-0.27919006695957,0.0599777843789386,-0.16428697460318,-0.0461242200522815,0.373394304380838,0.0532954768801981,0.222960894104315,-0.528880191058847,-0.141306356131901,0.125659977598265,0.431253308333346,-0.479496308812058,-0.159560464421144,-0.26615141818154,0.128267707353871,-0.253927684952137,-0.215300687947222,0.417399744006689,-0.243007816600536,0.405176010777286,0.0994196969324797,-0.212366991972166,-0.144077068997233,0.198024478316332,-0.238770255747677,0.350576669019285,0.181074234904893,0.172273146979723,-0.122563298513483,-0.031618723286723,-0.117347839002271,-0.275930404765062,-0.0352043517006813,0.203239937827544,-0.23795534019905,-0.100886544920008,0.226709505627999,0.404198112118934,0.0829584028502166,0.170154366553293,0.0937152880920915,0.308690009819863,0.228502319834978,0.490579160273383
healthy,-0.0516751228657089,-0.0962908027169766,-0.0271082611754538,-0.264079644284213,-0.150789702788462,0.0064946875732858,0.0235503018961755,0.0351277884398589,-0.156889061552939,0.0056475544115528,0.0188628317345866,0.0618971963506196,-0.102333685937338,-0.116565523054451,-0.0514492206892468,-0.0542165223509077,0.0123116686171853,0.0027673016616609,0.167506463846658,0.100639419613872,-0.109901408848819,-0.0591863702330742,-0.0188628317345866,-0.117695033936762,0.0722322209237614,0.0339982775575484,0.0541600468067921,0.00694649192621,-0.0029367282940075,-0.120575286686654,-0.0141188860288822,-0.0070594430144411,-0.0809294547175528,0.0306662204547322,0.0143447882053443,0.0839226585556758,-0.0432602667924951,-0.11216043061344,0.105891645216617,0.0031626304704696,-0.116791425230914,0.0260352258372588,-0.0617842452623885,0.0684483594680209,-0.0721757453796458,0.0164343833376189,-0.037160908028018,-0.0679400795709812,0.0846003650850622,-0.190774388022256,-0.021460706763901,0.079348139482318,0.0056475544115528,-0.0852780716144485,0.018580454014009,0.187781184184133,-0.0138929838524201,0.0633655604976233,-0.0643256447475873
healthy,-0.0341883893138027,-0.108699232514861,0.114292056096538,-0.132784456648859,-0.0556576153208872,0.036082732785016,-0.293623238038068,-0.0350904576334281,0.251406440679599,0.123312739292792,-0.0125387496427931,0.0961604828720677,0.0362631464489411,-0.0604385774149018,-0.0772170481599343,0.203596819739453,0.253030163654925,0.109060059842711,0.0654901600048041,-0.214421639574958,0.172836290040227,0.0210181918472718,0.114833297088313,0.0737891885453578,0.14631548144324,0.0248970856216611,-0.173467737863965,0.250684786023899,0.32564666338477,0.229937214672515,0.0091108900282165,0.244550721450446,0.0748716705289083,0.159485678909771,0.153351614336318,0.147578377090716,0.0994981356546817,0.0790211847991851,0.16940843042565,-0.124756048604193,-0.205400956378704,0.160026919901546,0.0697298811070435,0.192501379408061,0.0340981824818401,-0.188261658305821,0.019033641544096,-0.0697298811070435,0.018041366392508,-0.127011219403256,-0.0298584613796008,-0.217127844533834,0.233816108446904,-0.0948073803926296,0.121057568493729,-0.106263648051872,0.0224615011586725,0.0236341899741855,0.0383379035840795
healthy,-0.0934001691708458,0.010284748244366,-0.0113053721159444,-0.0291270351042733,0.224929799390143,0.109416113001767,-0.226944877290439,0.1060402032727,0.29943534201536,0.150502766293509,0.0666022500812,-0.187088206613162,0.0357741751909628,-0.0869362179841832,0.0859417639554659,-0.106615939815642,0.250890283508237,0.310426676016972,-0.222757702432681,0.159557531923409,0.17795493145468,0.257171045794873,0.0940544152423704,-0.131555800062158,-0.0839528558980312,0.070998783681845,-0.0948133406853389,-0.0804984366403816,0.223464288189928,-0.165498086252852,0.197922521557609,-0.239427892335127,0.266801547967715,-0.025070709460821,-0.0668639485098098,0.239454062177988,-0.324977108647678,-0.0165655105310018,-0.0359835339338507,0.113812646602412,0.110619925773372,-0.0273998254754485,-0.0840313654266142,0.180179368097863,0.0917776389134649,-0.180598085583639,-0.238067060506356,0.235109868263065,0.0400136897344419,-0.120302767631936,0.076965507854149,-0.24748820393631,-0.250994962879681,0.0722811059820331,-0.0523396857219646,-0.0090024259441779,0.245237597450265,-0.195410216642955,0.180336387155029
mild,-0.227323439760797,0.0325432892966783,0.0074678284912377,0.224034854737133,-0.0471363853391888,0.0018498290758111,-0.0813924793356924,-0.158674227391804,-0.223623781609175,0.110373134856734,-0.161277690535539,0.143944106973308,-0.189436199800664,-0.457866952357266,-0.139696351317741,-0.110373134856734,-0.0432997028115804,-0.233832097620133,0.175048640322133,-0.170184274974629,-0.000274048751972,0.339135330565385,0.0676215295490979,-0.0283640458291049,0.162168348979448,0.151343423276553,0.11551154895621,0.176144835330021,0.0573447013501469,0.0800222355758322,-0.178337225345797,0.290834238030315,-0.0459031659553147,-0.123321938387413,0.222938659729245,0.308921455660469,0.12393854807935,-0.0155522666744126,-0.148534423568839,0.122842353071462,0.0611813838777553,0.174706079382168,-0.0687862367449791,0.0332969233646014,-0.0206221685858951,0.0948208681823217,0.173883933126252,-0.0790630649439301,-0.264251509089028,-0.148397399192853,0.173952445314245,-0.223075684105231,0.0146616082305035,-0.0538505797625035,0.0930395512945036,-0.0763910896122029,-0.15106937452458,-0.0923544294145735,0.0220609245337483
mild,-0.160991108436356,0.0302789032310926,0.101867275533385,-0.159667440535543,-0.162314776337169,-0.132789628438483,-0.0873436971772441,-0.0910940895628804,-0.259530829941308,-0.0327791648215168,0.0974918177501422,-0.104808759757413,0.0596569769185766,-0.132091025935277,0.0857626494068289,-0.0464202979104486,0.18205948919096,0.0073720948364712,-0.201473285069547,0.0505751443768888,0.138746133992141,0.0798061438531713,-0.0694006434106707,-0.12933338447525,0.0452437042208373,0.15102683062746,-0.164447352399589,0.045832001065643,0.0903587185068733,0.183603768408574,0.127605262493633,-0.12521530656161,0.219122190413718,0.112566924398288,-0.0632970636458118,0.208349004443214,0.039838726959185,0.0802473664867756,-0.0502809959544859,0.145511547707406,0.0708346169698846,-0.0658708623418366,-0.0975285863029426,0.0571934838809528,-0.214857038288877,-0.103779240279003,-0.0514943581968977,0.102786489353393,0.0101297362964979,0.024726851758239,-0.0389195131391761,0.177022197457311,-0.0145419626325405,0.135473732792909,0.0510531355632934,0.187795383427815,-0.0634809064098135,0.0068573350972662,-0.107492864111839
