group,TFAP2C,LHX2,EPAS1,FOXK1,MAFF,ETV5,EBF1,KLF10,ELF3,KMT2A,MEF2A,ELK3,RUNX3,SRF,IRF4,NFAT5,ZNF384,PBX3,RXRA,STAT4,ELF1,RUNX2,BHLHE40,MNT,CDX2,TCF7L2,NFE2,STAT5B,PAX5,E2F2,SP1,PRDM14,ASCL1,NR3C1,HNF4G,JUNB,KLF4,NFYA,PBX1,KLF9,VEZF1,TBP,NR5A2,AHR,MEF2C,GTF2B,TCF4,ATF2,EGR1,RBPJ,JUND,RARA,NRF1,SPIB,MYB,ASCL2
healthy,0.0246153860539345,-0.0892307744455126,-0.111794878328286,0.324957283948121,0.267008562612817,-0.111623938147356,0.107863254166894,-0.0875213726362116,0.140341888543613,0.219316252133319,0.155384624465462,-0.0064957268753438,0.272991468945371,-0.195384626803105,0.103931630005501,-0.397264980481554,-0.27162394749793,-0.0694017134576209,0.0618803454966965,-0.205128217116121,-0.20341881530682,0.145641034152446,-0.110598297061775,0.0724786367143627,0.189743600832412,0.078119662685056,-0.0613675249539062,-0.176068386358004,-0.0198290609878917,-0.0535042766311215,-0.185470096309159,-0.115897442670608,0.100170946025039,0.242905997101673,-0.367863269361577,0.0425641050515951,0.324444463405331,0.164444454054757,0.258632493747242,-0.359145320134142,-0.284615401248618,-0.309401727483482,-0.123931631174323,0.324786343767191,-0.221709414666341,-0.332478651909046,-0.272991468945371,-0.380512842750404,-0.0637606874869276,0.0774359019613356,-0.273675229669091,-0.251282065967248,-0.192991464270084,0.172307702377542,0.23692309076912,0.0962393218636467
healthy,0.0,0.152828012432548,0.0509426708108493,0.101885341621699,-0.0509426708108493,-0.0169808902702831,-0.0339617805405662,0.135847122162265,-0.101885341621699,-0.0509426708108493,-0.0509426708108493,-0.0169808902702831,-0.135847122162265,0.22075157351368,-0.0679235610811324,0.0509426708108493,-0.0849044513514156,0.0169808902702831,0.152828012432548,0.0169808902702831,0.135847122162265,-0.0849044513514156,0.254713354054247,0.186789792973114,-0.135847122162265,-0.0679235610811324,0.186789792973114,0.0169808902702831,-0.0509426708108493,0.0509426708108493,0.0,0.0509426708108493,-0.169808902702831,-0.0679235610811324,-0.0509426708108493,0.237732463783964,0.0,-0.169808902702831,-0.27169424432453,0.0339617805405662,0.27169424432453,0.135847122162265,0.0339617805405662,-0.0849044513514156,-0.203770683243397,-0.186789792973114,-0.237732463783964,0.0679235610811324,0.152828012432548,0.0169808902702831,0.203770683243397,0.101885341621699,0.0339617805405662,-0.101885341621699,-0.203770683243397,0.169808902702831
healthy,0.118205721385758,-0.216985275096841,-0.110033827972795,-0.232325496065035,0.0777763539742557,-0.0512535420199012,-0.157344789837319,-0.199207822759868,0.121933251714478,-0.131968910291802,0.259995240428226,-0.307879668497169,0.144298433686799,-0.291249148569033,0.198634356555449,-0.192469594857951,0.114048091403724,-0.175265608725396,-0.0164154701014788,0.0620060333527476,-0.192326228306846,0.117488888630235,-0.11576849001698,0.135409707518312,-0.0177057690614204,0.144298433686799,0.331678515980536,0.128384746514186,0.140857636460288,0.182147203178418,-0.187738498671498,-0.163366184983713,0.133689308905057,-0.202218520333065,-0.189315530733649,-0.0351964882961839,0.0663070298858862,0.101575201457622,-0.0860916139383236,0.037777086216067,-0.271751297618805,-0.15333052640639,-0.209243481337191,0.123797016878838,0.154190725713018,-0.102148667662041,0.0112542742617126,-0.213974577523644,0.0792100194853019,0.050966808917692,-0.300711340941938,-0.186018100058243,-0.114764924159247,-0.122363351367792,0.180426804565163,0.183294135587255
healthy,0.223398321470512,-0.137257443276374,-0.0388107253402161,0.139150649390531,-0.0160922519703335,-0.0227184733698826,-0.0113592366849413,0.0246116794840395,-0.0009466030570784,-0.0085194275137059,-0.0615291987100987,0.0189320611415688,-0.0340777100548239,-0.0350243131119023,-0.124951603534354,-0.0340777100548239,-0.0009466030570784,0.139150649390531,-0.0927670995936872,-0.0047330152853922,-0.0842476720799813,-0.0227184733698826,0.0198786641986473,-0.141043855504688,0.006626221399549,0.0113592366849413,-0.055849580367628,-0.0425971375685299,-0.0672088170525693,-0.125898206591433,-0.0217718703128042,-0.0085194275137059,0.0397573283972945,-0.180801183901982,0.151456489132551,-0.168495344159963,0.137257443276374,0.109805954621099,-0.049223358968079,0.162815725817492,-0.122111794363119,0.0340777100548239,0.124005000477276,-0.0520631681393143,-0.0615291987100987,0.0397573283972945,0.0993933209932363,-0.221505115356355,-0.178907977787825,0.396626680915867,-0.0918204965366088,-0.0132524427990982,0.0956069087649226,-0.16376232887457,0.0937137026507657,0.0549029773105496
healthy,0.106849526913104,-0.258104052023863,0.0856382108097609,0.0743387246612508,-0.35286114639207,0.113986044480584,-0.225593249772009,-0.240857467902452,0.243632780289806,0.0707704658775107,-0.0713651756748007,-0.427794580850611,-0.0568939039407439,0.240659231303356,-0.400437930175271,-0.310438514185383,0.0313213826572737,0.221430281190979,0.0109030129503168,0.234712133330456,0.0243831016888903,0.217069076010852,-0.193478920718349,0.0170483475223135,-0.393896122405081,0.462089512494335,-0.130637918804705,-0.0973341701564643,-0.0687880998865441,-0.0055506247747067,-0.104272451124848,-0.156012203489078,-0.0188324769141835,-0.30706849200074,-0.182972380966225,-0.183170617565322,0.0162554011259268,-0.197245416101185,0.0132818521394768,-0.0711669390757041,-0.111805441890521,-0.379028377472831,-0.203192514074085,-0.3213415271357,-0.0184360037159902,0.0027753123873533,0.436516991210865,0.0709687024766074,-0.0745369612603474,-0.060462162724484,-0.0212113161033435,0.112796624886004,0.0424226322066871,0.0586780333326139,0.186144166551772,0.0392508466211404
healthy,0.082801622423599,0.0485388821103856,-0.122774819455681,-0.0028552283594344,-0.0371179686726478,-0.0656702522669923,-0.0485388821103856,0.0371179686726478,-0.0599597955481234,-0.02569705523491,-0.0770911657047301,0.0314075119537789,-0.0142761417971722,-0.0656702522669923,-0.111353906017943,-0.185589843363239,-0.0371179686726478,-0.0656702522669923,0.0028552283594344,0.082801622423599,-0.0542493388292545,-0.0713807089858612,0.0885120791424679,-0.0142761417971722,-0.105643449299075,-0.0371179686726478,0.111353906017943,-0.0314075119537789,0.0371179686726478,-0.0142761417971722,0.0428284253915167,-0.0371179686726478,-0.134195732893419,0.0028552283594344,-0.0428284253915167,0.0999329925802057,-0.0999329925802057,-0.0542493388292545,-0.117064362736812,-0.0428284253915167,-0.0028552283594344,-0.0542493388292545,0.0656702522669923,0.0199865985160411,-0.111353906017943,-0.157037559768895,-0.0428284253915167,-0.0428284253915167,-0.0371179686726478,-0.0713807089858612,-0.122774819455681,0.0199865985160411,-0.0085656850783033,0.0428284253915167,-0.0770911657047301,-0.0085656850783033
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.042551388947047,-0.0526392134427276,0.0162317822256832,-0.0660516198400541,0.14021913079295,-0.1974540898056,0.0224246308660041,0.0795944019982295,0.175599852893309,0.343149002554202,-0.269877824957142,-0.359022251437551,-0.212007284110354,-0.299668686311107,0.204706241502818,0.342464529809745,0.027867818881444,-0.304150353090286,-0.206564096094914,0.0497709467040526,-0.0225550066268529,0.234187460424766,0.0997537540194847,-0.133064760916369,0.156271646347466,0.240070666633071,0.0335717584185817,0.0001955636412732,-0.0413291161890889,0.228613896648477,-0.290216443649564,-0.0958587781641249,-0.0246247218303286,-0.0106908123896066,0.0599076621100515,0.066035322869948,-0.105669554168002,0.217597144856749,0.331692232569608,-0.0391127282546582,-0.154462682665688,-0.213359932629161,0.202571338418918,-0.0593535651264439,0.220546896445954,-0.302373983348721,0.159253991876883,-0.0426491707676836,-0.150095094677251,0.0189696732035093,-0.235768266525059,-0.0346473584455848,-0.004253509197694,0.0434477223028829,0.238457266592566,0.225207829896301
mild,0.145040301981196,0.0228145586016713,0.078103894312028,0.0169225104342727,-0.0380927765241119,0.187380834160874,-0.225884683812944,0.0942727706783777,0.122294255567518,-0.199096418307678,-0.22602170818893,0.243218267375175,-0.454920928273567,0.0726914314605805,-0.278365019815588,0.184434810077175,-0.247877096158699,-0.0816665280876644,0.175528225638084,-0.077418772432098,0.176213347518014,0.0054809750394405,-0.0333654355525944,0.078446455251993,-0.179296395977699,0.0151411935464546,-0.0165799494943077,-0.39689110504349,-0.143875594785315,0.278022458875623,0.223075684105231,0.107906696088986,0.0504934825508462,0.0266512411292797,0.160112983339657,0.173952445314245,-0.019183412638042,-0.04830109253507,0.115237500204238,0.171348982170511,0.352563719412014,0.151617472028525,-0.108728842344902,-0.257742851229692,-0.216361489681916,0.176898469397944,0.0180872176301539,-0.232667390424252,-0.141957253521511,0.228830707896643,0.126062425907133,-0.0595370913659231,0.0053439506634545,-0.158331666451839,-0.068101114865049,0.0329543624246364
mild,-0.0662425471544006,0.113351491451799,0.0221546980449501,-0.0965944834759822,-0.0678537979213061,0.21175863204055,-0.172705941577679,0.252885807865812,0.0730098003754036,-0.13468042347871,-0.106121003635311,0.10595987855862,-0.0818918202279699,0.008801457314221,-0.256672247168039,0.0327083905681808,-0.0072506284510745,-0.159856216711608,-0.0769372241197356,-0.218163353838999,0.196028796428635,0.0910960902339173,0.101690064026321,0.245977570202704,0.0374011584267929,0.0692435017077621,-0.156653855812383,0.125838684895316,-0.0593947313950524,0.0523455092898411,0.155566261544722,0.209261193351846,-0.0329500781832166,0.170752300022806,0.050693977253763,0.0310971398012753,-0.0641680617920099,0.116916383773577,0.0569979958792806,0.129907093081753,0.0343800632388452,0.036897642562135,0.0499689144086555,-0.147228038825986,0.076393426985905,-0.188093386401626,-0.108920551842809,-0.140239238624534,-0.169261893063418,-0.0267266220960443,-0.103422158600744,0.0513384775605252,0.0816904138821067,-0.132726781923837,0.0450344589350075,-0.17357198886489
