group,HSF1,RXRG,RUNX1,ATF1,EPAS1,KLF5,ZNF76,ARNT,HEY1,ETS2,ARID3A,PGR,E2F3,SPI1,MEF2A,MYBL2,ZNF281,ESR2,CLOCK,E2F1,TFDP1,FOXP3,IRF4,MZF1,CEBPA,GATA2,RXRA,STAT4,ELF1,PRDM1,ZBTB7A,MAX,TCF7L2,BARX2,MEIS1,JUN,PAX5,TBX21,SP1,HNF4G,JUNB,NFE2L2,NFATC1,IRF3,ARNTL,ZNF217,RFX2,KLF9,TP73,NR5A2,HOXA1,AHR,MEF2C,E2F8,FOSL1,ZKSCAN1,TCF4,CTCFL,ATF2,RARG,RARA,NRF1,TP53,CEBPB,ELK4,SREBF1
healthy,-0.0113923447599342,-0.175496358563749,0.107956028915567,-0.121925213561677,-0.0180378792032292,-0.0297014702669714,0.109312260434607,-0.264058276757047,0.308407047429648,-0.14077683167633,-0.402122645395298,0.0402800761154818,0.168443954664742,0.179429429968964,0.0621154035720224,-0.0575042164072871,0.0722871399648208,-0.0739146177876685,0.167901462057126,0.0958855683961131,0.201264757425505,-0.28155366335266,-0.0660484749772378,0.0006781157595198,-0.188787427450339,-0.205062205678816,-0.051265551419704,-0.297828441581138,-0.169257693576166,0.256870249706136,-0.212792725337343,-0.132503819410187,0.0484174652297205,-0.0002712463038079,-0.0893756571047221,0.370793697305479,0.0065099112913909,-0.121925213561677,-0.118805881067886,-0.264329523060855,-0.15271166904388,0.176716966930885,0.0234628052793884,-0.0212928348489247,0.299455919403986,0.407683194623361,0.0870700635223545,-0.0052893029242551,-0.0827301226614272,-0.24303668821193,0.1056504353332,0.107277913156047,-0.148100481879145,0.0291589776593555,0.139013730701578,-0.158543464575751,-0.133860050929227,-0.0859850783071227,-0.308949540037264,0.09032501916805,-0.184447486589411,0.0535711450020717,-0.398325197141986,0.0714734010533969,0.0927662359023216,0.0602166794453667
healthy,-0.0516217688135805,0.126314719219823,-0.0429700757163324,-0.160344712068999,-0.124584380600373,0.132370904387896,0.104108706936886,-0.0227827918227534,0.125449549910098,-0.0461423631853234,-0.162075050688448,-0.117663026122575,0.194663094688083,0.104108706936886,-0.0216292327431203,0.0876704900521144,-0.0905543877511971,0.0227827918227534,0.0625805800700948,0.0524869381233053,-0.158614373449549,-0.120258534051749,0.0810375253442242,0.0977641319989039,0.0175917759644045,-0.068059985698352,0.0147078782653218,-0.224078851218727,-0.0438352450260572,-0.170438354015788,-0.044700414335782,0.156307255290283,-0.0328764337695429,0.199854110546432,0.0761348992557836,-0.0868053207423896,0.041528126866791,-0.0256666895218361,-0.105262266016519,0.026531858831561,-0.0158614373449549,-0.133236073697621,-0.0608502414506452,0.0164382168847715,0.124295990830465,-0.0395093984774331,0.0943034547600047,-0.0553708358223881,0.0181685555042211,0.0406629575570662,0.21513876835157,-0.0366255007783504,0.058543123291379,0.0844982025831234,-0.0363371110084422,-0.104685486476702,0.02335957136257,-0.0305693156102767,0.0501798199640392,0.0002883897699082,0.078730407184958,0.0879588798220227,0.0299925360704602,0.0331648235394512,0.0591199028311956,0.0830562537335821
healthy,-0.0029806578472231,-0.0584871306466239,-0.263953811581876,0.0028481841651243,-0.0358341310077277,0.030800131087973,0.052923235998474,0.2167931807547,-0.003113131529322,0.237061654115818,0.0296078679490837,0.0327872363194551,0.0057626051712981,0.191623181155926,-0.0235140785725385,0.125783761152819,0.0546453938657585,0.0423253414305693,-0.0220568680694516,0.0796829197824333,0.0531881833626716,-0.139296076726897,0.0554402359583513,0.149231602884308,-0.106575077248491,-0.0085445524953731,-0.253753338060268,-0.3168108107393,0.0097368156342624,-0.0258986048503171,0.053585604408968,0.183807233912097,-0.0588845516929204,0.116643077088001,-0.0288130258564908,-0.0685551304861334,0.090280814350338,-0.0970369721373772,0.133069813668253,0.0725293409490976,-0.246467285544833,-0.130155392662079,0.0584871306466239,0.130155392662079,-0.0428552361589645,-0.202486023088029,-0.121279655961459,0.0885586564830535,-0.0035105525756184,0.142078024050972,0.0021858157546303,-0.0406031835632848,-0.0921354458997213,0.131082708436771,-0.266470811541753,-0.121279655961459,0.0500088149923002,0.0265609732608111,0.0455047098009407,0.0717344988565048,-0.0196723417916731,-0.237459075162114,-0.0612690779706989,0.0015234473441363,-0.170692339384315,-0.0228517101620445
healthy,-0.247666993770171,-0.156143353432768,-0.344722282699396,0.0299211901103049,-0.355031264165971,-0.28186263961052,0.360311474185437,0.211711277923334,0.370117578507301,0.258730290953813,0.316561162595579,0.0065374028812431,0.158154862011612,-0.28965723535354,0.213722786502178,0.372380525658501,0.302480602543671,-0.387969717144542,0.34949961557415,0.35452838702126,0.29694895395185,-0.121444830447708,-0.185561666398362,-0.152623213419791,-0.359305719896015,0.0424931187280801,0.267027763841545,0.232580679428841,-0.373134841375568,0.186567420687784,-0.341202142686419,0.204419559325025,0.354276948448905,0.363580175626058,0.337933441245797,0.130748057624862,-0.392747050019297,-0.363580175626058,-0.288400042491763,0.352516878442416,-0.322847126904467,-0.31932698689149,-0.190590437845472,0.400793084334673,0.27959969245932,-0.357294211317171,0.365088807060191,0.236855135158884,0.363831614198414,0.0661283445294975,0.307509373990781,-0.34673379127824,0.272559412433366,0.27683386816341,-0.2169914879428,-0.362071544191925,0.0736715017001626,0.405821855781783,-0.0839804831667382,-0.329133091213354,-0.32712158263451,0.274068043867499,-0.356037018455393,-0.35176256272535,0.374643472809701,-0.354276948448905
healthy,-0.140980389912451,-0.419029575103943,0.358888807615279,-0.446410737537806,0.0324336388353499,0.452441112597645,-0.0107568852418748,0.191505153927317,-0.0076602061570926,-0.240563069954656,0.375187118587817,-0.499054281979103,-0.0617705985859177,0.0532954768801981,0.38529207139079,0.355303179201321,0.0927373894337392,-0.112621328820235,0.415443946689985,0.127778758024695,0.427667679919388,-0.39376719309651,-0.407620757423167,-0.38105451053793,0.0681269398652074,-0.160701346189221,-0.202750988498368,0.0630744634637207,-0.386106986939417,-0.423104152847077,-0.0278701117630394,0.402731264131405,-0.166079788810159,-0.140654423693,0.388551733585298,0.319120928842287,-0.243496765929712,-0.0213507873740243,-0.272344776351104,0.0128756656683047,0.461731149851992,-0.0511766964537682,-0.496283569113771,0.003911594633409,0.36345233468759,-0.0057044088403881,0.123541197171835,0.545504468250835,0.233391813126739,-0.321076726158992,-0.34650209127615,0.128593673573322,-0.178140538929837,0.0417236760896964,0.440869311807143,0.387247868707495,0.0845882339474704,0.0948561698601691,-0.46319799783952,-0.0752981966931239,-0.0813285717529629,0.366223047552921,-0.316350215976956,-0.0293369597505678,-0.335908189144001,0.070571686511088
healthy,-0.0582993092528377,-5.13650301787116e-05,-0.150961823695233,0.109099324099583,-0.180856271259244,0.0450984964969088,0.0409379290524331,-0.163803081239911,-0.108123388526188,0.367105870687252,-0.194827559467853,0.225492482484544,-0.0843927445836232,0.0371369168192085,-0.267149521959479,0.0363150763363491,-0.102267775085815,-0.159231593554006,-0.0195187114679104,0.0398592634186802,0.114133097057097,-0.168580029046531,-0.0988263180638411,0.330379874109473,-0.0858823304588058,0.105452406956895,-0.0177723004418342,-0.0960526064341907,0.142178403534674,0.0866528059114865,-0.0514163952088903,0.100675459150275,0.128155750295885,-0.217941823048273,-0.371523263282621,-0.0811053826521856,0.143462529289142,-0.0145363035405754,0.186146869367651,0.0859336954889845,-0.0826976985877257,-0.0143308434198605,-0.191129277294986,-0.0819785881652237,-0.0568610884078337,-0.176490243694053,0.08690963106238,-0.07853713114325,0.0916865788690002,0.0532141712651452,0.0162827145666516,-0.178133924659772,-0.0020546012071484,0.127693465024277,-0.0781775759319991,0.12759073496392,0.107969293435652,0.0938439101365061,0.0786912262337862,0.150037253152017,0.105606502047431,-0.154351915687028,0.0686750453489374,-0.0652849533571424,-0.0687777754092948,-0.0688805054696523
healthy,-0.16720980317565,-0.124779792653389,-0.160690154886691,-0.145070890536672,-0.174845113203896,0.177948047416288,-0.100862794117422,0.164072004533905,0.191510310434497,-0.0056480375551408,0.052610423893256,-0.0219645904922143,-0.113379124255049,0.0040442738049156,-0.121153892000706,0.0874748532459771,-0.0778522707446261,-0.0346901072059574,-0.0326331058741469,0.0681599593845696,-0.0542141876434812,-0.180806930623211,0.0999911833836039,-0.167279532034355,-0.0863940559360427,0.0720647754720744,-0.0659286359059955,-0.107870544417319,-0.183247440677902,-0.0229407945140904,-0.293488766291206,0.0165606039425425,-0.0424300105222615,0.163583902522967,0.112681835667994,-0.0514250332952635,-0.176274554807358,-0.059862225198622,-0.0619192265304325,0.101978455856709,-0.0372352105487061,-0.191824090298671,-0.205595539892996,0.0998168612368403,-0.141061481161109,0.0277520857647659,0.0862197337892791,0.164350919968727,0.264342103352331,0.216054868698812,0.0102501422297,0.0568987487036407,-0.0388041098695785,0.0360498199507135,0.127638675860312,0.0615705822369053,0.105046525639748,-0.0767714734346917,-0.0194892160081711,0.0530636614748414,-0.0826984264246543,0.0219297260628615,0.15336862472262,0.0900199565887257,-0.0123071435615105,0.0558876802524118
healthy,-0.164254076883551,-0.222278786704432,-0.277479704581968,-0.171545360558156,-0.178236061617945,-0.197338803383926,0.177045432925415,-0.174105739073949,0.208296801970037,0.220276844655046,-0.125700887627222,0.275488299069685,-0.199277526210699,0.216346716315988,-0.197918312924537,0.261327193204556,0.184673885787285,-0.154665828120703,0.203081216104532,0.150461749816993,-0.308109417937571,0.139767164658432,0.176897921405987,0.168848007060036,-0.189025475610424,-0.0795613916574309,0.273043822462014,-0.253509082674849,-0.20301799688192,0.256238045784275,-0.229801874195281,-0.252244698222606,0.171123899074074,-0.221604448329902,0.209455821051261,0.259852078010272,0.273328308963768,-0.251570359848076,-0.186317585575202,0.158395762254822,-0.222752930874023,-0.245290583735266,-0.237346034760335,0.228347832075201,0.152758714905236,0.161272236883676,0.185811831794305,0.199403964655924,0.149502924940708,0.196243003525315,0.181723655398717,0.226314280414509,0.246186189388938,0.263455573699166,0.260526416384802,-0.250548315749179,0.215925254831907,0.21137347080383,0.244932341473797,0.206895442535467,-0.196179784302702,0.172830818084603,-0.0751149730003741,-0.209065969178486,-0.181133609321003,0.200647276033963
mild,-0.420938108645272,0.103400281248089,0.260661985126508,0.177680131253592,0.180296419998043,-0.0830956055574575,-0.315433421233169,-0.227560244924974,0.0295185621384808,-0.0195084138988418,-0.125923114787276,0.006142590965233,0.316969068974477,0.383570680273438,-0.177338876199967,-0.196562910887456,-0.243314853233952,0.249229940830102,-0.0323054784097439,-0.0735973398982546,-0.213398160199576,0.0324761059365559,-0.094072643115698,-0.0738248432673373,-0.006142590965233,-0.354052118134958,-0.0432256401257137,-0.149299085960524,0.347454520431559,-0.26754396204126,0.401770949800055,-0.14890095506463,-0.23137092635711,0.307413927473003,0.0383343176904356,-0.199634206370072,-0.179898289102148,0.261401371076027,0.409221685137513,0.0090432589210374,-0.0296891896652928,-0.371228622500702,-0.0545439327375782,-0.318277213346702,0.0313385890911424,-0.0209871857978794,-0.104594673935773,0.31469403528365,-0.103172777879006,-0.0566483389015932,-0.356327151825785,-0.239219792590463,-0.0279260385549019,-0.392727690879017,-0.11528733228266,-0.100670240819096,0.0466381906619543,-0.0440219019175032,-0.31640031055177,0.211976264142809,0.0589802484346909,-0.03702617331821,0.0888400656267958,-0.0945276498538634,-0.0993620964468708,0.205378666439411
mild,-0.199943018922141,0.0631408439998836,-0.0319199100663618,-0.0310596317490202,0.209907909431347,-0.0976774339481594,0.182468615601139,0.0306115701254048,-0.0131013218745146,-0.147394351704525,-0.0990574637488948,0.0440892637637563,-0.043497822420584,0.0590724444574556,0.123360326213795,0.0023478429077447,-0.153039928162079,-0.0732670366935918,-0.210571040634298,-0.160872045342877,-0.0864758933577741,0.0990574637488948,-0.136963477106758,-0.160872045342877,0.0514733193209383,0.0575490349371632,-0.0410424447231715,0.107355565018252,0.170424719158357,-0.0670658638227546,-0.0630512316751605,-0.127554183010835,-0.101190237077304,-0.123611240723019,0.112158785623409,-0.0550936572397508,-0.137608685844765,0.0458994327231626,-0.0143379719556931,-0.0334433195866542,0.0523156751733353,0.112517234922302,0.048121818376295,-0.0951324439260238,-0.0285863315866632,-0.0205212223615858,0.123485783468407,-0.0978208136677163,-0.0838950584057493,-0.0817085176825062,0.0068105366789542,0.0637143628781113,0.167467512442496,-0.0906697501548143,0.161624788870551,0.0633917585091082,-0.167700504486776,0.145494570420396,-0.0413292041622854,-0.343501963128518,-0.285737858612019,-0.250591904855626,-0.0753818875570566,0.148039560442531,0.189978128412934,0.11984752308465
