group,RXRG,MAFF,TP63,SIX5,HEY1,ETS2,FOXO3,SPI1,RUNX3,SRF,CLOCK,E2F1,TFDP1,FOXP3,NFYB,AR,GATA2,PBX3,MBD2,ELF1,BACH1,SPDEF,MAX,BARX2,JUN,STAT5B,E2F2,SP1,PRDM14,BCL6,CTCF,JUNB,NFYA,PBX1,ARNTL,STAT2,TAL1,TCF12,ZEB1,MEF2C,YY1,EGR2,ATF2,EGR1,GLIS1,MYC,RBPJ,JUND,NR2C2,ETV1,BACH2,ESR1
healthy,-0.228407414080348,0.200684050414798,0.0206890773623503,-0.283026578316952,0.130754968930054,-0.173374468296496,-0.164685055804309,-0.0239993297403264,0.218890438493666,-0.191580856375364,0.218890438493666,-0.127858498099325,0.000827563094494,0.0140685726063982,0.128686061193819,0.191580856375364,-0.0099307571339281,0.0761358046934492,-0.118755304059891,-0.0765495862406962,0.166340181993297,0.229234977174842,-0.228407414080348,0.175443376032731,0.337645742553557,-0.0757220231462022,0.0124134464174102,-0.191994637922611,-0.0575156350673339,0.173374468296496,-0.109652110020457,0.0815149648076603,0.218890438493666,0.110893454662198,0.136961692138759,-0.0488262225751468,0.155995643312121,-0.192408419469858,0.0314473975907725,-0.0376541207994776,-0.273923384277518,-0.136961692138759,-0.175857157579978,-0.273509602730271,0.164685055804309,-0.0922732850360824,0.131996313571795,-0.100548915981023,-0.127858498099325,-0.0153099172481392,0.18247766233593,0.173374468296496
healthy,-0.174187421024596,-0.0911311672910137,0.0784420174150498,0.132947683927713,-0.134101243007346,0.309153833341667,-0.0816143048840407,-0.270509604173958,0.218887835360378,0.0934382854502799,-0.0115355907963308,0.134389632777254,-0.0559476153622046,0.0847865923530317,0.299636970934694,-0.158325983679641,0.358468483995981,0.258685623607719,0.0464307529552317,0.103820317166978,-0.221194953519644,-0.352700688597816,-0.0859401514326648,0.0395093984774331,-0.165535727927348,0.198700551466799,-0.232730544315975,-0.0894008286715641,-0.209659362723313,0.0046142363185323,-0.0842098128132152,0.0037490670088075,0.154576916670833,0.156018865520375,0.157172424600008,-0.291273667607354,0.362217551004789,0.165535727927348,-0.205910295714506,0.173322251714871,-0.0954570138396378,-0.334243743323686,0.226097579608085,-0.115355907963308,-0.326457219536163,0.326457219536163,0.261569521306802,0.0126891498759639,0.18514623228111,0.39192169730534,-0.13352446346753,-0.08507498212294
healthy,0.0461929327574935,-0.284154245969142,-0.196733744561638,0.146026844433705,-0.0638726382917133,0.21042611225197,0.0592082053422596,-0.0348327815418884,-0.176044727447125,0.0056424592130488,0.0525124870761082,0.0486003820217277,-0.265195583013297,0.145650680486168,0.0234726303262833,-0.114880469577675,-0.240970624791941,0.314473060140591,-0.0084260724248196,0.0133162037427954,0.20591214488153,0.006620485476644,0.0183568006397857,-0.0042130362124098,-0.410470099551929,-0.0082003740562977,-0.261509176327439,0.163706549967925,0.0844864226167186,-0.0431083883876935,0.0343061520153372,0.134817158797115,0.211479371305072,-0.175593330710081,-0.528510346288912,0.157236530070295,0.280467839283283,-0.127594811004412,0.10577730204729,0.0181311022712637,0.161675264651227,-0.0189586629558442,0.0463433983365081,0.0312216076455371,0.0315977715930737,0.119996299264173,0.241572487107999,0.120522928790724,0.0625184480805816,-0.0074480461612245,-0.141211945905237,-0.0675590449775719
healthy,-0.244948974278318,0.204124145231932,-0.204124145231932,0.142886901662352,0.183711730708738,0.204124145231932,-0.183711730708738,-0.285773803324704,0.244948974278318,-0.265361388801511,0.163299316185545,0.163299316185545,0.163299316185545,-0.224536559755125,-0.285773803324704,0.285773803324704,-0.204124145231932,0.122474487139159,0.224536559755125,-0.163299316185545,0.244948974278318,-0.183711730708738,-0.0204124145231932,0.163299316185545,0.204124145231932,-0.183711730708738,-0.142886901662352,-0.244948974278318,-0.204124145231932,-0.183711730708738,0.163299316185545,-0.142886901662352,0.163299316185545,0.183711730708738,0.224536559755125,-0.224536559755125,-0.224536559755125,-0.163299316185545,-0.224536559755125,0.224536559755125,-0.306186217847897,0.183711730708738,-0.142886901662352,-0.102062072615966,-0.183711730708738,-0.285773803324704,-0.306186217847897,-0.204124145231932,0.142886901662352,-0.122474487139159,-0.224536559755125,-0.0408248290463863
healthy,-0.537807493859888,0.436947435225372,-0.492792769704215,0.126582758152044,0.456577916436117,0.0043999354437876,0.168889829726925,-0.276519019813423,-0.483315985671441,-0.427132194619999,0.372302229858953,0.433224412926782,0.179381983477496,-0.485685181679635,0.501254184019191,0.429162934055594,-0.164151437710539,-0.0033845657259904,-0.117782887264469,-0.402763321392868,0.51580781664095,0.471808462203074,0.515469360068351,0.261626930619065,-0.0673528579472107,-0.450147241556735,0.486700551397432,-0.276519019813423,0.155690023395562,-0.338795029171648,-0.424424542039207,0.0859679694401583,0.487715921115229,-0.451501067847131,0.446085762685546,-0.2491040374329,0.138428738193011,-0.523930774383327,-0.0825834037141679,-0.43762434837057,0.0571991607692392,-0.181751179485689,-0.328641331993676,-0.347594900059223,0.158736132548954,0.150951631379176,0.118459800409667,-0.254180886021885,0.449470328411537,-0.410886279135245,0.280242042112012,0.38076364417393
healthy,-0.0428284253915167,-0.151327103050026,-0.12848527617455,0.0371179686726478,0.0542493388292545,-0.0713807089858612,-0.157037559768895,0.157037559768895,-0.02569705523491,0.0085656850783033,0.0085656850783033,0.0485388821103856,-0.0028552283594344,0.0371179686726478,0.134195732893419,-0.0314075119537789,-0.0999329925802057,0.0142761417971722,0.0085656850783033,0.0371179686726478,-0.0599597955481234,-0.0028552283594344,0.191300300082108,0.151327103050026,-0.0199865985160411,-0.0656702522669923,-0.0085656850783033,0.0371179686726478,0.0428284253915167,-0.0542493388292545,0.0713807089858612,-0.0371179686726478,0.0599597955481234,0.0085656850783033,0.0428284253915167,-0.191300300082108,-0.12848527617455,-0.0770911657047301,0.02569705523491,-0.139906189612288,-0.0199865985160411,0.197010756800977,-0.117064362736812,0.122774819455681,-0.0656702522669923,0.02569705523491,-0.0142761417971722,-0.0599597955481234,0.174168929925501,0.082801622423599,-0.17987938664437,-0.0885120791424679
healthy,-0.360326053988027,0.0780717403132912,0.0285211576565391,0.433600456723145,0.190382013205054,0.256164683283846,-0.189199108048793,-0.438792096020072,0.0561222779693188,-0.326810407893937,0.441026472426345,0.364137637269316,-0.356580187659864,-0.123153570157498,-0.0164292382814165,-0.109221576094857,0.382932685863256,0.40107056492594,0.157589253595347,-0.369197842659992,-0.034435683437849,0.135245489532621,-0.109418726954234,0.40350209219159,-0.108630123516726,-0.296909194221759,-0.276865523518431,-0.446349545629524,0.425517271488688,-0.0027601120312779,0.0445560942192016,-0.264773604143308,0.344488268284741,0.106855765782333,0.0537564676567948,-0.475987891489199,-0.108761557422977,-0.173098454533004,-0.232572297111732,0.384444175785146,-0.421179952582394,0.0899665088290368,-0.436163417895046,-0.411913862191675,-0.401136281879065,0.122627834532493,-0.38680998609767,-0.430971778598118,0.103307050313547,0.029506911953424,0.156012046720331,0.470007648754763
healthy,-0.152548565227179,0.0046897342165261,0.135598724646382,0.048915180329642,0.0804212879445237,0.0060952628689568,0.290109463536855,0.19060916784498,0.0377822801123693,0.0948105614753487,0.313558134619486,0.30152068625956,-0.368554661692813,0.293435417476765,-0.227793054570671,0.223826958868268,0.330424478448654,-0.196941004843554,0.0923752395528203,-0.312584005850475,0.219067644025384,0.0670061431827101,-0.216799315606114,-0.197887301362022,0.105414648932301,-0.107460319347225,0.314212192507251,-0.238230148524364,-0.181480189666817,-0.301005789624511,0.194116031413421,-0.192432180255559,0.217161134863176,0.346024454878107,0.279324466451372,-0.310663580562995,-0.323577744815031,0.0968283996397294,0.230172711992113,0.270014578644678,0.307588116877973,-0.314184360256707,0.173394920884022,-0.264768199417288,-0.177945493847833,-0.0555670882094624,-0.23040928612173,-0.189565458449611,-0.306293917227715,0.0594357710349647,0.337187715330647,-0.18326145370158
mild,-0.198891445742539,0.121783251349948,0.181959440169733,0.0517499325253369,0.102148484324206,-0.166378815323395,-0.10604364053579,-0.0333870532421528,0.0645483029348288,-0.154136895801272,0.272501948843095,0.186093075333047,-0.19102164033546,-0.16995599959934,-0.167491717098133,0.2122462670394,-0.0081082843588085,-0.126950295304091,-0.164868448629107,-0.119239475864832,0.123691082963785,0.220672523333848,0.0677280222912243,-0.128063197078829,0.0360103217111791,-0.133548212968611,-0.142928385069978,-0.146267090394193,0.0113674966991139,-0.0593017659967762,-0.175043550569573,0.12758623917537,-0.0039746491954943,0.183628792831841,-0.267652876824592,-0.182277412105373,-0.167650703065953,-0.0876012682686963,-0.100558624646008,0.101194568517287,-0.126791309336271,0.178620734845518,0.0203502038809313,-0.121544772398218,-0.164470983709558,0.12035237763957,-0.108189951101357,-0.296190858048242,0.0089827071818173,-0.145631146522914,0.130606972563945,0.163358081934819
mild,0.0725057804998615,-0.150295188594943,-0.0840096787639998,-0.0737306214423898,-0.100484990265459,-0.0464719063488678,-0.0735865225079747,-0.148638050849169,-0.120562775127295,-0.0843699261000375,0.127383458022943,0.0818722112368426,-0.132282821793056,-0.102262210456578,-0.0079014249037609,0.118353258132931,-0.105888700306025,0.0036505063385157,-0.011984228045522,-0.0940245547058488,0.0163552290561132,-0.019237207744415,-0.216556681936817,-0.0687111752269307,0.0414524601334087,-0.0673422353499873,0.146020253540629,-0.0763484187509306,-0.0205821311322893,-0.137638498855484,0.0030260776227169,-0.0846581239688677,0.10367918331166,0.256736268149559,0.174792007445509,0.138238911082214,-0.0665016582325659,-0.0871318223429935,0.0396272069641508,0.0145780088649937,-0.183125729152515,0.20032153532605,0.0626590199814967,-0.119890313433358,0.0691434720301759,-0.157163904468729,0.0792544139283017,-0.11162864119356,0.0374657229479244,-0.166986648498025,0.162615647487434,0.0863392782037105
