group,RUNX1,ETV5,SIX5,ARNT,HEY1,ARID3A,MITF,KLF10,KMT2A,E2F6,MYBL2,SRF,TFDP1,FOXP3,IRF1,MZF1,FOS,CEBPD,KLF1,NFAT5,PPARG,GATA2,RXRA,ZBTB33,EHF,PRDM1,OTX2,BACH1,MXI1,MNT,MAX,BARX2,MEIS1,JUN,E2F2,USF2,PRDM14,HNF4G,CTCF,JUNB,HSF2,NFATC1,NFYA,NANOG,IRF3,TCF12,TBP,ZEB1,MEF2C,E2F8,TCF4,GTF2I,THAP1,EGR1,GLIS1,JUND,RARA,SETDB1,CUX1,ASCL2
healthy,0.132910688865899,0.347195268874186,0.0174953865956133,-0.163561521196199,0.239103616806715,-0.408090064079073,0.119890866283117,-0.16464650641143,0.433722839788925,-0.171970156614245,-0.131011964739244,0.154339146866728,0.175360735411845,-0.243172311363834,-0.0869344403704505,0.0070524038990069,-0.0882906718894903,-0.114330317055054,0.186346210716067,-0.194754846134114,-0.305694584391569,-0.242901065060026,-0.278976823466485,-0.248597237439993,-0.271381926959862,0.319799392189582,0.2351705454015,-0.0459762484954489,-0.116500287485518,0.0371607436216902,-0.0138335614942059,-0.0244121673427162,0.0801532827752516,0.362385061887432,-0.0284808618998356,0.0008137389114238,-0.113652201295534,-0.0827301226614272,-0.0123417068232621,-0.176852590082789,-0.0413650613307136,-0.13019822582782,0.180921284639908,0.0006781157595198,-0.180514415184196,-0.181056907791812,-0.15610224784148,0.0816451374461953,-0.0573685932553831,-0.108091652067471,0.0919524969908977,0.0929018590542256,0.145116772537257,-0.176038851171365,0.416091830041407,-0.261888306326583,0.0143760541018218,-0.125722661814989,-0.15610224784148,0.343804690076587
healthy,-0.409225083499837,-0.0109588112565143,0.0660412573089941,-0.0444120245658738,0.199565720776524,0.132659294157805,-0.14852073150276,-0.0891124389016558,-0.156018865520375,0.2301350363868,0.0299925360704602,0.274258671182766,0.0481610915746813,0.0421049064066076,0.0853633718928483,-0.0870937105122979,-0.0885356593618392,0.0516217688135805,-0.0602734619108287,0.102089978547528,-0.335974081943136,-0.166112507467164,0.201296059395973,0.41037864257947,0.366831787323321,0.178801657343128,-0.143618105414319,-0.132370904387896,-0.198412161696891,-0.190337248139459,0.132082514617988,-0.091419557060922,0.0037490670088075,0.155730475750466,0.0374906700880753,-0.258685623607719,-0.104685486476702,-0.156018865520375,0.318093916208823,-0.237633170404415,0.181108775502394,0.119104974972116,0.0582547335214708,-0.413262540278553,0.0262434690616527,-0.24195901695304,0.116221077273033,0.350681960208458,0.197546992387166,-0.0250899099820196,0.148809121272668,-0.144483274724044,-0.144194884954136,-0.0695019345478933,0.120835313591566,-0.144483274724044,0.112183620494317,0.0389326189376166,0.0559476153622046,0.0357603314686256
healthy,0.445368191006498,0.0919696425336129,-0.0882421122048929,-0.124800582736571,0.06487336437484,-0.150749928486507,0.441353927575569,0.214691410279167,0.0171323028570019,0.011110907710608,-0.405225556697205,-0.172541644254409,0.103008866968669,0.436192731735803,-0.353900331401751,-0.0546943392464121,0.446801856517544,-0.0198562673279897,0.199924655515391,-0.0288883600475807,0.43518916587807,0.0003584163777615,0.166950348761329,0.100715002150995,-0.0951237066579146,0.166233516005805,0.169817679783421,-0.111037393830527,-0.0863783470405328,0.265299802819097,-0.295406778551067,0.109030262115063,-0.0086736763418294,-0.43361213381592,0.204655751701843,0.381139976111629,-0.108313429359539,-0.287951717893627,-0.402071492572903,0.412107151150227,-0.428450937976153,0.0399275844826363,0.412250517701331,0.0582785030240275,-0.0102507084039802,-0.0169889363058973,-0.049819876508855,0.0733319908900125,-0.164226384290341,-0.239350457069161,-0.428737671078362,-0.0179925021636297,-0.0124012066705495,-0.198490990004345,-0.170677879090049,0.0376337196649624,-0.084801314978382,-0.241357588784626,-0.346301904193207,0.228024499531896
healthy,0.142886901662352,-0.0408248290463863,-0.163299316185545,0.0,-0.122474487139159,-0.0816496580927726,-0.0816496580927726,0.0612372435695795,0.204124145231932,0.224536559755125,-0.183711730708738,0.122474487139159,-0.183711730708738,0.102062072615966,0.0612372435695795,0.244948974278318,0.0204124145231932,0.142886901662352,0.0816496580927726,-0.102062072615966,0.142886901662352,0.0408248290463863,-0.224536559755125,0.142886901662352,-0.102062072615966,-0.163299316185545,-0.0204124145231932,0.0408248290463863,-0.285773803324704,0.0816496580927726,-0.122474487139159,-0.244948974278318,-0.102062072615966,-0.0408248290463863,0.142886901662352,0.224536559755125,0.142886901662352,-0.204124145231932,-0.142886901662352,0.183711730708738,0.0204124145231932,0.204124145231932,-0.224536559755125,0.265361388801511,-0.102062072615966,0.224536559755125,0.204124145231932,0.0816496580927726,-0.204124145231932,-0.142886901662352,0.102062072615966,0.0612372435695795,-0.0612372435695795,0.122474487139159,0.224536559755125,0.183711730708738,0.163299316185545,-0.122474487139159,0.306186217847897,-0.102062072615966
healthy,0.0800886533662534,-0.203760434378328,-0.033152977439984,0.12143674882511,0.501019715244702,0.073756062169852,-0.165019876470931,0.449241469580007,0.0096851394768492,-0.448123953486525,-0.125534307834546,-0.403423309747221,-0.178057564228228,-0.193702789536985,0.122926770283087,-0.086793749927149,-0.174705015947781,-0.456691576869892,-0.224993240154498,-0.081206169459736,-0.47159179144966,-0.4689842538982,0.073756062169852,0.172097478396321,0.0670509656089563,-0.115476662993203,0.425401126252379,0.453711533953938,0.42726365307485,-0.07003100852491,0.409755900943622,0.486119500664933,0.0279379023370651,-0.325569688567932,0.407893374121151,0.134846941946901,0.461161641243822,0.416460997504518,-0.430616201355297,0.102438975235906,-0.0447006437393042,-0.295769259408396,0.562855605750739,-0.449241469580007,0.186252682247101,-0.444771405206077,-0.048053192019752,0.112124114712755,-0.381445493242063,0.416460997504518,-0.239893454734266,0.309924463259176,0.463396673430787,-0.404168320476209,0.0651884387864853,-0.0454456544682926,0.430616201355297,0.548327896535465,-0.143414565330268,0.201152896826869
healthy,-0.136060932545479,0.0230328404582107,0.0677054060243371,-0.0948247181767465,0.249367647702805,0.242123447881271,0.224477320110868,-0.101604546214849,0.0425364553623407,-0.201258730939285,0.198286751525322,-0.0901810003424298,0.180547749398232,-0.0846085389412498,-0.241844824811212,-0.272771985587761,-0.111542102380287,0.117486061208212,0.12463738667306,0.177018523844152,-0.174046544430189,0.207388438480583,0.215282758798921,0.153149814175764,-0.24063745817429,-0.129002481437317,0.217790366429452,-0.022568468674779,0.0364067478210427,0.0569319806487224,-0.251689506619964,0.118414804775075,0.0722562495019675,-0.211660658888154,0.0873018952851535,-0.012259415082596,-0.208317182047446,0.177668644340956,-0.0906453721258615,-0.198008128455263,0.224291571397495,-0.0698415162281228,0.198101002811949,0.166616595895282,0.152313944965587,-0.108570122966324,0.0082658177450836,0.2249416918943,0.221598215053592,0.026747814725664,0.0605540805594894,-0.208410056404132,0.231814394289088,-0.204695082136679,-0.205252328276797,-0.015324268853245,0.0500592782539337,0.0462514296297941,0.0512666448908561,-0.241473327384467
healthy,0.100400203974307,-0.144150517476139,-0.0024355844629885,-0.171483187560789,-0.319241978315429,-0.0891243499789896,-0.341793686306064,0.0801938736146981,0.276844767293035,-0.0031572391186889,0.0655803668367666,-0.115013710752239,0.189885381281147,0.257269884757164,-0.210272125304681,0.067655123971905,-0.0248970856216611,0.297502131812457,0.0691886401152682,0.347206096223817,0.0040593074383143,-0.0117268881551302,0.226058320898125,-0.238236243213068,0.0525905830341609,0.205400956378704,-0.0922815890976785,-0.105451786564209,-0.229035146352889,0.251767268007449,-0.233996522110829,-0.386897102287334,0.0163274365852198,0.136663350423248,0.0589050612715387,-0.0628741618778904,0.0195748825358712,-0.0725262928978822,-0.229215560016814,0.082178423917874,-0.0177707458966204,0.262682294674917,-0.0287759793960503,0.11185647163355,-0.0742402227051705,0.180954904916855,-0.0842531810530124,-0.250955406519786,0.041765763198656,-0.0637762301975158,-0.140091210037825,-0.133596318136522,0.121869429981392,0.1136606082728,0.114111642432613,0.0806449077745108,0.366600565095763,-0.0519591352104231,-0.231380523983915,-0.0283249452362376
healthy,0.0547042884426238,0.0236434968364329,0.004147005330934,-0.0574457651211272,0.083441087128459,-0.0754253989720226,-0.121014625361754,-0.0739642058185056,0.102005198240761,0.0727952512956919,-0.0841229772667669,-0.131521299941805,-0.055887159090709,0.0732405673043828,-0.0861686476816908,0.0804769524456101,-0.0530900179111192,-0.137574814434948,0.0707495808807681,0.110090467023556,0.0073198818928568,0.0585590551428544,-0.0433208979704624,-0.0027693089290465,0.0440584526098567,-0.0049680567219579,0.001085457771184,0.0957707741190885,0.0967588190133714,0.0255082576228261,-0.039354802268059,-0.0139161252715909,0.0227389486937795,0.0812840877113624,0.0823138809814601,0.150043662678293,0.0421519434476488,0.0510443474961954,-0.0261623155105909,0.0703877616237067,0.0763021148641328,-0.0446568459965352,-0.176372971692143,0.0057891081129818,0.0300449144613647,0.173923733644343,-0.0434461430979068,0.0622329122145544,-0.0026023154257875,-0.0237548258386056,-0.0129559126278511,0.10837878361515,0.0284584761804034,-0.11082802166295,-0.0596445129140385,-0.087351518329776,-0.0597280096656681,0.0982478444174317,0.110716692660777,0.122058334757124
mild,0.185854596381317,0.0950736087562257,0.017726935411905,-0.174407606698294,-0.24770013786321,-0.293965054498765,-0.095550566659685,0.101751019404656,-0.108428430053087,0.131958353290414,-0.0320356725156847,0.19102164033546,0.089191127946894,0.0969019473861531,0.169081576776331,0.241817657053878,-0.0064389316967009,0.0184423722670939,0.0588248080933169,-0.233152921807701,0.05659900454384,-0.101989498356386,-0.150798190477057,-0.208271617843906,0.0604146677715147,-0.244440925522905,0.0883961981077951,-0.04244925340788,0.0182038933153643,0.0154216388785182,0.045311000828636,0.114469896830238,-0.0073133545197096,-0.104930738761052,0.173533183875285,0.0655817117256574,0.208112631876086,-0.211212858248572,0.290785335142369,-0.207953645908266,-0.211689816152031,0.299052605468998,-0.12051136360739,0.0249607969477047,-0.367178092679771,0.0003974649195494,-0.0736899960844659,0.109064373924366,-0.236571120115826,-0.133468719984701,-0.0071543685518898,0.242215121973428,-0.237525035922744,-0.164311997741738,0.0857729296387688,-0.0564400185760203,0.0059619737932415,-0.0751208697948439,0.162324673143991,0.12027288465566
mild,-0.0120618189077268,-0.0743603070552134,-0.0304323454759586,-0.059896877844908,-0.056581221830154,-0.015090715483367,-0.107445177342975,-0.11305490887064,0.127625872870613,-0.0193921070700749,-0.17078316845725,-0.145028586331836,-0.21282927121732,-0.12450736397025,0.0247867690184045,0.0266148604427553,-0.0183346816383426,0.110133547084668,-0.0976595114832147,-0.0387842141401499,0.0180837671291179,-0.163184043320732,0.177611627601148,0.125116727778367,-0.129382274435186,0.0249659936678506,-0.199871329062362,0.0212201984944258,0.0696825437046685,0.008549015778582,-0.169797432885296,-0.0712417981548502,0.100562950804243,0.0074557454169604,0.179278416840998,-0.0276185184796539,-0.060129869889188,0.0062190953357818,0.0503979714242613,-0.025557435011023,0.0141049799114131,0.174080902007059,0.160513596043984,-0.0833215395275216,-0.0699693031437824,-0.0342498305091619,-0.0693061719408316,0.0380135481475314,0.0359524646789005,-0.0645567187305083,-0.136515415483143,-0.0273138365755954,0.0445552478523164,0.0258800393800261,-0.0237293435866721,-0.12474035601453,0.0414725838818423,-0.10606514754224,-0.064054889712059,-0.049573538036809
