group,HSF1,RXRG,TFAP2C,LHX2,RUNX1,ATF1,EPAS1,FOXK1,KLF5,ETV5,TP63,ARNT,TFAP2A,HEY1,FOXO3,HOXA6,ARID3A,MITF,STAT1,PGR,E2F3,ELF3,SPI1,FOXD2,ZNF281,ELK3,REST,RUNX3,E2F1,TFDP1,FOXP3,SMAD3,CEBPD,AR,GFI1B,KLF1,PPARG,PBX3,E2F4,MBD2,RXRA,ZBTB33,STAT4,TFAP4,ELF2,RELA,RUNX2,EHF,PRDM1,E2F7,OTX2,SP4,MXI1,BATF,IKZF1,SPDEF,ZBTB7A,MAX,TCF7L2,BARX2,MEIS1,STAT5B,TBX21,SP2,PRDM14,HINFP,ONECUT1,CTCF,ATF3,NFYA,GMEB2,ELK1,ZNF217,TCF12,KLF9,ZBTB7B,NR5A2,HOXA1,MEF2C,ZKSCAN1,GTF2B,TCF4,ETV4,GTF2I,THAP1,EGR1,GLIS1,JUND,NRF1,TP53,ETV1,SETDB1,MAF,ZNF143,MYB,ELK4
healthy,-0.0230718883413245,-0.0356565547093196,-0.116258346447193,-0.22143020109401,0.0985798865492954,-0.259184200197996,-0.216636042477631,0.0587284430506441,-0.269971057084849,-0.117456886101288,-0.34308197598463,-0.123449584371762,-0.0050937935299028,0.158806504167558,-0.233715232548482,0.197459408012115,-0.267873612690183,0.115059806793099,-0.21334005842887,-0.133337536518044,0.184275471817072,0.234314502375529,0.248097708397619,-0.0182777297249454,0.129442282642236,-0.0644215064075943,0.402709323775845,0.186372916211738,-0.0829988710460633,0.265776168295517,-0.335591103146538,-0.228921073932102,-0.407803117305748,0.161503218389271,0.0874933947489187,-0.134236441258615,-0.180979487768311,-0.322407166951495,0.211242614034204,-0.126445933506999,0.370948022942334,-0.0835981408731107,-0.280757913971702,0.277761564836465,0.0641218714940706,-0.265176898468469,0.21573713773706,0.15730832959994,0.185474011471167,-0.140828409356136,0.142925853750802,-0.0850963154407292,-0.0164799202438032,-0.215437502823536,-0.156109789945845,-0.41769106945203,-0.0104872219733293,-0.257686025630377,0.226523994623913,-0.0230718883413245,-0.346977229860438,-0.239108660991908,-0.277162295009417,0.175586059324885,-0.363157515190718,0.0329598404876064,-0.040151078412175,0.021573713773706,-0.266974707949612,0.143225488664326,0.254090406668093,-0.190867439914593,0.255588581235711,0.121951409804144,-0.0734105538133051,-0.140528774442613,-0.389225752667279,0.367052769066526,0.0572302684830256,-0.291844405772078,-0.222928375661629,-0.283754263106939,-0.224426550229247,-0.109666378349672,0.257386390716853,0.346377960033391,-0.0155810155032321,-0.222029470921057,-0.0317613008335116,-0.227422899364484,0.346078325119867,-0.014682110762661,-0.117756521014812,0.352071023390341,0.271469231652467,0.103074410252151
healthy,-0.288675134594813,-0.288675134594813,0.118866231891982,-0.203770683243397,0.0679235610811324,0.237732463783964,-0.288675134594813,-0.288675134594813,0.288675134594813,0.254713354054247,0.203770683243397,0.288675134594813,0.169808902702831,0.186789792973114,-0.27169424432453,0.288675134594813,-0.152828012432548,-0.203770683243397,-0.186789792973114,-0.169808902702831,-0.0339617805405662,0.237732463783964,-0.288675134594813,-0.0679235610811324,-0.0509426708108493,-0.27169424432453,0.186789792973114,0.0679235610811324,0.288675134594813,-0.0849044513514156,0.0849044513514156,-0.288675134594813,-0.186789792973114,0.288675134594813,-0.22075157351368,0.0509426708108493,0.0339617805405662,-0.0169808902702831,-0.288675134594813,0.203770683243397,-0.254713354054247,-0.0679235610811324,0.152828012432548,0.288675134594813,-0.254713354054247,0.169808902702831,-0.135847122162265,-0.0509426708108493,0.27169424432453,-0.27169424432453,-0.203770683243397,-0.27169424432453,-0.288675134594813,-0.22075157351368,-0.152828012432548,0.0679235610811324,-0.203770683243397,-0.0339617805405662,0.288675134594813,-0.27169424432453,-0.186789792973114,-0.0169808902702831,-0.237732463783964,-0.118866231891982,0.0339617805405662,-0.237732463783964,0.152828012432548,0.288675134594813,-0.288675134594813,0.27169424432453,0.288675134594813,-0.237732463783964,0.118866231891982,-0.288675134594813,-0.203770683243397,-0.27169424432453,-0.186789792973114,0.101885341621699,0.254713354054247,-0.27169424432453,0.288675134594813,0.288675134594813,-0.254713354054247,-0.203770683243397,0.288675134594813,-0.288675134594813,-0.0339617805405662,-0.288675134594813,0.27169424432453,-0.288675134594813,-0.27169424432453,-0.22075157351368,0.27169424432453,0.203770683243397,0.186789792973114,-0.288675134594813
healthy,-0.0202230871021549,-0.0813166089771962,-0.0653361275608081,-0.0818822897352984,0.296275297056045,-0.231080589684763,0.0055153873914967,-0.0726899774161371,0.0524668903139822,-0.0383248713614264,-0.161501856438188,-0.238293019350566,-0.123742665834864,-0.224999521535164,0.185401868468007,-0.199261047041512,-0.232494791580018,0.288780027011191,0.0335165849175574,0.168997126483042,0.089377559780153,0.218635613006514,-0.24168710389918,0.071134355331356,-0.130389414742565,-0.324842175340208,0.104650940248913,0.166168722692531,0.0164047419849648,0.248333852806881,0.196715483630052,-0.0743870196904438,0.198978206662461,0.2025137114006,-0.0063639085286501,-0.0660432285084359,0.0329509041594551,-0.240272902003924,-0.22415100039801,0.0289911388527395,-0.209443300687352,-0.181159262782241,0.232211951200967,-0.276335050332941,0.151743863360924,-0.238293019350566,0.209443300687352,-0.317912586053456,-0.180593582024138,-0.057982277705479,-0.182573464677496,-0.166451563071582,-0.0096165728877379,0.0267284158203306,0.0746698600694949,0.275203688816737,-0.231363430063814,-0.041011854962412,0.203927913295855,-0.225848042672317,0.252717878682173,0.109034966124206,0.0548710335359167,-0.160936175680086,-0.16843144572494,0.0322438032118274,0.0654775477503336,-0.263041552517539,-0.167865764966838,0.0825893906829262,-0.311548677524806,-0.123176985076762,-0.203079392158702,-0.0510526884187266,-0.129682313794937,0.0316781224537251,-0.174512513874539,0.016970422743067,0.182573464677496,-0.111014848777563,-0.16461310060775,0.0818822897352984,-0.0743870196904438,-0.24550544901637,0.217221411111258,-0.0173946833116437,0.0871148367477441,-0.209443300687352,-0.275203688816737,0.161219016059137,-0.185119028088956,0.24550544901637,-0.195301281734796,0.14679415672753,0.174512513874539,-0.0366278290871197
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0419461786320358,-0.379655718843018,0.266657849875085,-0.187045714920405,0.358254607296061,-0.156656136523726,-0.0830363128021933,-0.197746270693883,0.33385734013253,-0.259381471949119,-0.0740478459524714,0.252105094023154,-0.222143537857414,0.377943629919261,-0.172492959068474,-0.0115566002353568,0.138251180593342,0.0154088003138091,-0.1694968034519,-0.244828716097189,-0.142531402902734,0.161364381064056,-0.137395136131464,-0.115566002353568,-0.132686891591134,-0.0779000460309236,0.247396849482823,-0.101013246501637,0.181481425918196,0.23926442709498,-0.21914738224084,0.0513626677126969,-0.22899189355244,-0.060779156793358,0.181481425918196,-0.0749038904143496,-0.227279804628684,0.270082027722598,-0.0843203794950107,0.222999582319292,0.212727048776753,0.121986335817655,-0.224711671243049,-0.148523714135882,-0.105293468811029,0.243544649404371,-0.0261093560872876,-0.214867159931449,-0.368099118607661,-0.226851782397745,-0.0008560444618782,0.12455446920329,0.112141824506055,-0.141675358440856,-0.0132686891591134,0.146383602981186,-0.128834691512681,0.402340897082792,0.0038522000784522,-0.0081324223878436,0.356114496141365,-0.24397267163531,-0.230703982476197,0.122414358048594,0.306463917352425,0.0487945343270621,-0.261521583103815,-0.0432302453248532,-0.133542936053012,0.14467151405743,0.0530747566364535,-0.190041870536978,0.0132686891591134,-0.085176423956889,0.386504074538044,0.0761879571071671,-0.398916719235279,-0.165216581142508,-0.183621537072891,0.30389578396679,0.0560709122530274,0.185761648227587,0.215723204393327,0.205022648619848,-0.0188329781613222,-0.220431448933657,-0.246540805020945,-0.151091847521517,0.0740478459524714,-0.118134135739203,-0.024397267163531,0.0886006018044021,0.104009402118211,0.124126446972351,0.387788141230862,-0.0068483556950262
healthy,0.284693217886381,-0.284693217886381,0.190548485845794,-0.247588785402478,-0.174622382405215,-0.284693217886381,0.276673690621976,-0.23657605429995,-0.206700491462836,0.222965448168108,0.226862260712079,-0.174622382405215,-0.27232507372508,0.276560739533745,0.272663926989773,0.23544654341764,0.276560739533745,0.280457552077716,-0.280683454254178,-0.0233808752638289,0.0400976363220255,0.18264190966962,-0.247588785402478,0.280683454254178,0.276673690621976,-0.17038671659655,0.18264190966962,-0.0721757453796458,0.264192595372444,0.247475834314247,-0.203029581095326,-0.231210877608975,0.104253854437266,0.0399846852337944,-0.28458026679815,0.0232679241755979,-0.230984975432513,0.276447788445514,-0.276560739533745,0.206813442551067,0.243466070682045,0.259843978475548,-0.211275010536193,0.280683454254178,-0.129272520480445,-0.134637697171421,0.284693217886381,-0.284693217886381,-0.280683454254178,0.0437685466895348,0.239682209226304,-0.174735333493446,0.215397725256627,-0.23923040487338,-0.22697521180031,0.198906866374893,-0.207039344727529,-0.28458026679815,0.178632146037418,0.176429599816912,0.239456307049842,-0.0139494593965356,-0.276447788445514,0.051901025042171,-0.207039344727529,0.222965448168108,0.230984975432513,-0.28458026679815,-0.18264190966962,0.17885804821388,0.284693217886381,-0.239343355961611,0.212517472506735,-0.206926393639298,-0.206926393639298,0.231210877608975,-0.172419836184709,0.276447788445514,0.23923040487338,-0.244482630476124,-0.280683454254178,0.198793915286661,-0.227088162888541,-0.235220641241178,0.28458026679815,-0.231097926520744,-0.198793915286661,0.0260917013813743,-0.153782906626585,-0.0480042124981995,0.280457552077716,0.0599205523065761,-0.206926393639298,-0.284693217886381,0.284693217886381,0.284693217886381
healthy,0.0040227094408728,-0.155251442483686,0.151228733042813,-0.0003771290100818,0.0512895453711286,-0.0134509346929185,0.0598378029329833,-0.251796469064634,0.121309831576321,-0.149594507332458,0.115401477085039,-0.0020113547204364,0.0768086083866656,-0.0121938379926458,0.089756704399475,0.16430253872565,0.100442026351793,-0.0299189014664917,-0.155628571493768,-0.116658573785312,0.112258735334357,0.168325248166522,-0.260470436296516,0.0295417724564098,0.217854858157269,0.0598378029329833,0.176999215398404,-0.0598378029329833,0.124955412007112,-0.141800507790767,0.0555636741520559,-0.12457828299703,-0.0719059312556018,0.0854825756185476,0.0076682898716638,0.0769343180566928,-0.116030025435176,0.176370667048268,-0.176873505728377,-0.0554379644820287,0.239225502061906,-0.0641119317139107,-0.146828894591858,0.181273344179332,0.132497992208749,-0.0512895453711286,0.207169536204951,0.0126966766727549,0.0199878375343369,0.0598378029329833,-0.0191078698441459,0.0126966766727549,0.0138280637030003,0.225774567368987,0.0555636741520559,0.174485021997859,0.0042741287809273,-0.0935279945002933,0.0764314793765837,0.208803761915305,0.124201153986949,-0.142554765810931,-0.093402284830266,-0.0101824832722093,0.205032471814487,0.217980567827296,-0.0294160627863826,-0.0598378029329833,-0.123572605636812,0.226528825389151,0.174736441337913,0.025519063015537,-0.0544322871218105,-0.0113138703024548,-0.0426155781392465,0.0530494807515104,-0.213580729376342,-0.0551865451419741,0.147080313931913,-0.0632319640237198,-0.0940308331804024,-0.0504095776809376,0.0211192245645823,-0.0230048696149915,0.151228733042813,-0.260596145966543,-0.168953796516659,-0.252173598074715,0.26072185563657,0.149845926672513,-0.0427412878092738,0.0555636741520559,-0.0618491576534197,0.128978121447985,0.115652896425094,0.0781914147569656
healthy,0.178337743871136,-0.0432684556317157,0.0171444125516252,-0.143250367232686,-0.008181078993266,-0.193819865471938,-0.0994767055276808,0.127002288036897,-0.0105441396586516,-0.0717555593771918,0.0672087047175878,-0.175485774102567,-0.117908578717689,-0.0172747883124741,0.0980588691284495,0.137709397396609,0.050276152777342,-0.0983848085305716,-0.16508830717487,0.178321446901029,0.0490864739595961,0.125291106175755,0.117631530225885,-0.197225932224114,0.165218682935719,-0.145499349107329,0.0018904485323084,-0.0246736127406469,0.147406094609743,-0.18744775016045,0.195482156422761,-0.184155762199016,-0.178598495392833,0.185149877375488,0.104577657170892,0.0150421034079373,-0.0028356727984627,-0.111063851273123,-0.135248554910587,-0.0972114266829319,-0.122602106108247,0.104642845051317,-0.126871912276048,0.168070652704288,0.153745615981019,-0.10534361476588,0.140414694434223,0.0158243579730305,0.122308760646338,-0.0686917289972435,0.0631344621910609,0.130555027520028,0.0478153102913197,-0.202261695986901,0.139974676241358,0.0727496745536644,-0.202718011149872,-0.114225463473708,0.178631089333045,-0.161388894960784,0.0600543348410065,-0.0173073822526863,-0.102002735894127,-0.0331154432556107,-0.12573112436862,-0.066784983494829,0.0776550625556027,0.0702562381274299,-0.0891281295103025,0.0022489818746428,-0.103355384412934,-0.0495590860926732,0.0099248547946195,0.141783639923136,0.132543257872973,0.132249912411063,0.159628822189324,0.155684955423646,0.188392974426604,-0.162317822256832,-0.15030695528863,0.0340280735815527,-0.0528836679943192,0.0376948918554269,0.0954350569413661,-0.199507508038969,-0.111145336123654,-0.178468119631984,0.103697620785163,0.121787257602942,0.0415246798303622,0.181320089400553,-0.105848820839169,0.0720000139287834,0.129837960835359,-0.193722083651301
mild,-0.0645939544298156,-0.304070538989252,0.12802288763745,-0.223295734251366,-0.160514035056055,-0.232357010423886,-0.245690031077735,-0.109900335292412,0.198441948178171,0.221224585411933,0.0412935299861947,0.241936073806263,0.269637689533679,0.006472340123228,-0.250479562768924,-0.150546631266284,0.0372806791097934,-0.0634289332076345,0.017086977925322,0.0431057852206986,0.214622798486241,0.19132237404262,-0.158054545809228,-0.208409351967942,0.287242454668859,-0.12659897281034,0.153523907722968,0.181354970252849,0.154947822550079,-0.052684848603076,-0.271967731978041,-0.107181952440656,0.224201861868618,0.184461693511998,-0.0471186360970999,-0.182002204265172,-0.183167225487353,-0.120256079489576,-0.0807748047378856,-0.139025865846938,-0.140190887069119,0.108605867267766,-0.0066017869256925,0.002330042444362,0.13993199346419,0.0620050183805244,0.0696423797259334,-0.22821471274502,0.083881527997035,-0.116761015823033,-0.0181225523450384,-0.196241352536273,-0.0406462959738719,0.207632671153155,-0.0841404216019642,0.293197007582229,-0.0964378678360974,0.117537696637821,-0.025889360492912,-0.17798935338877,-0.0372806791097934,-0.271061604360789,-0.0823281663674603,0.0992856974903177,-0.0075079145429444,-0.365816663764847,0.112230377736774,-0.0797392303181691,-0.0502253593562494,0.0374101259122579,0.0828459535773186,-0.258375817719262,0.173329268500046,-0.0275721689249513,-0.062393358787918,0.28102900815056,-0.17229369408033,-0.0151452758883535,0.120256079489576,-0.137472504217363,-0.0801275707255628,0.143297610328268,-0.177083225771518,-0.167115821981747,0.06329948640517,-0.149122716439173,-0.150028844056425,-0.246725605497452,0.208150458363013,-0.215270032498564,-0.25177403079357,0.144074291143056,-0.046212508479848,0.201807565042249,-0.0643350608248865,-0.140320333871583
mild,0.291756483419009,0.351133097930719,0.0483837790930903,-0.289154930721331,-0.258497417558498,-0.387758879047049,-0.2949701661632,0.335115695046976,-0.377811765791221,-0.396277688861015,-0.372455627884237,-0.213862935000297,0.354907899884213,0.297316664674831,-0.436066141884326,-0.353377574767932,-0.382708806163321,-0.387044727326118,-0.2917054725818,0.113728661558297,0.342614288116754,0.259874710163151,-0.260894926907338,-0.400154512488927,0.292215580953894,-0.375414256442381,0.405969747930795,-0.371588443651678,0.317414934535324,-0.364701980628413,-0.361386276209803,-0.326851939419058,0.300377314907393,0.37628144067494,-0.384596207140068,-0.388830106628446,-0.418824478907557,0.261149981093385,-0.188204483883982,0.38117848104704,0.354244759000491,0.244673480674758,0.370568226907491,0.413468341000573,-0.290736266674822,-0.405306607047074,0.377760754954012,-0.370976313605166,-0.273290560349216,0.272117311093401,-0.385922488907512,-0.225085319186359,0.379750177605178,0.333585369930695,-0.0351719722558627,-0.383831044581928,-0.414182492721505,-0.220545354674724,0.352969488070257,-0.283135651930625,0.353428585605141,-0.177390186395595,-0.391074583465659,-0.315935620256252,0.137142635837399,0.371690465326097,0.199834954767719,0.352867466395838,-0.357203387558635,0.428006429605245,0.258956515093382,-0.350674000395835,-0.372761692907494,-0.346950209279551,-0.399440360767996,0.359345842721428,-0.0015048196976765,-0.29655150211669,-0.252070052070117,-0.375924364814475,-0.362406492953991,0.280432077558528,-0.287879659791097,0.0588920115582212,0.239470375279402,0.187388310488632,0.187694375511888,-0.371843497837725,0.019205580209329,0.291756483419009,0.1964682395119,-0.350725011233044,-0.385820467233093,0.384545196302859,0.295837350395759,-0.271505181046888
