group,TFAP2C,RUNX1,EPAS1,FOXK1,DUX4,E2F3,MEF2A,FOXD2,ESR2,ZNF384,ZBTB33,TFAP4,BHLHE40,TEAD4,TCF7L2,MEIS1,PAX5,POU2F1,HINFP,ONECUT1,NR3C1,HNF4G,JUNB,NFE2L2,KLF4,FOSL2,GMEB2,TAL1,ZNF217,IRF2,ZEB1,FOXP2,E2F8,FOSL1,GTF2B,YY1,CTCFL,ETV4,EGR2,USF1,RARG,NRF1,TP53,HES1,CEBPB,CUX1,MYB,MECOM,SREBF1,ETV7
mild,0.0487688785916714,0.0426892383812855,-0.125639623542805,0.300311639494449,0.248982912393142,-0.159538793879972,0.174389679718964,-0.318908186020335,-0.0510275684531151,-0.0670454440538532,-0.0543403135832325,0.246385419052481,-0.129686442877891,0.11809183492248,0.10677956319975,-0.0064937333516505,-0.0682500786466231,-0.221144559850848,-0.510840356996512,0.0262572696392828,0.165787835829966,0.342285626086277,-0.0809363867017318,-0.143615030356794,0.177890649004202,-0.0836091697044402,0.0102017492075206,0.225191379185935,0.134429691586923,0.0749885033999301,0.0430468642760141,0.139888192085412,0.144932599442636,-0.105029078557131,0.170436972461438,0.0409387537386667,-0.237538883761827,-0.0645232403752411,-0.0690782649291525,0.0472066181041729,0.0052890987588806,-0.0231892159108218,0.134429691586923,-0.20975699846607,-0.014135634049535,-0.187170099851633,0.0826492265133266,-0.101019904053069,0.0053079211743926,0.125997249437533
mild,0.163124037157669,0.0165076555556728,-0.01189261206699,-0.0253827391877549,-0.111116047073668,-0.17182161911711,-0.26696251565303,-0.0406478830349361,0.0862658129038383,-0.119458625687825,0.159041498686912,0.0140226321386898,0.224184612546394,0.143953856512372,-0.26909253572473,-0.0134901271207648,-0.0889283379934629,0.0179276689368059,-0.0220102074075637,-0.208741967026572,0.0594630603349502,-0.0307077893670042,0.265897505617181,0.157621485305779,-0.146793883274638,0.328200592714397,-0.197204358304865,0.24743733166245,-0.246904826644525,-0.170401605735977,-0.0473929465953185,0.0633680971330664,-0.227202140981302,0.322875542535148,-0.170934110753902,0.0131351237754815,-0.0947858931906371,0.240514766429426,-0.233237197851118,0.0207676956990722,-0.0030175284349079,-0.0383403612905948,0.058575551971742,0.142533843131239,0.044197916487769,0.146793883274638,-0.162591532139745,0.108986027001969,-0.0379853579453115,-0.312402943849291
mild,-0.376584592310792,0.564546898462411,-0.511748497858024,0.501452809740168,-0.278907551192676,0.346093515961759,-0.525344086013653,-0.515048397895798,-0.528907978054449,0.350845372016153,0.444694529090452,0.406019700647738,-0.505016701780964,-0.510956521848958,0.429778980919712,0.486537261569429,0.376584592310792,-0.397571956551036,0.0155755281782942,-0.0956971010954519,-0.329330023769866,0.416447384767105,-0.503168757759811,-0.513200453874644,0.392820100496641,-0.587514202725319,-0.288147271298444,-0.555307178356643,-0.525872070019697,0.242212662772627,-0.519932249951704,-0.207893702379775,0.556891130374775,-0.514520413889754,0.567582806497163,-0.265311963037046,-0.189282266166728,-0.466077881335229,0.146779553680197,-0.514916401894287,0.185322386121399,-0.593190030790291,0.356389204079614,-0.398891916566146,-0.608633562967074,0.39941990057219,0.513200453874644,-0.538411690163239,0.315734435614236,0.518744285938105
moderate,-0.542707892452353,-0.203349757455278,0.0137864242342562,0.131766400854333,0.658832004271664,-0.543238139538286,0.226945752779294,-0.148999431147153,0.294287132692776,0.512483808554176,0.119570717877876,0.115858988276345,0.139985230686293,0.170474438127437,-0.544033510167185,0.0013256177148323,-0.0694623682572137,-0.202554386826379,-0.451505393671889,-0.557024563772542,-0.241792671185416,-0.203084633912312,0.266714284224263,0.0506385967065947,0.534489062620393,-0.108435529073284,-0.311785286528562,-0.011400312347558,-0.387080372731038,-0.0312845780700428,0.253192983532974,-0.208652228314608,0.298529109380239,-0.135478130455863,0.0151120419490885,0.527860974046231,-0.2181966758614,0.157748508065046,0.609519025279902,0.0689321211712808,-0.506120843522981,0.206000992884943,-0.250541748103309,-0.58565790641292,-0.280235584915553,-0.450444899500023,-0.0265123542966465,0.226415505693361,-0.360037771348459,-0.141575971944092
moderate,-0.109427640435741,-0.287636032445816,0.381606405286374,-0.161442572660802,0.0904536400014422,0.102803097180663,0.0563495099104825,-0.0168476038339033,0.28820852383823,-0.49986677006222,0.452268200007211,-0.264654592264618,0.282483609914088,0.336297800801022,-0.372773680946269,-0.479747786843092,-0.326074740222197,0.371301560222918,0.440736587674297,-0.24044638481396,-0.569956073390643,-0.377680750024105,0.440000527312621,0.384059939825292,-0.354372171904384,-0.205769763330586,-0.379398224201348,0.421680802755367,-0.413584138776938,0.283465023729655,-0.434766320296263,0.531108443191108,-0.0960149849563229,0.402134310928654,-0.281093273675368,-0.361569206551877,0.0605205186266431,0.547874262540381,0.244780962499382,0.094379295263711,-0.207405453023198,-0.235130393312971,-0.504201347747641,0.0565130788797437,0.143695339495962,-0.0574127082106803,-0.229814401811983,-0.25402260926264,-0.397390810820079,-0.438364837620009
moderate,0.278994454664963,-0.418956982955859,0.128795305288962,-0.18537590183209,-0.149082427075808,0.0634670507276534,0.118744804587222,0.0576973188433213,0.409092602637484,-0.23767572955781,0.017867556803093,-0.519461989973257,0.275085926614287,0.307843114086624,-0.174767039980254,-0.174767039980254,-0.330363680473856,0.14815182515898,-0.250518036010034,-0.166019381962073,0.248284591409647,-0.369448960980622,0.428635242890867,0.304679067569409,-0.31007655868701,0.334272208524532,-0.292395122267283,-0.300398298752002,-0.271363518946975,0.233394960740403,-0.0472745773748503,0.217946968921062,-0.366843275613504,0.311937762520666,-0.224647302722222,-0.152060353209656,-0.125631258771748,0.371868525964374,0.168625067329191,0.316963012871536,0.195240282150465,-0.0900822655489274,0.389363842000736,0.264290944379084,0.35027856149397,-0.139404167140799,-0.0742620329628554,0.196170884067292,0.373543609414664,-0.161180251994568
moderate,0.296587468495331,-0.283943606391284,-0.0288932005112021,0.0591199333536905,0.196128032871767,0.0097298470097552,-0.0157554375437153,0.213217002746768,-0.140811136166559,0.0079518039013735,-0.155134261206301,-0.056452868691118,0.044994368659325,-0.119770959384043,0.0095322866643795,0.12036364042017,0.175878097470753,-0.135081886150663,0.0071615625198706,-0.109596601597192,0.0035066961304194,0.0416358427879374,-0.0345236703544107,-0.188719519920177,0.253914433894171,0.0125944720177035,0.09764420070196,0.0843088773890975,-0.0653430842330263,-0.13290872235153,-0.011409109945449,-0.0908283687864969,-0.0894454463688667,0.0571443298999331,-0.120264860247482,-0.12688313181757,-0.0574406704179967,-0.0957673774208904,-0.006074980620304,0.0576382307633724,-0.22240355880674,0.0737393989114953,-0.136958709431732,-0.13241482148809,-0.0401541401976193,-0.0200029849692938,0.0470687522857703,-0.0306712436195838,-0.140020894785056,-0.140218455130432
moderate,-0.137539345456675,-0.111034367425961,0.0830966878800743,0.0675757547990259,-0.237350884347109,-0.0133718808082878,0.140882315658747,0.123928681062525,0.0322357840914081,0.0131330972224255,-0.274362340155762,-0.0007163507575868,0.0133718808082878,-0.0379665901521029,0.155686897982208,0.0661430532838522,0.0998115388904341,-0.139927181315297,-0.0322357840914081,0.151388793436687,-0.246663444195738,0.0945583000014638,0.081186419193176,-0.275317474499212,0.231858861872276,-0.0362951050510669,0.0358175378793424,0.0659042696979899,-0.0940807328297393,0.153537845709448,-0.0362951050510669,0.113660986870446,0.223262652781234,0.198667943437419,0.345519848742723,-0.125122598991836,-0.0620837323241934,-0.140643532072884,-0.162372838386352,-0.353399707076178,-0.310418661620967,0.0009551343434491,-0.0281764631317493,-0.150911226264963,-0.0854845237386971,0.0169536345962221,-0.23018737677124,0.0468015828290074,-0.368920640157226,0.143747718689094
moderate,-0.0715058329266908,-0.034795354609428,-0.20668361826325,-0.0947079901113241,-0.166379327555976,-0.257737821470469,0.209851847607075,0.0091973224981205,-0.0387359383704051,0.0718526042976568,-0.0282855102362938,-0.346558579442894,0.0456556034546809,0.0426922844664261,-0.0713482095762517,-0.0328723497340711,-0.041683495023616,0.0559168835682653,-0.0665722220579474,0.0927692229009233,0.104307252153064,0.0111045650384335,0.0011585316257272,0.194042225558035,-0.0170312030149431,0.0472003122889839,0.0614494631686772,0.138606093208609,-0.0813572923291336,-0.0080466720399152,-0.22596095402195,0.0588013908813006,0.0356780453718868,0.0733342637917842,0.0127280855479561,-0.159128653435778,-0.169579081569889,0.100098708696341,-0.297774152481997,0.0204516297194712,-0.120053824861929,-0.0663673117023766,-0.129873759594284,0.0551287668160699,0.0051779270619239,0.110675235510803,-0.211270457761027,-0.0126019868676048,0.0513930934106636,-0.0269457117575615
moderate,-0.326409162517656,-0.451902530292838,0.0436101742520362,-0.340384081480868,-0.271422421069436,-0.468546026746514,-0.109692580002706,-0.319597267344632,0.212924393449555,-0.220368320133477,-0.436242193967228,-0.0928384063787308,0.293754201121203,0.218753128494513,-0.197966314358277,-0.280551765115756,-0.158569683512235,0.246281612080339,0.283852374117118,-0.432169102008101,0.313487629405941,-0.099931204445487,-0.0536524527029881,0.101686847531318,-0.188626293141657,0.229919018520397,-0.213415973513588,-0.321984941941362,-0.186659972885527,0.244385517547642,-0.317279818471336,0.0476832662111635,-0.31433033808714,0.222475091836474,-0.265102105960445,-0.115591540771097,0.420090277577585,0.259203145192054,0.297546390186598,0.0975435298487572,-0.22303689762394,-0.0603941221525783,-0.237362945204319,0.293964878291503,0.399865269228815,-0.319878170238365,-0.426340366963143,-0.0860265112057074,0.142909347186624,-0.241155134269714
moderate,-0.023218960569533,0.181243148523345,0.0662754796839096,0.111586266814746,-0.0432819459160226,-0.11248797402133,-0.173804064069028,0.245940640595733,0.196797597836915,-0.163885284796606,-0.0114967668839435,-0.196346744233623,0.0486921891555254,0.0365191418666441,-0.178087173300301,0.0687551745020151,0.0105950596773597,0.1363832149958,-0.124886448111857,-0.130071264549714,0.12082876568223,-0.0331377398419548,-0.0261495089909303,-0.0633449312625123,-0.130972971756298,-0.165012418804836,-0.106852303980181,0.157122480747228,0.115193095641081,0.198601012250083,0.217762290389989,-0.104147182360429,-0.114742242037789,0.0202884121481356,-0.139539190218844,0.0601889560394689,-0.103921755558783,0.0942284030880076,0.08295706300571,-0.186427964961202,-0.293731122544674,-0.102343767947262,-0.188005952572723,0.0155544493135706,-0.0464379211390659,-0.224299667637721,-0.133903520177695,-0.0516227375769228,-0.022993533767887,-0.1363832149958
moderate,0.049078443652757,-0.239896948511159,-0.0985358714263846,0.0579845704932186,-0.24558171032422,-0.116158633046873,0.340706724662768,0.0670801893941157,0.142308537386952,-0.0178122536809234,0.0937985699155007,0.0856504113167805,-0.259983106917307,-0.0142119045326516,-0.153299076892202,0.207872790297584,-0.157657394282215,0.211473139445856,-0.281016725625632,-0.0424462215375195,0.086976855739828,0.284427582713468,0.0689751099984692,0.105547077662493,-0.147993299200012,0.178312028869669,-0.29617609046046,-0.130749521700395,-0.0314556820322689,0.111800315656859,-0.0909561890089704,0.0337295867574932,0.0693540941193399,0.0295607614279154,-0.20275650466583,-0.0335400946970578,0.281395709746502,-0.0962619667011604,0.118243045711662,-0.0983463793659493,0.0714385067841288,0.302997804636133,-0.0225495551918072,0.0682171417567278,-0.232885742275051,-0.236486091423323,-0.0600689831580075,-0.241412884994642,0.0968304428824664,0.0191386981039709
severe,0.114931048460776,0.0937902248136016,0.23513462847864,0.223474222150463,0.437113145050201,0.152852717736761,0.258303348878541,-0.208417088761468,0.123803096753954,-0.38748037202722,-0.513007181020991,0.0365021415490774,0.409685841469575,0.19401902181711,-0.335262030644512,-0.312853771526884,-0.516403908081808,0.35021776919587,-0.49511099217818,-0.076806589509517,0.28562925762153,-0.195337154706382,0.301852431643343,0.381447379187858,0.280508818320896,0.11315663880214,-0.507227675275721,0.199494343049471,0.499724457290633,-0.425503436140842,-0.37698600633186,0.254805226980087,-0.465402304750736,0.197517143715563,-0.108238989176778,-0.231585809161369,-0.506467213993448,0.317213749545246,-0.45288004230265,-0.0661601315577027,-0.460940931894738,-0.147326699085582,-0.0891260622823306,0.38332318368413,0.416327203334755,0.23898763230882,0.0374146950878043,0.0523704336391624,0.149506688094763,-0.374806017322679
severe,-0.0510794597776674,-0.0721445739177835,0.117647974070126,-0.176506381226333,-0.103225943310798,-0.0559671169801126,-0.0997495110752561,-0.073177177552103,0.135339916338132,-0.0789253377831478,-0.0753800653053177,0.228549604396032,-0.193303400344596,-0.336972985999571,0.275842850847861,-0.0220632976532916,0.0007572426651675,-0.126459525082985,-0.0786155566928519,0.289266698094014,-0.230855752512679,0.225142012402778,0.134858034642116,-0.268855566255633,-0.0057481602310447,0.0398929204058736,-0.019585048930925,-0.349570750338268,-0.0340759199325409,-0.103019422583934,-0.13964243148113,0.230786912270391,0.0013423847246152,0.094552072782515,0.186694737084951,0.221596739924948,-0.244141919274255,-0.28585910610076,0.0813003261420824,0.341654122475152,0.169243735664953,0.0724199348869354,-0.315425990163439,0.0975466233220413,0.0840195157124569,0.140502934509729,0.199980903846528,-0.214540615090432,0.108216860876675,0.183837867030001
