group,VDR,ATF1,EPAS1,ARNT,TFAP2A,MITF,EBF1,E2F6,ZNF281,ELK3,BCL11A,HNF1B,NFAT5,ZNF250,GATA2,STAT4,BHLHE40,MXI1,GATA6,BARX2,SP2,POU2F1,BCL6,HNF4G,IRF3,GMEB2,RFX2,MAFK,HIF1A,TBP,GTF2B,EGR2,RARG,RBPJ,RARA,MECOM
healthy,-0.223814129085897,-0.161643537673148,0.0621705914127492,0.0248682365650997,0.149209419390598,-0.0870388279778489,0.0248682365650997,0.0621705914127492,0.0373023548476495,0.223814129085897,-0.0746047096952991,0.161643537673148,-0.149209419390598,0.174077655955698,-0.198945892520798,-0.111907064542949,0.161643537673148,-0.0373023548476495,-0.161643537673148,-0.236248247368447,0.248682365650997,0.248682365650997,0.198945892520798,-0.149209419390598,-0.161643537673148,0.111907064542949,-0.223814129085897,-0.174077655955698,0.0621705914127492,0.149209419390598,-0.186511774238248,-0.149209419390598,0.124341182825498,-0.161643537673148,-0.198945892520798,-0.0870388279778489
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.12582765895992,-0.22706281531477,-0.0414650286642114,-0.268925780914338,-0.174375965073488,0.165462177721488,-0.366499917463903,-0.18456315061863,-0.216398105447199,-0.364748994948332,0.309037823998336,0.115640473414778,-0.289618501552908,-0.362361373336189,0.370956811139903,0.154479118305632,-0.306809377160336,0.0163154143496417,-0.296940541163479,-0.378119675976331,-0.121529940058063,-0.168645673204345,0.0237966287343555,-0.115162949092349,0.397857347970044,-0.356312731918761,-0.0535623114990677,-0.0360530863433546,0.0534031367249248,-0.352810886887618,0.122166639154634,0.0441709998246398,0.0799853240067801,0.129966203087634,-0.367773315657046,0.277521218718052
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.016206582732884,0.0210685575527492,0.192210071212004,0.0440819050334445,-0.0667711208594821,-0.257684665452856,-0.270325799984505,0.0304683755378219,0.015234187768911,-0.129652661863072,-0.0178272410061724,0.176975883443093,0.0265787956819298,0.260277718690117,0.0291718489191912,-0.290421962573281,-0.0038895798558921,-0.120576975532657,-0.113446079130188,0.0068067647478112,0.039544061868237,0.362379189907286,-0.294959805738489,-0.09918428632525,-0.233050659698872,-0.312462915090003,0.179568936680355,0.234995449626818,0.253146822287648,0.0638539359675629,-0.0696883057514012,-0.294311542429173,-0.168548460421994,-0.113770210784846,0.0888120733762043,0.100156681289223
healthy,-0.1821266134619,-0.206459694913719,0.11525707664774,-0.166709470251969,-0.231907268645775,0.287446133944202,0.0874876439985261,-0.142283514443463,0.297290815752953,-0.0819151825973461,-0.164480485691497,0.133274701844889,0.204973705206738,-0.235343619843169,0.103369158991889,-0.184262723665686,-0.206273946200347,0.18769907486308,0.0571177293620951,0.210453292251232,0.005851084471239,-0.201351605295971,-0.284195531460181,0.230328404582107,0.212868025525076,0.196707887461654,0.0923171105462155,0.0929672310430198,-0.012259415082596,0.246302793932156,-0.173860795716816,-0.293761590198873,0.249367647702805,0.217511743359393,0.2099889204678,-0.124916009743119
healthy,-0.210619883725171,0.324408387426472,0.328595969798033,0.157163585303024,0.353359574192819,-0.084010140170202,0.0747044015667335,-0.0636926108859624,0.099209513222534,0.349792374394823,-0.306468991340897,0.239571070491518,-0.328492572702439,0.0898003775234713,0.0965211887370875,-0.274984575732495,0.0555242403340289,0.260302188158134,0.171897671425183,0.335420178107244,0.310553176616864,-0.125575772599028,0.342864768990018,-0.17474109155402,-0.122318764087814,0.181410204219839,-0.171018796112633,-0.139637777599825,0.042496206289173,0.19242199490061,-0.118286277359644,-0.190819339918902,-0.221890167144927,-0.297214951285226,0.261749747496451,0.232953656373496
healthy,-0.140558226006336,-0.211714028745347,-0.146917497821555,-0.184209523898454,-0.217366714803319,-0.0753429775967681,0.168036561010367,0.233461168162823,0.167460824467426,-0.093086131056514,-0.185989073213001,0.0327123035762279,0.0992360441288449,-0.203941585415635,0.0649535499809581,-0.135167238376974,-0.217209695746153,0.116534310259954,0.0927720929421823,-0.186198431955889,-0.172433094611012,-0.0928767723136262,-0.136030843191386,0.239715760606598,0.184549731855647,-0.144352853221178,0.177222175854572,0.031037433633125,0.156574169837257,-0.226264461376053,-0.0787450571686958,-0.169345053153416,0.191458570370947,-0.158641587423275,-0.204909869601491,0.12493482981833
mild,-0.0158432034718206,-0.0885459038480639,-0.0915385089482967,0.310174716859421,0.222685026576145,0.0322145137260352,0.103508929349228,0.0369674747675814,0.186949800967483,-0.0871376190950132,0.0205961645133668,-0.0922426513248221,-0.0741109851292941,0.0955873276133175,0.0313343357553785,0.053338785021796,0.0184837373837907,-0.0658373122051211,-0.146285578723143,-0.0991080394959443,-0.179556306013967,0.105797392072935,-0.0174275238190026,-0.0614364223518376,0.0929467937013474,-0.0413683646208649,0.184133231461381,-0.0213003068898921,0.0415444002149962,-0.103508929349228,-0.0167233814424773,0.0075695305476476,-0.0360872967969247,-0.0658373122051211,-0.122344737921281,-0.104213071725753
mild,-0.155930389314761,0.0230749982791633,0.0973721389648087,0.118945085469196,0.0966537663768725,-0.11247973217777,-0.0947163372760748,0.200317107702698,-0.0151511309455638,-0.0011755187802592,0.166814822465309,0.0074231834086742,-0.143304446860124,0.20312529145554,-0.123734236055438,0.0950864080031935,0.111238906798608,0.063695702797011,-0.0651324479728835,-0.0941285778859452,0.0375077566367908,0.0301498798270199,-0.0237498331344973,0.141954777149456,-0.105187161966903,0.0902101819517477,-0.0828087674093746,0.126019967017053,-0.0773447819677991,-0.004919763784048,-0.35030459651726,0.312731533281565,-0.245618118475282,0.016979715714856,-0.0610399011082771,-0.114721925406783
mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.297044262893002,0.0371305328616253,0.27847899646219,-0.0185652664308126,0.111391598584876,0.167087397877314,-0.0371305328616253,-0.204217930738939,0.0371305328616253,-0.204217930738939,0.27847899646219,0.204217930738939,-0.0185652664308126,0.111391598584876,0.204217930738939,0.185652664308126,0.148522131446501,-0.129956865015689,0.0,-0.148522131446501,0.27847899646219,0.148522131446501,-0.222783197169752,-0.0742610657232506,0.111391598584876,0.0371305328616253,0.0556957992924379,0.259913730031377,0.0371305328616253,0.222783197169752,-0.259913730031377,0.185652664308126,0.148522131446501,0.0928263321540632,-0.167087397877314,-0.0928263321540632
mild,-0.393160087002789,-0.175177876812556,-0.101298511374217,-0.425606076360246,0.0388437900758277,-0.412505817746437,0.217068238659037,0.039148447252893,0.182946634827722,-0.120796570706398,-0.0176701162697883,-0.131459571903684,-0.379145856857785,0.0848470238126903,-0.0374728327790338,-0.246315327657307,-0.112570826925634,0.0848470238126903,0.0248295599308232,0.0782968945057861,0.0779922373287207,0.0198027165092455,-0.0030465717706531,0.196503879207128,0.23153945456964,-0.0974902966609009,0.0488974769189831,-0.0399100901955563,-0.0210213452175068,-0.0505730913928424,0.044936933617134,-0.344262610083806,-0.362389712119193,0.209908794998002,-0.35020342503658,-0.0693095077823593
moderate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
