group,VDR,RXRG,TFAP2C,ATF1,FOXK1,ETV5,MEF2A,E2F6,SRF,ZNF263,IRF1,GMEB1,GFI1B,NFAT5,GATA2,EHF,E2F7,BATF,IKZF1,SPDEF,NFE2,ETV6,USF2,BCL6,JUNB,KLF4,NFATC1,PBX1,KLF9,IRF2,MAFK,ZEB1,NR5A2,TCF3,MEF2C,USF1,ATF2,EGR1,ETV1,BACH2,ESR1,CUX1,MECOM,ETV7
mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.125628486138357,0.0391960876751674,0.438862178243327,0.311223636326756,-0.404356220717325,0.0093802602983306,-0.103852881874375,-0.427806871463152,-0.177554927075545,-0.15678435070067,-0.42847689005589,-0.163484536628049,-0.0160804462257097,-0.200670568525002,-0.180905020039234,0.196650456968575,-0.12797355121294,0.161474480849835,0.473368135769329,0.42847689005589,-0.0874374263522965,-0.112563123579968,-0.413736481015656,-0.307538534066698,-0.0479063293807601,0.0911225286123549,-0.0020100557782137,0.416751564682976,-0.196985466264944,-0.311223636326756,0.452597559394454,0.339364417221748,-0.403686202124587,-0.0187605205966613,0.0505864037517117,-0.145059025327756,0.0070351952237479,0.177889936371913,0.427806871463152,0.405696257902801,0.0154104276329718,0.41876162046119,-0.158459397182514,0.268342446391531
mild,-0.332403987087473,0.189628911612609,-0.290346212916583,-0.208444231636429,0.332772914931077,0.0649313004743565,-0.256773779148592,-0.17339608649402,0.0070096290284816,-0.15790111706264,-0.0586595271330835,-0.0737855687208597,0.011067835308129,-0.250870933650923,-0.28149194467008,0.267841614456721,-0.08411554834178,-0.140930436256842,0.006271773341273,-0.232793469314312,-0.175240725712042,0.324287574528178,-0.0734166408772554,0.0586595271330835,-0.258249490523009,0.2575116348358,0.298462625475877,0.179667859835293,0.127649033887087,0.182988210427732,-0.0103299796209204,-0.223201345380601,0.324287574528178,0.205492808887594,-0.217667427726536,-0.114736559360937,0.273375532110785,0.150153632346949,-0.0852223318725929,-0.0361549286732212,-0.324656502371783,0.170075735901582,-0.0966590950243262,0.109202641706872
moderate,-0.294193574375971,-0.431518197380139,0.0257162215363611,-0.215501936474706,-0.115208672482898,-0.053489740795631,-0.310137631728514,-0.013886759629635,-0.130124080973987,-0.162012195679075,-0.234531940411613,0.432546846241593,0.072005420301811,0.0118294619067261,-0.0401173055967233,-0.313223578312878,0.40168738039796,-0.400658731536505,0.0997789395610809,0.311166280589969,0.40168738039796,0.0447462254732683,0.38677197190687,-0.40168738039796,-0.343054395295057,0.0750913668861743,-0.308080334005606,-0.339968448710693,0.145553813895804,-0.048860820919086,-0.0390886567352688,0.117780294636534,-0.246361402318339,-0.0406316300274505,-0.264362757393792,0.417631437750504,-0.339968448710693,0.290078978930153,-0.0015429732921816,0.0565756873799943,0.415574140027595,0.0416602788889049,-0.370827914554327,0.180527875185255
moderate,0.0588204034309109,-0.131195073739379,0.145772304154866,0.0255740884482221,-0.0199477889896132,-0.0473120636292109,-0.0148329712999688,-0.117385065977339,-0.19692048105131,0.246789953525343,-0.0483350271671398,-0.288731458580428,-0.112525989172177,-0.177228432946179,0.164952870491033,0.222494569499532,-0.202546780509919,0.019692048105131,0.158559348378977,-0.205359930239224,0.108434135020462,-0.121476920129055,-0.0851617145325796,-0.132985259930755,-0.0859289371860263,0.166487315797926,-0.0667483708498597,0.179530100906519,0.113804693594588,-0.229399573380552,0.176972692061697,0.126847478703182,0.0038361132672333,0.209963266159904,0.175182505870321,-0.0199477889896132,0.150631380960028,0.0772337471136308,0.139123041158328,-0.165720093144479,-0.243721062911557,-0.286941272389052,0.128637664894557,0.188225290978915
moderate,-0.214822402799359,-0.0329326796744301,0.0815717142705114,-0.128690779035465,-0.0238128606876648,-0.414445107287443,-0.510709863258854,0.266501377057696,-0.086131623763894,-0.116531020386445,0.308047219108515,0.0435724684923229,-0.235088667214393,-0.563402150737942,-0.180369753293802,0.550735735478546,0.0212795776357856,0.0891715634261491,0.0618121064658534,-0.0759984915563771,-0.0157063549216513,0.0207729210254097,0.0486390345960813,-0.359219536756476,0.132237375308096,0.0511723176479606,-0.0015199698311275,-0.134770658359975,0.293354177407616,0.254848275019051,-0.153516952943882,0.14034388107411,-0.0288794267914233,-0.0770118047771288,-0.451937696455256,0.118557646827948,-0.354659627263093,0.0146930417008996,0.256874901460555,0.109944484451559,-0.321220290978287,-0.299434056732126,-0.0050665661037584,-0.0643453895177326
moderate,-0.0699573132357808,-0.0919234320674936,0.175649363266631,-0.205733395579628,-0.199048055065629,0.171988343461345,-0.0688430898167809,-0.0019896846767855,0.0868298392949225,0.0882624122622081,-0.127419406701348,-0.176445237137345,-0.0959028014210647,-0.16498465339906,0.12917032921692,0.0561091078853532,-0.102269792386779,-0.242661943180769,-0.198729705517343,0.0096300738356421,-0.127737756249634,-0.0874665383914939,-0.147793777791633,-0.231360534216627,0.0116993458994992,-0.11691387160792,-0.159731885852346,0.148112127339918,-0.0255475512499268,-0.241706894535912,0.157344264240203,-0.12917032921692,-0.0484687187264966,-0.113889550899206,-0.0323920665380692,0.0319145422156406,-0.215761406350628,0.0166337638979274,-0.0381223584072116,0.103065666257493,-0.108159259030064,0.110706055416349,-0.176286062363202,0.14206348592249
moderate,-0.166337294393997,-0.292386658970743,-0.221184723600651,-0.375954196561972,0.146991110273832,0.249107051196765,0.156165589341127,-0.151378904610364,0.265860447754434,-0.160752828874774,-0.214204141701622,-0.0404873750143662,-0.473283452754143,0.179500677403594,0.164542287619961,0.20941745697086,-0.178104561023788,0.0971298109950558,-0.292586104167858,0.0508585252643516,-0.206625224211248,-0.034504019100913,-0.287001638648635,-0.222979730374687,-0.252298174350607,0.412652112831151,-0.203035210663176,0.300364466855347,-0.0628252370912579,-0.231954764244866,0.246913154028499,0.260475427432326,-0.195456293172802,0.283012734706333,0.15397169217286,-0.183290136148781,0.35361633448508,0.147589445865177,-0.155766698946896,0.166536739591112,-0.183888471740126,0.290392206999592,-0.214204141701622,0.415444345590762
moderate,0.217841110474676,-0.313379649785871,-0.0948180815603515,0.0231422712669633,0.0193647360328103,0.116704419721114,0.0458561622496412,-0.170612184132211,-0.225133311223079,-0.162365863659717,-0.177777817978439,0.133226268412758,-0.0519995249629158,-0.13519292335425,-0.0264232748079673,-0.193345546945992,-0.194289930754531,-0.0244663557820272,-0.0067859331397027,-0.130266550084968,-0.18495318774022,0.0987221836966798,0.235998592979045,0.276840758719437,0.141696514942946,-0.164215687614586,0.120550106364131,0.0387197361500686,-0.214657466089191,0.218337642167825,0.117872729587347,-0.357045231036325,0.0441329051969477,-0.0129487676840813,0.327856956211607,0.166221286218285,-0.0505586094612286,-0.0196081339216088,-0.100231250607231,0.0361981340221159,0.0613265320616751,0.324955653377128,-0.204493170252965,0.0804965497834466
moderate,-0.0114653895696032,-0.0137175196636323,0.0800529878877649,-0.156625411084757,0.115216928219539,0.0016890975705218,-0.0016379127956575,-0.0715563152602911,-0.0398729396192896,0.151097455399413,-0.238111572668723,-0.0467316994511057,-0.0949989421481404,0.218661358220289,0.167630137680582,-0.0257459417567428,0.0104928788471815,-0.0613705450622955,-0.0550236329791223,-0.0862975304212095,0.161590334246594,0.145006467190561,-0.0489838295451349,0.110917407130938,0.031581006091273,0.103137321351564,-0.0946918334989546,0.0927979968289755,0.0312227126672229,0.0425857326870974,0.0398217548444252,0.114909819570353,0.0342937991590809,0.0124379002920249,0.0023033148688934,0.0067052055072232,-0.129292741307221,-0.0441724607078907,-0.0805136508615436,0.0618823928109385,0.14475054331624,0.0525667637856359,-0.0312738974420872,-0.0410501894411684
moderate,0.242757209333539,-0.104038804000088,0.27050089040023,0.215013528266849,0.27050089040023,-0.27050089040023,-0.201141687733504,-0.0901669634667432,-0.117910644533433,-0.242757209333539,0.27050089040023,0.0208077608000177,0.228885368800194,-0.0762951229333981,0.145654325600124,0.104038804000088,0.27050089040023,-0.242757209333539,-0.242757209333539,0.256629049866885,0.187269847200159,-0.0208077608000177,-0.062423282400053,0.256629049866885,-0.145654325600124,-0.27050089040023,-0.27050089040023,0.0485514418667079,0.0346796013333628,0.27050089040023,0.145654325600124,0.215013528266849,-0.104038804000088,-0.27050089040023,-0.27050089040023,-0.242757209333539,0.0208077608000177,0.228885368800194,0.27050089040023,-0.159526166133469,0.0208077608000177,0.187269847200159,-0.0069359202666725,-0.256629049866885
moderate,-0.111391598584876,0.0,0.167087397877314,0.204217930738939,0.204217930738939,0.0,-0.0928263321540632,0.222783197169752,0.0,0.0928263321540632,-0.129956865015689,0.297044262893002,-0.0742610657232506,0.0928263321540632,-0.259913730031377,0.111391598584876,0.167087397877314,-0.167087397877314,0.129956865015689,-0.0556957992924379,-0.148522131446501,0.185652664308126,-0.111391598584876,-0.204217930738939,-0.129956865015689,0.185652664308126,0.185652664308126,-0.185652664308126,-0.222783197169752,0.297044262893002,-0.222783197169752,-0.0928263321540632,0.0371305328616253,0.297044262893002,-0.222783197169752,-0.222783197169752,0.204217930738939,-0.297044262893002,0.0556957992924379,-0.204217930738939,-0.148522131446501,0.297044262893002,0.259913730031377,-0.0742610657232506
severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
severe,0.0581868066146273,-0.0067138623016877,-0.0643168548031248,0.0976915616071668,0.176506466887849,-0.0618842959981654,0.0421319185018957,-0.116373613229255,0.0152764692951446,-0.150429436498685,-0.0205307963138568,-0.066457506551489,-0.110243565040757,0.072198345331193,-0.009924839924234,0.0771607652933101,-0.0538082007657005,0.0643168548031248,-0.0209200057226503,-0.149845622385495,-0.0235471692320063,-0.0158602834083349,-0.0363910797221916,-0.0521540607783281,-0.0314286597600746,-0.0763823464757231,-0.0154710739995414,-0.0311367527034795,-0.0418400114453005,-0.138558549530484,-0.0567272713316517,0.017709028100104,0.0588679230800159,-0.0127466081379869,-0.0045732105533235,-0.0201415869050633,0.138558549530484,0.0647060642119183,0.12863370960625,0.150624041203082,0.0825123946642206,0.0264662397979575,-0.0765769511801198,0.0140115387165658
