group,VDR,RXRG,RUNX1,DUX4,MAFF,ETV5,TP63,ZNF76,TFAP2A,ETS2,ARID3A,RFX5,EBF1,PGR,MEF2A,E2F6,FOXD2,ZNF281,ELK3,RUNX3,SRF,FOXP3,ESRRA,IRF4,IRF1,MZF1,FOS,NFYB,SMAD3,CEBPD,GMEB1,AR,STAT3,HNF1B,GFI1B,KLF1,HOXA4,NFAT5,STAT5A,ZNF384,ZNF250,PBX3,E2F4,MBD2,RXRA,ZBTB33,TFAP4,RELA,RUNX2,PRDM1,ZFX,BHLHE40,OTX2,SP4,BACH1,NFIC,IKZF1,GATA6,BARX2,NFE2,PAX5,TBX21,SP2,E2F2,POU2F1,GATA3,SP1,PRDM14,ONECUT1,NFE2L2,KLF4,ARNTL,STAT2,TAL1,RFX2,KLF9,VEZF1,HIF1A,TBP,TP73,HOXA1,PAX6,TCF3,MEF2C,FOXP2,YY1,TCF4,CTCFL,GTF2I,RARG,HOXC6,RARA,NRF1,POU2F2,TP53,BACH2,ESR1,SETDB1,MAF,HES1,CEBPB,SPIB,ZNF143,CUX1,MECOM,SREBF1
healthy,0.109854753042223,-0.15745847936052,-0.107277913156047,-0.265685754579895,-0.0702527926862611,0.032549556456955,-0.0535711450020717,0.200586641665985,0.210080262299263,-0.137657499182539,-0.353162687557961,0.114737186510766,0.217268289350174,0.0269890072288918,0.0895112802566261,-0.187973688538915,0.378795463267813,0.0847644699399869,-0.134538166688747,0.0466543642549688,0.243850427123354,-0.184311863437507,-0.172512649221861,0.152576045891976,0.0908675117756659,-0.0253615294060441,-0.163832767500007,0.155017262626248,-0.070659662141973,-0.0821876300538113,-0.157865348816232,0.0246834136465242,0.121382720954061,-0.198281048083617,0.430467884143229,-0.221065737603486,-0.240595471477659,-0.0326851796088589,0.176716966930885,-0.0042043177090233,-0.103887334358448,-0.0824588763576192,-0.0185803718108451,-0.0701171695343571,-0.132639442562091,-0.13019822582782,-0.103209218598928,0.21848889771731,-0.0575042164072871,0.155152885778152,-0.0149185467094377,-0.117314026396942,0.0794751670157317,0.0042043177090233,0.134538166688747,0.0786614281043078,0.100632378712752,0.0313289480898191,0.286571719973108,-0.188516181146531,0.0668622138886616,-0.154203523714824,-0.0806957753828675,-0.116635910637422,-0.370522451001671,0.164917752715238,-0.23042373508486,-0.27368752054223,-0.0339057879759947,0.0617085341163104,0.151897930132456,0.225948171072029,-0.234763675945788,-0.0431281623054653,0.0683540685596054,0.0779833123447879,-0.0922237432947057,-0.2351705454015,-0.227982518350589,0.208995277084032,-0.122467706169293,-0.144574279929642,-0.0085442585699506,0.0123417068232621,0.0911387580794739,-0.151897930132456,0.0595385636858468,-0.351942079190825,0.111482230865071,0.0093579974813745,-0.0589960710782308,0.0657772286734298,0.119619619979309,0.170613925095206,-0.0749996030029004,0.129248863764492,0.178751314209444,0.262159552630391,0.136436890815403,-0.378252970660197,-0.148778597638665,0.0349907731912266,-0.0313289480898191,0.0589960710782308,-0.224591939552989,0.0207503422413088
healthy,-0.0339617805405662,-0.169808902702831,0.288675134594813,-0.27169424432453,-0.0849044513514156,0.101885341621699,0.0509426708108493,0.0169808902702831,-0.152828012432548,0.118866231891982,-0.203770683243397,0.0,0.0849044513514156,-0.0509426708108493,-0.135847122162265,-0.27169424432453,-0.27169424432453,0.237732463783964,-0.135847122162265,0.0849044513514156,-0.152828012432548,0.27169424432453,-0.22075157351368,0.0169808902702831,-0.152828012432548,-0.169808902702831,-0.118866231891982,0.152828012432548,0.0,-0.118866231891982,-0.203770683243397,-0.135847122162265,0.237732463783964,0.101885341621699,0.254713354054247,0.27169424432453,0.0679235610811324,-0.118866231891982,0.0339617805405662,0.0849044513514156,-0.152828012432548,0.101885341621699,-0.169808902702831,-0.0509426708108493,-0.152828012432548,-0.288675134594813,-0.254713354054247,0.186789792973114,-0.0169808902702831,0.135847122162265,-0.27169424432453,-0.118866231891982,0.288675134594813,0.0509426708108493,-0.27169424432453,0.0169808902702831,-0.237732463783964,0.169808902702831,-0.186789792973114,0.0509426708108493,-0.0339617805405662,0.0169808902702831,-0.0169808902702831,-0.169808902702831,0.254713354054247,0.0,0.152828012432548,0.118866231891982,0.0509426708108493,-0.237732463783964,-0.135847122162265,0.152828012432548,-0.152828012432548,0.101885341621699,0.169808902702831,0.0849044513514156,-0.203770683243397,-0.0679235610811324,-0.0509426708108493,0.118866231891982,-0.254713354054247,0.186789792973114,-0.254713354054247,0.169808902702831,-0.101885341621699,-0.237732463783964,0.101885341621699,0.118866231891982,0.0339617805405662,-0.237732463783964,0.118866231891982,-0.169808902702831,-0.254713354054247,0.203770683243397,-0.0339617805405662,-0.237732463783964,-0.254713354054247,-0.169808902702831,0.152828012432548,-0.203770683243397,-0.152828012432548,0.169808902702831,-0.22075157351368,0.101885341621699,0.237732463783964,-0.203770683243397
healthy,-0.0382145363780168,-0.0303791817969126,0.0968422333752261,-0.156157242177795,0.0742984061594176,-0.186811348696852,-0.0105846018025442,0.111619437190466,-0.330322053656023,0.0780786210888977,-0.171621757798396,0.283309926169398,-0.204750186816748,-0.0191072681890084,0.177257714602348,-0.291488936653182,0.200145197720836,0.0676314816474254,-0.10570855566437,-0.126740296908387,-0.0778036963667537,0.048799138180561,0.256573496940893,0.0563595680395212,0.0537477831791531,0.0370461063089048,0.116155695105842,0.213822702647501,-0.185230531544524,-0.221245670145389,0.240215475973325,0.0223376336742005,-0.184337026197556,-0.09368059907057,0.172790187867508,-0.172171607242684,-0.160074919468347,-0.202688251400668,0.0609645571354333,0.291282743111574,0.0279735904781526,0.133957070864667,-0.216297025146797,0.342143816708215,0.0803467500465857,-0.209836294176412,0.109626232954922,0.0514109230409291,0.193959391472596,-0.0703119976883295,0.266676980479686,-0.245370314513525,-0.178219951129852,-0.170934445993036,-0.168047736410524,0.142823393153811,0.235816680419021,-0.103096770804002,-0.123372469062123,-0.0492802564443131,-0.0562908368589852,-0.213822702647501,0.0722364707433375,0.0088663222891441,-0.0771851157419296,0.18220635960094,-0.045087654431617,-0.137393629891467,0.222963949658789,-0.047561976930913,0.149009199402051,-0.0112031824273682,-0.0059108815260961,-0.27519964686615,-0.215815906883045,0.0863950939337538,0.0079040857616401,-0.0296918699915526,-0.103852813789898,0.0441254179041129,0.216365756327333,-0.199320423554404,0.386681621695544,0.133544683781451,-0.186192768072028,0.187223735780068,0.131895135448587,0.205712423344252,-0.157738059330123,-0.187773585224356,0.176982789880204,-0.0732674384513776,-0.246401282221565,-0.274993453324542,0.157669328149587,-0.0064607309703841,-0.338157408237127,0.159799994746203,-0.29478803331891,-0.194852896819564,-0.193272079667236,-0.0369773751283688,0.10880145878849,-0.094505373237002,0.142754661973275,-0.148115694055083
healthy,0.353082940290259,-0.39473347480171,-0.379587825888455,0.38242763505969,0.350243131119023,0.365388780032278,-0.3644421769752,0.33415087914869,0.350243131119023,0.3644421769752,0.353082940290259,-0.396626680915867,-0.3644421769752,0.354976146404415,0.354976146404415,-0.39473347480171,0.319951833292513,0.409879123714965,-0.379587825888455,0.380534428945533,-0.310485802721729,-0.379587825888455,-0.3644421769752,-0.289660535466003,-0.354976146404415,-0.396626680915867,-0.33415087914869,-0.368228589203514,-0.33415087914869,-0.349296528061945,0.379587825888455,0.368228589203514,0.366335383089357,-0.3644421769752,-0.349296528061945,-0.351189734176102,-0.351189734176102,0.395680077858789,0.383374238116769,0.319005230235435,-0.369175192260592,0.289660535466003,-0.3644421769752,0.379587825888455,0.411772329829122,-0.353082940290259,-0.353082940290259,-0.349296528061945,0.38242763505969,0.38242763505969,0.42502477262822,-0.42502477262822,0.349296528061945,-0.380534428945533,0.337937291377004,0.383374238116769,-0.3644421769752,-0.380534428945533,0.33415087914869,-0.33415087914869,-0.409879123714965,-0.33415087914869,-0.335097482205768,-0.319005230235435,-0.3644421769752,0.367281986146435,-0.39473347480171,-0.3644421769752,0.379587825888455,-0.379587825888455,0.304806184379258,0.365388780032278,-0.351189734176102,-0.365388780032278,0.39473347480171,0.275461489609826,-0.350243131119023,-0.380534428945533,-0.379587825888455,0.366335383089357,0.379587825888455,-0.3644421769752,-0.210145878671414,0.365388780032278,0.379587825888455,-0.397573283972945,-0.253689619297022,0.319005230235435,-0.379587825888455,-0.3644421769752,0.379587825888455,-0.351189734176102,0.3644421769752,0.397573283972945,-0.3644421769752,-0.379587825888455,-0.186480802244453,0.3644421769752,0.29155374158016,-0.349296528061945,-0.3644421769752,-0.39473347480171,0.319951833292513,-0.39473347480171,0.395680077858789,-0.3644421769752
healthy,0.109998386094691,-0.0497531161720601,0.206120052712821,-0.0988293191989222,-0.361810076108383,0.0575376173418383,0.0571991607692392,-0.0135382629039619,0.0199689377833439,-0.0876602523031536,0.0169228286299524,-0.133690346176624,-0.0663374882294135,-0.143167130209398,-0.172612852025515,-0.0321533743969096,0.0050768485889857,0.0585529870596354,0.0409532452844849,0.0829218602867669,0.152305457669572,-0.0016922828629952,-0.119136713554865,-0.139444107910808,-0.0578760739144373,-0.381102100746529,0.048737746454263,-0.0483992898816639,-0.0717527933909983,-0.0385840492762915,0.122521279280856,0.0365533098406972,-0.235227317956339,0.0659990316568145,-0.184458832066481,0.0504300293172582,0.147905522225784,0.00710758802458,-0.156028479968161,0.0893525351661488,0.171935938880317,0.0233535035093344,0.123536648998653,-0.0030461091533914,-0.0460300938734706,-0.196304812107448,0.205781596140222,-0.115413691256276,0.0653221185116164,-0.0375686795584944,-0.122182822708257,-0.0778450116977812,-0.0426455281474801,0.0199689377833439,-0.104921537505705,0.0267380692353248,0.0795372945607764,0.17430513488851,0.173966678315911,0.141813303919001,-0.194612529244453,0.395994189940887,0.0812295774237717,-0.0896909917387479,-0.0544915081884468,0.0568607041966402,0.041968615002282,0.0399378755666877,-0.0758142722621869,0.0439993544378763,0.362486989253581,0.0257226995175277,-0.118459800409667,0.187843397792472,0.112367582102884,0.218981402471584,-0.149936261661379,-0.0020307394355942,0.0084614143149762,0.0077845011697781,0.0250457863723296,-0.083260316859366,0.0260611560901267,0.0064306748793819,-0.140459477628605,-0.0223381337915372,-0.0341841138325039,0.0561837910514421,-0.0250457863723296,-0.115413691256276,0.111013755812488,0.0534761384706497,0.153320827387369,-0.0636298356486211,0.0690451408102059,-0.102552341497512,0.125905845006846,0.22778127335916,0.18852031093767,0.0223381337915372,0.289380369572187,-0.0995062323441203,-0.0676913145198097,0.143844043354596,0.041630158429683,0.013876719476561
healthy,-0.220424048682909,-0.284693217886381,-0.174622382405215,0.0199358670727817,0.231210877608975,0.222965448168108,0.226862260712079,0.276334837357283,-0.27232507372508,-0.276673690621976,0.276560739533745,-0.190774388022256,0.243353119593814,-0.0233808752638289,0.140398202671205,-0.231097926520744,0.280683454254178,0.276673690621976,-0.17038671659655,-0.0721757453796458,-0.0478912614099684,-0.203029581095326,0.231888584138361,0.264418497548906,-0.284693217886381,-0.284693217886381,-0.198793915286661,-0.284693217886381,-0.231210877608975,0.104253854437266,0.0521269272186331,0.0399846852337944,0.235107690152946,0.0799128949234733,-0.28458026679815,0.0232679241755979,-0.284693217886381,0.24781468757894,0.211162059447962,0.2109361572715,-0.276447788445514,0.276447788445514,-0.276560739533745,0.206813442551067,0.243466070682045,0.259843978475548,0.280683454254178,-0.134637697171421,0.284693217886381,-0.280683454254178,0.280457552077716,-0.276673690621976,0.239682209226304,-0.174735333493446,0.256398970284501,-0.26854121226934,-0.22697521180031,0.206926393639298,0.176429599816912,-0.206926393639298,-0.0601464544830382,-0.276447788445514,0.051901025042171,0.248605345196558,-0.220085195418216,0.251711500122912,-0.280683454254178,-0.207039344727529,0.230984975432513,0.280457552077716,0.280683454254178,0.280457552077716,0.284693217886381,0.284693217886381,0.186764624390054,-0.206926393639298,0.162141287155683,0.0067770652938634,0.180439363449115,0.280457552077716,0.276447788445514,-0.268202359004646,-0.268654163357571,0.23923040487338,0.284693217886381,0.198906866374893,0.198793915286661,-0.284693217886381,-0.235220641241178,0.22697521180031,0.19868096419843,0.214832969815472,-0.153782906626585,0.284693217886381,-0.0480042124981995,0.260295782828472,-0.0700296747032557,0.0599205523065761,-0.206926393639298,-0.243353119593814,-0.272212122636849,-0.284693217886381,-0.284693217886381,-0.0436555956013038,-0.276560739533745,-0.211049108359731
healthy,0.0182664412767094,-0.115687461419159,-0.200930854043803,-0.176575599008191,0.182664412767094,0.200930854043803,-0.188753226525997,-0.103509833901353,-0.176575599008191,0.170486785249288,-0.103509833901353,-0.176575599008191,0.048710510071225,-0.109598647660256,0.0730657651068375,-0.158309157731481,-0.133953902695869,0.0608881375890313,-0.182664412767094,0.158309157731481,-0.09742102014245,-0.152220343972578,-0.158309157731481,0.127865088936966,-0.09742102014245,-0.048710510071225,-0.0669769513479344,-0.158309157731481,-0.109598647660256,-0.0243552550356125,-0.0730657651068375,-0.188753226525997,0.158309157731481,-0.09742102014245,-0.164397971490384,-0.176575599008191,-0.0243552550356125,0.0791545788657406,0.164397971490384,0.188753226525997,-0.121776275178063,0.09742102014245,-0.09742102014245,0.1948420402849,0.0547993238301281,0.176575599008191,0.103509833901353,0.1948420402849,0.103509833901353,0.0791545788657406,0.109598647660256,-0.121776275178063,0.109598647660256,0.0,-0.133953902695869,0.121776275178063,-0.188753226525997,-0.182664412767094,-0.0182664412767094,-0.109598647660256,-0.152220343972578,-0.109598647660256,-0.133953902695869,-0.0852433926246438,-0.0791545788657406,-0.0121776275178063,0.0060888137589031,0.0,0.200930854043803,-0.188753226525997,0.127865088936966,-0.0608881375890313,-0.146131530213675,-0.146131530213675,0.109598647660256,0.133953902695869,0.1948420402849,0.103509833901353,-0.127865088936966,0.121776275178063,0.146131530213675,-0.09742102014245,0.121776275178063,0.109598647660256,-0.0852433926246438,-0.0182664412767094,0.170486785249288,0.0,-0.127865088936966,0.133953902695869,0.152220343972578,-0.170486785249288,0.103509833901353,0.140042716454772,0.103509833901353,0.121776275178063,0.0730657651068375,-0.182664412767094,0.0243552550356125,-0.152220343972578,-0.109598647660256,-0.0243552550356125,0.115687461419159,0.121776275178063,-0.133953902695869,-0.133953902695869
healthy,-0.120583225478335,-0.131479551565991,0.0475374839277545,0.106973254962719,0.0405515890414158,0.141039929627574,0.0670618076837965,0.167383154766695,-0.146495050734037,0.0211803426633613,0.007584288273017,0.0600341644216431,-0.0292238630703409,0.146174979852791,-0.0149180862911454,0.0339970940384965,-0.135918795527628,0.0324384880080784,-0.101754707985873,0.12919730702145,-0.156166757797793,-0.0215421619204227,0.0952976258598544,0.002003922039109,-0.101406804854083,-0.0136517188914307,-0.0726282577924328,-0.0960212643739771,-0.0473009097981374,0.0241583934714818,-0.0126497578718761,0.0980947670394442,0.0919299235441294,-0.127068139854896,-0.132384099708644,-0.0184527821101295,-0.12246190239,-0.0926535620582521,0.029864004832834,-6.95806263579544e-05,-0.0319375074983011,-0.116839787780277,-0.0156695570558113,0.0258700768798875,-0.0435992204758942,0.0676045365693885,0.150405481935354,-0.214002174426525,0.0988740700546532,-0.0705269228764226,0.113054601706404,-0.0596584290393101,-0.0662825046685874,0.128738074887487,0.0916655171639692,-0.0236017484606181,0.0742146960733942,0.0087949911716454,-0.0370168932224318,-0.007514707646659,0.0474679033013965,-0.0418179564411306,-0.0648213115150704,0.0881447374702567,-0.0179796338508954,0.019830478512017,-0.0532152630385636,0.0021152510412818,-0.0002644063801602,-0.0024074896719852,0.11135683442327,0.0670339754332533,-0.0918185945419567,-0.171432747220728,0.0960769288750635,0.151435275205452,-0.0221266391818295,-0.0066936562556352,-0.166436858248227,0.0684673363362272,0.0333987006518181,-0.0925700653066226,-0.0220570585554716,0.0017255995336772,-0.176846119951377,-0.0428894980870431,0.140316291113451,-0.0117034613534079,-0.0711531485136442,0.146982115118543,-0.0083496751629545,-0.116157897641969,0.006053514493142,0.0804352040697953,-0.0811866748344612,0.112971104954775,-0.0356391968205443,0.0456170586402749,-0.160939988765949,-0.106848009835275,0.0277487537915522,-0.0322575783795477,-0.0421241111971056,0.216353999597424,-0.0142918606539238,0.0740477025701351
mild,-0.186921182758825,-0.120514973094506,0.0464714020847771,-0.0121679994316687,0.148604929229315,0.0673123372815713,-0.0733963369974057,0.0722313157752246,0.0732668901949411,-0.27675726366923,0.0568271462819419,-0.243877775843232,0.0243359988633373,0.0212292756041879,-0.0973439954533493,0.0135919142587788,-0.0121679994316687,0.159478460636338,-0.0906127617251922,-0.0154041694932827,-0.145757099575095,-0.178118800191235,-0.0389634875418326,-0.059157188726304,-0.167633609191605,0.110288675699805,-0.245690031077735,-0.146533780389882,-0.118184930650143,0.171128672858149,0.0970851018484202,0.100968505922357,-0.0607105503558788,-0.0396107215541554,0.0722313157752246,-0.0304199985791717,-0.0832342939847122,0.05592101866469,-0.122974462341332,-0.122715568736403,0.110935909712128,-0.276627816866765,-0.0670534436766422,0.0144980418760307,-0.0327500410235337,0.118314377452608,0.124398377168442,-0.228732499954878,-0.0166986375179283,-0.0384457003319744,0.0960495274287037,-0.017086977925322,-0.0262777009003057,-0.0411640831837302,0.118314377452608,-0.0758558262442323,-0.034432849455573,-0.0227826372337626,-0.0754674858368386,-0.159090120228945,0.0522965081956823,-0.0111324250119522,-0.0137213610612434,0.0159219567031409,0.012944680246456,0.122456675131474,-0.107181952440656,-0.0655000820470675,0.0080257017528027,0.0428468916157694,0.171517013265542,0.0535909762203279,-0.110806462909664,0.0943667189966644,0.137343057414898,-0.0689951457136106,-0.0053073189010469,0.0295138709619197,-0.150676078068748,0.0340445090481793,-0.0069901273330862,0.0689951457136106,-0.0605811035534142,0.0605811035534142,-0.0010355744197164,-0.102004080342073,-0.0229120840362272,0.0499664657513203,-0.187180076363754,-0.0301611049742425,-0.0490603381340683,-0.0089318293700546,0.124139483563513,-0.0368923387023997,-0.0802570175280274,0.0792214431083109,0.150028844056425,0.0768914006639488,-0.0758558262442323,0.0047895316911887,0.0968262082434911,0.042976338418234,0.15300612051311,0.0961789742311683,-0.125822291995553,0.009708510184842
mild,-0.155482750233886,0.190859038632792,-0.048993637701132,0.110091585893132,-0.298452909662729,-0.0600892556510942,-0.197199391747056,-0.16302392780161,0.141841384442591,-0.0845140250344526,-0.0652528008009684,-0.0099908594527798,-0.0715931539152325,0.101181468448465,0.0319659469510817,0.226499508411459,-0.156395376818515,0.0231518954626918,0.0194293396569685,-0.198328166733308,-0.0984916216727168,-0.0905661802798866,0.111004212477761,-0.0976990775334337,0.135164800481358,-0.114342504458377,-0.100869254090566,0.0283874900797735,-0.0169796577719119,0.0611940141482766,-0.296843804895094,0.211152971896251,0.0324702932215345,0.0785099027671571,-0.0003122143578993,-0.0037946052729308,-0.213770769204792,-0.158652926791019,0.03583260169122,-0.010399139766956,0.0963541541455595,0.0060761717345031,-0.17476799095644,0.081271799010113,0.161078592187006,0.0713529890245407,0.0566789142032703,-0.126470831438314,0.259185950034616,-0.160117932624239,-0.0611699976592074,0.145756072160868,-0.104880007765119,0.179955552595383,0.0042509185652452,-0.0297324134676477,0.16299991131254,0.0995243307026916,-0.162807779399987,-0.0370814591228175,-0.0920792190912451,-0.0106393046576478,0.0182285152035094,0.244223677344515,-0.0093183977588427,0.105648535415333,-0.115831526780666,0.032398243754327,0.126326732503899,0.350928938278892,-0.055718254640503,0.197127342279849,0.156827673621761,-0.124789677203471,-0.0746432480270187,-0.0421729548054842,-0.28697302788766,-0.0355203873333207,0.0463278074144527,-0.127527556957358,-0.0200057353946289,0.0251212475663647,-0.135164800481358,-0.0684469938471697,0.15567488214644,-0.185743526461056,-0.092727664296113,0.0405158170597106,0.304817279266062,-0.343387760711169,0.168956000601698,-0.191603549793937,-0.0335750517187169,0.167755176148239,-0.0257937092603018,0.218982347332805,-0.0129448876082893,0.0625149210470816,-0.179811453660968,-0.210672642114867,0.143570571655572,0.118497357067346,0.123540819771874,0.0816560628352199,-0.112709383201673,0.0020173850818113
