group,TFAP2C,LHX2,RUNX1,EPAS1,FOXK1,KLF5,ZNF76,TFAP2A,HEY1,ETS2,HOXA6,RFX5,EBF1,ELF3,KMT2A,MEF2A,E2F6,MYBL2,ELK3,REST,FOXM1,RUNX3,CLOCK,XBP1,FOXP3,ESRRA,SMAD3,CEBPD,GMEB1,KLF1,PPARG,E2F4,MBD2,ELF1,EHF,E2F7,BHLHE40,OTX2,MXI1,TEAD4,IKZF1,SPDEF,ZBTB7A,TCF7L2,NFE2,PAX5,TBX21,E2F2,GATA3,PRDM14,ONECUT1,ASCL1,HNF4G,CTCF,NFE2L2,ATF3,FOSL2,ELK1,TAL1,ZNF217,TCF12,TBP,ZEB1,ZBTB7B,NR5A2,HOXA1,PAX6,FOXP2,E2F8,FOSL1,GTF2B,ETV4,GTF2I,RARG,HOXC6,THAP1,NRF1,BACH2,SETDB1,MAF,HES1,CEBPB,ZNF143,ELK4
healthy,-0.238018241549667,-0.381678709840001,0.409136518457266,-0.445696363080255,-0.290203247982481,-0.48635212390582,0.503342591116503,-0.297484876787059,0.309014122394309,-0.404888901654595,0.342843356215581,-0.168691067306073,0.319329763200796,0.435532422873864,0.102701306264579,0.403978698054023,-0.302642697190303,0.571001058759047,-0.283680122178379,0.257284217761781,0.573731669560764,0.480890902302386,0.363019536028268,-0.391387548246106,-0.288686241981527,-0.341478050814722,-0.48240790830334,-0.216173355135931,-0.340871248414341,-0.330859008808045,-0.178551606312274,-0.265627750767028,-0.322212074602608,-0.376975991237044,0.227550900143085,-0.535806519536917,-0.578737789363912,0.392601153046869,0.0097088384061049,-0.168994468506264,-0.44948887808264,-0.247878780555867,-0.296119571386201,0.45343309368512,-0.314020242197457,0.433256913872433,-0.332527715409094,-0.193569965721717,0.309772625394786,-0.374548781635517,0.370604566033037,0.375003883435804,-0.339809344213673,0.0139564552087759,0.450399081683212,-0.503494291716599,0.207526420930493,-0.386988230843339,0.394724961448204,0.0245754972154532,-0.224061786340891,-0.32115017040194,0.30734541579326,-0.191901259120668,-0.28398352337857,0.554920795148936,-0.272605978371416,0.513354830722799,0.166718959504833,-0.0954196774600002,-0.255463810560636,-0.367267152830939,-0.582226903166106,0.561140519752847,0.540205836939683,0.478615393300955,0.225123690541559,0.356951512024452,-0.379099799638379,0.0825251264518921,-0.300822289989158,-0.361047428227028,0.272302577171225,-0.444179357079301
healthy,0.194957983193277,-0.342857142857143,0.421288515406163,0.0324929971988796,0.140336134453782,-0.317366946778712,0.33249299719888,-0.371428571428571,0.31624649859944,0.513165266106443,0.212044817927171,0.459383753501401,0.564145658263305,0.563865546218488,0.549299719887955,0.24593837535014,-0.383473389355742,0.16218487394958,-0.486834733893557,0.545378151260504,0.576470588235294,0.441456582633053,0.144257703081233,-0.549299719887955,-0.170868347338936,0.0532212885154062,-0.159943977591036,-0.675070028011205,-0.0910364145658263,-0.380952380952381,-0.304481792717087,-0.450700280112045,0.368347338935574,-0.0067226890756302,0.509803921568628,-0.36078431372549,-0.410644257703081,0.202240896358543,-0.0378151260504202,-0.18375350140056,0.192997198879552,-0.4,-0.337254901960784,0.221008403361345,-0.235574229691877,0.0425770308123249,-0.427170868347339,-0.280952380952381,0.582633053221289,-0.45546218487395,0.320168067226891,0.492997198879552,0.396918767507003,0.231652661064426,-0.350700280112045,-0.212885154061625,-0.161904761904762,-0.271988795518207,0.637254901960784,0.0126050420168067,-0.285714285714286,-0.201960784313726,-0.247058823529412,-0.105322128851541,-0.613165266106443,0.0431372549019608,-0.111484593837535,-0.591316526610644,0.226610644257703,-0.507002801120448,0.141176470588235,-0.307843137254902,-0.48375350140056,0.238655462184874,0.358263305322129,0.22156862745098,0.0641456582633053,0.245098039215686,0.0638655462184874,0.524089635854342,-0.384313725490196,-0.587394957983193,0.350980392156863,0.0837535014005602
healthy,-0.0132548442055977,0.139442903144603,-0.054912925994619,0.192365174881238,0.0563695022809485,0.0479213598202378,0.107640987559744,0.150512882920706,-0.241500348273417,0.0364144071582354,-0.124488719938288,0.0147114204919271,-0.0909874653527109,0.126673584367782,-0.171341923815217,0.0139831323487624,0.0467560987911743,0.23174128715501,-0.271457267228926,0.146531574404739,-0.0582630514531767,0.0851126076645156,0.0290344206408331,0.0180129934076071,-0.10565033330176,0.0415124241603884,-0.104873492615718,0.0900649670380356,0.187412815507718,-0.116526102906353,0.158038527066742,0.0645748820272708,0.257814002680307,-0.067439482057052,-0.0645748820272708,-0.0855981330932921,-0.221351042979194,-0.100406658670975,-0.220137229407253,0.073362892288125,0.0847727398643721,-0.22494393115214,-0.0042726237732329,0.106572831616436,-0.39725690582491,-0.0789464347190544,0.174255076387876,0.072391841430572,0.0594768650251179,-0.259173473880881,-0.109097563846073,0.0188869391794048,-0.0413182139888778,-0.0255386375536425,-0.387594949792258,0.0155368137208471,0.0356861190150707,-0.119827675822033,0.0614675192831014,-0.314426267675644,0.25300730093542,-0.183091639191608,-0.328797820367427,-0.0016022339149623,0.118371099535704,-0.0926868043534286,0.0233537731241483,-0.0053407797165412,-0.0253929799250095,0.0840444517212074,0.126819241996415,-0.144201052346612,-0.028354685040546,0.173575340787589,0.134636201399716,-0.039084797016506,-0.197754507140657,0.150318672749196,-0.040735583474346,0.22101117517905,-0.00660314583136,-0.0189840442651601,-0.0083510373749553,0.0862778686935791
healthy,-0.144500578109451,-0.62522736170821,-0.803027654046794,-0.772957003015637,0.59152401457933,-0.691423157266729,0.760444383123478,0.482744948097495,0.752371725128537,0.828860159630606,0.791927749303749,-0.739253655886757,-0.767911591768799,0.662765221384687,-0.465388733408371,0.544500781758796,-0.615943805014027,0.654087114040125,-0.785469622907796,0.764884345020696,0.259132321637618,0.749546294830307,0.656105278538861,-0.328557180394114,-0.747124497431825,-0.802018571797426,-0.765086161470569,-0.778204230712349,0.783451458409061,-0.803229470496667,-0.793542280902738,-0.761251648922972,0.789304135455393,-0.742684535534607,0.803834919846288,-0.796569527650841,-0.79878950859945,0.737437307837895,0.556609768751208,-0.580827742736032,-0.806054900794897,-0.794753179601979,-0.727144668894345,0.750353560629801,-0.776791515563234,-0.744702700033342,-0.734813693989539,-0.759031667974363,0.625025545258336,-0.697477650762935,0.773562452365258,0.767104325969305,0.576993230188435,0.793138648002991,-0.819172970036677,-0.759637117323984,-0.783047825509314,0.785873255807543,-0.823209299034147,-0.659939791086458,-0.628052792006439,-0.741675453285239,-0.163471324397563,0.760040750223731,0.285570276571051,0.78224055970982,-0.760646199573352,0.796165894751094,0.789707768355141,-0.693441321765465,0.764480712120949,-0.617154703713269,-0.807467615944012,-0.770333389167281,0.788698686105773,0.753178990928031,0.68234141702242,-0.77537880041412,0.784864173558176,0.516246478776501,-0.761251648922972,-0.772957003015637,0.774369718164752,0.643390842196828
healthy,-0.35081603757368,0.412815926393771,0.061741555950007,-0.009816649063181,0.263241194615302,-0.415399255094608,0.253682878422205,0.0942914975805546,-0.159908046581817,0.184966334979937,0.283391158481831,0.107724806824908,0.303282789478277,-0.143116410026376,-0.305866118179114,-0.563940655392742,-0.191166323861946,-0.0989414892420615,0.07517486519436,-0.217516276610485,-0.104108146643736,-0.144666407246878,-0.388015970865734,0.187291330810691,0.466549163371183,-0.376649324582051,0.157066385010897,0.0235082911776177,0.238441239087266,-0.106691475344573,0.118833120238507,0.103591480903568,-0.0410749263433101,0.346682711652341,0.349782706093345,0.186774665070523,-0.219841272441238,0.167658032684329,-0.0940331647104709,-0.137174754014451,-0.186774665070523,-0.365024345428284,-0.128649769301688,-0.1252914419906,0.471715820772857,0.0036166601811719,0.342807718601085,-0.157066385010897,0.527257387840855,0.0030999944410045,0.017049969425525,0.414365923614273,0.180833009058598,-0.327049413525979,0.331182739447318,0.114441461447084,0.006199988882009,0.121158116069261,-0.277449502469906,-0.255232875642707,-0.264016193225553,0.393182628267409,-0.175924684527007,0.104624812383903,0.501940766572651,0.305607785309031,0.200982972925127,0.268149519146892,0.221391269661741,-0.301474459387691,0.165333036853575,-0.424182572677454,-0.0299666129297105,-0.194007985432867,-0.0622582216901744,0.232241250205257,-0.228366257154001,0.238699571957349,0.204857965976383,-0.0139499749845204,0.280032831170743,0.163783039633073,-0.0338416059809662,0.0085249847127624
healthy,0.373359249651892,-0.370974185384433,-0.439077439399838,0.175302223658204,0.417112286720473,-0.446506592286989,0.377033537847706,-0.344206673571942,0.277247605792953,0.131307457103057,0.422946024996284,-0.424186903027326,0.334376341118228,0.40036849095095,0.320517183888401,0.264129752321931,-0.44267115110013,0.40022345325901,-0.543778537681448,0.344577325451345,0.470663425644559,0.324707161655558,0.350685023811931,-0.350120988343275,-0.390006353626788,0.467246982234416,-0.293556288486657,-0.47240387794784,-0.461300436864874,-0.294716590022177,-0.429940064807615,-0.354278735512223,0.390054699524102,0.397790043094238,-0.188484538325644,-0.411858699212422,-0.379805369293672,0.362835959336686,-0.032714057182033,-0.266063588214465,-0.465538760529344,0.60872319307238,-0.435000268726412,0.441897616743117,-0.424702592598669,0.515222227668363,-0.325819117293765,-0.397161546429164,0.428296304298961,-0.396549165063195,0.430471869678062,0.358581520373111,0.4063472669187,-0.04393030535873,0.363448340702655,-0.434935807529994,0.394164100795736,-0.394840943358123,0.306754718453201,-0.291976989174421,-0.34908960920059,-0.46595775830606,0.2969727318968,0.46345988694487,0.137963075633194,0.292895561223374,-0.273299357512363,0.40724972366855,0.379821484592776,-0.38584860645784,-0.0562423938745296,-0.381433014503221,-0.460107904731145,0.23254376607721,0.372634061192192,0.385316801587394,-0.462073971221888,0.371409298460253,-0.464813572069644,-0.294974434807848,-0.391585652939024,-0.400336260352741,-0.0594332230972107,0.256184909863438
healthy,0.251327619134329,-0.0689732315293628,-0.473769951816074,-0.373897884081413,0.218012523225772,-0.197327875766064,-0.214497963657397,-0.487352260148024,0.0376350753780175,0.291635224184132,0.0902436389171334,-0.297163333505222,0.0897677089755826,0.342925827885107,-0.271463116661478,0.139886792820433,-0.13714104315764,0.250046269291692,-0.537837443947913,0.288376934584284,-0.346769877413017,0.535787284199694,0.0416987848789513,-0.199048545554748,-0.183159807506052,-0.119092315374213,-0.403478760448571,0.283837295141799,-0.31447986137857,-0.403881470399114,-0.208603754381268,-0.176716448297364,0.287425074701182,0.0273842766369232,0.22848298193989,-0.466081852760253,-0.183013367524036,0.141351192640589,-0.445873135242096,-0.345598357556892,-0.278492235798229,-0.0828484198253439,-0.250595419224251,0.449570744787991,-0.206041054695995,-0.160498220289133,-0.168259539335961,-0.228007051998339,-0.0761487906481288,0.0486546840246938,0.536336434132253,0.1957902559549,0.348453937206197,0.369394854634432,-0.391983221860344,0.0378913453465448,0.191323836503424,-0.324657440128657,-0.528831385053952,0.104155437208618,0.0447374145057756,-0.385539862651656,-0.332638419148509,0.461066283376218,-0.0740254109089021,0.472781481937469,-0.207249184547624,-0.0051253993705471,0.457258843843812,-0.15522638093657,0.338605848415646,-0.235548711072144,-0.44693482511171,0.485997690314379,0.383416482912429,0.353030186644185,0.216255243441585,0.329709619508196,-0.548015022698,0.179425587964653,-0.262090957812478,-0.162768040010375,0.209958324214913,0.0399048950992598
healthy,-0.418410832329066,-0.414203334079403,-0.455592749768576,-0.387089838968958,0.41186434144221,-0.400747405172335,0.361616327201831,-0.392937320561939,0.39670121675972,0.392359293645851,0.414337758943609,0.307725399141456,0.391377992137144,0.41123254458044,0.204151041270369,-0.364963506320572,0.412980067815124,0.283797773312704,-0.14184511671067,0.493661871311849,0.363592372705666,0.363215983085888,0.371550324666689,-0.408517162323469,0.367598233659019,-0.175451332762288,-0.421448834260132,-0.202027128415907,0.296890755086415,-0.419728195998289,-0.354921968964349,-0.370448040780196,0.44197551102446,-0.440685032328078,0.452500977891827,-0.381659074455016,-0.515129522125622,-0.494441535524246,0.360487158342497,-0.378150585499227,0.0747939944444812,-0.285827588762222,-0.379373851763506,0.396082862384371,-0.442284688212135,0.440859784651546,-0.407871922975278,0.330577626056557,0.452527862864668,-0.433802479280707,-0.455001280366067,0.422228498472529,0.420655727561314,0.442419113076342,-0.402615910784805,-0.449516745906443,0.40832896751358,-0.378701727442474,-0.211302444046154,0.286782005298088,-0.162371793474998,-0.351655444764131,0.433789036794286,0.435442462624026,0.338078533479278,0.402051326355138,-0.391969461539652,-0.315575811211114,0.395168773307767,0.417362318388255,-0.0096651477364453,-0.386605909457814,-0.339342127202819,0.39585434011522,0.491914348077165,0.458415671916912,0.399268731666064,0.394590746391679,0.267586134689404,-0.42681238634197,-0.394375666608948,-0.492976304504396,0.399201519233961,-0.335873965706292
mild,0.217065040133707,-0.26808218604836,-0.343881394931049,-0.245156759719623,-0.234178386548116,0.200274587047871,0.442121690149614,-0.2835810658199,0.338311485013152,-0.254117049587545,0.0361640528002605,-0.108492158400782,0.205279433640765,0.276638859255564,0.109541561718646,0.2042300303229,-0.501776232603615,0.346060924898922,-0.211898746876527,0.183080517301319,0.359299551370446,0.13779472796885,0.175896140740553,-0.352680238134684,-0.312964358720112,0.329835535138091,-0.300936582230739,0.32466924188091,0.291814845698531,-0.391427437563534,-0.331288555116672,-0.119228361575859,-0.247336289687496,-0.191072127183519,-0.0749919755612546,0.129399501425932,-0.297384755616428,0.227397626648067,0.379157491077732,-0.329512641809517,-0.372134561181252,0.266709889401921,-0.270342439348376,0.183161240633462,-0.338392208345295,0.0410074527288669,-0.136341707990268,-0.143929701211751,0.301582368887887,-0.41152754726725,-0.170003337494082,0.29084616571281,0.228043413305214,-0.111721091686519,0.156683987690415,-0.425492683728065,0.288101572419933,-0.0633678157325994,-0.0642557723861772,0.29883777559501,-0.229173539955222,-0.261543596144741,-0.0147723697822493,0.294236545662834,0.259283342844725,0.273732819298401,0.173878057436967,-0.268970142701938,0.406199807345784,-0.199709523722867,0.252179689616102,-0.305941428823633,-0.265337592755483,-0.236842256508849,0.365353801281204,0.286002765784203,0.270584609344807,0.251856796287529,0.260494192826877,0.12253801819374,-0.0524701658932352,-0.502099125932189,0.301098028895026,-0.253632709594684
mild,-0.224711296643627,-0.360204768419835,-0.316907696428485,-0.300531871776019,0.502060983211164,-0.597096535257749,0.342485416357801,0.362942522386501,0.376352446908411,0.394122498117976,-0.385858537070447,0.42553062001334,0.44720450558278,0.454606581122284,-0.0014322509177466,0.34481757714422,-0.390015867167977,0.328112208032804,-0.365680276353167,0.37092763812261,0.0576069063819328,-0.447686147484323,0.487079385115796,-0.395035082773531,-0.468396749250677,-0.105542950372355,-0.398431925658098,0.642573670592925,-0.413007930573219,-0.431918712602227,-0.284536290730035,-0.455772661515494,0.400003599231555,-0.36588307294329,-0.434656466568894,-0.179715803209994,-0.481781324198822,-0.522695536256221,0.347453932815825,-0.429231657783092,-0.0446279246140342,-0.336832461408111,-0.471007755348516,0.471793592135244,0.389660973135261,0.525914932124431,-0.399775453067666,0.464695711480924,0.189703535273573,-0.0219654056677425,0.412298142507787,0.425201075554389,0.46233820112074,0.48345439606734,0.307604402856574,-0.611799288041697,-0.437951911158399,-0.511693821242026,-0.389660973135261,-0.430245640733709,-0.494836354688017,-0.471362649381232,0.316451404100708,0.356199535764897,-0.170767403670799,-0.483099502034624,-0.272723389355346,0.537651784777823,0.462743794300987,-0.41632872473649,-0.31155893636398,-0.486470995345426,0.229248870347639,0.0359330208124927,0.356275584486193,0.450829494631236,0.0438927869748368,0.32874594737694,-0.508144880914866,-0.273813421027259,-0.358987988879094,-0.360458264157489,0.400206395821678,-0.407380325197294
