group,VDR,RXRG,ATF1,EPAS1,KLF5,ETV5,SIX5,HEY1,ETS2,HOXA6,KMT2A,MEF2A,MYBL2,CLOCK,E2F1,XBP1,TFDP1,FOXP3,STAT3,NFAT5,STAT5A,GATA2,E2F4,RXRA,ELF1,ZFX,SP4,BACH1,NFIC,MNT,MAX,SP2,E2F2,POU2F1,ONECUT1,HNF4G,IRF3,ARNTL,STAT2,TAL1,TBP,TP73,NR5A2,TCF4,GTF2I,EGR1,POU2F2,NR2C2,TP53,ZNF143
healthy,0.238509391164861,-0.0674178555428312,-0.240007565732479,-0.303530167399502,-0.243603184694763,-0.231917423067339,-0.0191766344655164,0.154012345551179,-0.157008694686416,0.126445933506999,0.116557981360717,0.111164552917291,0.0629233318399758,0.142326583923755,-0.108767473609101,-0.130041552469283,0.239108660991908,-0.12734483824757,0.11595871153367,-0.230419248499721,0.152214536070037,-0.127944108074617,0.236711581683719,0.370049118201763,-0.0476419512502674,0.119853965409478,-0.0916882835382505,0.175286424411361,0.153413075724131,-0.119853965409478,-0.292443675599126,0.195361963617449,-0.0551328240883598,0.014682110762661,-0.0479415861637911,-0.149817456761847,0.15251417098356,0.161503218389271,-0.0695152999374971,0.12974191755576,-0.171391170535553,0.0497393956449333,-0.29603929456141,-0.133936806345091,-0.260083104938567,0.317613008335116,0.0952839025005348,0.220531296353439,-0.169593361054411,0.322706801865019
healthy,-0.203770683243397,-0.288675134594813,0.237732463783964,-0.288675134594813,0.288675134594813,0.254713354054247,-0.288675134594813,0.186789792973114,-0.118866231891982,0.288675134594813,0.135847122162265,0.288675134594813,0.27169424432453,0.152828012432548,0.288675134594813,-0.22075157351368,-0.0849044513514156,0.0849044513514156,0.101885341621699,-0.254713354054247,-0.118866231891982,0.254713354054247,-0.288675134594813,-0.254713354054247,-0.288675134594813,-0.237732463783964,-0.27169424432453,-0.0679235610811324,0.203770683243397,-0.254713354054247,-0.0339617805405662,-0.118866231891982,0.288675134594813,-0.254713354054247,0.152828012432548,0.22075157351368,0.27169424432453,0.118866231891982,-0.0679235610811324,-0.152828012432548,-0.237732463783964,0.288675134594813,-0.186789792973114,0.288675134594813,-0.203770683243397,-0.288675134594813,0.288675134594813,-0.254713354054247,-0.288675134594813,0.203770683243397
healthy,-0.0290317265986853,-0.0376337196649624,-0.128671479616395,-0.0470959120378673,-0.0698911936635016,-0.124513849634361,0.11576849001698,-0.194333360022311,-0.0958405394134376,0.168384014272375,-0.143008134726857,0.155767757775168,-0.0959839059645423,0.0655901971303631,0.105302731786343,0.0278847941898484,-0.221286271629979,-0.106736397297389,0.155624391224064,-0.122506717918897,-0.11361799175041,0.153760626059704,-0.256841176303925,-0.0446586806690887,-0.107166496950703,0.131108710985174,-0.13999743715366,-0.0564147378596675,0.0502499761621689,-0.0608591009439107,0.0323291572740915,-0.112327692790469,0.0561280047574583,-0.0052328791153185,0.145301999544531,0.130391878229651,0.0756258557076864,-0.0339061893362423,-0.0253041962699652,-0.0303220255586269,-0.115625123465875,0.155481024672959,-0.179279872156326,-0.0144083383860142,-0.145015266442322,0.0624361330060615,-0.0098206087506663,0.146018832300054,0.070894759521234,0.112184326239364
healthy,0.163299316185545,-0.0816496580927726,-0.306186217847897,0.265361388801511,0.285773803324704,-0.306186217847897,-0.122474487139159,-0.306186217847897,-0.306186217847897,-0.306186217847897,-0.122474487139159,0.102062072615966,0.0204124145231932,0.0,-0.265361388801511,0.224536559755125,-0.244948974278318,0.306186217847897,-0.122474487139159,-0.306186217847897,-0.265361388801511,-0.285773803324704,0.306186217847897,0.102062072615966,0.224536559755125,0.0204124145231932,-0.0612372435695795,-0.244948974278318,0.102062072615966,-0.0816496580927726,-0.265361388801511,0.306186217847897,0.285773803324704,0.306186217847897,-0.204124145231932,0.0408248290463863,-0.306186217847897,0.0816496580927726,-0.0612372435695795,0.306186217847897,0.0612372435695795,-0.204124145231932,0.285773803324704,0.0408248290463863,0.306186217847897,-0.306186217847897,0.0816496580927726,0.122474487139159,0.0612372435695795,-0.306186217847897
healthy,-0.277358405648563,-0.469112365109298,-0.367243074145783,-0.265373783182267,0.40362496377561,-0.151091847521517,0.190041870536978,0.367243074145783,0.0582110234077231,0.119846224662959,0.0877445573425239,0.16436053668063,0.228563871321501,0.43315849771041,0.350550207139156,-0.391212319078375,0.369383185300479,-0.457555764873942,0.0008560444618782,-0.33385734013253,0.0513626677126969,-0.229419915783379,0.395920563618705,-0.0552148677911492,-0.39378045246401,-0.215295182162388,-0.223427604550232,0.130546780436438,-0.26879796102978,0.116422046815446,0.496933810120342,0.225567715704927,0.366815051914844,-0.330861184515956,-0.402340897082792,-0.0406621119392184,-0.0958769797303675,0.389500230154618,-0.359110651757939,0.434870586634167,-0.437866742250741,0.0646313568718102,-0.205450670850788,0.30389578396679,0.38350791892147,-0.36381889629827,0.030389578396679,0.316736450894964,-0.366387029683904,0.382651874459592
healthy,-0.220424048682909,-0.284693217886381,-0.284693217886381,0.276673690621976,-0.206700491462836,0.222965448168108,0.202690727830633,0.276560739533745,-0.276673690621976,0.23544654341764,0.178632146037418,0.140398202671205,0.230984975432513,0.284693217886381,0.264192595372444,-0.276560739533745,0.247475834314247,-0.203029581095326,0.235107690152946,0.24781468757894,0.211162059447962,0.235107690152946,-0.276560739533745,0.243466070682045,0.22697521180031,0.280457552077716,-0.174735333493446,0.256398970284501,-0.26854121226934,0.210823206183269,-0.28458026679815,0.051901025042171,0.248605345196558,-0.220085195418216,0.230984975432513,0.23923040487338,0.280683454254178,0.280457552077716,0.284693217886381,0.284693217886381,0.180439363449115,0.280457552077716,-0.172419836184709,0.198793915286661,-0.235220641241178,-0.231097926520744,0.284693217886381,0.0110127311025281,-0.0480042124981995,-0.284693217886381
healthy,-0.224681888725968,-0.226181146612082,-0.0885596123763422,-0.0892833920455009,0.14444574254495,0.0260560680897119,0.246240183157337,0.100812168204242,0.11363340805791,0.22902456674092,-0.0568684025767521,0.20364057977257,0.229127963836514,0.261232762018481,0.197746945323706,0.0748594972101246,-0.200797159643732,-0.0644163905551211,0.0568684025767521,-0.0696379438826229,0.0346380270240218,0.189268383484991,-0.171535781590603,0.126868236293954,-0.144859330927327,0.185804580782588,0.0259526709941178,-0.118958358481006,0.185701183686994,-0.0955906148767407,-0.117407402047095,-0.111410370502637,-0.122525558279002,-0.205501727493263,0.110066208259914,0.0750145928535158,0.0538181882567263,0.116011541256574,-0.278138187148115,-0.125472375503434,-0.218322967346931,0.0470973770431102,-0.172776546737732,0.0997781972483015,-0.118958358481006,-0.203175292842396,0.171535781590603,0.146875574291412,0.124748595834275,0.19733335694133
healthy,-0.095336897682225,-0.134383792211315,-0.138881994461066,-0.130593640315691,-0.123200761618183,0.179449114750488,0.0926504713386237,0.113433831733307,0.0780521390373481,0.131822315930206,0.0306544153316372,-0.0708466854335801,0.113079806556243,0.130760240399015,0.0889852695054931,-0.130343740190705,-0.11174700588965,-2.08250104155144e-05,0.152105876074917,0.0139944069992257,0.0934834717552443,-0.0773649136936361,-0.167766283907384,0.0630997815590087,-0.0668066334129703,0.137965694002783,0.0872151436201744,0.160102680074475,-0.164559232303395,-0.0406920703519152,-0.0501882751013898,-0.0820088910162958,0.0851951176098695,-0.160519180282785,-0.0597469548821109,0.0852784176515316,0.0462731731432731,0.0958366979321974,-0.161851980949378,-0.0561650530906424,-0.157395428720458,0.142130696085886,0.191319370687331,0.0963156731717542,-0.100272425150702,-0.0959199979738594,0.0906304453283188,-0.0812383656309218,0.0043524271768425,0.131614065826051
mild,-0.0910963021864672,-0.18068272091128,-0.106899749085114,0.0698572748258655,0.113241259624061,0.0132869744625565,-0.0518393321834592,-0.0034224025130827,-0.356433155847824,-0.0716691349798504,0.0928075034430086,-0.203129655041205,-0.015501470206316,-0.0277818556944364,-0.0011072478718797,-0.0218429807452634,-0.0759974675699257,-0.13437962808722,-0.0807284357497754,-0.0668375079025572,-0.260807203276394,0.0726757239542866,0.180380744218949,0.0845534738526325,-0.144445517831581,-0.0667368490051135,0.0976391305203019,-0.0462024339266171,0.232119417504965,-0.297648359740755,-0.0959279292637605,-0.162664778268874,-0.147163308062558,0.11626102654737,-0.149780439396092,-0.0956259525714297,-0.0884791708529333,-0.235340502223161,0.0113744554111279,-0.14917648601143,-0.089083124237595,-0.0522419677732337,0.133171721317896,0.0096632541545865,0.0089586418724813,-0.374652416285117,-0.15531667875549,-0.181085356501055,-0.0147968579242107,0.0662335545178955
mild,0.0193076018837477,0.0086463369069887,0.0076771310000106,-0.0058407408604732,-0.0679719405814896,-0.0060447842093107,-0.0119110304883886,-0.036855329883772,-0.0715426991861457,-0.0630749002093898,-0.0238985772325913,0.106842198535032,0.152241843651374,0.0666456588140459,0.0035962640232608,-0.0914879365350106,-0.0444559446279686,0.0184914284883977,0.0526176785814683,-0.111688228069922,0.0064528709069856,0.0394568825814501,-0.0149206698837416,0.144692239744387,-0.004310415744192,-0.0297138126744598,-0.0378245357907501,0.102302234023398,-0.011962041325598,0.0160429083023478,-0.0987314754187415,-0.0259900215581756,0.0762867070466174,-0.0512403859768152,0.116585268442022,0.0889373946745419,0.0587899898838024,0.0426195544884312,0.0514444293256527,0.0997006813257196,-0.0621567051396211,0.147548846628112,-0.0561884371861244,-0.025224859000035,0.0512403859768152,0.0262960865814318,0.096333966069901,0.0114009221162949,0.0549131662558901,0.0836322676047671
mild,0.0010872815729715,-0.060844276823486,-0.03588029190806,-0.0819375393391334,0.175226298300089,0.0133518177160902,-0.0172660313787877,0.090157388030798,-0.127820821718531,-0.0310092704611476,0.0918970385475524,-0.178836073122355,0.160917672799784,0.0852863665838856,-0.0119600973026867,-0.132169948010417,-0.0298784976252572,-0.0693250730926638,-0.0465356513231808,-0.0325314646633077,-0.100203869765055,0.0777623780989227,0.0682377915196923,-0.144521466679374,0.25651146869544,0.168224204970153,-0.0203974023089456,0.0416211386133496,-0.023398299450347,-0.0980727978820306,0.0138302216081977,0.0100899729971757,-0.0132648351902525,-0.120601272074,0.0837641723817255,0.104466013531103,0.102552397962673,0.086721578260208,0.0062627418603159,0.0273994956388822,-0.0741526032766573,0.0234852819761847,-0.194753875350658,-0.0526244281318213,0.0010872815729715,0.021223736304404,0.0115251846734981,0.0455788435389659,0.0157873284395464,0.181489040160405
mild,-0.32237185673127,0.40074295974614,0.241576905169548,-0.38619986846503,0.0993777904209178,0.37165677718392,0.182596590529491,0.145430912811099,0.0452451728745642,0.281166431434792,-0.40074295974614,-0.413670151996015,-0.109073184608324,-0.113920881702028,0.116344730248879,-0.254504097419423,-0.110689083639559,-0.0921062447803628,-0.413670151996015,-0.0412054252964781,-0.387815767496264,-0.230265611950907,-0.0347418291715404,-0.166437600217147,0.289245926590964,0.09291419429598,0.361961382996513,-0.374080625730772,0.125232174920669,0.196331732294984,0.0460531223901814,-0.0985698409053005,0.140583215717396,-0.126040124436286,-0.180172741982639,0.241576905169548,0.0670598097962291,-0.344994443168552,-0.029894132077837,-0.148662710873568,-0.240768955653931,-0.307020815934543,-0.333683149949911,-0.40074295974614,-0.0694836583430807,0.232689460497759,-0.168053499248381,-0.38619986846503,-0.103417537999004,0.241576905169548
mild,-0.0580402180062783,0.0464321744050226,-0.139296523215068,-0.034824130803767,0.116080436012557,0.174120654018835,0.162512610417579,0.150904566816324,0.127688479613812,0.162512610417579,-0.0812563052087896,-0.069648261607534,0.034824130803767,0.0232160872025113,0.127688479613812,-0.0116080436012557,0.174120654018835,-0.104472392411301,0.197336741221346,-0.185728697620091,-0.104472392411301,-0.0580402180062783,-0.116080436012557,0.0928643488100453,-0.150904566816324,0.150904566816324,-0.197336741221346,0.127688479613812,-0.174120654018835,-0.139296523215068,0.197336741221346,0.0232160872025113,-0.116080436012557,-0.034824130803767,0.0464321744050226,0.116080436012557,-0.162512610417579,0.0,-0.150904566816324,-0.0812563052087896,-0.0580402180062783,0.162512610417579,0.116080436012557,0.127688479613812,-0.174120654018835,0.208944784822602,0.139296523215068,0.069648261607534,0.139296523215068,0.139296523215068
moderate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderate,-0.354328249177802,0.0260961885646499,0.103804838957163,0.213988746230129,-0.276039683483852,-0.12700145101463,-0.404200965101355,0.425077915953075,-0.10786424606722,-0.365346639905099,0.199490863694213,-0.0458133088134965,-0.365346639905099,0.220367814545933,-0.196591287187029,0.0110183907272966,0.0562517842393565,0.220947729847369,-0.248203749014892,-0.442475374996175,-0.125841620411756,-0.361867148096479,0.491188260316855,0.248783664316329,0.0736492432824564,-0.399561642689862,0.149618147770659,0.0272560191675232,0.276039683483852,-0.295176888431262,0.0446534782106232,-0.398401812086989,0.0197171202488466,0.445954866804795,-0.270240530469486,-0.383903929551072,-0.403041134498482,-0.0347949180861999,0.298076464938446,-0.298656380239882,0.269080699866612,-0.372305623522339,-0.362447063397915,-0.175134421033873,-0.265601208057992,-0.280679005895346,0.416379186431525,0.125841620411756,0.14787840186635,-0.0858274646126264
moderate,-0.0673770842554084,-0.0044237479561631,-0.087794382514623,-0.0087624238362462,-0.0740977782657332,-0.0176949918246527,-0.0976627433399101,-0.11203992419744,-0.0531700475500382,0.122759005783528,-0.0589549487234823,0.107020671708717,-0.009868360825287,0.0215232352482554,0.0627831921470851,0.0342840466602646,-0.0601459577886032,-0.0206725144874548,0.0039133154996828,-0.0741828503418133,-0.0176949918246527,0.0940046440684675,-0.0539356962347587,-0.0886451032754236,-0.080818472276058,0.08354077871062,0.0753738594069341,0.148961205216187,-0.0885600311993436,0.0013611532172809,0.0271379922695395,-0.0316468123017827,-0.160616079639155,0.0379421459317072,-0.175673837105326,0.12488580768553,-0.0688233095487694,0.0703546069182105,0.06967403030957,0.0814990488846985,-0.0874540942103028,-0.0198217937266542,-0.0520641105609974,0.0953657972857485,-0.0966418784269494,0.30659976219254,0.118165113675205,0.119611338968566,0.161126512095636,0.124290303152969
