group,DUX4,ETV5,ARNT,FOXO3,SPI1,MEF2A,MZF1,NFAT5,ZNF384,GATA2,RXRA,STAT4,EHF,PRDM1,E2F7,SP4,CDX2,MAX,STAT5B,E2F2,POU2F1,PRDM14,HNF4G,NFATC1,NFYA,TAL1,TBP,MEF2C,YY1,NRF1,CEBPB,CUX1,ASCL2
healthy,-0.148371728182953,0.0231915589755804,0.227575648894877,0.165460245322854,-0.0793395438638277,-0.0739146177876685,0.116771533789326,0.0124773299751661,0.0614372878125025,-0.0683540685596054,0.0686253148634134,-0.114737186510766,-0.118670257915982,0.0216997043046366,0.353705180165577,0.154339146866728,-0.273145027934614,0.058182332166807,0.0743214872433805,-0.0090867511775665,0.177801952146116,0.0896469034085301,0.127078893334028,0.0424500465459454,-0.144031787322026,-0.126672023878316,0.0404156992673857,-0.15203355328436,0.141183701132042,-0.176038851171365,-0.127078893334028,-0.0979199156746728,-0.0120704605194541
healthy,-0.0341112828650388,0.113472226673496,0.1113837807838,0.0877147273672427,0.0960685109260277,-0.103029997225015,0.0542995931321026,-0.101637699965218,-0.178910197883979,0.0758802006589639,0.173341008844789,0.329278301942109,-0.008353783558785,-0.231817493756284,0.0062653376690887,0.366174179326743,0.0723994575094701,-0.23390593964598,0.306305397155451,-0.0160114184876713,0.244348169094462,-0.0466419582032163,-0.11695296982299,-0.135748982830256,-0.124610604751876,0.235994385535677,0.221375264307803,-0.128787496531269,-0.233209791016082,-0.247828912243955,-0.12252215886218,-0.103029997225015,0.329974450572008
healthy,-0.0192447305500804,0.003299096665728,-0.16502356446694,0.105502362122762,-0.408950524189209,0.0907938894880579,0.0438504931819689,0.0079040857616401,-0.0558784497757692,0.103577889067754,0.155469930372435,0.209905025356948,-0.283859775613686,0.184199563836484,0.120760684201755,-0.0342968590874647,0.0111344512468322,-0.183718445572732,0.198770574110116,-0.0291420205472646,0.209080251190516,-0.135744081558603,-0.19285969258402,0.11120705010725,0.154988812108683,0.0734049008124496,-0.0734049008124496,0.0580778475529212,-0.0869449433780418,-0.0769101910197856,0.190041714182044,-0.0055672256234161,0.137874748155219
healthy,0.104499698799658,0.0040918556758902,0.0956864711900486,-0.200500928118622,-0.313499096398975,0.178153100965683,-0.137549302335695,0.0868732435804388,0.131883656015231,-0.194205765540329,0.126532767823683,0.305630143176109,0.189484393606609,0.12023760524539,-0.152342934394683,-0.247714647455817,0.135975511691122,0.211517462630634,-0.170284147742817,-0.186022054188548,-0.193891007411414,-0.184133505415061,0.264396828288292,-0.103240666284,0.196723830571646,-0.182244956641573,-0.131254139757402,0.0708205790057925,-0.262823037643719,0.178467859094597,-0.206481332568,-0.175005519676536,0.200815686247536
healthy,-0.128141845386005,-0.167999919386885,0.125161802470052,-0.285339109202559,0.246226045930667,0.156452253087565,-0.465259200253258,-0.216425616771131,-0.448868964215513,-0.108399061067813,-0.405658341934186,0.167999919386885,-0.0271928916080767,-0.183272639331147,0.0882837713851258,-0.17284248912531,-0.161294822825989,0.178057564228228,0.0901462982075969,0.240638465463254,-0.503254747431667,0.307316925707717,-0.0726385460763694,-0.157197263816553,-0.11435914689972,0.146767113610716,-0.221268186509556,-0.0052150751029188,-0.403423309747221,0.369152816213754,-0.0540132778516593,0.0182527628602159,0.196682832452939
healthy,-0.0826237210410187,-0.0051392745145131,-0.0350713128957434,0.052013976130402,-0.023606777440291,-0.0799128949234733,0.0345630329987036,0.0949918652023195,-0.0133847039553803,0.0475524081452753,0.0788398595852782,-0.0585651392478034,-0.0356360683368987,-0.0298190872929992,-0.0468747016158889,-0.007906576176174,0.0112386332789902,-0.0836402808350982,-0.054781277792063,-0.0870852890261454,0.0727969763649167,0.0211783290433233,-0.025526945940219,-0.0551201310567561,0.0390810765279459,0.0153613479994238,-0.0515621717774778,-0.005026323426282,0.0388551743514838,-0.0669235197769017,-0.0389681254397149,0.043994448865997,-0.0513362696010157
healthy,-0.0756338857363493,-0.0302779392120259,0.0155250641328777,0.0454778711117544,-0.229665281190817,0.161428153758613,-0.137571576151286,-0.0407228122019463,-0.001300528932597,0.160208907884304,0.217676030093437,-0.0445837574705939,0.0387720188030506,0.0818113981661855,-0.0526307802410383,0.0699847131853807,0.184512542312212,-0.183090088792184,-0.125297834349901,-0.0714071667054088,-0.0730734694002988,0.178985294348674,0.0883953258874582,-0.136677462510125,-0.0603526707783335,-0.118307491337191,-0.193778810956966,0.163419588686653,-0.177359633182928,0.171182120753091,-0.16805272300903,0.0742520737454649,-0.160290190942591
healthy,-0.011212315433002,0.0973743963839929,-0.132559554843079,-0.0117990063568219,0.106647372374368,0.0016948848910351,0.0197193338283902,-0.114779560457316,0.130701700250983,-0.0294160310415242,0.152718906864334,-0.213995514463299,0.12351473643419,0.214565908417013,-0.19443915033597,0.0188555944127665,0.0938705478111798,-0.0778669231669821,-0.161519270721632,0.014846539766664,-0.168885501209593,-0.102573129847841,0.0885414385864826,-0.150779567421708,0.108374851205616,-0.0901548386269873,-0.139502064108281,0.0789914141043036,0.171525610366783,0.0399601707001758,-0.100307851003092,0.119163445415859,-0.183813525826788
mild,0.193752467644224,0.17498012813414,0.175733762202063,-0.0054124628514475,-0.0418609468637273,0.118183524287937,-0.0476844828431329,-0.236572585139853,-0.000822146255916,0.105851330449196,-0.107153062021063,0.0227460464136783,-0.174843103758154,-0.0750208458523427,-0.171211957794525,-0.0942727706783777,0.115374524580224,0.127432669666993,-0.194985687028098,0.0439163125035175,-0.125514328403189,-0.0611128716897623,0.0906416247147483,-0.194300565148168,0.0633737738935315,-0.0250754608054406,0.0107564135149021,0.0176761445021958,-0.0368595571402378,0.217731733441776,0.0226775342256853,0.0731025045885385,-0.164360738995224
mild,0.0290621831276048,-0.0496678408118045,0.162588668430749,-0.119462668056295,-0.0951188158364664,0.29629750468685,-0.177131156929111,-0.175672349305451,-0.0795733970968378,-0.0563692383329934,0.117821509479678,0.177450271096787,-0.216746901459132,-0.16764890737532,0.219208639324059,-0.0156138003469877,0.192858926621697,-0.248202440844305,0.056323650594754,0.128990505348326,-0.0345782994545697,0.0497590162882833,0.125617012718612,0.144353573134997,0.1353272009636,-0.11029953267018,-0.0323900880190795,-0.022132846915219,-0.133503691434024,0.0219960837005009,0.0417355743581524,-0.175079708708339,-0.0208563902445164
mild,0.193640287559955,-0.0625607082886007,-0.13405866061843,0.199598450254107,-0.0506443829002958,-0.187682124865802,-0.193640287559955,0.0148954067353811,-0.0506443829002958,0.0387280575119909,-0.0625607082886007,-0.11022600984182,0.205556612948259,-0.0208535694295336,0.169807636783345,0.151933148700887,-0.122142335230125,0.0148954067353811,-0.0506443829002958,0.080435196371058,-0.0685188709827532,-0.0506443829002958,0.0387280575119909,0.15789131139504,-0.080435196371058,-0.145974986006735,0.0446862202061434,-0.193640287559955,-0.0863933590652105,0.080435196371058,-0.0148954067353811,0.199598450254107,0.0744770336769056
mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,-0.0092231960901074,0.0339413616115955,-0.153105055095784,0.0483295475121631,0.266365903082304,-0.266365903082304,0.091494105213866,-0.289608357229374,0.171182519432394,-0.198114252015508,0.169337880214373,-0.204754953200386,0.144619714692885,-0.108464786019664,-0.0734166408772554,-0.066775939692378,0.151629343721367,0.0029514227488343,-0.308054749409589,-0.122852971920231,-0.17339608649402,-0.140930436256842,0.196638540641091,0.239803098342794,0.264521263864282,-0.229473118721874,-0.247550583058484,-0.264890191707886,-0.181881426896919,-0.297355841945065,-0.229473118721874,0.323180790997365,0.156425405688223
moderate,-0.0536354324860565,0.117997951469324,0.0965437784749017,0.0536354324860565,0.268177162430282,-0.182360470452592,-0.24672298943586,-0.24672298943586,0.139452124463747,-0.160906297458169,0.0536354324860565,-0.311085508419128,-0.117997951469324,-0.0750896054804791,0.268177162430282,-0.0321812594916339,0.117997951469324,0.0321812594916339,-0.268177162430282,-0.203814643447015,-0.0750896054804791,0.0536354324860565,-0.268177162430282,-0.225268816441437,0.225268816441437,-0.0107270864972113,0.311085508419128,-0.139452124463747,-0.0107270864972113,0.225268816441437,-0.203814643447015,-0.203814643447015,-0.0750896054804791
moderate,0.224706518134194,-0.0849238361323844,-0.102103830568361,-0.108936782900852,-0.0464640758609368,0.120064733842337,-0.134511547345317,-0.217873565801704,0.225096972553194,0.0525161193554285,0.170042899474269,-0.0425595316709421,0.176875851806759,0.19112743810024,-0.126897686174827,-0.11772200732834,0.223925609296195,0.19835084485173,-0.148763133638798,-0.160867220627781,-0.074967248447898,-0.0937090605598725,0.168090627379271,-0.0361170337574509,0.0868761082273818,-0.24989082815966,-0.230758561628686,0.177656760644758,0.237981968380176,0.175509261340261,-0.150520178524295,-0.0661820240204099,0.142320635725306
moderate,-0.140471186131967,-0.537665574505113,0.0121095850113764,-0.493532864685875,0.128899804898874,-0.574532533317526,-0.117597525554922,-0.429755716959292,0.0522057664934895,0.0134550944570849,-0.0382124682581212,-0.199404499853998,0.510486283701802,0.0567804986088984,0.0298703096947285,0.127823397342307,-0.421951762174183,0.265065360804573,-0.400154509153705,0.0670063703962829,-0.164152152376436,-0.109793570769813,0.045478219264947,-0.183527488394638,0.263719851358864,0.0029601207805586,0.199404499853998,-0.599828110896846,0.325075082083172,-0.263719851358864,0.259683323021739,-0.0831524837447848,-0.545469529290223
moderate,-0.155337658121854,0.336409612166988,-0.0577050368196091,-0.169530946681212,0.0747656564010587,-0.0942635073512869,0.0555545385530398,-0.162505985677085,0.128671479616395,0.177416106991966,-0.0070966442796786,-0.085948247387219,0.104872632133029,0.206376150315099,-0.118922554141281,0.221429638181084,0.006953277728574,0.267020201432352,0.0607157343928061,0.0264511286788022,-0.199207822759868,0.223436769896548,0.185731366956034,-0.131395444087383,-0.0849446815294866,0.101431834906518,0.168670747374584,-0.0800702187919296,0.0430816486069379,-0.192326228306846,-0.107739963155121,0.204512385150739,0.117202155528026
moderate,-0.141805535148839,-0.0021938971682661,-0.127246035759437,0.126049364576746,0.20941745697086,-0.0807753048316172,-0.0552463196008839,0.091744790672948,-0.11448154314407,0.0494624088845459,-0.097528701389286,0.0480662925047401,0.0392907038316755,-0.177506225432443,-0.0817725308171928,0.0566424359806896,0.114282097946955,-0.0059833559134531,0.0985259273748615,-0.017152286951899,0.0213406360913162,0.0317117863413016,-0.0269251016105391,-0.0071800270961437,-0.0602324495287615,-0.107899851639271,-0.0919442358700631,0.0398890394230209,-0.0877558867306459,0.0729969421441282,-0.0157561705720932,-0.0241328688509276,0.084165873182574
