group,HSF1,RXRG,RUNX1,SIX5,ZNF76,TFAP2A,RFX5,EBF1,PGR,KMT2A,FOXD2,ZNF281,ELK3,E2F1,MZF1,GFI1B,HOXA4,STAT5A,PPARG,GATA2,TFAP4,ZFX,BACH1,NFIC,MAX,STAT5B,PRDM14,JUNB,HSF2,ATF3,NFYA,GMEB2,ZNF217,KLF9,AHR,PAX6,TCF3,MEF2C,E2F8,FOSL1,ATF2,ETV1,MAF,ELK4
healthy,-0.489387450870149,0.188836028272167,0.267391816033389,-0.672558398294151,0.264219370758416,0.309011276664574,0.0222826513361157,-0.137094956525593,0.349195583480892,0.186796599166828,-0.520054421861548,0.0012840849922507,0.292544774999241,-0.6159075898125,-0.368910064832506,-0.613566023061926,-0.03799380888836,-0.276153807745217,0.0571795493608122,-0.0553667234893994,0.252133864948998,-0.0475111447132773,0.0058916840820916,0.265427921339358,-0.638265775559925,-0.0250018901432349,0.0450940435513935,0.264597042814961,0.0422992703329655,0.084523006254622,-0.0098194734701526,0.0139738660921404,0.256212723159676,-0.114510167544242,0.293526722346257,0.120175248392407,-0.0628446302089773,0.0914721720950378,-0.547020206698814,0.586147031756807,-0.398595088476891,-0.0330085377419748,-0.644308528464634,-0.289070192079034
healthy,-0.0621848739495798,0.0369747899159664,0.252941176470588,0.509803921568628,0.569467787114846,-0.625770308123249,-0.143697478991597,0.396078431372549,-0.325490196078431,0.29327731092437,-0.425770308123249,0.263025210084034,-0.243137254901961,0.0518207282913165,0.625210084033613,0.311764705882353,0.396638655462185,-0.295798319327731,-0.202240896358543,0.249019607843137,-0.471988795518207,-0.396638655462185,-0.14733893557423,-0.179271708683473,0.166386554621849,-0.234733893557423,-0.5703081232493,0.346778711484594,-0.656862745098039,0.336974789915966,-0.117927170868347,-0.39859943977591,-0.584313725490196,-0.503081232492997,0.165546218487395,0.272829131652661,-0.266946778711485,0.223809523809524,0.191316526610644,0.0453781512605042,0.571428571428572,0.631372549019608,-0.0058823529411764,0.146218487394958
healthy,-0.0312605042016807,-0.101656662665066,0.378535414165666,0.25234093637455,0.248211284513806,-0.289891956782713,0.196350540216086,-0.686818727490996,-0.0644897959183673,-0.268571428571429,0.0434573829531813,-0.042593037214886,-0.605762304921969,0.180888355342137,0.206050420168067,-0.0531572629051621,-0.255126050420168,-0.592124849939976,-0.121824729891957,0.719567827130852,0.0786074429771909,0.14391356542617,-0.397166866746699,0.146794717887155,0.0633373349339736,0.114621848739496,-0.438847539015606,-0.0792797118847539,0.115102040816327,-0.240912364945978,0.0525810324129652,-0.5815606242497,-0.410804321728691,-0.127106842737095,0.243217286914766,-0.312749099639856,0.112701080432173,0.408019207683073,0.280768307322929,0.078031212484994,-0.267226890756303,0.0461464585834334,-0.217286914765906,-0.225450180072029
healthy,-0.345161290322581,-0.0169354838709677,-0.393548387096774,0.206854838709677,0.337096774193548,0.0770161290322581,-0.568548387096774,-0.348790322580645,0.504838709677419,0.169354838709677,0.662096774193549,0.14758064516129,-0.359274193548387,0.319354838709677,0.0064516129032258,-0.333467741935484,0.0012096774193548,0.265725806451613,-0.343548387096774,0.196774193548387,-0.0254032258064516,0.0951612903225807,0.332258064516129,-0.0145161290322581,0.195967741935484,0.0366935483870968,-0.344354838709677,-0.238709677419355,-0.238306451612903,-0.337096774193548,-0.0096774193548387,-0.247177419354839,-0.248790322580645,-0.132661290322581,-0.33508064516129,-0.270967741935484,0.223387096774194,0.173790322580645,0.335887096774194,-0.175403225806452,0.186290322580645,0.381451612903226,-0.113709677419355,0.26491935483871
healthy,-0.308622908622909,0.128700128700129,0.158815958815959,-0.135907335907336,0.375804375804376,0.302187902187902,-0.102702702702703,0.332303732303732,0.0342342342342342,-0.321750321750322,0.105791505791506,0.172972972972973,-0.165508365508366,-0.395109395109395,-0.263063063063063,-0.0913770913770914,0.257142857142857,-0.149034749034749,0.238352638352638,-0.127155727155727,0.0046332046332046,-0.231145431145431,-0.187387387387387,0.0476190476190476,-0.236293436293436,0.175804375804376,-0.12998712998713,0.301673101673102,0.53976833976834,0.391505791505792,-0.203346203346203,0.0571428571428571,-0.361132561132561,0.0319176319176319,0.20952380952381,0.196138996138996,0.437323037323037,0.192535392535393,0.0571428571428571,0.0687258687258687,-0.053024453024453,0.282110682110682,0.301415701415701,-0.0149292149292149
healthy,-0.440749911794922,0.272437855882576,0.187252789754986,-0.226420555154534,-0.311058944753559,0.255973245139908,0.114126764698685,-0.306138855996473,0.054667652856513,-0.341962247338918,0.0865678361704312,-0.295301797753741,0.241373766082933,-0.439302826866367,0.502524359522782,0.139145255241254,0.348522365681699,-0.345145834181738,0.27488182153969,-0.173392931883717,-0.388847799024092,-0.246969161140012,-0.367366627195768,0.112422420227276,0.117374666427219,0.0553429591565053,0.243882046625762,0.27079782629688,-0.313792327396385,0.197350226812012,-0.237000353854412,-0.475930154280231,-0.312280927582117,0.0822908962704805,-0.334276618496149,0.425603756209382,0.346367817010295,-0.305752966682192,-0.200630285983403,0.274495932225409,-0.0875647168989912,-0.420297778138015,0.360131202552994,-0.41875422088089
healthy,-0.411072544775186,0.278567517896812,0.0563128092718074,-0.372958164456889,0.0579572456230282,0.193933860353979,0.151799746732698,-0.154101957624407,0.339813636222282,0.0221450761964408,0.139338573493447,-0.241768686659492,0.132578112938428,-0.39879408668607,0.4563493589788,0.173579392628868,0.283829714220719,-0.145441259507977,0.342152390144018,-0.331993427796476,-0.33703636594022,-0.242389918169953,0.300200991672873,-0.315804865494458,0.0381874663783509,0.161227848479698,-0.246336565412883,0.402448389688783,-0.322784584229639,0.251452589616682,-0.244107440581228,-0.410962915685104,0.230513433411136,-0.250356298715868,-0.156404168516116,0.421341136212809,-0.130970219617234,-0.26420610709615,-0.177233695631581,-0.0063219441946934,0.288105248733893,-0.111236983402584,-0.266106344657561,-0.396418789734306
healthy,-0.0585247888710059,-0.0747937028051297,-0.050575908868972,-0.0118026949757826,-0.270373266248169,-0.0349317707171092,-0.259498456097526,-0.0331564177516744,0.0590567761707529,-0.314794205777044,0.315697347006847,-0.291238303016153,0.368166140919105,-0.129842016531277,-0.386377427087189,-0.178079655640896,0.060955847112873,-0.226713192275908,-0.0203516071647404,-0.330710523477615,-0.124781951284846,0.0694119708193168,-0.0740946962368574,0.103063260477733,0.0897264625910517,-0.133627786617849,0.0608259432373534,-0.0879758532209539,-0.07466379892961,-0.0225290435544026,-0.370442551690116,-0.0301500709182203,-0.192381453745723,-0.195059947940961,0.134326793186121,0.112274063841957,0.295240579561924,-0.160208593908697,0.206281168426322,-0.0581165195479442,-0.0513553321220897,0.18927613253092,-0.0998960802745876,0.350734278004139
mild,-0.578047513664516,-0.0887939047847412,0.234686887305719,0.148675352834396,-0.174845763463505,0.0591152881082791,0.289285864180624,-0.175531274989999,0.0762127520631975,-0.358320907319351,-0.0145167146787043,-0.226863991062195,0.312754552911196,-0.0238316065975395,0.341263767571873,0.307472081736445,0.251744027053197,-0.220775035738628,0.0998830618309737,-0.133432802421757,-0.135247391756595,-0.113149726079012,-0.0499616930192072,0.016936167125155,-0.149159243323687,0.106294610814068,0.128755194358619,-0.062542845740751,-0.0567764840767101,-0.0686318010643186,-0.0931892433957933,-0.433444905781645,-0.113351347116216,0.289164891558301,-0.224000972333895,0.365296995206617,0.165813140996756,-0.209363285032868,-0.189523774971973,-0.145167146787043,-0.162264610741961,0.316222434751108,0.0391144812176199,-0.0717367650372637
mild,0.182789716773814,0.190909207410277,-0.197586919335591,0.115127294803296,0.131796280253229,-0.0982306600831811,0.267829366368164,0.189872138512785,0.181600881696202,-0.100153031698044,-0.0990906684371989,0.142647562131866,-0.0776157539501072,0.0813846140897735,0.173835512146688,-0.219618309816459,0.289152514675135,0.225587779567877,0.114292580812631,-0.188632714708465,0.129115077737762,-0.132352756247005,0.297904364395433,-0.232973733667089,-0.0668656495248846,-0.263908740048377,0.117757908592056,-0.247315637688504,-0.282500097113173,-0.181398526789374,-0.0299105846654723,0.0463266264818711,0.0212852067619408,0.0075250730976558,0.278301232796498,0.0139751357527894,0.0223475700227863,-0.112471386651182,0.235073165825427,-0.192578635391605,0.331368807112068,-0.0533078707674274,-0.0406353947273414,-0.135008664399119
