group,VDR,TFAP2C,RUNX1,EPAS1,KLF5,TP63,SIX5,HEY1,ARID3A,STAT1,EBF1,E2F3,ESR2,RUNX3,SRF,TFDP1,ZNF263,MZF1,SMAD3,FOXH1,GMEB1,AR,HNF1B,CEBPA,NFAT5,STAT5A,PBX3,E2F4,ZBTB33,STAT4,ELF2,RELA,ELF1,RUNX2,BHLHE40,BACH1,NFIC,MNT,CDX2,SPDEF,TCF7L2,BARX2,JUN,GATA3,NR3C1,HSF2,NFE2L2,NFATC1,ZNF217,FOXA1,TCF12,VEZF1,TP73,TCF3,FOXP2,EGR2,GTF2I,ATF2,POU2F2,NR2C2,TP53,ETV1,BACH2,ESR1,SETDB1,CEBPB,ZNF143,MYB,ELK4,MECOM
healthy,0.436427542026279,-0.501824941290155,0.15192661121506,-0.597919078984015,-0.457114474446484,-0.0231337738892625,0.26670572012717,0.183957990446347,-0.228001136889366,-0.546980288400927,0.505383983426965,-0.239345583700446,-0.395053677185867,0.317644510710258,0.128792837325798,0.506718624228268,-0.229335777690669,0.530964598785284,-0.518730391440001,-0.493817096482334,-0.417965010941579,0.476466766065387,-0.260922276654855,-0.466901840322711,-0.0627281176612694,0.586352192039383,-0.384598990908989,-0.0967614580945113,-0.388158033045798,-0.488478533277119,-0.0048936829381132,-0.119227911583122,-0.513169388101236,0.229113337557119,-0.484474610873208,0.508275705163123,0.376813586234718,-0.243349506104357,0.525626035580069,-0.446882228303157,0.532521679720138,0.35190029127705,0.104101982501681,0.414405968804769,0.573450664293449,-0.517840630905798,0.582793149902574,0.363689618355232,0.214209848609228,0.40728788453115,-0.282054089342162,-0.57011406229019,0.524736275045867,0.298959539492007,0.492037575413929,-0.494484416882985,-0.167497420563602,0.173725744303019,0.563663298417222,0.460228636316193,-0.0791886875440139,0.518063071039349,0.437762182827582,0.413961088537668,0.0527183116514924,-0.457559354713586,0.400837120658182,0.458004234980687,-0.251579791045729,-0.195079997123877
healthy,-0.160114184876713,0.138533577349851,0.0612610794310901,-0.019492161637165,-0.331366747831806,0.0313266883454438,0.12809134790137,-0.0013922972597975,0.26732107388112,-0.160810333506612,-0.187263981442764,-0.203275399930435,0.00556918903919,-0.0654379712104826,0.101637699965218,-0.13922972597975,0.185175535553068,-0.171252562955093,0.127395199271471,0.187263981442764,-0.236690534165575,0.22833675060679,0.0737917547692676,-0.105118443114711,0.16150648213651,0.231817493756284,0.0904993218868377,0.307697694415248,-0.00556918903919,-0.0215806075268613,-0.268713371140918,-0.353643503988566,0.221375264307803,0.244348169094462,-0.0020884458896962,0.402373908081478,0.103029997225015,0.114168375303395,-0.153152698577725,-0.0577803362815964,0.0160114184876713,0.0891070246270402,0.197010062261347,0.159418036246814,0.176821751994283,0.194225467741752,0.276371006069804,-0.210933034859322,0.270105668400715,-0.201186954040739,-0.0097460808185825,-0.137141280090054,-0.366870327956642,0.138533577349851,-0.174037157474688,-0.0382881746444313,-0.183087089663372,-0.195617765001549,-0.342505125910186,-0.0445535123135201,-0.0382881746444313,-0.181694792403574,0.224159858827398,-0.0689187143599764,0.0076576349288862,-0.210236886229423,0.0334151342351401,0.125306753381775,-0.119041415712686,-0.0925877677765339
healthy,-0.0753844682462711,-0.146794585275477,-0.0507050292370752,0.0424358146080199,0.085640858483859,0.271089214467245,-0.15294841941803,-0.325960902238341,-0.0426922243639596,-0.0248717463261507,-0.13147410235808,0.131025385285185,0.0160256097462311,0.269999473004502,0.0205768829141607,0.0901921316517886,-0.0723075511749947,0.220576492547125,0.0622434682543616,-0.426088911932792,-0.0306409658347939,0.168076595018472,0.13525614625819,0.144935614544914,0.0023717902424422,0.0901921316517886,-0.0955767365265223,0.0699357609325525,-0.181922721839215,0.273140492514763,0.174935555989859,-0.197756024268492,-0.0884613657991957,-0.0217948292548743,-0.066153717032442,-0.0601280877678591,-0.000833331706804,0.16987146331005,0.10621774139802,0.150897141370512,-0.0991023706706931,-0.0825639414125826,0.313204516880341,0.0738460097106329,0.0158333024292763,0.0639742341069545,-0.203909858411044,-0.0464101658250853,-0.105512614569186,0.0597434731339495,0.007628190239206,-0.0901921316517886,0.146922790153447,-0.0767947219039394,0.171986843796552,0.242820038874894,-0.0871793170194972,0.005064092679809,0.123717707240904,-0.076346004831045,-0.0926280243332157,0.441281189972219,0.141474082839728,-0.134038199917477,0.0886536731161504,0.146217663324613,-0.0242948243752863,-0.140704853571909,0.283525087630321,-0.0438460682656883
healthy,0.393132903014377,0.427126780937158,-0.371099833990353,-0.396910000561353,-0.457658319441877,-0.327977970329048,0.41642500455406,0.332384584133853,0.499835908716438,-0.384004917275853,-0.40351992126856,0.258416423838914,-0.405723228170963,0.412018390749255,-0.402260888752902,0.015423148316817,0.0198297621216219,-0.445067994285292,-0.407926535073365,0.224737304045048,0.37361789902167,0.429959604097389,-0.422720167132353,-0.395021451787865,0.30500062691828,0.372988382763841,0.203963267536683,-0.411388874491426,-0.479691388465901,0.517147605806743,0.458602593828621,-0.371729350248182,-0.389670563596316,0.409815083846853,-0.374876931537329,0.452622189379243,0.42523823216367,-0.261878763256975,0.370470317732524,-0.415165972038402,0.412647907007085,0.385578707920426,0.507075345681475,0.45986162634428,-0.340568295485633,-0.423349683390182,-0.354102895028963,-0.465212514535828,-0.391244354240889,0.376765480310816,-0.433107185386536,-0.355361927544621,0.443179445511804,-0.230088192236597,0.378339270955389,0.489448890462255,-0.410129841975767,-0.375506447795158,0.380542577857792,0.355991443802451,-0.35662096006028,0.0846699366780364,-0.374876931537329,0.0321053291492926,0.319479500848353,-0.391873870498719,0.345919183677182,0.433107185386536,0.457028803184048,0.389985321725231
healthy,-0.0629508799959092,-0.146590672799463,0.0196279429200728,-0.086115389207887,0.0068963042692147,-0.008487759100572,0.267010755038828,0.129615154598319,-0.0261705905600971,0.160383281337892,-0.0730300939278384,0.375406511885717,-0.19398066111099,-0.0873531874100537,-0.247029155489565,0.221565878187849,-0.207950097964015,0.207242784705634,0.260644935713399,-0.15560891684382,0.0040670512356907,-0.144645561338915,0.0040670512356907,0.0657801330294332,0.203529390099133,0.000707313258381,-0.311041005373046,0.108395756846889,0.301492276384902,-0.352772487617525,0.0760361752759577,0.106804302015531,0.14482238965351,-0.277620453914543,-0.0360729761774311,0.186730700212585,0.0350120062898596,-0.225279272794349,0.0954872898814353,0.164627160888178,-0.142346793249177,0.0086645874151672,0.17983439594337,0.0610057685353614,0.234828001782493,0.0129084669654533,0.113523777970151,0.012731638650858,0.109633555049055,0.106627473700936,-0.210072037739158,0.327662866944999,0.009902385617334,-0.321120219304975,0.312101975260617,-0.0670179312315999,0.125194446733437,-0.0843471060619345,-0.0348351779752643,0.151188208978939,-0.0047743644940717,0.0555240907829087,0.263651017061518,0.0190974579762871,-0.149419925832987,0.0376644310087884,-0.101676280892269,-0.22934632403004,0.270900977959924,0.104151877296603
healthy,0.0425364553623407,0.0540528755914461,0.202001725792775,-0.299334051600053,-0.106062515335793,0.0944532207500011,-0.0106805510189284,0.105783892265734,0.0693771444446911,0.210824789677977,-0.342892124885943,0.213425271665194,0.171353188086285,-0.264320419129305,-0.165037731831615,-0.157236285869963,-0.0658479188906104,0.278530195702314,0.0491305346870704,0.0006501204968043,0.199029746378813,-0.0488519116170114,0.0326917735535894,-0.128259486583827,0.0343635119739434,0.012259415082596,0.0985396924441998,0.0304627889931174,-0.0390072298082601,0.0703987623682408,0.309364482122177,0.285310023740416,-0.11525707664774,0.0519167653876604,-0.0351993811841204,0.0371497426745334,-0.199215495092185,-0.0304627889931174,-0.0332490196937074,-0.24899615027606,-0.0812650621005418,0.230142655868734,0.0295340454262541,-0.0848871620113088,0.300634292593661,-0.197172259245086,0.0996541847244358,-0.0948247181767465,-0.195221897754673,-0.346142727369965,0.254847234747299,0.201351605295971,0.175718282850543,-0.289860867218047,0.115721448431172,-0.123708643106196,0.0923171105462155,-0.218161863856197,-0.01114492280236,0.0392858528783191,0.142747886226895,-0.011980792012537,-0.220019350989924,0.313636702529748,0.133646199271634,-0.135225063335302,0.17478953928368,0.0160672637067357,0.0954748386735508,0.195593395181418
healthy,-0.0168269810396431,0.0788603489609169,-0.0014619693918599,-0.0385271933854861,0.275337568800293,0.114320273230148,0.0483309881309,0.266164427518035,-0.230303178317705,0.0135303833913314,-0.0367212311955415,0.217202785923979,0.0802936522862698,-0.0998439096440835,0.0951426747369259,-0.222391343961757,0.213504863344569,-0.325875844052237,-0.015766336578882,0.266479754249612,-0.232166472640664,-0.164141896819415,0.0309593518276228,-0.194957918314502,-0.306612247359494,0.239820312398048,0.160730634905075,-0.120655473928208,0.170763758182545,-0.0757357477116476,0.130430602607114,0.134099859120018,-0.169187124524657,0.032535985485511,0.0661039493652761,0.0515989197127046,0.0812396324810028,0.0641546568427961,-0.171021752781109,0.0878041617111191,0.013301054859275,0.277573521987844,-0.172913713170575,0.235262407823426,-0.158236687118961,0.157749363988341,-0.0157376705123749,-0.269059700235248,-0.194585259449911,0.100273900641689,-0.304318962038929,-0.0546375227624528,0.148146231708476,0.0900687809651766,-0.30899153087958,0.201837774276196,0.118362188607643,0.0154510098473043,0.145680949988869,0.0320199962883839,0.263125824468287,0.0019206264559729,0.168757133527051,0.122088777253561,-0.0171423077712208,-0.0491336379930976,0.12988594734348,-0.0834182535355392,0.370422911404205,0.0934513768130095
healthy,-0.0650407700872768,-0.108568558186612,-0.0746845206335956,-0.0421750448100322,-0.044138704423536,0.0988593523198427,0.157965506686308,0.100473916890946,-0.0965902345442383,-0.0938192926451829,0.11306315685752,-0.0480878420906937,-0.108437647545711,0.113412251899921,0.0786772951810533,-0.0565097599886101,0.203806049441547,0.13854709495277,-0.0513169712329,0.0335567609507654,0.168831089881029,0.0229966359181448,0.0893465124144241,-0.0077455462532651,0.0301967211676589,0.153601818656299,-0.240264662932268,-0.128008788360299,0.101215743856047,-0.073899056788194,0.0142256229778277,-0.0869901208782196,-0.061047995539819,0.0448805313886375,-0.0783500185788027,0.100168458728845,-0.114764995189224,-0.0452078079908881,0.0534769968077542,-0.0342985879158669,0.0983575281963917,-0.0366549794520714,0.106910356735208,0.0396222873124772,-0.115746824995976,0.100103003408395,-0.164991044414622,-0.0647353119251762,0.0690771815150346,0.0681389885885828,0.0557897514636587,-0.196322324470083,0.134227043803062,-0.11293224621662,-0.196016866307982,-0.0782191079379025,0.0238475550839965,0.12296872868564,0.0940374770466833,-0.0306549084108097,0.213406163107566,0.0085091916585165,0.147121741931737,-0.104357599237653,0.129208802568552,-0.119455959821483,0.0955647678571863,-0.0029891263005558,-0.162743745079167,0.070299014163437
mild,-0.234450265228678,-0.105945535471095,-0.0050787714885809,0.0745280188208039,-0.134764610894671,-0.0745280188208039,-0.320907491499404,-0.300592405545081,0.137244941156536,0.115394412659153,-0.303545179666349,-0.0152363144657428,0.164292352107351,-0.0562208192689424,0.178583778854288,0.326104373952836,0.161457688950933,0.189331876655703,0.0840950069737122,-0.280513541520458,-0.12803228589818,-0.0399215061195431,0.0637799210193885,0.116811744237361,0.0243308587592482,-0.184489327096824,0.166654571404365,0.14291426746937,-0.171615231928095,0.202914637613536,-0.214843845063458,-0.0624807004060305,0.0943706609157248,0.127677953003628,0.148701704747056,-0.152363144657428,0.264922894160164,-0.0296458521775306,-0.0035433289455215,-0.172678230611752,-0.192757094636374,-0.0217324175325324,-0.0266930780562626,-0.130394505195194,0.0943706609157248,-0.101339207841917,-0.0109843197311169,0.182481440694361,-0.118110964850719,-0.0809060109227427,0.153071810446532,0.190985430163613,-0.19535553586309,-0.228899049880694,-0.0820871205712499,-0.0328348482285,0.127323620109075,0.192402761741822,-0.0758272394341618,-0.173386896400856,0.184371216131973,0.0062598811370881,-0.210355628399131,-0.0264568561265611,-0.0048425495588794,0.244844030135541,-0.123307847304151,0.258190569163673,0.228072273126739,-0.0341340688418579
mild,-0.263598501279435,-0.160403577604874,0.147140759930437,0.208455786256103,-0.0287956176046911,-0.0609324450465961,-0.278901752442247,-0.106842198535032,0.274208755418985,-0.0389467742093563,-0.0074730876511731,0.185551920349094,0.0211439920232851,-0.191163112442125,-0.105209851744332,0.135714332395537,-0.141325524488568,0.070216417418702,-0.0284895525814348,0.136428484116468,-0.0045654699302388,0.0093094777907105,0.374445050535403,0.188255494721191,-0.0301218993721348,0.103883569976888,-0.0622587268140398,-0.0099726186744324,-0.130970324535065,-0.147191770767646,0.0948546517908292,-0.0010967330000015,0.224422178302637,0.0550661987675182,0.244214383139873,-0.33072876304697,0.143723033837409,0.282676554395741,0.167698127325814,0.267118249046882,0.0159918974651385,0.0609324450465961,0.0420074244419187,-0.0492509633256497,0.297265653837621,0.127399565930409,-0.0581268490000806,0.215648314302625,-0.0788372489070861,0.13301075802344,-0.0809797040698797,0.184888779465373,-0.0455781830465748,0.0568005672326369,-0.176880078023501,-0.133622888069953,0.0332335604419065,-0.280023990860853,0.0677168863954427,0.079245335604761,-0.0614935642558992,-0.154078233790911,0.203711778395631,-0.0087483585814074,0.227635861046827,0.101179995604791,-0.0142575290000198,0.106842198535032,0.256354962395704,-0.214322032535181
