group,HSF1,ATF1,DUX4,ETV5,TFAP2A,ARID3A,MITF,PGR,MEF2A,E2F6,MYBL2,FOXD2,ELK3,XBP1,FOXP3,ESRRA,MZF1,FOXH1,HNF1B,GFI1B,NFAT5,ZNF250,GATA2,RXRA,RELA,ELF1,BACH1,MNT,CDX2,JUN,E2F2,PRDM14,FOXP1,BCL6,NFATC1,ZNF217,RFX2,TBP,ZBTB7B,NR5A2,AHR,USF1,THAP1,GLIS1,MYC,RARA,NRF1,POU2F2,NR2C2,BACH2,SETDB1,ASCL2
healthy,0.256991021045634,-0.055533691904114,-0.122193814987598,0.0947223610137548,-0.0554352279113762,-0.124261558835092,0.0246159981844477,0.138735765767547,0.0291453418503861,-0.106833432120503,-0.0480504284560419,0.177235186928023,0.0747341704879832,0.0830051458779577,-0.163548691937471,0.0949192889992304,-0.0007877119419023,-0.0900945533550786,-0.0284560939012216,0.408527105869094,0.124753878798781,-0.236608974548911,0.296573546126226,0.0399763810515431,0.15153608482346,-0.09226076119531,0.111658167764655,-0.0895037693986519,0.0968885688539862,-0.0816266499796286,0.439838655559712,-0.179499858760993,0.0492319963688954,0.336254535199556,0.0275699179665814,0.223611727507523,-0.411481025651228,-0.0798542981103484,-0.116975223372495,-0.320697224346985,-0.0422410528845123,-0.129381686457457,-0.0564198678387541,-0.0360378213420314,-0.0387948131386896,0.168767283552573,-0.0797558341176106,0.142477397491583,0.117566007328922,-0.145431317273717,0.320992616325198,-0.0086648313609255
healthy,0.436991856389083,0.274700668566128,0.17177573776066,0.0684995273278707,0.483009487568319,0.140160571301643,0.271890431547548,0.152104078630605,-0.170721898878693,0.431020102724602,-0.114165878879785,0.392730623346459,0.432073941606569,-0.103627490060112,0.165101424841535,-0.0007025592546448,-0.502329867071052,0.454907117382526,0.0119435073289621,-0.112409480743173,0.510409298499468,0.41907659539564,-0.426804747196733,0.13383753800984,-0.162642467450278,0.03056132757705,-0.11065308260656,-0.0727148828557397,-0.136999054655741,0.129270902854648,-0.0312638868316948,0.145781045338802,-0.0136999054655741,0.152455358257928,0.440153373034985,0.249759815026236,0.145078486084157,0.351982186577059,0.124352988072135,0.427507306451378,-0.180206448816398,0.295777446205473,-0.437343136016406,0.326338773782523,-0.197419150555197,0.52235280582843,0.0987095752775984,-0.0221306165213121,0.190744837636071,0.149996400866671,-0.253975170554105,-0.413104841731159
healthy,0.0831827498580941,0.0823843551384003,0.330385714943276,-0.148152120173174,-0.181185701700504,-0.0160177940638561,0.189968043617135,-0.201544767052695,-0.0037424752485645,0.126595462741443,0.205137543291317,-0.10733419012883,-0.123202285182744,0.257731795451143,0.19545700731503,0.0743006086015009,-0.0663166614045633,0.0129240145250428,0.266713736047698,-0.20244296111235,0.0446602046328699,0.0040418732684496,0.118012719504735,0.204339148571623,-0.0904681016752997,0.166515198726131,-0.385973947301954,0.010728429045885,0.0246005373005641,-0.0581331155277022,0.0351792673365065,-0.102444022470706,-0.198550786853843,0.320804978306951,0.0942604765938451,-0.208430921510053,-0.227292996762819,-0.0820849571185151,0.136275998717729,-0.0439616092531379,-0.005339264687952,-0.0733026152018837,0.163920415887126,0.0837815458978644,-0.2552368119521,0.0376742508355495,-0.197951990814073,-0.598446742080457,0.228490588842359,0.166515198726131,-0.110128571647759,-0.261923367729536
healthy,-0.313210143877085,-0.099061812947171,0.1806421294919,0.26513602877037,0.248625726612508,0.458889280564101,0.339917985603038,0.316609323733115,0.384107323731433,-0.26562162589266,0.242312964022737,0.219489899275105,-0.332148431646397,0.303012604308994,-0.119942489205643,-0.317094920855405,-0.204436388484113,0.337975597113878,-0.27144879136014,-0.148107122298467,0.317094920855405,-0.0349629928048839,0.105374575536942,0.26562162589266,-0.103917784170072,-0.338461194236168,0.457918086319521,-0.233572215821516,0.0776955395664087,0.255909683446859,-0.121399280572514,-0.379251352508532,0.209292359707013,-0.18307011510335,-0.264164834525789,-0.369539410062731,0.228230647476325,-0.312724546754795,0.337004402869298,0.0942058417242705,-0.301555812942124,0.0582716546748065,0.307868575531894,-0.220461093519685,-0.462774057542422,-0.256395280569149,0.106831366903812,0.168016604312359,0.0033991798560303,-0.314666935243955,0.293786258985483,0.171901381290679
healthy,0.254650629761771,0.571828276694848,0.426199112770226,-0.101272391059508,-0.381040711479838,-0.599083643154136,-0.116770540614789,0.266140637190686,-0.484717987815166,0.242893412857765,-0.348708364993821,0.223119911701027,-0.0705433014240374,0.594808291552679,0.551520356587928,-0.631950408590335,0.135207994396072,-0.261598076114139,-0.589731311525949,-0.0064130274021852,0.172617320908819,-0.0804300520024062,0.241022946532128,-0.116770540614789,0.437689120199141,0.530143598580644,-0.212698742172476,-0.281104367795785,-0.261598076114139,-0.286448557297606,-0.370085123001105,-0.133604737545525,-0.135742413346254,-0.0342028128116545,0.265606218240504,0.240488527581946,-0.0884463362551378,0.345501851292728,0.177694300935549,-0.052640266592937,-0.466547743508974,-0.168609178782453,0.0710777203742195,-0.563811992442117,-0.0764219098760405,0.272553664592872,-0.314505552182167,-0.461737972957335,-0.0863086604544093,0.136276832296436,0.0229800148578304,-0.283242043596514
healthy,0.0916101165661764,-0.267122246497028,0.126759855717778,-0.0109805971438262,-0.11108736966869,0.130564622771204,0.146690526655674,-0.0424044245177201,0.193589701889359,-0.0941926268459632,0.0661201486901131,0.0225328950366128,-0.149194181659742,-0.170504819922716,-0.104838089067985,0.226748345329064,-0.193313708424344,-0.116331245503983,0.211943267312882,-0.219493659962946,0.118558907043035,-0.0246619874810171,0.0764107621714009,0.0987268051997873,0.244195075081822,0.285810946842355,-0.100895325282051,0.0442378096781794,0.0442772373160388,-0.133679406162092,0.323464340998025,-0.0406104669951202,0.106375766944499,-0.132910567223835,-0.122304532639673,0.113315031207743,0.155719455725463,0.306687881088876,0.203190331708109,-0.249458664736044,0.174329300795072,-0.0806098056034206,0.161968736326169,-0.0222569015715974,-0.166759194326078,0.107578309899209,-0.111994205339455,0.0876279251423831,-0.0940349162945258,0.0606791346655242,0.164078114951643,-0.0969722753150467
healthy,0.110150887841994,0.203099080504491,0.0935228929468897,-0.0606117233273164,-0.185513251802065,-0.250186190472425,-0.20068533931004,0.110112574489701,-0.0645579986134818,0.0316468289939086,-0.164096087870352,-0.0568187014503226,-0.107852086704422,0.0684659605473543,0.226278658641676,0.21685357397763,0.128043223362763,-0.598454562814591,-0.0707264483326335,0.0727187426518626,0.302905363227411,-0.021991864216106,0.0285434474581863,0.097775675051398,0.0461675895129054,0.197352077660561,-0.225512391595818,0.155973657184264,0.119614285858332,0.0239841585353351,-0.098043868517448,0.0401140798506323,0.0974308548807621,0.202945827095319,0.322828306419702,-0.0945573534587971,-0.0018773542623505,-0.0811093668040006,0.0684276471950614,0.0969710946532477,0.13708517450388,-0.0045209755705583,-0.0434473415001118,0.251833664621018,-0.276545776849918,0.174823826512355,0.136050713991973,-0.251067397575161,0.235205669725914,0.021685357397763,-0.111721735286002,0.0523743525843499
healthy,0.559937049156068,0.0288007090846659,0.148289831423075,0.045319286359431,0.0328591526392418,0.150376013811655,-0.173779704976376,0.0571670935082281,0.0307587300978385,-0.0307302497921923,-0.191238132337464,0.0050267739465449,0.166253784209382,-0.0403637131770015,0.255895546230629,0.0105021127070166,-0.0755796111084619,0.116641091773794,-0.0139624698430234,0.193402635566571,0.204139710795168,-0.124736618653711,-0.0831055318754562,-0.0523895222360869,0.180009771836471,-0.198685732263931,-0.0949177386421956,-0.196492748729178,0.25224294703151,-0.131650212849313,-0.0623220288301806,-0.204837478283499,-0.0171024235405111,-0.0560421214352053,0.231986329640688,0.109172131618092,0.139824060569757,-0.0219939160352368,0.10415959782437,0.0606060904150003,-0.0518839968108678,-0.250413087393745,0.159931156355937,0.0095907429263399,-0.113785941132768,-0.107050348847454,0.000291923132873,0.0212605481648485,0.182266836058928,0.0723542164940358,0.0185620392048761,0.151394184738505
mild,0.196077159973911,-0.052217386624092,0.0410404209252897,0.174465448954742,0.328236047357795,0.0570199890727961,-0.263269934233507,0.561031286053162,0.116659579481249,-0.0780204597803113,0.0683715948606422,0.305532835782103,-0.15451281878149,0.312256479210289,0.18498751431963,0.0131853267228058,0.200093882021918,-0.0446642027729482,-0.259558832341327,-0.0442276025503388,-0.250739507844616,-0.195727879795823,0.179617331581534,0.0419572813927695,0.0552299281600973,0.0054575027826183,0.101422231712179,0.266981036125688,0.173941528687611,0.107141694628363,-0.490956950324343,-0.0100418051200177,0.371983389663264,-0.0065926633614029,0.0276804541134401,-0.182062292828147,0.0205202104626448,0.144340033594689,-0.146042774462866,0.0288156146922247,0.240304762524249,-0.27772140160188,-0.166301024791945,-0.251219768089486,0.0157612680362017,-0.518593744415522,-0.0091249446525378,0.272263898819262,0.0444459026616435,-0.0930395074380769,0.352118079534533,0.0387264397454595
mild,0.233349502070472,-0.271450386800504,0.101145620135989,-0.123923643257655,0.0467199943847372,-0.100585746346452,-0.190209753234613,0.216288085010388,-0.038763893165009,-0.14254681352013,-0.126634611080674,-0.218232909752989,-0.212634171857624,-0.203027916310841,-0.25963410313713,-0.0373052746080588,-0.0746252827368949,0.0172529528301883,0.102309568277394,-0.209864269951497,0.165059633267805,-0.116497948785909,-0.17519629556257,0.185878098126094,-0.200272747925491,0.0511842511802513,0.132734288682465,-0.168094738547924,0.112947170278586,0.270507441470758,0.250867658274651,-0.0167078125614292,-0.003064572321673,-0.388405074730508,0.115422401769168,-0.166577185907865,-0.274780162496168,-0.188250194971235,0.0527460043826424,0.144093833201744,0.125559064063933,-0.121978818515055,0.140366252445093,0.0390585635805545,0.100541545784121,0.19427620496914,0.0748168185069995,-0.136314534231343,0.0769826460612588,-0.0947954726809836,-0.212398435525188,-0.27038957330454
