group,VDR,ATF1,MAFF,KLF5,SIX5,ARNT,HEY1,FOXO3,HOXA6,ARID3A,STAT1,EBF1,E2F3,ELF3,KMT2A,SPI1,E2F6,MYBL2,GATA1,ELK3,BCL11A,RUNX3,SRF,E2F1,FOXP3,IRF4,ZNF263,IRF1,MZF1,FOS,NFYB,SMAD3,GMEB1,STAT3,GFI1B,KLF1,HOXA4,NFAT5,GATA2,PBX3,E2F4,MBD2,RXRA,TFAP4,ELF2,ELF1,EHF,BHLHE40,SP4,NFIC,TEAD4,BATF,MNT,CDX2,MAX,NFE2,STAT5B,USF2,SP1,PRDM14,HINFP,FOXP1,ASCL1,HNF4G,NFE2L2,KLF4,NFATC1,NFYA,NANOG,ARNTL,GMEB2,FOXA1,TCF12,KLF9,IRF2,VEZF1,HIF1A,TP73,NR5A2,HOXA1,PAX6,TCF3,FOXP2,ZKSCAN1,ETV4,USF1,ATF2,EGR1,RBPJ,JUND,RARA,NRF1,NR2C2,ESR1,SETDB1,MAF,HES1,CEBPB,SPIB,SREBF1
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,-0.195621322371231,-0.187136097638485,-0.0910317044697806,-0.227533145822643,0.0843910938093711,-0.193223324077194,0.0310817471188613,0.0240722136439845,0.19248547844826,-0.0934297027638174,0.052294808950725,-0.0807018656646991,-0.0615178793124049,-0.141943052866254,-0.102099388903796,-0.23454267929752,-0.0460231211047827,-0.238231907442192,0.0688963356017488,-0.0749835620404576,0.122021220885025,-0.179942102756375,-0.125157064807996,-0.0581975739822002,0.245425902324302,-0.0063639185495591,-0.187320559045719,-0.132351059690107,0.0139268362461366,0.32990922683729,0.0674206443438801,-0.034402052449066,0.146923510861561,0.0050726886989239,0.226979761600942,0.0657604916787777,-0.13714705627818,-0.0203829854993126,-0.0314506699333285,-0.0117132993593335,-0.277891109997415,-0.121098913848857,0.322161847733479,-0.10947784519314,0.0790417129995967,0.0286837488248245,-0.21351407887289,0.0792261744068303,-0.0486055808060531,0.0255479049018533,0.0635469547919745,-0.0978567765374237,-0.0257323663090869,-0.109662306600374,-0.132719982504574,0.288220948802497,0.179942102756375,0.28379387502889,-0.0098686852869974,-0.0681584899728145,-0.124972603400763,-0.0257323663090869,-0.0834687867732031,-0.170903493801929,0.141574130051786,-0.210562696357152,0.187689481860186,0.137515979092647,-0.0843910938093711,-0.159466886553445,-0.256309125351084,-0.0072862255857271,-0.0561684985026306,-0.0432561999962787,0.0807018656646991,0.0670517215294129,-0.0286837488248245,-0.139360593164983,-0.109293383785907,-0.0222275995716486,-0.111322459265476,-0.110953536451009,-0.0552461914664626,0.0893715518046782,-0.039935894666074,0.0655760302715441,-0.156146581223241,-0.039935894666074,0.158913502331745,-0.0355088208924676,-0.0884492447685103,0.0458386596975491,0.188796250303588,0.0054416115133911,-0.134749057984143,-0.249484053283441,0.240629905736229,0.0803329428502319,-0.0030436132193543,0.0641003390136753
healthy,0.306186217847897,-0.285773803324704,0.163299316185545,-0.102062072615966,0.244948974278318,0.0204124145231932,0.204124145231932,-0.306186217847897,0.142886901662352,0.142886901662352,-0.306186217847897,-0.163299316185545,0.265361388801511,0.244948974278318,-0.244948974278318,-0.224536559755125,-0.204124145231932,0.265361388801511,0.244948974278318,-0.142886901662352,-0.204124145231932,0.142886901662352,-0.306186217847897,0.183711730708738,-0.0204124145231932,-0.306186217847897,0.306186217847897,-0.142886901662352,-0.183711730708738,-0.183711730708738,-0.102062072615966,-0.224536559755125,0.142886901662352,0.142886901662352,-0.142886901662352,0.0,-0.244948974278318,0.0,-0.244948974278318,0.306186217847897,-0.142886901662352,0.0,0.163299316185545,-0.0816496580927726,0.306186217847897,-0.204124145231932,0.183711730708738,-0.163299316185545,-0.183711730708738,0.265361388801511,-0.285773803324704,-0.306186217847897,-0.306186217847897,0.306186217847897,0.265361388801511,-0.244948974278318,-0.285773803324704,-0.306186217847897,-0.204124145231932,-0.142886901662352,0.204124145231932,0.285773803324704,0.224536559755125,0.306186217847897,-0.142886901662352,0.306186217847897,-0.224536559755125,0.306186217847897,-0.306186217847897,0.306186217847897,0.306186217847897,0.306186217847897,-0.285773803324704,0.306186217847897,0.0816496580927726,-0.306186217847897,-0.142886901662352,0.142886901662352,0.306186217847897,0.204124145231932,-0.265361388801511,-0.265361388801511,0.142886901662352,-0.244948974278318,-0.285773803324704,-0.163299316185545,-0.306186217847897,-0.285773803324704,0.306186217847897,-0.306186217847897,-0.306186217847897,0.285773803324704,0.306186217847897,-0.244948974278318,0.163299316185545,0.306186217847897,-0.163299316185545,-0.142886901662352,-0.285773803324704,-0.142886901662352
healthy,-0.142959425133673,-0.148523714135882,0.0128406669281742,0.295763361578946,0.223427604550232,0.0898846684972196,0.153659980907152,-0.116850069046385,-0.0256813338563484,0.0102725335425394,-0.0102725335425394,-0.158368225447482,-0.0205450670850788,-0.167784714528143,-0.141247336209916,0.0701956458740191,0.159652292140299,0.135683047207708,-0.0727637792596539,0.0256813338563484,-0.162220425525934,0.154088003138091,0.06976762364308,-0.0894566462662804,-0.0556428900220883,-0.109145668889481,0.297903472733642,-0.151519869752456,-0.167356692297204,-0.0051362667712696,0.179769336994439,0.0376659563226444,-0.0205450670850788,-0.0984451131160024,0.0915967574209761,0.088172579573463,0.249536960637519,-0.0192610003922613,0.0684835569502625,0.167356692297204,-0.182337470380074,-0.0192610003922613,0.177629225839743,0.030389578396679,-0.0102725335425394,-0.0042802223093914,-0.100157202039759,0.0509346454817578,0.327437006668443,0.063775312409932,0.339421629134739,-0.0209730893160179,0.340705695827556,-0.145955580750247,0.148095691904943,-0.0714797125668365,-0.309888095199938,0.0804681794165585,-0.0963050019613067,0.0817522461093759,-0.181909448149135,-0.135255024976768,-0.146383602981186,-0.309888095199938,0.0350978229370095,0.225139693473988,-0.284634783574529,0.0509346454817578,0.0256813338563484,0.082180268340315,-0.0376659563226444,-0.222143537857414,0.0920247796519153,0.291055117038616,-0.268369938798841,-0.0256813338563484,-0.027393422780105,0.187901759382283,-0.181053403687257,-0.0419461786320358,0.0796121349546802,0.0616352012552363,-0.360394718450757,0.20930287092924,0.319732606511538,0.0359538673988878,-0.121130291355777,0.0338137562441921,-0.271366094415415,-0.113853913429811,-0.157512180985604,0.0432302453248532,0.030389578396679,0.196034181770126,-0.0903126907281587,0.0496505787889403,-0.0179769336994439,0.0710516903358974,-0.0312456228585573,0.0894566462662804
healthy,-0.220424048682909,-0.284693217886381,0.231210877608975,-0.206700491462836,0.202690727830633,-0.174622382405215,0.276560739533745,0.272663926989773,0.23544654341764,0.276560739533745,-0.280683454254178,0.243353119593814,0.0400976363220255,0.18264190966962,0.178632146037418,-0.247588785402478,-0.231097926520744,0.230984975432513,-0.28458026679815,-0.17038671659655,-0.207039344727529,-0.0721757453796458,-0.0478912614099684,0.264192595372444,-0.203029581095326,0.264418497548906,0.227539967241466,-0.284693217886381,-0.284693217886381,-0.198793915286661,-0.284693217886381,-0.231210877608975,0.0521269272186331,0.235107690152946,-0.28458026679815,0.0232679241755979,-0.284693217886381,0.24781468757894,0.235107690152946,0.276447788445514,-0.276560739533745,0.206813442551067,0.243466070682045,0.280683454254178,-0.129272520480445,0.22697521180031,-0.284693217886381,-0.276673690621976,-0.174735333493446,-0.26854121226934,-0.280683454254178,-0.23923040487338,0.210823206183269,0.235107690152946,-0.28458026679815,-0.206926393639298,-0.0139494593965356,0.010786828926066,-0.280683454254178,-0.207039344727529,0.222965448168108,0.22697521180031,0.268089407916415,0.23923040487338,0.280457552077716,0.280683454254178,-0.174622382405215,0.17885804821388,0.255721263755115,0.280457552077716,0.284693217886381,0.19489710274269,-0.206926393639298,-0.206926393639298,0.28458026679815,0.162141287155683,0.0067770652938634,0.280457552077716,-0.172419836184709,0.276447788445514,-0.268202359004646,-0.268654163357571,0.284693217886381,-0.244482630476124,-0.227088162888541,-0.223078399256339,-0.0561366908508356,-0.231097926520744,0.243353119593814,0.0260917013813743,0.214832969815472,-0.153782906626585,0.0110127311025281,-0.0700296747032557,0.0599205523065761,-0.206926393639298,-0.243353119593814,-0.272212122636849,-0.284693217886381,-0.211049108359731
healthy,-0.154061672435201,0.134571319915714,-0.134054334437744,0.23533178957216,0.287443925751584,0.0781165057213386,-0.0952287250421613,0.0382569253698151,0.216203326887252,0.0100295182726272,-0.157990762067777,0.0834931546922316,0.152614113096884,0.177067526204887,0.154837150652157,-0.277052517644377,-0.204984742015293,0.169622935322113,0.112340944362984,0.104069176715456,-0.108670347469394,-0.158714541736936,-0.248101330878031,0.15251071600129,0.147495956864976,-0.125679169694622,0.200280174165762,-0.099209513222534,-0.188492905268035,-0.141705719511707,0.148736722012105,-0.107171089583279,0.18053132890729,-0.100398579821866,0.0626069413822244,0.136484166184205,-0.0694311496914347,-0.149098611846685,0.174430900267238,0.167296500671245,-0.170553509182459,-0.097038174215058,0.275708355401654,0.154526959365375,0.324304990330878,-0.133433951864179,0.352945985810443,-0.257975753507267,0.0318463054429812,0.129298068040416,0.074135717540966,0.241949203690182,0.199711490139994,0.24443073398444,0.0203175292842396,-0.138965696478463,-0.109704318425335,0.143721962875792,-0.316963796543698,0.306468991340897,0.334696398438085,-0.147495956864976,0.160265498170847,-0.140154763077796,0.136484166184205,0.114305489179272,-0.0539732839001175,0.305331623289362,-0.173396929311297,0.177067526204887,0.273381920750787,-0.112030753076202,0.0321564967297635,-0.169416141130924,0.158921335928124,0.195730701959621,0.132451679456035,-0.19278388473519,-0.222924138100868,-0.0982789393621871,-0.219356938302872,-0.123766323426131,0.219098445563887,-0.0248153029425828,0.1085669503738,-0.0461151046349663,-0.338573789522863,-0.245929991870555,-0.224630190178171,-0.263352402478159,0.0103397095594095,0.318618150073203,-0.0273485317846381,0.290494140071609,0.133020363481803,0.167141405027854,0.162178344439338,-0.205708521684452,-0.284031821596978,-0.0404282643772911
healthy,0.0737621868917521,-0.146004148023172,-0.0862571931410607,0.0905887953074877,-0.151626900835361,-0.140110670075581,-0.115745407889429,0.0377349188729121,-0.0904221952241636,0.093066971546934,0.0551654525906977,-0.0983773492028902,0.0989187994736935,-0.0104958052494193,0.121076610555801,-0.0523957262054343,-0.0732623866417798,-0.105228777629594,-0.113433831733307,-0.128115464076245,-0.161456305751483,-0.115745407889429,0.0864654432452159,0.112684131358349,0.0724918612564057,-0.0547073023615564,0.247442773757142,-0.10687395345242,0.134342142190484,-0.0957950479113664,0.075740562881226,0.100480675254857,0.100980475504829,-0.0867986434118641,0.0950869975572389,0.0523332511741878,0.0021658010832135,0.0789476144852152,0.158145129095417,0.0521458260804481,-0.0439824219975665,-0.0690765595482613,-0.164684182365888,0.103583601806769,0.152855576449876,-0.0459816229974559,-0.0486888743514727,0.111913605972975,0.0610172805174573,0.0517918009033844,0.0631206065694242,-0.131322515680234,-0.110539155285551,0.0697013098607268,0.0152855576449876,-0.0095586797807211,0.121597235816189,0.216517633290103,0.023115761561221,0.0694305847253251,0.0943789472031114,0.0196379848218301,-0.0279888139984514,0.0041025270518563,0.004414902208089,0.110081005056409,0.185759092906389,0.257917753996146,0.117473883753917,-0.0361938681021641,0.0034777767393909,0.14856562430428,0.206125953092762,0.0206375853217748,-0.0304045152066511,-0.134092242065497,-0.0524165512158498,-0.027364063685986,0.0687017093607821,0.0806552653392874,-0.0267393133735205,-0.119702159868377,-0.10222997612976,-0.0608090304133021,0.0435450967788407,-0.137861568950706,-0.0475851487994505,-0.107311278671146,-0.0850076925161299,0.0001457750729086,0.0375058437583415,0.0024573512290307,-0.113183931608321,0.0687433593816131,0.0986897243591229,0.0544990522574013,-0.0119743809889208,0.129552389794915,-0.0280721140401134,-0.0480224740181763
mild,0.0154008113088724,-0.126125598496844,0.11988474685534,0.17705900060331,-0.0097639130520301,-0.0551610757990984,0.0643210354664669,-0.0429813492084215,-0.19407035427128,0.0702599104156399,-0.0951226580842116,0.104383276649024,0.0891837831350386,0.0554630524914292,0.11153005836752,-0.0167093769756393,0.0703605693130835,0.141526409805716,0.0149981757190979,-0.15028373388331,0.0386530166183463,0.186420278065566,-0.0821376603139859,0.174139892577446,-0.144546176729024,0.182796557757596,-0.0177159659500754,0.0044289914875188,0.192258494117295,-0.196486167809927,0.015501470206316,-0.13327238021534,-0.0678440968769933,-0.215410040529326,0.021440345155489,-0.0470077051061659,-0.133071062420453,-0.214202133760002,0.147666602549776,-0.144244200036693,-0.0098645719494738,-0.0277818556944364,-0.045195844952181,0.0745882430057151,0.119784087957896,-0.118676840086016,-0.190748610655641,-0.126125598496844,-0.101866804212933,-0.0771047154418054,-0.105188547828573,0.0198298027963912,-0.132869744625565,0.150686369473084,0.162463460473987,-0.140721138626167,-0.0645223532613541,-0.122199901496543,-0.137802030600302,-0.0621065397227075,-0.151793617344964,0.107604361367219,0.120690018034889,-0.0074487584108271,0.0329154594640605,0.154813384268272,-0.0687500269539858,0.0881771941606025,-0.172931985808122,0.111630717264964,0.0188232138219551,0.186420278065566,0.0265739489251131,-0.0222456163350378,0.0065428283338346,-0.175448458244213,0.0290904213612033,0.0922035500583469,-0.0254667010532334,-0.0840501793654145,-0.192157835219852,-0.0818356836216551,-0.0020131779488722,-0.162664778268874,-0.152397570729626,-0.0538525101323314,0.0364385208745869,-0.24228596614677,-0.121998583701656,-0.148471873729325,-0.148069238139551,0.132869744625565,0.082640954801204,0.0799231645702265,0.0852580861347378,-0.0949213402893244,-0.0119784087957896,0.184608417911581,0.0623078575175947,-0.076702079852031
mild,-0.148277442340153,0.0931944567318635,-0.21275596423238,0.0025142984421802,-0.0825086883525977,0.0167068514908027,-0.0980576392450278,-0.0306678244197506,-0.133886392046096,-0.0352994268132405,-0.0751312073972531,-0.158599299102788,-0.0718890857218102,0.1269720713301,-0.0398648634582519,-0.155522591798541,0.139345066295566,0.21990186506805,0.113639673011697,0.0809868761375939,0.096998987269373,-0.0978591419995926,-0.113970501754089,0.0742048869185551,0.0259700562777823,-0.118635187021818,-0.0707311851234378,0.150758657908094,-0.12194347444574,-0.233697423625802,0.0125384093366618,0.01009027664296,-0.099017042597965,0.0514769523162157,0.0515762009389333,-0.0440333056123927,-0.202136361601592,-0.138154082822954,-0.0002315801196744,-0.0911102356547931,-0.180731741968822,-0.0308663216651859,0.132331496956853,-0.0282527746002881,0.0259038905293039,0.119032181512689,-0.160352691437466,0.0692755386569124,0.12822922055119,0.0796966440422645,0.001554895089243,-0.0104872711338306,0.100274191819055,0.0488303223770786,-0.0807883788921586,-0.125549507737814,0.0497897257300158,0.0629236268029835,0.0166737686165634,0.0618980577015679,-0.0059880002372975,-0.128758546539018,-0.0161113597544968,0.175306150593591,0.162172249520623,-0.179441509873492,-0.0412212613020596,0.115823142711485,0.187149819571229,0.164653465088564,0.0911102356547931,-0.0534950076448077,0.0548514054886154,-0.0287490177138762,0.0822771082329232,-0.10804866726527,0.0199820560404848,0.114764490735831,0.0007939889817411,0.0932606224803419,0.0786379920666097,-0.109967473971145,0.167200846404983,0.0310648189106212,0.112415606664846,-0.155721089043976,-0.141164624378723,-0.103218567626345,0.0998110315797061,-0.139841309409154,-0.256425358228141,0.129287872526845,0.14212402773166,-0.123729949654657,0.0372843992675932,-0.101432092417428,-0.170740713948579,0.136334524739797,0.0423791619004321,0.0340091947179111
