group,LHX2,FOXK1,DUX4,SIX5,TFAP2A,ETS2,FOXO3,HOXA6,STAT1,EBF1,PGR,MEF2A,FOXM1,SRF,E2F1,IRF4,MZF1,NFYB,SMAD3,FOXH1,CEBPD,AR,HOXA4,CEBPA,ZNF384,PPARG,TFAP4,ELF2,ELF1,PRDM1,BHLHE40,OTX2,MXI1,TEAD4,CDX2,SPDEF,GATA6,TCF7L2,BARX2,MEIS1,NFE2,PAX5,TBX21,POU2F1,GATA3,SP1,FOXP1,ASCL1,NR3C1,HNF4G,CTCF,JUNB,NFE2L2,ATF3,NFYA,ELK1,TAL1,ZNF217,RFX2,TCF12,VEZF1,MAFK,TP73,ZEB1,ZBTB7B,HOXA1,AHR,PAX6,FOXP2,FOSL1,ZKSCAN1,ETV4,HOXC6,THAP1,EGR1,RBPJ,RARA,NRF1,NR2C2,TP53,BACH2,MAF,SPIB,CUX1,MYB,SREBF1,ASCL2
healthy,0.360440625826646,0.256070612961018,-0.261380133964357,-0.0200244792125915,0.32312227820318,0.43598752467415,0.102246204464293,-0.271847475370939,0.219359067737934,-0.274274684972465,0.181433917714086,-0.372121572033991,-0.425823584467759,0.065382958641113,0.216780157536312,-0.524277273929667,-0.260773331563975,-0.215566552735549,0.385774626042576,0.453736494885311,0.342691655615486,-0.439780039676535,0.211167235332783,0.281252912576853,0.279735906575899,0.109831234469062,-0.587233022969254,-0.246968576955295,0.218752265337552,-0.3093175235945,0.425065081467282,-0.27806719997485,-0.0693271742435932,0.380768506239428,-0.642300340803881,0.600127573977362,-0.390780745845724,-0.436442626474437,0.0505162998317648,0.491509944309063,0.226944097742703,-0.486807225706106,0.400641284851925,0.107404024867536,-0.301884194189826,0.314778745197934,-0.127883605880414,-0.388353536244198,-0.354827703623117,0.164898552303689,-0.081311521651129,0.255312109960541,-0.500308579114596,0.459197716488745,-0.153217606096344,0.326307990805184,-0.31720595479946,0.0831319288522736,0.128793809480986,0.0562809226353896,0.512444627122227,-0.558865010751416,-0.411108626258506,-0.248788984156439,0.193266564521527,-0.559623513751893,-0.294905966585438,0.17506249251008,-0.564174531754755,0.205099211328967,0.445241261279969,0.377127691837139,-0.304159703191257,-0.451309285283785,-0.423092973666042,-0.108617629668299,0.388050135044007,-0.167022360705024,-0.260014828563498,-0.0723611862455009,-0.273971283772274,-0.12469789327841,-0.302490996590207,-0.195086971722671,-0.417024949662227,0.516692243924898,-0.0694788748436885
healthy,0.727427251758818,0.198312206110559,-0.572901928763838,0.245489041467345,0.0290970900703527,-0.0389844507738706,0.688725297005048,-0.517815204844238,0.537589926251274,-0.215544463336691,0.392669467939712,-0.497475491397002,-0.438716319216095,0.236449168824128,-0.613581355658312,-0.32571791117589,-0.0884212542914602,-0.457361056542729,0.648610862150775,-0.483633186412076,0.367809818170867,-0.49126057895479,0.84438060408043,0.09378867867337,-0.544369830733686,0.412726685366848,-0.457078560522628,0.574596904884441,0.636463533286453,-0.514707748623133,0.642960941748765,0.247749009628149,0.543804838693485,0.81697849013068,-0.278541075819105,0.105653511517591,0.0209047054874379,-0.581376809366854,-0.223454351899505,0.209047054874379,0.624598700442232,-0.565557032241225,0.542392358592983,0.326000407195991,-0.506797860060318,0.0754264373668367,-0.768954166713594,-0.694092721386958,0.273173651437195,-0.348600088804032,-0.687030320884445,0.301140757427146,0.444083743598005,0.790423864241232,-0.752004405507563,0.459621024703533,0.0403969308743732,-0.12712320904523,0.120625800582919,0.566687016321627,0.681380400482435,-0.77827653537691,-0.324305431075388,0.299163285286442,0.570359464582934,-0.465270945105543,-0.449733664000015,0.643525933788966,0.474310817748759,0.565557032241225,0.423179038110567,0.374589722653279,-0.140965514030155,-0.343232664422122,0.660475694994997,-0.417529117708557,0.34747010472363,-0.507080356080419,-0.131925641386939,0.859070397125657,-0.509057828221122,-0.482503202331674,-0.515555236683434,-0.801441209025152,-0.76132677417088,-0.593524138231176,0.308485653949759
healthy,0.110811924183812,0.307875111389443,-4.81581591411612e-05,-0.0225861766372046,0.248351626690968,-0.0470505214809145,-0.352180617799312,-0.2214793738902,0.267036992437739,0.20154189600576,0.416327285775338,-0.159451664916385,-0.0254756661856743,0.344282679700161,-0.379438135873209,-0.560994395835387,-0.237756831679913,-0.0852880998389965,0.214544598973873,0.114375627960258,0.0829765082002207,-0.524586827524669,0.112449301594611,-0.140766299169614,-0.0129545448089724,0.180063357028802,-0.176210704297509,-0.449941680855869,0.311631447802454,0.302577713883916,0.294294510511636,0.167927500925229,0.0475321030723261,0.281291807543522,-0.263088023388164,-0.153191104228034,0.418735193732396,-0.183916009760095,0.294968724739612,-0.273586502080937,0.218878833296578,0.366531749223378,0.502723023274582,0.32598257922652,-0.357863280577969,0.490972432444138,-0.173610163703886,-0.274838614218607,0.21772303747719,-0.0544668779886533,-0.126415167745548,0.0056345046195158,0.242861596548876,0.129015708339171,0.495114034130278,0.485867667575175,0.132097830524205,0.411511469861222,0.322033610176945,-0.0343367674676479,0.368939657180436,-0.297665581651517,-0.439443202163096,0.237853147998195,-0.227547301941987,-0.195955549545385,-0.48480818807407,0.106092424587978,0.0894297015251363,0.219553047524554,0.369228606135283,0.460054894275513,-0.451675374584951,-0.140958931806179,-0.120539872330326,-0.186612866672,0.517748368926624,-0.142114727625567,-0.264147502889269,-0.0903928647079595,-0.4089109292676,0.0780643759678223,0.427211029741241,-0.165230644013324,-0.197207661683055,0.606937279656054,0.138454707530838
healthy,0.293641318443706,-0.358569142065353,-0.646346011923879,-0.414281403624573,-0.352285804295516,-0.472088111107071,0.496383683817107,-0.378675822928831,0.423078076502344,0.440671422257887,-0.344745798971712,-0.511882583649371,-0.424753633240967,0.508531470172125,-0.362339144727255,0.37574359863624,0.499734797294353,0.381608047221421,0.410511400962671,-0.48214145153881,0.310815775014594,-0.488843678493303,0.405484730746801,0.284425756381279,-0.577229296455674,0.390404720099193,0.501829243217632,-0.63922489578473,0.347259134079647,-0.516909253865241,0.347259134079647,-0.424753633240967,-0.507274802618157,0.34600246652568,-0.500153686479009,0.500991464848321,0.282331310458,-0.3619202555426,-0.315842445230463,-0.407160287485424,0.417632517101819,0.232483497483961,0.381189158036766,0.265575743071769,-0.482560340723466,0.328828009954792,-0.407998065854736,-0.387053606621947,0.26641352144108,-0.280236864534721,-0.400039171346276,0.425172522425623,0.345164688156368,0.362758033911911,-0.446535870843068,-0.396269168684374,0.550420388637703,0.394174722761095,-0.377838044559519,0.52193592408111,0.370298039235715,-0.379932490482798,-0.30914021827597,0.418051406286475,-0.332179123432039,-0.442346978996511,0.275210194318852,0.394174722761095,-0.414700292809229,0.475020335399662,0.389148052545226,0.446535870843068,-0.385796939067979,-0.40757917667008,0.230389051560683,-0.197296805972875,0.527800372666291,-0.354380250218795,-0.590214861180003,0.379932490482798,0.328828009954792,-0.743947191948677,0.247982397316226,0.426429189979591,-0.347259134079647,0.225781270529469,0.0779133883459763
healthy,0.0390785881798072,-0.10792509420128,0.121038714395846,0.0154740718295881,-0.231455396434093,0.155265263103664,-0.14267618771688,-0.0736985454934619,-0.222538134701788,0.147659363390815,-0.0925821585736372,0.335970949384786,0.0114088495692726,-0.198146801139895,0.221489045086223,-0.124972800454216,-0.113695087086889,0.402588139973182,0.122612348819194,-0.225554267346538,-0.268566941584715,0.0881235277074847,-0.0582244736638738,-0.308694619380088,-0.16051071118149,-0.474713051043296,-0.250732418120105,-0.0082615807225766,-0.246798332061736,-0.283385332404575,0.14962640642,0.13480801560014,0.23184880503993,0.0666171905883962,0.0902217069386153,0.190803173830938,-0.39629360227979,-0.209293378305276,0.0136381650023488,0.214538826383103,-0.157232306132848,0.103335327133182,-0.102548509921508,-0.152773675266696,-0.205490428448852,-0.179787732867502,0.120383033386118,-0.0385540433720246,0.139922327476021,0.0689776422234181,-0.219784274460929,0.0426192656323401,0.0605849252988957,0.237487661723594,0.408620405262682,-0.148970725410272,-0.0938935205930938,-0.126546434877564,-0.0836648968413322,-0.347642071357949,-0.101106011700105,-0.0837960330432779,0.180181141473339,0.0329151866883611,-0.0491760757296232,-0.306334167745066,0.0173099786568274,0.202736568207993,-0.183984091329764,0.0807799003985277,0.233946984271061,-0.167198657480719,-0.0503563015471341,0.160379574979544,-0.204834747439124,-0.0583556098658195,0.105958051172095,0.0103597599537073,0.193688170273742,-0.088779208717213,0.169821381519632,-0.0015736344233479,-0.0090483979342506,-0.0104908961556529,-0.0234733801482735,0.114350768096617,0.0958605636222788
healthy,0.647291900515171,-0.427568070905881,0.446601307766556,-0.57523750382833,0.620748951151645,0.0220435957519044,-0.565008757488239,-0.669497343519292,0.565008757488239,-0.485703603902093,-0.290256862125296,-0.460876235412062,-0.606182698452149,-0.508718283167297,-0.549503790725886,-0.574816700972567,0.0521148152137534,0.687009216209131,0.632466692212129,0.537786049665403,0.520500763128667,0.246719951279024,0.61524614457628,0.596180538265161,-0.526553850361569,0.564393737929816,-0.41869884148441,0.511534425355866,-0.299870588906963,0.144141162824127,0.623435615538441,-0.520177068624234,-0.371957355044248,0.606894826361902,-0.556398483670315,-0.567177510667942,-0.423262933996919,-0.56316369881297,0.249471354566706,-0.130319407484827,0.529046298045705,-0.604467117578652,0.607186151415892,0.434333286048536,-0.664091645295257,0.542188294925695,-0.584171472150688,-0.555362661256128,0.436404930876909,-0.582035088421428,-0.12870093496266,0.580837418755025,-0.612106307883277,0.576888345800939,-0.544324678654954,0.635218095499811,-0.65447791851359,0.154013845209341,-0.442328540308037,0.481042403038254,0.0069270623948715,-0.581484807763892,-0.557563783886274,-0.478647063705448,-0.6284852498076,-0.562516309804103,-0.643763630416849,0.565882732650209,-0.61505192787362,0.525129594542063,0.564167151776713,0.579931074142612,-0.550539613140073,-0.661307872557131,0.656064021585313,-0.604790812083086,-0.509365672176163,0.466314303086541,0.442490387560254,0.258016889483744,-0.584721752808224,0.539598738890229,0.648910373037338,-0.48450593423569,-0.629553441672229,0.510725189094783,0.531700592982058
healthy,0.342376080560158,0.107489301056748,0.411311858984942,-0.700556134029662,0.755006484875962,-0.561031752751268,0.30969101320358,-0.693183422813434,0.477777686296984,-0.118557653411589,0.60543515959762,-0.637265958148288,0.456439537210218,0.796735658938594,-0.579602813749324,-0.57878568706541,0.498391564004826,0.709878806650686,0.781655957408173,-0.129106016058485,-0.0812669629274926,0.402620602437852,0.344474610452939,0.540585014592409,-0.500787230873575,0.595666781512643,-0.742638158251257,-0.168235241581388,0.206844477396347,-0.399147814031215,0.734504033534109,-0.307741051798784,0.436587073003296,0.557744674954613,-0.780653120114277,-0.303655418379212,0.274907415954221,-0.751273701615353,-0.0756956446280758,-0.575424325024762,0.546639180477775,-0.184187782978718,0.593215401460899,0.482327596241508,-0.317657998371746,0.478687668285889,-0.620793427043012,-0.584579858096803,0.523072504071242,-0.462605129461572,-0.47237350754655,0.619122031553187,0.450422513446848,0.40522055097758,0.0593902530717827,0.484444697195286,0.7269456117079,-0.0712200189275443,-0.705180328218178,0.43320713990165,-0.720538595663571,-0.632326055922805,-0.114212025138044,0.684882158547303,-0.685940709024192,-0.698921880661833,-0.607793684344373,0.695950510902145,-0.17155946150004,-0.144315715015892,0.738756806502663,0.524446762585098,-0.541494996581314,-0.738589666953681,0.241572361462711,0.407969068005292,0.475214879879252,-0.767801945903623,-0.823366560409806,-0.428378664042155,-0.461528007923685,-0.204207386734623,0.51516123208607,-0.34427032878196,-0.667796782429092,0.716062969963039,0.677193739294108
healthy,0.523374577634263,-0.496639111926838,0.0333348845940262,-0.317266281051682,0.284350506472256,-0.343814085558541,-0.487981675207353,-0.485410716759587,0.487956653713944,-0.422763152637018,-0.268574454877935,0.654762439524472,-0.320719247142113,0.0361810794692902,-0.442536387803412,-0.597869818885953,-0.379926355920956,0.69284515249284,0.519515012275938,-0.498215466011599,0.323972041285272,-0.171071950436748,0.567062105126227,0.405241851877426,-0.56285849423353,0.403377750618461,-0.333267526086683,0.380833385057029,0.594610769369442,-0.59193972494804,0.409051374248933,0.392768637413082,-0.199039724694562,0.470898250582417,-0.577915177892344,0.336495298736433,-0.241188430341878,-0.577740027438481,0.664295628513269,-0.596130825094034,0.343019653142808,-0.530912302523698,0.453051670408509,0.282236190279202,-0.575794606325938,0.45412133925174,-0.395226999140508,-0.336758024417227,0.291006223719027,-0.430163259312704,-0.341924962806168,0.437025403880099,0.366327174253211,0.471492511050879,-0.110275976826438,0.273084579064892,0.413517710822424,-0.498378105718757,-0.516468645453402,0.0918101146906592,0.471135954769802,0.120578576737559,-0.442548898550117,-0.419066226985851,-0.604807027933575,-0.584633448872637,-0.441654380160748,0.46234715520992,0.467714265546133,-0.583288543601908,0.422850727863949,0.227307756873283,-0.439583851581161,-0.613896085414363,0.298913015636244,0.365507720344069,0.559117780968897,-0.427367107424258,0.456711063819562,-0.470929527449178,-0.527553167033551,0.370380656185456,0.490183566627338,-0.29974498029209,-0.690361769272005,-0.443962612927721,0.162871155971976
mild,0.174619048419331,0.215196109299704,-0.120030347753918,-0.194786090653289,0.300885790759654,0.100592234757332,-0.252047531855731,-0.114603874542371,0.373940698771823,-0.381877928245429,0.120597292716319,-0.246864035056642,-0.470402334517381,0.606550117630968,-0.242652443907382,-0.214629164337303,0.181827348655565,0.46562379840572,0.413140893314938,-0.311657745045262,-0.438410440210499,-0.467567609705378,0.44318897632216,0.298132058085137,-0.202966296539352,0.306474248246172,-0.426342611725119,-0.223457307323253,0.546696928028981,-0.469997373829952,0.412816924764995,-0.218516786936621,-0.293353521973477,0.403421836816645,-0.323806565668128,-0.529850563431939,0.362115846698899,-0.322510691468356,0.43743853456067,-0.443593937009589,0.386089519394689,-0.239979703370351,0.272376558364661,0.227587906335027,-0.432255037761581,0.489840447513966,-0.330609905216933,-0.385846542982232,0.277803031576208,-0.29424443548582,0.283958434025127,-0.45468985984514,-0.270108778515059,0.384469676644973,-0.218354802661649,0.416947523776769,-0.0258364918579622,-0.502475220961747,-0.366651406398103,0.102293069644534,0.159311534434519,-0.337737213315681,-0.322024738643441,-0.0479473453915787,-0.439706314410272,-0.498506606224944,-0.24402931024464,0.16465701550858,0.329233038879675,0.162875188483893,0.423102926225688,0.298618010910052,-0.284120418300098,-0.300075869384796,-0.148296603736454,0.41233097194008,-0.169192575207784,-0.311981713595205,-0.369810099760048,0.235930096496062,-0.449830331595994,-0.0642267650262195,-0.495347912862999,-0.0144975926099537,0.382687849620286,0.248645862081329,0.509683521197981
mild,0.345881798379527,-0.161647866762306,-0.300735175236445,-0.317901094657515,-0.284653284902144,-0.321025649084085,0.104755469631999,0.263342548384604,0.315312178132644,-0.0765324535258856,-0.0861866890398158,-0.139355127424988,-0.0534872704695158,0.301653411639355,-0.363417563018436,0.0143729503622185,0.292585827160618,0.512937057292304,0.355472267476589,-0.277524199496217,-0.316268674385675,-0.235157792128613,0.108300882409902,0.273213589715888,-0.468032746533324,0.255907384177707,-0.133514123639809,0.118924367460237,-0.101592655355308,0.383389204781732,0.164326056270794,0.354668810624042,-0.481831799143723,0.222621314572214,-0.363774654952901,-0.0309139588979748,0.181759794642713,-0.412657990124493,0.148614011154332,-0.375584195356996,0.347858557302459,-0.245538964794847,0.331521601300683,0.126691117034852,-0.328090968073143,0.0764049206921481,0.0868753663419984,-0.330998716682359,0.0130466088913483,-0.362754392283001,-0.228003200155938,0.182167899710673,-0.0622615294306571,0.25214516558245,-0.297100489474926,0.240539677712336,0.309152342263122,0.311154607752801,0.0182754550745866,0.394038196398815,-0.567929215199923,-0.200596394185745,-0.350090381892865,-0.197586619309539,-0.335360339596182,0.0334008491558564,0.0122686586055494,0.365802427009328,-0.16155859377869,0.304969265316531,0.269987009022329,0.162808415549318,-0.505374360251669,-0.344389664224798,-0.0134419606759346,-0.273978786718314,0.150705549627627,-0.374959284471682,-0.454769331824622,-0.255588552093363,-0.305683449185461,0.322874875173279,-0.250869837245075,-0.111297904002733,-0.331317548766702,0.197089241257963,0.383657023732581
