group,RUNX1,HEY1,PGR,FOXD2,ESR2,FOXM1,E2F1,FOXP3,NFYB,PPARG,ELF2,BATF,NFE2,POU2F1,JUNB,HSF2,FOSL2,GMEB2,TAL1,IRF2,HIF1A,MEF2C,FOSL1,GTF2B,TCF4,ETV4,JUND,TP53,CEBPB,MYB,ETV7
healthy,0.604522973965028,0.480613131312441,-0.0571601163241976,-0.248121720265936,-0.468229697921201,0.702155775031326,-0.094536942718488,-0.520330728652636,0.70434552849685,-0.405255408602336,0.367047986065951,-0.174878242281165,-0.385396609932239,-0.210820402611836,-0.513534942035493,-0.335409823926137,0.0820780005870579,0.410918564116623,0.590251822069026,-0.422169366405005,-0.382753804025572,0.369313248271665,-0.133046400215636,-0.325669196441564,-0.450258617755866,-0.465888926975296,-0.357382867321568,-0.152905198885733,-0.253558349559651,0.409785933013765,0.13682183722516
healthy,0.242313888121365,0.264304223632957,-0.636319071523331,-0.552839836078051,-0.0969255552485461,0.499894951852689,0.433223616161493,-0.0121857273217103,0.438966315244138,-0.476924155522109,-0.260662512019573,-0.36179004220664,-0.412073675637605,-0.2595419853693,-0.0005602633251361,-0.02157013801774,-0.27691014844852,0.0890818686966406,0.166538273396707,0.538833252949649,0.24805658720401,0.68464178331632,-0.492751594457204,0.428881575391688,0.307304433837153,-0.560543456798673,0.026612507943965,-0.279851530905484,-0.370334057914965,0.444989145989351,0.664052106117568
healthy,0.442532897111889,-0.383179277657807,-0.20929960544334,-0.152877622253792,-0.366550652288485,0.296095262717892,0.116063960308993,0.0218671229567669,0.535624363413553,-0.0379190329953606,0.0980896658346399,-0.116208139141675,-0.097416831282124,-0.224486442485842,-0.103328163422085,0.211750645598934,0.505971583491959,-0.763378859440187,-0.445128116100164,-0.297969587542757,0.11145023766317,0.317481789565719,0.083575663344654,0.261203985208853,0.194449185677096,-0.369914825051065,-0.160615219607725,0.281677379449694,-0.324546552367136,0.375730037969238,0.260627269878125
healthy,-0.572436740483473,0.565581210657323,0.640790405514786,0.668817424509926,-0.532513360907662,0.0175420910257352,0.530497028605853,-0.720637164666408,-0.115334207663454,-0.638169173522435,0.0461740097114179,-0.311120074169073,-0.55307995038611,-0.551063618084301,-0.507510840365235,-0.494203047173298,-0.653090032555818,0.13529589745136,-0.566791010038409,-0.42484121599108,-0.509123906206682,0.293779616373519,-0.506905940674692,0.557314248219908,-0.0483919752434074,-0.350841820514703,-0.127230568244125,-0.449843736533508,-0.613569919440369,0.414356288021676,0.403871360052271
healthy,-0.564433458352452,-0.15000012454846,0.0273196103129497,0.0520618988982627,0.0242268242397856,-0.009536090392256,-0.0252577529308403,0.296391998678228,0.0136598051564749,0.0064433043190919,0.0559278814897179,-0.19484552260934,-0.121649585544455,0.105670190833108,-0.361598238387439,0.201804291273959,0.0567010780080089,-0.284020854385572,-0.419072512913739,0.397165278228826,0.420103441604793,0.343299254121218,0.171134162715081,-0.0224226990304399,0.246134224989311,-0.309278607316412,0.181701181798392,0.268814656192515,0.117783602953,-0.229381633759672,-0.0283505390040045
healthy,-0.351019358158081,0.263586082706283,0.40600681715866,-0.10547302077304,-0.323268377387613,0.449160717731044,0.178532381503634,-0.303588655218985,-0.279021158916972,-0.346742555791369,-0.489066821017429,-0.300565952794392,-0.3484468454563,0.0216734195125088,-0.28763907646794,0.341211653482539,0.302334555276867,0.24596437069908,0.191073380924818,0.316483375136665,-0.362016849958197,0.370827705961798,-0.33484468454563,-0.157887967071837,0.376165669817995,-0.294809955624156,0.488648787703389,-0.290983342980256,-0.353527558042318,0.313589298347161,-0.414303170621905
healthy,-0.470174478987397,-0.0272951494698726,-0.218671783135813,-0.433104962070147,-0.53099479530949,-0.420992054373678,0.0918059746225635,-0.174897232848119,-0.585091808415442,-0.21445144878003,-0.203087604757098,-0.439828265286287,-0.225413356197649,-0.0512469171773713,-0.247903536249465,0.278213210259183,0.274065955286184,0.162181420243681,-0.604275146396276,-0.192089157648086,0.246515027976567,0.238823422938537,-0.0490179960024553,0.24276970960888,0.0944002927114001,-0.277774733962479,0.119338632086485,0.0938156576491271,-0.290837673635142,0.525312873298023,0.286946196501887
healthy,-0.383840659950477,0.500210378435237,0.253736716317595,-0.043194756749633,-0.363115590470203,0.534669673063632,0.38056176836106,0.35796834933361,-0.470143561219079,-0.336612247887071,-0.607201229656685,-0.133469447452962,-0.440856254078895,-0.0956075294770593,-0.48402626447691,0.541623397868357,0.337540236072755,-0.515874819009581,0.020143530217245,0.440856254078895,0.467631806529828,0.429955486191061,0.356372209654233,0.0853006740280635,0.511358609839253,-0.379089360439775,0.0323558547408451,-0.0955704099496319,-0.509886201917968,0.433531333999897,0.395780774606276
mild,-0.306183598820063,0.0011301266500081,0.396674454152858,0.0578786291468455,-0.0911366419899423,0.289877485727088,0.0814498421327296,0.0229254263287366,0.131740478058092,-0.272360522651962,0.1070391384222,0.276719582587708,-0.137068217979559,-0.224007246698042,-0.243865186405328,0.0815305654648731,0.203342073669322,-0.0050855699250366,0.180093754012012,0.290765442380666,-0.0354375428109696,0.180900987333446,0.0360026061359737,0.0732160622540989,0.149661057793935,-0.349935644841807,0.034226692828818,-0.174362397429828,-0.153212884408247,-0.0377785194431293,0.0555376525146858
mild,-0.293875062052572,0.302339453343448,0.348887279291328,-0.366815593879028,-0.103128928866858,-0.122955089035472,0.35664314156533,-0.522932371365,-0.436517135914057,-0.239406893880345,-0.728595570816697,0.633007415058003,0.590229975664205,-0.714285815136607,-0.328314633194222,-0.555423487710246,-0.254893313820602,0.22489470133829,-0.231182896363052,-0.574123592834183,0.342573779658822,-0.362690942816508,-0.466629619131223,-0.0752812080429158,0.349292153015257,-0.653630670370601,-0.248478595757113,0.570251987849119,-0.468147895595954,0.53269994995477,-0.01160216265132
mild,0.239723514038852,0.319695516313292,0.417096865254109,-0.420246747181768,-0.288126699660537,0.366593758347318,0.398932546137945,-0.213334503222691,0.337754839365201,-0.382658156178377,0.166646253317176,-0.204199845632482,-0.1870154897827,-0.118593054576341,-0.388012955455396,-0.141587192648248,-0.362848898722213,0.173610992246109,0.42679150185368,0.113798234308684,0.213614492727372,-0.0731647574418893,-0.388327943648162,0.259007791173739,-0.31315076164138,-0.397497599926457,-0.207454723624395,0.267022490745226,-0.19237028905972,0.368763677008594,0.35609415192179
mild,-0.210561497326203,0.0096925133689839,0.179478609625668,-0.120320855614973,-0.279745989304813,0.402072192513369,0.281751336898396,-0.419451871657754,-0.100935828877005,-0.296791443850267,-0.270387700534759,0.267379679144385,-0.255681818181818,0.079879679144385,-0.216243315508021,0.154077540106952,-0.40307486631016,0.272727272727273,-0.19451871657754,-0.0080213903743315,0.315842245989305,0.620320855614973,-0.400735294117647,0.257687165775401,0.366644385026738,-0.364304812834225,-0.236631016042781,-0.220588235294118,-0.31283422459893,0.071524064171123,0.338569518716578
mild,0.707905138339921,0.594861660079051,-0.642951251646904,-0.661923583662714,-0.74901185770751,0.569828722002635,0.712384716732543,-0.560869565217391,-0.444137022397892,-0.712911725955204,0.54163372859025,0.478392621870883,-0.73030303030303,-0.524769433465086,-0.734914361001317,0.308695652173913,-0.750329380764163,-0.332674571805007,-0.774044795783926,0.278524374176548,0.2566534914361,-0.137417654808959,-0.700395256916996,0.704611330698287,0.716337285902503,-0.715151515151515,-0.59064558629776,0.438076416337286,-0.707378129117259,0.729512516469038,0.725559947299078
moderate,-0.193189638609395,-0.302849884340277,0.123060683091071,0.370075411763893,-0.0683422305369651,0.282079206431983,0.0046901530760662,0.0797326022931259,0.147404810962081,-0.305306631189645,0.34796469011958,0.176439091909158,-0.214853679008367,-0.213066954027009,-0.0734790648583709,0.07459576797172,-0.292576215697465,0.182915969966583,0.172642301323771,-0.184926035570611,-0.131770967375194,-0.132217648620534,-0.178225816890517,-0.0558351556674551,-0.0562818369127948,-0.084646095991862,0.0332777527778033,-0.378115674180006,-0.281185843941304,0.128644198657817,0.251928222371557
moderate,-0.232232436906385,0.205748541587815,0.136975845679916,-0.0465603966084537,0.128575040175638,-0.0218563329645188,-0.1341281150005,0.182397150016603,0.132490669859835,-0.167019404347756,-0.268968162670853,0.0222834925664312,0.153848649955456,0.195354324607946,0.018367862882234,0.450368606949661,0.100311313182433,-0.0165168379406135,-0.0904154490714621,-0.268469809801955,-0.0657113854275271,0.118109629928784,-0.356820654130841,-0.0156625187367887,-0.185743233564917,-0.185529653763961,0.0159472918047303,-0.0924800538140387,-0.0752512832035712,-0.0035596633492701,0.271673506816299
moderate,-0.222184238363404,-0.379150217704715,0.285191708944071,0.148859755056079,0.0335302913616415,0.188285482261525,-0.0766406659694662,0.238396686933868,-0.0534273873344836,0.198234030247946,-0.0876946081766007,0.102064733045876,-0.0692713711647098,-0.0696398359049476,0.112013281032297,0.264189218750516,0.0029477179219025,-0.0714821596061367,-0.227342744726734,0.0611651468794778,0.140753530770847,0.161387556224164,0.0357410798030684,0.282243991022169,0.0685344416842342,0.134858094927041,0.423365986533253,-0.0880630729168386,-0.240975940115533,0.450632377310852,0.285928638424547
moderate,-0.492034296332702,-0.151820310814124,0.361023797035676,0.226312707699814,-0.19810171610504,0.175705937428439,0.380680177891319,-0.444263043104072,-0.0287877069255019,-0.108614720620424,-0.168785353459704,-0.149225091825849,-0.339589210576955,-0.109623972449198,-0.517313651662942,0.283695883107241,-0.453682726839295,0.30570718489669,-0.299123018204213,-0.0041331265368834,0.320365366219358,0.409131467540563,-0.581425172595529,0.303977038904506,0.190171880307531,-0.361696631588192,0.0607954077809013,0.146533753615785,-0.0846810343952159,4.80596108939931e-05,-0.47324298847315
moderate,-0.301801801801802,-0.178994784257942,-0.291844476055002,0.335229966808914,-0.156946420104315,-0.105263157894737,0.201754385964912,-0.178994784257942,0.117354196301565,-0.471076339497392,0.254623044096728,0.197486960644855,-0.148174490279753,-0.255334281650071,-0.115220483641536,-0.205784732100522,-0.272403982930299,0.0507349454717876,0.165007112375533,0.076339497392129,-0.0580844001896633,0.177098150782361,0.262920815552394,0.375533428165007,0.552157420578473,-0.372451398767188,-0.168563300142247,0.0784732100521574,-0.266239924134661,-0.168800379326695,0.417970602181128
moderate,-0.0425856804414236,0.215499476451456,-0.0480175274365031,0.107688177293117,-0.0980194896418753,0.0472932811704925,-0.456137540796139,-0.0550572011421262,-0.0887056826609789,0.229194973341716,-0.164280780519186,-0.0206192911933219,-0.178787433227378,-0.16661285349574,0.120246607545741,0.0794063606054028,-0.106587322968781,-0.124164779844858,-0.124425508500622,0.289872325508085,-0.116495011887806,0.18029386546068,-0.0395728159748195,0.0629152731283413,-0.0815501295527942,-0.044664267224874,-0.0130147054002106,-0.275937827350041,-0.104530463573311,-0.0606556247783882,0.168278619907564
