group,VDR,HSF1,RXRG,LHX2,ATF1,ZNF76,HEY1,ELF3,SPI1,MEF2A,MYBL2,ZNF281,ESR2,CLOCK,E2F1,XBP1,FOXP3,IRF1,FOS,NFYB,FOXH1,CEBPD,HNF1B,NFAT5,ZNF384,PPARG,PBX3,RXRA,TFAP4,RELA,ELF1,RUNX2,PRDM1,ZFX,E2F7,NFIC,MXI1,TEAD4,MNT,ZBTB7A,MAX,TCF7L2,MEIS1,JUN,STAT5B,E2F2,SP1,PRDM14,FOXP1,ONECUT1,NR3C1,JUNB,ATF3,NFYA,PBX1,IRF3,ARNTL,ELK1,STAT2,FOXA1,RFX2,TP73,ZEB1,NR5A2,HOXA1,AHR,PAX6,FOXP2,E2F8,FOSL1,GTF2B,TCF4,USF1,ATF2,RARG,EGR1,RBPJ,RARA,MAF,MYB,ELK4,MECOM
healthy,0.18496712317194,-0.28872916787815,-0.0917316627112873,-0.326574744570512,-0.412541849242565,0.300759549873073,0.306774740870535,0.334344366275566,0.442367171271645,0.240106373982004,0.180205096965616,0.157648130725136,-0.43986084168937,0.252638021893382,-0.301762081705984,-0.263164606138939,-0.182210160631437,-0.470939328509587,0.378455766923617,0.415549444741296,-0.304268411288259,-0.238101310316183,-0.0834607750897778,-0.353392471100861,-0.411288684451428,-0.263164606138939,-0.415048178824841,0.416551976574206,0.427579826736219,-0.464422871595671,-0.100503816249252,0.299506385081936,0.356400066599592,0.290232965627516,-0.164164587639053,0.294744358875612,-0.151883572685902,-0.170931677511197,-0.239605108065548,-0.0293240561126246,-0.433093751817226,0.16341268876437,-0.443369703104556,0.0393493744417271,-0.392992478500816,-0.0746886215518132,-0.17469117188461,-0.22607092832126,0.192235478960539,0.0155392434101088,0.31755195807432,-0.211534216744062,-0.332840568526201,0.144615216897303,0.415048178824841,0.13258483490238,0.290483598585743,-0.248377261603513,-0.248377261603513,0.243615235397189,-0.109025336828989,0.109025336828989,0.183713958380802,-0.406526658245104,0.426076028986854,0.408281088952697,-0.230832954527584,0.280207647298413,0.0704278612619447,0.0558911496847461,-0.450888691851382,-0.358906396181867,-0.295496257750295,-0.213038014493427,0.411539317409655,0.361412725764143,0.105516475413803,-0.491992497000702,-0.230582321569356,0.368681081552742,-0.162911422847915,-0.345372216437579
healthy,-0.22075157351368,-0.203770683243397,-0.22075157351368,-0.237732463783964,-0.152828012432548,0.288675134594813,0.22075157351368,0.22075157351368,-0.152828012432548,0.22075157351368,0.22075157351368,0.169808902702831,-0.22075157351368,0.0849044513514156,0.237732463783964,-0.186789792973114,-0.237732463783964,-0.118866231891982,-0.254713354054247,0.237732463783964,-0.0679235610811324,-0.254713354054247,-0.152828012432548,-0.0849044513514156,0.237732463783964,-0.203770683243397,0.203770683243397,-0.22075157351368,-0.101885341621699,0.135847122162265,-0.203770683243397,0.135847122162265,-0.0169808902702831,-0.169808902702831,-0.22075157351368,-0.186789792973114,-0.0339617805405662,-0.22075157351368,-0.186789792973114,-0.186789792973114,0.237732463783964,0.22075157351368,-0.118866231891982,0.0679235610811324,-0.169808902702831,-0.135847122162265,-0.203770683243397,-0.152828012432548,0.203770683243397,0.203770683243397,-0.288675134594813,0.0169808902702831,-0.186789792973114,0.203770683243397,0.0339617805405662,0.237732463783964,0.186789792973114,-0.203770683243397,-0.27169424432453,0.152828012432548,0.0169808902702831,0.186789792973114,-0.0849044513514156,-0.237732463783964,0.237732463783964,0.22075157351368,-0.169808902702831,-0.22075157351368,0.135847122162265,-0.186789792973114,0.22075157351368,0.22075157351368,-0.254713354054247,0.288675134594813,0.237732463783964,-0.186789792973114,0.288675134594813,-0.237732463783964,0.203770683243397,0.27169424432453,0.0339617805405662,-0.135847122162265
healthy,0.432137142930037,0.41099672907848,-0.4348455233523,-0.415435463659412,-0.410921496288973,0.407460787971636,-0.0561988937619669,0.444475320409237,0.311162817402269,0.451321504254403,0.427322244401569,-0.0965236689378895,-0.416112558764978,0.424388165610783,0.428450736244178,0.130679355374212,0.151293139699217,0.342534890626821,0.166565395969203,0.244055169161741,0.448914054990169,0.195530019929521,-0.406332296129027,-0.419874198240344,0.325532280198167,-0.348403048208392,-0.0604119299743767,-0.223366152047228,0.0461176999679862,0.0030845443698,-0.45139673704391,0.391210505438056,-0.451020573096374,0.388426892226285,-0.402495423864153,0.0087270035828489,0.335613473992147,-0.411899522552568,-0.310260023928181,-0.406783692866071,0.384439554382397,0.410695797920451,0.355625396001094,0.1346666932181,0.247139713531541,0.106379164363348,-0.280768770441312,-0.0713206844529378,0.410771030709959,0.447183700831501,-0.409115909340798,-0.473439944369555,-0.401968794337602,-0.143167998432427,-0.152873028278871,0.272267465226985,0.21629426983354,-0.404677174759866,-0.350359100735582,0.447635097568545,-0.516548332757248,0.473665642738077,-0.469828770473203,-0.207792964619213,0.406106597760505,0.288216816602537,-0.442067871145003,-0.452374763307506,0.465314803102764,-0.454857445361247,0.266775471592951,0.424087234452754,-0.404225778022822,-0.281370632757371,-0.274524448912205,0.416187791554485,-0.190790354190559,-0.239917365738838,-0.360816458477099,0.423560604926203,-0.455835471624842,0.400464138547456
healthy,0.326578054692062,-0.263155649867807,-0.325631451634984,-0.338883894434082,-0.268835268210277,0.320898436349592,0.3644421769752,0.380534428945533,-0.351189734176102,0.263155649867807,0.353082940290259,0.250849810125787,-0.395680077858789,0.353082940290259,0.306699390493415,-0.42502477262822,-0.185534199187374,-0.248010000954552,-0.306699390493415,-0.175121565559512,-0.0378641222831377,-0.29155374158016,-0.280194504895219,0.12779141270559,0.395680077858789,-0.366335383089357,0.397573283972945,0.220558512299277,-0.174174962502433,-0.354029543347337,-0.350243131119023,0.23665076426961,0.263155649867807,0.336044085262847,-0.29155374158016,0.338883894434082,0.38242763505969,-0.354029543347337,-0.425971375685299,-0.277354695723983,0.353082940290259,0.29155374158016,0.32184503940667,0.249903207068709,-0.42502477262822,-0.366335383089357,-0.265048855981964,-0.233810955098375,0.38242763505969,0.219611909242198,-0.353082940290259,-0.366335383089357,-0.305752787436337,0.383374238116769,0.325631451634984,0.335097482205768,0.411772329829122,0.276408092666905,-0.42502477262822,0.312379008835886,0.280194504895219,0.233810955098375,-0.253689619297022,0.383374238116769,0.336044085262847,-0.278301298781062,-0.367281986146435,0.290607138523081,0.366335383089357,-0.366335383089357,0.276408092666905,0.409879123714965,0.049223358968079,-0.354976146404415,-0.29155374158016,-0.33983049749116,0.425971375685299,-0.425971375685299,0.425971375685299,0.30953919966465,0.263155649867807,0.276408092666905
healthy,0.103621392352817,0.251626691669041,-0.466296265587676,-0.248620610320922,-0.103444564038222,-0.0976092296565783,0.616600332993638,0.241901134366303,-0.114761576172318,0.203175733469943,0.0503960696596464,-0.201230622009395,0.119535940666389,0.390436918626313,0.342339617056405,-0.337211595933143,-0.419613590534529,-0.177005142909846,-0.246145013916589,0.385132069188456,-0.16940152538225,-0.389906433682527,0.180364880887155,-0.299016679980569,-0.0914202386457445,-0.440479331656769,0.334028686270428,0.274791200881019,-0.148358955945415,-0.0045975361794765,-0.376644310087884,-0.131383437744271,-0.479558389182319,0.011317012134096,-0.0926580368479113,-0.200346480436419,0.409888033231791,0.163919847629797,0.177712456168227,-0.31051052042926,0.503076555023488,0.0383717442671694,0.354717599078072,-0.285047243127544,-0.281333848521043,0.470186488508771,-0.416961165815601,0.405644153681505,0.238010911445207,-0.332614059753666,0.16232839279844,0.0914202386457445,-0.111225009880413,0.442778099746507,-0.378235764919241,-0.0086645874151672,0.28257164672321,-0.0702008408943144,-0.220858564929468,-0.213962260660253,0.262059562230161,0.083286136174363,0.28929112267783,-0.336327454360166,-0.1414626516762,-0.0724996089840527,-0.0429692804466459,-0.278504595487519,0.277620453914543,0.11281646471177,0.218382968525134,0.0770971451635292,0.0498655847158606,-0.304498357733021,0.291059405823782,-0.42368064177022,-0.0219267110098111,0.252687661556613,-0.0316522683125498,0.196456257515323,-0.0482741298845034,0.204059875042919
healthy,-0.0199358670727817,0.224546763403343,-0.224546763403343,-0.18744233091944,-0.156380781655899,0.212178619242042,0.200375230521896,0.162593091508607,-0.18744233091944,0.144407966303407,0.166828757317272,0.148361254391494,-0.158357425699943,0.224546763403343,0.208055904521608,-0.220424048682909,-0.170951472037706,-0.22053699977114,-0.170725569861244,-0.224546763403343,-0.178970999302111,0.0320781090576204,0.0759031312912707,0.203707287624712,0.166828757317272,-0.166828757317272,0.216301333962475,0.195348907095614,0.108263618069469,0.0257528481166811,-0.0096008424996399,0.224546763403343,-0.0040097636322025,0.216301333962475,0.0477783103217374,-0.204384994154099,0.227427016153235,-0.22053699977114,0.170725569861244,-0.170951472037706,-0.220424048682909,0.16660285514081,0.219407488888829,-0.232566290667748,-0.0059299321321305,0.0360878726898229,-0.152371018023697,-0.174961235669908,0.166828757317272,0.170838520949475,-0.137743852097775,-0.18744233091944,-0.162593091508607,0.166828757317272,-0.232566290667748,0.224546763403343,0.212291570330273,-0.17518713784637,0.22053699977114,0.16281899368507,0.162706042596839,0.216301333962475,0.220424048682909,-0.0521269272186331,0.216301333962475,0.196478417977925,-0.208055904521608,0.224546763403343,0.12125299321604,-0.162593091508607,-0.0601464544830382,0.162706042596839,-0.170951472037706,-0.0320781090576204,0.166828757317272,-0.170951472037706,0.179196901478573,0.174735333493446,-0.166828757317272,0.22053699977114,0.224546763403343,-0.208394757786301
healthy,-0.170486785249288,0.0,-0.127865088936966,-0.121776275178063,-0.188753226525997,-0.048710510071225,0.133953902695869,0.152220343972578,-0.0852433926246438,0.140042716454772,0.152220343972578,0.164397971490384,-0.115687461419159,0.109598647660256,0.170486785249288,0.0365328825534188,-0.127865088936966,-0.0913322063835469,-0.170486785249288,-0.176575599008191,0.115687461419159,0.09742102014245,-0.146131530213675,-0.115687461419159,0.146131530213675,-0.140042716454772,0.103509833901353,0.121776275178063,0.176575599008191,0.0365328825534188,-0.121776275178063,0.152220343972578,0.1948420402849,0.121776275178063,-0.152220343972578,0.146131530213675,-0.188753226525997,-0.133953902695869,-0.182664412767094,-0.121776275178063,-0.133953902695869,0.146131530213675,0.140042716454772,-0.109598647660256,-0.140042716454772,-0.146131530213675,-0.133953902695869,0.158309157731481,0.182664412767094,0.140042716454772,-0.146131530213675,-0.127865088936966,-0.0669769513479344,-0.09742102014245,-0.0182664412767094,0.164397971490384,0.0,-0.146131530213675,-0.158309157731481,0.176575599008191,0.176575599008191,0.109598647660256,-0.109598647660256,-0.0852433926246438,0.127865088936966,0.176575599008191,-0.164397971490384,-0.103509833901353,0.121776275178063,0.0913322063835469,0.0913322063835469,0.109598647660256,-0.146131530213675,-0.146131530213675,0.115687461419159,-0.140042716454772,-0.133953902695869,-0.109598647660256,-0.09742102014245,0.188753226525997,0.0669769513479344,-0.188753226525997
healthy,-0.178842949944425,-0.0262381218708332,-0.222828472260809,-0.209856084056348,-0.201072017169156,0.17199822249986,0.230422860330255,0.147862409772714,0.191081974494112,-0.139958379271252,0.114681778636679,0.132070645739896,-0.158699894893276,0.212333223512476,0.21864015094354,-0.227636078442111,0.130995045712893,-0.172992337676332,-0.196166629167217,-0.171867846739011,0.201691302033188,-0.151138100764042,-0.07996923231067,0.0331317402257168,0.149655076484386,-0.181303792430447,-0.0224735217763224,0.0898940871052895,0.1795763135992,-0.120956112127531,-0.195042138229896,0.191489398746764,0.145417864256798,0.242384836388138,-0.214663690237649,-0.208112308254994,0.204966993024515,-0.234220054364978,-0.173236792227924,-0.219406108538527,-0.121787257602942,0.166571331454526,0.2196016721798,0.16178002224333,-0.190707144181671,0.168999580000336,-0.195188810960851,-0.200794968677352,0.188425568366816,-0.198301532251117,-0.214239969014891,-0.174149422553866,-0.251869672989893,-0.144016324827673,0.123156203091855,0.174736113477686,0.18355277430509,-0.237707605967686,-0.171965628559647,0.155831628154601,0.132494366962655,0.190658253271353,0.201560926272339,0.20503218090494,0.175062052879808,0.136747876160349,-0.144016324827673,-0.140349506553799,0.180016331792065,0.142957021770776,0.0303775522777846,0.202457259628175,-0.0782580504495287,0.124541445550874,0.153126331116987,-0.119799027249997,-0.0676161289702405,-0.207818962793084,-0.266651024876133,0.156124973616511,-0.177897725678271,0.215771884204865
mild,0.201384719686253,0.104213071725753,-0.12744977015109,-0.154735287241448,-0.0860814055302252,0.0786879105767089,0.151566646547084,0.117063670097341,-0.0651331698285957,0.165473458483459,0.127625805745221,0.0464733968506737,-0.168818134771955,0.028517766249277,0.227966094400085,-0.22867023677661,-0.141180546493335,0.235359589353601,0.184309267055513,-0.144701258375961,0.256659896243493,0.0308062289729845,-0.152622860111872,-0.0975237191487622,-0.0024644983178387,-0.0640769562638077,-0.027461552684489,-0.16811399239543,0.0941790428602668,0.187301872155746,-0.0691819884936165,-0.307534182947451,0.141708653275729,0.134843265104606,0.126745627774565,-0.304717613441349,0.205257502757142,-0.134139122728081,0.082912764835861,-0.081328444488679,0.19311104676208,0.180436483984623,0.159840319471257,0.141004510899203,-0.232895091035763,0.102804786972702,0.0528106782394019,-0.17339506021937,0.0190118441661847,0.0751671986940821,-0.0837929428065177,0.0498180731391692,-0.263525284414616,0.145581436346618,0.10122046662552,0.0424245781856529,-0.192230868791423,-0.125161307427383,-0.0674216325523031,0.091186437760034,0.0142588831246385,0.106677570043592,0.385165879959371,0.072526664782112,0.100692359843126,0.046649432444805,0.0781598037943149,0.0480577171978558,0.166353636454116,-0.256483860649362,0.30489364903548,0.223213133358539,-0.0135547407481132,-0.201736790874515,-0.0126745627774565,0.156671678776892,-0.0313343357553785,0.158608070312337,0.0547470697748467,-0.30225311512351,-0.0056331390122028,-0.0609083155694436
mild,0.139948231883915,0.0529237436047245,0.147038738256018,-0.0208379270000289,-0.0068099467674513,-0.024408685604685,-0.0850095602094202,0.1110250871862,-0.260435829372454,0.285227096256209,0.0283875309070161,0.0674618322093959,-0.141937654535081,-0.0161959408139759,0.0160939191395572,-0.206976471977031,-0.0641461277907866,-0.122349493046681,-0.11673830095365,-0.113779672395507,0.0561884371861244,0.110055881279222,-0.150303431837418,0.0180323309535134,0.0428746086744781,-0.0769498479303392,0.106638155186194,0.278034568209688,0.0840913651396515,-0.0053816433255888,-0.0322643545349285,0.20381380007005,-0.0230824038372413,-0.0433337062093624,-0.0297648235116692,-0.053127786953562,0.120156027046678,0.0514954401628621,-0.0520055485349558,-0.0424665219768031,-0.210190154721222,0.194580838535154,0.175859861279314,0.0820509316512766,-0.012778214720948,0.21355686997704,-0.0157368432790916,-0.0656254420698584,0.0277754008605036,0.181113977511879,0.125563175790872,-0.0523116135582121,-0.0317542461628347,0.184072606070023,0.111943282255969,-0.019205580209329,0.0969460961164135,-0.0856216902559327,0.0784801730466204,0.0305299860698098,-0.0158898757907197,-0.153007006209514,0.0129312472325761,0.0142065181628104,-0.100873930581535,0.123624763976916,0.0239495880698006,0.0766947937442924,-0.14357000132578,-0.0037492965348889,-0.264618718023623,-0.0653193770466022,-0.0957218360233885,0.0866419070001201,-0.145610434814155,0.110157902953641,0.173411341093264,0.11597313839551,-0.146120543186249,0.168412279046745,-0.209322970488662,0.074858403604755
