group,NR2F2,MAFF,ZNF76,TFAP2A,HEY1,EBF1,KLF10,FOXD2,FOXM1,CLOCK,E2F1,FOXP3,ESRRA,MZF1,GFI1B,KLF1,HOXA4,NFAT5,KLF3,PPARG,MBD2,OTX2,SP4,BACH1,CDX2,TCF7L2,NFE2,E2F2,BCL6,JUNB,NFE2L2,FOSL2,GMEB2,STAT2,TAL1,ZNF217,TCF12,IRF2,VEZF1,HIF1A,ZEB1,HOXA1,PAX6,MEF2C,ZKSCAN1,ETV4,USF1,JUND,POU2F2,SETDB1,SPIB,ZNF143,MECOM,ETV7
healthy,0.0055070099788201,0.0350816931984097,0.191113642598313,0.152564572746572,0.0128496899505803,0.0297786465521385,0.0907636829842577,-0.164598409366957,0.25067093570259,0.0222320032478294,-0.313287678795101,-0.0377332165215453,-0.137675249470503,-0.257401725676704,-0.0206002965874383,0.160111216050882,0.0624127797599615,-0.0838289296775953,-0.142978296116774,-0.0738347263826995,0.0499710164744789,0.106264896257974,-0.0677158264062327,0.0711832030595639,-0.0212121865850849,0.0430362631678166,0.219668509155158,0.259033432337095,0.221096252483001,-0.0397728498470343,0.172349016003815,-0.0177448099317538,-0.0336539498705675,0.109528309578756,0.190501752600667,0.190501752600667,-0.0348777298658608,-0.0597612564368259,-0.0312063898799807,-0.0444640064956588,0.0328380965403719,0.239452952412401,0.256789835679057,0.138695066133248,-0.237209355754363,-0.086276489668182,-0.105856969592876,-0.0242716365733184,-0.032634133207823,-0.059557293104277,-0.154400242739513,-0.312471825464905,-0.161131032713626,-0.388142221840545
healthy,-0.0724702461970394,0.0314368647886701,0.203512335210864,-0.154537009013778,-0.136005804506773,0.18961393183061,0.116812771267374,-0.410002899717497,0.277968067605083,0.326612479435972,0.414304786478052,0.572812767886188,-0.384522493520364,-0.16479535436587,0.475523944224409,0.458647311548386,-0.0115820028168784,-0.108870826478657,-0.391140780844295,0.0681683594364845,-0.211123365633384,0.238920172393892,-0.0883541357744727,-0.576783740280546,-0.0873613926758831,0.122107401126518,-0.176046442816552,-0.139645862534934,0.351761971266908,-0.167111754929246,-0.651570387040961,-0.231309141971372,-0.148911464788437,-0.3239651645064,0.109201740844854,-0.0704847599998602,0.166119011830656,0.156853409577154,-0.330252537464134,-0.15056603661942,-0.60689694760443,-0.137660376337755,0.165457183098263,0.523175612956709,-0.154206094647582,-0.308081274928967,-0.361358487886607,-0.195239476055951,0.630060953238187,-0.124754716056091,0.127402030985663,-0.385184322252757,0.0747866467604151,0.074124818028022
healthy,0.216404769800035,0.0719256849105748,-0.0150128520504254,-0.257938583486577,-0.0961973342185796,-0.302192495802466,-0.12078284106074,-0.185228254740615,0.0749596410740754,0.323639427303073,0.0413768849194652,0.309201980731933,0.179264961591665,-0.0412722657414134,-0.0765289287448515,-0.164722895842473,-0.10760082462622,-0.136057241056294,-0.0172098547895121,0.0717164465544713,0.144008298588227,-0.182403536933218,-0.258461679376836,-0.409636391661608,0.188680687616322,0.222577301305088,0.179997295838027,0.266412736908769,0.406811673854211,0.0546635205320368,-0.135743383522139,0.266726594442924,-0.425643125903525,-0.0778889780595242,-0.207825997199792,-0.310038934156347,0.106973109557909,-0.126013799963327,-0.318408468400486,-0.0311242054703942,-0.256160057459698,0.132290950646432,-0.276456178001736,0.12078284106074,-0.106659252023754,-0.335461394422921,-0.0842707479206807,-0.0814460301132836,-0.495214879307935,-0.0632422931322799,-0.290370528682619,0.050897230122174,0.0557097123125543,0.0877231807963883
healthy,-0.215217956213532,0.161240462372196,0.139787868666024,0.053285474689524,0.227674300946148,-0.136327772906964,0.04844134062684,0.081658259913816,0.151552194246828,0.140479887817836,0.128715562237032,0.067125857725764,-0.094806623798244,0.017992497947112,0.153628251702264,-0.077506145002944,-0.022144612857984,0.114875179200792,-0.081658259913816,-0.127331523933408,0.035292976742412,0.078890183306568,-0.074046049243884,0.101726815316364,-0.125255466477972,0.157780366613136,-0.152936232550452,0.060205666207644,-0.154320270854076,-0.009688268125368,-0.149476136791392,-0.02768076607248,-0.157088347461324,-0.076814125851132,-0.07958220245838,-0.173004787953,-0.092038547190996,0.15916440491676,0.049133359778652,-0.082350279065628,-0.008996248973556,0.139787868666024,-0.098266719557304,0.11764325580804,-0.141171906969648,-0.091346528039184,-0.04498124486778,0.068509896029388,0.02422067031342,0.097574700405492,0.075430087547508,0.07958220245838,0.151552194246828,0.130791619692468
healthy,0.123525891222115,-0.0769996194181908,-0.300652224230038,-0.356429333702579,0.271267210459139,0.0391800183611995,-0.0116995888161915,0.0236712610932247,0.223108437890164,-0.276164712754288,0.172228830712773,0.235080110167197,-0.432612702738245,0.290313052718055,-0.0337383491443663,-0.174677581860348,-0.176854249547081,-0.158352574209848,-0.0454379379605578,-0.136041730420832,0.566477765472344,-0.248956366670122,0.0038091684517832,-0.196172175266839,-0.119716722770332,0.349627247181538,-0.250860950896014,-0.28459930004038,0.159985074974898,-0.620622374179835,-0.372754341353079,-0.151822571149648,-0.0851621232434407,0.187737587980748,-0.384181846708429,0.334934740296088,0.230182607872047,0.334118489913563,-0.0359150168310996,0.137130064264198,0.324051401862421,0.109377551258349,-0.150190070384598,0.522400244815994,-0.271811377380822,-0.342008910277971,-0.0976779624421572,0.126246725830532,-0.379828511334962,-0.0555050260116994,0.0998546301288905,-0.106112549728249,-0.186105087215698,-0.266913875085672
healthy,0.0318315524526842,0.0908300607978222,0.238499094496231,-0.262210793677403,0.250203776605698,0.070098520530131,-0.146502884558351,-0.306092553910683,0.157300561781107,0.184985806180253,0.206451588499092,-0.0524335205937024,0.344143568443674,-0.306524460999593,-0.12110674773043,0.142615720758159,-0.24985825093457,0.105644473947443,-0.274174620040216,-0.18105545167117,0.127542163355192,0.0988635326515525,-0.130090415179762,-0.0547226281649266,0.0998569189560461,0.0130867847939801,-0.150087713396306,0.173281124070786,-0.086770134162066,-0.198504498063143,0.16036710211237,-0.0717397674679898,0.239449290091834,0.132379522750987,0.15825075737671,0.184121992002433,-0.0211202566477104,0.111604791774404,0.0593008433073751,0.0732514422791757,0.195135622769644,0.158380329503383,-0.237073801102827,0.122272896870487,-0.273008470900159,-0.22493721190445,-0.124993911530622,0.0699689484034579,0.188786588562663,0.29037113587435,-0.21185042711047,0.0217681172810758,-0.234525549278257,-0.379862284696551
healthy,-0.0326848581816381,0.0292822703733843,-0.238661511915403,-0.304871867619542,-0.407569973761602,0.0083463477414225,-0.134342172758821,-0.187862877460413,0.0699732175156196,-0.0863656846624424,0.054481435376864,0.12373410488603,0.116028244261455,0.0971538895368471,-0.0771186519129526,-0.209919652546859,0.0777391238073989,0.376806576930508,0.106901302846374,-0.123714089663628,0.0471158335331146,0.188643471134072,-0.150914776907257,-0.340218750380578,0.194047581182475,0.10375891292934,-0.106420937508738,-0.175333348237079,-0.0439334131712772,-0.239141877253039,-0.1689084618462,-0.174092404448186,0.0296225291542097,0.482587027322398,-0.278591880606381,-0.125335322678149,-0.0279412504724843,0.208158312975527,0.0704135524084524,0.149773909230372,-0.292142186172192,0.305972704851624,-0.0211160596335751,-0.0528001566951386,-0.118950466732073,-0.160301916213558,-0.0682318931666897,0.323405963563324,-0.151134944353674,-0.267343325616742,-0.387514720915306,0.0547816637128864,0.0633081484559224,-0.0097273980871256
healthy,0.0554905189852325,-0.140172059478811,0.0962225656018023,0.0226474859111416,0.181831733747092,0.0164465875546593,-0.212401661224197,-0.0180845607054282,0.0488299853058304,-0.050150392233491,0.012134372525084,0.150292393588919,-0.194425741595096,-0.0854253140161215,-0.0258064341304816,-0.241977105002622,-0.054019685951889,-0.0533093404528311,-0.001487547045086,0.016220948396135,0.0476182194544962,-0.139411571944525,0.0873975674017412,-0.0539110448755625,0.177143453453309,0.0704829875182908,-0.163997883217802,-0.0533427684763161,-0.17411821732791,-0.154571180595009,0.14069019384283,0.0223382766939046,-0.132099191807164,0.152857994391399,-0.150902455017522,0.198211465254781,0.181079603218677,0.0745361353658568,0.0298679389839188,0.0571284921360014,0.0132374973000916,-0.0079809406070628,-0.115669318264248,0.0448771215287197,-0.159994877405463,-0.196130570792835,0.0453451138575108,0.177427591652932,0.10213096875279,-0.0921861317659789,-0.220524670931072,-0.0242436740325542,0.0884589071473925,0.0855757401218044
mild,0.037515108022206,0.134768349933145,0.127947421201834,0.447210891818966,-0.200777337655501,-0.151270596863734,0.230481382130562,-0.0950529423201934,0.178224266850363,0.0808610099598868,-0.0437859618558298,0.0799808901235887,0.285378856919655,-0.0277237748433898,-0.197476888269383,0.0741500962081139,-0.184385105704449,-0.434559169172181,-0.27514746382269,-0.246653584122539,-0.310902332172299,0.33576571754772,-0.243353134736421,0.259195291789787,0.148520222375302,0.236642220984648,-0.0466463513237986,-0.171623368078127,-0.0195826663576324,-0.45909250960899,0.195276588678638,0.189555809742701,0.191316049415297,-0.28636899173549,0.0774505455942317,-0.1839450457863,0.0443360367535162,-0.107374620028367,-0.0755802909420983,-0.0680992723335645,0.207708281366349,0.197806933207995,-0.169863128405531,-0.0247533703958837,0.0426858120604572,-0.279658077983717,-0.233011726659919,-0.0001100149795372,0.382962143769205,0.286148961776416,-0.0466463513237986,0.166892723958025,-0.169753113425994,0.126077166549701
mild,-0.056014452895588,-0.0941618267813986,-0.0043623517582313,0.12434249444207,0.0668739242937385,0.29232397579893,0.076959929068089,-0.167486462717628,0.110048831234248,0.33673642933752,0.351246663200006,-0.35463444701225,0.0790482889523487,-0.113807879025916,-0.298681871446565,-0.290746103886379,0.0570818368364319,0.0086937648515107,-0.144792951975339,0.0289740597275439,0.197806354370584,-0.162953948302161,-0.216678939991301,0.107248882056093,0.382092512157146,0.319024043652503,0.0098539647872106,0.371279448756423,-0.350163809926686,-0.251268367407632,0.185121501740266,0.0745467132018334,0.293035565092826,0.286553914785383,-0.247741359603105,-0.249180007523373,-0.23767082416123,-0.236557032222958,0.226842291428032,0.273002779536409,0.0412876483784381,-0.340588293124044,-0.295077516979658,-0.363219926536428,-0.263674772053383,-0.337571773291224,-0.167254422730488,-0.168878702640468,0.160416977776097,-0.173442155720887,0.175607862267527,0.313284921303907,0.276282278021321,0.104294239553177
