group,RXRG,ATF1,NR2F2,KLF5,ETV5,TP63,TFAP2A,HEY1,FOXO3,ARID3A,MITF,PGR,MYBL2,ELK3,ESR2,RUNX3,MZF1,NFYB,SMAD3,FOXH1,NFAT5,PBX3,ZBTB33,STAT4,RELA,ELF1,BHLHE40,MAX,BARX2,STAT5B,PAX5,SP2,POU2F1,HINFP,BCL6,HNF4G,JUNB,NFE2L2,KLF4,NANOG,PBX1,TCF12,TP73,TCF3,FOSL1,HOXC6,MYC,RBPJ,NR2C2,ESR1,MAF,CEBPB,SPIB,ZNF143,ELK4
healthy,-0.251309700478073,-0.130469472131628,0.33268359162046,-0.144709903081546,0.255378395035192,-0.230152488781052,-0.032007063849339,0.331734229557133,-0.175767604867557,-0.258090858073272,0.220658868147774,-0.0948005831808813,0.151084191221033,0.0405513224192897,-0.0229203126717724,-0.0556054922806314,0.21984512923635,0.273280651086518,-0.196382323956962,-0.197060439716481,-0.0444843938245051,-0.126672023878316,-0.164375260107623,-0.306915192758704,0.124502053447853,-0.19122864418461,-0.247919121680474,0.125858284966892,0.277349345643637,0.032142687001243,-0.144709903081546,0.129655733220204,-0.204655336223104,0.0463831179511608,0.10497231957368,0.0283452387479316,-0.268398217617974,-0.0329564259126669,0.287521082036435,-0.109854753042223,0.0598098099896547,-0.253615294060441,0.291589776593555,0.0356688889507465,0.0482818420778165,0.032142687001243,0.0340414111278987,0.251987816237593,0.216183304134942,0.136572513967307,0.19326299146317,-0.23042373508486,0.0532998986982637,0.0210215885451167,-0.15542413208196
healthy,0.332238023661313,0.0145602321126472,-0.300801158872643,-0.0115820028168784,0.339518139717637,-0.242560230422054,0.127402030985663,-0.318008705914862,0.167773583661639,-0.121114658027929,0.121776486760322,0.359373001689428,-0.209468793802402,0.257782291267094,0.299477501407857,-0.20483599267565,-0.211785194365777,-0.34679825577396,0.312052247323325,-0.143947749295489,0.16678084056305,-0.375256891266861,0.0271349780281152,0.0751175611266116,0.0397097239435832,0.176046442816552,0.188952103098217,-0.296830186478285,-0.177701014647535,0.223367197182656,-0.236603771830517,0.112179970140623,0.410002899717497,0.197555876619327,0.188952103098217,-0.311390418590932,0.145933235492668,0.270687951548759,-0.169759069858818,-0.0145602321126472,-0.100597967323744,0.256789548168505,-0.192923075492575,0.0334223509858492,0.283593611830424,-0.218072567323511,-0.16578809746446,-0.23726560056291,-0.219727139154494,-0.223698111548852,-0.229323655774193,0.169428155492622,0.0268040636619187,-0.359042087323232,0.13534397577438
healthy,-0.243033454375301,-0.269563690062198,0.299118097692678,0.322417967894383,-0.0389018481833768,-0.0658444709534894,-0.0578029228307772,0.0976670075416581,-0.0431631813766089,-0.130176855935187,0.0136775049266643,-0.221245670145389,0.205849885705324,0.132101328990195,-0.0871511369196499,0.0605521700522173,0.0829585349069538,0.231349153684181,-0.165573413911228,0.153957844400643,-0.19079775716794,0.0782848146305057,-0.114231222050834,0.0849517391424978,0.170040940646068,-0.254511561524813,-0.132032597809659,0.178357413490924,0.0969796957362981,0.313826570327383,-0.0852266638646418,0.0527168154711131,-0.0994540182355941,0.221589326048069,-0.0575279981086332,-0.0973233516389781,-0.25904781944019,0.0540914390818332,0.0282485152002966,-0.0298980635331606,-0.0560846433173772,-0.18736119814114,0.0651571591481294,0.137049973988787,-0.177188983421812,0.0099660211777202,0.113131523162258,-0.507029918814083,0.211554573689813,-0.120279565938003,-0.199526617096012,-0.229493411809709,-0.118561286424603,0.222620293756109,-0.202000939595308
healthy,-0.082245189755794,0.0275682200298751,0.0583527323965689,-0.107516058116513,0.247654509935044,-0.0546769697259189,-0.0050541736721437,0.0197572243547438,0.0385955080418251,0.165868790513082,0.100164532775213,0.351494805380907,0.095110359103069,-0.0762720754159877,-0.0758126050821565,0.0611095543995564,-0.0487038553861126,-0.0303250420328626,-0.0629474357348814,0.231113577917119,0.177815019192694,-0.0528390883905939,-0.108434998784175,0.0923535371000815,-0.144733155156844,-0.0684610797408564,-0.0850020117587815,0.084083071091119,0.149787328828988,-0.0615690247333877,-0.0542174993920876,-0.26787120462362,-0.189761247872307,0.211815823896207,-0.0215951056900688,0.164949849845419,-0.138300570483207,-0.1323274561434,0.230654107583288,0.0068920550074687,0.0634069060687127,0.0059731143398062,0.114867583457813,-0.0225140463577313,-0.0827046600896252,0.0693800204085189,-0.109813409785669,0.0298655716990313,0.0312439827005251,-0.0133246396811063,0.0528390883905939,-0.0928130074339128,-0.0583527323965689,0.137841100149375,0.163111968510094
healthy,0.676862881795166,0.257711159881493,-0.227882824865039,-0.226045060148386,0.254459729998183,0.124261168149113,0.452938319396765,-0.398229477447156,0.249370535398219,-0.119313340065815,-0.366422011197383,0.399925875647144,-0.118182407932489,0.0339279639997577,0.286549929281287,0.343662002014212,0.266193150881432,-0.577058121029212,0.0937260005493306,0.316236897781075,0.399360409580481,-0.239474879231623,-0.330514915964306,-0.049054181282983,-0.0812857470827528,0.286832662314618,-0.216008037465124,-0.524187043796256,0.0285560363664627,0.33786597483092,0.0624840003662204,0.0219118100831768,0.173598082465427,-0.284288065014636,0.198619955915248,-0.235375250248319,0.184624670765348,0.179252743132053,-0.0590912039662446,0.262376254931459,0.0855267425827225,0.119596073099146,-0.156775466982214,0.114365511982517,-0.172043050782105,-0.170346652582117,0.015267583799891,-0.0151262172832253,-0.560800971612661,-0.0448131857830133,-0.0889195389826983,0.32486025529768,0.0195085792998607,-0.370238907147356,0.0571120727329254
healthy,0.338492327332497,0.242724034245832,-0.363454672406109,0.281045992152095,-0.372330579562048,-0.278666883017513,0.333075278841449,-0.382707155556724,-0.278813289733488,-0.350827093153328,-0.329067394991653,-0.172009590430263,-0.382670553877731,0.297077527551277,0.297937667007626,-0.130247074698604,0.142197522890003,0.284212037385039,0.389789580441979,0.267979192751392,-0.333404693952391,-0.349875449499496,-0.324290875882993,0.325700040524245,0.270706017836413,-0.267832786035418,0.338931547480419,0.254912393350689,0.140019722989886,0.238844256272514,-0.136304652572039,0.0492475590858428,0.0581234662417825,-0.295046134367134,0.214979961568709,-0.395023620538059,0.345885866489197,-0.322607198649289,-0.165933711717331,-0.256248354633954,0.226893808081114,0.424780785559828,-0.330787673904351,0.159473515374966,0.345428345501777,-0.30223836428937,0.224569601465023,-0.354450659373691,0.0962075132345877,0.213223080977018,0.372934507265442,0.326377171585626,0.436841038788208,0.238990662988488,-0.405272090656257
healthy,0.258659201367837,0.108602697433726,-0.0596879030518584,-0.211557357312311,-0.128161642300603,-0.132589424828398,0.086603242512159,-0.323437311105193,0.187466036629581,-0.0593392587583312,-0.164141733392611,0.0617797688130217,-0.138899886541241,0.105883271944214,0.11595909202715,-0.0162119596490153,0.134088595290565,0.0305761045423363,0.0812689848211927,-0.214590562665998,0.286306693844545,-0.0941339592523468,-0.139806361704411,0.254963571856449,-0.0641505500090067,0.211522492882958,0.147371942873952,-0.0980736397692043,-0.275882229468081,0.298578972976703,0.143327669069036,0.0974112156115026,0.251302806774413,0.141131210019815,0.304575654825371,-0.090612651887722,0.137156665073605,0.183561220542076,-0.113762632977929,0.123524673196691,0.121049298712647,0.204793658017883,-0.268630428162716,-0.0993984880846077,0.0135273985888558,-0.0087509717675329,-0.266712884548316,0.0203608267419891,-0.0458815890281809,-0.105987865232272,0.0533077124803105,0.0154100777739027,-0.186315510460941,-0.161282850185687,-0.043371350114785
healthy,0.214873625678848,0.245536245470434,-0.215052443903538,0.0767600758195737,-0.197198855891065,-0.141793440693685,0.122490483912672,-0.2264026954286,0.039170602692627,0.174780697406241,-0.348177906442512,-0.0236981205141842,-0.253140725762515,0.089446758287056,0.0276885903704249,-0.22532978608046,-0.115563630577311,0.0082350498212514,0.0359706976192264,-0.0065315709439411,0.236915324743272,0.0108137968509919,-0.250571390218285,0.258279396850976,0.267662647904448,0.083809278466565,0.0764024393701936,0.061400531467251,0.0432928333460077,0.210826686909548,-0.199655253609176,0.157237688415598,0.240369339925443,0.16946320809309,0.2238615943409,-0.189961423533874,0.160465827945529,0.214619515570078,-0.256877085509986,0.116937707461771,-0.0256651209857746,0.11393544358408,-0.0992911721305177,0.0329119648284759,-0.0758189272685735,-0.101644043508018,0.028065049790825,0.116702420324021,0.16624448004867,0.11014261492355,0.127073877356043,0.0409964308815673,0.0107385049669119,-0.0427846131284676,0.17038553367307
mild,-0.0743452359029717,-0.0197526060676787,-0.120500822945538,-0.200404581159012,0.221943855112209,-0.35564616854519,0.55932630749432,-0.340558750845255,0.0386118781925981,0.191371982404445,-0.202389767698477,0.531335177287861,-0.0611437454155281,0.0350385424215608,0.321500960066389,-0.0533022585846406,0.312269842657876,0.242391276468701,-0.0008933339427593,-0.211521625780017,-0.0050622256756362,0.13945935439743,0.0531037399306941,0.211819403760937,0.221745336458263,0.0386118781925981,0.0486370702168974,-0.105214886591656,-0.183927532881451,0.165465298064424,0.195640133464295,0.184324570189344,0.099656364281153,0.014491861738096,-0.0366266916531329,0.0086355614466736,-0.315843178428913,0.02253186722293,-0.113056373422543,-0.0685881949385226,-0.0437733631952076,0.269092035424508,-0.157921589214457,-0.418179544538344,0.468404763986814,-0.173306784895312,-0.160303813061815,-0.127151197852746,-0.0402000274241703,0.132610460836275,0.239711274640423,0.160601591042735,-0.0532029992576673,0.0571733723365977,0.366366175858302
mild,0.0900085703093005,-0.0756025331368416,-0.143695846492493,-0.0811724786832781,0.182335521094736,-0.0716364986116302,-0.0984655556939424,-0.341472656418842,0.0147997244231233,0.128298300688731,-0.0959284600785498,-0.0519229740598443,-0.315314325763587,-0.026843638091596,0.0703242077760824,-0.109488798712545,0.0949661134658147,-0.130281317951336,0.0083549183196548,-0.195108485227402,0.17533663663848,-0.0381585012958755,0.0958118120042789,-0.0188240829854701,0.116691817298774,0.274866606010145,0.121736846510991,0.0058761467413977,0.162534510487247,-0.0089673207095771,-0.211818321866711,-0.0393249820385847,-0.0433785026194993,0.103860529128973,-0.093420526481725,-0.0053512304071785,-0.0276601746114925,-0.236985143890663,0.116575169224503,-0.120891147972527,-0.115408688481794,-0.181723118704813,-0.0995737123995162,0.245033861015356,-0.0618963844100082,-0.0399957084656425,-0.0675829780307157,0.0873839886382048,-0.0530602927839858,-0.0502899010200514,0.0054970405000172,-0.107243323282829,-0.185397533044347,0.130806234285556,0.120745337879689
