group,VDR,HSF1,RXRG,MAFF,KLF5,ETV5,TFAP2A,HEY1,FOXO3,HOXA6,ARID3A,RFX5,STAT1,PGR,SPI1,MEF2A,GATA1,ZNF281,ELK3,SRF,IRF1,NFYB,GMEB1,AR,STAT3,ZNF250,MBD2,STAT4,TFAP4,RUNX2,ZFX,E2F7,NFIC,MNT,SPDEF,ZBTB7A,MAX,JUN,STAT5B,POU2F1,USF2,BCL6,KLF4,FOSL2,ARNTL,GMEB2,STAT2,FOXA1,VEZF1,HIF1A,ZEB1,HOXA1,TCF3,MEF2C,GTF2B,CTCFL,EGR1,JUND,RARA,NRF1,POU2F2,TP53,ETV1,SETDB1,SPIB,CUX1,MECOM,ASCL2
healthy,0.146870913521351,-0.0095240524126473,-0.367678549719832,0.0619063406822076,-0.0295746890708522,0.249379793436423,0.377954501007162,0.352891205184406,-0.323567149071781,0.131331670111242,-0.416802609532434,-0.0476202620632366,-0.167172183137783,-0.0423569699404578,0.104012677664438,0.194491175584587,0.237098778483273,0.136594962234021,-0.0877215353796464,-0.0265670935721215,-0.0280708913214868,0.186972186837761,-0.195994973333953,0.130579771236559,-0.23534434777568,-0.104263310622665,-0.121556984740367,-0.277951950674365,-0.07193165901131,-0.0541367189771532,0.241108905814914,0.0248126628645285,0.185217756130168,0.225319029446577,0.0240607639898459,-0.367678549719832,-0.0265670935721215,0.392240579626133,0.0225569662404805,-0.0867190035467361,0.0676708987214415,0.267675999387035,0.372941841842611,0.0270683594885766,0.303516512413576,0.38848108525272,-0.17268610821879,0.277200051799683,0.0368430448594515,-0.200756999540276,0.229329156778218,-0.0436101347315956,-0.206772190537738,-0.22406586465544,-0.136344329275793,-0.468182365969084,-0.25589625035034,-0.225820295363033,-0.0511291234784225,0.0375949437341342,0.0779468500087715,-0.37820513396539,0.147372179437806,0.101005082165707,-0.0263164606138939,0.0566430485594288,-0.276197519966772,0.252387388935154
healthy,-0.0960685109260277,0.00556918903919,-0.125306753381775,-0.252005804023348,-0.208844588969625,0.264536479361525,-0.136445131460155,-0.153848847207624,-0.119737564342585,-0.180998643773675,-0.0556918903919001,0.130179793791066,-0.134356685570459,-0.013922972597975,-0.0703110116197739,-0.00556918903919,0.0793609438084577,0.364781882066946,-0.230425196496487,-0.0417689177939251,-0.278459451959501,-0.00556918903919,-0.0675264171001789,0.0180998643773675,0.175429454734485,-0.18378323829327,0.0689187143599764,0.265232627991424,-0.306305397155451,0.141318171869447,-0.0229729047866588,-0.118345267082788,0.166379522545802,0.138533577349851,-0.378008706035022,0.152456549947827,-0.137141280090054,-0.188656278702562,0.329278301942109,0.258967290322335,-0.123218307492079,0.01670756711757,-0.28959783003788,0.129483645161168,0.0536034445022038,-0.00556918903919,-0.242955871834664,0.0626533766908876,-0.15036810405813,0.0327189856052413,-0.103726145854914,-0.353643503988566,-0.258967290322335,0.0779686465486601,-0.201883102670638,-0.0187960130072663,-0.20605999445003,-0.0048730404092912,-0.17264486021489,-0.282636343738893,0.0911954705167364,-0.0013922972597975,0.113472226673496,-0.231817493756284,0.0069614862989875,0.158025738987017,0.293774721817273,0.0779686465486601
healthy,-0.0982904230332074,0.0188622107359273,-0.0521297385317821,-0.280068015104338,-0.0726632843962092,-0.146361204824347,-0.0785527510394945,-0.0137686179633562,0.160368584948917,0.126464358056491,-0.17787781010463,-0.036689785439926,-0.0627944483993528,0.0349388629243547,-0.0691614393650666,0.162597031786917,-0.0292085710552122,-0.187109947004916,-0.0347796881502119,-0.0484687187264966,-0.116436347285492,0.0577008556267817,0.176126887589059,0.0016713351284998,0.163711255205917,-0.0198172593807843,-0.0191805602842129,0.0882624122622081,-0.208121017191771,-0.10290649148335,0.0664554682046382,0.0016713351284998,0.0632719727217813,-0.0322328917639263,0.078075226717066,-0.0551540592404961,0.0500604664679251,-0.295985492518622,0.0451260484694969,0.110228531093921,0.280545539426766,-0.125350134637491,-0.0995638212263502,0.0486278935006395,-0.301874959161908,-0.0301636197000693,0.0931968302606364,0.0974945491624932,0.0430567764056399,-0.0312778431190692,0.0352572124726404,0.0704348375582094,-0.0534031367249248,-0.0435343007280684,-0.0174296377686416,0.256032624208768,0.0401916304710686,-0.0172704629944988,-0.0331879404087834,0.0920826068416364,-0.194909510937915,0.0444893493729255,-0.0492645925972108,-0.0344613386019262,-0.0631127979476385,-0.0467177962109253,0.181857179458202,0.0675696916236381
healthy,0.411772329829122,-0.24895660401163,-0.38242763505969,0.263155649867807,-0.288713932408925,0.0198786641986473,0.308592596607572,0.27924790183814,-0.354976146404415,0.233810955098375,0.290607138523081,-0.0624758017671771,-0.340777100548239,0.0615291987100987,-0.365388780032278,0.33415087914869,0.295340153808474,0.336044085262847,-0.262209046810728,-0.411772329829122,-0.319005230235435,-0.274514886552748,0.262209046810728,0.350243131119023,0.276408092666905,-0.39473347480171,0.156189504417943,0.367281986146435,-0.245170191783316,0.350243131119023,0.350243131119023,-0.24895660401163,0.409879123714965,-0.411772329829122,-0.27924790183814,-0.24895660401163,0.182694390016139,0.278301298781062,-0.33983049749116,-0.248010000954552,-0.354976146404415,-0.294393550751395,0.326578054692062,-0.24895660401163,0.383374238116769,0.269781871267356,-0.368228589203514,0.354976146404415,-0.369175192260592,-0.276408092666905,-0.353082940290259,0.307645993550493,-0.367281986146435,0.262209046810728,0.219611909242198,0.311432405778807,-0.283034314066454,-0.369175192260592,-0.383374238116769,0.354029543347337,0.349296528061945,-0.308592596607572,0.0056796183424706,0.263155649867807,-0.38242763505969,-0.38242763505969,0.290607138523081,0.238543970383767
healthy,0.146568757427131,0.212605230553641,0.0875117489400088,-0.0687208826031971,-0.151937576380506,0.219584695193028,0.0730159377658969,0.237301797739165,0.132609828148357,0.0139589292787744,-0.0805322843006216,-0.0273809766622113,-0.0182539844414742,0.233543624471803,0.10845014285817,0.0354342050922735,-0.10845014285817,0.035971086987611,0.310854617400399,0.0102007560114121,-0.0885855127306837,-0.185761135786767,0.364005925038809,-0.190056190949467,0.0842904575679839,-0.0440243154176731,0.119724662660257,0.0547619533244227,0.227101041727753,-0.0193277482321492,-0.0010737637906749,0.111671434230195,-0.28723181400555,0.256629545971314,-0.112208316125533,0.171265324612655,0.0322129137202486,-0.231396096890453,0.241596852901865,-0.0053688189533747,-0.0493931343710479,0.221732222774378,0.081069166195959,-0.146568757427131,0.093417449788721,0.142273702264431,0.260924601134014,-0.173949734089343,0.128314772985657,-0.300653861388987,0.140126174683082,0.367764098306172,-0.0370448507782859,0.0719421739752219,0.11489272560222,0.0789216386146091,-0.0799954024052841,-0.0059057008487122,0.0848273394633214,0.126704127299645,-0.183613608205417,-0.0107376379067495,-0.0193277482321492,-0.206699529704929,0.0198646301274867,-0.219584695193028,0.0735528196612344,0.0354342050922735
healthy,-0.291161108211656,0.19884399766544,-0.218904858709688,0.0761569724827935,-0.163273119054574,0.133181827488202,-0.259305203868243,0.222248335550396,0.225313189321045,0.236365237766719,0.152035321895528,-0.15602891923304,-0.228842414875126,-0.0969608283805322,-0.182962482672077,0.0148598970698134,-0.242494945308017,0.198658248952067,-0.109313117819815,0.0068727023947886,-0.195500520824732,-0.185470090302608,0.106526887119225,0.0897166285589982,0.149992086048429,-0.112099348520405,0.122965648252706,-0.222619832977141,0.192064169627338,0.178783136621192,0.235900865983287,0.0500592782539337,-0.275558216288351,0.0929672310430198,0.216211502365784,-0.12259415082596,-0.239151468467309,-0.242309196594644,0.0078943203183383,-0.154635803882745,0.0775500878330885,-0.222526958620455,0.148598970698134,0.0931529797563925,0.276022588071783,0.218904858709688,0.155378798736236,0.105783892265734,0.0827510518075231,-0.0395644759483781,0.135317937691988,0.158908024290317,-0.168381208672323,0.126494873806786,-0.309085859052118,-0.21556138186898,-0.210081794824486,0.0557246140118001,0.113120966443954,-0.0630616881900204,0.138661414532696,-0.119993668838743,0.222526958620455,-0.0032506024840216,-0.259026580798184,-0.100397179577927,-0.23227876607252,-0.132253083921339
healthy,-0.104582220280833,0.120206011587977,-0.180309017381965,-0.139866571940985,0.0959853973127873,-0.0792402812706811,0.0609253105996275,-0.0300515028969942,0.0026911793639099,0.209687725437982,-0.108618989326698,-0.0565895216244393,-0.111085903743615,-0.16281635151655,-0.288853251726332,0.216565183812418,0.0349105767484982,0.203782081833846,0.0432831347695513,-0.142482996322564,-0.149734229608655,0.0489645134266945,0.0925466681255691,0.0424608299639122,-0.0219032098229336,0.0084473130033839,0.0377512660770698,-0.110263598937976,0.102788100704893,0.0941912777368474,0.210659540208282,0.0739326775251921,0.17268400918422,0.114898407842488,0.222246562469561,0.105703545015795,-0.0364056763951148,0.0308738077026333,-0.0802120960409819,-0.111235413708277,0.0415637701759422,0.122149641128578,0.148089619997377,0.0567390315891009,0.0556924618364693,0.272855685507534,-0.21581763398911,-0.0626446751932366,0.182850686781213,0.131045484025947,-0.0648125696808307,-0.065560119504139,-0.0588321710943642,0.222545582398885,-0.0287059132150392,0.0003737749116541,-0.200119087699635,-0.226881371374073,0.0666814442391015,0.183747746569183,0.145024665721813,0.0674289940624098,-0.123270965863541,0.0399939155469947,-0.25446595985415,-0.0629436951225599,0.134110438301511,-0.200193842681966
healthy,-0.0827839964148481,0.101266839545042,0.0283523224715592,0.0648095810083005,-0.0553588068511141,-0.180013321683877,-0.0697144131658276,-0.104197775834296,0.0209651667221129,0.0421396860363154,0.143914953305003,0.0832924241384942,-0.0492576741673608,-0.0907393949142519,0.0975583079137408,-0.0883767013749553,-0.0705817310473416,0.114097162688817,-0.250325885112817,-0.110209185978582,-0.0936105161771946,-0.0848476148225882,0.144752363673362,0.281848403978876,-0.030356125852988,-0.107577324820885,-0.101775267268688,-0.0175258027092128,0.149657195830889,0.0866121580987717,0.0196791436564198,0.0575121477983211,-0.0689667253369363,-0.195445598472194,0.171609310487138,-0.140505496805259,-0.102911752768603,0.0718079390867234,0.0276345421558236,-0.0973190478084956,0.218564106141514,-0.0053534448548619,-0.0619384597453578,-0.119061809872655,0.0886159614802005,0.0357992932473169,-0.12315913917498,0.120138480346259,-0.0933712560719493,-0.0229689701035417,-0.0137275485384448,0.129678977042912,-0.0777296266915427,0.0903206897300727,-0.211745193142025,0.0968704351111608,-0.211147042878912,-0.0752772106127791,-0.11421679274144,0.0723462743235251,-0.109611035715469,0.18955381838053,-0.0676507947580876,0.231005631614265,0.0533250959565297,0.137395115437071,0.0020337108945844,0.213031216207718
mild,-0.0231571195416364,-0.0801592599518182,-0.248288169286658,0.276104117611818,0.133256205646399,0.048780677851021,0.22670683006886,0.137640985677951,-0.170732372478574,-0.184640346641154,-0.0415868981117553,-0.0896139418948532,0.0553578478983497,-0.0265142167532937,-0.139833375693727,0.0517952141227133,-0.0538505797625035,0.0800222355758322,-0.029186192085021,-0.144971789793203,-0.108591817968916,-0.276789239491748,0.0241162901735385,0.0751578702283287,-0.0084955113111328,0.178063176593825,-0.218896440637657,0.0439163125035175,0.118183524287937,0.0043847800315524,0.0594000669899371,-0.0789260405679441,-0.190532394808553,-0.210332417138532,0.24698643771479,-0.077555796808084,0.028912143333049,0.181146225053511,-0.447727148534301,-0.0516581897467273,-0.0733765533405105,0.010071291634972,0.224994025369035,0.192313711696371,-0.276652215115762,0.0615924570057133,-0.13510603472221,0.139559326941755,0.0244588511135035,0.205605076167014,-0.0706360658207903,0.048575141287042,-0.187997443852811,0.103384891681448,0.0276789239491748,0.164634787747196,-0.0914637709706644,-0.134763473782245,-0.104823647629301,0.151548959840532,0.0333654355525944,-0.140381473197671,-0.0361059230723147,0.0464512634592588,0.151480447652539,0.107221574209056,-0.0450810196993986,-0.125103255275231
mild,-0.0286270297877824,0.0218397416545414,0.216153232565875,-0.0857989850714128,-0.233614078650584,-0.28224718757304,0.232273041882322,0.0600182374040218,-0.182463104775473,-0.22283104830987,-0.175511608058364,0.0207997539567061,-0.106927156195856,-0.113878652912966,-0.171570602045514,0.13106581802456,0.133912100144951,0.027942827354996,-0.108596610131855,-0.127754278249874,0.0148061406454974,-0.0519993848917653,-0.157612872416672,0.232382514271568,0.146227743935106,0.190263012509238,0.173459000760005,0.252744378671291,0.245601305273001,0.264348451931348,-0.184378871587275,0.0782453902134511,-0.0577740534244824,0.0862368746283961,-0.117080720298406,-0.193793497062416,-0.157941289584409,0.0958704448820284,0.0573087957701877,-0.0606477036421852,0.0654097525743785,-0.106817683806611,0.0018883987144904,-0.207532281912767,0.0176797908632002,0.0929420584697026,-0.0074988586633387,-0.0830348072429558,-0.224856287510918,0.117244928882275,0.214730091505679,-0.0699528567280801,-0.113604971939851,-0.0513699186536018,-0.249213894118113,0.171844283018629,0.00733465007947,-0.212540643720763,-0.0378227104844314,-0.0244123428018182,0.178905252124984,0.116150204989817,0.0044336317644557,-0.100495653327664,0.157229719054311,-0.0861547703364617,0.0571993233809419,0.0131093186121872
