group,VDR,TFAP2C,RUNX1,ATF1,FOXK1,NR2F2,MAFF,ETS2,HOXA6,PGR,MYBL2,FOXD2,ELK3,RUNX3,CLOCK,TFDP1,ESRRA,SMAD3,GFI1B,PPARG,ZNF250,RXRA,ZBTB33,TFAP4,RUNX2,EHF,PRDM1,BACH1,TCF7L2,MEIS1,POU2F1,PRDM14,ASCL1,KLF4,FOSL2,PBX1,IRF3,MAFK,TBP,NR5A2,HOXA1,AHR,TCF3,E2F8,FOSL1,ZKSCAN1,GTF2B,TCF4,ETV1,MAF,HES1,MECOM,SREBF1,ETV7
mild,-0.0607749795234706,0.117686203183542,0.0118129585003932,0.164051273544334,-0.0165634780045727,0.033697018349647,-0.0893414368086037,-0.169403525519043,0.0065240467857399,-0.120441504495966,0.0530474677966718,0.08554102120526,-0.13016423441452,0.0451616054197337,0.022327441669644,-0.0305300053468607,-0.0850342991248142,-0.0242909897313715,0.0177669429456316,0.0436097690483684,0.119174699294851,-0.0687558522904922,-0.014409909162678,-0.0464600807508761,-0.0199521819175542,0.0095010390083591,0.0572912652204055,-0.0270146209137678,-0.104733120002145,-0.0645437249967863,-0.0115279273301424,-0.0078541922469102,0.0511789301250278,-0.11860463695435,0.0998242498478266,0.106221616113455,0.0383841975937709,-0.0438314599585634,0.0661272314981795,-0.0536492002672012,0.0608383197835263,0.0475051950417956,0.0380674962934922,0.0030403324826749,0.123006785028223,-0.109990361586771,-0.049975465183969,-0.0718911951632507,-0.0173869013852972,-0.0878529406972941,0.113600756409947,0.18634704508395,-0.0815505848217492,-0.0214723481588916
mild,0.25854384499751,0.15108655942042,0.292477724653433,-0.179364792467022,-0.161589903123443,-0.38619986846503,0.081602901077339,-0.20037147987307,-0.305404916903308,0.149470660389185,-0.349034190746638,-0.074331355436784,-0.0735234059211668,-0.179364792467022,0.125232174920669,-0.0048476970937033,0.110689083639559,0.193099934232515,-0.292477724653433,0.125232174920669,0.263391542091213,0.201179429388687,-0.0840267496241906,0.037165677718392,-0.0565564660932052,-0.250464349841337,0.0614041631869085,-0.0670598097962291,-0.063020062218143,-0.253696147903806,0.122808326373817,0.044437223358947,-0.100185739936535,-0.374080625730772,0.275510784825471,-0.0048476970937033,-0.0468610719057986,0.295709522715902,0.307020815934543,-0.0452451728745642,-0.0573644156088224,-0.239153056622696,-0.308636714965777,-0.40074295974614,0.344994443168552,0.265007441122447,-0.347418291715404,-0.202795328419922,0.0735234059211668,-0.143815013779865,0.0412054252964781,0.0605962136712913,0.0436292738433297,-0.048476970937033
mild,-0.305252776748192,-0.212495176216967,0.278272801593677,-0.304137901741807,0.342712576962726,0.0497234252847676,0.154075725882396,0.253299601450655,0.190643626091822,-0.300124351718822,0.230779126321679,-0.336915226929524,-0.268238926536213,0.429003902456919,0.318854251826088,0.0011148750063849,-0.331340851897599,-0.21004245120292,-0.328219201879722,-0.217623601246337,-0.0889670255095169,0.219853351259107,0.162994725933476,0.260434801491518,0.198224776135239,0.176373226010095,-0.330448951892491,0.214501951228459,0.278718751596231,0.407821277335605,-0.284962051631987,-0.189528751085437,0.352077527016359,0.165224475946246,-0.408267227338159,0.307705501762239,0.0789331504520526,0.178380001021588,-0.253968526454486,0.348955876998481,0.265340251519612,-0.275374126577076,0.258651001481302,0.266009176523443,-0.332455726903984,-0.301239226725206,0.241481926382975,0.17525835100371,0.411611852357314,-0.233454826337003,-0.381733202186198,-0.36010462706233,0.358320827052115,0.22921830131274
moderate,-0.182360470452592,-0.203814643447015,-0.139452124463747,-0.160906297458169,0.0750896054804791,0.311085508419128,0.139452124463747,-0.0321812594916339,0.268177162430282,0.0965437784749017,0.268177162430282,-0.160906297458169,0.225268816441437,-0.24672298943586,0.0107270864972113,0.0750896054804791,-0.0107270864972113,0.117997951469324,0.160906297458169,-0.0107270864972113,0.289631335424705,0.0536354324860565,0.268177162430282,-0.0107270864972113,0.0750896054804791,-0.117997951469324,-0.0750896054804791,0.311085508419128,-0.0750896054804791,0.139452124463747,-0.0750896054804791,0.0536354324860565,-0.182360470452592,0.0965437784749017,0.0750896054804791,-0.225268816441437,0.117997951469324,-0.182360470452592,0.311085508419128,-0.182360470452592,-0.0965437784749017,-0.289631335424705,0.182360470452592,0.0965437784749017,0.225268816441437,0.268177162430282,-0.0965437784749017,0.225268816441437,0.0321812594916339,-0.182360470452592,-0.139452124463747,-0.24672298943586,-0.203814643447015,0.225268816441437
moderate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderate,-0.299434056732126,-0.0668786725696118,0.136290628191103,-0.127170809204338,0.086131623763894,-0.003039939662255,-0.212795776357856,0.0420524986611953,-0.148450386840123,-0.0050665661037584,-0.30500727944626,-0.0668786725696118,0.343006525224449,-0.114504393944941,0.221408938734245,0.0035465962726309,-0.0334393362848059,0.0841049973223907,-0.201649330929587,0.0111464454282686,-0.0825850274912631,0.191009542111694,0.261941467564313,-0.123624212931707,-0.0790384312186322,0.419511673391202,0.173783217358916,0.0354659627263093,0.023306204077289,-0.0486390345960813,0.15858351904764,0.106397888178928,-0.161116802099519,-0.206715897033346,0.0146930417008996,-0.0587721668035983,0.096264755971411,-0.0901848766469008,0.160610145489144,-0.13781059802223,0.0977847258025385,-0.168209994644781,-0.26599472044732,0.0683986424007394,0.102344635295921,0.0025332830518792,0.0116531020386445,-0.199116047877708,0.0192529511942822,0.158076862437264,-0.0440791251026987,0.177836470241922,0.195062794994701,-0.096264755971411
moderate,0.0072167739562801,-0.216434487507869,-0.216365756327333,-0.141448769543091,0.135469156836459,0.131414017184835,0.0539539767207611,-0.049074062902705,0.11704920045281,0.162136854884427,0.0081102793032481,0.0120279565938003,0.197395950499396,0.19251603668134,-0.0129901931213043,0.0648135032454494,-0.299118097692678,-0.107151910455626,-0.297468549359814,-0.0323723860324567,-0.0537477831791531,-0.0630264925515134,-0.0203444294386564,-0.134369457947883,-0.0890068787941219,0.144404210306139,-0.093749330251106,0.26385900207771,-0.0415136330437449,0.0861201692116098,0.0994540182355941,-0.0205506229802644,0.125022017394987,0.109007652330098,-0.0984917817080901,0.0971171580973701,-0.100141330040954,-0.0378708804753368,-0.195746402166532,-0.0102409458998642,-0.0090037846502161,-0.0712055030352975,0.0569094174838092,0.189904251820972,-0.250456421873189,-0.0378021492948008,0.141654963084699,0.0606209012327533,-0.0742296749788816,-0.0816526424767697,0.0232998702017045,0.133888339684131,-0.109213845871706,-0.169559822382316
moderate,0.011850196564297,-0.441090649893276,-0.477628755966525,-0.41179433060932,0.429240453328979,0.474666206825451,0.409160953595031,0.012179368691083,0.4216694944129,-0.328842954659241,0.173802882943022,0.452940846457573,-0.417061084637896,0.409160953595031,0.47137448555759,-0.139239809630489,-0.552021656620167,-0.469399452796874,-0.530954640505861,-0.484870542755818,-0.518446099687992,-0.426607076314691,-0.351226659280691,0.420352805905756,0.447344920302211,0.241283168934158,-0.511533485025486,-0.426607076314691,0.463803526641512,0.351555831407477,-0.45985346112008,-0.432532174596839,0.430227969709337,0.419365289525398,-0.42002363377897,0.506266730996909,0.417390256764682,0.469070280670088,-0.41508605187718,-0.460182633246866,0.29493822560028,-0.447674092428997,0.454257534964717,0.531612984759433,0.0046084097750043,-0.5112043128987,0.107310113332245,0.400602478298595,0.106322596951887,-0.500341632714761,-0.432532174596839,-0.219886980693066,-0.441748994146848,0.453599190711145
moderate,-0.148637307837543,0.0760787900693792,-0.118623487728101,-0.0499189683814506,-0.173483755761716,0.1856270803971,0.108999257033036,0.233317619523653,0.0178381993979003,0.0637632196944861,0.0136612402148072,0.132209370431873,0.0012595469701595,-0.0811169779500173,0.0346106282825887,0.145472292374066,-0.048174980268922,-0.170534047472624,0.121745441756701,0.0587465625312866,-0.0317901042981289,0.113456115542831,0.0664545593743141,-0.109063849185352,0.0008935247737029,-0.0783179846829961,0.117202460377152,-0.151027217473231,0.0318331657330061,0.0392182018144543,-0.0983630826183554,-0.151307116799933,0.114834081458903,0.0191515731616564,-0.199665108167083,0.0434382224324247,0.0141995081507728,-0.107147615333314,-0.136730821093984,0.024964866870085,-0.0551939941539136,0.104757705697627,0.13444856504549,0.108331804792438,-0.140757065255007,-0.10908537990279,0.0613087179064829,0.112659478997602,-0.0609426957100263,-0.11582449446108,0.0423616865604934,-0.0624713766481686,-0.113197746933568,0.144072795740555
moderate,-0.0729064398662932,-0.169799057235234,-0.213279155629207,-0.006758991598684,-0.277201082272859,-0.220409067498551,-0.270400877310769,-0.130028161547855,-0.0226673498736355,0.0355671326199045,-0.234957384781084,-0.20656137739393,0.2038825087725,-0.0224200696931959,0.0570392949547484,-0.113831309729057,0.01458953064594,0.128585693828623,0.114738003724002,0.170499684413146,-0.0232443369613281,-0.087619610602453,-0.46088904297612,-0.0422436974917753,0.236152572319876,-0.140990916214013,0.181132732172051,-0.135468325517527,-0.106825037949933,-0.135839245788187,0.0720409592347544,0.188262644041395,-0.0427382578526547,-0.0052340971526394,0.0453346997472711,-0.121496995322687,0.0251401516780322,-0.202687321233708,0.0046983234283535,0.126030465297414,-0.126854732565546,-0.051475490894856,-0.214227062987559,-0.154467686047975,0.0712579053300288,0.035938052890564,-0.172107005586004,-0.193167034286781,0.159536929746988,0.140826062760387,0.0255934986755049,0.067218995716181,0.0156610780945118,-0.127514146380052
moderate,-0.0849342579247796,0.171358590549994,0.202401813475717,-0.129636498937822,-0.0578645675335487,0.236176840018905,-0.0345200638934046,0.236176840018905,-0.0479307361973171,0.0474340446305056,0.166391674881878,-0.0019867662672463,-0.114487406150068,-0.0673017073029686,-0.0474340446305056,0.0864243326252143,-0.236176840018905,-0.0151490927877531,0.213080682162166,-0.216309177346442,0.0668050157361571,0.0168875132715936,0.0747520808051423,-0.0474340446305056,-0.0963581639614459,0.14503393750898,-0.16688836644869,0.0528976518654329,-0.046937353063694,0.207617074927239,0.0285597650916657,0.2187926351805,0.226491354466079,0.042218783178984,-0.0769871928557944,-0.0270696903912309,-0.0285597650916657,-0.0638248663352876,0.0372518675108683,-0.189239486955211,0.0451989325798535,0.0141557096541299,0.0213577373728978,0.125662966403329,-0.0650665952523165,-0.176077160434704,0.113494023016445,0.119951013384996,0.0908945567265185,-0.106291995297677,-0.225497971332456,-0.200415047208471,-0.0054636072349273,0.0009933831336231
moderate,-0.154318357482889,-0.14219911474863,0.204411227451156,0.12765602346752,0.190676085685663,0.323179806246887,0.0096953941874066,0.114728831217645,0.0953380428428317,0.0161589903123443,0.153510407967271,0.0096953941874066,-0.215722520669797,0.206835075998008,0.244808703232017,0.243192804200782,-0.138159367170544,-0.284398229497261,-0.309444664481394,-0.166437600217147,-0.172901196342085,-0.25854384499751,-0.269855138216151,0.100185739936535,0.191484035201281,0.063020062218143,0.0888744467178939,-0.0024238485468516,0.0751393049524012,0.074331355436784,-0.22945766243529,-0.0597882641556741,0.256927945966275,0.297325421747136,0.0218146369216649,0.11311293218641,0.0614041631869085,-0.0880664972022767,-0.22945766243529,-0.081602901077339,0.0355497786871576,-0.0581723651244397,0.360345483965279,0.179364792467022,-0.256927945966275,-0.151894508936037,0.179364792467022,0.137351417654927,0.231881510982141,-0.0105033437030238,-0.22945766243529,0.175325044888936,-0.203603277935539,0.164821701185912
severe,-0.0424305325489263,-0.100668518400394,0.153158339414573,0.133417931223362,-0.0478761623947778,0.0409178575917453,0.104979642028359,0.111862313083533,0.0170175932682859,-0.0937102135973612,0.0583892533471855,-0.127367231394638,-0.0702637517610561,-0.103088798331883,0.164957204080585,0.098021337225327,0.0791885340084239,-0.166091710298471,0.15262890317956,-0.266684594951005,-0.125476387698162,-0.0780540277905382,0.180537756139549,-0.0858443038200202,-0.0878107812643554,0.0307829353786328,-0.154141578136741,-0.212152662744631,0.0962061272767098,0.193546760771305,-0.213589703953953,-0.108156259438439,0.0897016249608316,-0.21540491390257,-0.168360722734242,-0.112316115570687,-0.200051263087184,-0.176075365015865,0.0353965939980347,-0.0968868310074413,0.0369092689552157,0.0725327641968276,-0.0609608007743932,0.182277332340307,-0.010966893439562,0.0223119556184193,-0.0587674220864808,0.159889742974029,-0.18280676857532,0.211774494005336,-0.0692048792910295,-0.048254331134073,0.07154952547466,0.0040842223843886
severe,0.0296211093908558,-0.190354909268152,0.227366747328239,-0.373668258150659,-0.244359603796078,0.107194663060818,-0.0455082662940064,0.0870010973267769,0.190762272265669,0.186979615860157,0.14816374166821,0.0329964027988512,-0.0629666804732927,-0.0227541331470032,0.0926459845780795,-0.023045106716658,-0.11464358644398,-0.180694586755614,-0.0439370090178706,-0.14391552755125,-0.0218230177241079,-0.0800759263689934,0.0423657517417349,-0.0904345854487033,0.067738647015631,0.0375355904854656,-0.202924967477238,0.094624604851732,0.0449263191546969,0.135128125747676,-0.253496173883238,-0.171499821954523,0.151131672078689,0.144788448260215,0.0477778601373136,0.0697172672892835,0.211828758708674,-0.0198443974504555,-0.200538984206069,-0.0208919023012127,0.188259899566638,-0.0389904583337395,0.255591183584752,0.216309751681358,-0.135768267600917,-0.108358557339437,0.0860117871899507,0.005004745398062,0.110744540610606,-0.223933259206313,-0.130763522202855,-0.0352659966421584,0.313785897515707,0.108009389055852
