group,RXRG,RUNX1,SIX5,TFAP2A,PGR,E2F3,FOXD2,BCL11A,RUNX3,MZF1,GMEB1,STAT3,NFAT5,ZNF384,E2F4,RXRA,RELA,ZFX,E2F7,SP4,NFIC,BATF,IKZF1,GATA6,BARX2,JUN,NFE2,STAT5B,POU2F1,HINFP,BCL6,ONECUT1,NR3C1,HNF4G,JUNB,NFE2L2,NANOG,IRF3,IRF2,MAFK,HIF1A,TP73,ZEB1,ZBTB7B,MEF2C,E2F8,FOSL1,YY1,CTCFL,USF1,THAP1,NRF1,TP53,ESR1,SETDB1,ELK4
healthy,-0.212035482660517,0.211032950827606,-0.288478534919923,0.188977250503581,0.239855741023776,-0.0443620336062783,-0.171934209344107,0.265921568679442,0.331838036693291,-0.136594962234021,-0.0180455729923844,-0.0854658387555983,-0.246873463854148,-0.305521576079397,0.0644126702644832,-0.141356988440344,-0.119802554032774,0.0423569699404578,-0.190982314169402,-0.260157010640208,0.201508898414959,0.306524107912307,-0.0954911570847008,0.401263366122325,0.107270906121396,0.223564598738984,0.0127822808696056,-0.189478516420036,0.0095240524126473,-0.247374729770603,0.322063351322416,0.188977250503581,0.014286078618971,-0.295746890708522,0.0972455877922937,0.171934209344107,-0.0496253257290571,0.0157898763683363,-0.0879721683378739,0.177949400341568,-0.078197482966999,0.170681044552969,0.0248126628645285,-0.212035482660517,0.0396000073999546,-0.2373494114415,0.331086137818608,-0.256146883308567,-0.0192987377835222,-0.150129141978309,0.189227883461809,-0.133837999693518,-0.198000036999773,0.174189905968155,-0.178701299216251,-0.146119014646668
healthy,-0.233209791016082,0.281244046479096,-0.0821455383280526,-0.247132763614057,-0.247828912243955,0.142014320499345,-0.219982967048005,-0.0285420938258488,-0.00556918903919,0.0341112828650388,-0.0675264171001789,0.201883102670638,-0.0313266883454438,0.236690534165575,-0.210236886229423,-0.196313913631448,0.401677759451579,-0.135052834200358,-0.232513642386183,-0.0556918903919001,-0.306305397155451,0.0570841876516976,0.402373908081478,-0.0786647951785589,0.295863167706969,-0.11695296982299,-0.295863167706969,-0.0431612150537226,0.0278459451959501,-0.314659180714236,-0.0069614862989875,0.197010062261347,-0.0348074314949376,0.140622023239548,0.0375920260145326,-0.271497965660513,-0.216502223898512,0.140622023239548,0.270105668400715,0.256878844432639,0.187263981442764,0.0306305397155451,-0.144102766389042,-0.164291076656105,0.0174037157474688,-0.0327189856052413,-0.23390593964598,0.284028640998691,0.330670599201907,-0.284028640998691,-0.0034807431494937,0.0536034445022038,-0.307001545785349,0.137837428719953,0.260359587582133,0.105118443114711
healthy,0.202868762019443,0.137793072438916,-0.0776905483249346,0.0362070705308243,-0.0252903658481637,-0.0290505641277468,0.328228920791995,0.417624602471116,0.0869697473051961,0.0534312045856888,0.103466101047883,0.489735501736024,-0.0514904570865492,-0.272614375269774,-0.127604148068433,-0.090608648866083,-0.151135711495501,-0.19073909014982,0.0914577258969566,0.0252297174888156,0.253752735512511,-0.0760530426225355,-0.161324635865984,-0.226400325446511,-0.132456016816282,-0.192255299133523,0.0681687559072806,-0.040270510607148,0.215241027326458,-0.229372095054569,-0.206689608658374,-0.0505200833369793,0.241986953798977,-0.0556145455222209,0.302392719709699,-0.0879401210547659,-0.175031165078658,0.177942286327368,0.207841927485988,-0.236589249816994,0.006368077731552,-0.129908785723661,0.0445765441208641,-0.118082355650779,0.0576765897400568,-0.269400012224324,0.219607709199522,0.0711405255153382,0.133001852050415,0.149316260715058,-0.112199464794012,0.0009703737495698,-0.0597992823172408,0.090608648866083,-0.130212027520402,0.201291904676392
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,-0.223412647181946,0.0196254233105702,-0.0069382809683834,-0.0239866284906969,-0.110021312498651,0.35523998558123,0.213897290425306,-0.130439682205608,-0.00356825878374,-0.291209564073006,0.104470687723944,-0.128457316214641,0.0842505546160842,-0.0134800887385735,0.270791194366049,-0.127664369818255,-0.150263342115275,-0.226386196168396,0.29279545686578,0.0245813382879869,-0.121717271845355,0.104668924323041,-0.158985752475528,0.065814550900094,-0.109426602701361,0.159778698871915,0.275152399546176,0.0245813382879869,-0.160968118466495,0.065814550900094,-0.0767175638504108,-0.193478920718349,-0.270394721167856,-0.111805441890521,0.0614533457199673,0.172069368015908,-0.149866868917082,-0.028744306869017,-0.134206177588445,-0.130836155403801,0.0220042624997302,0.0253742846843736,-0.0222024990988269,0.0049559149774167,-0.0208148429051502,0.260086418014829,0.0354843512383037,-0.151849234908048,-0.185747693353579,0.198831308893959,-0.0315196192563703,-0.0130836155403801,-0.110219549097748,0.199822491889442,0.106254817115814,0.0414314492112038
healthy,-0.189556561996807,-0.0536813781647008,0.111077730596855,-0.156121793589727,-0.0003714974267453,-0.0612970754129801,-0.108755871679697,-0.154821552596118,-0.0026004819872173,-0.0338062658338254,-0.0524740115277784,-0.00557246140118,-0.0897166285589982,0.169681449665931,-0.0912026182659795,0.0233114635282697,-0.179061759691251,-0.0858159055781721,-0.0333418940503937,0.0412362143687321,-0.113863961297445,-0.216025753652412,-0.0843299158711908,0.0014859897069813,0.126680622520159,-0.145626991284171,-0.149156216838252,-0.0799648211069331,0.0483875398335797,-0.0364996221777291,-0.206273946200347,-0.0418863348655364,-0.195872018251477,0.18946368764012,-0.186213085156099,0.0608327036295484,-0.0716990033618495,0.134203445411752,0.160394013997298,0.120922412405606,0.0561889857952318,0.0937102258965105,0.179897628901428,0.026469191655605,-0.0176461277704034,0.0465300526998531,-0.164759108761556,0.0754139776293028,-0.104669399985498,-0.0856301568647995,0.156400416659786,-0.002228984560472,-0.0621329446231571,-0.0675196573109644,0.0699343905848091,0.128259486583827
healthy,-0.172085969325574,0.10525501512181,0.331986876531222,0.113179043248879,-0.136876372647752,0.168049200279709,0.107721929538728,-0.0556177068541385,-0.0926961780902308,-0.23921594345866,0.108544234344367,0.0021678944875941,-0.133736663389857,-0.106226829892111,-0.231366670313923,0.25087772070227,-0.0316213575259416,0.22217180748723,0.134259948266173,0.0492635333560178,0.190101920067304,0.200941392505274,0.0334154771018816,0.0968824571007573,0.26799661165603,0.0046348089045115,-0.220900972787606,-0.0844731300338393,-0.0969572120830881,0.394108266848142,0.187709760632717,-0.0713910081259439,-0.12768150982106,0.0094191277736847,-0.133886173354519,0.103984180422186,-0.166778365580085,-0.0241458592928585,0.0616728604229358,0.224563966921817,0.174253863813168,-0.0859682296804559,-0.193241629325199,-0.0132316318725571,0.273304215401519,-0.064214529822184,0.153845753636851,-0.331463591654906,-0.126111655192112,-0.0812586657936136,0.184495296392492,0.249681640984976,0.073110372719553,0.321670688969567,0.0689240937090264,0.248859336179337
healthy,-0.0115947813796306,-0.0395090625406449,-0.0984130321163082,0.0007936534848089,-0.100235954964229,0.0361484360659071,-0.140154245082978,-0.175447023485576,-0.0634426754419144,0.121900214932373,0.0604664748738809,-0.116617458924113,0.10208367948355,0.0995911115078214,-0.0554937397581249,-0.0463915263542224,-0.137128441172144,0.0208334039762346,-0.0326389995627675,0.104216623223974,0.0077009189697867,-0.120722135540859,0.218279509993858,-0.128398252839246,-0.0433285199362879,0.0921630109234378,-0.0484624659161457,-0.0062748228642706,-0.0345611290962892,-0.0582963286263565,-0.105208690079985,0.0387898140700368,-0.177307148840597,0.149268859322581,0.0343131123822864,0.0136905226129542,0.020510982248031,0.118415580100633,-0.184388026025376,-0.175484225992676,-0.0027157830183305,0.0533855976891012,0.0315725276925555,0.131696875135483,0.0304068491367424,-0.165489152418363,0.0853921546311616,0.0746654317505408,0.168142931258193,-0.163306605335139,0.062785431149807,0.118688398486037,0.134164641439811,-0.0573166626060454,0.143167648158112,-0.105580715150989
mild,-0.0146109543129012,0.171106597495662,-0.164593280512803,0.0663654189875151,0.0605562443811809,0.182548911114199,0.213707211275447,0.242929119901249,-0.129738232874797,0.167761921207167,-0.219516385881781,0.211770819740002,0.133434980351556,-0.202616968845172,0.0815044800828103,0.0230606628312055,0.0568594969044228,-0.0774556614177895,0.116711598909078,0.2207486350407,0.128329948121747,0.0947071496426608,0.153503038082528,0.234479411382945,0.204377324786485,0.0869615835008819,0.0658373122051211,0.0031686406943641,0.25225900639021,0.0783358393884462,0.0088017797065669,0.0075695305476476,0.222332955387882,-0.0950592208309235,0.0925947225130847,-0.236415802918389,-0.309998681265289,-0.111078459896875,0.123400951486069,-0.265989782732454,-0.115303314156028,-0.291867015069761,-0.21018649939282,-0.10509324969641,-0.174275238190026,-0.191350690820766,0.0584438172516048,0.0195399509485787,0.0100340288654864,0.133434980351556,-0.140476404116809,-0.251906935201947,0.298732403240884,-0.234303375788813,-0.0848491563713058,0.197511936615363
mild,0.108578547081773,0.0082376557507295,-0.0379700692183773,-0.0322541448199119,0.180603997800251,0.178970876543547,-0.158460794878465,0.223305315365257,-0.0923914334491444,-0.132042656902364,-0.112349135865635,0.121547451179132,-0.129641007995446,0.116816202832503,-0.0677264991750942,0.112829465647019,-0.03583260169122,-0.203011382101798,0.0805272878489684,0.0320860293964276,-0.0924394664272828,0.135717179729949,-4.80329781383647e-05,-0.0635956630551948,0.0561985844218867,0.0011527914753207,0.07284201134683,-0.085090420772113,-0.112253069909358,-0.0146500583322012,-0.0595849093806414,0.203659827306666,0.087588135635308,0.153849628977182,-0.202723184232968,0.0761082538602388,-0.099836545060591,0.0091262658462892,-0.0836254149388929,0.0004322968032452,-0.0182285152035094,0.0441182904200879,-0.0221672194108553,0.162831795889056,-0.0422450042726917,0.0347278431940377,-0.0807194197615218,0.0158268662965912,-0.0281473251890817,-0.201354244356025,0.0873479707446162,0.164464917145761,0.141601219551899,-0.0474805988897735,-0.0569911285611697,-0.0491617531246162
