group,LHX2,RUNX1,FOXK1,TP63,TFAP2A,ETS2,FOXO3,MITF,STAT1,PGR,SPI1,MEF2A,E2F6,FOXD2,BCL11A,XBP1,IRF4,MZF1,FOS,NFYB,FOXH1,AR,STAT3,GFI1B,E2F4,OTX2,SP4,SPDEF,GATA6,E2F2,GATA3,SP1,CTCF,NFYA,GMEB2,TP73,ZEB1,MEF2C,CTCFL,EGR2,RARG,EGR1,NR2C2,ESR1,ZNF143,ELK4,MECOM,ASCL2
healthy,-0.148089845077637,-0.0615399954611193,-0.0862544576383048,-0.363135205216973,0.162859443988306,-0.184127666419669,-0.119732215169154,0.227254895238821,-0.0090586873318767,-0.113135127655722,0.117270615350709,0.194170993678924,-0.0721741066768007,-0.106833432120503,0.184324594405144,-0.131843286275902,0.24783386972102,0.0286530218866971,-0.001870815862018,0.090389945333292,-0.262701932624426,0.105553400214912,-0.0731587466041786,-0.270677516036187,-0.0825128259142687,0.107030360105979,-0.0477550364778285,-0.0236313582570698,-0.110181207873588,-0.174872051102317,0.11500594351774,-0.169948851465427,-0.446435743073144,0.0479519644633041,0.19564795356999,0.16581336377044,0.055533691904114,0.112150487728344,0.0526782361147181,-0.224497903442163,0.178613682826353,-0.0986609207232664,0.132138678254115,0.23621511857796,-0.064493915243253,-0.204805104894605,-0.2326704148394,0.106242648164076
healthy,-0.0622670638341955,0.539932211055421,-0.289158008764278,-0.136049269610331,-0.417104030341392,0.0042648673859038,-0.181683350639502,-0.0652524710043282,-0.171874155651923,-0.215375802988142,-0.192772005842852,-0.0456340810291707,-0.51562246695577,-0.515195980217179,-0.160785500448573,0.171021182174742,-0.251627175768324,-0.0136475756348922,0.0157800093278441,0.172727129129104,-0.317306133511243,-0.163770907618706,0.185521731286815,0.478518120698406,-0.261009884017313,0.303658557876351,0.195330926274394,-0.488327315685985,-0.0405162401660861,-0.0959595161828355,-0.0290010982241458,0.0584286831868821,-0.085297347718076,0.125813587884162,-0.017912443020796,0.0597081434026532,-0.215802289726732,0.194904439535804,0.153108739153946,-0.414545109909849,-0.127946021577114,-0.188507138456948,-0.0699438251288223,-0.0319865053942785,-0.147564411552272,0.35952832063169,0.416251056864211,0.0648259842657378
healthy,-0.212243175479085,0.306794272981848,-0.270063575443486,0.252884121795527,-0.421858150959787,-0.0780767706836379,-0.068653712152854,-0.0189102195005527,-0.243461063264743,-0.106538253592944,0.235063643757718,0.38583258025026,-0.313012209563386,0.022884570717618,-0.0633973121560902,0.0948716096976881,0.253140531551466,-0.0239743121803617,0.317242970536391,0.271858443735064,0.424550453397154,0.293653272989939,-0.243461063264743,0.112371575540572,-0.414229960720581,-0.32660192662819,-0.412819707062913,0.090704951163668,-0.104358770667457,0.219550853523366,0.413717141208702,-0.335640370525064,-0.0304486585178391,-0.17378171208813,-0.430447877783767,0.276345614464009,-0.273973824221567,0.404101775360963,0.272884082758823,0.0555127121609445,-0.309935292492109,0.301986590057979,0.400319731460853,-0.404806902189797,0.259358468133004,-0.376217214402521,0.324166033946763,-0.145448434056793
healthy,-0.142886901662352,-0.204124145231932,0.142886901662352,-0.224536559755125,0.142886901662352,0.224536559755125,-0.163299316185545,0.142886901662352,-0.142886901662352,0.224536559755125,-0.306186217847897,0.265361388801511,-0.142886901662352,0.102062072615966,-0.163299316185545,0.142886901662352,-0.163299316185545,-0.142886901662352,-0.142886901662352,-0.204124145231932,0.142886901662352,0.163299316185545,0.163299316185545,-0.163299316185545,-0.163299316185545,0.163299316185545,-0.163299316185545,-0.142886901662352,-0.163299316185545,-0.163299316185545,0.142886901662352,-0.142886901662352,0.183711730708738,0.142886901662352,0.244948974278318,0.163299316185545,-0.122474487139159,0.163299316185545,0.163299316185545,0.142886901662352,-0.224536559755125,-0.163299316185545,0.183711730708738,-0.285773803324704,0.224536559755125,0.183711730708738,0.183711730708738,0.204124145231932
healthy,0.166928267793238,-0.242345764962583,0.166297159030314,0.0829908023244263,0.0687908551586499,0.180812660577552,0.069737518303035,-0.160932734545465,-0.0413376239714823,0.174501572948318,0.140421699750455,0.0533286904670267,-0.246763526303047,0.250865733262049,0.0467020484563311,0.127483970110526,-0.0467020484563311,0.0003155543814616,0.191857063928712,-0.137266155935838,0.157461636349387,-0.0498575922709481,-0.0198799260320869,-0.0997151845418962,-0.134741720884145,0.125275089440294,0.0691064095401116,0.0388131889197887,-0.0467020484563311,0.139790590987532,0.0590086693333373,0.0763641603137306,-0.0508042554153332,0.211421435579337,0.207950337383258,-0.117386229903751,-0.0183021541247784,-0.0015777719073084,-0.0870930092834283,0.03534209072371,0.122435100007138,-0.17481712732978,-0.23982132991089,0.0031555438146169,-0.124012871914447,0.165034941504467,-0.0003155543814616,0.115808457996443
healthy,-0.216714117656179,-0.184782243331975,0.112868442332927,-0.104550054903933,-0.251832471035844,-0.0886176596266249,-0.0638302067636137,0.189813526051124,-0.217217245928094,-0.0224059790426137,-0.157982277381303,0.306673452674577,-0.222550405610392,-0.323410853186948,0.006574209419689,-0.225367923933116,0.0807353166999569,-0.33712948406783,-0.0948229083135764,-0.10545568579338,-0.116692217199481,0.0621531125238971,0.142955512993443,-0.071746091575076,-0.238751135966055,0.0102973586318599,-0.219162675246165,0.0210307617660461,0.174350717160937,0.0122763298347255,0.20510862551734,-0.115316999922913,0.0662452224688056,0.222114361108066,0.187364968461138,0.0299193612365441,0.229124615030081,0.144464897809188,-0.234625484136352,-0.0055008691062704,0.0869405653869084,-0.165596285229617,0.224562918698052,-0.253677274699532,-0.0627904083349894,0.0775823795292897,-0.200110884682984,-0.12101912033795
healthy,0.0419870297891101,0.0789456727771292,-0.109241703253703,0.0022627740604909,-0.0384671590283464,-0.015965128093464,0.0412327717689465,-0.0839740595782203,0.0659975767643198,-0.0442498038496011,-0.0130738056828367,0.0306731594866553,-0.0031427417506819,-0.0349472882675827,0.0697688668651381,0.007291160861582,0.0359529656278009,-0.0055312254812001,-0.0007542580201636,0.0407299330888374,0.0129480960128094,0.025519063015537,0.0095539349220729,0.0187307408340641,-0.0525466420714013,-0.0247648049953733,-0.0589578352427924,0.0214963535746642,-0.0329359335471463,0.0077939995416911,-0.0012570967002727,0.0155879990833822,-0.0331873528872008,-0.168073828826468,-0.0119424186525912,-0.0246390953253461,0.0458840295599557,0.0568207708523287,-0.0677575121447017,-0.0238848373051824,0.0266504500457825,0.0544322871218105,0.0093025155820184,-0.0124452573327003,0.0485239326305285,0.0202392568743914,0.104716155132721,-0.0351987076076372
healthy,-0.0692080921559349,0.126088765627096,-0.0310694587736606,-0.0480878420906937,-0.0809245945165077,0.102241210543099,0.0360004262475702,-0.0737463277071437,-0.0783936554591028,0.186809484564664,-0.0211202500652412,0.0335567609507654,-0.0068073533268132,-0.202540579912845,-0.278905120437994,0.081077323597558,-0.0937974742050328,0.0218402585901926,-0.0790700271037541,-0.0438332462614354,-0.09235745715513,0.068248080789333,-0.0260948544194509,0.0517315215957508,0.183973087345159,-0.0521242535184516,0.262563108765612,0.192024091760524,-0.0412586703237304,-0.214867998597619,-0.0786991136212034,0.194118662014928,0.176598454574444,-0.114132260424872,-0.105863071608006,-0.274257792686035,0.0814264186399587,-0.0447059838674371,-0.119215956979832,0.120328697427485,0.151921798764746,0.0959793182200371,-0.111099497244017,-0.034364043236317,-0.154300008741101,0.0092073817433179,-0.123666918770441,-0.101106651655297
mild,0.147247278496181,0.0397215283542997,0.281948106504109,-0.0695660637710383,0.141854974243783,-0.20987275263542,0.0563255543196051,-0.431330951040843,-0.194336509690391,0.0833938538836239,-0.097702146355334,-0.398016120808205,-0.263101736196222,0.190545879968408,0.14404392943535,0.277837141876043,-0.337686380162561,0.358347981604919,0.372549495774601,0.405810936856226,-0.230480964926763,-0.135448276122121,0.206882960178644,0.283763337638579,0.184406127601816,-0.305118998044117,0.111102823259809,-0.0184726462507899,0.471693149207309,-0.406184660913323,-0.137423674709634,0.0751185354764781,0.306613894272504,0.0717550189626059,-0.391876368441613,-0.58754760690735,-0.291184429629504,-0.34099650752542,-0.13875840348498,-0.0641203703676263,-0.0116388349210179,-0.430103000567525,-0.0938047383313234,-0.18445951675283,-0.0343826132529153,0.35877509481303,0.0644940944247232,0.193161948368087
mild,0.041556765768795,0.299496062570498,-0.240981349953148,0.132224093912866,-0.101682374492426,0.0910156300048883,0.323180589106092,0.0461282276920254,0.0782808432187463,-0.164855624498211,-0.0162178053943176,0.123277089863115,-0.009404150242074,0.320132947823939,0.0671569525388855,0.163897794380962,0.113198104765707,0.210635550329419,0.263512126574784,-0.0244464368561324,-0.0901231064865433,0.0481091945254253,0.052071128192225,0.106993977869894,0.0218341729000007,0.246205877865412,-0.246097033533906,0.267757055503498,0.164507322637393,-0.134117985281061,0.0963054645160549,-0.279403398974585,-0.0873584604663039,-0.247403165511972,-0.0981558181516482,0.0362887001239294,-0.377036764335007,0.103206195133503,0.199228664387644,0.114874307470891,0.353352237799413,-0.0274070026730816,-0.0882074462520467,-0.0526371187160535,-0.0564031325861434,-0.052506505518247,-0.139952041449755,-0.0109932774820542
