group,TFAP2C,RUNX1,ATF1,FOXK1,DUX4,TP63,SIX5,ARNT,FOXO3,RFX5,MITF,E2F6,FOXD2,ELK3,BCL11A,IRF4,ZNF263,IRF1,FOS,GMEB1,AR,GATA2,STAT4,RUNX2,EHF,BACH1,NFIC,MXI1,IKZF1,SPDEF,E2F2,ONECUT1,HNF4G,CTCF,NFE2L2,FOSL2,NFYA,GMEB2,ZNF217,KLF9,MAFK,AHR,PAX6,FOSL1,EGR2,ATF2,EGR1,ETV1,ZNF143,MECOM,SREBF1
healthy,-0.0710547952080805,-0.230076601343189,0.0124492699042257,0.282809829522409,-0.489162350482075,-0.486226201919757,0.42010413629637,0.03311975578294,-0.188735629585761,0.0951312134190829,-0.0281870261982468,-0.0190262426838166,0.109577064345684,0.182980778403619,-0.0855006461346819,-0.110281740000641,0.206822304729636,-0.0944265377641268,-0.293145072461767,-0.062363795463621,-0.0896112541219263,-0.241703749649966,-0.240294398340054,-0.317104044730276,0.193668359170454,-0.162897522237368,0.0395792826200382,0.102177969968645,0.116741266837739,-0.104644334760991,0.0859704299046527,-0.467317405178433,-0.0625986873486064,-0.005754851182142,-0.180749305496258,-0.195430048307844,0.257206614059002,0.338479206263947,0.154793752205372,0.227257898723365,-0.0438073365497752,-0.170648954441886,-0.118620401917622,-0.0258381073483929,0.0126841617892111,-0.0664744034508653,-0.0898461460069117,0.202711696742392,0.144575955208507,-0.29373230217423,0.216687763899022
healthy,0.123218307492079,0.0501227013527101,0.116256821193091,-0.366870327956642,0.129483645161168,0.0201883102670638,-0.366870327956642,0.142014320499345,-0.176821751994283,0.0466419582032163,-0.0438573636836213,-0.137141280090054,0.0800570924383564,-0.117649118452889,0.153848847207624,0.0452496609434188,-0.168467968435498,0.378704854664921,-0.0793609438084577,0.258967290322335,0.224856007457297,0.11695296982299,0.18378323829327,-0.301432356746159,-0.238778980055272,-0.0382881746444313,0.126699050641573,-0.272194114290412,-0.0299343910856463,0.121129861602383,0.402373908081478,0.0299343910856463,0.13922972597975,0.165683373915903,-0.0626533766908876,-0.18935242733246,0.10581459174461,0.331366747831806,0.0285420938258488,-0.0201883102670638,0.295863167706969,0.0097460808185825,-0.128787496531269,0.0048730404092912,0.156633441727219,0.0786647951785589,-0.236690534165575,-0.354339652618464,0.103029997225015,-0.188656278702562,0.329974450572008
healthy,-0.0666665365443214,0.508268238711466,-0.298589160791778,-0.0606409072797385,0.146922790153447,-0.0329486536382511,0.0572434780135375,-0.227755965713436,0.543396375275204,0.208525234017959,0.559550189899405,-0.255896936427818,0.320127580290712,-0.440319653387446,0.436088892414441,-0.063589619473045,-0.359294170510501,-0.319230146144923,0.43647350704835,0.395704355853938,0.307691707127637,0.363332624166551,0.570191194770902,0.153076624295999,-0.456986287523526,-0.423781224129335,0.567627097211506,-0.105256204813246,0.0482691365556481,0.404486389994873,0.242884141313878,0.0597434731339495,-0.51288361431838,-0.515319506999807,0.0128204877969849,0.425640194859898,0.120833097486582,-0.508652853345375,-0.414358165598551,-0.0149999707224723,-0.179486829157788,0.31397374614816,-0.162499682826783,0.252243097405677,-0.225191868154039,-0.273012287636793,-0.0734613950767233,-0.280576375437014,0.0260896926668642,0.190512448663195,0.0499357999692561
healthy,0.444768478154875,0.24595854003971,-0.444768478154875,0.185058262553839,-0.0459698868764314,0.256566975472733,-0.0569712273254919,-0.262067645697263,-0.260496025633111,0.4180509370643,0.0931184888009765,0.0003929050160378,-0.442411048058648,0.234564294574612,0.175235637152892,-0.153232956254771,0.440839427994496,0.07583066809531,0.176021447184968,-0.24595854003971,0.165413011751946,-0.418836747096375,0.201953178243468,0.246744350071786,-0.221598429045362,-0.153232956254771,0.17759306724912,0.129658655292499,0.223170049109513,0.163841391687794,0.160698151559491,-0.135552230533067,0.0719016179349312,-0.197238318051013,0.24595854003971,0.233778484542536,0.27189027109821,0.322182113151058,0.192523457858559,0.29782200215671,-0.0196452508018938,0.161483961591567,0.0997978740736204,0.173664017088741,-0.0679725677745525,-0.409799931727504,-0.433374232689777,-0.223955859141589,-0.185058262553839,-0.211775803644415,0.223170049109513
healthy,0.235933558944193,-0.0406781998179643,0.0081356399635928,0.0569494797451499,0.105763319526707,0.122034599453893,0.235933558944193,0.154577159308264,-0.122034599453893,0.187119719162636,0.0406781998179643,0.0244069198907785,0.105763319526707,0.122034599453893,-0.203390999089821,-0.105763319526707,-0.0569494797451499,-0.122034599453893,-0.0569494797451499,-0.219662279017007,-0.203390999089821,0.0569494797451499,-0.154577159308264,-0.235933558944193,-0.0732207596723356,0.138305879381078,-0.138305879381078,0.154577159308264,-0.235933558944193,0.138305879381078,0.138305879381078,-0.187119719162636,-0.28474739872575,-0.0732207596723356,-0.203390999089821,-0.0732207596723356,0.138305879381078,0.0732207596723356,0.105763319526707,-0.0244069198907785,0.138305879381078,-0.105763319526707,-0.0081356399635928,0.105763319526707,-0.17084843923545,0.122034599453893,-0.138305879381078,0.0732207596723356,-0.0569494797451499,0.0406781998179643,-0.17084843923545
healthy,-0.0675954961561511,-0.222915285106924,-0.255801769755692,-0.115224198061264,-0.127495878909265,0.210076595902909,0.264792902258188,-0.180511160196504,-0.0026325387957758,-0.130128417705041,0.218257716468243,-0.218460219452534,0.11234865568434,-0.0361670329942738,-0.223320291075504,0.12231180251143,0.0459276768370733,-0.240006536981037,-0.265764916582782,0.221821768991755,-0.0196832900730314,0.21854122064625,-0.288688254404461,0.293102819461992,-0.176096595138972,0.348750639545007,-0.172168037243738,0.322384750990391,-0.215746679463042,0.001822526858614,0.200882960416123,0.277186084896763,0.24737764560921,-0.176258597526405,0.287756740676725,0.147705676741452,0.262160363462412,0.324085776058431,0.317281675786272,-0.20136896757842,0.260621340781805,0.217650207515372,-0.318334691304582,-0.287473236498718,-0.143007607505913,0.0424851261041357,-0.139970062741557,0.31011307014239,-0.0530152812872389,-0.279616120708249,-0.220849754667161
healthy,0.140042716454772,-0.188753226525997,-0.158309157731481,0.0,-0.188753226525997,-0.207019667802706,0.121776275178063,0.140042716454772,-0.182664412767094,-0.170486785249288,0.1948420402849,-0.127865088936966,-0.1948420402849,-0.170486785249288,0.146131530213675,0.207019667802706,0.115687461419159,-0.140042716454772,-0.127865088936966,-0.182664412767094,-0.170486785249288,0.170486785249288,-0.127865088936966,0.121776275178063,-0.0669769513479344,-0.146131530213675,0.200930854043803,-0.0121776275178063,-0.176575599008191,0.158309157731481,-0.176575599008191,0.188753226525997,0.1948420402849,0.200930854043803,-0.207019667802706,0.188753226525997,-0.164397971490384,0.140042716454772,-0.0669769513479344,0.176575599008191,0.182664412767094,0.152220343972578,-0.127865088936966,0.0547993238301281,0.200930854043803,-0.115687461419159,-0.0608881375890313,0.170486785249288,0.152220343972578,-0.164397971490384,-0.158309157731481
healthy,0.101376831848642,0.0729789180953218,-0.0754218827282493,-0.0598836355959743,0.0840776660469468,0.0272446360332068,0.0161458880815818,-0.124876415500406,0.0330482271408721,0.0401663068327523,-0.110937876173449,0.0012772860771143,-0.152852700839921,-0.0386906073844357,-0.127530194340236,-0.0124008357001396,0.101910067783748,-0.0849333237102564,-0.0481524450236422,0.0698787091702869,0.136223180166034,-0.0167783307022889,-0.0855409646595632,0.0271206276762054,0.0241692287795722,0.0303572457939418,-0.0183532368362067,0.0751738660142465,0.0742314025010359,0.0398686867759489,-0.0098090610388104,-0.0159598755460797,-0.0077381214768871,0.0391370374696407,0.0350943650313952,0.0680433854866662,-0.0681921955150679,-0.0799977911016008,0.0747026342576412,0.0161830905886822,0.0207465981263336,-0.0034226306532385,0.0001240083570013,0.127728607711438,0.0207465981263336,0.022470314288653,-0.0393106491694427,0.0478796266382392,-0.011631983886731,-0.0477432174455376,-0.0691346590282785
mild,0.0827543505038335,0.131212568118449,0.0899775824722093,0.0109770375582405,-0.0535770434189767,-0.178988275625817,-0.14474901857887,0.313215263384612,0.0229209644350824,-0.115344208124931,0.032646733463368,0.0851431358792018,0.153507898288554,0.0677960039866457,0.0751898634818336,-0.21874448937302,-0.0028437921135338,-0.19775730357514,-0.223237680912403,0.0908875959485401,-0.0130245678799848,-0.154759166818509,0.0721185679992171,0.128653155216269,0.0377086834254581,0.0,-0.0358317806305258,-0.0844606257719537,0.114092939594976,-0.0138208296717742,-0.0151858498862705,-0.000341255053624,0.0855981426173673,-0.188429665442749,-0.0321348508829319,-0.0658622253494427,-0.0752467393241042,-0.157204828036148,-0.0419174957534882,0.0589802484346909,-0.0048344465930074,-0.043339391810255,0.1338288568629,0.131838202383427,0.092480119532119,0.140198951197216,0.0361730356841499,-0.0327036093056387,0.12620749399863,0.0365142907377739,0.0179158903152629
mild,-0.135141121997213,0.211005621056537,0.193917061010176,-0.167576732785848,-0.0410125441112675,0.0690726127733821,-0.0992007237341009,-0.0179157769658032,0.121535580559027,-0.107581737260023,0.0254913424385851,0.3015205671365,0.0871843095358951,0.0137579235022936,-0.0698562919602216,-0.193590528015659,0.0278423799991036,0.169231166624731,0.191914325310475,0.0898836489572312,-0.0291702808434705,0.107472892928518,-0.0880332953216379,-0.0385091244866413,0.013844998967498,-0.111913741653942,0.007379645676072,-0.163484185921242,0.0947816438749781,0.158020200479666,-0.051853439529214,-0.0433853505380871,-0.0396411055342984,-0.12556282082473,0.0871843095358951,0.126172349081161,-0.128044471583055,0.060778674712664,0.0818944750247284,0.0588194767455652,0.0130830886469595,-0.0891870452355961,0.304306982023041,0.117791335555238,0.168295105373784,-0.132485320308479,-0.192523853566906,0.0559024486612182,-0.0032000233462613,-0.226831586857435,0.16703251112832
