group,ATF1,ARNT,HEY1,PGR,ELF3,FOXD2,RUNX3,FOXH1,KLF1,CEBPA,STAT4,TFAP4,EHF,PRDM1,TEAD4,MNT,CDX2,MEIS1,NFE2,ETV6,POU2F1,CTCF,JUNB,ATF3,FOSL2,IRF2,NR5A2,FOXP2,FOSL1,ETV4,USF1,JUND,NR2C2,CEBPB,MYB
healthy,-0.320726555961223,-0.0006737952856328,0.0175186774264534,0.0422806541734596,0.0726014420269366,-0.295290783928584,0.173839183693268,-0.168617270229614,0.195063735190702,0.0345320083886821,-0.0126336616056154,0.127852655448828,-0.0761388672765089,0.136611994162055,0.188494231155782,0.0461549770658483,-0.0107807245701252,-0.19523218401211,0.0572725992787899,0.171480900193553,0.186135947656067,-0.108481040986884,-0.0250988743898226,-0.0020213858568984,0.262948610218209,-0.257895145575963,-0.13240077362685,-0.13240077362685,0.192705451690987,0.0267833626039047,-0.0591255363142802,-0.16238466383751,-0.0862457965610013,-0.001684488214082,0.143686844661199
healthy,-0.175554920535394,0.227623884000511,0.175839450390394,-0.254369690370571,0.226770294435509,-0.358223087445803,0.294772929780661,-0.0879197251951972,-0.303877885140682,-0.367328042805824,-0.242703966315544,-0.218234398785489,0.260913877035585,-0.210836622555473,0.0318673437600715,-0.165311845755371,0.0543452023051219,-0.256645929210576,-0.0623120382451398,-0.156775950105352,-0.270872421960608,0.0486546052051091,0.0480855454951078,0.0187789704300421,0.0318673437600715,-0.0145110226050325,-0.403178804535904,-0.326924803395733,-0.116657240550262,-0.131452793010295,-0.129745613880291,0.342573945420768,0.0631656278101417,-0.340297706580763,0.192626711835432
healthy,-0.490594492972118,-0.21479047322164,-0.369447901010358,-0.0510172693810743,0.55823769481139,0.147665213203495,0.25430943417368,0.209818231738814,-0.320139839639005,-0.34924816998638,0.138083289512634,-0.096647943822421,-0.111927227545687,-0.40394282629746,-0.301442139896297,-0.245297246486059,-0.236077882069986,0.501833830490588,-0.0744800338781572,0.331430971339588,-0.320398810549569,-0.0823527495592976,-0.186459055605957,-0.445896113808801,0.365097189712886,-0.249388986872967,-0.275078901200899,-0.422795908586507,-0.241360888645489,-0.420724141301997,-0.402751560108867,-0.383484124362918,0.419118521656501,-0.25917808729228,0.432688597370045
healthy,-0.520951767906095,-0.501560203104762,-0.341186721234274,-0.494222854261014,-0.10272288381247,-0.615289110182853,-0.472734904075753,-0.378921658144977,0.332801179698562,0.518855382522167,0.084903608049082,-0.0471686711383789,-0.440765026970851,-0.17137950513611,0.136265049955317,-0.119493966883893,0.101674691120506,-0.215927694544579,0.313409614897228,-0.244752993573588,0.49055417983914,-0.393596355832473,0.315506000281156,0.426090329283356,0.470114422345843,0.530385502133771,0.278295159716435,-0.423993943899428,0.24789757164948,0.109536136310235,-0.525668635019933,-0.0759939701673882,0.238463837421804,0.49317466156905,-0.259951787607066
healthy,-0.45138646153632,-0.119172555848649,0.149645903462915,-0.0682929486712575,0.0500633567948661,0.155903823062273,0.235080110167197,0.0691091990537825,0.431252285434037,-0.18311216914644,-0.115091303936024,0.244875114757497,0.142571733481032,-0.443496041171912,0.534371917093027,0.652728222559151,-0.182568002224756,0.161345492279106,0.211408849073973,-0.45301896230137,-0.336567241061138,0.302012641534247,0.534644000553869,-0.0419008529696162,0.209504264848081,-0.669053230209651,-0.0239433445540664,-0.713130750866,0.0816250382524991,0.26827429238988,0.200797594101148,-0.160529241896581,-0.223380521351006,0.164610493809206,0.145836735011132
healthy,-0.385531835823725,-0.545636255511347,0.205504475659215,0.431275955734474,0.466223021554542,-0.230899671168406,0.389775291073325,-0.448282544727081,-0.377274301283962,-0.362512319894426,-0.528187298596968,0.339591107947743,0.038453241200046,0.0966000469175421,-0.303431626342076,0.43597816290295,0.288686028949642,-0.177635296587515,-0.500416423507885,-0.0241663957264882,-0.217661401509421,0.13500413612628,-0.486457257976381,-0.483688362466024,0.326582214248196,0.335101892741602,0.153681892823362,0.0637501327266208,-0.550829982592904,-0.454803375573957,-0.448888752619881,0.380731324672633,-0.389578683108093,-0.338149316202705,0.39477241018965
healthy,-0.337215893721692,0.0108467595500866,0.0367803755652936,-0.100322665147801,0.235473289141879,-0.332324991233653,0.319663864631551,-0.0851569231586797,-0.151262992271207,-0.0764992368996106,0.0800490854796389,0.250362931796998,0.0057586432520459,0.300534125061399,-0.232712295801857,-0.209086081363669,0.171398522272368,0.162405572536296,-0.119965160623958,0.0183606057111465,-0.10278783777282,0.195360000187559,-0.0911522229827275,0.0050289521550401,0.218552344243744,-0.140475396864121,-0.0264069291592108,0.056501756565451,0.0450041914423592,-0.221411944488767,-0.0451816838713606,0.0876220957836994,0.23058238665384,-0.0543126832744335,0.240995275821924
healthy,-0.313269727489475,-0.223098254039606,0.186934293943966,0.207277482896107,0.177735634591694,-0.203354977653917,0.1504703775651,0.265084442504535,-0.196217556350482,-0.101508282718472,-0.192518095524024,0.296679837671037,0.142233116556501,0.174782218879927,-0.281543582148234,-0.37389166144818,0.248994479824808,0.260938892846613,-0.190218430685956,0.226105508058618,-0.248448405565601,0.208954161607475,-0.334489711731046,-0.210284736915119,0.147855374070307,-0.0076681131891435,0.286973559993304,-0.263600043461903,0.2035703308829,-0.321383929510083,0.0772425885241412,-0.138933597441012,-0.121236176730662,-0.203924125473372,0.273852395398842
mild,-0.391879957319041,0.0823876221605598,0.417740056025374,0.031247619270152,0.275260858345291,-0.514922638503499,0.0838381084662035,0.179197222445805,-0.262952445980258,-0.192293041662474,-0.37899135043175,0.458477999981023,-0.106548579765996,0.123167008582084,-0.311688785849885,-0.236097728092912,0.221261325309471,0.337963309214973,-0.281228573431368,0.16560409363863,-0.306674247478945,-0.0720684481575521,0.285497147416548,-0.450148064340041,0.260092915834846,-0.185786574520015,0.144675648371486,-0.138417836024281,-0.134356474368478,-0.316869094084326,-0.138376393558405,-0.355452029814448,0.134024934641474,-0.363574753126052,-0.15976070595018
mild,-0.360432169159451,-0.278250045495869,0.308118387214461,0.385718976440553,0.534190601342121,-0.350602942458248,-0.33384023634126,0.120846467699848,-0.330591017556215,-0.32282823962207,0.436836393309878,0.440044826921889,-0.361750889754218,-0.331597051824388,-0.426789645685827,-0.541966974333944,0.4826381426271,0.381531698675725,0.285401045834503,0.368969865381242,-0.553291657379727,0.392897166894543,-0.32515299448501,-0.386792985997116,-0.459376998940021,-0.513893180228849,-0.122042832775513,0.491447740002451,-0.517387110052098,-0.543163339409609,-0.35271017639834,-0.370302181033688,0.368018211343782,-0.457650426614914,0.493174312327559
