group,HSF1,RUNX1,ATF1,EPAS1,FOXK1,TP63,ARNT,ARID3A,RFX5,E2F3,SPI1,FOXD2,ELK3,REST,RUNX3,XBP1,ZNF263,MZF1,FOXH1,GMEB1,GFI1B,KLF1,NFAT5,STAT5A,E2F4,STAT4,RELA,EHF,MXI1,BATF,JUN,PAX5,GATA3,HSF2,NFYA,IRF3,ARNTL,GMEB2,RFX2,KLF9,MAFK,ZEB1,TCF4,ATF2,THAP1,NRF1,BACH2
healthy,-0.187796062045819,0.171001292269364,-0.227257898723365,0.207409534442099,0.330727774059429,-0.294436977829186,0.112160875080524,0.0068118646645763,-0.276937532397775,0.0259555532908856,0.0588404171888402,-0.227375344665857,0.433962757510508,-0.22443919610354,0.151622711758069,0.0921950648567655,-0.0790411192975837,-0.185329697253473,-0.0505017552718588,0.0075165403195324,-0.198835980640133,0.177460819106462,-0.104996672588469,-0.401195339555046,0.2170401017265,0.104761780703484,-0.217392439553978,-0.334838382046673,-0.422218163261238,0.381346975273781,-0.059662538786289,-0.0187913507988312,-0.01655987789147,0.195195156422859,-0.160783495272499,-0.297138234506518,0.0007046756549561,0.030418499105608,-0.369954718851989,-0.249690073739469,0.0297138234506518,-0.113687672332929,-0.19261134568802,-0.319805301407608,0.0372303637701843,-0.400255772015104,-0.095483551246561
healthy,-0.123872721102854,0.411706422565149,-0.45961189237677,-0.0102225061104297,-0.497896179966811,-0.11405109758499,0.116857275732951,-0.448387179784926,-0.185809081654281,0.239928231650673,-0.18781349461711,-0.152936709063879,0.0,0.0517138544409972,-0.278813843129563,0.408298920528339,-0.0459010568487921,-0.0372820811086259,-0.257967948316137,0.0032070607405269,0.331730345348258,0.407096272750641,-0.267789571834001,-0.170976425729344,-0.205853211282574,0.177390547210398,0.581680641813078,-0.443175706081569,0.0448988503673775,0.153337591656445,-0.401884799047285,0.190419231468788,-0.125075368880551,-0.0715575427730078,0.064742538699388,-0.0162357449989177,0.182802462210037,0.0677491581436321,-0.0102225061104297,0.302465916090949,0.0992184416600529,-0.230908373317941,-0.0689518059213297,0.0763681338837982,0.0523151783298461,-0.0140308907398055,-0.335137847385067
healthy,-0.059673265240069,0.323453077584114,-0.129768599988836,0.0432561999962787,0.0919540115059486,-0.22734868441541,-0.153748582929204,0.0463920439192499,0.0056260729206247,-0.199310550515903,-0.187320559045719,0.196728090814632,-0.0497123492494547,-0.14434105116029,0.161495962033015,0.179757641349141,-0.163525037512585,-0.0157714503184726,0.0307128243043941,0.055984037095397,0.0449163526613811,0.14175859145902,-0.0447318912541475,-0.170350109580228,-0.0904783202480798,0.446488836208924,-0.131428752653939,-0.278260032811883,-0.0465765053264835,-0.0091308396580631,0.0742457164115232,0.199863934737603,0.160020270775146,0.039935894666074,-0.139360593164983,0.143603205531356,0.0937986255782846,-0.21148500339332,-0.0200140626848454,-0.103759541568899,-0.018353910019743,0.0290526716392917,-0.0978567765374237,-0.096381085279555,-0.019276217055911,-0.139545054572217,0.089002628990211
healthy,0.0204124145231932,0.204124145231932,0.102062072615966,0.102062072615966,0.0,0.244948974278318,0.0408248290463863,-0.306186217847897,0.102062072615966,0.122474487139159,0.306186217847897,-0.0816496580927726,0.122474487139159,-0.102062072615966,-0.224536559755125,-0.102062072615966,0.224536559755125,0.102062072615966,-0.0612372435695795,-0.183711730708738,-0.0612372435695795,0.142886901662352,-0.163299316185545,-0.244948974278318,0.163299316185545,-0.285773803324704,-0.0408248290463863,-0.122474487139159,-0.306186217847897,-0.0204124145231932,0.0816496580927726,0.183711730708738,-0.265361388801511,0.0408248290463863,0.0,-0.224536559755125,-0.265361388801511,0.0,-0.183711730708738,-0.122474487139159,-0.265361388801511,0.285773803324704,-0.285773803324704,-0.0612372435695795,-0.122474487139159,-0.0408248290463863,0.0816496580927726
healthy,-0.102031297815624,0.0378196010569912,-0.0661162809845242,-0.123525891222115,-0.166515078035098,0.0340104326052079,0.0070741699818832,-0.0419008529696162,-0.0998546301288905,0.149373820002073,0.0214945934064914,-0.111010052023399,0.0995825466680488,-0.0084345872860915,-0.0721021171230408,-0.060674611767691,0.0089787542077749,-0.16188965920079,0.151822571149648,0.0459821048822411,-0.087338790930174,0.0242154280149081,0.0655721140628409,-0.125702558908849,0.196716342188523,-0.0829854555567074,-0.242970530531606,-0.0701975328971492,-0.226373439420264,0.10311963165899,0.253037618582747,-0.262832623173047,0.265281374320622,0.0710137832796742,-0.0941408774512156,0.0029929180692583,0.0429891868129828,-0.0794483705657658,0.0081625038252499,0.0470704387256078,0.0413566860479328,-0.101215047433099,-0.151550487688807,-0.159712991514056,0.0125158391987165,0.0446216875780328,0.112098385866765
healthy,-0.352671733096251,0.255721252904148,0.0770212793868896,-0.410227795288692,-0.0994029649918578,-0.132743501593928,0.133185390747037,-0.324633866331489,0.186874922849774,0.217055952007115,0.265619569933789,0.0789876861182244,0.221077143300407,-0.247016036587902,-0.175673032818462,0.177440589430898,0.017432527090148,0.263144990676378,0.153821614197225,0.0962876464624398,0.228257842038427,0.30468257106862,-0.409874283966205,-0.412105824189405,0.267961582445266,0.150706295667807,-0.0356604546558921,0.114250440536318,-0.0560978279871809,0.152076152042444,0.384067957424642,-0.147502599307767,-0.249380143557035,-0.384421468747129,-0.359432637138818,-0.190277469328713,-0.158107938982382,-0.312481914620993,-0.436409727610397,0.235858335471901,-0.415309520549445,-0.377925698196428,-0.128368798978149,-0.249313860184068,-0.218315336093476,0.198850118899027,-0.220436404028399
healthy,-0.0310311501951138,0.101121858630007,0.0033376527826139,0.101031651798045,0.111946678465512,0.0453740364771577,-0.0407734880470681,0.0209279850153093,-0.023724396806148,0.0110052334994299,-0.0930934505853413,0.120245707006066,0.0234537763102604,0.0271522564207246,-0.0875908338356264,-0.0151547477697067,-0.198364823485626,0.0147939204418566,-0.104639925076546,0.119343638686441,0.105632200228134,0.0986862741670188,0.0663020214924669,-0.140091210037825,0.0138918521222312,-0.0256187402773614,-0.0673845034760174,0.114201849264576,0.0093815105241041,-0.0094717173560667,0.0515081010506104,0.023543983142223,-0.0640468506934034,0.0077577875487784,0.0086598558684038,-0.120245707006066,0.0710829835864816,-0.0311213570270763,0.0648587121810663,-0.202153510428052,0.054124099177524,-0.0901166251305775,0.0538534786816364,-0.0815469760941362,0.028234738404275,0.0469977594524834,-0.104369304580659
healthy,-0.121918270807593,-0.199024649320251,-0.194810034479439,-0.160418777378412,0.131748859923787,0.226430182322631,-0.170702437589993,-0.147237569463772,0.109011012857606,-0.133950996178111,0.192175900203931,-0.171482141335543,-0.197897239850333,0.185232322253693,0.168373862890444,-0.17649753299611,-0.20722207518563,0.194293744161439,0.186296512500998,0.15169452465793,-0.179110594197413,-0.152179205364624,0.0044674917312608,0.154370805081846,-0.111360660631358,-0.163189886636246,-0.276700000836418,0.199256453136495,0.194304280698541,-0.212964487906237,0.197686509108293,0.120211351797064,0.141842862467532,0.163000228968409,0.0863047754027303,0.187497677730629,0.126512200984078,-0.181017707412881,0.122529389959511,0.110781151090747,-0.022590335546753,0.140388820347452,0.219897529319373,0.102246556038102,0.115922981196538,0.132739294411378,0.151905255399971
mild,-0.50364857632158,0.232351636782695,-0.0069309437108474,0.0686493472312508,-0.0108914829741888,0.0646888079679094,-0.295060175118934,-0.191536079374371,0.199017097982905,0.196926813371697,0.234661951352978,-0.122336657245434,0.322013845105563,-0.127287331324611,-0.239942670370766,-0.0433459019376808,0.325314294491681,0.205287951816529,-0.0548974747890932,-0.281308302676776,0.441600127862565,-0.0022002995907452,-0.188345644967791,-0.328174683959649,0.439179798312746,-0.02530344529357,-0.339066166933838,0.232131606823621,-0.0485166059759321,-0.245773464286241,-0.127507361283685,-0.460522704342974,-0.0528071901778852,-0.154351016290777,-0.0497267707508419,-0.46151283915881,0.0474164561805595,-0.370200406142883,-0.222230258665267,0.330815043468544,-0.147530087559467,-0.166232634080801,0.0336645837384018,-0.365139717084169,0.0337745987179391,-0.0625985233567015,-0.0916424779545384
mild,0.0473212395809485,-0.0823000914798516,-0.0508926538889446,-0.0667889489461038,-0.0137779561783968,0.0539388602104707,-0.269379176260471,-0.0889877398409031,0.0734765973071553,-0.0542539850023527,0.136361500220499,-0.010696735991106,-0.0797090654132662,0.0112919717091054,0.0476713782385952,0.0802342733997362,0.197775820771726,0.127993186302743,-0.107580102561942,0.110031073165468,0.0149334137486308,-0.011537068769458,-0.0893028646327851,0.0005077010535876,-0.0134978452522794,-0.0360117609389608,-0.0071253216831098,0.136886708206969,-0.132825099778267,-0.0050244897372298,-0.0404585218910736,-0.0817398696276169,0.0504374736340039,-0.0689948224892778,-0.0377974680929588,0.0300594037589673,0.0502273904394159,0.19676041866455,0.0478814614331832,-0.0230566306060337,0.129638837993682,-0.0197303133583903,0.0378674958244882,0.0543590265996467,0.052013097593414,-0.313356591660894,-0.0080006683272265
