group,HSF1,EPAS1,DUX4,HEY1,EBF1,E2F6,ELK3,FOXM1,RUNX3,MZF1,KLF1,HOXA4,NFAT5,KLF3,E2F4,ZBTB33,ELF1,RUNX2,BHLHE40,MNT,CDX2,TCF7L2,JUN,SP2,HNF4G,PBX1,GMEB2,ELK1,STAT2,TCF12,TBP,ZBTB7B,AHR,MEF2C,EGR1,GLIS1,NR2C2,TP53,ETV1,CUX1,MECOM
healthy,-0.0080078448078216,0.0480470688469298,0.105881503570086,-0.0791886875440139,-0.234229460628783,0.129237717592899,0.451553471107719,-0.0818579691466211,-0.0513836708501888,0.0271376962931733,0.0500490300488852,0.292953655886141,0.113222027977256,0.0418187451075129,-0.0008897605342024,0.0789662474104633,0.164605698827445,-0.0040039224039108,0.111442506908851,0.067399360465832,-0.0883087330195885,-0.141916805205283,-0.116781070114065,0.241569985035952,0.178174546974031,0.12234207345283,-0.110775186508199,0.0431533859088165,0.283166290009915,0.112999587843705,0.0569446741889538,0.11477910891211,0.0398167839055575,-0.0702910822019898,-0.0331435798990395,0.162603737625489,-0.136578242000069,0.112777147710155,-0.0282498969609263,-0.219103531547342,0.0080078448078216
healthy,0.287861859453241,0.185054052505655,-0.0376961958807815,-0.0015230786214457,0.0548308303720458,0.0095192413840357,0.0243692579431315,0.0460731282987329,0.274154151860229,-0.128700143512163,0.1332693793765,-0.0571154483042144,0.129842452478247,-0.0270346455306615,-0.105853964190477,0.134411688342585,0.160684794562523,0.229984871838303,-0.288242629108602,-0.146977086969512,0.0384577351915044,0.0220846400109629,-0.0898616386652973,-0.0845308634902373,-0.0772962400383702,0.265777219442278,-0.02132310070024,0.0578769876149373,0.108138582122646,-0.0198000220787943,0.140123233173006,-0.0578769876149373,0.1865771311271,0.145073238692705,0.0224654096663243,0.0403615834683115,0.268442607029808,-0.167538648359029,0.0597808358917444,0.134792457997946,-0.00799616276259
healthy,0.009582440777002,-0.135852324939776,0.0978258036285086,-0.0361464221714762,-0.274919012925003,0.0166782988207315,-0.215847510919939,-0.0425751482623763,-0.0130393972598446,-0.0263213879570817,0.0475483137289217,-0.0894563300384688,-0.0659247666114004,0.075810449185143,-0.19104233194656,0.0209236839750995,-0.0727780312177373,-0.0049125171071972,-0.124874971897768,-0.104618419875497,-0.0209843323344476,0.0589502052863672,-0.123237466195369,-0.000545835234133,-0.0957637594106727,-0.315917303844328,-0.11741522369795,0.0020013958584877,-0.127422202990388,-0.332231712508971,-0.146769029622437,0.0679261624698882,0.0021833409365321,0.034994103343862,-0.0027898245300132,0.0722928443429524,0.101828595345484,0.0771447130908016,0.0632562388000834,0.0616793814570324,0.137186588845435
healthy,-0.120621839923628,-0.275819321258589,0.154804576318923,0.332790548584081,-0.200381558179316,-0.283284516563308,-0.222384239077438,0.11472826468306,0.245172730007634,-0.270318651034058,0.0165020106735908,-0.309216247621808,0.088403628608522,-0.335147978680308,-0.199595748147241,-0.23299267451046,-0.27189027109821,0.326504068327475,-0.24595854003971,-0.454591103555822,0.292714236948217,0.223170049109513,0.0538279871971889,0.0302536862349164,0.387011440797307,0.335147978680308,0.283677421579346,0.19055893277837,-0.278176751354816,-0.335147978680308,-0.257352785504808,0.234564294574612,-0.25892440556896,0.199595748147241,-0.392905016037876,-0.260496025633111,0.326896973343512,-0.308430437589732,0.0742590480311585,-0.335147978680308,0.234564294574612
healthy,0.0284584116758814,-0.21703132136657,-0.110384142257964,0.0540422363137949,0.0235716137113361,0.343225692333357,-0.16787588301732,-0.0201221092657747,0.0730145107643825,-0.405029313649665,0.173912515797053,-0.0689900889112275,-0.164426378571759,-0.0531798602024045,0.413653074763568,-0.175637268019833,0.220480825812131,0.240028017670312,-0.102335298551654,0.0597914103897305,-0.415665285690146,0.55192071128982,0.0850877763238473,-0.403017102723087,-0.360760673264961,0.333452096404266,-0.19202241413625,-0.061803621316308,-0.052604942794811,0.344375527148544,-0.24204022859689,-0.0597914103897305,-0.227954752110848,0.488967255158325,0.24290260470828,-0.194897001174218,0.089399656880799,-0.071002299837805,0.592164929821369,0.147753773751546,-0.323678500475176
healthy,0.0913883669793522,-0.0550744935149958,-0.026747814725664,0.0846085389412498,0.0426293297190271,-0.10411215384538,-0.0355708786108657,0.151849573182155,0.014209776573009,-0.0312986582032944,-0.0714203802917905,-0.0459728065597351,0.176461277704034,-0.0846085389412498,-0.105969640979107,0.0137454047895774,-0.104576525628812,0.139775906812932,-0.0241473327384467,0.0040864716941986,0.103740656418635,0.0755068519859891,-0.0852586594380541,-0.108570122966324,0.0520096397443468,0.0972394514505912,0.113585338227386,-0.0017646127770403,0.129931225004181,0.0190392431206984,0.154914426952804,0.14971346297837,0.022847091744838,0.132717455704771,-0.0587894677824491,-0.0833082979476411,0.0333418940503937,0.0787574544700108,0.0320416530567851,0.0430937015024587,-0.0578607242155858
healthy,-0.0247679250260613,-0.0200017729669922,-0.154230538540663,-0.0250624625128577,0.323589593448596,-0.0297750623016002,-0.0861388268203668,0.005622988384295,0.0813726747612977,-0.124696461455533,-0.107559734951014,-0.164940992605987,0.0178864582890908,-0.0920563526914582,-0.0758835670528192,0.0312209736004189,-0.0387718437164722,0.0288378975708844,-0.08252404857332,0.0064262724391942,0.0737682523749178,0.0356925881726916,0.0427079355854787,-0.0996072228075115,0.0852819904951409,-0.0160121288276591,0.115806784581314,-0.093073845827664,0.0944662048561561,-0.0921099049617848,-0.0643698289325961,0.0469385649412816,0.177043805699803,0.110746095035448,-0.0228935955646297,-0.0420920844767226,0.13843261879431,-0.136370856386735,0.0477150728610176,0.0071760042237669,-0.0427079355854787
healthy,0.3714494202021,0.153959216215713,-0.231601904213772,-0.0862457245222233,-0.246722392650182,-0.245498245160577,0.193857356617635,0.0980564808571105,-0.222262112256049,-0.0432305419014009,-0.101400217055567,-0.0121167932072883,0.0944067077862528,0.167696871376829,0.189459493414241,-0.0915276942458868,0.0402268466722789,0.0610940274904433,0.0738002250445782,0.0165486605076155,0.0062000803408668,0.010631947641194,-0.355478829342353,0.184585572853779,-0.300074820738775,-0.111680789028449,0.0859510223488,0.228813568265228,0.343033329864708,0.0131709202122254,0.217966261343456,-0.137081849437741,-0.0668407198721975,0.0224313692771034,0.0804536933445579,0.0012354821885822,0.406337623655826,-0.107384938115855,-0.188133333633836,-0.136537783886805,-0.163820404326415
mild,-0.067255962895183,0.0951146925024613,-0.250520665498286,-0.184096306471977,-0.500417628094916,-0.0692310220837587,0.0768194073872337,-0.039501183771514,0.011330602713408,0.413515023797586,-0.113721829068517,0.475989264446743,0.204262700292171,0.511540329841106,0.107276899084743,-0.239190062784878,0.0286903334761522,0.20020863143141,0.385656294190307,-0.124948481298315,-0.0927238313794486,-0.187006920013036,0.218919718481075,0.0906448217072636,-0.0798339714119019,-0.315801569204893,-0.49158183698813,0.165177318455094,0.312267252762179,0.11455343293739,-0.145842528503774,-0.112474423265206,-0.0707902793378974,-0.28170581058106,-0.31351465856549,-0.356654109263327,-0.137942291749471,0.461020394807012,0.0771312588380615,0.231601677481403,0.129002550159076
mild,0.113138555949202,-0.0420158720138783,0.0127956569291028,-0.0520898530230538,-0.102743265977257,-0.0085430383042163,-0.0391807929306207,-0.176134013179187,-0.150504898266538,0.0545280210346554,-0.0620126298144556,0.218433393101391,-0.0030807859371399,0.11752347826464,-0.0323388020763589,-0.0201101609639076,0.188967471162733,0.0739766635458028,0.0325656084030195,0.0405983324722495,0.0827276076494581,0.0465708990743123,-0.066265248439342,-0.0560211626851711,0.0408818403805752,-0.131339763663716,-0.0652257194421476,-0.136953220248566,0.0745814804168978,-0.181388359746824,-0.0519953503869452,0.161561706691242,-0.0903256195925886,-0.0352305827412817,-0.112836147513654,0.0226995331932829,0.0545847226163205,0.0788908006234494,0.252964656335469,-0.245971461263433,0.10508693135275
