group,VDR,RUNX1,FOXK1,MAFF,TFAP2A,HEY1,FOXO3,HOXA6,PGR,SPI1,MYBL2,REST,MZF1,FOS,CEBPD,KLF1,CEBPA,E2F4,MBD2,RELA,EHF,NFIC,MEIS1,JUN,STAT5B,USF2,SP1,ASCL1,NR3C1,JUNB,NFE2L2,IRF2,TBP,TP73,NR5A2,TCF3,E2F8,FOSL1,CTCFL,EGR2,ATF2,HOXC6,GLIS1,RBPJ,NRF1,POU2F2,TP53,SETDB1,CEBPB,MYB
healthy,0.187856822450141,-0.002068907736235,0.278061199749988,-0.0376541207994776,0.0566880719728399,0.0868941249218713,-0.278061199749988,0.189098167091882,-0.0550329457838519,0.154340517123133,-0.0368265577049836,0.18247766233593,0.145237323083699,0.005792941661458,-0.251992962273427,-0.242062205139499,-0.233786574194559,0.0686877368430031,-0.168822871276779,-0.0695152999374971,0.189511948639129,0.0591707612563219,0.002068907736235,0.197787579584069,-0.0066205047559521,0.232131448005571,-0.188684385544635,0.24330354978124,0.206063210529009,-0.197787579584069,0.260682374765614,0.15889211414285,-0.172960686749249,0.196960016489575,-0.1382030367805,0.206063210529009,0.251165399178933,-0.196546234942328,-0.277647418202741,-0.188270603997388,-0.0951697558668115,-0.0194477327206093,-0.294612461639869,0.199856487320304,0.0993075713392815,0.25157918072618,-0.0144823541536452,0.181236317694189,-0.137789255233253,0.206063210529009
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0083566756424994,0.239796797246198,-0.140312563406919,0.10959183199735,-0.259693644014053,-0.240433496342769,0.339440205859619,0.135696494956776,-0.0868298392949225,-0.0704348375582094,0.112297803157778,0.247118836856768,0.318588310446906,0.166258051592203,-0.005650704482071,-0.235499078344341,0.0592926033682101,-0.201276501903629,0.239796797246198,-0.406293610999615,-0.211622862222914,0.171192469590631,0.282137287168195,-0.0768018285239232,0.0567458069819246,-0.0069241026752138,-0.0260250755723553,0.149703875081347,0.0220457062187842,0.132035475151491,-0.198888880291486,-0.177718635330488,-0.301874959161908,0.263673013367624,-0.144928631857061,0.0166337638979274,-0.0285718719586409,0.0148828413823561,0.123758386896063,0.0007162864836428,-0.178673683975345,0.339599380633762,0.24886975937234,0.407089484870329,0.0545173601439248,-0.252689953951768,0.0968578500659218,0.195705384808629,-0.0183846864134987,0.180424606490916
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,-0.233522713735876,0.204183697069569,-0.32253094673028,0.151056288511662,-0.248985168465416,0.266628225785019,-0.124492584232708,-0.193280684119252,-0.389138444026761,-0.223412647181946,0.33026217409505,0.415900384904811,-0.0747351978594441,-0.100704192341108,-0.174249970605972,0.0517397523642305,0.0453961811931371,0.0432155786030738,0.172862314412295,0.176628809795132,-0.414512728711134,0.205571353263245,0.430173420039771,-0.0283478336708236,-0.506692747291085,0.0505503327696505,-0.262068784005796,-0.0898011793907909,0.0654180777019007,-0.0870258670034376,-0.0608586359226773,-0.115373700674261,-0.278918894929013,0.480525516210325,-0.296760188847713,-0.0612551091208706,0.153435127700822,0.407772684341848,0.175042917002358,-0.460107146503368,-0.266231752586826,0.0398455564184304,-0.335416325671563,-0.379226614071927,-0.0069382809683834,-0.0499556229723605,-0.130241445606511,0.0765193272513141,-0.211914924434339,0.422045719476808
healthy,-0.220424048682909,-0.174622382405215,-0.23657605429995,0.231210877608975,-0.27232507372508,0.276560739533745,0.272663926989773,0.23544654341764,-0.0233808752638289,-0.247588785402478,0.230984975432513,0.18264190966962,-0.284693217886381,-0.198793915286661,0.104253854437266,0.0232679241755979,-0.28458026679815,-0.276560739533745,0.206813442551067,-0.134637697171421,-0.284693217886381,-0.26854121226934,0.239456307049842,-0.284693217886381,-0.0139494593965356,0.010786828926066,-0.280683454254178,0.268089407916415,-0.141753615729977,-0.251598549034681,0.280457552077716,0.28458026679815,0.180439363449115,0.280457552077716,-0.172419836184709,-0.268654163357571,0.125262756848243,-0.194671200566228,-0.284693217886381,-0.276334837357283,-0.0561366908508356,0.19868096419843,-0.198793915286661,0.243353119593814,-0.153782906626585,0.284693217886381,-0.0480042124981995,0.0599205523065761,-0.272212122636849,0.284693217886381
healthy,-0.180634726002884,0.128109001441083,0.0553174461428407,-0.116476828186748,0.131055818665515,-0.101070660943228,0.0750662914013128,0.170295016443474,-0.0723262683680693,-0.22726681611582,0.148374832177526,0.137776629879131,-0.0993646088659251,-0.0811150214935674,-0.223854711961215,0.141964212250692,-0.112082451623999,-0.112806231293157,-0.113323216771128,-0.131572804143486,0.325649152573602,0.0719126799856929,0.0072894952393836,0.159283225762703,-0.111255274859246,0.173241833667906,-0.227938897237182,0.112082451623999,-0.0980204466232019,-0.0306572388436491,0.135036606845888,0.14847822927312,-0.100863866752039,-0.15111485521077,-0.139741174695419,-0.136535864732002,-0.124024816165117,0.062193352999848,0.096004203259117,-0.152355620357899,-0.283773328857993,-0.155819423060301,-0.149408803133467,-0.141705719511707,0.260922570731698,0.0210413089533983,-0.0037222954413874,0.1348298126547,-0.152459017453493,-0.0365508732925125
healthy,-0.0569587007366215,0.0018647607863931,-0.0366133255895556,-0.0595331839118658,-0.0461876197764102,-0.0484141998198647,0.089188446865626,-0.0124549321180738,-0.0312695334852647,0.0747435088337147,-0.0467860131630886,-0.0425137627047102,0.122002670256037,-0.144463296444385,-0.117368600540598,0.0731431544274817,-0.0993193860633442,-0.0123992676169875,-0.0249516126119625,-0.176386887817414,0.0275817602882931,0.005677779110809,-0.0130672416300238,0.0486925223252965,0.0333569522760034,0.159965859996937,-0.0670200593079817,0.0461319552753238,-0.215853019087646,0.0989436506810112,0.0063318369985738,-0.15054464318807,-0.170611695829704,0.0645151567590953,0.0752166570929487,-0.110897602289308,-0.114599291611551,0.0959934321234339,0.078236456276884,-0.131855286948324,-0.0176317307191057,-0.083371506502101,-0.015238157172392,-0.0907331367707726,0.0422215240740067,-0.0420127821949329,0.0826061196121635,0.183122292448864,0.0703460132478919,0.0688569878438317
mild,0.175202536537393,-0.0824342243145536,-0.0430057042952492,0.174884564601753,-0.0700333188246111,0.204535447600141,-0.171784338229267,0.171227887341898,-0.235378725357177,-0.0903835227055423,0.145392667571185,0.108189951101357,0.167253238146404,-0.0207476688004807,0.163755546854369,-0.187603442027335,-0.115741784572796,-0.0705102767280704,-0.112403079248581,0.0908604806090016,-0.0590632870450466,-0.0744849259235648,0.210417928409473,0.179177185732887,-0.257954732787586,0.0391900410675746,-0.149764781686228,0.152388050155255,-0.0595402449485059,0.12051136360739,-0.0488086921206711,-0.124486012802884,-0.228542328740927,0.0874422823008765,-0.082116252378914,0.217254325025723,0.0211451337200301,-0.156283206366839,0.218764691720011,0.0663766415647562,-0.158509009916316,0.0747234048752944,-0.0503985517988688,-0.188080399930794,0.127904211111009,-0.012003440570393,-0.185854596381317,-0.0159780897658874,-0.0343409690490715,-0.190306203480271
mild,-0.103424472442004,0.059963239139618,-0.0972011503024603,-0.109239707883872,0.124389926535056,0.0381306008140064,-0.0666966696512553,-0.108678588674569,-0.043690782069828,-0.0014538088604671,0.176829067186292,0.0721548292326582,-0.158618198302546,-0.179634663232807,0.0062488275581482,0.0311421161163222,0.197641488767716,0.10046584388386,0.0265511407674787,-0.0631259110465992,-0.167596105651395,0.0619016509535742,0.077459956302433,-0.13709162500019,0.142090687046709,0.168718344070001,-0.0491999524884403,-0.0585859465349649,-0.0295607801628317,0.122094438860634,0.251406911186395,0.0858257336047702,0.135714332395537,-0.0395589042558688,0.118778734442025,-0.169381484953723,-0.100924941418745,0.0837342892791859,-0.0484858007675091,0.167647116488605,-0.125512164953662,0.0064018600697763,-0.111586206395504,-0.101435049790838,-0.0614935642558992,-0.0229803821628226,-0.120258048721097,0.0172161575581634,0.210394198070059,-0.105924003465263
