group,TFAP2A,ETS2,RFX5,EBF1,KMT2A,E2F6,RUNX3,E2F1,XBP1,IRF4,ZNF263,HOXA4,STAT4,MXI1,MNT,IKZF1,MAX,BARX2,SP2,E2F2,SP1,HNF4G,ZBTB7B,FOXP2,EGR2,GTF2I,EGR1,RARA,POU2F2,NR2C2,SETDB1
mild,-0.0441436318626435,-0.342319730434352,0.12712496151183,0.186794974236506,0.151567051272229,0.0552339039069529,-0.0440131580738869,-0.219195965111057,0.114860425368711,-0.0020875806201053,-0.160656725222271,0.112076984541904,0.143956080261429,0.0584522573629486,-0.0042186525031294,0.180140811009921,-0.0875479122556664,0.124167555633347,0.244203441289402,0.157873284395464,0.181271583845811,-0.186186096555642,-0.183837568358024,-0.178009739126896,-0.095463322106899,0.208888535799287,-0.211280555259825,0.141825008378404,0.0756747974788174,0.0976813765157609,-0.0861996831051817
mild,0.222783197169752,0.222783197169752,-0.148522131446501,0.0742610657232506,0.222783197169752,0.297044262893002,-0.0556957992924379,0.0371305328616253,-0.0928263321540632,0.222783197169752,0.241348463600564,0.27847899646219,0.259913730031377,0.0185652664308126,0.111391598584876,-0.297044262893002,0.0,-0.111391598584876,-0.0371305328616253,0.111391598584876,0.0185652664308126,-0.241348463600564,-0.259913730031377,-0.27847899646219,0.297044262893002,0.148522131446501,-0.259913730031377,0.297044262893002,0.111391598584876,0.0928263321540632,0.0
mild,-0.0629117070639876,0.159183375016627,-0.256369014500463,0.178529105760275,-0.091244824531062,-0.109067269389383,0.26078654356791,0.0918541388851926,-0.283483503259276,0.240222184116001,-0.0262005172276171,-0.304047862711185,-0.144255173340427,0.110590555274709,-0.236261640814152,-0.0814957948649719,-0.0434136477318074,0.285006789144603,-0.18401293494745,-0.155222831714778,-0.0313796892377275,0.0840853808700271,0.0455462479712647,-0.226817268325127,-0.256064357323398,-0.112570826925634,0.101907825728348,-0.318062092856189,0.033359960888652,0.163600904084074,-0.0147758730876678
moderate,0.190814363799799,-0.0036002710150905,-0.25356194434852,-0.252533295487066,-0.0272591948285427,-0.25356194434852,-0.039602981165996,0.134238676419805,0.297279520960334,0.268477352839609,-0.0709767714403565,-0.163040844540529,0.28133546360779,0.0277735192592699,-0.0879494776543548,-0.147096787187985,-0.18875706607689,0.114180023621443,0.0565756873799943,0.0313737902743605,0.204701123429434,-0.249447348902702,-0.282364112469244,0.102350561714717,0.198529230260707,0.147096787187985,0.0586329851029032,0.117265970205806,-0.132181378696896,0.222702478504887,0.093092721961627
moderate,-0.258198889747161,-0.0540416280866151,-0.126097132202102,0.102078630830273,-0.126097132202102,-0.258198889747161,0.0180138760288717,0.258198889747161,0.0420323774007006,-0.0180138760288717,0.246189639061247,-0.138106382888016,0.0780601294584441,-0.234180388375332,-0.162124884259845,0.17413413494576,0.0780601294584441,-0.0660508787725296,-0.258198889747161,-0.0180138760288717,-0.162124884259845,0.114087881516187,0.0900693801443585,-0.0180138760288717,-0.114087881516187,-0.114087881516187,-0.234180388375332,-0.0300231267147862,-0.138106382888016,0.246189639061247,-0.246189639061247
moderate,0.163883050487294,-0.130514416233724,0.340144787875107,0.209630371641383,-0.125401480340031,0.414955113056499,0.21070677919795,-0.372437014572111,0.190524137512322,0.0616243326134489,0.0010764075565667,-0.0791159554076593,-0.151504363586776,-0.236540560555553,-0.381317376913787,0.301663217727844,-0.247842839899504,-0.143969510690809,-0.157424605147894,0.0269101889141698,0.383201090137778,-0.406612954493106,-0.176530839276954,0.202364620634557,0.448054645420928,-0.0199135397964857,0.0664681666179995,0.115982914220072,0.400423611042847,0.181374673281505,-0.45155296997977
moderate,-0.0392842736592853,0.232281497658944,-0.179611932657746,0.20812571607447,0.180359018686132,-0.0173697501599692,0.0722805732463236,0.034552728812842,-0.057712395692801,0.225682237741536,0.0716580015560021,-0.276982145024026,-0.169401756936474,0.260048195047281,-0.279970489137569,-0.037043015574128,0.237511099857644,0.0330585567560705,-0.145868547042322,0.0374165585883208,0.176125531191946,0.177370674572589,0.0036731729728967,-0.149977520198444,-0.267892598345332,-0.119471507372692,-0.0685451431043948,-0.138646715434593,0.102537557395947,0.0438913041676642,0.216592691062842
moderate,0.02402956525538,0.0888764742322272,0.0111918523107249,-0.147139940673354,-0.334438880814603,0.150102489814428,-0.252475021244883,0.167877784660874,-0.0052667540285764,0.0569467779339826,-0.188944800775179,0.108626801839389,0.0753804170340001,0.12179368691083,0.17149867805552,0.0566176058071966,0.085255580837581,0.21791194793235,0.143189875151922,0.257741775273459,0.0780137940482884,-0.171169505928734,-0.189273972901965,-0.260045980160961,0.147139940673354,-0.0052667540285764,-0.139239809630489,0.281771340528839,-0.0813055153161486,0.161623514251939,0.0395006552143232
moderate,-0.101660059518516,-0.0709292155199196,-0.0875691123780463,0.0527445006510914,0.167303790558964,-0.142763253017536,0.0576437806278873,-0.157847297450599,0.133770205312381,0.10224488347971,-0.216969689603015,-0.185378161284171,0.281476875964161,0.181858183102644,-0.099089040972134,-0.0075254705949883,-0.281377566234902,-0.198586355275668,-0.242348842635967,0.0692630189512344,0.0367887374834181,0.0052744500651091,-0.0771746940488982,-0.0486838361658191,0.0444907587082009,-0.109461390472558,0.159359012218214,-0.0060027214130112,0.0836960329369306,-0.0765457324302554,0.109273805428401
moderate,-0.176010337418623,-0.0962913696592141,0.238918794055528,-0.156818734069135,0.0350972994257373,-0.0910053449153106,-0.170724312674719,-0.02023928392936,0.0790522619358533,0.0696231367169985,0.0532888440398915,-0.0556223144223353,0.0151437465636153,0.169438522872148,-0.0948150924784843,-0.0703850862296332,0.0169533766561228,0.0207155023747567,-0.0821476818309319,0.26320593477076,0.174676925771512,0.179724841292717,-0.0189058722822493,-0.182582151965097,0.0168105111225037,-0.0930530842305165,-0.240347449391718,-0.158914095228881,-0.145960953514091,0.157247330669993,-0.412548039247167
moderate,0.138727704914824,0.35384573045807,0.241061908020823,-0.0610762233326301,0.22448664977126,-0.160888104531088,-0.229711459436883,0.004684312114007,-0.0803539693402745,-0.175481538424725,0.0259438824775774,-0.258898327224158,-0.0906234228209822,0.454198109208143,0.101253208002767,-0.323577867567563,0.108640007874855,0.0389158237163661,0.230071791137961,-0.375465632522717,0.118909461355563,0.216379186497017,0.0774713157316547,-0.158545948474084,0.0264843800291936,0.198002269742066,-0.0237818922711126,0.0354926725561302,-0.0070264681710105,0.0634183793896337,-0.175301372574186
moderate,-0.0832188001085734,-0.0008079495156172,0.130887821529989,-0.149470660389185,0.128463972983138,-0.0880664972022767,-0.162397852639061,-0.310252613997011,0.263391542091213,0.124424225405051,-0.37165677718392,0.144622963295482,0.149470660389185,-0.0727154564055496,-0.192291984716898,0.263391542091213,-0.240768955653931,-0.100185739936535,0.297325421747136,0.114728831217645,-0.143815013779865,0.0945300933272144,0.0492849204526503,0.0824108505929562,0.230265611950907,0.231881510982141,-0.0783711030148701,0.048476970937033,0.207643025513625,-0.100993689452152,-0.253696147903806
severe,0.654569748387769,0.669452267597223,0.656005780943067,-0.674152010505472,0.67167159063723,-0.679765592312547,-0.656005780943067,0.666058008830155,0.67493530099018,-0.686423561432566,-0.65248097376188,-0.68224601218079,-0.68289875425138,0.653003167418352,0.67428255891959,-0.667885686627807,0.671932687465466,0.678721204999603,0.654439199973651,-0.655353038872477,-0.655222490458359,0.650392199135992,-0.675326946232534,-0.671802139051348,0.664099782618384,0.6591389428819,-0.664883073103093,0.68616246460433,0.67558804306077,-0.685770819361976,0.661488814336024
severe,-0.179128601987261,-0.207435344029692,-0.14703077842129,0.0148484026338647,0.134141101241254,0.138564029685384,0.0646379399763555,-0.360468668196587,-0.0819505456005211,0.13944861537421,0.138564029685384,0.2271489679521,-0.0336774408674462,-0.221588715050908,0.136036642003024,0.126053460657702,-0.275548442069293,0.197957640220842,0.088395384190539,0.125295244352994,0.0695663459569574,-0.159162239296617,-0.0653961562810635,-0.0324137470262663,0.0168703127797526,-0.0632478767510576,-0.11859766699474,-0.0296336205756703,-0.086120735276415,-0.11733397315356,-0.0602150115322256
